,CASP9,SOS2,E2F1,CHUK,RAF1,IGF1,CREB3L4,MTOR,CREB3L1,PDGFD,NKX3-1,IGF1R,GSTP1,CREB3,CREBBP,LEF1,BAD,PDGFRB,ERBB2,MAP2K2,TGFA,BRAF,MAP2K1,FGFR2,PDPK1,IKBKB,MDM2,RB1,CREB1,AKT1,AKT2,FGFR1,AKT3,NRAS,GRB2,CREB5,MAPK3,TCF7,NFKB1,INSRR,NFKBIA,SOS1,TCF7L2,MAPK1,PIK3R5,IKBKG,HRAS,EP300,EGFR,RELA,PDGFC,GSK3B,KRAS,CDKN1B,EGF,CTNNB1,HSP90AA1,ARAF,AR,CREB3L3,HSP90B1,SRD5A2,CREB3L2,CCND1,PTEN,PIK3R3,BCL2,PDGFA,PDGFB,TCF7L1,FOXO1,PDGFRA,CDK2,HSP90AB1,TP53,E2F3,E2F2,PIK3CA,PIK3CB,CCNE2,PIK3CD,KLK3,ATF4,PIK3CG,CCNE1,PIK3R1,PIK3R2
SIDM00832,0.10151609755385596,-0.21980872596457274,0.473038925126707,0.351083268344361,0.6923028262320772,-0.7992346773162918,0.6731124695863997,-0.33966275301249566,-0.7502759729341836,-0.9114205784421667,-0.8067286769208757,-0.1760908794985786,3.596551907695689,1.2192839677834881,0.25951303664570435,-0.16700193255349347,0.9879314729760638,-0.7769125376239407,-0.10134844316227457,1.01562544363684,-0.2788327273446592,-0.20531825017323432,1.3172768602687486,-0.8565538328995858,0.7995274008897999,-0.0803902954941138,-0.5711149552053155,-0.1618434889687133,0.7195974124389726,-0.2514166118181142,-0.46205316565691734,-0.649358047421647,-0.8788428968727604,0.8351257366012098,1.5635070074530282,-0.526981946776267,0.6551428937817955,-0.2324098314580931,1.6189930430691748,-0.9640433365475736,0.7978602318449973,0.9857390511904945,-0.3434945754797656,0.35812464551025286,-0.8069546098634771,-0.815619100373991,1.3433735929340775,0.3341872161198707,-0.28883785704854853,-0.00774943211524696,0.17702797634023495,1.5936370166965204,1.0282700346702212,1.3414481187090885,-0.922005602260155,1.4107611069239583,1.6084048800947617,-0.19792029505225414,-0.8404151742121831,-0.8277616504340588,2.08025729174484,-0.7064313721185794,-0.5864468052845945,0.4345240736072517,1.0962500665290247,-0.7132146713611778,-0.8250277582180424,-0.30312126769987935,-0.5997300518410614,-0.6195476603510622,-0.4419064665505174,-0.493272118655273,0.7569711932851235,2.8603120001232685,-0.8298011277971982,0.7416072892451242,-0.3199239149613849,0.7843717269439923,0.2768332010294442,0.6266279667255352,-0.6678945424268861,-0.8349345628203122,3.387700139455079,-0.9512192639565977,0.5566436078027249,0.44162358350931996,-0.11778769005115587
SIDM00528,0.0488513620778927,0.3377457228936873,0.5326535838560065,0.6530603873572656,0.7571192265504048,-0.7763061381697721,2.2291665752798915,-0.15117316517232687,-0.7035131016859033,-0.9104114990067834,-0.7457498811391127,-0.2400693196251507,-0.5232173951550728,1.9314051055728718,0.557567872618842,-0.6863595146726755,1.5166895969577703,-0.8379479699765016,0.6010734730723885,0.8861577587895904,-0.7330899157187399,0.10095300860237892,1.6199258707313975,-0.7569595637834224,1.2604419273059069,-0.11199018701823821,-0.36147401187200917,-0.3729661619254283,0.7461671161659915,0.3818556376695243,-0.5890836890439028,0.7167979130834089,-0.919850972455737,1.152463139372431,2.2470243190289816,-0.8542058368493305,0.8647935137212137,-0.6829610761369864,1.677412669651796,-0.9673883315730754,1.9089709374524793,0.5652044260685267,-0.5442427800894463,0.6451216688727028,-0.8073656637101051,-0.5176515998287895,1.1505827669040425,0.3805884833881118,-0.659950485822844,-0.0884751784045432,0.25406792709147447,1.4214221164057619,0.5829758166933029,1.310888206043121,-0.733875482534526,1.23245366818663,2.3518047304453056,0.05095342657451057,0.14021117549412082,-0.8445833883246144,2.100194225342351,-0.8030639468634163,-0.659505965016374,1.5249504865221077,1.3159301913374526,0.285183373131798,-0.5067656203124832,0.2911058376593669,-0.27199573473606203,-0.49623002107003644,-0.48435211548933066,-0.6774925213426031,0.7885566638606675,3.1590279663489955,-0.777951071887327,0.8535437724877083,-0.01352191914288499,0.5349196392587716,0.1993578058864077,1.7238741640824493,-0.7385291112788261,-0.8007084798390393,3.3627830478753373,-0.9590122603556988,0.687632410178497,0.18273107511373848,-0.17416887289508978
SIDM00371,0.4470533358194064,0.35580661994148627,0.10395243823704614,0.6063584293519376,0.2652186690952928,-0.7472677120047916,0.4916294207054131,0.06467238024017825,-0.512545340877352,-0.9458951206220686,-0.6970979356980018,-0.43879500475459615,3.3349235226028657,1.7922133535369038,0.34208688216867905,-0.8089357221225486,0.866442071757539,-0.7858436682433967,-0.22324680004438252,1.1657213488851537,-0.3222226929209331,-0.3633075376019342,1.4605516414666382,-0.8367506572529121,1.1276069400330522,0.11536503259604312,-0.5205110855683378,-0.17304170145395908,0.7630499253552683,-0.2229081156677861,-0.6704640021578374,-0.433027241411604,-0.5686335331042086,1.41024529540681,1.3446389719757406,-0.37972612617435597,0.2650879285242577,-0.6014540963880194,1.7947542887108365,-1.004319780479742,1.5580731717862115,0.842241287321192,0.33533333120295133,0.8678167969956708,-0.7672738180158256,-0.2745116455243388,1.0931386109103485,0.30741073641411354,0.20894533801507187,0.2706833841907445,0.7263424209845823,1.209568222056003,0.6830887295311577,1.2939183628612798,-0.9569458438016885,1.7518772719370903,2.1432901955521957,0.0936343920301465,-0.8688005098930416,0.44488369123493315,2.11492244167565,-0.7625224480107219,-0.624346145597381,1.1621157674517943,1.4365579065530092,-0.5070118997171718,-0.7098117270539085,0.4759059968434002,-0.511894699116019,-0.6255865978782302,0.011922504804922792,0.048244753495164314,0.09675454172196478,2.76966548036508,-0.7566880790842725,0.3122624964032505,-0.6679786757751088,1.227697707652068,0.6397223626619672,-0.7598305703347535,-0.6261181045369932,-0.8428262187023497,3.5445918132780347,-0.8221723108026069,-0.43807993878582224,-0.48558473460355517,-0.3247177219497541
SIDM00688,0.7017348151185394,0.04815578441370072,0.17557724178952896,1.0747268659896883,1.019941622308857,-0.7136218451373803,0.315978943106973,0.03206802983067603,-0.6557939150245342,-0.9614698294824882,-0.7719695934027647,-0.1555199644928156,-0.6553296871710047,1.1270849389573228,0.2163837541083403,0.3944078444621786,0.8556795410851495,-0.7424512127686446,-0.565175606846989,1.2287888034240415,-0.581173131087444,0.3814203714601229,1.7778259582340152,-0.804078740326281,1.369708774644838,-0.10841516243269221,1.1614117974948994,-0.3120547198383016,0.54458016577968,-0.41723603747301374,-0.46487660381978346,-0.5035582891455799,-0.7875148053517733,1.608344544737216,1.9340625083442942,-0.8651991380992772,0.2952871737853554,-0.6686557049075194,1.6974555587086133,-0.9313975497143366,1.3652605347016324,0.30351937976267845,-0.8204298059414377,0.8976922539901645,-0.16944405875148727,-0.4229452429748082,0.8032752099479474,0.7608400279194347,-0.7152528428563779,-0.09850733465964691,-0.46043906256759165,1.1606407846524451,0.8193960528766632,1.4028194599394748,-0.9028364037859417,1.2135650111565104,2.1612527098605185,0.11845886640638242,-0.7507205488517061,-0.7541200862187164,2.2516832816641283,-0.661550329961362,-0.6696721000765851,-0.8693176753214216,1.5593159864276824,-0.29382526218451177,-0.7419450285446128,-0.4637381782982827,-0.6611340775904364,-0.6633333424087567,0.2127642327639834,-0.5130922256258933,0.5115155742384356,3.3048584725361936,-0.6755325646190893,1.1252197754168092,0.8174325708212922,0.6473645448478188,0.3674348196825791,1.0776349111042502,-0.6707219882446551,-0.7750447616910254,3.2381715243291764,1.009652794689846,1.092737670913935,-0.011552678430060978,-0.3592231531599428
SIDM00583,0.08380047483081597,-0.1111896820232724,0.6760411233116698,1.058188978173359,0.9056619717163262,-0.7921429227420501,0.5095194263807016,0.2566644983044009,-0.778040293138393,-0.8614587382640261,-0.6167689952058424,-0.21401666824576027,2.8576764166832747,1.8034570364549616,0.22651452993877036,-0.7895927053608779,0.6952991324356599,-0.8786148646784383,-0.579114251692318,1.0742974357501296,-0.690091009984734,-0.007136116611048071,1.685678127044036,-0.6319349162862281,0.6962021381272224,-0.40440456834025984,-0.42193277032823584,-0.36599146986939324,0.5839768775414774,-0.045288651105350054,0.6082372003145006,0.048238647537483026,-0.7205918363682406,1.5706877158432382,1.621239619436342,-0.7913627494851063,0.20109644603436336,-0.6568402189090613,1.5508205498833099,-0.8964371042389349,1.3309837214722011,0.6037630859339689,-0.6598089529405218,0.7317678249074253,-0.8779034276424424,-0.1825636476166718,1.4173965810049876,0.16637415860031596,0.0004582816438802552,-0.11896545824395255,0.6159027097508972,1.0363031961467297,0.9355273169597498,0.8786970998222262,-0.948217381457617,1.352933993029898,2.018229887730461,0.13995222663283297,-0.8432720236951096,-0.8091839955977516,1.9734997224031912,-0.7006052004652713,-0.6719338359661463,1.1238941790500505,1.2338464740685333,-0.1527499375768399,-0.781997686445941,-0.06131666188604277,-0.4668507070622847,-0.4077561285733691,-0.5586384356420145,-0.5450411075230028,0.6759613002988925,3.178550835178009,-0.8128868560115862,0.6873664207919356,-0.32794529565831515,0.871482869285972,0.9496308898300391,0.8952780245196911,-0.48999271577481524,-0.8301564624652634,2.9503291585225537,-0.8481020116745684,1.0809757472841857,-0.29448280234238117,-0.3623635771579412
SIDM00188,0.27659184060888886,-0.40974937821858365,0.19578913749429092,0.41118303648661697,0.4677356918668298,-0.7541678643577255,0.07661204385134127,-0.1865498873911136,-0.7481785463435948,-0.9035016537364012,-0.6879001004221367,-0.04294959953461738,2.6594723267087668,1.4249683248872356,0.6589466993490293,-0.7943300263497601,0.6275983486175579,-0.7411062445174651,-0.44417792879933143,1.1529098782780087,0.5887067114472091,-0.3496866567322169,1.9989131636159096,-0.47373739065749365,1.0413011895382467,-0.1443219982907266,0.47016592638520155,-0.21188701693566167,0.7581986222999609,-0.35111596889561153,-0.5583234954967731,1.2791782884657914,-0.44715747290360025,1.4842724168575518,1.709422533472805,0.23431944291544352,0.08877875582836599,-0.6416678090640201,2.1111666330247534,-1.0145426152616308,1.6893100721779308,0.550006240248883,-0.7543391429976046,0.40277808327749265,-0.78766218887177,-0.14288856360105642,1.0769933460456869,0.1319028033038112,0.2573346110901584,-0.18307059290582747,1.6183900653965528,1.3296727641866959,0.5142189195646291,0.8017254563701252,-0.8711394981160244,1.1925275451047024,2.271760941284188,-0.10007792710627945,-0.786573428578239,-0.8125821052065023,2.287207428867077,-0.7868563828464664,-0.7350514373598739,1.4134745310756234,1.0029869938504763,-0.6910247353296446,-0.464321369784154,0.7687827791500541,-0.5333658685874384,-0.6697040401766072,-0.46343078699065854,-0.5444345251502637,0.6486646734688087,3.1910876170201288,-0.6636947312146547,0.9336669773329308,-0.6419715382851435,0.8049929994706001,0.7826196490419794,0.6885974111341394,-0.5501437224101906,-0.8378462080833665,3.255346476582668,-0.8402128433442747,0.6914109433074407,-0.4237365514516711,-0.37548317977199686
SIDM00096,0.5712895913021797,0.23059581478928687,0.2195609301650938,0.5735383606017002,0.980044853465392,-0.7376051445241238,0.35022852981873476,-0.016614204791071088,-0.7368054333031183,-0.9667574066977043,-0.5832731713041047,-0.11708309754967802,3.105915098524994,1.3290842177594775,0.22735168133685613,-0.8706733371482758,0.8584157968874379,-0.7252489632729214,-0.6034583185540056,0.9960737606709278,-0.7015562941628785,-0.04824244581047748,1.9495572031609423,-0.8175659968088653,0.8479044634054885,0.08906146258002406,0.1243555544339913,-0.3259863822194308,1.0529434400538336,-0.019285564832576124,-0.5288424162738694,-0.5785483842747144,-0.8318831672033429,1.9657719573441363,1.615829145431944,-0.8065419499281646,0.36112936791762984,-0.6996344487856084,2.3421086281888828,-0.9983270774080563,2.4576044782083426,0.2928042911831643,-0.8308150349429552,0.5979301769604732,-0.7693953926003733,-0.6105779510544851,0.7434334095915428,0.4937046390398855,-0.7246859626712675,0.06834975904717155,-0.6376644503438877,1.2021875530742763,1.2614117902774435,0.5910466841670965,-0.9349638469576862,1.427710754922652,2.1797179891246716,0.03794588981374125,-0.8383413673657288,-0.8028497282437908,2.0669544696450535,-0.6839756551256513,-0.6597788536791954,-0.7925243521517259,1.7947426435465401,-0.6510490265878993,-0.6127872834822078,1.3256614191750202,-0.6185042570323896,-0.764898917098485,-0.5022653355072757,-0.46548408069180774,1.17815901475326,3.1553655069790283,-0.7396769882715823,1.0637973187719443,-0.6017920400381256,1.152940356640037,0.09169059427396094,0.801405795263405,-0.7303867577555122,-0.8262174384262037,3.346650919629072,0.4744480397921314,0.9947788506120211,-0.09693671712346892,-0.3669740611702108
SIDM00379,0.23985770299915607,-0.05820998594073361,0.57207808887974,0.8065138369574518,0.8190586770082638,-0.7431354793382263,0.2234398410237662,0.04721723380051787,-0.4038373072945491,-0.9191888541774296,-0.5559270411677939,-0.6465349893135659,3.168815925347602,1.3914276904010898,0.19666261988627995,-0.523614649910767,1.1862548884535478,-0.3959224220856591,-0.6035299048307856,1.1557441427258544,-0.42600599130778183,-0.2554845914196491,2.022130077624146,-0.673912836666963,0.7604061129379048,-0.2381826460459739,-0.5791059983964694,-0.6901858591620178,0.7900214918335833,-0.01316232682888373,-0.6220644451795638,0.8243226396245883,-0.27762147410040944,2.037544956761349,1.5125286840796348,0.549555293783203,0.15567229889027803,-0.5906208171308625,1.6755980793102803,-0.9330637680413509,1.5962033913795255,0.5402724761350751,-0.6161576446016649,0.6973435743871191,-0.7941717669288347,-0.21301614813431594,1.3830183065881607,-0.13011694633182191,-0.04042174153063225,0.006374709637139694,-0.2414553312696355,1.0738208819655972,0.269465574139155,0.6189715965190697,-0.5131494531166524,1.267284796325669,2.5358367663489565,-0.2580913917931408,-0.7256975597789747,-0.7862496921352811,2.3924368459033305,-0.7985537805769706,-0.35993044044263023,0.9206351338529164,1.4281693315511812,-0.49016180649043584,-0.8087882983533433,0.05359994299754846,-0.6184050285390168,-0.6697567641342094,-0.4249215790345357,-0.4728485485809364,0.5596706706954875,3.285261436925643,-0.7415308850987573,0.7592825194250633,-0.31354488888891097,1.1247469860508599,0.30423390941718415,0.31794445598939514,-0.4047581235737372,-0.8921980859820242,3.3789131820352742,-0.8154659866653698,0.511775173851339,-0.46910801326667956,-0.37835063652083634
SIDM00381,0.7275362257506174,0.38965364385105916,0.11431467796304463,0.7228317439913272,0.897858867705595,-0.7714500727148563,0.8198898820396019,-0.04102958748574178,-0.7401641322324538,-0.9517641987327073,-0.5235960806436053,0.4038698795079188,3.6944860112643947,1.0186752681771427,0.5305570307092392,-0.8448099945075078,1.052856264419308,-0.7950176056321778,-0.323421092855737,0.6331406728054123,-0.4983153256001928,-0.12168760499542533,1.8310707676208626,-0.6292250272705935,1.0054957131444993,-0.10010432039536617,-0.3510398952958021,-0.43951671046819424,0.7999766334695455,-0.04287745110820446,-0.5430866207951622,-0.19504727624688314,-0.8602505514400279,1.8163160592172063,1.5679272170221885,-0.8596629960993788,0.752201850951832,-0.5912218643362382,2.1903684736656115,-0.9174221407099284,2.8930312014100465,0.6703806871551273,-0.6459952663239978,0.753939271358998,-0.8041760964446747,-0.6980109309860111,0.9388301578709622,0.27652570383744185,-0.12481569541783083,-0.3066415296246938,-0.061662937453330305,1.3724260028564963,0.35942325075242276,1.5220507262846188,-0.9357705996538674,1.5320628946300707,2.438816531313904,-0.18964383017101472,-0.8857357622733183,-0.8394824431717806,2.192621681268464,-0.8416965312067514,-0.7648256549096676,0.8570997725127152,1.3157332071734844,-0.23452329603910904,-0.6929143224301214,0.3568140371490476,-0.6897527056918125,-0.2761448199969903,-0.1751120458806716,-0.5376606228933618,0.9932559918295603,2.533787308582424,-0.8003874861578971,0.6607230001835762,-0.5782215941963145,0.9506157842467021,0.21604679313046446,0.8154108082368996,-0.5757213739247654,-0.8699507209446861,3.229092220375525,-0.911147782285361,0.558889585801085,-0.7599588174260159,-0.5917934011520232
SIDM00606,0.09606042908681205,-0.3948651906180357,0.08056527046721157,0.7346687693482289,0.7137671556460751,-0.785531052298262,0.6318432561043656,-0.11121765325032053,-0.8062115593886322,-0.9114233804083643,-0.6152434024179616,0.027334713417321785,3.539594045486811,1.1073607169199051,0.19348746029038993,-0.1757966597709804,1.1663181144378332,-0.736222383438772,-0.3304283213150748,0.9844417634372397,-0.4069744864221945,-0.13019046665901154,1.767310690062274,-0.42443239299106716,0.6909583622489648,-0.21638601634676413,-0.513328263320092,0.05162196082847468,0.4853501215857134,-0.14160959190569075,-0.6281621719182732,-0.6545183439845148,-0.8939875138709149,1.4236262215111117,1.636444072045512,-0.8442264693700381,0.4232371088834983,-0.6356035465203936,2.0055558644870404,-0.9294372023511989,2.2701948547150836,0.28490377196749533,-0.6560448472965869,0.664751676648903,-0.8211419647777892,-0.5144371014481814,1.2897229491607096,0.14966067820532222,0.7873906384992801,-0.20670950551082354,1.7686242691261267,1.2449346175811873,0.615490598909286,0.8102656976027793,-0.7499897756128929,1.7523272366731262,2.3760452177965803,-0.12617542070556623,-0.8676174765000433,-0.7884336681682359,2.4790579794024876,-0.8113950910346424,-0.7180974826445742,1.0085972226210405,-0.5934817054082562,-0.6318258003580642,-0.7369044479903035,1.503553440838405,-0.6889741776994732,-0.4158917070920492,-0.0162205833642463,-0.5649521713996374,0.9743779031254461,3.1450464859504272,-0.6952491589341032,0.15750742192303777,-0.2577526195080339,1.0506924738126842,0.4020571370546068,0.4382023820197449,-0.7591909477467037,-0.8827560732392828,3.075830079116144,-0.8414961297232282,0.3118890359018522,-0.41874244175240954,-0.209948371676178
SIDM00541,0.19414872594969973,0.19996537049417878,0.4924918298868389,0.5434868308752265,1.0290312252388352,-0.7704584841459133,0.8649847231901199,0.09578417947568657,-0.8247304854617132,-0.9220912572683522,-0.7298606884881214,0.05866575540526853,2.9277416060093278,1.127979154957475,0.6898948270947,-0.7633996068873425,0.36484882369087995,-0.8493268990481626,-0.00012203074299718268,1.4225111443408833,-0.5812058486383005,0.058516360159941876,1.4127236690728564,-0.8204049185527689,1.2772038505655066,-0.22783360729350913,-0.4916768243266594,-0.25193745106883825,0.7233918501589078,-0.36621549702620304,-0.6007472926136289,-0.551018737036896,-0.9153684783817391,1.422498760859372,1.483072444348858,-0.9122020768950647,0.8120384684781511,-0.21760037951990988,1.5295487424301408,-1.0027535196711768,1.4258681593556044,1.0450002496508963,-0.2891731904965512,0.35635086115020703,-0.8063744066108226,-0.548698176959889,0.7330453630907374,0.42909882775559277,-0.5896277639470449,-0.24840199445377167,-0.6614476802961604,1.7538502945255567,0.7563456626962638,1.4810608174564321,-0.7278385907868287,2.103096473613835,1.8401071458220986,0.06730122078455228,-0.8676043674901867,-0.8175004035014808,2.2709310354330774,-0.819047550222347,-0.6731331280813869,0.8535327404107909,1.4313908004253117,-0.6285116407224137,-0.6763977914685987,-0.47639961547663545,-0.654901593961635,-0.6791011672228013,-0.09563455940909217,-0.729956865788704,0.6505510140779754,3.046401854359221,-0.6743004148720027,0.6421341230502218,-0.5290777929943128,0.5114271828285004,0.1794247131396706,-0.08136696081648932,-0.7137881439149677,-0.6994539254915095,3.4084595671625983,-0.875386630171873,0.4195748416809406,0.5113303426809513,-0.14815401874949208
SIDM00808,0.5837798013396873,0.27276735202809543,0.08502871146513558,0.8031385678981469,0.9773364735836857,-0.410525800120115,0.7623072325823983,0.059039840719633786,-0.7880407489787878,-0.8585746511923505,-0.7261603189647026,-0.7678078237431945,3.475039021119387,1.7727214599056773,0.23963275660013314,-0.4633159634175364,0.9986294294215874,-0.7470305619566482,-0.5966624522945848,1.5041637443226445,-0.7122306224801265,-0.15035898137469728,1.7691213736507259,-0.8702508590089262,1.0359939435840972,0.013680090081114597,-0.3882626564583546,0.24504497460106153,0.8812153763042111,-0.1475363812925706,-0.50654037411019,-0.32964002080385485,-0.7514786177598519,1.8400538920746041,2.149673635521369,-0.641855818510672,0.8877596553640671,-0.37063036032374796,2.2669491181683377,-0.9435907898985146,2.530091584548934,0.688945902532609,-0.7634544348454947,0.7613314325201707,-0.20466196935160383,-0.5266784230203276,0.6360324827829463,0.25465754535123164,-0.7527943617868172,-0.19772200567508103,-0.5342518598880204,1.561373756743691,0.5250618468487953,1.454732930085573,-0.904275220839265,1.5023521223253917,1.9624861689638373,-0.03772967397351602,-0.8650835144606607,-0.7371571155106913,2.398614580738582,-0.6893607798029614,-0.6335811779730862,-0.8133847635587192,1.9401014244569152,-0.5364889375174622,0.4192886705216001,-0.7046081521983676,-0.6988738901950715,-0.7705244729139787,-0.019346050599417016,-0.28053781676598594,0.3301618369425605,2.6681885114109445,-0.6703551295578293,0.6188726012932025,0.07179991064405516,1.2664125924450338,0.08615817961795899,0.3510004973287251,-0.23569107664642458,-0.8285669250351408,3.5868037579382235,-0.2505670972321455,0.8400948589207224,-0.3909763615925668,-0.3126549652751439
SIDM00377,-0.048645110368413284,-0.006024689439282372,0.487020725402292,0.7846090544159323,1.0290800425751778,-0.49267073132733286,0.012564231132011142,0.14220006421054085,-0.2489595173359707,-0.9315151343756858,-0.5342328700899373,-0.46048587957655407,2.868128100637475,1.5790872483173617,0.3979278802667228,-0.5150456513844096,0.9041231990328171,-0.41545990176045844,-0.5141130265802908,1.3637098394872216,-0.7492973543577908,-0.27795733494806757,1.6300436712052966,-0.38026506165842605,0.6350892693255948,-0.25930072931748954,-0.5471946968529303,-0.33824682621811875,0.49101473692024716,0.10740728149818252,-0.5924295738652763,0.5660636020989925,-0.2155141567260438,2.0205626956412863,1.599230367849014,-0.13114090328510755,0.17996125543370717,-0.5001499671053872,1.9339566060265505,-0.8808197801771208,1.5467870958692251,0.4308694393308703,-0.7490697743384729,0.5421622771935033,-0.856017544347476,-0.41195871238862813,1.3047589688573975,-0.01686909422661046,-0.13160349992620285,-0.13423382165635106,0.7473400478456096,1.4762879064262135,0.4367785158724119,1.219774279561446,-0.9139472195177322,1.2878198552503284,2.3887220053354747,-0.20304542451975477,-0.5466866841848519,-0.821668774987172,2.3816580110579335,-0.6703622157550708,-0.3675936653947902,0.9743866836589549,1.1995096549796076,-0.3964718077770758,-0.7277613234292796,1.0247008951418897,-0.5583680523580715,-0.45255828545490534,-0.3461611143995536,2.4031105994840605,0.658090931203552,2.99960483702851,-0.5686621948417324,0.5193363256676371,-0.5017452576060707,0.5720707021007735,0.06657352735052835,0.7486920008885403,-0.3595019945512233,-0.8723495010471928,3.3635784153353763,-0.8902700842723955,0.2983997970030604,0.23927316723270017,-0.3494396645920005
SIDM00289,0.23350578198412486,0.6005549024333309,0.9664281273077284,0.715846289552481,1.129067605959098,-0.8149475735448877,1.0938989697819608,0.1785135853296525,-0.8269249483241984,-0.849317722347102,-0.6625431783646959,-0.410271997366051,2.3826257159421846,0.9519547749095899,1.0321404186945144,2.1288751545913147,0.8118348756310443,-0.7625815694782013,-0.6481961244566684,0.8101769924950436,-0.7351352206318592,0.1327300766535392,1.401066813856914,-0.8482492139615028,1.1646327675631267,0.0799530491083772,0.8717577839944057,0.6203664026611725,1.3930583834868924,-0.27201044501273053,-0.5949601239373982,0.6128197760699663,-0.812098164726848,1.1490417222038363,1.7039197884512207,-0.8633378706485058,0.4776657674993872,-0.6041097382836377,2.269834461049788,-1.0304176139734003,2.1012221246343583,1.0228258932085335,-0.750284469660262,0.8907587541968803,-0.5912929524147175,-0.5630281652287994,0.582319533045585,0.6232792510040586,-0.7246378165311989,-0.12034201913997063,-0.4202134960075785,1.2992097914917984,0.8998980686618564,1.7175858577058025,-0.9262658141091255,1.640592139218462,1.4406870440633435,-0.19796330584699393,-0.8121838352359811,-0.8302842033460873,1.6373250497750054,-0.7606060131840799,-0.750793527458905,-0.8526355945865165,2.246486053020309,-0.41231527664487644,0.28572159321184754,0.3326222133673761,-0.7169304606249398,-0.7401812480332417,1.192827374960139,-0.45618442589271085,0.9282077630976736,2.291217036753104,-0.5348771503954952,1.1047649380173412,1.3088851457167734,1.804834168748006,0.02710329387102216,0.985130976418574,-0.050894915023773295,-0.8506405019524522,3.649090838558926,0.6468015775089831,0.2202767444883856,0.9015387976551827,-0.43372615867992687
SIDM00064,0.5823982946632559,-0.14285427509325824,0.6152568648251229,0.6443643653625831,1.0733909980162375,-0.6933529961990084,0.43869619122774706,0.2597849104567164,-0.7537113218522952,-0.8870344924995794,-0.6436511850552432,-0.47520690605146826,3.257443510442458,1.4690023989901906,0.30570105815770005,-0.7876942363960383,1.4447280815325285,-0.6372375979465904,-0.3988570405008155,1.0487758000836391,-0.7162784572576477,-0.03334948752403382,1.1808004296610155,-0.8969778183503809,0.7542701250137253,-0.117293816898198,-0.5240835876222728,-0.7870841922835733,0.43279137902542764,-0.28904896979654854,-0.5383360749103513,1.4826335461100786,-0.35731046037227415,2.1411751597618105,1.7526713942266199,-0.6296089640916711,0.6564182919043617,-0.7034738536291626,1.5441598948064323,-0.9715072157189876,1.0586769954741853,0.627554628134819,-0.623888540763358,0.5255672274116417,-0.73377484446879,-0.42690306844641557,1.4932708400267114,0.11861521005570218,-0.07579082973834193,0.2031934446675066,2.2027496307025904,1.2366602137376412,0.772902024329865,0.9641434026230318,-0.9045721365496754,1.3965525448905165,2.132927789287727,0.10723148944654165,-0.8594234174598011,-0.8099964169507144,2.3465074748720243,-0.7075548889571028,-0.6549175107811238,0.8055073613707631,1.317691978260648,-0.30793173338703306,-0.7685543129595362,-0.31968026392321475,-0.5833084023112494,-0.4829217005564135,-0.4843497136429712,-0.19398068641849428,0.9397969744564705,3.3647684679071195,-0.8098000840037269,0.6746975027157115,-0.1698205102992882,0.4345245821451878,0.1892158543413729,0.5305531484705985,-0.6082799682450422,-0.8830437190586227,3.281269587489248,-0.9027827028547369,0.14318038054635618,-0.4104460761095136,-0.4315765480034867
SIDM01097,0.11759472933309287,-0.004698390307808291,0.37109875485539356,0.6092863319393809,1.0840845127896461,-0.5828457909744823,0.09380068514884425,0.29941067025170204,-0.8016087013009077,-0.9668227336510108,-0.7477618908502951,-0.6671036666060225,2.5627525341505004,1.020009106606994,0.5726733410187989,-0.8168672818284909,0.36869422763091586,-0.8835030529643955,-0.5892712797996802,1.334853239915586,-0.7556108597964092,0.40913319863230974,1.497435964040557,-0.5446330743842192,1.128379673310951,-0.0694089533254458,-0.450339670238285,-0.789007084066333,0.9457904298028138,-0.29660040272393356,-0.5933263014838142,0.2844708672569037,-0.4935398219156635,1.1300582414667413,1.6469798801037108,-0.8128357734151566,0.4008388861237127,-0.7690038549694228,1.1710107275074495,-1.009866544961586,1.242945521414947,0.8656556321434418,-0.5974066849788828,0.7572260332145098,-0.8088788365254285,-0.6475664848869296,0.6938820293026742,0.39936946880286256,-0.8021780012717286,-0.37543399577465053,1.0672917622046958,1.7558165081409756,0.9181695109222953,1.621896804343784,-0.5690100162770955,1.3906976659185348,2.5017893749617945,-0.14861557091825459,-0.8506180127868523,-0.7217593676562843,1.8567957404013062,-0.7422108893833139,-0.6302837921961202,2.039018866867391,-0.593778841229605,-0.41376010747695613,-0.5758919562352686,-0.6237180308867917,-0.7192343049654211,-0.7218165703693986,-0.44802323137954786,-0.43303302484123957,0.5208024658973032,3.007165982428304,-0.7661332529485857,1.1793581471965573,0.005510727559519404,0.9573153337522645,0.05286476518373327,0.2468746914549258,-0.6779089454542646,-0.8191567875332079,3.7860825067713977,-0.697905744474757,0.3751960073865097,0.2579507539740188,-0.48607883675118196
