,PLCB2,CALM2,INPP1,PLCB1,PLCD1,PRKCB,PRKCA,PLCB3,CALM1,PLCB4,DGKZ,INPP5A,DGKE,INPP5B,DGKD,INPP4A,PRKCG,INPPL1,DGKH,INPP5D,SYNJ2,PIP4K2B,ITPR3,PLCD3,PIKFYVE,IMPA1,IMPA2,PIP5K1A,PIP5K1B,INPP5J,CDS1,INPP5K,SYNJ1,PLCD4,ITPKA,PIK3R5,ITPKB,ITPK1,CDIPT,ITPR1,ITPR2,DGKQ,CDS2,INPP4B,DGKB,DGKG,DGKA,DGKI,PLCE1,CALML5,PIP5K1C,PIK3C3,PIK3C2B,PIK3C2G,PIP4K2A,PIK3C2A,PTEN,PIK3R3,PIP4K2C,IPPK,CALML3,PIK3CA,PIK3CB,PIK3CD,PLCG1,PLCG2,PLCZ1,PI4KB,CALM3,INPP5E,PIK3CG,PIK3R1,OCRL,PIK3R2,CALML6,PI4KA
SIDM00948,-0.7515446681945923,2.574610015700067,0.6870854659479084,-0.8433383308510317,0.021691751295976548,-0.7689812667057785,-0.19675254882222834,-0.5166573225768893,2.1116192088494463,-0.7548129601185688,1.7602826349406249,0.29602491072432,-0.589681430654954,0.03981920236987377,2.2917178868705266,0.12519379694850907,-0.7140717480734201,1.0091319448515081,-0.6736515750376146,-0.22687335896211386,-0.863414164582871,-0.108338682439589,-0.03921158049370615,-0.8598836824161648,-0.5178369247398176,1.698398021726456,0.7077216375640052,0.13826724671823612,-0.7100043748411907,-0.6370855433042695,-0.9451949759015469,0.8962295748324305,-0.5822344460378835,-0.7296837410363896,-0.6120097630084771,-0.6918141309714403,-0.053687169490105845,-0.45042467986688256,0.6655804487217685,1.136238726596633,-0.5694493480837145,-0.4814527871302454,1.1837657522185845,-0.9379243159743351,-0.7641868408963116,-0.835616936014394,-0.42729181294042745,-0.8071337938506395,-0.6993922365177542,-0.917975950080519,-0.5088815373089782,2.159196565870049,0.5919272006253111,-1.0449358911281623,-0.014158336378546259,-0.38720565992978984,2.006747868529425,-0.4577634677504733,1.1052077354845866,-0.06805608504108625,-0.8278755344936569,1.2306923377955337,0.02914526956034655,-0.5145639848305096,0.17186363990252893,2.0567220374655704,-0.9503400323146305,0.4995453203150534,0.18709549254897556,-0.2180109114232318,-0.22687335896211386,-0.11681273265566684,-0.06878737644479908,-0.5773261728111078,-0.67216453831981,1.437543241031714
SIDM00203,-0.7848942659329725,3.0525630077318815,-0.31239407460853713,-0.8099457373035467,-0.39904208043930633,1.5768527561647319,-0.5087728634558132,-0.16135666922952066,2.0531674240991777,-0.6427744530087925,1.4598225075650093,0.0999648787432559,-0.7627528916291241,-0.48815878072016633,1.7261626742174314,0.44032431868905425,-0.6313320036471232,0.9700479761039651,-0.7867882536157346,-0.7226876266544559,-0.8202215436549483,0.5750246887624125,-0.037154494712659004,-0.8646603006439525,-0.5733511205053883,1.4666943409341204,1.383141930697018,0.43603416436803144,-0.8482283684400949,-0.4450882263908884,0.8872117407527796,-0.06634771484386831,-0.6890476312248434,-0.785103265768817,-0.7010472610634356,-0.7236063113775109,-0.1283573862554025,-0.42736137532421653,0.3435725553877741,-0.4021575219922538,-0.751319737611126,-0.3810724082413907,1.2962077724483225,-0.8302333844287869,-0.8176875505252713,-0.8496693291040885,-0.7011080543381237,-0.855421859051031,-0.6745335738908151,-0.9871673206708313,-0.4286793564919161,1.5386684672369118,0.43155644920546243,-0.910514045926519,-0.7348841145546005,-0.1854227192581234,0.5136320292476186,0.02445510157451811,1.3327110380018659,-0.1627688964333983,-0.7592456152860072,1.0475452318161127,-0.22687816856790802,-0.6763091568341252,0.7437991907353062,-0.049922862006430445,-0.9632566953303308,0.7568871324011883,0.3584766359309186,-0.414321436504372,-0.725863209991022,0.02284698500711781,0.4576094450261689,-0.34078682594954735,-0.8093789280741863,1.0552815861313298
SIDM00896,-0.8210158097023096,2.8408438249737378,1.8863399822269864,-0.5050805278522434,-0.04628593726067358,-0.7139504794172685,-0.5996684061797177,-0.7279169694221492,2.7394239982112447,-0.7388851485062017,2.009777239706939,-0.18786131538834905,-0.6210429226271079,-0.25847005179758425,1.390921707565276,0.9213652157817394,-0.7494237209216744,1.2196770799038648,-0.7250870270732918,-0.3884776699866175,-0.8068977694317437,0.23180627476783414,-0.4428058343162829,-0.8774228549770404,-0.165625479950122,2.4385368172573285,0.16776037359249438,0.38910355785649375,0.29937426265929606,-0.6010069537689812,0.06805564709273017,0.13254482770338624,-0.7360380579686808,-0.781971689964522,-0.2313473012513285,0.0781571667973292,0.2095889645888971,-0.4383220986241758,0.7215853702696892,1.3462069785700852,-0.28156407041228115,-0.6266050209718105,1.1678289482053419,-0.778951888043675,-0.5566339021575196,-0.7925705470675003,-0.5831792138419082,-0.7939966285063258,-0.6258343231160756,-0.8853987360611437,-0.5698271101729283,2.6482684578477187,0.6699383640769356,-0.9589136700188446,-0.39779426332781637,-0.2598660135454836,1.6047699596948883,-0.29806190051642684,1.029549545013765,-0.05444787311737695,-0.7183107804108125,0.6296744846264061,0.16404440119619543,-0.6938923572465373,-0.628065426261508,1.8787604933372968,-0.730595007568194,1.0723497042081405,0.24042362273484216,-0.3316378594686821,0.7061045317318919,-0.11035417367141132,-0.2941402926744607,-0.32131211729383574,-0.6761723552561099,1.1674782226016618
SIDM00285,-0.8058534455441917,3.23750460007949,1.0422449219706067,-0.5725402485562324,-0.17673922718063598,-0.803198425605953,-0.1348414536137336,-0.33240015602815637,2.6691207773099266,-0.014333623240748234,1.441123440697503,-0.17354847458222777,-0.5845570273095515,-0.642467207381517,1.6146764042792805,0.6089248816037832,-0.7223225563642894,0.03487029884763788,-0.7762095213407487,-0.6569137082721789,-0.8965650254208732,0.40627951974129284,-0.6217622661174371,-0.8213723756147032,-0.6106326601067373,1.649230046777098,-0.7009693345217545,0.09300555261590128,-0.8616716933464349,0.007444853701130536,-0.45872838951771855,-0.2759870280393228,-0.7413588857442058,-0.8275808223044036,-0.6292885263212965,-0.775904060065737,-0.5689662464707486,-0.42820518024596627,0.7580989272045521,-0.10170937624806735,-0.8150513806505552,-0.5677507983433095,0.35544732440676946,-0.9096795473234632,-0.8119599815645678,-0.8640692415283104,-0.7484804902049308,0.6261200530428948,-0.6751927163369116,-0.939075167967808,-0.43228745707306826,2.0168639552258742,0.9974306264016994,-1.0095883467427047,-0.6761839055133987,-0.32689727362195425,0.7921285104741678,-0.43811310958071037,0.15116614443923745,-0.3437297066465006,-0.7978044211841291,1.0295341984859123,-0.42947896723224027,-0.6974230338806906,0.9883880110360592,-0.9248485700082084,-0.9150946750556714,0.18804006624683106,-0.09654150673306043,-0.3191031075370792,-0.8750123669955021,0.502684293308447,0.36807809971589295,-0.37072701332850344,-0.7298288562356132,1.6653421857957296
SIDM00930,-0.7931396378053873,3.2824308904743873,1.6737428626843303,-0.8412436574106325,-0.1936598407057184,-0.8202110713519666,0.5711838899907703,-0.382611229945131,2.3650017137540162,0.6951735671561331,1.2320897831752278,-0.015547294912270842,-0.668619820474391,-0.535154124984809,1.2231007398569482,0.0686289393210288,-0.7474011786218204,0.5453931081256883,-0.7242536028851327,-0.727150089094322,-0.6862913229032341,0.05601036047818252,-0.021712351864466652,-0.7883564057442392,-0.615362207274322,1.7963498784052074,0.3483806906515591,0.09899523213939296,-0.7893903049107237,-0.5896299423590995,-0.7386636851228721,-0.2160680989597466,-0.7782976307624682,-0.8577121498535341,-0.3449871652490733,-0.7587140277244745,-0.5811948948837824,-0.5766232453408351,0.3419883891836503,0.15761802561372354,-0.7892553993784291,-0.5157407136458334,0.5328901971369128,-0.5864519583960014,-0.7324799986041043,-0.7900853671409942,-0.6299517579588388,-0.6154557437926572,0.19268591057583637,-0.9626067057092317,-0.5986661965624612,2.2154638013769534,-0.3968572786764615,-0.8669304380994255,-0.48783455584554636,-0.27273391464442304,1.2750486203031417,-0.5090014253272905,0.7254955191312303,-0.401934428430227,-0.7183607928263617,1.1230213712850856,-0.13964345663888136,-0.5268624669822445,-0.13904350925712333,-0.2651210942706517,-0.888599255360097,0.613095483935395,0.1541505009602041,-0.515617632987593,-0.8024072042762728,0.014575363293496582,0.32155754678036974,-0.4059092270600223,-0.8363094649296781,1.1337892386485582
SIDM00205,-0.785654380875451,2.7588270630161302,0.40425106672166117,-0.5686071402603182,-0.08920197938127178,2.635225909650365,-0.25270764791755895,-0.23009924465792103,1.9217432007773014,-0.766584125036389,1.5818454265043331,0.5846834502303982,-0.7130718283346954,-0.5691560373800706,2.5789529279682517,0.0675105382112373,-0.7323771557946881,0.640716605237821,-0.7544076495966066,-0.606553724296603,-0.7543143884700318,-0.002091748348805532,-0.08363348686851271,-0.9453475500792963,-0.5492403351759304,2.012451550069593,1.5356191279507023,0.17737971072273556,-0.9312578697930675,-0.31480977131243193,1.0824532293427251,0.29613179106171905,-0.6214176927925666,-0.8090190087229049,-0.45692607534323953,-0.7539956740718382,-0.4021582901567588,-0.45187481846332694,0.9704319325269761,0.28468591511022906,-0.7947365538047143,-0.4299964038492494,1.0699398712547872,-0.9125812923850614,-0.8657366979333863,-0.8606111642148666,-0.6477667888804021,-0.761013195720322,-0.7391219550095067,-0.850698608062869,-0.5272243375385101,2.043118096268072,0.5646012173251489,-0.9862446590694908,-0.6041888727273803,-0.08684975675553609,1.1387714040433037,-0.5712124472459914,1.21111881639659,-0.06141385890801799,-0.8613786852197538,1.3960612045231393,-0.4482733152761993,-0.5470051600067805,0.6949957929447728,0.934351026120627,-0.8625769920259506,0.47911610000158095,-0.07966883112666451,-0.12042444407161461,-0.7310743349732521,-0.11869190776716666,0.5541285276006042,-0.411541398832511,-0.6619754402707717,1.2300046054585287
SIDM00535,-0.7441944768965648,2.9826160928367287,1.1037385040056722,-0.8213757065881897,0.09597245729441545,-0.7463364387027211,-0.3899127538760231,-0.3332436436955759,2.6184804235951673,-0.8065239757155687,1.5126153937098403,0.21961870500179645,-0.7658446878342701,-0.063133614516328,1.0787156658920802,0.3405863757807339,-0.6977912060235671,1.0884797915000477,-0.7868656091288095,-0.637103922954585,-0.4662111434066938,0.5948085935093235,-0.43298954280560864,-0.8110282351704322,-0.5033242222125174,1.1810813772960453,2.1656646864401004,0.21494390215592482,-0.8502791214338721,0.02576853345881243,-0.7385461586133818,0.22021744078725075,-0.7732309221744738,-0.7791688995449184,0.21369008553504612,-0.8295726654511544,-0.4927183266138961,-0.43466885328471144,0.3007005589970708,-0.7304012496662458,-0.6701068924263175,-0.4859795248336906,1.4763686059639147,-0.8829769951542031,-0.7676893066653895,-0.7528945034799758,-0.7174917613598466,-0.8022541528040527,-0.7743880460196894,-0.9200683832112488,-0.548188374632588,1.7457655411790685,0.09221512796111883,-0.970451921562627,-0.6564835010006229,-0.2619583352259585,1.6101720269332576,-0.7098178199769535,1.2395640757631419,-0.18204147114068686,-0.7915280955275555,0.8997583049314052,-0.2539926681533374,-0.7080365235488207,0.05152780543694728,0.3077729399282414,-0.702450581597665,0.5861439758310304,0.1221250513761909,-0.43715789858225507,-0.882411857801126,-0.5220043118705655,0.3916620056586346,-0.12358257377755363,-0.5479441554959658,1.6488013453842119
SIDM01175,-0.795336750099837,3.334909482966044,1.7171041673281031,-0.7835660564351355,-0.14615662204205643,-0.7610232325364144,-0.12797968165214393,0.2384631249058707,2.5422159435639755,-0.25210674037875547,1.7678820070567922,0.2496842337697821,-0.821605523484243,-0.3686135930961616,1.133190429973352,0.14112403681792918,-0.6784471278706324,0.22083178277282078,-0.7214263250153029,-0.6632698258155704,-0.4005305864671267,0.16980577046140663,0.3751860859134338,-0.6902638765281393,-0.6120173626964567,1.638250112674225,0.9829648438777694,0.09587493842366358,-0.8725082179861267,-0.5830309806966384,-0.7015014810593033,-0.09831684792327092,-0.7047712107473872,-0.7116217655620012,-0.4012060961594213,-0.736705023470413,-0.4534899857652097,-0.4693159745586727,0.6297345785262823,-0.5306740247221948,-0.6970450408135682,-0.6036027809419761,1.0602783232938653,-0.10746831978114428,-0.8190997465894776,-0.5744417840073682,-0.4949186922936449,-0.8078154421079408,-0.7111217040257991,-0.8768351444356469,-0.5579415128504203,1.874504042947641,-0.23840159763423957,-0.9186386200079509,-0.4250486441784314,-0.39276089684540627,1.4466735698602038,-0.33269921218671955,1.2107737853935383,-0.2562426770272106,-0.785707791317207,0.6640798322873082,0.002506738686092491,-0.34886228692651533,-0.23129942999817588,-0.5425540217365086,-0.8939034354680019,0.6627158679309311,0.354570915634771,-0.4827233132268315,-0.8840404751252887,0.23918537042937588,0.31290579913852934,-0.42069171731819854,-0.6364899266635982,1.4703165423725029
SIDM00832,-0.841950373450422,3.3211317192892875,2.114682848144636,-0.3813126826508556,0.5976737000520924,-0.7046636103056619,-0.11017214820191233,0.13729137533411148,2.5388941807840752,0.9039156183861209,2.121131744448399,0.19584052235692084,-0.5440630414546406,-0.5483180348964918,1.8756343290162842,0.16264524471390723,-0.8081403880354768,0.6575654089893145,-0.7960936021487982,-0.49245051268520246,-0.6045095746857976,0.10769148614932736,0.2263527811990872,-0.8073545717822402,-0.6381362483869127,1.1818880313837608,1.7919618489459517,-0.2378042289293025,1.2419461136187784,-0.16954176940834922,1.3583908579466522,0.32586822844792623,-0.8266054175878207,-0.8833363711763884,0.2959986356310463,-0.8069546098634771,-0.5377666022511344,-0.23319315924369913,0.21156846517480893,-0.6892739260870042,-0.6302686656618794,-0.38238878327416503,1.0657185231703383,-0.7150650314004537,-0.8020634335838268,-0.8206383511654028,-0.6467169209236006,-0.7693500549894334,-0.07942211993140974,-0.9989395714151339,-0.4384238437711918,1.5293961552770434,1.358576765818282,-1.0291083682537614,-0.6722471056630207,-0.05972791221246159,1.0962500665290247,-0.7132146713611778,1.319895892756637,-0.12776516276437422,-0.7640671282903805,0.7843717269439923,0.2768332010294442,-0.6678945424268861,-0.05184857784570714,-0.336186523665113,-0.9601864954213689,0.5104024751262913,0.0568234940866706,-0.29476161294600745,-0.9512192639565977,0.44162358350931996,0.3138511808759148,-0.11778769005115587,-0.652286496667277,1.2342528255601635
SIDM00528,-0.786258897686631,3.2245336218332614,0.7152854900831522,-0.8622292042801093,-0.22131704515108114,-0.870890048000654,-0.6825184397628579,-0.09923984575637948,2.7424120301476838,0.5636790347906497,2.0089109680756496,0.32527230724193296,-0.7786168822509958,-0.641975028962626,1.5372590253673528,-0.0969549476904546,-0.7581248018108661,0.38180310336550466,-0.8263594451366635,-0.6510440357176174,-0.6306296423085829,0.5005697462986702,0.22602161509926674,-0.6560096319599046,-0.7226069134044616,1.222724712203833,1.936744202412043,-0.2441289252442342,-0.5412252170277355,-0.12478777158848604,1.7117494446053123,0.16708518661368923,-0.8756219250440924,-0.8586274600445286,-0.02491038529820717,-0.8073656637101051,-0.17566624284148877,-0.373013488359485,0.5313565410858454,-0.7024778242309986,-0.19411376440441008,-0.22133373113902163,0.9720407319624629,1.1028521326906016,-0.7689751663333941,-0.8535631849331787,-0.6703027839913334,-0.842830822086168,-0.004698361200582797,0.9238056550720452,-0.4633493239768962,1.2328281315408027,0.8945374397166755,-0.43950843098453823,-0.4661259513651904,-0.5403357551979524,1.3159301913374526,0.285183373131798,1.870502797691071,-0.4306355544726474,-0.7629914151510043,0.5349196392587716,0.1993578058864077,-0.7385291112788261,0.0074211755829804915,-0.14771723134929374,-0.9929980103253669,0.29737181255491274,0.10552488197503423,-0.3998476050987621,-0.9590122603556988,0.18273107511373848,0.0921949691247557,-0.17416887289508978,-0.6658051503399282,1.9281199364940844
SIDM00371,-0.8341025255352285,3.180457056859999,2.7034199456673376,-0.8501097519744204,0.058495080894722294,-0.7913957619121663,-0.0893044997751094,-0.28142241119910455,2.560684706403174,-0.7583334222496234,1.5246254073731342,0.21745537360388453,-0.44937107141527277,-0.40798643063408685,1.5390685242089581,0.04289825004270998,-0.7249202561638426,1.0070307541317653,-0.70486905996908,-0.6990613814483373,-0.6718846820267907,0.08908048527700686,0.23951955129221209,0.21318597068516804,-0.500899683026137,2.206388561186952,1.07345111639698,-0.2747608020955134,-0.8371680266361388,-0.5271944012238389,-0.6849883000319158,0.38466863085793784,-0.7878077685813005,-0.8445616932135664,0.4922307948022189,-0.7672738180158256,-0.5213045082595948,-0.06755769526575059,0.759692330320988,-0.6995901502049613,-0.7104416673291726,-0.21729104466466148,0.5420039821417864,-0.18629079519233294,-0.8160130880964876,-0.6690565247398444,-0.3611442151346341,-0.843331779581432,-0.12502527377076153,-0.9036963778074053,-0.5435597803499918,1.3911647409846422,0.6579267830724895,-1.0437798855520952,-0.4615450026389897,-0.37713407871160814,1.4365579065530092,-0.5070118997171718,2.0819240499895697,-0.3160263515711655,-0.7245160848198454,1.227697707652068,0.6397223626619672,-0.6261181045369932,-0.1291133991876957,0.5681342123101134,-0.9880753751828978,0.563086041963292,-0.057292987366964046,-0.4472596763030588,-0.8221723108026069,-0.48558473460355517,0.4857411350630259,-0.3247177219497541,-0.6274638959826936,1.6077120909351912
SIDM00688,-0.4877466622235511,2.965674856753455,0.6685780117599615,-0.4610939529367432,-0.17113729216905285,-0.7443022648158522,-0.3937183605894082,-0.5947472813394363,2.077086321380592,-0.757741523748731,2.249552418253288,-0.14568494233555726,-0.4228975054056419,-0.3479147686826061,1.106069819396713,0.7109146250057176,-0.7005566701957374,0.6391495570543893,-0.6581073863012724,-0.21475248554668683,-0.7407669037163895,0.3697115229788663,-0.32871817953848287,-0.7404271736985608,-0.4457658534540042,2.160784096103555,0.44478443553978153,0.12374973439305434,-0.7992584236609863,-0.5829146122862037,0.5839751134505239,0.24999541283911358,-0.7473805715367221,-0.7028691231504993,-0.6031727957412996,-0.16944405875148727,-0.1642436170547224,-0.5447735573152768,0.5269497619512203,1.1563813930610312,-0.44367937248666145,-0.5266000826653949,1.4584149734670813,-0.4855570891719679,-0.7534408270114148,-0.7744920481618488,-0.45363056806170493,-0.8695638405529902,-0.6215089785322234,-0.9107784716665543,-0.4614153239898094,2.8720171239402794,0.21029730145651074,-0.9655031265385311,-0.41360063224264987,-0.193369145599146,1.5593159864276824,-0.29382526218451177,0.8136928030665977,-0.21383331044903517,-0.7324776129145942,0.6473645448478188,0.3674348196825791,-0.6707219882446551,0.034888679318956686,2.1663338048651353,-0.9239098770229406,0.6667808928617377,0.7559703004213537,-0.4844544045032102,1.009652794689846,-0.011552678430060978,-0.29860321418161107,-0.3592231531599428,-0.6471311611515043,1.6588810454818106
SIDM00583,-0.8008709284476251,3.305279268424454,0.37971156669562467,-0.8265754225977263,-0.4260299904650492,-0.7911583678691806,0.16430959168262504,-0.2532022263372978,2.2990399123084115,-0.38908717693625516,1.6446815825723426,0.783211157185215,-0.6072836146995102,-0.4561250153171221,1.665371628284894,-0.03217344644011578,-0.6932647290301834,0.5033139880492301,-0.5240474105345818,-0.7138214923847772,-0.6225062935030836,0.1833493793081051,0.11657650704575134,-0.5911243231633478,-0.53131323134585,2.13702821012114,1.1180748298574745,0.054877612643013975,-0.9162714711977913,-0.6985463914985014,-0.1849124568742541,-0.08927608949624326,-0.7346220298425215,-0.8117234118874201,-0.36809309291429676,-0.8779034276424424,-0.5312955702658914,-0.6789217083906794,0.5840311692153354,0.25040891324992404,-0.6099508410499983,-0.4915510598341346,1.3464315416263477,-0.36327093200825444,-0.8093411065106517,-0.8099656204628001,-0.730399496730713,-0.8997080502549663,0.9552342516382074,-1.0004524153284824,-0.5211066344017357,1.1680209668348809,0.016978385272561153,-0.9941427085446284,-0.5418955170545755,-0.3882514514912708,1.2338464740685333,-0.1527499375768399,1.4767816570560233,-0.3699418027103228,-0.7455742679686672,0.871482869285972,0.9496308898300391,-0.48999271577481524,-0.1707433548638874,-0.22060677869000758,-0.9285671799974003,0.5218794093597946,0.4525596089272406,-0.5446532458380753,-0.8481020116745684,-0.29448280234238117,0.8418774844452865,-0.3623635771579412,-0.696969132874042,1.0271736996131626
SIDM00188,-0.723207551812374,3.1555148323075506,1.1356697629549433,-0.8304084878814443,-0.42443254690311577,-0.8228577767666927,0.2323361670544803,-0.4216446795154523,2.2577777287827123,2.4291402956773562,1.6013254021335948,-0.17907066559251503,-0.7220548185696093,-0.5797531383509992,1.7852488199518075,0.0682802786525119,-0.7453903738381048,0.5169716187057597,-0.5796042679081522,-0.331781290515137,-0.4119510072569361,0.2188567194521425,0.1476538961562526,-0.562234238418157,-0.6943455378076588,1.7524692093056586,1.9878891608750153,-0.031088405739715254,-0.8231338347633701,-0.5918601772641997,0.9743641679228525,0.030580114264247463,-0.8155005113580187,-0.7472052243488966,-0.4887146626648901,-0.78766218887177,-0.6148895679317051,-0.6218183220619614,0.7493823700820613,-0.5012797048309663,-0.5048253649015243,-0.6628938606900447,1.4423458784881955,-0.8225572223548767,-0.7778245669995607,-0.10987688732400341,-0.6768779353226537,-0.8760623650921259,-0.24092916975205456,-0.9202023357863326,-0.49410643574344404,1.765541967939158,-0.18891321323216206,-0.9679603623904542,-0.42398714443358854,-0.2965193768387639,1.0029869938504763,-0.6910247353296446,1.3525146067073777,0.019366834764756095,-0.7360932512546652,0.8049929994706001,0.7826196490419794,-0.5501437224101906,0.0027151719605163194,-0.003474190374160042,-0.8048608728071066,0.3560628403573372,0.2894156431831792,-0.43608506854944507,-0.8402128433442747,-0.4237365514516711,0.4406468771050177,-0.37548317977199686,-0.5552720336294752,0.8890630590219665
SIDM00096,-0.6390164278835971,3.1950906549931015,1.7277759748258699,-0.9675266010707207,-0.22958497027844085,-0.810010313025454,-0.5481833872910238,-0.40866857332659356,2.7818104498529768,-0.7900632375557151,1.6508451524675365,-0.17403069314364264,-0.46651774355434283,-0.3535657455311075,1.3870640570750683,0.4230674623971755,-0.7838879460763619,0.35715205565143177,-0.7890624806984731,-0.5448898954717033,-0.8021448579895214,0.24467549171571112,-0.002859591202016924,-0.8577205060351181,-0.5482413065224333,1.9196532208060662,1.843292309031781,0.26094822385436917,-0.7791121440261384,-0.5678877494283529,0.16680577327400758,-0.08939220753678237,-0.738681487653468,-0.8173345943234016,-0.37814379744878446,-0.7693953926003733,-0.5151903761840523,-0.5701550125706826,0.20907591546686075,-0.035009651982740586,-0.28259850905326495,-0.5326858365381809,1.1995160424163842,-0.7636057167637328,-0.7200578726184667,-0.48959689043152665,-0.3704372769416831,-0.9032857883600601,-0.6218244952649224,-0.927003913085418,-0.5479222569233454,1.8814082698033152,-0.3940771170809912,-0.9794241431989856,-0.2020795890158503,-0.5690004292950779,1.7947426435465401,-0.6510490265878993,1.1580395573510733,-0.13249028841557065,-0.8267908246438114,1.152940356640037,0.09169059427396094,-0.7303867577555122,-0.10716390784739162,0.23593675271875486,-0.9440229048446668,0.7181640981950064,0.42338743316458954,-0.4141694549363799,0.4744480397921314,-0.09693671712346892,-0.18104193777362712,-0.3669740611702108,-0.5840298725749529,1.2472144967155399
SIDM00379,-0.8345322801762298,3.115501707059713,1.8204164401772844,-0.7802818681747725,-0.3692566388644384,-0.7896596962192357,0.07851317039251927,-0.21822657808788157,2.586989174055522,0.951342170074639,1.6051369278912,0.530325364689459,-0.7197416174330715,-0.4194513851673904,1.8595152690479237,0.16406890666157328,-0.78258172070619,0.6596095719297084,-0.6272074537030662,-0.7762887179368332,-0.4391853136355427,0.15023262477934307,0.26970087842315144,-0.9079418293495487,-0.6457276562332379,1.4926527034301418,-0.03038530156591316,-0.13836309484830353,-0.82630438709435,-0.49504097273353564,-0.7868550780201636,0.23284603928505096,-0.6426560530460688,-0.8321996798587347,-0.2769889654953237,-0.7941717669288347,-0.6317856097969184,-0.47040992876885407,0.25382987656853306,-0.2752633022069709,-0.7349391700513865,-0.6714351712723515,0.7272681368723082,-0.53431415439221,-0.7912308536193032,-0.2583756295270353,-0.6004270748776589,-0.601981972745095,0.4368301049831268,-1.043852152351959,-0.495451400212633,1.8871827421551988,-0.40216333161753537,-0.9802669524177225,-0.48970763357076225,-0.07674132423936318,1.4281693315511812,-0.49016180649043584,1.2438892375727948,-0.31163916999312413,-0.6916514541185886,1.1247469860508599,0.30423390941718415,-0.4047581235737372,0.11631930502560767,-0.4402634315008523,-0.9952181469916329,0.31117320554685046,0.45295527368973704,-0.5098538801373727,-0.8154659866653698,-0.46910801326667956,0.2072415171212868,-0.37835063652083634,-0.7288389783009444,1.1335465492512133
SIDM00381,-0.8467158094785825,3.191768227018407,2.1653481146897207,-0.8484559613251205,0.10576841014830303,-0.8411865206240031,-0.45328340406083617,-0.5220012221248433,2.6555546089859243,-0.836621189529088,1.6038172707571792,0.25876269278885805,-0.768824912970751,-0.4280090332863674,1.0539659248323194,0.04723599188087101,-0.7892194887332041,0.6544617712004308,-0.8121025036819856,-0.489811888375531,-0.7257789471631712,0.05493585847478564,-0.13701863142011272,-0.7345624223615254,-0.7219353278715538,1.4003519902549615,1.9957578066959756,0.05051320332337726,-0.6963979764490776,-0.5088581371028957,1.2629379029190553,0.115149047562888,-0.8489083024735574,-0.8407966897883685,-0.19457561198569054,-0.8041760964446747,-0.5008587559333822,-0.02818335135035818,0.6772880944928503,0.4416872691748452,-0.8866009045351391,-0.7076250661717011,0.7808597758498294,-0.7496965431699686,-0.8297936707159508,-0.6974882762907858,-0.635434624856245,-0.895548345713859,-0.07018732538082181,-0.9644631563532964,-0.6997381391769034,1.643637008382363,0.2925429887168005,-0.9878386873667557,-0.7875679722521622,-0.25069377359709955,1.3157332071734844,-0.23452329603910904,1.1646569578293202,-0.17479919272622332,0.8771443986844419,0.9506157842467021,0.21604679313046446,-0.5757213739247654,-0.12415696741851895,0.17028029514701767,-0.9682737922081739,0.42786723689807654,0.29871566665652943,-0.2544779028409537,-0.911147782285361,-0.7599588174260159,0.5369936128001642,-0.5917934011520232,-0.7976703242679641,1.6593226733070774
SIDM00606,-0.733377472990468,2.9907268217774803,1.7690425104446277,-0.21939748635653064,-0.45038769996166705,-0.8411179743391992,-0.3737368190033975,0.04350152817050515,2.546300784241676,-0.7210942135535721,1.9052050319675298,0.4900420970078005,-0.6672159988385479,-0.5977681049093544,1.1589066333399154,-0.22905740589824936,-0.7129569689370705,0.32928099181791853,-0.5225262495471751,-0.665744726731841,-0.6192844097235495,0.16985131250281135,0.0700239921757511,-0.6701054169496318,-0.7621462834801089,1.4706912292497514,1.7277523971202375,-0.011242611536890218,-0.8448973373452895,-0.5018667344686166,1.257650092587116,-0.29291468043819896,-0.8258855830691185,-0.8120785756500452,-0.3111337427079469,-0.8211419647777892,-0.4570282706684341,-0.4040507944213755,0.5570420251168903,-0.22474850504708788,-0.7285031199407256,-0.5735696260349225,0.9944324963698965,0.11739208597196052,-0.7910258209089329,-0.6088271235299144,-0.020481649066070716,-0.8565241924668574,0.7584635623987647,-0.9337049689500257,-0.5745904598792709,0.8397216913613168,0.18970872763261584,-0.8544283114953969,-0.6178903744532109,-0.326410159974186,-0.5934817054082562,-0.6318258003580642,1.4348676285534434,-0.41837716996914986,1.5810690227616477,1.0506924738126842,0.4020571370546068,-0.7591909477467037,-0.2587507584315748,0.4815870220764157,-1.0002170986110583,0.48652933959811245,0.15409430198362453,-0.601527775858633,-0.8414961297232282,-0.41874244175240954,0.22402721762586883,-0.209948371676178,-0.5294145277125142,0.9424534562120412
