,CALM2,CALM1,TYR,CREB3L1,FZD1,FZD4,FZD6,FZD7,LEF1,CREBBP,CREB3,FZD8,FZD9,POMC,WNT9B,WNT9A,CREB1,WNT2B,WNT11,EDN1,WNT10B,NRAS,EDNRB,KRAS,PRKX,GNAI1,GNAI2,CALML5,ADCY3,ADCY2,ADCY1,CREB3L3,WNT5B,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,GNAS,GNAI3,WNT16,GNAO1,CALML3,DCT,CALM3,PLCB2,ADCY8,ADCY9,PLCB1,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,PLCB4,ADCY5,CREB3L4,ASIP,KITLG,PRKCG,WNT3A,DVL2,MAP2K2,MAP2K1,KIT,FZD3,DVL1,ADCY4,TYRP1,WNT4,WNT10A,MAPK3,TCF7,MAPK1,TCF7L2,HRAS,WNT1,EP300,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,FZD10,CREB3L2,FZD5,TCF7L1,MITF,FZD2,CALML6
SIDM00953,3.2714972653112215,2.7101905169699183,-0.8203128602351839,-0.7860810915044142,0.7461839235034542,-0.7229000719449887,0.8508074366436874,-0.04247235789151488,-0.8605489002024005,0.396212009372698,0.9585319205019739,0.5398741516542194,-0.7908351679444782,-0.7397392493777885,-0.6956011603771584,-0.9206248612738037,0.47093644519610234,-0.7753441341703025,-0.8930841936215161,-0.8206978169694049,-0.5650238290906247,1.1802749426387626,-0.9255828465137103,0.12497197269877208,0.745779053290499,1.1041841044796117,-0.010637698501789769,-0.9134181576552812,1.768351557028013,-0.8641363625506002,1.0970224841485308,-0.8303307025871756,-0.5831419491274351,-0.7887824894960831,-0.42733428552918357,-0.43137425164968907,0.019661268498864893,-0.5873430258435643,0.12181024740405039,-0.6193569871438608,-0.767858882851746,3.3503060678697882,1.4372332387454396,-0.9440061762334987,-0.6464357036536188,-0.6765754568295649,-0.859097431906728,0.7943142686372177,-0.8654920746639455,-0.7820344805609563,-0.37723081119888363,-0.7913068335961109,-0.40071873317281853,-0.519429545968223,-0.7858516452013873,0.7015891930177368,-0.258011565141369,0.0487107126492023,0.6107392712228212,-0.7568679402195427,1.0136327936559386,-0.8306716693826268,-0.7268445422799533,-0.743423269886127,-0.8178596380230055,0.3646313465848276,1.2424475576524725,1.9321366878936979,-0.8575444146954209,0.06439229042314215,1.0175532339697202,-0.7743983454504713,-0.8316658467418117,-0.8353974780176047,0.8098376435595092,0.2858541789412954,-0.716526722269965,0.8387472378506039,-0.7188635127656801,0.9808748747739677,-0.9018446677983532,0.7087094830042058,1.7390535340330988,-0.8246529625473381,-0.7498834288977113,-0.9359284270001726,-0.8046288165007848,-0.8559366948949818,-0.05244399749366947,-0.8075791114674736,1.1108415629319128,-0.5826162480967817,-0.8228295734566211,-0.3881729825493805,-0.4790703971614881,-0.7081944865726281,-0.7112043853927982,-0.8098284893097712,-0.7815429490168931
SIDM01245,3.182104936157519,2.2634075855737197,-0.7603618951265405,-0.8284259920282371,-0.5318315891663402,-0.7941600144533464,0.962686954304183,-0.5010001650478749,2.2625440818024316,0.36567067323162267,1.2531258228576863,-0.5884696903080068,-0.8508721796655678,0.3248272350715079,-0.6865458314743729,-0.7213397770288376,1.3364623775103954,-0.7667381275734966,-0.8755984976107627,-0.8736025154026519,-0.7065950185958042,1.714740965722159,-0.9484361060052741,0.7520121909436154,0.6999951199544818,-0.9205179882888556,1.7307078329362613,-0.7688189498130056,0.3748361315276718,-0.8088250998197863,-0.6963232585209645,-0.6891963208601416,-0.5477444736885384,-0.7714876256241268,-0.7992129036251107,-0.6571554348692757,0.40132549804279233,-0.6518029677047488,1.3675983695986358,0.620169742132308,-0.646226137880226,3.139647514834848,1.6890677873211333,-0.9351636497250084,-0.6754950424177023,-0.6553928813052765,-0.7932688939813153,0.6354472088911609,-0.7380053186891787,-0.7961646485100342,-0.773563270803301,-0.5723553788941155,-0.5567755583288735,-0.823314554770458,2.0377351390251235,1.0334966240095322,-0.42307727464174544,-0.18313609271307152,-0.7482853802070524,-0.8316562212808465,0.41242601611080426,-0.7803536887755864,-0.7996457337978373,-0.6865522215474884,-0.7638198416561099,0.4481825086501851,1.5054066664900434,1.3738023346007733,-0.3345307655217559,-0.9074496378843491,0.9003568178295915,-0.7658448187140239,-0.7104511141736128,-0.6848362738558703,-0.7448745541190358,0.43776663542914557,0.037394327419700744,0.9301910422716186,-0.7005502764008177,0.5291426280110638,-0.8007737366212484,0.6738956894485524,1.8588425299321263,-0.841308869964088,-0.7150940292405854,-0.9223455829491704,-0.8400820321711727,-0.8418182808616873,-0.3321973602792977,-0.857969211383805,0.8443157923054934,-0.6345757400573379,-0.8233314504337592,-0.4581352053969341,-0.5663456839077725,-0.6827190116788552,-0.7306074770910405,0.33852963625927496,-0.6156906445105425
SIDM00929,3.134793394208331,3.0331031949935916,-0.7201020563883149,-0.2544597257500031,0.27947141197902153,-0.7661247736082077,0.7837976735781731,0.6735920595984873,-0.40322687642786237,0.4126830202882967,2.130753042303577,0.8331395410975215,-0.7247608705434331,-0.8522889541083605,-0.7159601087159817,-0.8600409489966531,0.6678912366137832,-0.7789852134047857,-0.8689348825413997,0.4247766240484471,-0.6708891691352508,1.8576634130981444,-0.9511955777498086,0.5837418815534972,-0.6048787993418253,0.8027010811866993,1.657247881845981,-0.901361682851481,1.297715261906442,-0.8765930685634316,-0.7962910363642299,-0.7867987971518937,0.7515575816114963,-0.864355156284463,-0.852007521497809,0.3949935607716156,0.2312836941004215,-0.5069424737070184,1.2661422870056327,0.23930895324433482,-0.7582040091592437,3.197261122795597,2.007760480446418,-0.9462377968192057,-0.7446390399515933,-0.7501663797776467,-0.8971342668436627,0.3552386348831763,-0.8435015220144836,-0.7820794008166762,-0.26309404972930805,-0.463409138379917,-0.10587900830454777,-0.7538732256750312,-0.8454892357652546,1.090243711088854,-0.21234496897533914,0.2341296476874746,0.6513361247020094,-0.8735673125482335,0.29175279371614726,-0.8453310101138655,-0.655187799219511,-0.7511229107565508,-0.8354324932545879,0.08594901617646002,1.2125353395132703,2.0292645216037104,-0.7460136133051133,-0.7996853178772936,1.318478355393129,-0.7400307727338817,-0.859504573013792,-0.840273769348572,-0.8371747004535459,0.3692098577413816,-0.6220073475277667,0.862357333773194,-0.45626179045280246,2.046886986058056,-0.8830819673987436,0.35295780245146957,1.5565049466864636,-0.9460979159118199,-0.7034963713486845,-0.9130547783633478,-0.8619956946059552,-0.8213966438100202,-0.4719891337971636,0.45645616932494326,1.6913257351923099,-0.5315500536734508,-0.8383756121111452,-0.4473361324384013,-0.7099402228302657,-0.2503523050265655,0.6292879593679742,1.0417724742250078,-0.6864915752996216
SIDM00732,3.1147888284488627,2.4052876169522612,-0.8883244883242197,0.2873131885755353,-0.6710197042944016,-0.7113394279575083,0.5381795437492918,1.2052205116188874,-0.5777599065177443,0.18012922445123325,1.5932079553175291,-0.04413669038780795,-0.8513227839406373,-0.8248450712467145,-0.6572748266147536,-0.9518651489935457,0.815239293683156,-0.6753056734847168,0.11164179791505213,-0.27466428317094466,0.11009396764040336,1.7974522066937126,-0.987456309213944,0.33376945260744306,-0.37091817398276794,0.2906091055281482,1.7457901901682802,-0.9225494956567355,0.9100886931200635,-0.8674695243210214,-0.5766107504392755,-0.8033684637031203,1.2807302977080546,-0.825714529482208,-0.8936278411800809,0.9295346955158094,-0.054395405979997806,-0.5916199606742647,1.1745839465056205,0.2710819505194376,-0.8210032642783787,3.2010654885334984,2.0145929435346015,-0.7850094545951415,-0.8046055462045882,-0.6394939106097053,-0.8048225653183906,0.053882388659020265,-0.8079423990934071,-0.8019051786810338,-0.39908725497055847,-0.7744214829364144,-0.3409756679468443,0.03904385182740322,-0.8380382147378624,1.0159165434840702,0.007278723355479244,-0.25909308103573736,0.054389338548247436,-0.7213546651040531,0.026213886105125806,-0.7846777730046401,-0.6991480175528786,-0.7484209576607522,-0.8322213001627089,0.23356761460029066,1.3814420604376163,1.4783614752615815,-0.7010274202624366,-0.8540789044712773,1.55099204965097,-0.47916490344011503,0.9265205537944439,-0.7257486841610142,-0.9076231390133873,0.16003631625802697,-0.4449677291751834,0.427959277113006,-0.6538479556076465,0.6527892999375468,-0.993494468485705,0.5429453261342548,1.4406119012610872,-0.8953139815244239,-0.5432104969301269,-0.8501678434570517,-0.9738272456892058,-0.792363550816352,-0.2291673876111408,-0.07250625723690728,1.4866802088700009,-0.6757032825700108,-0.8505682244495979,-0.3895841900209523,-0.6941136656577503,-0.5793427305393668,-0.23835031821318722,1.7435665570963874,-0.7500838027826912
SIDM01047,2.961081222609511,1.8497508203239694,-0.7331271482430469,-0.7777704051775727,-0.7217358621602773,-0.7647849567613625,-0.10912721551889243,-0.15738701894512735,-0.8140871664187841,0.760987888915322,0.48475056481842455,-0.5557242605391398,-0.695965380465369,-0.7675127358459455,-0.5674430149403921,-0.8074582621263452,1.0139051756846775,-0.7424245561251813,-0.7525207689001531,-0.8760516158189892,-0.23591639205021686,1.2788936952982053,-0.9472985944940169,0.5142668451745936,0.0779916428905103,-0.8111558452282321,1.4332158518082547,-0.8803380554917376,0.4029659477548265,-0.8375017350689856,-0.6526471718325932,-0.7216001054310823,-0.6920048853158003,-0.7882554324683944,-0.809005600237099,-0.3222878830740377,0.15061229246707455,-0.6698616764567221,1.312265297540136,-0.03355048006372274,-0.6211822284806943,3.2633103039215157,1.8515126507983979,-0.917908607653224,-0.802147540307826,-0.7022590317849613,-0.8129536098746695,0.16741800180475863,-0.6520466790312648,-0.8210270564183497,-0.41809030834086913,-0.6506898304859053,-0.6358400563146379,-0.04564542159627324,0.38511278143035005,1.2085357679634743,-0.5311233979459237,-0.1304258506684001,-0.7726030392594557,-0.6695255054878307,0.45166117980535486,-0.512748782075754,-0.7529138503232807,-0.7034966399166939,-0.769464568848284,-0.24832498492262567,1.054865372399146,1.5975114432427633,-0.8810070637712358,0.031120621378548225,1.2507106524778875,-0.32532887210081013,-0.7657166502565198,-0.8429831787912027,-0.7085560874964882,0.0696839219198599,-0.704397557086877,1.4468298043792942,-0.6301340848621968,0.5213647282442283,-0.7949850961405793,0.6023252734075669,1.3775434160956024,-0.8602982672423358,-0.7630112247035092,-0.9062606641364314,-0.9781045858928834,-0.8094182278359374,-0.5194812672546337,-0.7818547615378995,1.3352419141729293,-0.12419449284344608,-0.7842434301498618,-0.5721450317815057,-0.5575160527889806,-0.7001229618163979,0.06155594447774665,0.6168397368903444,-0.7249614534953767
SIDM01229,3.2522537101579387,2.976061601762094,-0.8180233036697572,-0.8132700852516732,-0.9877698816576314,-0.7880944973835354,-0.2044494194472113,0.9495396128651454,-0.7698952638815179,0.7794482907811874,0.7647612207227532,-0.3994193399807047,-0.7785211755619449,-0.7925532926363746,-0.6989583169842973,-0.7028550818830349,0.9032059563457179,-0.7630535630151559,-0.0727744542532818,-0.8138887091605456,-0.6601261337106891,0.9965214982604574,-0.8518228295708176,0.6427998568084179,0.48559552615440355,0.7569781009594065,-0.18680754756456397,-0.8914114240576263,1.167619119753218,-0.7961662438912918,1.409617449038555,-0.7751696094991145,-0.5931875688596677,-0.8018199600850585,-0.6277259587771999,0.18893818060161577,0.32635387306303,-0.7216676366568544,1.482492681404423,0.5778405933344439,-0.7065992719695494,3.496195984369714,1.795299450087957,-0.9707521226116224,-0.18325638138927336,-0.6927750324897365,-0.6049993760982941,-0.07269566438282313,-0.8327079127895329,-0.7545228777398895,-0.3804302365968996,-0.20458174515503694,0.2997982734561826,-0.07793607005734939,-0.7791460406554038,0.7881352650859038,-0.22313260314136518,-0.2656822178614403,1.3883002699393432,-0.9071333132959601,1.559962211780293,-0.8058331857084764,-0.8257581066322367,-0.7559928634723787,-0.8586678743686867,-0.36643183843366106,1.4666371569484271,1.121380162132431,-0.6489746781775637,0.26005058917796164,1.4440692824321206,-0.626513580709649,-0.8849968484054601,-0.7348392146449051,-0.8283562941133862,0.5519518144451769,-0.7630130808109955,0.2798422098480013,-0.5401298094907747,0.4111730300622593,-0.9145410704510553,0.7809014909907619,1.2592648664887451,-0.8677206519894727,-0.8059264393656359,-0.8501393810859502,-0.8494767088207945,-0.8898046435790703,-0.2885997567767727,-0.8067118805911595,1.060611026827767,0.1632985818279148,-0.8354910408664642,-0.5949573782662726,-0.678194903288283,-0.7395646871118136,-0.676315488232672,0.8208850880820673,-0.5296608607177892
SIDM00540,3.064205623611566,2.581578927989652,-0.8482823745517216,-0.8310786816888454,-0.4658238493320173,-0.8279100291672041,2.1077107448069685,0.3716678997745585,-0.8825288571738782,0.8749223695788216,2.5237743383298676,-0.4156069880618652,-0.8652342684048192,-0.8286515406000358,-0.7168665533943762,-0.9021957900889811,1.1308678020637275,-0.7389163345567016,-0.7427767531396501,1.6513579883433562,-0.6472175618390202,1.1832982964851884,-0.9687563056853685,0.40772401771195793,-0.4613988228278914,1.2477247064927988,0.992062334003937,-0.9054136570581796,0.5695908561653263,-0.8906191760942226,-0.8182615193158599,-0.818914739909908,0.09078778435471141,-0.5528500971242509,-0.8601184070899025,-0.6203425676103895,-0.12776627304210966,-0.6156219841752313,1.5511290448071082,-0.18997442865203587,-0.6780107586928112,3.3987294310677707,1.61096301204223,-0.9176438655079062,-0.7196476346854948,0.728613258129976,-0.893048535782732,0.025672774469882073,-0.8703001228899708,-0.7472333241959921,-0.3161352936873608,-0.7528927046633813,-0.2994735136527741,-0.08608578855888623,-0.8933591123852678,0.7177080442259295,0.45517471220031097,-0.6391068012487083,-0.40499989440311684,-0.8968679796843494,0.5013160807799327,-0.6945423287842203,-0.5880536660431892,-0.77645800908458,-0.7271090311868817,0.014239340873684884,0.969436265776678,1.74992149318042,-0.7095585053509142,-0.5809535095591142,1.5289861139813892,-0.7056890823393474,-0.8483154161712827,0.8224101754122571,2.291922045331413,0.029060412341727456,-0.6743643996234358,0.496741551067594,-0.5511053986731991,1.3897789188813798,-0.9589349501940025,0.8863580111846653,1.8023453252676498,0.1407994928252724,-0.45627996119345426,-0.8975157161490569,-0.890175613711909,-0.8237522238589732,0.45342316267313615,-0.25138477700476863,1.416684199009362,0.4732697933941764,-0.6389822634702966,-0.7021033297847735,-0.5792012709382104,-0.19498169582970462,0.08540649396267462,1.086173554827127,-0.8402038856160791
SIDM00264,3.043264381160155,2.4451760831072846,-0.7788179963491181,-0.7452818548177536,-0.32055928786072563,-0.3596589462641012,0.7318019768792141,0.6857054857152796,-0.8852373303605008,0.6964940258701575,1.0848164878969246,0.7458121010216985,-0.6282799124887347,-0.8397014308524804,-0.7820967842415536,-0.9058782229864484,1.168484742269703,-0.8046735408753013,-0.8486050011243129,-0.8645806484916216,-0.3488549329604631,1.4998375745395676,-0.9699187084985093,0.6528875811041988,-0.1344010521630922,0.4865797919807924,1.3082045195580645,-0.9735141573705833,1.4127671988293413,-0.43489785920395607,-0.7721679598308611,-0.8558934189551513,0.35901975723757834,-0.8393591505423472,-0.8383534542323017,0.1896252286699798,-0.1529149780700714,-0.7732019376853314,1.5625734008108942,-0.045386187059904264,-0.7634300966337553,3.314303136296279,1.6136333177774445,-0.904187204914654,-0.8381794558974917,-0.7826467579728503,-0.8348085954335854,0.07442730748486023,-0.8357628867875528,-0.724413675615918,-0.39149532989034946,-0.7298401478910562,-0.31976110671575475,-0.5422563749906559,2.3727257548612974,0.8171937754928278,-0.211816487270599,-0.4693652792662589,-0.76687643811935,-0.9075859852256385,0.8447141196793154,-0.8465285402195551,-0.7676341508619614,-0.7392637865439086,-0.8622142256226231,0.30874067836682495,1.280464090392744,1.2209843315188078,-0.2496659854321235,0.13986803676572418,1.083455761423373,-0.5513073319723054,-0.8356951829644743,-0.87276967388449,-0.7074704552004903,0.32290063323240065,-0.7899143599288765,0.3525208990816016,-0.6347523252893406,0.9932273053505626,-0.9266476717612963,0.8034588081353091,1.5508297114777307,-0.9963362249281041,-0.8333451602982084,-0.9138681496308866,-0.8753387281521776,-0.8120814720611501,-0.0017214262352694865,1.2856732672104556,1.318969478656113,-0.6093538728060384,-0.869426979937272,-0.6477241116493495,-0.6292892419694431,-0.4383630676651729,0.07016477691667938,0.984554992410884,-0.7097484492872159
SIDM00842,3.0941548466537028,2.045671835888527,-0.9583423604743742,-0.7683383124928275,-0.5026877724996306,-0.8054268357079049,0.6058132418873416,-0.061134023464164,1.3602180776998378,0.5442974233812887,0.8051786790952685,0.9290804180724749,-0.8105020170428906,-0.7889763535226938,-0.7963333990963092,-0.6687464579776314,0.5926294082240615,-0.32631085186853487,1.5483194350007206,-0.820958943146185,0.5250634990654637,1.2016273332512333,-0.9587266991042848,1.0202213101342448,0.7729450495579232,1.3687444604126286,0.5105106049953674,-0.8861192261288238,1.8855921215818674,-0.8730035651500374,1.8994424889963617,-0.8117690418366122,0.28569341026666384,-0.8291752033827151,-0.7451123643295213,0.5020280818856742,-0.03700006029782672,-0.7104057650184783,1.1754002859226946,-0.5916479125530911,-0.8154152156040488,3.311318483463542,1.6800869747797416,-0.9247357606131913,-0.7673721440240296,-0.8507301607049417,-0.7107916853365185,-0.04539002875981646,-0.7904609195937693,-0.8084547847521025,-0.28743375894050105,-0.33870197348049186,-0.043495782873063715,0.6233155025271825,-0.727834992852025,0.82290870171733,-0.395329834820724,0.016247608046454885,0.9159857840650325,-0.6867709816948682,1.2634192507056432,-0.845846177880711,-0.8020813899617264,-0.6800464096811498,-0.8421383827383532,0.366088886885525,1.101971247446253,1.3447497610895562,-0.5342192786518707,-0.14891964779504366,1.6660436031465011,-0.5732957947545412,-0.8255845501315295,-0.4681190645246958,-0.6364659917785869,0.7825390690668751,-0.5086630974759537,0.40360123957596766,-0.3368354269663487,1.0551263533081847,-0.9777909202547362,0.4651168483894334,1.3741257494910366,-0.79093779098289,-0.7112542536085167,-0.8500777253795901,-0.9150982769037769,-0.8980102597174805,-0.430541860735321,0.21362918275690446,1.1437855916381705,-0.5028569670412283,-0.7868965816790318,-0.4074509506985577,-0.18972259889861767,-0.6972550045301756,1.222649186661898,0.9934927186654428,-0.6403018501770756
SIDM00923,3.133076863966582,2.697708991485611,-0.7708644681939324,-0.7904286356183953,-0.5969246285584501,-0.5744137932551922,1.5411924349339703,0.48025385723339786,-0.7820988126640641,0.26984515312309215,1.6138956525474695,-0.47885286630728646,-0.7918143168356613,-0.7617121828006556,-0.7354853036643456,-0.8325545563990778,0.8466983381790103,-0.5216851348524361,-0.7609404971019478,1.8348557957397662,-0.6188704719774057,1.6922386961394342,-0.9689371041672996,0.28333559679031606,-0.05128598199860782,0.8807131972636403,0.9770715037442876,-0.9691495474497835,1.43511142203096,-0.8396881234232446,-0.5572308687629047,-0.763879985138519,0.11676601299447044,-0.8805786315238018,-0.8261900211909389,-0.10369619104615498,0.0022857024189110895,-0.580001553988567,1.391457064488861,-0.4681739536635467,-0.6569714068605637,3.364332165428031,1.810397485618151,-0.8703533478644275,-0.6460188593072979,-0.6517270401172529,-0.9181490259969087,0.4038126852175352,-0.7717328214337604,-0.7614122722964849,-0.5407059284907529,-0.7771033562415286,-0.4574480051066457,-0.2674423782731449,-0.8134108042610905,0.6562159001989497,0.44276162860997587,-0.49079666164938757,-0.7991375467748645,-0.8539735284168269,0.4787439480379419,-0.7137692913494358,-0.4100618988308998,-0.7609953712008729,-0.7965833119002169,0.065356502353813,1.3883191091729032,1.7537050236069218,-0.9162817299335252,-0.6201568048598518,1.3111490211383618,-0.8216709091753646,-0.8020176223171692,-0.9040596063531537,0.3266579788726893,0.19583505558677525,-0.7734951883362786,0.9601488988485335,-0.683119179259224,1.8287149723947311,-0.9520678282463546,0.3328152652061886,1.813684250766979,-0.24103688898857,-0.4803175105116232,-0.9547020727138318,-0.7511598069122009,-0.8674976508858053,-0.2703430677770627,-0.7522141118082978,1.3312502468369167,-0.6010441144905683,-0.8232317080741801,-0.7209930907684116,-0.5559392658617055,-0.0743570345382073,-0.12071285902154114,2.0993094010193936,-0.6656056514808607
SIDM00120,3.139261645004739,2.69671391798658,-0.7239288113121803,-0.7734929151750846,-0.5962976749158405,-0.7833408241085736,1.5494396096588903,-0.012797045992011154,-0.8161085248922101,0.29864606765779456,1.9948722748188106,-0.5502529411129751,-0.8242202867802341,-0.8103366989213724,-0.7254100551099814,-0.8360911449393992,0.616007064119935,-0.686107205184559,-0.8637105969250432,0.011125168337962824,-0.43873634173356074,1.4866324473727008,-0.9443003495898249,1.22086861200632,-0.2933198329520916,0.31468084490190423,1.306754112527872,-0.8477134327075497,1.5398996324969594,-0.8628988801322176,0.803910619726427,-0.8004671116587546,-0.3567549520811426,-0.8566327867599184,-0.8176552931601444,0.08579006049507082,0.11809626041889298,-0.5793232857028147,1.1456240328974685,-0.48795365328205387,-0.7212976959720806,3.1843127415263845,1.4241312216666457,-0.8873476347456504,-0.7663450939064346,-0.76043171523142,-0.8628212790041041,0.20440226797662936,-0.8452322951423887,-0.7410373011794193,-0.6984178278673066,-0.6891828458364601,-0.26144456857402615,-0.3833796639039221,-0.824646157668642,0.797386392163161,0.2707319381794833,-0.22602154132101962,0.23401566006189384,-0.9059959822463455,0.5016625558778756,-0.8581423801898311,-0.5399930378166817,-0.7109764551706117,-0.8326305302060266,0.156377962035811,1.3842179309485314,1.919141062714714,-0.8704694841770835,-0.6871694812267287,1.3819971739970498,-0.7531209710138556,-0.8067815893597162,-0.837829961989408,-0.26118628036605174,0.5374418255743532,-0.6651612989233793,0.5403244122992801,-0.532662939769463,1.203523429645088,-0.8938731235856615,0.24351680892305766,1.2186071370725866,-0.8569529590391016,-0.40258047173967276,-0.906327585595289,-0.8837686573973363,-0.8980026770742403,-0.2090908020089377,-0.7921528453500501,1.433076446046893,-0.5178788929206251,-0.8459780201666166,-0.6498795236747533,-0.6005238208105481,-0.5903442206334226,1.291966195449398,1.071788037321884,-0.7589123512235851
SIDM00900,2.9553101674951754,2.2436591883621784,-0.9351243849762678,-0.8855663730686529,-0.7456161080368805,-0.7899107571130498,1.1450598451794065,-0.554322648813498,-0.5670813989272842,0.2055197723433161,1.6496040716710245,-0.6837370402954634,-0.7911785910398851,-0.25839676123913724,-0.7237715849428005,-0.8286633955209666,0.9579450537586348,-0.7558312190947154,-0.8330890225255895,-0.9113591382243729,-0.21718170852797397,1.5149422329215891,-0.9155779392085553,0.34633909951288766,0.3090159099247962,-0.757969294046208,1.11476638687876,-0.8700592742269769,1.4807170644157421,-0.9052405275295987,-0.29396213109566827,-0.6759041925191971,-0.2354241619576537,-0.722867336939289,-0.7732958312041514,0.2634014206429974,-0.2272497524621393,-0.7601237379870849,-0.7150021008005228,-0.11134028545247712,-0.6508688428736428,3.1555816599725595,1.505031648433753,-0.9213855471945638,-0.7301187064033827,-0.7105253542007126,-0.6431164998739356,0.4478907925380263,-0.7249952821375898,-0.7024997127167697,-0.6449315348691842,-0.7150422965522124,-0.5379070356005579,-0.08312353960791453,1.8911919327571625,0.6555673534324085,-0.3772349261446396,-0.3931539135302414,-0.762369078087396,-0.716004514489237,0.4929871032625509,-0.778731180974602,-0.8809976922084264,-0.6754891543320058,-0.7873882644973382,-0.259080689444863,1.46345151962393,1.6496474901790508,-0.8995601264412015,-0.5955817039962997,0.9029296462460146,-0.6934600311107703,-0.8849779870402829,-0.7248417404228986,-0.12613102076330304,0.2760095728954388,-0.4198617041315861,0.40219289982686895,-0.8608517788042163,0.7580102496479916,-0.9075384233283005,0.3078955715120725,1.3203185459825644,-0.9129439272539849,-0.7402103484357045,-0.9259157957329582,-0.8036781726139443,-0.8536139002131734,-0.6091053305289763,-0.6736935943580771,0.6653738879158401,-0.6567308459235865,-0.8256464114081773,-0.4657194017927187,-0.6483668311224365,-0.717043586722504,-0.19173362340570163,-0.03938459715519434,-0.6923054611273668
SIDM00962,2.97316824979007,2.3505777040558877,-0.7749122159664296,-0.8193664709710917,-0.7305154722229623,-0.7495309907310624,1.4196486369921775,-0.6277555653796782,1.9579393045783813,0.7166479037131086,0.9354076846448963,-0.5502560840234085,-0.9125447734519183,-0.8111566434974589,-0.653182985630523,-0.6079457083996643,1.0954987024672806,-0.7709479335294369,-0.8153931872438852,-0.92045753191319,-0.09077813473583217,1.5834166661623088,-0.921308845021526,0.7581114415831396,0.7343364907679878,0.7875667535495599,1.3810324727468448,-0.9014721391529537,1.5724591380377213,-0.8232302106446733,-0.7022650531640992,-0.7437951018083029,-0.6783514175158117,-0.7616362013077382,-0.7527891124000036,-0.10432783523758966,0.40457342255365747,-0.7058041428425028,0.7294479793457358,0.297751065375523,-0.7221937962445367,3.05829693180884,1.3993752446977308,-0.8353342785959196,-0.7759698669989553,-0.7590962479953218,-0.6709010333037575,0.3327160096406029,-0.502194999541335,-0.6616367604366319,-0.19810846668917684,-0.8251689014459902,0.08639930027109897,-0.417893758884372,-0.1936648957174887,0.8099506700890101,-0.35448863747339526,-0.6032572230810932,-0.6629710248491285,-0.8321756140767074,1.1093502821641779,-0.722109783021578,-0.7790531165132554,-0.6667861412329058,-0.8380111856103112,0.3037531859601019,1.1237936818961478,1.2793741616623902,-0.8247591564948384,-0.5732987147825127,1.507559269574556,-0.7107756282780323,-0.843088246834554,-0.7502735501303942,-0.7864469795426083,0.2572909950345009,-0.7484317513850638,1.2372986061005231,-0.6330647448890233,0.5584400549637816,-0.7685865878581198,0.649290809609793,0.970299343628055,-0.9250703636506789,-0.7574944718251292,-0.878499298043087,-0.8495504035590116,-0.8107371833255268,-0.38973758634549704,-0.8275562509720549,1.104791252099328,-0.40844350801131674,-0.8404392264411623,-0.5813551999568886,-0.5713209079754132,-0.5995902057473596,-0.48559792739035135,0.8052287546319811,-0.6318581619804766
SIDM00889,2.992303858224678,1.8746598204786165,-0.8397928422233605,-0.8078448824235818,-0.6279304930340606,-0.6024534900056087,-0.8775782546420879,0.12921700529990857,-0.8189172167578167,0.505490337872356,1.1398995865891632,2.215163780669595,-0.6948262566930143,-0.8172479560277633,-0.7630837346285119,-0.6629782908938601,0.5965978785439517,-0.5946441193377772,-0.8031508455909155,-0.9006910249325549,-0.4366092596332978,1.7533690189605498,-0.9581706538770213,0.7133737191903459,0.817436803966657,-0.5478662833282235,0.6463586924932336,-0.8312860374578366,1.545930476692077,-0.8776257773451086,0.4661921677313651,-0.7340391467346894,-0.6106408272457259,-0.8002504496052332,-0.7532302536879251,-0.7886436790502982,-0.19542383965903298,-0.5995388768050549,1.0687678014122157,-0.1906057806828432,-0.7394008791911987,3.33430365631446,1.6430161860271444,-0.8645261878157967,-0.7933292812572331,-0.8130830651501205,-0.8934368266894395,0.37516638705331284,-0.8466072612119513,-0.6813471583387025,-0.5873376906536327,-0.8114388655934494,-0.194057293719075,-0.6066617431125878,-0.8172479560277633,1.0388073334942192,0.17823857932536286,-0.5101613433336272,-0.7245904839653394,-0.7950028324311907,0.2624860520335579,-0.8418308268010906,-0.7412136516142861,-0.7247851614543954,-0.8274570883874972,0.2191464898721116,1.3216421845659208,1.607377197082675,-0.8907656201566444,0.02845267920606996,1.4246573818406818,-0.7553251266145987,-0.8478765478372231,-0.75581146137216,-0.653747999420664,0.34236524006504604,-0.6681989423320494,0.6865538318029956,-0.5636821719750095,1.3672804605123932,-0.9304726042198335,0.7291073522916477,1.4047098317437998,-0.8714077262812844,-0.7068428930050982,-0.9089272479534023,-0.9092499866260729,-0.8136955749656836,-0.3707139716920317,-0.7581386459195221,2.0523928707857406,-0.6173730665741457,-0.8163581978448086,-0.6994159998241055,-0.2990294452114166,-0.32277951299100416,-0.2536814965396543,0.3750241109902761,-0.6971293783288425
