,AOX1,ALDH1B1,ACADS,ACADSB,ABAT,ALDH2,ACADM,ACAT2,HSD17B10,ACAT1,OXCT1,IL4I1,HADH,MCEE,HADHB,DBT,HADHA,ALDH6A1,HMGCL,IVD,BCKDHB,ACAD8,ECHS1,ALDH9A1,ALDH3A2,PCCB,HIBCH,DLD,HMGCS2,EHHADH,HMGCS1,PCCA,ALDH7A1,HIBADH,ACAA1,MCCC2,BCAT1,AUH,BCAT2,MCCC1
SIDM00302,1.9046013607868406,1.4794024359233946,-0.5331327000952844,-0.18483283126814107,-0.4658856362717188,0.17416038554681482,0.6816208631751022,2.549418220770966,1.8839311499282565,0.7838206885110744,0.6095305092900778,-0.5185876108220119,1.7246896264194744,0.6085170417998621,1.4006281181957931,-0.38854738535855693,1.3646137334980362,0.5346364287474216,1.2264191109785638,0.7115263765880393,0.9609451063009156,-0.1820420973570217,2.2409637416249177,1.8505508367456451,0.7239768259483899,1.2001078513480306,0.848357637179365,2.0408259776097326,-0.8034152942771868,-0.4662899955384525,1.7703979737904625,1.1323409548105314,-0.13196580504246797,1.8730250708239369,0.6168547039819148,1.1708871700310184,0.9065908187091444,0.23744035859195095,1.5634987724620266,0.26153401634106016
SIDM00549,-0.5003283842867315,-0.06461595728082438,-0.291474232820697,-0.3563356281088108,-0.4234248549210961,-0.7410259859064737,1.2797804584488066,2.5779731987795595,2.104263095571329,0.9836530081216294,1.6697751546278063,-0.4811524753270456,2.4442551451315966,0.8155925776435876,1.519421335562402,-0.4921059138157257,1.5921049507472547,1.1141021973133278,1.2005389890195688,1.0516601388008546,0.48806838759780224,-0.051347904491500736,2.3802652042684502,1.6390154018948577,0.46227255052111677,1.3768478497482755,1.1141021973133278,1.990938420405046,-0.6578774215054164,-0.8535536503037896,1.5582429599340941,1.41257791080053,-0.6398801481590136,1.435085469525618,0.826211199630602,1.4639883492297951,1.426976069394747,0.32598927026840674,1.6379677075380432,1.1032809884261765
SIDM00292,-0.5846979552295156,0.009229900546422904,-0.22299940901841886,-0.5255201537724237,-0.8542194858268687,0.7264195419904275,1.133417864169121,2.6904136415854296,2.107421540710868,0.68069349260206,0.6970132035066797,-0.553096550465336,2.2423904700868773,1.0842079901043882,1.1193215911342713,-0.32863306582112545,1.3096562552330555,0.6980298375327819,1.6835721132762724,0.5248497167443253,1.189409472714892,-0.397063782574666,1.5402688657748795,1.827550619631762,0.34816352657036526,1.4319124170006552,1.1648669582465088,2.2325218377808382,-0.7919079769255416,-0.5916248054636075,2.3003598316144753,1.4590555932338731,-0.19818937121600522,1.3796247432960684,0.15359839185738583,0.8308365848282386,-0.7362524820450387,0.8420890160475502,1.4480632521624737,1.0374567740386673
SIDM00623,-0.6400710439145706,0.43542724621954815,-0.37330199985632806,-0.1152972744507405,-0.08747598765368526,-0.6859897708207299,0.9182821927522171,2.3644057151247,2.0195384198614645,0.7760484935647801,0.8065809850675917,2.4929886882291536,1.5853484297435774,0.5948087545215713,1.7783663449823754,-0.29206780307129077,1.6035216098829042,0.4007228006627317,1.436025234013229,0.28832291963550366,0.5295633944573663,0.038303946802432,2.2005305174961305,1.2170032704685465,-0.11287290139059357,1.4900380569831446,1.2956960784395823,2.6286422439348316,-0.7394055968913528,-0.7771277358549957,2.315773821889429,1.2269152534047678,-0.8249004119623502,0.9241770654680687,0.8239823684505161,1.3029318611115175,0.6919681434611376,0.3383784104096678,1.4461095777658055,0.24798609876550562
SIDM00638,-0.5015996680961599,0.5666629152599804,-0.3654382460412378,0.06984256702901949,-0.4649612290872809,2.4009048499322323,1.509423123727882,2.783004410810583,2.3717192663672395,0.6133971086956633,0.8813831849979952,-0.6883072422116312,1.8207773671846732,0.9833505713286895,1.9242333897971515,0.21815251955823675,1.67529042793176,0.311793542003704,0.8578283870674699,0.9675357741343923,0.9352656923131092,0.005684704497168376,2.5071917117826694,1.6097097073280797,1.5754829862906663,1.435762766362475,1.324995623682094,2.759833527691437,-0.7285495842729379,-0.3667796424951116,1.3802559272645905,1.376333905747747,0.3761642113680452,1.4310398262754975,0.7529481229654552,1.2109735437268234,-0.7872582335303073,0.35991622420681996,1.2597189385538328,1.0914551100957912
SIDM00527,-0.15565697040071752,0.2665476539544687,-0.5383017855308426,-0.03806283267471643,-0.512771634466001,-0.8160699670469873,0.2862781152862534,2.0217110491559818,1.8044719747852827,1.012678226985765,0.576807136386054,0.05779108800719059,1.4247696646484422,0.35728044187882746,1.8960740312131603,-0.4695682175690648,1.6483460521307847,0.010775999477828223,1.5147032302221362,0.4819119158844287,0.6344849111499613,0.03416832783531858,2.353576851976736,1.3466011149441173,0.1904352294506053,1.0960275560221568,1.0972442498054722,2.6297906636651724,-0.7145606010825555,-0.5610269618051194,0.8346308682005201,1.755723002917878,-0.14767873239526244,1.8668646174463062,0.5073788564696575,0.6217472661162396,0.3517832109769261,0.46669160402539284,1.333053324112973,0.6109131976525952
SIDM00976,0.8313502977798717,-0.2241037453657919,-0.5150344998325751,-0.5059260924039715,-0.8459106903410237,-0.7479344679728921,0.6981055762780827,2.8010027426501685,1.6222288490390173,0.4626687138935542,0.4852661175620488,-0.5058766637248511,1.452837305219887,0.8346776753503045,1.6574459564393753,-0.3313748961015789,1.6020938736410757,1.0970545932436726,1.6330399428132933,0.5509557536175576,0.9228453366011907,-0.2570621798762418,1.8094938154796172,1.8057150046657662,0.5506222133646494,1.3837046744080952,0.6531804525480092,2.475563148598427,-0.7602660963211507,-0.5704792322568496,1.4660187415490633,1.6028135805096733,-0.7168321384659218,2.555780308469451,0.5495137613934089,0.9743985483365938,-0.7884293943604008,0.5042494868219969,1.3724406452451965,0.682021702086002
SIDM00316,1.0937288842885664,0.0021088576931651824,-0.7126248873065039,-0.5074541617158855,-0.9853217672629832,0.7112105328116112,0.9034818636125347,2.6520314994024616,2.1433766627627504,0.5846583699957688,1.1076133619522655,-0.48854569328332587,1.511803999285155,0.9161410467227158,1.4985862317728442,-0.5409135666501402,1.4942176503303126,0.7043507820643011,1.6118769507402964,0.298721727462825,0.7944673933343331,-0.03306039315323301,2.0695452090144215,1.5475870384559063,0.8501644584859402,1.091541560564158,0.7025289235675896,2.480516483512166,-0.734526079990996,-0.8352033176971736,1.4695460672607168,0.8733620134708657,0.4083711099616459,2.0672270068407848,1.0589815507400737,0.8403952742510215,0.4030454305629804,0.22504186142240976,1.4976761578189133,0.8156740065146934
SIDM00326,-0.4803987370704616,0.7259724739673069,-0.19064602489931348,-0.4163545508720196,-0.4935307176034791,1.1286418494916493,0.6169942196639457,1.411252343757783,2.3513122728390683,0.6090601265468307,0.8736838729611865,-0.6022746541428428,1.4179228149275875,1.0426018724522421,1.655409184593522,-0.4089791913548363,1.4526699022758758,0.8360560292306722,1.630510965922295,0.786623196101761,0.7664444727342355,-0.15453333568312072,2.3721240282421965,1.1215084762344913,1.3269373784735297,1.4240255579880352,1.3725513416180362,2.224097206530434,-0.7516013113023549,0.01762585223795109,0.858271949626694,1.4139418867467228,0.03645907556028396,2.158987287537724,0.6845458038666997,1.2806161573847152,0.003451747699277693,0.6583877633117217,1.7655390226606824,0.8894052085278774
SIDM01093,1.5701309079672052,0.1306828580475892,-0.25744877617459155,0.011712828084697936,-0.7914031860607736,1.6262692450599552,0.7760633906793504,2.254870833409438,2.6251463489827978,0.9276047276433683,2.0243198387990096,-0.6811290758715388,1.7404364394232683,0.40703396169141115,1.7676680968272598,-0.17451195827568564,1.603691595013498,0.735815137934282,1.2762498524425137,0.762343832112653,0.965869806121738,-0.022501401494358066,2.3763547936304823,1.2601279958542175,1.115645565907729,1.5432182933950502,0.9484160804174124,2.5367648713431303,-0.6746044161633831,-0.04103004818287286,1.5216139053460387,0.6444431556271425,-0.5493078865166313,2.4060360245968146,0.741604733898309,1.3950887636780998,-0.7938549526123692,0.3472900957113371,1.6987849062215765,1.2952205000608024
SIDM01098,-0.46211872334620874,0.09275642006323388,-0.36492925289451106,-0.3276601992052887,-0.21730204758682953,1.8106233466913877,0.818662809388013,2.2038390397238525,2.69401468283459,0.7653286112456039,0.6616645509936876,-0.5964008819774166,1.6719278923594887,0.607481656616295,1.9704957920946304,-0.37006932429767747,1.8260764415777937,0.8307721211538319,1.598904048922565,0.530745750898373,1.1932515132830754,-0.07569397162433869,2.5909228482327653,1.4211922819072949,0.5180056759022738,1.3358642516439543,0.7144055859051899,2.578882970203232,-0.6749175484953639,-0.5210823396717998,0.6322023282660485,1.2747310152368285,-0.11066796181499018,1.8516975427486768,0.6707609232286916,0.8645037833456591,-0.06315037377256531,0.2706292007661675,1.7578580286472731,0.6553397201516817
SIDM00424,-0.3895367329596882,0.09334612743227373,-0.5050497237931819,-0.18976803292231464,-0.6058570090519696,1.490450807994316,1.4644077744067556,2.3363389991639494,2.480264105412275,0.83228968626994,-0.5747508527819895,-0.6094645003527984,2.395644224301408,1.284846724121872,1.5756139764552348,-0.19511724225412905,1.8554212533656156,1.205628587069754,1.4137779245981623,-0.5621862903086621,0.7320024671354384,-0.026382043750070652,2.4251076708773396,1.4672595726148532,0.21432322182205332,1.5057228640892406,0.954246336408994,2.1057198839292917,-0.7303829812470544,-0.7474828949387541,1.3853834268054848,-0.8190426302634002,-0.6331142593644796,1.2608689282872467,0.320127914256915,1.5840682934193828,1.4136342263760555,0.1579748493998406,1.5521209067402963,1.3395318784157877
SIDM00973,0.03583981142618282,0.3209497362314716,-0.5616608764318821,-0.7076413729346105,-0.8435681320897738,-0.6568487367573412,0.9650666527448565,1.093573323146252,2.389259077566759,0.6228248299948956,-0.18180602064232604,-0.6162863304362844,-0.11473567965918653,1.0041353551212995,1.745432689582756,-0.34862441961810753,1.3604164507887941,0.00045182798536780024,1.552051780504461,-0.28348658470655524,-0.013860735073892322,-0.2716850038213252,2.3714625299184506,1.5640280688166341,0.30383298442597123,1.0643740695021684,-0.27933791512125344,2.3666395103812867,-0.6400007505411094,-0.7011855602691981,0.5760399921309882,0.8641926662856133,-0.6527560192828695,2.5462185667947943,0.22844271575243238,0.9196487818212155,-0.7791632554292692,0.2335923540222186,1.1880942318527807,0.2385846478876594
SIDM00411,-0.6466555128914555,-0.19914592958452756,-0.2732593160240814,-0.17537129063256027,-0.7828923345048152,0.6910591161256558,0.25325912874468964,2.2965054376979945,2.1616821676802815,0.6979720832749714,0.49741330324183736,-0.6950917186980538,2.1135147752241257,0.4610772027057312,1.7008543969916008,-0.4521349001995951,1.5430297606752086,0.5723315115600441,1.4291878827719822,0.5216974799802978,0.797855898016834,-0.013467398915212299,2.5960100097140373,1.347799721322596,0.6459511927371928,0.9239122005617089,0.6982417733406254,2.1708955768214677,1.0118986600509365,-0.32803226959867293,1.0642548031435632,0.9946618523633547,0.38420082133648437,1.2929662256264787,0.655449267947628,1.3066410164197808,0.6703849989141019,0.47640113564678005,1.0703722399542266,0.5936646156114486
SIDM00374,-0.5120127126693065,0.44771340243821967,-0.43961656451486425,0.6250145813766607,-0.3660594433871512,-0.804855609094114,1.5722826942509105,2.038971362772685,2.0473341453061056,0.9151449097772272,1.4844844370978751,2.46170492977795,2.124258514882501,1.3423125293189448,1.754825950891333,-0.2841191684793125,1.9129279616902204,0.6911105611356579,1.5826951021854914,-0.8488542686061264,1.0825511512461101,0.4027419391789074,2.3236672193601318,1.5838457743712169,0.28950445014841397,1.643826133251308,1.0452145363780583,2.726148719651114,-0.7500927889487012,-0.6665370385348709,0.8136883672814064,1.2898262976246462,-0.5842062324642235,1.288064889438469,0.39501358046948276,1.5598280871717511,1.1676983636282825,-0.09384134469445804,1.5091140300096995,1.1592698463203224
SIDM01160,-0.6774488524414115,-0.24249996954638142,-0.14690794428073117,-0.13894154933448266,0.16725608184701685,-0.7169616540025511,0.9674096452803514,1.6601178290857133,2.0695531930345106,0.6657364256613697,0.17842015156549712,-0.8080061844406704,2.233171606564276,0.6103364932740301,1.9179597013073288,-0.11188134595277303,1.6125920255425261,0.8652294513613287,1.647785760603226,0.7860376133750562,1.0925954641176263,0.0774287588702877,2.368839161721358,1.4332138715482472,1.6511915442041172,0.9382526461696604,1.5291992501730067,2.238738900275411,-0.6567071243355042,-0.5321950964823632,0.8074796053146904,1.8431094170803235,-0.5998948449943811,2.0814452536399,1.1011530959100335,1.2985015044012806,0.9233985419483473,0.28907032413447553,2.5938401690715795,1.679694772644268
SIDM00145,-0.5486744389548115,-0.523798341026323,-0.1585696895185215,-0.06161769497260807,-0.3350038159680965,-0.2286144730317608,1.3980055781035943,2.9527258857575602,2.323632244824437,0.6857447510721979,1.4328275637302652,-0.6577422635002524,2.5253179000736896,0.652762518587066,1.0310270069312946,-0.33000871349124156,1.5444223882567416,0.4634382312624332,1.0779517768984446,0.7410966432827425,0.9427275589756676,-0.02945520174976755,1.9428462605142147,1.1776078838281274,-0.5387527632341231,1.5540695100527273,1.058325182230423,2.5924705107744392,-0.7590288220785936,-0.8027830641983099,2.042084880201221,0.09509562853531324,-0.4533036345878199,1.0241187177244249,1.0970730996657696,-0.7279181650972589,0.8861926220818312,0.44455723383502055,1.5357228923034931,0.8542114291127232
SIDM00975,0.3623700865901483,-0.29166468157577,-0.36127477845129197,0.4581923288741189,-0.34907892471594354,-0.7377486169457977,0.7859114033583346,1.7522556589465144,1.6408753814492396,0.5569196112889497,0.6264161079582353,-0.5615778308936319,1.4538837170338434,1.236268142786576,1.4847837365260375,-0.3836778551123509,1.5093383524414463,0.8539209570051612,1.4193936676096652,0.6219966997619372,1.0857597303055577,-0.016964424095256364,2.3274161288570823,1.006437184364387,1.464046725978896,0.605505032586499,0.8231259855062232,2.1913499071478713,-0.7356882413966166,-0.5685355236597783,0.28140344057239775,0.8675569169817682,0.4249672327498945,2.6764825573805524,1.071084924669474,1.0979653834092078,-0.7792921093632924,0.5392083133674029,0.8625348420520057,0.3130075748497077
SIDM00971,-0.5944049305754823,-0.004032772687473105,-0.6808372940567369,1.1268636558315024,0.35389033658718266,1.1441948836839468,1.240277734984442,1.4994688610929772,2.1022983928849714,0.541216187676626,0.5861371174447519,-0.6761553807721803,2.2854506381933186,1.2429152425581327,1.6052200764672306,-0.4907773059562711,1.6036039252717216,1.5140393705277062,1.1353223048891399,0.8205543501957753,0.8677070499416802,-0.1969145336566369,2.5381732906939822,1.9148086340177686,1.1135770651449297,1.2354997801232246,1.5190531590685745,2.248685249211098,2.0384652251149133,-0.5022423957422093,1.660214812025617,2.016758837147062,0.164270780641123,1.884236685358709,0.9483927713061506,1.632763569206126,-0.7649097221905973,0.5768381155391838,2.0765374661572675,0.7943938740556834
SIDM00251,-0.6862247722058283,-0.4256854331240501,0.24793133046111715,0.15757916644343256,-0.7881559492580619,2.1979757050358897,-0.9556075342226473,2.2903038299032383,2.348847729402608,0.8734907603493026,1.3341737116563162,-0.6556230925463673,2.5064508935537746,0.9283474179899989,1.6916819854265488,-0.1175435070873048,1.647524519193121,0.8986181503411075,1.5530889015089928,0.9836832732890528,1.4293215721575911,-0.03832330007439369,2.8440702944493736,1.338446036528666,1.423798101624257,0.8641999327569889,1.8386864733229746,2.5552106680632347,-0.41462758026038493,-0.5314336757007502,1.6265216065343089,1.21863858513792,-0.43564543968985003,1.394604950923202,1.0047749518624085,1.4148171845679376,-0.727138974346124,0.9340202541406192,2.0281305412984594,1.0670409220524733
SIDM00412,-0.48545616475607906,-0.048505791061572906,-0.43868982772361215,0.2965380902414072,-0.4933173096354168,-0.0067870624047167444,1.4936876500019984,2.9301921765704333,2.369721125644835,0.9737614758534687,1.6316955223806007,-0.6038611942847052,2.4151210101529865,0.9573720734688757,1.4178005836812118,-0.2713732744066322,1.543107166282288,0.9824120906554934,1.2979620026691847,0.6516977002651254,1.0496296081586858,-0.08482551802449724,2.038801243395305,0.9705818022484602,-0.09785976158929195,1.1423630245247198,1.3951912233595063,2.365089067450703,-0.6102181919334099,-0.7300735367677255,2.1236031343994637,1.4199520958054443,-0.7504754914681132,1.3047051896058988,0.8580787890672554,1.2946562952442617,1.0481807250646737,0.0235589106877167,1.6934727776614498,1.0693599325334509
SIDM00023,-0.6625105000180532,0.2320453198252236,-0.06865472822638075,-0.19307977933426332,-0.7712408700903316,1.5975995409919832,1.0445066563933743,1.7808034759611866,2.091589394298497,0.9558269620352449,0.5438983482678278,-0.658401446057691,1.8273031907171453,0.8470562911374516,1.8846802576204829,0.09376131355829427,1.684275328639192,0.7330314639426004,1.4855951456683667,1.1365404820020897,0.9136724500869046,-0.05766268880017453,2.4948111245736104,1.5377039181967824,1.598436180686689,1.1043189561871931,1.0578297566599706,2.6988495488639734,-0.7163557826626676,-0.09744117405630348,0.9971876664752677,1.7708767288526956,0.08812294978918754,2.5152839798332454,0.7338691510342156,1.112826972049708,-0.08950276606469985,0.5290527973008893,1.4653507986968244,0.9027878372840534
SIDM01198,-0.49302774945994665,0.381430338524107,-0.5552631983973653,-0.18716780000971933,-0.03466079783673366,1.405689946717723,1.5184478087646465,2.3279952455902624,2.558074957211089,0.6256729651311778,0.8975549299088388,-0.5529036899307899,2.093579280668538,1.1685048678390895,1.5533111374150317,0.06068222215408575,1.5527003810737294,1.7946233212581926,1.8223829534468994,0.15686158760360758,1.3296918783654506,-0.010546988864816729,2.533467867657712,1.3715778039840225,0.6804718469929328,1.5886462791840945,0.6044337248327971,2.424934433712794,-0.7384362250990656,-0.7087714840388096,1.7076699822303272,1.4190969646907512,-0.6817288712866999,1.395888242685035,0.4528945926551195,1.484698150925287,0.8084699615083527,0.15741809154730915,2.0424476266175478,1.3396281809191177
SIDM00441,-0.5266308598473097,0.39794106484860287,0.3097363920106466,0.04192376037787361,-0.5094189150744488,-0.7729252404901256,1.1551419297679126,2.6458557419646005,1.9554379960169788,0.8295391469567543,0.6423763516471171,-0.6115457887581136,2.2559225257312514,0.9499902291255581,1.7978881641716118,-0.3802655605738456,2.097283060017891,0.7053869279255296,1.4026593606520286,0.8625647308699054,1.1860327498733882,-0.22778384967390994,2.3331125716312076,1.563605317421381,1.0695416667517772,1.462947516718195,0.9567471595453358,2.2195445440685235,-0.6582943376067959,-0.7196379507828431,1.9058894906291266,1.3377746182323285,-0.6620555605195907,1.4586396990807506,0.6540001273295445,1.1073514337288384,0.1572308876894656,0.4230236680019271,1.1289626566476474,0.9700998868147065
SIDM00388,-0.47599211619921916,-0.07542298322450887,-0.5449656147241841,0.19798085916331676,-0.41987998173380936,1.347254181292532,1.2160677045881179,2.122969546544821,2.2459984614240507,0.9603694285259676,0.7921007806896123,-0.5206896671548614,2.6153091613197565,1.0206814023924844,1.4453072172572958,-0.4684951652804896,1.5880608541471004,1.2359197335867644,1.254439525506447,0.7120240656099364,1.1840600857616483,-0.010833726801076572,2.1349983600930496,1.0434378852241597,0.06977998886563927,0.8762309051539342,0.9866092467907943,2.157491669086942,-0.7369652153197851,-0.89298617097613,1.3200595855806965,-0.7341928564769143,-0.5726843474715997,1.2839542014726162,0.8382552051260275,0.9646812669046897,1.1557011355433855,0.2808967425810647,1.478676610994291,0.6842008128762676
SIDM00417,-0.6207037241170171,-0.24970223921974075,-0.18953135570359933,-0.0926369377473107,-0.8463304919281484,0.06673704938575005,0.9375039455081771,2.6487569033324134,2.452730103292995,0.4912089217129742,0.249322019640035,2.162156903678748,1.8286326509548156,0.5694506355161718,1.7024856385821727,-0.26536045438652855,1.6055188154093534,0.5242241676020477,1.5829930198429603,0.8015697318495141,0.9882119063720128,-0.3370020662431589,2.017307336650639,1.523849149437264,0.5403890198680282,1.1016653969403798,0.7107411208579355,2.5631908200912865,-0.7335076905794183,-0.631461645348962,1.2059427827808282,0.49049806246167466,-0.5452266533903082,1.45638222390833,0.4571653358922322,0.9616392233280332,-0.21782454328351578,0.500589772554487,1.7783897387181615,0.9982597400260366
SIDM00416,-0.24074231085762335,-0.19476511155388368,-0.7043742029417529,-0.07673779661061511,-0.744290006132041,1.6903279225119963,1.6164558688369612,2.045334365887789,2.4648605228467306,0.7226789428737246,0.9223694196108794,0.1474004714295806,1.8829615547394631,1.0750605917220248,1.3229672577995248,-0.31790012789785144,1.44549439877428,0.1990652258069627,1.753896558983585,0.1933600808289656,0.9097168838779817,-0.07211544784895192,2.197914574402742,1.8581531684800847,-0.1883513262289602,1.4081338120472253,0.4835729527968288,2.2046514119633156,-0.7208166328872035,-0.6947126756099846,0.9498040557105455,-0.3732717232212463,-0.6263498719393217,0.9731866847734426,0.6490742005391567,1.3404720715161653,1.3972554848664454,0.47405386486267137,1.3897867332056815,0.6585189881184177
SIDM00974,-0.5609112888173663,0.20050360438747317,-0.30326357102224133,-0.4427389760264351,-0.7460111341031594,-0.9435996031586119,0.9041861259317702,2.6450530314090175,1.8769316279309463,0.8991941981302,1.3499630831425007,-0.5435152478292585,1.663806578224741,0.9169837709354537,1.8665750945523323,-0.42182935764495894,1.6600702663197655,0.366536640128196,1.41391466480267,0.41051346431228675,0.8640338351280453,-0.07140579483589095,1.9772472418661626,1.6013822331433187,0.5375993410474026,1.384096502358157,0.9280013635550188,2.4583531188831786,-0.6617836794123031,-0.3757327534811885,1.451527798538923,0.8843158497095084,-0.2955023937170087,2.243807889930658,1.135013875980929,1.670748945529579,-0.7067070068982689,0.1897076711089355,1.3224750540787953,0.8853786278737621
SIDM00833,-0.5231984560118519,0.0328391636372124,-0.36697728546582276,-0.5354463629508992,-0.6850455538614806,2.009879320618729,0.2832419015635618,1.2889617329438472,1.960281956145948,0.5885385536969263,0.27023277820780045,-0.5981463188954199,1.7728930868735715,0.9004139853200525,1.3515650501228322,-0.5609028086955822,1.4091486876471155,0.3405839380754721,1.8084669966684372,0.8201106511076762,0.5742962478907413,0.11398466337499617,2.2326013043581874,1.1390094955647116,0.6536663238844663,0.9589789758606744,0.5244330035388277,2.1757197593178446,-0.7002308954734703,-0.4233906445359975,0.9239764079871551,0.7264327044659753,0.19111010089697097,1.8927659808214143,0.2571843042465959,0.9658851819487145,-0.7348430803279914,0.7631926995800574,1.4848754693982897,0.6063035485596576
SIDM00562,-0.34513822509118014,0.6508075446342925,0.02520300557413384,0.33809966465192737,-0.7961367203811509,2.7815726557775298,1.1974161714087697,-0.4657119469371186,2.696838195911785,1.131649150212719,1.4249482353745537,-0.6242741207784288,2.2462053238643556,1.5818821643170944,1.763500916037131,0.2962679121857037,1.8044482898838812,0.8842445814428832,0.740732909601513,1.1851287843877347,0.7849032974900759,0.1324846787986934,2.3941961398055183,1.7374641890732672,1.3562964809398015,1.828511308351812,1.3260469138837023,2.7334701612484533,-0.31047725385842967,-0.8092085803015745,1.8217812392981392,1.7828868572425676,-0.7158995624366948,2.151639764190178,1.1099144065257043,1.5643095973216956,-0.6851634616627712,1.0723432444914396,2.0918708644871944,0.7404033271925552
SIDM01102,-0.6057964132024961,-0.136991691371535,-0.5547492845181975,-0.033854857704434874,-0.7891906729115803,0.04180840003947704,1.3206530415785611,1.7031111195843553,2.3285510692328173,0.5688178225270796,1.2040251307310896,1.9081933963743116,1.478412410153105,1.2985607125898062,1.5033132071268267,-0.2742182877003225,1.600818889911676,1.1775995884944883,2.2563859209721446,0.17826607863336763,0.8141839826738678,-0.006713986038495481,2.4604854405627687,1.7068575131431885,-0.3869646366907386,1.6498315924211606,-0.46175864544944095,2.4461282292535595,-0.5974539168712119,-0.8740321585489792,1.141969144192396,1.333236983753284,-0.5718109348130147,0.9255808632557911,0.9239494401863939,1.5480254561976639,0.909916589222005,0.01655398580528283,1.898307140225079,1.2015877140338904
SIDM00418,-0.5188350212981674,0.002855680053961528,-0.4979345167036854,-0.24956816444486693,-0.7740118762233492,1.3047338165765279,0.7264986746438006,1.745683341217856,2.0931984036789064,0.7102397879018523,0.4113693854115184,-0.6680307238776093,1.1730195863466562,0.36814707944818,1.6469139119736456,-0.46304363272782734,1.5942387765672321,0.6787207084584485,1.7389981337834548,0.8037394832862624,0.98754648808274,0.2532338586555398,2.394189502522592,1.187639929912295,0.4549513874660183,1.16192433230128,0.9431475379663333,2.2319564812809256,-0.8088784359833529,-0.4718959439253689,0.4068881372189965,1.530985806519446,-0.14443617941783077,1.8320796216531943,0.6813441908703016,0.7121777650565841,-0.18573981904773043,0.8647101495356455,1.3962427387793568,0.5582434398899104
SIDM00841,-0.5368469908341785,-0.0709674305433935,-0.4173555445290522,-0.39177087789910614,-0.7886878453783199,1.7129981754249026,1.0339248302098274,1.5567864790199517,2.572033420671131,1.154423857993459,0.5410005116118639,-0.5926542711549365,1.3965732291617219,1.251648681120617,1.46172886127627,-0.49970815745296737,1.7050660394147084,-0.38461279927895403,1.8768352763893354,0.4960229570245592,0.9423642810610592,-0.024600296335035653,2.584548664685257,1.149557156659497,0.6829799531691131,0.9050993241299669,0.6211151330039398,2.1550648946524498,-0.714507535703894,-0.7391609362367598,0.5542611247852064,2.4833939521147386,-0.22110558451002343,1.9348930015148307,0.669606108411519,1.1769276502424333,-0.7167540068715148,0.2147740945519345,1.829396170517127,0.6357772199536894
SIDM00260,-0.7350502279802945,-0.05873313818543644,-0.1831042439776486,-0.17763925260568758,0.2515743808912378,-0.6992740887628583,0.7700554181643954,2.427910257877224,1.8946840382411658,0.6695276060406465,-0.632296004993812,-0.5749390614399137,1.289924360765445,1.1429282457683783,1.6271009158344854,0.3336661633037973,1.4184393873095285,0.21727654972494892,1.5415253373762892,-0.7176562961301132,0.49649891925574474,0.02686591963377115,1.8931420543718118,1.4319404410579726,0.382641526109691,1.5472833459963502,1.0086991320781522,2.471222333459808,-0.6558458233472562,-0.8654307217314812,1.3023818667727791,-0.7711857924118365,0.18651389950350586,1.6568895668936474,0.7165742274000115,1.0128070742169402,-0.5706209501744622,1.3067384369065789,1.6003623933233786,1.5133373376698325
SIDM00111,-0.6538428915046696,0.2956312172048662,-0.35029952454511837,-0.35936184807828353,-0.7877998263434208,-0.6102373287379604,1.2165553868947248,1.996771801790764,1.6557521222675071,0.5779183674012054,0.7414788279857061,-0.6391037298187381,1.7013885944270475,0.6542078835112971,1.4373005294889647,-0.18045033698739832,1.3935439099165026,0.623378270956544,1.7354707588317522,0.6631425709780057,0.6822258926272445,-0.18568905834527294,2.5687446239161504,1.5428257092379294,0.7177927862613249,0.9286080605709705,0.7560978813120233,2.101951746850729,-0.8217105744502207,-0.6934380054990835,0.6590859921225629,0.7656304190687275,0.18766161094645548,1.8895393915525,0.4310021811200788,1.0344209075370647,0.7680374326979685,0.47299163211684503,1.2273067140470362,0.6398287399167534
SIDM01179,-0.1442429628438862,-0.1363188435699205,0.035545980177714445,0.1867277050906787,-0.7453019184170628,1.098044633188552,0.972919017290016,1.1202402673718734,2.191832778448439,0.7834323271731154,-0.6821223335289609,0.6378262383945417,1.4045930594630245,0.2845441724316555,1.830215684723909,-0.36703886566363375,1.7950464954641867,-0.022005693262317338,1.6396531181246843,0.5261790366194226,1.4628833599826427,-0.28012622089675865,2.0464013180066645,1.4203250076294023,1.3770057168563952,0.9740172480488993,1.1451718395260289,2.464381975288935,-0.6856746915608086,-0.02937657649075992,0.5623836825780519,1.9665427370346045,-0.10919102910884461,2.191374344458445,0.5249825647834218,0.8379195385794206,-0.5713580370928009,0.7231348509162329,1.590641766564053,0.33136220230540286
SIDM00351,-0.6447478778103576,0.12661466400811788,-0.6335708154581204,-0.4110249503852948,-0.733066763762293,0.5139734377188231,0.8060419413981338,1.0920907122142398,1.4130693880356928,0.6174034800519277,1.1356350804210475,-0.4847090688695763,1.2767947928937318,0.6194387773804542,1.7682992583086456,-0.2704819131109398,1.6504572321488324,0.4486531312554723,1.2667548133871225,0.42734719437847196,0.5874754144504825,-0.28021499141081196,2.280619500829774,1.1947779725834609,1.105848508818692,1.0182954852274368,0.4538954292242874,2.4745764080836645,-0.6030314994839908,-0.6612215561224473,1.0374807407668145,0.9880903391071576,0.1469114667373618,1.8643925288759766,0.33686822933727245,0.6351566483030261,-0.08248088754650952,0.1441525276568231,1.4370845189512895,0.8764848193556555
