,SOS2,NOTCH4,NOTCH3,NOTCH2,EGFR,NOTCH1,KRAS,FMN2,ETV7,PIWIL3,ETV6,PIWIL2,MAP2K1,PIWIL1,GRB2,SPIRE2,MAPK3,ETS1,ETS2,SPIRE1,SOS1,PIWIL4,MAPK1
SIDM00332,0.3560462375802905,-0.8667056906204095,-0.4703297721568122,-0.49366647567454547,-0.7734638459882394,-0.7778266812297411,1.0350340884897133,-0.8528214966067084,-0.7298458066495828,-0.9332743881814931,-0.5409661923662701,-0.7885915984998191,1.8821079707498514,-0.9921854868841302,1.1342217740579954,-0.28890647804438946,1.3215867089695068,-0.7158924060460397,1.1140363242246656,0.5920044493682395,0.5179200754213861,-0.9699459527690896,0.49699340261605096
SIDM00299,0.3173558679693936,-0.8131434549054203,-0.7436733716157161,-0.08765873244155596,-0.25158586472846417,-0.6736124309151251,0.34868533075049357,0.7286524192600138,-0.6609356029995526,-0.9936861392724365,-0.4572769281943646,-0.7989299327041387,1.751001710934974,-1.0077281381430643,1.53143676498829,-0.3934977571281691,0.6119843370445592,-0.6767565592927846,0.7133615448310727,0.14713277640019662,0.7471264609756035,-0.9745956604504502,0.5833821478897799
SIDM00308,0.0017710579724319335,-0.7603836933412228,-0.7291383525189843,-0.3230294054741496,-0.6894147201313664,-0.7069155692150408,0.4474105194453623,-0.8898148075360082,-0.7621056466919717,-0.979874290732181,0.41153380746259877,-0.7832172417832202,1.4678007255814538,-0.9793202383810515,1.8309767338582186,-0.6262810880733368,-0.14452871150775257,-0.5937360035870868,1.4815749293554257,-0.8477218042600094,1.2373220242207976,-0.6019764187855077,0.6805964314226439
SIDM00227,-0.23680205899367635,-0.807467917427344,-0.7428913832325585,-0.6327792021621829,-0.14369436980909286,-0.7802378860323098,0.3239559576402886,-0.36317182316037616,-0.7044583076486944,-0.9343652324467254,-0.28186220977570786,-0.7633666634144047,1.7771003527403881,-0.9520338728197325,1.501674857739469,-0.5309918523884022,0.3189082143063728,-0.09488694771107122,1.2986537144533619,0.032111527607795155,0.9643159956078984,-1.0067562902683047,0.39052989398389354
SIDM00294,0.30435769043783556,-0.6898235769336234,-0.7061775237204466,-0.8215103896253182,-0.5936612928879249,-0.7566257661516618,0.29048423800736506,-0.9051007494533434,-0.7620574382469384,-0.8916181337277788,-0.6999462964464743,-0.8477468303755296,1.2726870510566193,-1.0648982940230431,1.6199101492105223,0.08607774525394597,0.19365307891472583,-0.5962466004888737,1.2786139791431013,0.45265086815827593,0.7496243080036041,-0.8568116222694085,0.44408226173076726
SIDM00677,-0.1646881480874149,-0.7247732344490542,-0.6944242504438392,-0.5248547706966133,-0.2826276154171357,-0.4840579715282516,0.7109493567107958,-0.8757536474021591,-0.3847756203948501,-1.047100485609869,-0.1573961943936674,-0.41212129611677284,1.3534058436250993,-0.10191143501262491,1.4333417576552805,0.3169096659299661,0.8381887795061524,-0.5942603337366317,2.6951752321195332,-0.5898619607390917,0.5162638356815037,1.2071324102435486,0.5154260520064721
SIDM01220,0.07965415236253254,-0.7428974224587884,-0.6191818935207343,-0.14909302690565499,-0.24212140258475723,-0.6773260267458855,0.4809807406689507,-0.8898264448194345,-0.7420795571000176,-0.982827914253918,-0.10770973234514766,-0.7713273541988473,1.5923898465122093,-0.9477620562333923,1.590689504428271,-0.28045806582455435,0.4375825538700083,0.08809445933143613,1.6905330604462065,0.11220063214062011,0.7706535795993376,-0.9873849131120075,0.9433086825105012
SIDM01259,-0.01642016803446311,-0.7342233973233859,-0.6590103132745538,-0.5367996894615579,-0.7230045507090886,-0.6497754902618059,1.0874876478896145,-0.8448024222938293,-0.6954653774435844,-0.8981349972146394,-0.3643372573750644,-0.7722933881497291,1.9059594813866747,-1.0082355742208402,1.3406383249132316,-0.43915984537968156,0.4252921746572089,0.40889018347008765,1.4162816762650787,-0.30715048122200506,0.8625034978041295,-0.9500593763780071,0.661571715709272
SIDM00680,0.21454675229316547,-0.6816086637649633,-0.6741873078797112,-0.21854534596377959,-0.247930112367619,-0.43953393265940566,0.6338877733739215,-0.8074271439101173,-0.3056014401894146,-0.9617933605313862,-0.02769996821121964,-0.6839616652560012,1.3505116124150547,-0.8156454285373186,1.4023006548777783,0.07282993382300919,0.6237229778160193,-0.6430105278936561,2.770516938881617,0.20449619336578134,0.6937304662036292,-0.181276318670633,0.5112966021053665
SIDM00346,0.16528067746743796,-0.693797028506736,-0.7625210717676035,-0.4084122019941904,-0.8369946538794195,-0.7355733796992885,0.6718696698201874,-0.9153770530182127,-0.6417040179899741,-0.9442204271204956,0.38661412005779294,-0.6681878030410798,1.5519509042676245,-0.9519635849079259,1.7814154405050469,-0.5219910952838188,-0.2642456868676863,-0.7862886033836636,1.4901564298602583,-0.6164002755413343,0.8906876422830612,-0.8207800541329211,0.9343269874902019
SIDM00129,-0.3120446644196487,-0.7369467425650233,-0.7454460268612466,0.3423254889281439,-0.6581842934079031,-0.6017967754150496,0.20260854606316303,0.895365233322389,-0.660659219089348,-0.8881719297828641,-0.12526312268802023,-0.4919473658279488,1.4987044940330958,-1.016266769577789,1.4084287092201415,0.3398970826285477,0.868560868932791,-0.022065296957300373,0.7877490078033995,0.5851444274196687,0.020447354746487664,-0.9769986715237542,0.9227732044742636
SIDM00627,0.333966482636841,-0.8346595268316933,-0.14161261148073917,-0.32922764723807846,0.5857779297748585,-0.49170632351335664,0.5234192327462232,-0.8462082839074251,-0.11241301420031458,-0.9569683173551119,-0.5940069238707655,-0.7919401248374933,1.856342930285748,-1.0189117175191578,1.345979577391191,-0.5922306327281761,0.15569508158651568,-0.6634631716128355,1.4576123027036325,-0.19629652138700426,0.8095246233966852,-0.3441274635438891,0.39673708599935126
SIDM00293,-0.22223370992872268,-0.7352009631319817,-0.6709272021894174,-0.6860278517977066,-0.7048328077078982,-0.7404711394155615,0.8806679940432893,-0.48747737092414234,-0.7825838646487407,-0.8683688213308036,-0.48637524676061683,-0.8114785975324614,1.5977661685513795,-1.0084093109009482,2.0877137568789053,0.04446839970872584,0.5292446765950288,-0.6216573844128283,1.3518456149227605,0.42538840277568707,0.8381890967287603,-0.9862115149896882,0.18511453785971513
SIDM00274,0.010777301251619763,-0.7197645611983372,-0.6180066401753952,0.19860560897381976,0.1844446770802369,-0.6552556834460974,0.6428471751594461,-0.31097284940312425,-0.5101563874927406,-0.944212460347169,-0.279260258206591,-0.7730900290079759,1.5571609889723765,-1.0154733433662035,1.4803761344671909,-0.35352875986056326,0.8609591395071731,-0.5882782041155532,1.302567557933915,1.1216527615088714,0.8169612626425768,-0.6176022510063061,0.28298048467972114
SIDM00544,-0.08723118253774526,-0.7027632625458909,-0.37667626032114243,-0.6881082265119719,-0.7322328636473716,-0.48083218223373786,0.6435451914896206,-0.5220174925908962,-0.7069110376629428,-0.9752848013507731,-0.35102158028066366,-0.8312329143236342,1.4162642472558187,-0.7981059100207576,1.7241976788544264,-0.2355453366781315,0.25428830946361247,-0.7174339270841703,1.2863641370884262,0.2940496789226481,0.7470076167901577,-0.9575075984634545,0.34194095992801976
SIDM01006,0.19709953312036144,-0.75239697105775,-0.6612642447904624,-0.32392890568509114,-0.7366147631630752,-0.6881313664817962,1.1946267731841445,-0.7391288681430622,-0.6870384197911746,-0.9092734311825408,-0.598996777485656,-0.699433122506972,1.9441877655330235,-1.0377183493066902,1.7047934093262211,-0.45461209278379083,0.5131363004391298,-0.3482108907992997,-0.3421231062057134,-0.6139460152292138,0.5833029047805848,-1.0036236596859553,0.29279656736300863
SIDM00302,0.08562925296547262,-0.7555511080662333,-0.6665213793997602,0.5134714262588809,-0.03346452425924536,-0.7413837639454547,0.556220174142697,0.22861188574760619,-0.6598064082842742,-0.8724823524823409,-0.35425215190870335,-0.817924923805729,1.857301569622983,-0.9532323328161048,1.6482962463514306,-0.5215629996199569,0.29834095690426776,0.7130433243280093,1.379564196619284,0.35790586677596076,0.5358358975814813,-0.9089313619757929,0.30552057982020114
SIDM00549,0.21861609818529362,-0.7054007927435039,-0.5943309246351463,-0.5692000850945672,-0.8358004457235391,-0.5593531721169743,1.7015798678401508,-0.852359679905475,-0.6385945557091186,-0.9233944919154091,-0.24389754907388211,-0.709450700120525,1.5206421542175,-0.9448405770699003,1.8449610995634895,-0.5239004958242788,0.232767785054096,-0.5269759191661987,2.2021961307572253,-0.012337971275739103,0.7363380471009408,-0.8618289491603667,0.7819746410335382
SIDM00292,0.22926554924511977,-0.7852207761494783,-0.7576745384181718,-0.8203442053213241,-0.8182213146245948,-0.8597383277280147,0.05149722400019705,-0.4598994489345214,0.4279826505134568,-0.961603901747104,-0.5125123851182807,-0.8237824730349691,1.7060956894158972,-1.0717014185489948,1.5311746765120675,-0.041908078179321205,0.44231475732677505,-0.8285567528603733,2.045961091155266,0.5764422294731075,0.7987058691898715,-0.699557945451738,-0.011646523079343666
SIDM00623,-0.026222604001439904,-0.7647929479379595,-0.6568562875532123,-0.42978221452870136,-0.7302792344353484,0.050494401425473075,0.4960789511627426,-0.8603876663645665,-0.7074342177947059,-1.0005200230686897,-0.1923989678018922,-0.7124674973709584,1.7345539942779722,-0.9543182486954639,2.4266610109348186,-0.5776150888820036,0.7823634761766681,0.492466448840534,2.185141565759711,-0.17541556942029526,0.9743674019197673,-0.9250331185463111,0.43798161741017766
SIDM00638,-0.20720288862845995,-0.7431425243888728,-0.49070818285772083,-0.06480363074225357,0.9763950755633536,-0.5211639296969717,0.6706644943083143,-0.8230739774467469,-0.5908234560311337,-1.0099836854995967,-0.6112183777444001,-0.8418050653869777,2.1655214911933305,-0.9625288836975157,1.673646936183461,0.11551446354180105,0.18247508982073815,-0.7397240697174995,1.9328384893058257,0.36093166418565753,0.78686585637851,-0.9358227149429038,0.9259140255380771
SIDM00527,-0.020357100366637196,-0.7283818427091275,-0.656727435783895,-0.0451433108726489,-0.2397842403128375,-0.6797245658600957,0.4998969860279191,-0.5671332491814038,-0.8089733126232683,-1.01377132074865,-0.6452169215196151,-0.6877301403816097,1.6380648837668303,-1.0077819775868602,1.477618895172878,-0.34687190381144534,0.3222163079127865,0.2987577023279885,1.547432804015857,0.5017155241376342,0.6354679117251907,-1.0181091227025525,0.505479272291809
SIDM00976,0.1418450655104612,-0.7401102348803549,-0.5289118264231804,0.44312013468872596,-0.06722772010500154,-0.5449857529182487,0.592401683209206,-0.5067180697402898,-0.6819631519771914,-0.9484249221508543,-0.3301206418010667,-0.7362339424965049,1.5715426905628138,-1.0420046505143636,1.4351075490431744,-0.37360867748768134,0.27667755568106206,-0.2867648324482379,1.4674801687021926,0.41867990892970885,0.7852861765380273,-0.6876354950629504,0.6122684569414987
SIDM00316,0.07455081515993217,-0.7635043593693268,-0.5549674747728973,0.43096018696511273,0.06951798009936934,-0.732497991387908,0.3530359783963752,-0.34935366821432307,-0.6438985461120231,-0.9774627102069801,-0.36940269131567993,-0.7706170317783273,1.6834200368446388,-0.9579189471462529,1.663357080080074,-0.4626084730957069,0.4661422621574193,-0.09329849735748294,2.0546567753880045,0.1556166663248589,0.4490794978710716,-0.6055409776161228,0.7788891255073044
SIDM00326,-0.18115778371433208,-0.7487899189827935,-0.32201546096387884,-0.21280907566347365,1.5044717339026394,-0.515798144269418,0.4647827407179723,-0.8800194154220121,-0.6924849275745832,-0.999805319542633,-0.3665716058805542,-0.8306909861544084,1.8770430806085567,-1.054151218733979,1.7188133379281172,-0.06837738223156258,0.12396692713668121,-0.4023167082582705,1.451410641240709,0.3887854350284694,0.7579262116167161,-0.9298826756416297,1.041065527071637
SIDM01093,-0.18601710416601894,-0.8059829291814374,-0.6310646455218493,-0.03472036089624426,-0.26537006680410025,-0.6397591663391891,0.45577622691952335,-0.8781133629942945,-0.6702078547177786,-0.9956929042914637,-0.49608913752443323,-0.7797306718760274,1.9431617853497982,-1.042923374128874,1.8941051651193723,0.36245381693553813,0.009041848105836194,-0.24320416015541568,1.8327374218331154,0.48125285839370624,0.5361719629290652,-0.9074885371428255,0.873695986992817
SIDM01098,-0.035156462777472676,-0.6467773963431394,-0.39267134506213963,-0.3695705803362083,-0.6000302556712102,-0.57878118357039,0.4361121852115703,-0.8479989123385648,-0.6463554475850686,-1.0150241622048033,-0.6739915779793918,-0.6852274478897827,1.3522002296757216,-0.8937177928422032,1.9753057323292675,-0.17812400794390185,0.31619423431814414,-0.5849559220499755,1.0804088012662751,0.1598438363160646,0.7187555407331322,-0.8571039535286356,0.15425779103500303
SIDM00424,0.24726489605417823,-0.7204380027217233,-0.6122710509003658,-0.4300955127410851,-0.6070051856183571,-0.5648320825627305,0.9215039453201721,-0.8326434105769197,-0.670888354957949,-0.9117926299944145,-0.6765433863900145,-0.8048091728597837,1.7211087953173017,-0.9197448248379626,2.2296306117272855,-0.47262895919975323,0.2699574907437687,1.2351962664158056,1.1701477524489987,-0.7632639094088093,0.6129958594743935,-1.0598666239825978,0.6825314102762445
SIDM00973,0.2839366207289505,-0.7469449086893177,-0.5170049358406633,-0.1888129997167505,-0.15669546719106112,-0.5461701145864614,0.3921759342136722,0.5933540246101799,-0.6366300829337096,-0.8985621573991609,-0.8303479041508403,-0.7375592752820099,2.078336054909063,-1.027473704193139,1.795332409759969,-0.37421086021680217,0.26299035004266214,0.5335808534745665,1.31618354690054,0.39853151724457414,0.45983765154282163,-0.7444896471051147,0.4939504917971366
SIDM00411,0.06363199074858204,-0.7886787833284947,-0.6273095356180647,-0.31838458522206214,0.06851597745279965,-0.5436653569307867,1.2784253627919009,-0.7671370136827703,-0.21686644257152507,-0.9470324806865021,-0.3299010968410013,-0.8113215723861054,1.7888611545285729,-0.9529104716217975,1.7810191177556,-0.2784121450658214,0.29408953761611967,0.3447872423110933,0.9901077328527074,0.030904313157137434,0.6381888873015227,-0.4426827896744683,0.5572808769470882
SIDM00374,0.060741423714350484,-0.7144769574483825,-0.6987092927949747,-0.6726830408816991,-0.6444641225349508,-0.4799960769087294,0.9371843768201511,-0.8322268579636266,-0.7632236159092197,-0.9778994703605199,0.5139798769638527,-0.6412499150094912,1.5722768084774918,-0.9363101272312544,2.317264423664214,-0.5473642838000167,0.27675907204753203,-0.36339111787707373,0.9712402684579372,0.36587645610117425,0.48055584305653465,-0.9412526162626069,0.8211021362360892
SIDM01160,0.15582540209760298,-0.8226585056218738,-0.5384548711878969,-0.3159874412519424,-0.08885787012752985,-0.47642343764082046,0.48232357378397,-0.7345889432516366,0.05885729064531438,-1.0477305769776806,-0.23972117574800333,-0.8686276158337598,1.5835805790319222,-0.9509521068595856,1.6516339387545067,0.04801913862945673,0.5403615228783089,0.07954033734015994,1.680282418233914,0.3650323279524855,1.1297443063025117,-0.8831583488301368,0.5611164930635762
SIDM00145,0.003194612457737527,-0.7001279499996678,-0.6080986012521818,-0.5472167543479594,-0.6593268260575218,-0.1504267352936245,1.0648285922054845,-0.8524677920979798,-0.6360824133016534,-0.8756881918126748,0.7412587573186123,-0.7347376636882171,1.5487298119161192,-0.9999702217612328,1.9304153566092779,-0.5097320104361251,0.198899834687351,0.9470675343687462,1.220294855872964,-0.7055308663520138,0.7076652951668619,-0.9095438905706946,0.8420866888486146
SIDM00975,-0.06248889757389386,-0.8275758414683668,-0.7090295206255098,-0.20720600608427323,-0.7042601093576452,-0.7395169808172893,0.29518046591921054,1.7328319676484292,-0.672519778905109,-0.9399815595551771,-0.022875281377440014,-0.8446631159763653,1.3397936473136476,-0.9948131375040936,1.3801718435418144,-0.43403840041539976,0.4109762991444716,-0.10595669366423541,2.635352775876822,0.012459305923293789,0.5990629611895347,-0.9450501827102714,0.44080813700183863
SIDM00971,0.06898150726435219,-0.6880990672223815,-0.40461923482653894,0.04612127637793591,-0.663125903488561,-0.5841349931253361,0.6262191641240401,-0.9040085548615984,-0.6606860462294795,-0.8894980024044115,-0.2696516055780404,-0.6959633042477529,1.3377841714965912,-0.8990893781555717,1.4881806484979143,-0.3923087639865282,0.44753992891748423,-0.7061647312652837,-0.045623820726972644,0.03805019478308878,0.57225391420623,-1.014874313367933,0.5972136651532114
SIDM00251,-0.15741564172951966,-0.7405400200589118,-0.6652788312919311,-0.5582473696671834,-0.5908747939080469,-0.5214031348276449,1.0127039039978598,-0.8068199941074506,0.6058906865046857,-0.8928148202912579,-0.3293849362012307,-0.8173852911159569,1.7210473298567899,1.3213482322365353,1.4929803410996587,0.45956598550864547,0.2803783522797874,-0.627511219511591,1.5506497511685495,-0.755832651328735,1.0623823442779528,-0.9103168239875775,0.6747884116275189
SIDM00412,0.31292366742249755,-0.6446293099420031,-0.7024693363725267,-0.4009468099341092,-0.6903152283706429,-0.7109884411953947,0.7862359162149266,-0.8387049586155493,-0.6655543737056081,-0.8399154477534069,0.29108204258167086,-0.8086104590275741,1.923702536676503,-1.0223992780848872,2.6214977697587436,-0.5141737260590294,0.24399612452193456,0.8045667671496839,0.7276377435535935,-0.15170988750913003,0.4155915934708149,-1.0182321794000586,0.7529752466359841
SIDM00023,-0.11366742974713755,-0.7497077596854765,-0.347552917660892,-0.37800343532213626,0.4834213202071172,-0.6584462842318669,0.649224647786217,-0.8897255854626392,-0.33080255975629536,-0.9608988874169209,-0.6527559466189001,-0.7909824435976688,2.030519327542189,-1.0341363383728666,1.9959611697500435,0.27327344526144726,0.5254356127220261,-0.22936247025894238,1.8347513554149244,-0.34425195002270803,0.5665595184220644,-0.9543539428007822,0.7434415196941886
SIDM01198,0.20481980681223455,-0.659355576196968,-0.7739416479015613,-0.23822109579656978,-0.6265299804461995,-0.6795648962665792,1.256548288492223,-0.873901562025155,-0.647793546887591,-0.9603986341796252,-0.2240334819765593,-0.6706391765797438,1.95376690322678,-1.1021196310584553,1.963738214311042,-0.030010553613523495,-0.1113474172428823,0.5443125441160582,1.7316175396188442,-0.6437391323410191,0.8461193576713766,-1.0217298606528098,0.6932536524731792
SIDM00441,0.17645866328509913,-0.6535225972676185,-0.675304615722812,-0.3329417082651746,-0.7402842579936331,-0.5796531679521029,0.9083562047905224,-0.7950911322278306,-0.6258526360108024,-1.0343209523648047,0.303768799799645,-0.7400697159430418,1.6379688263964725,-0.9946489013951278,2.269951354651929,-0.569596609167027,0.21791913356986137,-0.6421961095845077,1.8937250527487126,-0.4879203807151669,0.5945790305361757,2.0489614604401885,0.6725152023411634
SIDM00388,0.6344961180524905,-0.6918122936857399,-0.6478547561845907,-0.6854351209425408,-0.7229719597123175,-0.5685606555236655,0.9554054280666495,-0.8316882465989562,-0.595992934997265,-0.8917909555099188,-0.3969246873428,-0.8079756697167957,1.7125222612692896,-0.9850131577014728,1.73895742987766,-0.517893574033981,0.5723722004418773,-0.2236027580126485,1.4621731976294157,-0.7255558796548289,0.526954469877852,-0.8879691014147166,0.9284401574970488
SIDM00417,0.6566889715259604,-0.7574425101165576,-0.5830751854417298,0.2331010944085303,-0.7134689927953629,-0.6659147168028821,1.1154842735087527,-0.880108279973081,-0.6965106696471142,-0.8646727641662095,-0.28012182881290243,-0.6925246213350478,2.7237491960244142,-0.9174514266180945,2.087566873323543,-0.34788900930310523,0.4225111425389809,-0.3377241313951045,-0.4380723484781388,-0.6702742400964351,0.5935693569980364,-0.9572306685759273,0.7427641389540123
SIDM00416,0.4156544515131485,-0.6596682320536118,-0.6080372741515284,-0.37082559266479265,-0.6416789446801981,-0.5940072618086388,1.0510232982439611,-0.7051171092564241,-0.5188443610052207,-0.7894500473804402,-0.4238325060801376,-0.7686933941293641,2.104313696543735,-0.8839092577403408,2.3815631779683932,-0.29150941971270794,0.26775012341714366,0.7757138305968395,0.5492176913364413,-0.7540747561662544,1.0942511267899284,-1.0410303631226823,0.8667469324557886
SIDM00974,-0.15538306341279393,-0.741785202479749,-0.6300976724045757,0.10673538038022702,-0.7788358788676346,-0.7289222486030164,0.3466590417215339,-0.7583046211356638,-0.6931716081259905,-0.8543250379237639,-0.314022676601215,-0.7154407620750061,1.5328643295946152,-1.0262004348573004,1.3767677527076096,-0.3429343351850336,0.3912000676401896,0.6462236910173353,1.2105823642092906,0.6844150130903562,0.42692670406319233,-1.0081654154190531,1.1988799497287221
SIDM00833,0.15800372903712265,-0.7443864041205818,-0.6366438047694993,-0.3507689198487471,-0.2986944840733499,-0.595271266687793,0.8871060621959809,-0.8909637187358418,0.15794340269540416,-0.9997785754283341,-0.3040661342884884,-0.8286965124988855,1.5792245430167704,-0.6259902667111064,1.6141471306850776,-0.3494007568382046,0.6975325473872664,-0.22076318307860765,2.1034655865566063,-0.2347299807407238,0.8213170678597426,1.1288127988490162,0.8545759788423726
SIDM00562,0.12795064731981695,-0.7549972346453446,-0.5112852665593091,-0.35836216367180324,-0.7144999930195445,-0.661698178561299,0.7174168963973441,-0.9023957443768741,-0.6648211664574374,-0.9236879301732513,-0.5018735361056258,-0.8234810811666943,1.65056100250978,-1.0335175547795614,1.4498220024114532,-0.2623125618857495,0.28119779578813636,-0.718968451640988,0.4000336925752391,0.35023286238278006,0.741508202786184,-0.9577342210331635,0.5401061929118718
SIDM01102,0.3494341435899948,-0.6589298942020823,-0.6024344348864996,-0.7671529103839947,-0.7091645853514021,-0.6807880059580887,0.9130531465222033,-0.8582565114797084,-0.6107656932735399,-0.8605145809759187,0.11197945156141591,-0.7263888545608199,2.0370400260152315,-0.2095734826474106,1.8243442430315813,-0.36091322889388033,0.43098092223083045,0.13334969745793346,0.8009136681455247,-0.6443443984166114,0.769934418742841,-0.9926806099883213,0.5020827177456222
SIDM00418,0.31386045610647206,-0.6651573649908687,-0.5653654751572413,-0.25998133988513344,-0.2291064293627284,-0.750308138691316,0.6559449347838306,-0.774706583885365,-0.6083889353930972,-1.026188638159323,-0.3147133946930665,-0.7450445938828286,1.5661996395418034,-1.0487686035229873,1.8961371345775992,-0.004950886231124985,0.35890009870723294,-0.15177706948576009,0.2497564595592637,0.5833010086055339,0.7958541896463016,-0.8548793616552258,0.8281753338653185
SIDM00841,-0.21274695800862764,-0.6741671491508567,-0.6757787403392483,-0.7193393503562501,-0.7155498787347825,-0.46012243846198897,0.7792074215639938,-0.8118925755566994,-0.6060182620273599,-0.9933924398036326,-0.655523482667397,-0.5840385770389707,1.8692588002928932,-1.0207340459572471,1.86691581192312,0.24090966161282693,0.21507800696388196,0.03638141243181417,1.4327632361904843,0.7370052691832455,0.46450074461692603,0.8524650593041756,0.6236813303176094
SIDM00260,0.20639431972997083,-0.7646642471098489,-0.3253887136933069,-0.347176792192859,0.35039420852061665,-0.6164865629678661,0.7622566570272225,-0.5834572177109276,-0.6732259449022577,-0.9664476114759702,-0.3218733531431077,-0.7673914587883545,2.155589664711715,-0.9585001527469555,1.7261708394171746,-0.3406882553204052,0.9688556916148979,-0.4199494856747412,1.590092651479047,-0.005581583372204409,0.8440027416908148,-0.39200096038214916,0.680470692175028
SIDM00111,-0.0458771620450869,-0.7330554430233709,-0.5956862133143017,-0.09626734546385579,-0.40610449907925206,-0.6009855579100881,0.2197044707181622,-0.36888278127071095,-0.6629499132300649,-0.9173438258840829,-0.6767983167438617,-0.8266060405779486,2.0857307097675273,-1.0280583311675384,1.5564672168598548,-0.3728614679013907,0.09436014632156378,-0.03447810697520788,0.9613055510823403,0.42393247983808524,0.7416711918918805,-0.9691242377793731,0.4993967951369354
SIDM01179,0.11895806882530344,-0.6896888998952845,-0.5633447221038613,-0.15077097549628402,-0.38248157945359385,-0.7598393873442068,0.6048641224709735,-0.3755992447470126,-0.6236245989368505,-0.9903962887894677,-0.7137820942332642,-0.6518011416399109,1.0859398973228993,-1.0281344104909296,1.8337796953768717,0.13967274232644344,0.7242087428446708,-0.4267419050463002,0.6132205443025304,0.2009000037976457,0.7098333316416889,-0.32955660551089505,0.3679749082282688
SIDM00351,0.08549876020810201,-0.7059363956188015,-0.3904741655326084,-0.33960755042206114,0.8383694566468184,-0.44735309700743014,2.069804141350856,-0.8368602080040446,-0.40411641020540573,-0.9847220402183452,-0.20598552077510732,-0.8130335798077037,1.6530444341376171,-1.0377252637021555,1.5146475376450836,-0.33642648618271626,0.10360872177176447,0.5553135543646095,2.2320357483421485,0.8422893137773478,0.7538860842129634,-0.7062894234069261,0.5434793312758806
SIDM01205,0.2143658992032333,-0.7489513017387645,-0.7311320698413027,0.12007469258141631,-0.6802875768536828,-0.7001433071014604,0.3658580164348941,-0.8021407280865441,-0.6170630347964727,-0.7857087666303489,0.3666521798448848,-0.7281012119522706,1.6530916655152894,-0.9601130322585437,1.8042015647022025,-0.4602504508648824,0.42416182865861013,-0.289087977397768,1.4113298286189342,-0.571624378368845,0.7953724178286725,1.3130175402104252,0.7280659146501992
SIDM01095,0.13345746859501542,-0.686950031844306,-0.37911391037666897,-0.19145783982072764,-0.6454073037032242,-0.5652471163327103,0.5815470950496815,-0.8381577763428552,-0.5928183327544463,-0.93981273235478,-0.5691001087326764,-0.7627270125821048,1.9008935071119377,-1.0350322463786743,1.9664181216311465,-0.47105962430792236,0.2202463521344121,-0.10496605569585514,0.7776807574602519,0.07346774852729375,0.9272900889669606,-1.0097647006148087,0.5896199563785971
SIDM01159,0.4454352388585537,-0.6788331738339616,-0.6756738512031962,-0.04061453385303131,-0.31549521820499166,-0.7233748327033396,0.27583003082603036,-0.873633407555817,-0.6564732577020104,-0.9939211068021047,-0.5166557800011135,-0.8304340102428074,1.5822780394793339,-1.0786965299937694,1.4615980296138282,-0.3029598188721187,0.5393950742515778,0.6194287019471636,0.09746992906864217,-0.04991946719748113,1.2958509184441371,-0.8724423272884297,0.4431498969474364
SIDM01183,-0.13450536204591274,-0.7578492228707006,-0.6660108419514085,-0.5712751918690834,-0.8012468598798862,-0.72954773648111,2.5819011380298535,-0.7203995604216088,-0.6627144634694716,-0.8624484462901301,-0.0021648841289140237,-0.8007174546331122,1.6302136526948734,-0.9620024122839842,1.5595560146538954,0.1851948781965599,0.47827462414558886,-0.5325860373347602,2.2190625686354615,-0.4717897166928996,0.38512885778741557,-0.961428655075047,0.2957234591435349
SIDM00328,0.5791744746152602,-0.8082009003637716,-0.310024441509764,-0.49182465682892973,0.661305424559017,-0.5447876062875124,0.6980779898194283,-0.8105968018879622,-0.7172424496621701,-0.9535891099949542,-0.9140840212509604,-0.8281716769952263,1.6977220812523377,-1.0577076732617632,1.574222343904583,-0.5038261823287461,0.043557365464755755,-0.7489680766119778,1.734846616575007,-0.05266936468801312,1.2544220302450262,-0.9027681418900232,0.5229457356089305
SIDM00389,0.0890874404748962,-0.7294993350536931,-0.5238543675194541,-0.7365121134307078,-0.7171717354685252,-0.628078898317464,0.635296539288877,-0.8280483632663967,-0.6638132270201303,-0.9291357378286867,-0.8289096882029797,-0.7645650633142386,2.220676954261782,-0.840477145682507,2.2418694680973386,-0.5927693247895451,0.14259196335661664,0.7688821820418054,1.385100736717199,-0.7500124836601597,0.7410214967080614,-0.8804617135868014,0.8997997458130977
SIDM00489,-0.3291522683734837,-0.8160828865891608,-0.17231511608263717,-0.2218490639554917,1.396377568563306,-0.5279262653297558,0.7563303426674588,-0.8775524916147163,-0.6008141530682041,-0.9603352684694209,-0.46639135035244866,-0.8305707226078471,1.9305785016070116,-1.0653569891331394,1.8071147495490691,-0.11561446877360168,0.7442373170224735,-0.33416353154917044,2.2736027887112993,-0.45945027278979383,0.8039766788175663,-0.3969583709507877,0.36053659308745983
SIDM00953,-0.3970517282585386,-0.7225765843011203,-0.6918214491233242,-0.5624091567912256,-0.7484333877026138,-0.7333531534193577,0.12497197269877208,-0.6646392409095986,-0.6405920319747116,-0.9397450634112077,-0.7282553507945769,-0.8514445952977805,1.9321366878936979,-1.0469223204205147,1.620119890040181,-0.2265036272914216,0.2858541789412954,-0.6347103879156035,0.9240344337180929,-0.09249626342621486,0.36266252082415434,-0.0006753201520448138,0.8387472378506039
