,GLUD2,GFPT2,AGXT2,CPS1,GLS2,ABAT,ADSL,GLUD1,GLS,ASL,IL4I1,GPT,GFPT1,GPT2,DDO,ACY3,GAD1,GAD2,GOT2,AGXT,GLUL,NIT2,GOT1,CAD,ALDH5A1,ASS1,ASNS,PPAT,ASPA
SIDM00813,-0.7554646793262166,-0.4914965582929974,-0.6478793314463275,-0.8323485974561052,-0.6671034136140078,-0.765549787722857,1.704190530198176,1.671469192384161,1.1468625884124137,-0.26702652351586553,2.15622927782198,-0.8606973020218702,1.8428513698245657,0.5427901482365229,-0.8212920128381193,-0.6413799076898556,-0.7571938077561621,-0.815103204699452,1.7473168660519758,-0.7972979663980487,-0.4803853729378172,0.4375624764830554,2.528743794632539,1.201053009849016,0.5888061085240976,3.000121481819632,3.127805355044316,1.2754064608391313,0.18607740119130295
SIDM00364,-0.6484763052550944,-0.46929805006252634,-0.6376931283495708,-0.7588865311577361,-0.826632179404175,-0.36132031525968794,2.215921736198172,2.1907235376700607,0.4154944175611925,-0.39106411486546777,-0.3367203806235301,-0.8883006070970818,1.3373958960148817,2.0276711575558193,-0.2129276120243622,-0.723471602854773,-0.701762230950797,-0.9374107770990211,1.409789517861188,-0.7862758938892866,-0.1302615226357121,0.07694312837667967,2.9247510825289984,1.6258397228995265,0.6314004240514601,3.2122555702010405,2.5736460028830215,2.309816002463389,-0.8182163545719681
SIDM00792,-0.5997696545085329,-0.5322805656335368,-0.5018757388050592,-0.9191086527733483,-0.3937238841060271,-0.7312911289157971,1.8246546628087141,1.0831659016401771,0.03019825276465315,-0.5209172887484049,-0.46304974356574874,-0.47786966144973464,1.6571925941236219,0.8997928204182277,-0.9029797991227021,-0.696244223599135,0.37319647965004066,-0.3818233308839133,1.4590283918463407,-0.37107608625079436,0.04558233634603784,0.19715281085733602,1.7240067191802841,1.4735907629039247,-0.4401972678304214,2.8937799788165934,2.9022599663423567,1.5021521347594133,-0.7301378134450837
SIDM00241,-0.3138899884422434,-0.45382689827962996,-0.7201613476568954,-0.6120264485188237,-0.688016217262766,-0.7642655434039247,1.8215808602763661,1.5576230788661223,-0.26298112779582106,-0.5453782182802495,-0.6411509282811026,-0.8711550362274325,1.7701187422630582,0.7697723210793813,-0.3113309861604594,-0.6623042492293959,-0.7013460744076816,-0.905799793498994,1.20470170810287,-0.7820340083429493,-0.35273760911640706,0.32060640947242214,1.4879013859925367,1.5584931174710757,-0.0008466338521384804,3.392155931529474,2.6741269506947263,1.402637053242575,-0.8316460177718588
SIDM00091,-0.7030268224308714,-0.049728621026308324,-0.765275767260415,-0.8508095633196024,-0.853477732814757,-0.4672236877450414,1.9092356306390217,1.5606858960923666,0.7974934588671366,-0.3728326813090706,-0.6086652033296076,-0.7978328947744402,1.1708612668144252,0.17378773308288642,-0.605163565881868,-0.695563728373804,0.17293697300867084,-0.8809793178096622,1.1300282410326585,-0.8635297938287531,0.030142624257188125,-0.06855810271937297,1.576456975386255,1.3390134425862965,0.040774646752914215,1.6412767949478742,2.1011121711486345,1.4971269074864086,-0.8243321464023124
SIDM00427,-0.6813815759698439,-0.08265625822972708,-0.7317774932052935,-0.9017747764199396,-0.8145150449756124,-0.49302700702018776,2.2027282114488687,2.1364705134347193,0.5030612880371075,-0.4925369855867887,-0.6689521369900122,-0.8577071914713092,2.3917768536890125,1.0694309681461287,-0.8959511138102741,-0.7371332339878741,-0.6240236276542176,-0.8853434245709206,1.4434838717836758,-0.8511270549118228,-0.36838413548865,0.10005975824397964,2.3888567922412216,1.7823891751525056,0.563987273255307,2.847699116102262,3.2686137687631676,2.0290830215237183,-0.8396618124273931
SIDM00758,-0.682676355409844,-0.4681143120240291,-0.7494254258156277,1.5482037981653163,-0.7003179103483854,-0.8132703249139183,1.4266628179621166,2.53452549271662,0.3900048811581237,-0.031672854691058475,-0.6114087457914745,-0.8482755469480803,2.136359891999724,1.1037277950941633,-0.7513763909768578,-0.6541862784336655,-0.6019328388385389,-0.8410976144852079,1.641107682807779,-0.8628967172907701,-0.005459922719780127,0.40743852564698085,1.972072232811995,0.6764427941464635,0.28075367224432474,1.945094824504721,3.5543668701044533,1.6500826457998814,-0.7836987717410665
SIDM00612,-0.744674761026833,1.5383429125533656,-0.7485580413809684,-0.6144303092550616,-0.7925032003874946,-0.8057406727421328,1.584942305460098,1.7526738462504607,0.8472272088529592,-0.023086066785886723,-0.6450263244040306,-0.830961532069366,1.1649747287313008,0.5638277741460102,0.19090458016194817,-0.7173019116575816,-0.3771017537454645,-0.8384559950022599,1.4690809854852622,-0.8538317211503141,-0.1524790446158009,0.20507839515225226,1.0020354340079858,0.9658453049283651,-0.4217239634713226,0.06968453855039604,0.8362493982093524,1.198436006324937,-0.8102920673662581
SIDM00553,-0.7373995562288549,-0.4598547132562436,-0.6575115458475558,-0.6665209780652107,-0.7520415604396836,-0.4848807987119139,2.304815437500668,2.2404593377619113,0.6072548720678379,-0.2699037527510266,-0.6068249533729796,-0.8182925406829612,0.4395669401405448,1.219407451848917,-0.8110942392650992,-0.5436185434538471,-0.7642078206692565,-0.7717434925948289,1.569499479050361,-0.8235834278040629,0.21872305670347142,0.496227160238305,1.0747570218032196,1.8094404198799692,-0.4496107553398965,1.22705007237493,2.0490994919052485,1.7735945815064451,-0.8160734350333032
SIDM00343,-0.7830124090088165,1.5014494634472109,-0.780065258045133,-0.7620568645921937,-0.8609379678911273,-0.5426683277755336,2.0428134716257023,2.066585182855335,0.6107155117171378,-0.2690502170152331,0.07951718965289939,-0.8678627426104957,1.2440644189226364,0.7019964857425914,0.19888839966553626,-0.7944821487331364,-0.478531958575571,-0.8658725145185773,1.5137879985833178,-0.8612686995628719,-0.3922959219316646,0.050960470944254016,1.2185898844294616,0.7682354658194319,-0.5915876215668743,0.6157211572974587,2.1387445437564394,1.2014056267509885,-0.8262208536753003
SIDM00543,-0.5101267774098971,-0.02512381681561457,-0.7452510918719006,-0.6684350767782826,-0.8390517250881111,-0.6561584080381382,1.9782223846213602,2.2730409039927824,0.4503919951079657,-0.16652951803251978,-0.7043329446886705,-0.7483138169168884,1.5774690658640234,0.221573264059716,0.0392898422637318,-0.6948581191572758,-0.7144605574804254,-0.8924747251822325,2.126921200063215,-0.788552175002053,-0.6772889221752076,0.2660614450331014,2.2808645721456036,1.5966592865139462,0.8398520699159139,1.6791838704558173,2.6923767918078374,1.3595732726373022,-0.23364213151282995
SIDM00537,-0.7636555225994657,-0.4983050166595568,-0.6801129463507628,-0.4424775619913847,-0.5846152778306657,-0.6708787970623264,1.8711204402986295,1.9613847152186707,0.12970819207500217,-0.31823233593354094,-0.7512412827103392,-0.7689085505821213,1.997913827184223,1.0419089186646693,-0.68363303476911,-0.37853954769929227,-0.7413533944661739,-0.8962097115269531,1.6740841815688368,-0.6722353810894551,-0.40692331678008814,0.37561083574998905,1.6523938242801224,1.677647566233272,0.5446133668036758,3.268797129282315,2.7117266119147074,1.6329512722882298,-0.8312445108938283
SIDM00332,-0.5247068980822912,-0.12897825155576012,-0.7072951072178248,-0.5458421854422861,-0.5922393538763612,-0.2688432146064652,1.7729385599606873,2.2962503635885776,0.021893271313549116,-0.33585793055919944,-0.8019190501008293,-0.8639886470656906,1.539094161241517,0.722141477758213,-0.7653342826563556,0.046695800966451456,-0.633583219706083,-0.9008099293724887,1.5097331047942677,-0.8076401628864773,-0.27115567106514127,0.6717174255809709,1.607578267778964,1.3839218937070403,0.07077077069687823,1.8701093839538818,2.54956124272389,1.0602375912796422,-0.7431611474499791
SIDM00299,-0.7673626351887929,-0.4738511641441348,-0.7072557454797193,-0.32250358274417507,-0.7746314782576335,-0.7025507548536679,1.949840786154313,2.165174348551666,1.169693080489413,-0.4064578499424749,-0.6963595399828272,-0.8436670631684164,1.2249406027418765,0.35545081045525523,-0.5787154795466959,-0.666602666288863,-0.277790169936112,-0.8979134319375414,1.557712014283591,-0.8377532053571488,-0.4343008310845666,0.23633076700596817,1.2447289880131818,1.4268445590103924,0.3029910582981939,2.4963089278983928,2.3560780728757695,1.2209448787245385,-0.8454526366925027
SIDM00308,-0.8138207881824113,-0.38787483599501565,-0.7648639395791176,-0.6386544411911506,-0.8524655444853153,-0.46126704671563856,2.053503666781641,1.8485029662124162,0.6819768168901473,-0.31578710614787503,-0.7712384029578531,0.13587737636669026,0.5054145266240966,0.29367682030116515,-0.2257171287630854,-0.7538652371006279,-0.08982551021304604,-0.8923676780134748,1.1416972620122203,-0.8473821916860116,0.6824603065543826,-0.11255775974595301,1.0981097839979677,1.1891799376504055,1.0139696562465053,0.4865533470262961,2.6442781668620405,1.546496030102692,-0.7974040234189682
SIDM00227,-0.7297635308932574,-0.518718943818087,-0.7362692751697398,-0.2024579901134292,-0.8079974625304202,0.48338595940388945,2.120299912034064,1.8265996997537006,0.7414256985181077,-0.35719611365716764,-0.8067515817605035,-0.7623989309128526,0.6908315578748601,0.7671858260194175,-0.46331483963685804,-0.7247269925875637,-0.8043869700787756,-0.8437853720539044,1.5562911340242043,-0.8334353921520627,-0.3929083629451668,0.11354146909449526,0.8749677766641842,1.3832860707809853,-0.32554519206837995,0.15682529013179214,2.0478494085470658,1.2199582294672506,-0.8530446743472262
SIDM00294,-0.706717530695961,-0.4269286782649758,-0.7415657799482261,-0.9524468782034371,-0.7353531761811731,-0.7661137175534618,2.135147496734559,1.8338770266813094,0.33273695310259954,-0.3138700845201326,-0.7840856816757543,-0.8396836068262065,0.852375655501107,0.7706065197414995,-0.7827458365020763,-0.6279724720588274,-0.31834177180123974,-0.7945462192602517,1.7036810943973049,-0.7797274517691248,-0.19255283487617267,-0.0004484605751023782,1.6733015778075553,1.5151147701402752,-0.24219213327554376,3.3698429587757426,2.89272470829527,1.8547025373326518,-0.7345935801010222
SIDM00677,-0.7084260736635519,-0.49606366936515844,-0.7194738749084578,-0.9409030077335067,-0.49385573206459643,-0.7906024402499245,1.7956454888217777,1.9813137672257797,0.6480501676490164,-0.15350394866889933,-0.7393780575486157,-0.8554999005899424,1.7407255928377252,0.609132436025467,-0.8308679352137288,-0.5135602190457269,-0.4019554450082092,-0.8493816195475304,1.8095544064750677,-0.8033259104515544,-0.3116109578826444,0.2257851010035009,1.6142240248651212,1.433440798560253,-0.35224156447427546,3.5819307124874937,2.1873595364704093,1.5735489213167666,-0.8148952239885805
SIDM01220,-0.7023344910678185,-0.24181973061772113,-0.7247047258168363,-0.9159501511849644,-0.8390686304111822,-0.75450246425305,1.843444618124866,2.0663143687644987,0.45050716257797213,-0.17498593600027673,-0.6901513416903681,-0.8469579245835647,1.4867964804415126,0.11208459797642173,-0.4636601489217941,-0.6725004378886305,-0.7304203691138244,-0.8602378608208596,1.4554830340426184,-0.5652745211978006,-0.7075483943131394,0.21101617847712198,2.019296786095711,1.0503469954514237,-0.7969724550145004,-0.015257632499445478,2.2519421179004904,1.535366891686203,-0.7640110558154986
SIDM01259,-0.8064421651238324,-0.48727885894973816,-0.7382399711290928,-0.8543874705632035,-0.8392101617153552,-0.21387647703603652,1.7752372853877103,1.6212352925160105,0.7591034114267209,-0.22747558641559437,-0.6869634603506607,-0.8149035681397441,1.6025789913385642,1.814049713888651,-0.8562315032713118,-0.7570046823289607,-0.8161864736978872,-0.9249025654002345,1.5384745339696557,-0.7858426495203206,-0.5561312238721301,0.021607589718743946,1.836577704010519,1.3010933683202737,1.8380951942631343,0.07135762884450905,3.3472134835107124,1.7419720739626274,-0.8207418159583872
SIDM00680,-0.721917197702597,-0.5169553027814416,-0.7404245008300496,-0.18688007244621346,-0.5768551531007053,-0.019663526300327343,1.8646072423564848,2.0100243596324265,0.37677015536080455,-0.2711640298447455,-0.6433345259106218,-0.8077442268941124,1.97833214404781,1.0858526566903308,-0.778793318864223,-0.12104944449030633,-0.8041170976836158,-0.8902052812455811,1.523142867759006,-0.8084009832382484,-0.17163750888134569,0.188012981920312,2.078069138425816,1.6867478926646198,-0.253439580310745,3.325904689812407,2.959795374906759,1.4036818107783011,-0.7971440446318588
SIDM00346,-0.7566096283836037,-0.3421816365135472,-0.6904727786144437,-0.7666423045262488,-0.8393902941313526,-0.678705762772338,2.305120197764346,1.9317764224614715,0.29805916529969945,-0.5892293987041706,-0.7376780641939332,-0.30855520366552386,0.5730380081186011,0.5055428903444248,1.035227270665318,-0.6346469350816735,-0.4666065090804835,-0.8947141599682386,1.4265804437671545,-0.7368628562405272,0.7490942915268132,0.04535850531269777,1.332209733540076,1.1905052123091227,1.0205264385677448,0.2922486858216968,2.887499504733121,1.748684348590127,-0.7057275283760517
SIDM00129,-0.5120937275122266,-0.04653413383019364,-0.69350455118678,-0.5062857046753089,-0.724593379780488,-0.850991404952488,2.353186767945002,1.6681515855565268,0.5532321471353228,-0.08877191541002344,-0.7848042347859882,-0.7168962636035668,1.4923046487492044,1.7844299674697062,-0.37701581941703527,-0.7838536542834705,-0.6599776432494955,-0.8350450614373949,1.9139587726238234,-0.8641443587573172,-0.18852394165149836,0.07711899046046586,2.2615920435205425,1.9673477426877037,-0.47374900377125434,2.468362310179835,3.317741962678409,1.1222910847276633,-0.6419089333351948
SIDM00627,-0.7604728043577929,-0.5092997244295587,-0.7514318650795281,-0.8855476839801822,-0.5477554064077597,-0.17626584409354137,1.2675936166949662,1.495329360536743,-0.059138831732367246,-0.49517493651214695,-0.8455082042069942,-0.8482630455045214,0.6402887200935664,0.3286139322158621,-0.8360515544426675,-0.7202700404925658,0.2376529354934227,-0.8951658139550707,2.0017110412190076,-0.8163017188491446,0.25797673679979966,0.08323740774441658,1.6228831340012333,1.2752189633691582,0.20466244910528317,3.6320315477942233,2.33278063442223,1.089091212493515,-0.48212626799493574
SIDM00293,-0.7955938274748535,-0.20269444371459638,-0.6520155072820413,-0.9008628979392245,-0.7122911124118461,0.9198856226429858,1.8334527367077518,1.509273946671172,0.07748750660690704,-0.6748835964832455,-0.37700231775142906,-0.6643112030866029,1.083822841183999,1.393293638751545,-0.8526502827393186,-0.677558197412075,-0.3198399580695952,0.07096929780139918,2.0480797894495337,-0.8468509292725315,-0.0513432405826906,-0.0636832131417537,1.0166802197290485,1.9369896097033914,-0.1385334279832495,2.935130479808403,2.859076909233643,2.2448334206771943,-0.7748602155751457
SIDM00274,-0.3248379756952993,-0.4317763274454529,-0.7815223681812699,-0.648147747755614,-0.6525327012351465,-0.6841862172346561,1.8560269958675193,1.8377097487978236,0.11944266081140092,-0.20583070716797333,-0.4105923452747447,-0.802690803995734,1.715581672781238,0.4517716012763523,0.44948328684676075,-0.566875735138669,-0.7474796477412324,-0.8357565370129177,1.7137407989943683,-0.8433699413205119,-0.35704331751877966,0.33489935245026875,1.8042248880587655,1.5732273213405166,0.05367367392603482,2.327101238238685,2.3971655990736753,1.52573787532589,-0.8332510020256196
SIDM00544,-0.5007725601502485,-0.23401650871923904,-0.6763726576266305,-0.9203166444732127,-0.8366233905978542,-0.6868359059336302,2.163820140866664,1.8557750541492863,0.33301167111896407,-0.13165379095980687,-0.6488771159526798,-0.8339207448090055,0.6275404646209694,1.070602240574643,-0.7041101981302733,-0.7265884260213471,-0.7456534678409684,-0.8363684346242135,1.66499483706237,-0.8311449783492986,-0.14772782346200367,0.0755471580381833,1.4794630785491336,2.0497717495442638,-0.19565300565781157,3.9240473331688897,2.8930248168582637,2.1560354979292877,-0.6623721708363615
SIDM01006,-0.7904857394227898,-0.43043928960808153,-0.541237838832122,-0.8704561637420455,-0.5289828553301116,-0.7055200145653283,2.0265566912401654,1.7456503712626492,1.0519969473784183,-0.48560875980803225,-0.06881535015857022,-0.8513542254056538,0.7713628201084892,0.6969263048802425,-0.7508148311449514,1.1607898743263014,-0.7705351302746467,-0.8748125658308501,1.4846052133128054,-0.8118206646807707,-0.4409290681655187,0.08977016308859534,1.4442365029040134,1.2546333265985323,0.9002857189181523,1.890027010975474,2.8216837578166447,1.9241698134813996,-0.7622680011957579
SIDM00302,-0.6640514995670769,-0.4143060230764577,-0.5605860817336695,-0.3403972890881549,-0.8322516312710289,-0.4658856362717188,1.951181091189905,2.115622262262131,1.219459698930714,-0.4599924005185541,-0.5185876108220119,-0.8576672861904228,1.323362321782753,0.32526867861651415,-0.36746391808479933,-0.8113790158947479,-0.3276122176488969,-0.82418893026639,1.6379076805190336,-0.807080774459868,-0.3826497084663092,0.279617895082438,1.6502332725394042,1.3136848829425996,-0.29912284850739684,0.36514849695809065,1.6494885784727147,1.3153979430814424,-0.8323727282587752
SIDM00549,-0.7698642719695606,-0.4306585496916091,-0.7128615904706074,-0.8229961581708852,-0.8002661915516208,-0.4234248549210961,2.3777617628757777,2.1961274165119784,0.3636962843654847,-0.4392995660984159,-0.4811524753270456,-0.7416734671871617,0.908636393513369,1.545187844113982,-0.3429409794007353,-0.529807996501293,-0.7641720777903273,-0.8570194423677354,1.7186220853548528,-0.7981769032173641,-0.12776293475428674,0.4951708014658724,1.6561014141586192,1.9125653699787537,1.6652847425232247,2.4897645709757095,1.2698668330425402,1.7641620981632367,-0.7896654815032252
SIDM00292,-0.7865736199171155,-0.2542659912554216,-0.8230926847916575,-0.9304535223079037,-0.5646745000310747,-0.8542194858268687,1.5744992903847086,1.0922232731123793,0.3304247429843138,-0.4933565024835103,-0.553096550465336,-0.9227169654707139,1.0433831923727939,1.6453230251604953,-0.1421626318373961,-0.786672556622742,0.059335968365963526,-0.47082961381265054,1.8409408756205348,-0.8626115432915397,-0.08421732813511888,-0.1332193537829512,1.7898122418123805,1.5752918710007615,1.4651685338324258,1.705402129700006,2.973939177161576,1.7911255124161405,-0.8870842939733051
SIDM00623,-0.7343957425512584,-0.23542721725631868,-0.7333755540426693,-0.9300570009333662,-0.8247655250263439,-0.08747598765368526,1.9631044683059053,2.5153218882918797,0.9935930984295179,-0.0827358830971999,2.4929886882291536,-0.8782360527941361,1.2782520568593736,0.8887079795084913,-0.8549802548293406,-0.7670091582079628,0.5615009959609433,-0.835446283387832,1.6728644063442586,-0.8584049545158173,-0.5928671439154215,0.3268924170870489,1.6443676052435443,1.720779347656888,0.32862921001074025,2.365825928253155,3.068103285015697,1.6507523297817068,-0.8645376941497736
SIDM00638,-0.6603274901355034,-0.4301254417518389,-0.6377920905209495,2.3792107239279274,-0.7293719448434027,-0.4649612290872809,1.9651040702983236,2.247318496309823,0.3691292244414141,-0.3529951423255413,-0.6883072422116312,-0.8102241213281532,1.191389298344159,0.2995584587418777,-0.8536399795783455,-0.7046422780107688,-0.6927343669587885,-0.7919710596109165,2.0724835851514203,-0.7974944966295819,0.1413346530641777,0.34302757947625784,1.9702605805612488,1.444017250142615,0.6306181160921546,3.01730266207888,1.7890175841141243,1.382991193527389,-0.7427172273201739
SIDM00527,-0.7319504386208269,1.3176093069142056,-0.7422174329777222,-0.551449442635507,-0.8121211894344054,-0.512771634466001,2.1746703287529674,1.9952640676090598,0.3486010802513006,-0.1673362422135892,0.05779108800719059,-0.8127388127474675,1.1822385631157686,0.4885363187643915,-0.7553817294766813,-0.6945159468958433,-0.6596510276616525,-0.8426081358083546,1.287524377376348,-0.8950643714811858,-0.6992280312894837,0.33391385631271336,1.7948118433895925,1.4346644735284577,-0.64776489411147,0.7390769746461582,3.150837890406873,1.2906958382565321,-0.6035189594022311
SIDM00976,-0.7226870257863055,0.7906293307988893,-0.7413171962568577,-0.5315789757567309,-0.8166348798617944,-0.8459106903410237,2.0005372499987026,2.333194662814467,0.616552122131097,-0.001646271445592697,-0.5058766637248511,-0.8354217249229158,1.249661509970887,-0.18460816874174923,-0.0874007605970768,-0.7089173982037739,-0.6588968450840923,-0.8595027112092268,1.3692400524849326,-0.7761334896495535,-0.43712521146216277,0.3614359289021047,1.7738831839428308,1.3255069261112682,-0.5629956486722673,0.9977246370350068,1.9185722621131556,1.5809722000925779,-0.8295140696446381
SIDM00316,-0.8056367331217005,1.875994280280641,-0.7511116885755126,-0.5596594474643349,-0.8476930114562972,-0.9853217672629832,2.0579182617253577,1.8386487372748002,0.5551298043935605,-0.09159402456384752,-0.48854569328332587,-0.8792019057849013,0.988025331402386,0.031993647921701486,0.5040474821017413,-0.8329564608202923,-0.7777824292174604,-0.9186755936272941,1.4166659856858823,-0.7917417710601155,-0.5433228061220367,0.2777092854496205,0.9377147445698304,1.503146923383863,-0.5414820291925777,2.883534187466208,2.0180365846146575,0.8036868402096236,-0.7824453278306166
SIDM00326,-0.7850507878625276,1.4734978396760563,-0.6802826677861805,-0.8939488810403158,-0.8092022097586153,-0.4935307176034791,2.1385395175509854,1.8339471732195507,0.7082129247488275,-0.259140049212621,-0.6022746541428428,-0.7325934303398841,1.2397253639177779,0.8003294854408002,-0.8771130209087425,-0.7641417372800543,-0.28462211000565835,-0.8549639783420612,1.8364673276532046,-0.8283050382844441,-0.3429569401833393,0.40227852609718523,1.6023922601263763,1.388389898446616,-0.008142478042992538,2.4353291224925417,2.0457462960816044,1.0632579920579555,-0.8473186160622399
SIDM01093,-0.8010582787584182,0.8485934232665765,-0.7163717348375617,1.9554165182149728,-0.7796430056953105,-0.7914031860607736,2.0131202369625982,1.8796995439712139,0.8998157861462172,-0.038064376670756996,-0.6811290758715388,-0.8087866223326736,1.1880197380846553,0.3520599748438904,-0.8853521218292904,-0.6727643820908379,0.281045996645341,-0.8715688751016439,2.0715113700128884,-0.8240946286403951,-0.5366980215830062,0.25120916964711787,1.4113642597871532,1.5917332125829298,0.22380409123650488,2.885155177739718,1.3602646709857857,1.2446613538504652,-0.4762770428645473
SIDM01098,-0.8035228979911615,-0.23642890411519224,-0.7523635794534419,-0.7417599574476882,-0.7977365874512864,-0.21730204758682953,1.89444784891261,1.986414344831247,0.13816920796811707,0.07323271350643361,-0.5964008819774166,-0.8852958551972372,0.345547998434898,0.4879196402415335,-0.8924754266188908,-0.5476058003909516,-0.769059812457443,-0.8597433829505418,1.8899021137964713,-0.8038875904231512,-0.4213394251000244,0.14974725030291633,1.5172672720703366,1.5069460228290414,0.10036637374412646,0.8865813592474344,2.3092941367792417,1.447360544758966,-0.9255736141403228
SIDM00424,-0.6659846660716259,-0.3264695857635066,-0.6531162768093177,-0.8489706886637114,-0.7843886503799378,-0.6058570090519696,2.223056596867386,2.200813112435624,0.620368856249683,-0.3691764659023736,-0.6094645003527984,-0.7679592678925853,0.7099933527582641,1.9997796287355096,-0.654783105716151,-0.44800318742061024,-0.7169213752900027,-0.8821845428538909,2.01659911692076,-0.736593655101508,-0.4985142681689377,0.3686695734439991,1.861422623158592,2.228777448656728,2.175832711669632,2.3973648690126543,3.3331661951855707,2.081790418987053,-0.7124428835500576
SIDM00973,-0.47571122244288966,0.3820920698890473,-0.7719049211192611,-0.35417096053799335,-0.8011908977783492,-0.8435681320897738,1.6028460627661627,1.6007069965357053,1.332858094098639,-0.038934283205260274,-0.6162863304362844,-0.803147281374526,1.4147542785786307,-0.1596017210520397,-0.7839184972537944,-0.6279153847952152,0.4272380560732401,-0.8105750503330688,1.1867897243115093,-0.8155045779902579,-0.5274336476967527,0.014591557235235484,2.6326816195700746,1.3373162869495532,-0.6498517080078368,0.2933857032258036,2.438838375652388,1.3863766747606852,-0.7503539900891848
SIDM00411,-0.8035702042633377,-0.43413614595898403,-0.739104327185091,-0.8371302718514997,-0.780425122502946,-0.7828923345048152,1.7379528242341786,2.264027522911355,0.11139451760007715,0.02228785961379666,-0.6950917186980538,-0.8660094857219499,1.2854486893433854,0.6375993598774325,-0.12503574199691225,-0.5413654393336028,-0.3671827151268701,-0.8946484276747919,1.320197567433905,-0.7608252691601738,0.4265071686258103,0.22174363307942932,1.8808166656707528,1.0211344342636954,-0.12924335778439763,2.0658597006721826,2.297661461128735,1.5714323530133487,-0.8512505299035577
SIDM00374,-0.6584145536409152,-0.4767443523584326,-0.7082308014494252,-0.8520656171260714,-0.7317198902233081,-0.3660594433871512,1.9314285283720956,2.439175438109724,1.0192661860804726,-0.07110261375027586,2.46170492977795,-0.8143096684853691,1.2460415378854914,0.6575895751943943,-0.7583788802563008,-0.5341809268534822,-0.5563304367407524,-0.8178033368969694,1.7076527957899708,-0.8213523629771643,-0.3860374619439807,0.41094269143299633,2.2495253978199012,1.58089776866354,0.18172144645645594,-0.1282283367327955,3.219125532544175,1.660771275478673,-0.8407211448199667
SIDM01160,-0.780721944797591,-0.4380559466440742,-0.7139480112110353,-0.8351149649610421,-0.7370964889553727,0.16725608184701685,1.8509452030638538,1.961358080448893,0.3742701181694363,-0.18000563730780123,-0.8080061844406704,-0.8125019476847948,1.2508088458357771,1.1537566593919284,-0.005333279461806454,-0.689919348456619,-0.2376394066716518,-0.8920386737190642,1.8017343582582714,-0.807443348122273,0.22818309721481253,0.41048785100818214,1.6635271847368376,1.2802233409663497,0.9567457884994091,1.903931841572187,3.140671676544538,1.1524970640025982,-0.7696883327459204
SIDM00145,-0.7487859466097884,-0.4230176242340285,-0.6889662644751711,-0.8707327884521322,-0.781529954990222,-0.3350038159680965,2.340098752352995,2.0869493935312087,0.4182157368668227,-0.5432055095096868,-0.6577422635002524,-0.7922430690256318,0.7733175715003419,0.45762314400254933,-0.8265136620890385,-0.5587559634758489,-0.778298036241263,-0.7054986822139007,1.609927004305189,-0.728431595206293,0.2129210970321304,0.09031927470195386,1.1969770838923022,1.4856969492093457,0.7555567614143349,1.6026096936065841,1.3087356776151513,2.11331134755269,-0.6749065338031798
SIDM00975,-0.8361846276813888,-0.21080832316791204,-0.7239149881635103,-0.417491041464388,-0.8516527634920606,-0.34907892471594354,2.3037841398261514,1.6228403347507745,0.7662446992368289,-0.3235076441197264,-0.5615778308936319,-0.8717116523730587,1.4498581670467598,-0.23867278784010926,0.5439591728115146,-0.6535502168780948,0.771108212770524,-0.9393109777992709,0.7753492973713706,-0.8772542127959683,-0.6512157766916705,0.2188501126284298,0.9830771343990217,1.2957539489621757,-0.3577954343425674,0.06519805747644467,2.1853926861094575,1.2647827915348113,-0.7605038404379576
SIDM00971,-0.6831400657891279,-0.46268227492723446,-0.5947219213579463,-0.9073988767984132,-0.7394143250172525,0.35389033658718266,1.9357483130323478,2.381295170813753,0.10404580288841879,-0.3133934924903213,-0.6761553807721803,-0.7856488564871092,1.634801554255175,0.5635359980663037,-0.7143559618458035,-0.5204937600864642,-0.7498175496870363,-0.8671445761338225,1.7537704851524618,-0.7279037326850456,0.3728347834968691,0.3979030974707305,1.5161850189872368,1.0294188879292863,0.2958750495900131,2.212692846835918,1.9071875518535382,1.6772495163217527,-0.6945136310477955
SIDM00251,-0.7152781692552947,-0.45557103023874285,-0.70942142409512,-0.4140039017611484,-0.4870093467400793,-0.7881559492580619,1.921992255502077,2.2088006314897175,0.8362550175601122,-0.4164699284713381,-0.6556230925463673,-0.7964226138574652,1.724597055877706,1.3317383807392302,-0.29135868506719714,-0.6353966781878854,-0.02132994828506587,-0.8530688652343608,2.1611853976233157,-0.7852844939583625,-0.15308327958256987,0.12014180540942934,2.0949297613115494,1.6491061271669007,-0.7569136752407682,2.4472822138479797,2.9619994686874556,1.7712718869699966,-0.6783803684179026
SIDM00412,-0.7535752075460835,-0.5231867474079497,-0.5838884314020746,-0.8675287376664597,-0.7561826927061054,-0.4933173096354168,2.1401936590164126,2.091618244680214,0.39594253409426,-0.24791498669942444,-0.6038611942847052,-0.7837847157418819,0.890086479436781,0.5733971826778542,-0.82243272155536,-0.47078317417279075,-0.7280267878355365,-0.8178944246721493,2.0633705368408926,-0.7244486211112068,-0.23856593751731373,0.10927549663674904,1.598820026125721,1.7492103537107782,0.5736470785128907,-0.030049127357010704,2.3870369682355217,1.6061803955231395,-0.6995292330384635
