,TRIP6,CASP8,CHUK,TAB3,CXCL1,RIPK2,TNF,BIRC3,CCL2,XIAP,CCL5,NOD1,CARD6,CCL13,CCL11,CCL8,CARD8,CCL7,MEFV,MAPK9,MAPK10,MAPK11,MAPK13,CASP5,IKBKB,NOD2,MAP3K7,CASP1,CARD18,TNFAIP3,SUGT1,MAPK3,PSTPIP1,NFKB1,NFKBIB,NFKBIA,MAPK1,IKBKG,CARD9,MAPK8,MAPK14,MAPK12,IL18,RELA,PYDC1,TRAF6,HSP90AA1,PYCARD,TAB2,NLRC4,IL1B,HSP90B1,NLRP3,NLRP1,BIRC2,CXCL2,HSP90AB1,TAB1,IL6
SIDM00813,0.6473495818289453,-0.19876284023043994,0.9577708266331078,-0.6050418330637827,-0.6464965220750591,1.227296788412769,1.7332819480194586,2.027177842189457,-0.8310545097997518,1.506611005045259,0.17584222899399482,0.061722139703632196,-0.7942279388385456,-0.6701160177730381,-0.7906530623038485,-0.829005552773391,0.6058800124276997,-0.7159414304205411,-0.955779004956756,0.5491261399376213,-0.6672047915508647,-0.5425898682491289,0.032734426342054486,-0.9656371271690745,0.17408113031121655,-0.26821193146445765,1.2004821444800955,0.033826491029624595,-0.6600304556795945,2.5308160134376765,1.060997352703147,0.2993820826229422,-0.5300437191445994,2.788889548422615,-0.12461310059988731,2.862589057738834,0.4031886450793508,-0.5502697880425159,-0.8231793470451616,0.44078866840501285,0.5827781127630437,0.12515213385841842,-0.8129593425694449,0.13466905201546814,-0.7885410557747471,-0.012533716282658494,1.6543184373317716,0.4246727839819303,0.3664711501600284,-0.8430525878368306,-0.16872162714552436,2.1946184175331895,-0.4923578690370894,0.5708544400839257,1.9355250556237493,-0.44194928130243727,2.86278819375126,-0.7042418382904158,-0.8039974398311862
SIDM00364,1.47848023042228,0.15690300650851025,0.825010532647363,-0.5906982439799496,-0.696903869475093,0.885837682426083,-0.17224204438000987,-0.7802320867373516,-0.7635663708362397,1.2174493260553472,-0.6846008144581937,0.1896936020445122,-0.6751091152576887,-0.6374461364672159,-0.839576053721159,-0.7726239182386909,0.4204713373214988,-0.759592418342246,-0.9281422515974836,0.5079289374355755,-0.833560739152734,-0.5556837873055122,-0.400410693028693,-0.9345188530704687,-0.05027643474897093,-0.8461237664440117,1.7192541334014164,-0.15568269307288155,-0.7617781455984223,1.919566059853664,0.7432263467137451,0.31360637802163654,-0.4819334479366336,2.4506123987922153,0.1392625474013846,2.0125038441235614,0.6520101665603241,-0.4843488966343642,-0.7099579103302371,0.03424976891006045,0.6965029788597503,0.187382531524959,-0.8628246874227793,-0.06596385068995134,-0.6228991525663289,0.6715039622557102,1.9394846350880919,1.1380864601859317,0.6598441056811749,-0.809284512201614,-0.7437689241628829,2.5007761421456345,-0.28797475507636816,-0.17246915135026,1.494888532021104,-0.5943436330652272,2.8033890239488843,-0.5300057468209148,-0.7276214867518442
SIDM00792,-0.6365003485648276,-0.11066995706337425,0.2902545594772541,-0.7586352022974284,-0.7316799315019236,0.8938001617660706,-0.791843949889868,-0.7643838487940865,-0.7906673051653893,1.0592453210065411,-0.8148777405939664,-0.11530123211294378,-0.7052707499252537,-0.7613671826108576,-0.9630376707840915,-0.8585869809254111,-0.5277779977699164,-0.7570520800802112,-0.9943393592796168,0.4235443454882172,-0.8640147649028381,-0.6586567311371601,1.3022093410856848,-0.9469970712682785,0.05496304006378955,-0.8593994940125641,0.7566313829672993,-0.8312544672898351,0.16150805142882596,-0.3576059672863305,0.13438338476892508,0.6684434598438392,-0.7248108799518481,1.0243047908940621,-0.17833970742797495,1.0352511380472633,0.15732080044530564,-0.5622319578418897,-0.8889444322941524,-0.0869891565677836,0.27645182272250357,0.12085858189102298,-0.845143846059828,-0.15047273523082333,-0.6797046922587162,-0.23379916398251316,2.297957929174897,-0.8955458196618649,0.012511712713459376,-0.881505271977014,-0.7026755464245434,2.7394925745441254,-0.5289837508035249,0.9721784964719048,1.2077235679485523,-0.4002328187496866,3.091938945430459,-0.6710669483398021,-0.7285205900153165
SIDM00241,1.5818644906184844,-0.3203431114220813,0.6728494877791292,-0.5492380802545208,-0.7519360690453826,1.3252288075807563,-0.8878881939701391,-0.696579647455152,-0.819233452774245,1.5325604189472386,-0.8728099453284534,-0.056275035731787694,-0.8276662291379747,-0.7255284869334556,-0.8595646218803066,-0.8565620150410878,-0.25510230959552804,-0.7840534595070168,-0.9377770887619726,1.1661850347832208,-0.08852957136662927,-0.5330134650700501,-0.650832741823499,-1.0115843826907958,0.056339566512118286,-0.6674059813960816,1.3297908323065184,-0.8600866673398594,-0.7588306441542733,-0.36485413408434497,0.6927379253857373,0.5835136951985768,-0.7637316277891336,1.5804322971039575,-0.18973799985546716,0.9044008716293546,0.6095875950044929,-0.5527762788632529,-0.7559242814095294,-0.19312238752543706,0.534220473840905,-0.31002413988752925,-0.6797820667323752,-0.048293045630270814,-0.7307257811202426,-0.11043897693727371,2.2651092064412786,-0.6010760102298932,0.2788688446700882,-0.8962799259622778,-0.8825280877459805,1.9980398841870857,-0.7880800926294992,-0.8726310075625213,1.2645751000448158,-0.6600060828883356,2.9666285925722,-0.6450751500053244,-0.7868825521078996
SIDM00091,1.6606387520183217,0.04518965543808537,0.5758885623350519,-0.7334015623787365,0.03016459235588832,1.6796464426306497,-0.8303383104087644,0.17610246613525188,0.036982700368577946,1.1765561316681974,-0.8620220221635425,-0.10934778555627575,-0.7977064795644858,-0.6472882259964682,-0.9753094885394532,-0.8402688193153577,-0.09921394296682913,-0.8496226992839,-0.9668579912795281,0.5221215763122652,-0.773975551162754,-0.5372951862146074,-0.3185018949982488,-0.9530564824122445,0.035185694252436686,-0.8555556781724362,1.2613493586886484,-0.7181820439144027,-0.8497228075488721,-0.22579240131759362,0.7396687204897049,0.28625768241065863,-0.7441110605472971,1.4841173089699757,-0.22676999431504408,1.6479891778925884,0.4702547931654268,-0.6732361822424825,-0.8243508063367706,-0.33058852112482207,-0.045570760684069664,0.19710414425167577,1.4418788663362871,-0.03065930077467541,-0.6746564992492096,0.07900681193392554,2.47229062192958,0.6836911052797637,0.43807805351462303,-0.9457393969169104,-0.40715227544103477,2.271656687403823,-0.771301622733552,-0.6550312745562982,1.7225594503445703,0.27166012151563435,2.6571657910592004,-0.7008847745173497,-0.7706361965584447
SIDM00427,1.8171931661814356,0.13455650426485072,0.7662017895613003,-0.7110240892209004,-0.7537623524835712,1.3729602476295166,-0.6103025162958935,-0.8673283895708435,-0.7724502539590666,1.0652631002169721,-0.6868642238759314,-0.15321983502286265,-0.7020313793833098,-0.6672241178484133,-0.9594257913655343,-0.8267959579149142,0.008202658515534469,-0.8647669500037585,-0.9457311224770858,0.452224870486596,0.4060430959949696,-0.5566048985203715,-0.6024277764238889,-0.3747950238388275,-0.09754472454886982,-0.8654495639592049,1.5366697152362365,0.38413634780645584,-0.6906996578419907,-0.4321684866674737,1.3025350220420318,0.8544453896303719,-0.6725196618542881,1.2725022546654727,0.7051948466698587,0.7821835939315396,0.21297301263615676,-0.47874553023115257,-0.8232218808731593,-0.5417598863512364,0.3861996235533644,0.13114361661623444,-0.7362797354436992,-0.21956922653015948,-0.8000639980134063,0.3188252062381934,1.3848885576229777,0.13876291248848505,0.4281747987166801,-0.9485371585592386,-0.8431133952524567,2.1528879883216745,-0.6773552743732405,-0.6258801332729802,1.4619595486600137,-0.48887737644367285,2.5501329688191055,-0.6714914555651528,-0.7740424323078031
SIDM00758,0.9361401309919358,0.11148529393854413,1.2206638772205538,-0.6946084566356706,-0.6416948380322384,2.252942173794667,-0.6993880719248667,0.37476244535555997,-0.8972351601623103,1.5663012889820107,-0.8117038859725624,-0.07406054275683888,-0.5583793224501352,-0.6859641479527118,-0.875441694255659,-0.7756688656957658,-0.42718038924534224,-0.7829429740933386,-0.9174132875461082,0.8476897317239627,-0.7795093179455223,-0.6463734118899632,0.06441799475143574,0.5038833122295991,-0.3353913422220188,-0.9046840771098811,0.3433362733371815,-0.2986876364398528,-0.7082257509450042,0.44821302348930997,0.36998831529878873,0.6345761887705881,-0.7326269135161352,1.831410562920692,-0.34379632048561354,1.8719441973540951,0.10983987711569732,-0.6351709552936313,-0.8471632622404062,0.9096046519593788,0.24290869338599955,-0.22079500043805528,1.1720993209475086,-0.1982641238533651,-0.7900273064393762,-0.5678372003311117,2.105501938130695,-0.8044875154502386,-0.10574634346260817,-0.8247170571436142,0.047440181965948236,2.615893285886354,-0.7150968733693368,-0.7583256786639153,1.8780306529083775,1.3524993542332067,2.670308080740747,-0.6845727302320614,-0.7476443918925086
SIDM00612,1.6608951541383525,-0.3276781244281528,0.40050637120964905,-0.685093222360119,-0.6167054610913271,1.0583410032266585,-0.7632989157687055,-0.9761145086153135,0.8321484067695594,1.145887213135249,-0.7975993968970012,-0.2138116490762754,-0.5040404212500333,-0.6446255013427278,-0.8827061792467946,-0.959417786041363,-0.2550779793518105,-0.884929970647196,-0.9409608550319786,0.4068244329086233,-0.2842188956575711,-0.6023346225233613,-0.5522542791651308,-0.9517227305819568,-0.0512437770169773,-0.8579349882049523,1.3803467530862028,-0.49176464920487883,-0.7483252143017274,-0.277791734683492,0.5877650991257791,0.6885378368172838,-0.7028254127814418,1.4771170663632844,-0.24865844723228667,0.5537807013965904,0.7723438065507315,-0.4525174726431085,-0.8438280055004328,-0.3859117728396555,0.144222883938033,-0.30395969196588596,-0.5288592189607024,0.01193724241927124,-0.7562683360024685,-0.07364893589489425,1.8943463570061452,-0.8679817985065719,0.38339138572972264,-0.845267292387248,-0.7643797695270399,2.5353141173537064,-0.655414079418911,-0.5442795100762631,1.8776786543346538,-0.09046185842573594,2.9528893066504502,-0.6374845285894213,-0.7213245890598701
SIDM00553,1.5960341208714452,0.1315007813109238,0.7793927407795749,-0.6752032209623533,-0.6894617847458946,1.1618121232123515,-0.5172516290829183,-0.36899016881846025,-0.0880034370678083,0.9973960985629137,-0.3078466521673495,0.3975906613601891,-0.46684331688176584,-0.49581815061052553,-0.8288591729181302,-0.8263225731671463,0.7694439830074423,-0.7108224798123247,-0.9304225713148152,0.31912810304554473,-0.8405819359475851,-0.6233561333930584,-0.5178358237652542,-0.8918867562473046,0.3514575638279779,-0.8700742848906248,1.4866301126111732,0.747188766324389,-0.6018470327258182,0.6356800147352465,1.197885267640316,0.17585571561313207,-0.07662942689407944,2.1738768487991442,0.00013347811407506517,1.2246819016292034,0.9725931957165816,-0.49345841077326574,-0.6944614734179898,-0.16749517752166532,0.7525883197328196,0.7544946889426373,0.3509771604027935,0.015708419271950585,-0.7611821390046305,0.042275938412860946,1.764053484403618,1.826816410868898,0.05044384918219564,-0.7433648408414836,-0.35882092592898157,2.5136912310329325,0.2910024369687432,-0.6586290490627076,1.225123263816155,-0.3840867300164497,3.0284819398141787,-0.523263535826563,-0.599041146269815
SIDM00343,1.698514481622767,-0.6266964553654101,0.7927133740114598,-0.5829825822263515,-0.6817891651415305,1.3522907581903627,-0.7708931616820607,0.4543983631933046,2.2723860171522205,1.377471646411787,-0.1090155643667919,-0.31716933588368623,-0.7901149965147994,-0.7533294593860411,-0.9068188113151215,-0.6931043983135047,-0.08794663786261372,-0.8731312032597458,-0.9641946490179995,0.6593162748913445,-0.9071360596557577,-0.6966215061208969,-0.6738532736014079,-0.9420762577081362,0.06234172823835279,-0.8682973010746524,1.3142742446283484,-0.035659594237996015,-0.7869988624322131,1.1445093194523508,0.8107046804113488,0.4477638569652178,-0.8256623117262943,1.6874666950135375,-0.055229050097771744,1.9942003667681352,0.7218489184702157,-0.2487747563136938,-0.8793720770574213,-0.3189024968256073,0.10862333555200232,-0.3272329762511483,-0.8541640538941017,-0.056994869825619,-0.7882856091182305,0.15349277161924643,1.9350829596853447,-0.8557561780556632,0.4011346806567813,-0.8145428191038164,0.8476169940723329,2.3962120355248486,-0.7888594493050944,-0.508244372531774,1.8019446092427263,0.083870265430328,2.7785299102329093,-0.6405107525461329,0.7438955331596483
SIDM00543,1.7108695117775723,-0.4274148393257785,1.121584524089905,-0.49230091674847193,1.5205740540613917,1.3012998076712186,-0.7916655178955951,-0.8109514610517352,-0.8964521959989951,1.0323473769223235,-0.7364565010246331,0.15824734515661,-0.6561797637666342,-0.6415457701972614,-0.8696802751818411,-0.8752370318283662,-0.44748820458046923,-0.810240721128224,-0.9258807573305222,0.5279241975021907,-0.7994108390996546,-0.43230253803251584,-0.5678109446260726,-1.0003346734453324,0.12904093846887135,-0.9227848466300126,1.1603227106239091,-0.7780866186701751,-0.7582716528963035,2.2562952332329305,0.9622962174680869,0.5980621058445147,-0.6365992489043228,1.4446052476978497,-0.29425944475876853,0.5330254317401601,0.5143482268569897,-0.5489493509683995,-0.8258435023778943,-0.4650171868511939,0.09127956216472699,0.5044947581969045,-0.8148744455681001,-0.15869904536883553,-0.7387429938263563,0.28059128842265396,2.3142783252001675,1.796227709443815,-0.09662723134251293,-0.9121634389579835,2.0408252141650083,2.2507890085684386,-0.28657654065507376,-0.11343055867622791,0.7761945608584028,-0.686866106567682,3.093260151217527,-0.548794567933186,-0.7744874509420012
SIDM00537,1.5029016813329297,-0.2036106706509884,0.8166698978853898,-0.7288855489755015,-0.6017979246604601,1.0702721745842156,-0.9001670458905027,-0.9284009502754366,-0.8325458053721605,0.9785808183766732,-0.7617045847157443,0.051596621595855145,-0.8248497422607297,-0.8912792644296101,-0.9929328743757309,-0.8945255064718605,-0.33104252020822067,-0.9228483160376234,-0.9486125342488565,0.6152503645918707,-0.8064241405953698,-0.6471728534473401,0.9880389494684889,-0.8553853029790082,0.008087518356813112,-0.8600034937603238,0.9812346762909487,-0.8283500111693741,-0.763044805559753,-0.5938881714376977,0.9068654689965396,0.4769541531139507,-0.7646806357079441,1.62642019355875,-0.30317048483610287,1.2962624453465426,0.8840516674392737,-0.6520583318025025,-0.8257995498192809,0.2064739952030338,0.3820905002122405,0.28565355929488195,-0.44270743630323794,-0.03147780524223894,-0.7950574693717384,-0.17684132071627642,1.735320818583129,1.2598338727958225,0.16352971325199844,-0.9810285706597873,-0.8018286420087426,2.3581957717878512,-0.7713429861855423,-0.8634199030924407,1.4876652734983635,-0.32882218930566554,2.9586420395888986,-0.6398042342727738,-0.8003008841587387
SIDM00332,-0.4920755467734385,-0.24497890974615674,0.2647287911741489,-0.44217249361794364,-0.6627286801003082,1.1882650480881451,-0.8122554769671325,-0.5571684752694246,-0.8012748676149232,1.0470136563956074,-0.7731655337449234,-0.2188948021425929,-0.8127086534582592,-0.7953531967045366,-0.8421834000015821,-0.7905110746932588,-0.5753857685496923,-0.8355061653026314,-0.9976321331765675,0.9444703785843405,-0.4448919387359,-0.7309601485827733,0.4506007884352396,-0.984034955721176,0.3439025714003535,-0.7364687107959035,1.0955822963115633,-0.865210397824658,-0.7884823852606472,-0.7031969959276658,0.817793841823573,1.3215867089695068,-0.7356773086418861,1.4221174950897935,-0.26842209627202407,1.9670635743795277,0.49699340261605096,-0.6468618527582289,-0.8524569162586233,-0.38720688624363736,-0.08502479795773012,-0.473087943154307,-0.2689099142205871,-0.09917119766468253,-0.7986640430780586,-0.6363447648343761,1.4269790914620695,-0.8499273930408562,0.1514937959450807,-0.8764535937995122,-0.6662702852726484,2.149077717968254,-0.8402471466101592,-0.7864423348267967,1.4551024203705,-0.6042492783646922,2.467729795711098,-0.608688376274289,-0.7466492395050167
SIDM00299,1.8584549860210084,0.16697430684808842,0.8179130744601261,-0.6918996867193437,-0.5436659750818759,1.2539115142001667,-0.8195206952186526,0.008290973425794075,2.4462351661061903,1.2951533131517108,0.7463235009315236,-0.12195215362540285,-0.5163521418045709,-0.7966147323585868,-0.9171958550015764,-0.8696271089214895,0.25234426818351086,-0.8183282534069611,-0.9920345009316252,0.2390852654272656,-0.7691624655678256,-0.5099366637823267,-0.6862142140840852,-0.9695009718838217,0.02644825130308436,-0.9355291724510771,1.1670974596461767,0.21179630581148806,-0.7405160696739951,0.1461903383952468,0.55279713324881,0.6119843370445592,-0.7441550291524811,1.6764925942466837,-0.29457703562030607,1.913244135272925,0.5833821478897799,-0.39183708965989883,-0.7882918269443924,-0.31106415657213154,0.20522457492033444,0.07481851544490112,0.49745081888556386,-0.10672249619032569,-0.7772829502387377,0.01018451337049046,1.8909103894260435,0.30632291386887905,0.1885169693263134,-0.881489986259532,-0.20574089665580306,2.351792240132445,-0.7469355081007314,-0.07798001197440367,1.6735136868211082,-0.012115868098913863,3.077105546656689,-0.6907395850588113,0.15408977143424787
SIDM00308,-0.03242849619518013,-0.2704727539415411,0.6954513981294866,-0.5866822400121997,-0.6009785610107826,1.1560691458891112,-0.6767671207937833,-0.5581116325162354,1.7925977055855424,0.9391299951717259,1.755432108289273,-0.19527534450732986,-0.6380438235220073,-0.7379646127892476,-0.853744884389636,-0.804297596669334,0.9730524850631982,-0.8061430814878018,-0.9171092413600159,0.14028090498238016,-0.8499658448983057,-0.5895543398157475,-0.6209720115435204,-0.9879236309586795,0.18790398345579867,-0.778793134686014,1.874832250612651,-0.6998293936541113,-0.7751818007508202,0.7421997271664008,1.0235595906276074,-0.14452871150775257,-0.64613551592251,1.9532196738406093,-0.12661502440896677,1.0962079123702788,0.6805964314226439,-0.5099529077601758,-0.8145966057966375,-0.1084877002191487,1.0085565093795352,-0.0037461910012005152,-0.21555402364499987,0.15198553014188557,-0.8463112568432106,0.36049701013716406,1.9234771765344314,0.7657727057611771,0.41675968655036655,-0.8968366065207607,1.5292632812518565,1.9839774209006444,-0.39128188379281004,-0.6927907932692575,1.6843681601663543,0.9443049135179115,3.152693588345208,-0.6663586605745406,-0.31390330873257155
SIDM00227,0.5011098625897031,-0.20688982903673678,0.5701056045156417,-0.536770398273184,-0.6657245403278708,1.1476572910502245,-0.6514634810405766,-0.8704953645208787,-0.5117347745897466,1.0732385461789284,-0.8645238944611519,-0.3070863253083236,-0.9157480428081509,-0.7032151149479012,-0.8863755510767601,-0.8348362630226629,-0.2738246907397772,-0.9678212209257491,-0.9483872683076935,0.25132860877112906,-0.17867241185762353,-0.4505915696380738,-0.7221759794481815,-0.9833570535690265,-0.04833045506902182,-0.7812280072800936,1.6190458072323273,-0.7307577360511559,-0.8140725479137068,-0.5192309238372087,0.6283041923192388,0.3189082143063728,-0.7127109570451251,1.3798636658173744,-0.30586647645258824,1.3366198811460026,0.39052989398389354,-0.5412239581386273,-0.7347584223754497,-0.3309212795766918,0.04981055962845534,0.10408589996232392,-0.6455187944964969,0.2642442060253881,-0.8447164254380098,-0.6421203559918852,2.103803513556367,-0.7297300170351273,-0.24985227178282296,-0.9232734275235098,-0.5874430264726532,2.719054678953803,-0.8400274237476146,-0.10733502344038764,1.3212727863244491,-0.5208674547051959,2.972062181514914,-0.6225319447777548,-0.47805072141896504
SIDM00294,-0.3368269463897195,-0.7564856150772075,1.0828978059312524,-0.6439923082157075,-0.789528233749347,-0.3889069542973125,-0.5904100593216964,-0.8941807100031214,-0.8614815136680436,1.0679363754205131,-0.808005431944572,-0.325488072123127,-0.8342819523387373,-0.75145226756153,-0.961260171801446,-0.9210010613341179,0.11515871548742893,-0.8619206804865396,-0.917207546226244,0.5179253188865075,-0.8898476987439797,-0.514462199066627,-0.44685084703186123,-0.9529224183447934,-0.35284047395817886,-0.8055436168431254,1.1001918175683043,-0.8734788923538932,-0.7923039142518603,-0.6066876038319136,0.7159153176508014,0.19365307891472583,-0.5658095132917335,0.8684312643531324,0.015466662393360092,1.7929259511861975,0.44408226173076726,-0.6998428413566842,-0.7063590568169271,-0.20551527375101064,-0.014262774710201272,0.37020165231355834,-0.792877766032924,-0.33343404986712183,-0.7245719437383644,-0.7754293820081313,1.9414023542375898,-0.9122930674215187,-0.27600182937164985,-0.8014090437568381,-0.8130145546089983,1.822620929465321,-0.7544557244947581,-0.26971968543057256,0.9152211332429968,-0.5963470123993575,2.9322432687640507,-0.5181367979362081,-0.7206119403402268
SIDM00677,1.816367305555206,-0.24174021512566432,0.7756711917214155,-0.663103228064006,1.669449710057141,0.6747578773545201,-0.6221768142529935,0.5059351410213748,-0.8485041162410245,1.199597070894096,-0.7532238173322268,-0.15184839858652227,-0.24613130748874965,-0.6390886231955857,-0.9456701776101963,-0.8966202870329392,-0.6202396361235096,-0.7079986920095452,-0.9275376846419033,0.4017522742442448,-0.8579512878497582,-0.64848654096135,1.3039327548897899,-0.8247341022211068,-0.05786358994794632,-0.8757373995396744,0.8070408283086044,-0.8925468425649146,-0.673118120346292,0.15824210052115062,1.3133639716940717,0.8381887795061524,-0.7357587929831523,1.8934857635233382,0.06590314042687538,0.8388264919149309,0.5154260520064721,-0.6287777173954402,-0.7989727269575827,-0.35916045415081116,0.24517999751842925,-0.4411084273502187,0.6689088382075017,-0.09935064680906452,-0.7616760028329606,0.06685357980541685,2.0716132036370984,1.6483857695611996,-0.19110553990364515,-0.9172940031658171,-0.6581640775156788,2.22963215533351,-0.7721423937864152,-0.8168062497722901,1.4123668403810403,1.0988095056813507,2.939487450020299,-0.7067215602614129,-0.8830203723112076
SIDM01220,1.5272298957415722,-0.37722745455396506,0.7756096952860226,-0.6975957808279453,-0.6042534312431477,1.1036129166917443,-0.7307704514102907,-0.778373920968002,-0.4519331293218336,1.3289531841317748,-0.7998701439300868,0.018286475201387046,-0.4738680986160284,-0.7336490739291407,-0.8465829904799818,-0.8751193533103816,0.1640394433165236,-0.8358766818519321,-0.9635988755244693,0.47601217047665123,0.466154155534681,-0.6378504561892174,-0.5371046709263575,-0.7678762953460617,-0.2204908776468024,-0.7974806853218825,1.2512000664592762,-0.48507039875915436,1.2063882816768476,-0.3404688011958372,0.6685978254020764,0.4375825538700083,-0.7377070945522324,1.817933997991428,-0.22091702454865983,0.8697456392516575,0.9433086825105012,-0.02305622972594298,-0.8987313698289443,-0.21998241105838745,0.031030525787006144,0.02448196841279932,-0.7902753889787949,-0.0983252716176314,-0.7492351406150388,-0.059565358565693054,1.653023884451101,-1.0096694399579595,0.5107735866974727,-0.9021476955780099,-0.5613318139007354,2.4356283008698596,-0.6886833035251658,-0.7713321356035187,1.7023211385403183,-0.2702720864846123,2.576271345285733,-0.5691155072391609,-0.5658024202546356
SIDM01259,-0.1676462470354231,0.3929899303077835,1.0194813813951245,-0.5103378624097703,-0.6972401094587202,1.1361110924658577,-0.7870060785967877,-0.4140816724456568,-0.7998215613048543,1.2248981365284672,-0.584264485825347,0.12806812524463548,-0.7363485432673783,-0.8819667361797123,-0.8973081182349928,-0.9028042321018577,0.49097634722550937,-0.7981936898670043,-0.9291116521038074,0.535149708783917,-0.8515004339509167,-0.43835847279400897,-0.4146004500115097,-0.8988255022116347,0.18915603556419838,-0.8357124844155331,1.3717829964662134,0.07959804184932155,-0.7000663297759436,0.6093566089167294,0.7133989863579656,0.4252921746572089,-0.42672241780512865,1.8713116449677296,0.5895757029873212,1.1122435437218294,0.661571715709272,-0.3218995123461511,-0.7814276064640833,-0.4361935399401529,0.4468115777036481,0.4734060980724716,-0.7868403629643829,0.11272430443858214,-0.7805551669501369,0.42041547603691226,1.4021406733910096,0.9338203935650705,0.21038902133161194,-0.8711262617800507,-0.803962931340438,2.3966479386217237,-0.780809829437502,-0.17118825089064127,1.4725805837388908,-0.6294595086452943,2.308563026038784,-0.4569181611570333,-0.7725854661996051
SIDM00680,0.08768662136502237,-0.08169527981047928,0.7823900428478604,-0.7133550643870333,0.9892642365426254,1.2317059214641215,-0.8708018552397326,-0.6560324722396677,-0.913869911873859,1.2386606937360383,-0.8192502278320586,-0.14630672353002902,-0.8486009069631847,-0.6235822508725063,-0.9608028691780724,-0.8254078992059309,-0.31695416211723376,-0.7430166828670026,-0.9995334801129979,0.5207429381530432,-0.8215295935327643,-0.6237970431671667,1.1053855546188815,-0.08871826594081493,-0.018257244149941426,-0.866107006965025,1.003736125655021,0.13857823479852685,-0.7112539653158048,-0.36267802367707047,0.9819243608761583,0.6237229778160193,-0.6952482680612337,1.8288325424962928,-0.3968265551918266,1.3332165968289102,0.5112966021053665,-0.589028587094743,-0.8621746594964438,-0.2157810689011777,0.2170604613840587,0.1540613783973373,0.6411546266599749,-0.0355051927906208,-0.8560359342792929,-0.1969551967193517,1.7483006915399781,1.049711559164878,0.04770843490513195,-0.8888013488580457,-0.6408117734968791,2.1950122641155643,-0.7719590311297805,-0.3301114944089862,1.3896052129571097,1.5891538026937737,3.0751040955997095,-0.6983368673651725,-0.7889575883559049
SIDM00346,-0.3937537666929128,-0.13063033359697068,0.6595828256142833,-0.7348775926549098,-0.6157373118375402,1.469311869546257,-0.6112919727344144,-0.8594342488243277,-0.8275691984191504,0.6733269603946633,0.0011533790154446939,-0.14496885216075792,-0.5739290466077976,-0.5783410587459369,-0.8520419477854957,-0.7851628457880903,0.7830737209517337,-0.8822982201916179,-0.9645117836787669,0.7157576990539921,-0.8856251289813794,-0.7040339003322251,-0.5835919756981998,-0.9455814252788712,0.33112494497176553,-0.7549997400272414,1.6779304124855015,-0.7394391420591487,-0.7735293832693692,0.6511192821735874,1.0879865786663945,-0.2642456868676863,-0.6562529371608904,1.7971158376587282,-0.15976221522570355,0.9663395467233908,0.9343269874902019,-0.6981603272951488,-0.6930746525858397,0.20336374389439696,0.3736783768621768,0.3613055663672588,0.09537910232372974,0.23566830256920232,-0.735629606293597,-0.4256022726266187,1.9449564536012292,1.5935481577097717,0.2980735363795319,-0.8227749229603302,1.6696487733102636,2.0649539616099952,-0.7490024338825705,-0.6068310356701019,1.57139977539042,0.510451076524169,3.4204989245177324,-0.5679203726252754,0.4679906975346998
SIDM00129,1.9363877055214835,-0.18113245153295499,0.33877658475441164,-0.8529927803782323,1.8517862008398123,0.9531903736017375,-0.6947791604449048,-0.7246673005612025,-0.860092950770872,0.7127313816879302,-0.7408549823203816,0.08349982770482356,-0.8272762483506787,-0.7131410063666709,-0.8658107535307248,-0.6790615957131033,-0.5633338699725784,-0.5966645207084814,-0.8971494980835385,0.08614293771296923,-0.5960842123784218,-0.5381578398766794,-0.6310249892097047,-0.9645216880569264,0.20541795491466897,-0.8043434674078855,0.5325968093684081,-0.7391531727968069,-0.8181713183341079,1.0384860004014602,0.07637733774971645,0.868560868932791,-0.7531853355682674,1.9664203466438412,-0.15052046522407259,1.333279208276775,0.9227732044742636,-0.6174423874750147,-0.8520555760788712,-0.6433402014398024,-0.24961624355234158,-0.09754185567792337,-0.7590574232657128,0.3619979777475431,-0.633635529212981,-0.6106916849568079,0.6563099632599286,-0.2463436937927758,-0.5630608341662432,-0.8252189238323584,-0.739354236131141,1.067513482506509,-0.7022769229104874,-0.7618564524350071,1.21269535575879,0.06278321417029656,2.674646595630693,-0.3448641379180513,-0.7301740408981034
SIDM00627,1.6046024702370185,-0.2646770799693332,0.5384391028854105,-0.6271197314080033,-0.6564570676932658,0.6715655590004042,-0.8952699245889142,-0.03725463024008624,-0.9403557847677451,1.3481037426567974,-0.8066667067769132,-0.09571727168035166,-0.6691151582558418,-0.7507285983116415,-0.8693614312372424,-0.8589898470260607,-0.37220552136316554,-0.8254841240026749,-0.9800658744075921,0.32041721912144555,-0.6632316109313694,-0.752325169902504,0.3217728136275185,-0.9636015481505751,-0.3740754557383764,-0.7949033261295676,0.8627275211159157,1.3336937971473788,-0.7146292922178243,-0.44589987990842544,0.8480669659170659,0.15569508158651568,-0.7521776018437473,1.7060114939861404,-0.2641233789656813,2.0697660426217572,0.39673708599935126,-0.6079381022784738,-0.8602154133312118,-0.22589711294746076,-0.02778735748528108,-0.40650891023884916,1.6619875398214838,-0.11330324872582355,-0.898583968568376,-0.1797962305059197,1.6816872246982215,1.8611392802553757,-0.0177085390400784,-0.9301274422517106,0.19077875905934544,1.9912145285772216,-0.8132985006979461,-0.061636490034208985,1.6384987365380252,-0.4670542021671233,2.413542565504187,-0.7107409851197928,-0.7843418050306592
