,SOS2,CALM2,E2F1,PRKCB,RAF1,SHC1,PRKCA,CALM1,IGF1,MTOR,IGF1R,PRKCG,PDGFRB,MAP2K2,TGFA,BRAF,MAP2K1,MDM2,RB1,AKT1,SHC4,AKT2,NRAS,AKT3,GRB2,MAPK3,SOS1,MAPK1,PIK3R5,HRAS,EGFR,KRAS,CDKN2A,SHC3,EGF,ARAF,CALML5,CCND1,PTEN,PIK3R3,PDGFA,CAMK2A,PDGFB,CAMK2B,PDGFRA,CAMK2D,CAMK2G,CDK4,TP53,E2F3,CALML3,E2F2,PIK3CA,PIK3CB,CDK6,PIK3CD,PLCG1,SHC2,PLCG2,CALM3,PIK3CG,PIK3R1,PIK3R2,CALML6
SIDM00299,0.3173558679693936,3.3929345011243037,0.12342810393233013,-0.8452847607576267,1.3510492934632141,1.7874831020106463,-0.028528894392662228,2.7297604935173303,-0.7961723984105757,-0.2414395876728477,0.07740321951220497,-0.7493468980743346,-0.5101958094374086,1.4103034924756195,-0.6806156170169296,-0.5076830368517684,1.751001710934974,-0.2876164396545507,-0.44517831388521495,0.09223296829560859,-0.7391954177311244,-0.40746102679087376,1.2680137903345383,-0.30068517799891403,1.53143676498829,0.6119843370445592,0.7471264609756035,0.5833821478897799,-0.7335334777757478,1.0148916484050994,-0.25158586472846417,0.34868533075049357,-0.65201835520939,-0.41915897553326886,-0.8951178163854245,0.20046191638633346,-0.8872068802501806,1.3828065497207445,1.490341679841324,-0.5515446615453325,0.4523666516263203,-0.8151083839888846,-0.5861262816436601,-0.8220876846633042,1.5956781864917358,0.4528495556871856,0.09507320310833797,2.1824023713013956,-0.6873743382698962,0.7468465058159482,-0.7866606676302935,-0.6469525500769958,0.6388533754830228,0.026594411224917822,1.2776521239110674,-0.40502491012247044,-0.0635322302127952,-0.8734906224917462,-0.5554031386668931,0.4447969511418663,-0.7553890428079333,-0.6275971883329349,-0.3874041059179222,-0.7968319489661326
SIDM00308,0.0017710579724319335,3.0255956808640936,0.30692973983749033,1.431450531575828,0.830701659824173,0.7530799548887934,-0.7145542932842295,2.007868079950031,-0.7291769782749611,0.0239815558215648,-0.34500296260750585,-0.7105832160241212,-0.6225782605426075,2.0423891607113527,-0.7622391957702463,-0.29169871795149743,1.4678007255814538,-0.5387209989022427,-0.05995845802960104,-0.22200762499727333,-0.13694329119203064,-0.629371217016109,1.5496852107163834,-0.9040395525342587,1.8309767338582186,-0.14452871150775257,1.2373220242207976,0.6805964314226439,-0.7185308683976359,0.517429892461662,-0.6894147201313664,0.4474105194453623,0.4910638916979434,-0.8813589262152848,-0.8224655373009918,-0.08988271686427099,-0.9680592600419209,-0.09465297147474802,1.2939002617317032,-0.5309051088977478,-0.7231030515500569,-0.724477145484141,-0.6668509334731114,-0.8302463362062532,-0.5199600374034581,-0.8151071214108332,-0.3083074474370273,2.0717117108216505,-0.4540013157790046,1.7705514727859268,-0.7947984062017371,0.18998142687937694,1.0996522263032307,0.38112670064934806,2.1731506454710745,-0.6132559708606845,-0.38952915337260957,-0.7668067100548404,0.21882345405824874,0.5188319602955833,-0.12877172834088352,0.012909166179688845,-0.16613496774435932,-0.769325808149551
SIDM00227,-0.23680205899367635,3.030783331890943,-0.1272529494850584,-0.7242932149286766,0.624115174818704,1.7775874796552213,0.5658878922380756,2.2639055474984806,-0.7309158797419109,-0.38264311561438186,0.3427302724516856,-0.7831351691716181,-0.18724075980152297,1.4078020846610702,-0.6652980740613926,-0.5993702388433111,1.7771003527403881,-0.1112831252082689,-0.529503220128346,-0.0976971072371856,-0.4886401568737369,-0.44986384488049574,1.7500255922964698,-0.30693041082761885,1.501674857739469,0.3189082143063728,0.9643159956078984,0.39052989398389354,-0.7852062075956484,0.8212500685986655,-0.14369436980909286,0.3239559576402886,-0.4545403129860574,0.6551040847975139,-0.8639242033224912,0.13001510629407298,-0.8476919334173677,1.1401557923781362,1.8748650497660908,-0.4212388616937942,-0.7262497122023331,-0.8443182407158157,-0.7278664285532063,-0.874971033891007,2.336872156004647,0.7551670178796794,-0.18239252621303892,2.4528591243451525,-0.41347132104191403,0.5602046422715216,-0.7314879673591304,-0.6824756853736742,0.8680010117313252,-0.3962838585553395,1.8490039648108296,-0.5245715699195775,0.27701532219481656,-0.7772182104149885,-0.5819138563959858,-0.20246579504409826,-0.8425247876710207,-0.4430680522983442,-0.22661382128130572,-0.6934449543438967
SIDM00294,0.30435769043783556,3.2894804682183927,1.3215254573186548,-0.7167870182147998,0.5447274086560068,0.4494242922778826,-0.36762068912200746,3.0194109994653267,-0.7843468828196544,0.5754000999688361,-0.501279024344085,-0.695072769906794,-0.8635732466197068,1.631449575985262,-0.713602534557332,-0.6022268719252248,1.2726870510566193,-0.3164984611359786,-0.7414711938127033,-0.00987935373636073,-0.8442056509518682,-0.4581635239332141,1.0566593845594852,0.11568075936323448,1.6199101492105223,0.19365307891472583,0.7496243080036041,0.44408226173076726,-0.8332834319024609,2.1624358076045738,-0.5936612928879249,0.29048423800736506,1.72568580620528,-0.3103349569018322,-0.8814377043417342,-0.34070320761281686,-0.8956511584269479,-0.716270487833837,1.3074634418572963,0.09315769972926069,0.2126468988121984,-0.7298226089148863,-0.7211183356453885,0.9276445207260747,-0.5224433177629224,-0.16097075004811492,0.1794475891431305,1.9061901738768674,-0.7005797655572524,1.7409132023028635,-0.7713168810807081,1.1981982587377458,0.46032974915621666,-0.15529185424934702,1.3706843959762325,-0.6552427015251425,0.7103064862221817,0.48005178948598165,-0.36238726243425984,0.5972530074827898,-0.8215243862379048,-0.3350084715618898,-0.29434558869072514,-0.6797331515087089
SIDM00677,-0.1646881480874149,3.048222911102637,0.05615828485280696,-0.853565921154517,0.4585595395703703,1.0596326653172576,-0.5284884154466479,2.5484907658366533,-0.7457784314298296,-0.01753848792949272,-0.525952771421504,-0.6937507236416114,-0.7453304849517421,1.033678672833442,-0.1800723040906124,-0.5403204671974559,1.3534058436250993,0.3772109445065139,-0.009847565783325764,-0.13512772700265763,-0.9022608501433792,-0.5428913333842019,1.0349671517727264,-0.8314508063810588,1.4333417576552805,0.8381887795061524,0.5162638356815037,0.5154260520064721,-0.7535868336836217,0.9371165199763537,-0.2826276154171357,0.7109493567107958,-0.5784400509157142,-0.8787227686125288,-0.8523412791714294,-0.010072598965349086,-0.8101756504016229,0.8569486716651539,1.2497658624921952,-0.5700221345162189,0.07953817691214903,-0.7386464147085472,-0.6439590022954337,-0.7813170254803338,-0.5674038064367122,0.3004250577373518,0.27513589818042017,1.967383209418095,-0.6031952118266033,0.5254156258176769,-0.7974272204680836,-0.4647584184562246,0.4773466161441613,0.04908958236054968,1.3026889392708167,-0.72730437913422,-0.5151012603238181,-0.5707895910217121,-0.47882547182989177,0.0643649601677956,-0.8209424845843569,0.5585101540859522,-0.5287540169246325,-0.6953226717159758
SIDM01220,0.07965415236253254,3.0770659826679294,0.4741872885405284,-0.6771176258653511,0.6894859944426364,0.9672707151197653,-0.18747810501367929,2.5212314394605375,-0.4317295581203703,0.45959686803106126,-0.4065333732842558,-0.7054899210821444,-0.41175353142576676,1.3223752177449606,-0.6597157638449773,-0.44340115884575004,1.5923898465122093,-0.5500836291471182,-0.40969435403211724,0.03828497301208084,-0.16308391529167582,-0.4726285131090212,1.7588322689211142,-0.7619129161719742,1.590689504428271,0.4375825538700083,0.7706535795993376,0.9433086825105012,-0.7994808804777451,0.6696176810681674,-0.24212140258475723,0.4809807406689507,1.960073784815165,-0.8914457212586221,-0.9095574153802465,0.10073653607990492,-0.8990741951474991,2.20565700586082,0.6011829704204072,-0.3383362452964265,-0.029630830028477488,-0.7873982602940935,-0.4082455186207794,-0.7926349838172333,1.386626199225692,0.6757016284804909,-0.04321816628941184,3.6354063548328304,-0.7696197842283503,0.6100954839738802,-0.7557586072323209,-0.25806145368647726,1.2549837797794396,0.08394141549854635,1.4172114226468795,-0.6109810251996092,0.3227058743923158,-0.12400042829827425,-0.8569277105354611,0.6272380467104355,-0.7935309883867386,-0.4993113822728287,-0.3962989817549266,-0.5581636929226502
SIDM01259,-0.01642016803446311,2.7080843398271837,1.2379360671630268,-0.7831811155179016,0.6539674177878378,0.8644459357637335,-0.43974757306659434,2.272403820668695,-0.8271931898735333,0.4147546298728369,0.01750050653390272,-0.7374812061071135,-0.754901374349585,1.2125975047785953,-0.7214788825044982,0.13440821846638293,1.9059594813866747,-0.17302768013249392,0.3411814673416957,-0.09546282937211611,-0.681578577560673,-0.5137019218104572,1.2092735008536315,-0.1710346013713805,1.3406383249132316,0.4252921746572089,0.8625034978041295,0.661571715709272,-0.7030135148886083,1.0829738573016592,-0.7230045507090886,1.0874876478896145,1.1569839638407171,-0.8327366008919922,-0.8935964410610764,0.4251722384624717,-0.9409621686141559,-0.7868259679331036,1.7921476260997626,-0.43900684232803294,0.1954736707869215,-0.8426821017896324,-0.739442394801828,-0.7502518389581252,-0.6399346070545923,0.4603840151429903,0.08166171489366902,2.1043868112854374,-0.48544285442029905,1.135486978612541,-0.7827945865912243,1.361518534572329,1.2911740080713863,-0.16201938282179246,1.5146072956953078,-0.2802226271567411,0.4919695365522618,-0.7333633113026002,1.7000554756430957,0.08378315659326334,0.03382746343747162,0.026467273077672326,-0.5401204583866881,-0.5985481293441136
SIDM00680,0.21454675229316547,3.0905598609797655,-0.01596484998326402,-0.880443720723568,0.7775959059038607,0.6744534900067086,-0.34802528081921696,2.6644844654672815,-0.7698570650496581,-0.11160455553459923,-0.3243586995761591,-0.767593736244632,-0.837030771371263,1.6013220475452317,-0.41571370747746594,-0.5445133120072116,1.3505116124150547,-0.3537032571785069,-0.23850561781790444,-0.17648453684584384,-0.9352915182303824,-0.560650050315793,1.0506781320180003,-0.824465558452723,1.4023006548777783,0.6237229778160193,0.6937304662036292,0.5112966021053665,-0.7858032050910275,1.1600504551528834,-0.247930112367619,0.6338877733739215,-0.5789540209708527,-0.20391166314972534,-0.3331169544932898,0.10676297717380989,-0.9007357825955313,1.713564835666645,1.4779569697626602,-0.6447852304248114,-0.6800731860309711,-0.8100846643724462,-0.7210646554000664,-0.7922930695847914,-0.583871142969063,0.26511450572258544,0.06573519437613329,2.2737195154317997,-0.544162744845043,0.5287332942435868,-0.7292311632033891,-0.16185715739000045,0.1136028613863054,0.020245515543643025,1.3802673046155385,-0.7623931993612791,-0.03560165461216158,-0.2891555544133415,-0.4594085982570263,0.05892821428342907,-0.8487908201213847,0.2557947974498982,-0.2371155570088084,-0.7222947819780882
SIDM00346,0.16528067746743796,2.8506343912139216,0.23948101764179902,2.511970200883073,0.8215661420935119,0.5681118933669791,-0.45540467581285043,1.851142817997934,-0.32923867962355013,-0.19931132697665738,-0.32231390043042013,-0.6672639063590429,-0.854899799505616,1.1535964229094533,-0.7166918040376355,-0.32627154039147443,1.5519509042676245,-0.49056460562214615,-0.056510852473792485,-0.34439084827128014,-0.7360892609366502,-0.6479918953133181,1.2563189213838393,-0.8154834721099976,1.7814154405050469,-0.2642456868676863,0.8906876422830612,0.9343269874902019,-0.6199913123422233,0.3917969454432042,-0.8369946538794195,0.6718696698201874,-0.47547825385633447,-0.8965493686107681,-0.8419253003891732,-0.012023134384106123,-0.8043790177378446,0.6680143841910734,1.4321445753088988,-0.6691587388496824,-0.577678682382187,-0.7468542385255672,-0.7098538894610271,-0.7557468467386251,-0.4922021609308555,-0.794285686764705,-0.2908336204754537,2.3282064142972243,-0.8200631146307082,1.576386680951282,-0.8468468407498889,-0.103648959946184,1.3538747867969678,1.0968623450301538,1.2581157243109968,-0.5410162737391846,-0.573530369100674,-0.7748181842485715,0.3807014203476381,0.34210452785311174,-0.744937664734279,-0.06917609304047243,-0.48529553389357716,-0.6229448309725591
SIDM00129,-0.3120446644196487,2.8807228866565713,0.58486104103659,-0.7373579842165854,0.7372637887595296,1.7884578367686208,-0.7970695344584233,2.196319337981884,-0.4318746417173552,0.23452975542648233,0.30560048754507674,-0.5663824953465609,-0.622419653001952,1.874183877319187,-0.2804121751161166,-0.3866921915399083,1.4987044940330958,-0.42744393804284186,-0.7139413123097061,0.4241318248685923,-0.39044016852125407,-0.4599898462911649,1.2624867539255769,-0.5632824536300192,1.4084287092201415,0.868560868932791,0.020447354746487664,0.9227732044742636,-0.6499512328879465,1.627166631486948,-0.6581842934079031,0.20260854606316303,-0.6398791284218854,-0.9658210298944998,-0.8323973042588211,0.14720706756735163,-0.7789719099592263,1.8153545971960774,0.9992687629911394,-0.6460805161337153,-0.4948140126765564,-0.8956315961678726,-0.6514479024179675,-0.9332333688968483,-0.5661140336043926,-0.18921939923154835,-0.26523151837353903,2.6085361422440285,-0.3936552409676809,1.0282829945110707,-0.6255664269301918,-0.3591353534340432,-0.45222971251712524,-0.06547933371986855,0.5071156666666743,0.2677456387705371,0.5759183739226927,0.1255786065251113,-0.11952196531142481,-0.23561257920990147,-0.8346273696026001,-0.4806376037909204,0.14829680239589826,-0.7491197700576082
SIDM00627,0.333966482636841,3.223019320175808,0.223054119777105,-0.7577854840998132,0.710792340159831,0.4055850637515501,-0.49776034107427497,2.2725656879842933,-0.827011010742665,-0.1184248636215011,0.12901608150673258,-0.7713701238542742,-0.799149500986944,1.1174538802699125,-0.5042600964817405,0.05957280908297466,1.856342930285748,-0.5280794178235079,-0.18680346686403634,-0.2575397419967027,-0.8999215141012255,-0.6053265553515269,0.8889845840115296,-0.9247694878893508,1.345979577391191,0.15569508158651568,0.8095246233966852,0.39673708599935126,-0.7745812791716788,1.307401863585597,0.5857779297748585,0.5234192327462232,2.1098198586252015,-0.9306814205032594,-0.9014365631677483,0.11824273843134098,-0.9067207006518737,1.1507835420005583,1.3417903382143348,-0.5087334388181104,0.2627715255415371,-0.17124691717135704,-0.6423736169672084,-0.7259028530672028,-0.6495460717875695,0.046923328502167544,0.2473941454201611,2.1782423660354158,-0.5685066493228387,0.35855487198440117,1.9136995283506915,-0.26993811651010635,0.8889365004552976,0.4937786877085337,1.194939360006781,-0.6800100434410244,-0.3370661127317167,-0.08585873463255592,-0.06030674785850652,0.08721637285921699,-0.8307454772373132,0.23345335258175703,-0.3804362753957932,-0.78499049170037
SIDM00293,-0.22223370992872268,3.1732276113661864,1.0399006393506323,-0.8980678444877146,1.4616970097261475,0.10726783261081806,-0.2783111698954162,2.730492180463609,-0.725567540039872,0.30076487398959406,-0.23975968427829644,-0.7075935221711607,-0.849716040683458,1.0037754128548317,-0.7690891009893669,-0.3955218777957981,1.5977661685513795,-0.2392586575560134,-0.7969937297021248,-0.3795406287828418,-0.8320088957910642,-0.41413746378145927,1.69470894553558,0.4339639861578514,2.0877137568789053,0.5292446765950288,0.8381890967287603,0.18511453785971513,-0.6888709021310506,1.5771754274925394,-0.7048328077078982,0.8806679940432893,2.212186781930681,-0.8064630118278845,-0.9361592636397258,-0.2091034362683576,-0.9608734382705024,-0.6997570126725153,0.8367212349419365,0.3393905724325136,-0.5869534760466182,-0.7549178095135138,-0.6970324818629835,0.13789759205133892,-0.4989220051280632,-0.5373318152037357,-0.02686481275851263,2.420830256138236,-0.7702912180139395,1.432856761295034,-0.7941079857605486,0.9441639070471294,0.6550017434283466,-0.31759241014989664,-0.16736613465460154,-0.605858308022002,0.2003041973926918,1.1082642195273558,-0.5120374358346028,0.2363630572085828,-0.8145395727629431,-0.40178952262489787,-0.30543165839103276,-0.4669305182094048
SIDM00274,0.010777301251619763,3.1793752160225295,-0.03921340602982737,-0.8899958617408119,0.38375789134326566,1.6038435512408684,-0.37328193290343353,1.8506769012693232,-0.7665691173292875,0.00040989170431008764,0.0459045183956689,-0.7786970075797583,-0.774464012514929,1.061673077793126,-0.17663399969451732,-0.33280330508280015,1.5571609889723765,-0.5084587345941989,-0.5021017188968013,-0.36225934409951344,-0.8955689402236064,-0.29949643014654215,1.8820349543947297,-0.3891884535485515,1.4803761344671909,0.8609591395071731,0.8169612626425768,0.28298048467972114,-0.7853497269744867,0.8545577529289252,0.1844446770802369,0.6428471751594461,1.4195824118523674,-0.8739129530374131,-0.7164843670351517,0.06764406335170263,-1.0239586660031175,0.355490450482557,1.4261609603491192,-0.3186359978480326,-0.6229378326877937,-0.8044726624156638,-0.6501345513860864,-0.8363524274566607,-0.4998271256039404,0.2715277859583617,-0.48277347736092896,1.8919995861706482,-0.753574063119857,0.6667749183006447,-0.7614133942699862,-0.5380682895591822,0.8267581547975101,0.7038086427692489,1.5523974539961731,-0.6377764714988481,-0.31986523442500486,-0.6032607694892905,0.05440656716553425,0.5981005301754962,-0.8128808490375085,-0.500529204617831,-0.39017735480411236,-0.8077337930458622
SIDM00544,-0.08723118253774526,2.9601367319638716,1.2798618393310017,-0.7878894532710805,0.9916742517524691,1.7491874060734782,-0.5139910764091242,2.5137507134020027,-0.7464857955692257,-0.01245236821337478,0.11219294149783825,-0.7226935528901607,-0.6613515057486918,1.2287191333742484,-0.6837798081354204,-0.22106712904368253,1.4162642472558187,-0.06533602665731614,-0.4983227791141534,-0.004228508675871644,-0.9142270850217868,-0.6121097792117942,1.4994929054191053,-0.11985905888242854,1.7241976788544264,0.25428830946361247,0.7470076167901577,0.34194095992801976,-0.7640012709159955,1.3700753038380824,-0.7322328636473716,0.6435451914896206,0.3541469167700614,-0.7489124891264463,-0.896819760015749,-0.08208725839726565,-0.9038163706209161,1.4683598858213693,1.2257680031662028,0.27361264179731076,-0.6251147805661135,-0.8000126355692476,-0.6800370480476996,-0.7988016777583704,1.8276416027714735,0.234283279816877,0.03502236754930549,2.332796087751189,-0.5463699492388814,1.0301078389326352,-0.7286797904252127,-0.2735909521053897,0.6356711715381769,-0.45049211305354725,2.4683056102013445,-0.820322905226844,0.8813111089832313,0.35273274852495523,-0.612374614775223,0.2185172367194182,-0.8180673711265528,-0.33557552021695425,-0.4630769010247625,-0.7923349397777592
SIDM01006,0.19709953312036144,3.0057970426610012,0.3311880451773824,1.624442380363213,1.1233103630937258,0.8325479384562411,-0.22104920772860212,2.447420895905132,0.2570167699329493,0.06751925687211621,0.11749456934563787,-0.7445795324525696,-0.7891635078817648,1.4519463606861311,-0.655316451031884,-0.3396514394064873,1.9441877655330235,-0.37333228454656736,-0.10924588213758467,-0.33982816363143936,-0.8835079482134973,-0.33555145886811055,1.0855509752321317,-0.7690522110542899,1.7047934093262211,0.5131363004391298,0.5833029047805848,0.29279656736300863,-0.7309462506710215,0.8384704479439589,-0.7366147631630752,1.1946267731841445,1.041539385343731,-0.8035512617327374,-0.8805687709467501,0.3631105217219187,-0.9350241588486808,2.221494219444995,1.5290896839744408,-0.540995781156808,-0.38046857877512236,-0.7859203963777629,-0.6155420224880099,-0.6132311939205403,-0.5424419565223586,0.0509966050438718,-0.3287620885043869,1.9585033835307535,-0.5155953642254577,1.3063003507791509,-0.7356188931227963,0.7875232395765841,1.0031742052654413,-0.3154573584245244,0.9642924233399813,-0.6932060724446115,0.019802382553461482,-0.7425071920507219,2.475234445644543,0.4426730301619093,0.36126396725639964,0.16080371891121145,-0.4645110897148454,-0.6762955236167132
SIDM00302,0.08562925296547262,3.3445432248510762,0.06930643168294161,-0.8465799414527326,0.8691748646254605,1.1251701773470408,0.639165199775218,2.585504289347411,-0.7290114148440048,-0.09517060026656987,-0.18231460966220894,-0.7177934225980086,-0.6166737840895239,1.1744029230507615,-0.7683361272539162,-0.5311450567092008,1.857301569622983,-0.15741565880786232,-0.20117048832215675,-0.035321687491355724,-0.8977766950438748,-0.5518085934318944,1.8565165136951503,-0.3716912625499138,1.6482962463514306,0.29834095690426776,0.5358358975814813,0.30552057982020114,-0.7059642761887356,1.2921534792740974,-0.03346452425924536,0.556220174142697,-0.5890314164707748,0.05214822318066432,-0.8215793292082294,0.1049949603214917,-0.9228291970301944,1.0203611094632985,1.6129912724449935,-0.6622226806284367,0.9620434268369236,-0.8370637638381571,-0.665627182656438,-0.5774063203285655,1.7893904889097205,-0.10329329574424788,-0.10148315781206481,2.149539188568685,-0.7322184852088006,0.7791540536813125,-0.7518015337934354,-0.6272148925547212,0.6795287048209503,0.3348648061698399,1.3936208478572878,-0.5037614035981208,-0.08019283467230541,-0.6966355046664711,-0.6887824192531251,0.29584972417405,-0.7315362916648669,-0.302488500812114,-0.4578689950175727,-0.6988126751161821
SIDM00549,0.21861609818529362,3.1499881952284112,0.7839895091677057,-0.7317540374325514,1.0788643389237427,0.4541641050297902,-0.39852153806330753,2.415192575348273,-0.6301882840020602,0.11120150700353623,-0.3298326400489608,-0.6642489951695072,-0.6618828287982264,1.0545264775861316,-0.6529610074646137,-0.19051353830487905,1.5206421542175,1.450805351797274,0.09182862866373523,0.1366913382325795,-0.9097053951631537,-0.5101267194742084,1.129168369562547,-0.6414026571395611,1.8449610995634895,0.232767785054096,0.7363380471009408,0.7819746410335382,-0.408768136349565,1.0406337334714917,-0.8358004457235391,1.7015798678401508,-0.4454897864587875,-0.7398828744369382,-0.8700192251507082,0.16723449083238773,-0.7793870515973835,-0.7147940073992718,1.7739598954039586,-0.24962048720313607,-0.5854732201438579,-0.8374557113533909,-0.7229265286308848,-0.7844162347019147,-0.4712207970334884,0.08857973439793697,0.19677591307406792,2.275550173355324,-0.3453877731120834,1.960477382102711,-0.6421926791931397,0.9943736145751123,1.320272509750748,-0.13778170388428068,2.227734398181655,0.08916985822796912,-0.08066589597071681,-0.7505612096339452,1.1862569233001314,0.5309492598600792,0.3148250035869147,0.2432599305547697,-0.48198989773708173,-0.47140443222314554
SIDM00292,0.22926554924511977,3.356372424653892,0.6453858949780696,-0.4344005609218232,0.613823267719946,0.4106279004836494,-0.38231215261285845,3.111329288090548,-0.7947365966455412,0.8032924610447812,-0.4178651286340901,-0.7872725270695886,-0.8647192136699036,0.9367488097321788,-0.8213090600432121,-0.5579921378520032,1.7060956894158972,-0.3007916163855755,-0.536101841177096,-0.08658699144109862,-0.829530866158043,-0.6459773657077847,1.5953334527356577,-0.20668644863113433,1.5311746765120675,0.44231475732677505,0.7987058691898715,-0.011646523079343666,-0.7438106158411865,1.9908286136385258,-0.8182213146245948,0.05149722400019705,1.7088255174649976,-0.40357257717661754,-0.9864090060660987,-0.1887954324334292,-0.9575540207674128,-0.8579673113554923,1.028775732687749,-0.11648945217440111,-0.18832962028664485,-0.8763234810295641,-0.7632768438411149,0.48912025122705616,-0.3467482165150693,0.08828540672005447,-0.10777480879865173,1.5211572550944092,-0.914177968698935,0.6711694233179961,1.769182043548296,-0.029796993166891876,0.6384971137629311,-0.24657692512942295,0.2884214489978993,-0.6376223552646125,0.3785294172969285,1.0586096317488922,-0.4867428462166793,0.3231886709882824,-0.915066047172562,-0.15085693837049677,-0.4842926432281315,-0.6923689952273325
SIDM00623,-0.026222604001439904,3.172207621987162,0.04186137877633126,-0.17772710890972512,0.6717780231593633,1.0975232216390138,-0.5088841533849169,2.4511662975581356,-0.7680452329428253,0.14196194088630254,-0.3544521108702371,-0.7496496740509768,-0.7796255413936392,1.4666733424733587,-0.6962131966092652,0.005290936938834882,1.7345539942779722,-0.06019359317931764,-0.07351727995107346,-0.0050078218958011745,-0.8473065367472262,-0.4562191584659462,1.5789773674825598,-0.6868369585275791,2.4266610109348186,0.7823634761766681,0.9743674019197673,0.43798161741017766,1.0731962481626682,0.7925433770021671,-0.7302792344353484,0.4960789511627426,0.7276070262538478,-0.8450953192918212,-0.8909062899532104,0.33848378761708214,-0.9028833296292386,-0.4749722880793026,0.7668486161931173,-0.3833720413025288,1.633112736577398,-0.7721333691129169,-0.6748829276870493,-0.5259075504798606,-0.3939529997486784,1.0088949824351825,-0.3992104502583886,1.9321455611600598,-0.6002110437202046,1.0808329484867734,-0.8038437781747612,-0.6751885974460753,0.44211383784769986,-0.30597144253973013,2.378574743843108,0.20454079394184796,0.4187401664132805,-0.7220724081903976,0.12355146136724801,0.31346734648628355,-0.8200513734128513,1.1278555977254805,-0.3960373201682722,-0.5425163989143124
SIDM00638,-0.20720288862845995,3.024424477286399,0.43840877457911176,-0.7037520414228903,0.6551407673934763,0.9672492548546651,-0.627213004586835,2.7548945966412233,-0.7545604361644355,0.4284110006464274,0.3387347218057741,-0.6749880653957683,-0.7442966638149313,0.8028746038460893,-0.5146162432139232,0.13733300164831733,2.1655214911933305,-0.25756006423829136,-0.05883303766688516,-0.08673188795014529,-0.8949970073795236,-0.570774906735604,1.5513989688543222,-0.831694600051652,1.673646936183461,0.18247508982073815,0.78686585637851,0.9259140255380771,-0.767184505532819,1.2730236439623672,0.9763950755633536,0.6706644943083143,1.6605979169518228,-0.9579847654059881,-0.9463185625578392,0.09696495782150755,-0.8882001629500572,0.3970908589737913,1.9754079986764168,0.18490004715256575,0.09923083908961586,-0.7193381249323179,-0.6920591383868533,-0.7178237496838783,-0.497882732903857,-0.6668762938586361,0.3122377317885331,2.077922977533287,-0.6336160122283506,0.9147766837689539,-0.7137627783910772,0.06623814027633482,0.5302383905804797,0.5167996692304009,2.287559606430158,-0.6282320633594224,-0.09529156534752115,-0.6885946558698914,-0.5727688063003639,0.3612628802971502,-0.859920551206787,-0.5712217918413564,-0.522820227125133,-0.6028680148474044
SIDM00527,-0.020357100366637196,3.265691262983393,0.013889929447372343,-0.8532314493827655,0.5992743890919742,1.4238036776258631,-0.39409202057116327,2.169538951591985,-0.7633673600216448,-0.15017877602275426,-0.19590618055235515,-0.6410726617528977,-0.69249595450766,1.3463096573320759,-0.7290732981681126,-0.2389668698332957,1.6380648837668303,0.6567384262495903,-0.3514397917682475,-0.2277475945911904,-0.7830266168337467,-0.6225102452620366,1.1633925063836366,-0.5217907892122146,1.477618895172878,0.3222163079127865,0.6354679117251907,0.505479272291809,-0.7261185406676837,1.146060113069614,-0.2397842403128375,0.4998969860279191,0.4981261154967403,-0.19437078852626086,-0.9153897143659921,-0.20771171447819178,-0.8944126874255559,1.7654180832199509,1.1790784833775378,-0.5159133771122212,-0.009495038971218065,-0.729968150807626,-0.715799791365746,-0.7659771087360271,-0.4115914945965856,0.5448841007005194,0.11100579650414735,2.417540994480441,-0.6598027011914668,0.7443625575935199,-0.8245484876376764,-0.6623432423423564,0.7107469547530728,0.0016340764228345657,1.509001794025994,-0.3620060794039053,0.8773864873388703,0.8063350947902108,0.11025324735474722,-0.019736007122077646,-0.8472060249727751,-0.16010607044808842,-0.25500684364479836,-0.554035623958034
SIDM00976,0.1418450655104612,3.3237941409278693,-0.0027511452192317807,-0.8133225053481983,0.35606067147683423,1.967412421194358,0.09972928422606163,2.4992545526340844,-0.7384348907841211,0.10486046006397814,-0.375797891634042,-0.7163262820057499,-0.402429771266212,1.1928096150787189,-0.49512104157014725,-0.2055535922435058,1.5715426905628138,-0.3615632317874211,-0.6450809124842457,0.164146894252489,0.2607672059695443,-0.6495985071540442,1.649672931246561,-0.3677473118272014,1.4351075490431744,0.27667755568106206,0.7852861765380273,0.6122684569414987,-0.736793698257556,0.8111851263124983,-0.06722772010500154,0.592401683209206,-0.6405238687348422,-0.8966815166531857,-0.9250905044252341,0.042308444869758474,-0.8434024817425391,1.721193341684562,0.821663564636151,-0.6472659937718621,0.2532497860527506,-0.7614298471672033,-0.695675675453659,-0.7863475213286311,-0.19368834319031394,0.18464855632829832,0.08465820163200244,2.0183004492667753,-0.7866819377276092,1.4328336184497041,-0.6598325309563974,-0.5675010467247892,1.1124624573533572,0.13158132076134027,1.9812036100522203,-0.5097438637785281,-0.30152793867939576,-0.6751336674387335,-0.5641173460993872,0.26213463280479476,-0.8337291283578169,-0.07097789282701854,-0.5316005230199855,-0.6220907588260083
