,MPI,GCK,GFPT2,GALK1,GALE,PMM2,PGM2,PMM1,AMDHD2,GNPDA2,GMDS,UXS1,GNPNAT1,NANS,UGDH,CYB5R3,GFPT1,NANP,CYB5R1,HEXB,HK2,HK1,HK3,GNE,NAGK,CHIT1,UAP1,RENBP,CHIA,NPL,UGP2,GALK2,PGM1,CMAS,PGM3,GNPDA1,GMPPA,GPI
SIDM00292,-0.2473184694778639,-0.004007226448472919,-0.2542659912554216,-0.08593732425714735,-0.33379433163727434,-0.7851862808935439,0.46562651483479583,0.7752616437458817,-0.6234453186451199,1.3961121411297042,0.18423386150833496,0.5177657226070871,0.06059397455526724,1.574760866518426,0.5005464823586439,0.38610142980082657,1.0433831923727939,0.12519376707876392,0.9660129452991075,2.254619980106062,1.0334309426691506,0.8338942073241725,-0.8438230330098213,-0.11808519615876302,1.3042609641957295,-0.8847656545230773,1.8184560569341233,-0.9764368600862416,-0.9390914518672773,-0.6291971008178991,2.4243390529968734,1.611287984301394,1.2991040028217824,1.4573390099890755,0.7799887829640296,0.6145553328804481,-0.038809370128118685,2.703661798610427
SIDM00623,0.19799676614934786,-0.8056439879315811,-0.23542721725631868,0.6576409960416892,1.1125700043389548,-0.6671950876652366,0.19791116678046533,0.8668721416973294,-0.4231050219918832,0.5210550402597642,0.8487360045651411,1.5665603738875022,0.2638358039699412,1.8516274281555773,0.16883674129049667,0.6916855750684046,1.2782520568593736,-0.11358564390801736,0.23972255569250786,1.7822382503923364,0.5980679276410121,1.3226590267114064,-0.8344293915623386,-0.4120032613696635,1.3715383450149308,-0.5125940078534557,2.1320476692029953,-0.7596186811643036,-0.7387427014016035,-0.7351638351798271,2.329127648779846,1.069710524188661,0.6982826053628228,1.8272085609565598,0.12747611208723814,1.5595849756571845,0.4867490714801841,2.2776869394384165
SIDM00638,-0.0948605571684343,-0.9057122755754116,-0.4301254417518389,0.06860339901324057,1.1503175580357756,-0.6186477239990005,1.0348638706163196,0.6053512318498367,-0.41563821406297186,-0.1506794188975276,1.0729187004508267,1.1328540102228717,1.0674106752204267,2.3403943480505336,0.602989399816593,0.0652580659653786,1.191389298344159,0.14900012351454517,0.6542527019228025,2.188843990000143,0.20330997399316775,1.6150086167760507,-0.7903523735241854,-0.5958910877651598,0.9801852357881666,-0.7243354135580282,1.8935387023137955,-0.7764863513638948,-0.7876168688393432,-0.4308220768002618,2.802780568080864,1.1439418706787237,1.8923533726776434,1.6859611507270305,0.5585025418191499,1.1456056072604317,0.27809609807696545,2.2969662672340596
SIDM00527,0.018699569943760506,-0.8927181423632138,1.3176093069142056,0.49392673348266236,0.7378238271306574,-0.7543909075123093,0.8531395669430198,1.22189959871289,-0.11012151737095983,1.2450330079042053,0.8385831645339044,1.4453157518655144,0.5734751912701802,1.7755037691798847,1.2031173795560848,0.8747681384726316,1.1822385631157686,0.3291813421591881,0.8694174917261785,2.5333586861809008,0.3413071954826863,1.6322860299345316,-0.7373308234655053,-0.37170653708065754,1.5884330963925772,-0.6852019030711831,1.328901859288347,-0.5081465013377691,-0.7950659506299516,-0.6507114178667179,2.6678614470830304,1.1480151507634375,1.1117411599043376,1.4706995032487666,0.21470532898949185,1.7245788385231853,0.6156197020970393,1.736693401253811
SIDM00976,-0.14455969913460867,-0.836596757125293,0.7906293307988893,0.7707371893761824,1.4338393347194762,-0.6808259749025226,0.5831803191752242,0.8537465903125047,-0.4406237636278161,0.9962506931789369,1.0509435708912411,1.3111074696956346,0.42058394006546923,2.1902482725925987,1.6509707594755045,0.8823758663552567,1.249661509970887,0.22769687731376037,1.0411978815182383,2.5875098852319005,0.7788362237655284,0.701844869368456,-0.70642269980178,-0.364528769109629,1.3509574405351605,-0.7489577856648731,2.6446657495063066,-0.8163878246753558,-0.8014471779978184,-0.6277781633762305,2.713308363066516,1.4748598758179932,1.4116427293049505,1.8319960776882058,0.6261102101788115,0.8516052167141979,0.7227922378129984,2.059192377274243
SIDM00316,-0.1051115667944225,-0.6858297774713926,1.875994280280641,0.35052611740773004,0.4415245292583226,-0.7056599112149377,0.04251496694189324,1.092780411734504,-0.508991875684865,0.7723633167661449,1.045826790165647,0.807557300600385,0.9501444166690437,2.135939359546174,1.9462982264992394,1.08033242137869,0.988025331402386,0.04669550825223224,0.7621161687049414,2.3531168984948025,-0.018119875256456787,0.4885413946621149,-0.7416851056508914,-0.30281704022978506,1.5658468379618966,-0.8841683981434221,2.263618593088719,-0.8061193163811877,-0.8048181290752021,-0.8250039710547772,2.762189621873804,1.0865835763394922,1.8668231757677758,1.6368780341170368,0.7346440936607922,0.9877659341754081,0.6785870522104122,2.0219925715663156
SIDM00326,0.2736930195037962,-0.7979473248674634,1.4734978396760563,0.6073359918825983,0.6855613680647096,-0.816152596114934,0.03716789444265942,1.474652275857629,-0.42591470783789187,-0.16218528438154248,0.7446147626548223,1.2527763568952863,0.4391568608844964,2.8012332519448853,0.760468108049911,1.1134015580211518,1.2397253639177779,0.19593567934919648,0.6881724886496996,2.4145003661866022,-0.5666250889843709,1.4529185630476118,-0.7370751461619336,-0.351470566693422,1.8635643557806845,-0.7019269174636728,2.192139753595875,-0.8885175289104662,-0.883900942138824,-0.6142765174769568,2.765691058611847,1.2223449033323603,1.14762990054329,1.6403707738101276,0.5722916590757691,1.0225698794924736,0.8122801259176641,2.6108324908243126
SIDM01093,-0.07586599615289924,-0.732951328979708,0.8485934232665765,0.4272912038928469,1.0962810226260973,-0.678878439282693,0.8293808312730264,1.3842787971043262,-0.40035131447350764,0.46785425474842285,0.6213372021517152,1.221823844122257,0.9324932956971163,1.9806640402631772,1.2876519758349991,0.7593332000606029,1.1880197380846553,0.15923254099986991,0.9438675971828913,2.4112506745530218,0.33999142050330383,1.6933057091179458,-0.6770355633493405,-0.4453090037120858,1.2150964066119332,-0.854814452029127,2.606403299258992,-0.7652135494917697,-0.8263319960954283,-0.3032471408841479,2.747396677843088,1.102895674855661,2.0860758850122725,1.6803274292416444,0.49925066463030876,1.0390140172539786,0.37609256281818265,2.4642774066128967
SIDM01098,0.1652870567919768,-0.31138081794792793,-0.23642890411519224,1.0344766096696616,0.22209599799858698,-0.6867395826240152,0.562780842350011,0.3076421880214539,-0.2007653514904545,0.5528885875372451,0.9198991935761959,1.171042952876084,0.5992112478847457,1.7304262584690402,0.8780282955535615,0.5337926306963676,0.345547998434898,0.05262757307813772,0.3970393906446202,2.211527512005661,0.7172528722745513,1.710571612153512,-0.5054709958863441,-0.4205731060992083,1.1551344465791322,-0.6166891638302758,1.454264355572561,-0.723148848660662,-0.7940718014797714,-0.7674840388244922,2.7473623497718713,0.6593833388582285,1.7691709246790142,1.6855295045844647,0.5269942563718416,1.2289374553589942,0.25751679349792383,2.145230845451228
SIDM00424,-0.316963668157307,-0.7896409578149214,-0.3264695857635066,0.10061984136799684,0.0777374952011832,-0.5533853505478831,1.069285721146181,1.1036604138644743,-0.5212784315109995,0.5085279281744366,1.101068377869546,0.547960494960044,0.17951800245838326,1.4526246369054665,0.5381215838243989,0.3399086757751769,0.7099933527582641,0.24536476606221017,0.19744115590629222,-0.8239573949334659,0.769374877702493,0.36669979501994016,-0.7227728219295151,-0.5518109202393975,1.209408917057172,-0.7125413213247609,1.5814866611672078,-0.7966113391001367,-0.913941237408387,0.2813626218646067,3.0996692479176464,0.7012313783980764,1.3889559370481235,1.9017096270183318,0.05824717794265979,0.49936878072472896,0.2891993671095083,2.1129127310755114
SIDM00973,-0.636827398979177,-0.8320316077987872,0.3820920698890473,0.7471600016693184,0.8231260012190305,-0.5968958472564727,0.919849445301144,1.297817872873477,-0.6543119872908074,0.8357398697406436,0.33819528260713033,1.353638131471422,0.8257770143401968,2.448341635855279,1.6273869064163224,0.6987157516099142,1.4147542785786307,0.008984754554718203,1.0615714363435809,2.0596326933653755,0.6329825587355352,1.3371850331104795,-0.7051514500871079,-0.24663733000560623,1.5316445511279904,-0.7925562082424367,2.520038798109388,-0.7213620127762737,-0.6071014183093678,-0.7479458292113731,2.507862602000704,1.3330863518047362,1.2652021684221684,1.5406083172322904,1.3729421926335885,1.0949617550900113,0.5345885775147133,1.3549591661919036
SIDM00411,-0.17115136552813368,-0.9493540548012246,-0.43413614595898403,0.048854720179607604,1.0576988386470003,-0.6088796315026457,0.7215405887407487,0.22033485275679723,-0.5974405344296927,0.5308692845261466,1.4036975139529828,1.2855039674849076,1.0919970854838776,2.310657800478229,1.3805068876606252,0.09867401681594691,1.2854486893433854,-0.04543268197666484,0.01732019991704549,2.3862089624746665,0.677186272659161,1.0368717133624228,-0.7629850476221607,-0.07742868046661136,1.6893316560517473,-0.8503303339900281,1.062580585979151,-0.7703564549489363,-0.760791015870249,-0.8479865230319183,2.8225213298113494,0.988743679146725,1.225309197740301,1.4469836036490566,0.20465522781258189,0.9682897006971721,0.4420941515149331,2.3290889854347947
SIDM00374,-0.47042927627726955,-0.8631699060180009,-0.4767443523584326,0.44744118697947327,0.3704565221339794,-0.4479192934808909,0.851298364230936,0.8018102360019239,-0.26778366899961425,1.1215463369088028,1.0862528141925716,0.9900112285075015,0.8167256121307894,1.772094188121028,0.1588158766922134,0.1940604421759267,1.2460415378854914,0.10748413506692364,0.36372074456397024,2.0039687379750206,1.0282594399404033,-0.6510361236917446,-0.832562873132185,-0.45339940968485476,1.8024930118642077,-0.7959485482778196,1.5574701521428753,-0.7795266335997818,-0.8198557902467926,-0.17597608627769404,2.509285919021151,0.04598959126557812,0.09512981552511128,1.7859509681288182,0.46695666260558405,0.6278376461789559,0.9103471800515206,2.332165862481155
SIDM01160,-0.12460978840960708,-0.8403475076995355,-0.4380559466440742,-0.2715598452294854,0.7750869782218199,-0.6496081381147963,1.0039360628917133,0.4811219282666578,-0.5922654984231208,0.1857434771355787,1.3833207046331792,1.1411892321214674,0.8871585069696992,2.0211551675330837,1.0613656440977366,0.3444507214527131,1.2508088458357771,0.1688310564432218,1.3302577966686144,2.3066337143700535,1.4606637108538365,1.2306605139371984,-0.7977741585084078,-0.3737429830319768,1.9125826130235697,-0.6639083832315246,1.258358479288571,-0.8499564929404818,-0.7939997030566709,-0.32261918166555986,2.654761174577245,1.164344662426671,0.7397213318622228,1.7275474424032708,0.419474398751042,1.4179318506757457,0.1905722380058379,2.052150972834116
SIDM00145,0.05502264940661403,-0.7849184857135965,-0.4230176242340285,0.3079716476128224,0.09760699881126182,-0.6220432906860105,1.393836226663536,0.8294343789844983,-0.43156612070151984,0.5145273383095437,1.4729498413913562,0.6613856732376425,0.7321995994668797,1.5588244751865077,0.8278309497223942,0.2968506563056115,0.7733175715003419,0.7735304423640094,0.1932055892600906,1.536786762355622,1.138413587004593,0.9643423291113307,-0.784950417698534,-0.29010154136175254,1.1053482583260565,-0.7480779264411966,1.5984323321422844,-0.6583190501269232,-0.8355889380078154,-0.6179699298303464,2.9177379532213923,1.2531349999217705,1.2005646514803345,1.7163334398736039,-0.2461992028057074,1.101513244767265,0.12784928902773418,2.342601175986104
SIDM00975,-0.36355078303725025,-0.8288401969276153,-0.21080832316791204,0.3779400881380668,0.11436696647351301,-0.7308627714060413,0.817012133096283,1.2367112789164116,-0.410613647530228,0.5744276448511887,1.3803960589926434,2.0697687160654534,0.07394542883413427,1.7350456372239624,1.3041251874815487,0.7873978554944923,1.4498581670467598,0.21820095062736478,0.669297813874386,2.6011895845545996,0.937341164583445,1.2443277873139855,-0.778536058304116,-0.26161408964275756,0.9442504253230593,-0.7591345066955362,1.272048136239284,-0.847668901468438,-0.7166456212720422,-0.6427231937954684,3.342444432781267,1.0082360581640581,1.549017023667178,1.81968525807017,0.7074581300401801,0.8489770305293021,0.5836257964999773,1.9577589228935137
SIDM00971,-0.015610725743812292,-0.7626419673094916,-0.46268227492723446,-0.019448132118005924,-0.015110574022226044,-0.6620612041058902,0.6658423754021663,0.26851048680007256,-0.469242097847405,0.07902953774464569,1.0944370435611477,0.7798220686040849,1.3887245211261425,2.4227034756685626,2.8054188989741484,0.8133447238780112,1.634801554255175,0.5089936722980055,1.6999882014402958,2.3736933300368714,1.11602214155401,1.8121527265360333,-0.5340618943585426,-0.6503227771328922,1.569603373384458,-0.772124078785445,2.7410120710020176,-0.6612171507044142,-0.8286653535452183,-0.8241421174124044,2.817768904024762,0.9631007396526893,-0.40932575627311935,1.5985347037997446,0.7229587057456627,1.2217647647338148,0.3106163731907192,2.2183468061972222
SIDM00251,-0.05186431493653707,-0.8625089529936618,-0.45557103023874285,0.24508608468167642,1.0127965135921049,-0.6313391638669271,0.9595789572256693,-0.12914304601317367,-0.12540569522887565,-0.6212720466088552,1.2230608792195434,1.123468134338596,1.1649867154718503,2.2015384217606657,1.7413890827596428,0.37621664368474284,1.724597055877706,0.269704063406376,0.6102010658119444,2.653817835701017,1.3175368428040786,1.1061383396310587,-0.7484773203742999,-0.7430272275134941,0.8106054630197184,-0.8145143098831417,1.7076320253094757,-0.7957295622968505,-0.8339321053406783,-0.633418901492043,2.5490904936205907,0.6417984112862254,1.573963505339255,2.441689647288783,0.6472176047582049,1.401524356963199,0.5890853480530482,2.414471383432264
SIDM00412,-0.1920580891383471,-0.7891116453618268,-0.5231867474079497,0.9000887005639752,0.4948726750612733,-0.6535746034808865,0.6688136023196812,0.9906810772998527,-0.5338149922762347,0.4149626381465674,2.3777119319304925,0.28700440958099827,0.19507515017281327,1.6707755095479306,0.26958346018691,0.35361935022006025,0.890086479436781,0.27225416029322863,0.4382451207862326,1.8117955635943557,0.9021847223402536,1.2493787685128366,-0.6535266227236852,-0.36826557694937656,1.3317871700371735,-0.8045555118900647,1.6043078193351201,-0.7567888627818566,-0.8234143278824722,-0.37420190034321144,2.687594226517988,1.144693213391154,1.4084608881218825,1.9921093140502248,0.1166205615393911,0.43306739027566876,0.4343297050562438,2.272367297111152
SIDM00023,0.06787624574332993,-0.8522695573424576,-0.3801605377372741,0.35928335713623133,0.7763372739395351,-0.7893743456788266,1.0435563554258056,1.2881392482870837,-0.5133705523113956,0.20544033115203417,1.219233727273148,1.0074092241903354,0.9653050267606298,1.786057788877636,1.190555230106339,0.7980005604460723,1.0329294323210438,-0.08282997946596714,0.5177610680279826,2.0625796026796315,0.02947189483325095,1.5618348087673692,-0.794277010292986,-0.8161592030315235,0.7954647335091851,-0.8424187617552129,1.4980208537640698,-0.7156287363446793,-0.717748472847291,-0.38291592241167843,2.681958142654253,1.4933381040495806,1.4821644398788052,1.858997129326264,0.1849013371036707,0.6542340966792124,0.4269415024890083,2.2431961519810404
SIDM01198,-0.26816960515192667,-0.8016160875032704,-0.4025177317916703,0.725348548085856,-0.4056530617535534,-0.6254987903562623,0.7335405335694472,1.1263595854015125,-0.5762077148835716,-0.7807620298069506,0.8200794552329859,0.5191122125412143,0.48457389880540364,2.3396311908377707,1.0456244921779048,0.39040649340415107,1.1976871212867706,-0.003404893262731371,0.4947285219949086,1.3775708184574629,1.1513775226574523,0.6037967356820779,-0.6724548241934578,-0.7477420934427184,1.5759910305636138,-0.7861600484197041,1.4759911393792282,-0.6843610264196656,-0.8556210502837625,-0.7062590312046826,3.0112884842539223,1.5097899394903056,1.2922737179043406,1.3923536642842935,0.2973884967391756,-0.6235221296381792,0.32282976825655463,1.9505249640468814
SIDM00441,-0.038390151726084676,-0.8126677806960433,-0.4751442708302002,0.8420706949432697,-0.1740543774567862,-0.6077447607668813,1.3527113947227007,0.9002045113864745,-0.45419866763579936,0.47427998287760614,0.8891602870214905,1.1319962639468906,0.7691409275593959,2.0114741177563635,0.5497840436706651,0.3896589180434459,0.3118705653493154,-0.44790532769923047,0.1468884346759051,2.4553782631820398,1.0953605766317698,0.11220478770527006,-0.735413286083503,-0.11615679260190218,0.7883987812675638,-0.7985303004318531,1.1942234142003492,-0.6840219595454535,-0.8632694666431228,-0.3879156227150069,2.829155338078326,1.28287522734067,1.2573011170360509,1.9267900680562136,0.209045710309621,0.8361676061125619,0.24453869058448435,2.1295529205200663
SIDM00388,-0.2618562021275192,-0.8050722906315146,-0.4022932955216846,0.873017480345152,-0.06625108109539232,-0.7191360831164766,1.1618322926236573,0.9773514525720506,-0.3538020686199662,0.9139334831548536,1.067052600855972,1.5584757102666187,0.7671597414846206,2.141421966269903,0.8973614391354351,0.4961991230286936,0.7277221348353861,0.2300532339607979,0.1551474118110183,1.9876145446533076,1.2935192583083674,0.20576456239977842,-0.7596134027723237,-0.4604478346615276,1.10782933198481,-0.6547540107375748,1.853096413069665,-0.5385642241438979,-0.7385930539797643,-0.7666560534100126,2.6475866068327067,0.7762848681899652,1.1643862152950253,1.8310010889744723,0.4430519713271695,0.26218973354009156,0.43807627681741246,1.823978735922428
SIDM00417,-0.35616948390303144,-0.753847275415129,-0.40742492024218685,0.13979826397332565,0.5663045651370823,-0.6758006350782159,0.644619202766832,1.2690776575726535,-0.04742261445200979,1.233331145761546,1.019231986213732,1.018254427895081,0.36230485301604837,2.431216446376611,0.9158304149188501,0.4966485878230638,1.1039911440864405,-0.024728293272065077,0.923675511975428,2.6376568388374264,-0.7071519701098061,0.7374216443906547,-0.70060345846481,-0.33393069986065854,1.6109258858309907,-0.709146418260762,2.2260810268586853,0.7136406385137395,-0.6503369981011754,0.28198624770274694,2.685029430956654,1.9836824723536288,1.2078313803431384,1.17295004277895,-0.17566042156019412,1.6854040601592644,0.4812353516186338,2.105525860586168
SIDM00416,-0.1835195524314031,-0.9108051016922962,-0.5059323019940534,0.24892438137417663,-0.045172712512239505,-0.6601247295715859,0.8376989636751321,0.7151344801726243,-0.2547651469519445,1.2028939324322665,0.3251512941109487,0.7929748673257206,0.42962247988696595,2.3038536519461,0.378877533789884,0.4325748486747349,0.9597906150777605,-0.057278001811104345,0.9727164775194375,1.238081465552861,0.8210004279327486,0.4565168978002769,-0.6015159293394143,-0.31523290425437095,1.8592933022845772,-0.6562226115732211,1.5273540495920277,-0.8361042210578673,-0.7660975517454687,-0.6202551944379926,2.7989327474499177,1.0944005341897152,0.9096592229986021,1.8213635861465032,0.048642142294299646,0.4957232488016198,-0.04214919209928656,1.5797118111495585
SIDM00974,-0.18596204534547553,-0.8232419334773062,0.4055198615493543,0.5603274549694351,1.1476450999965597,-0.6675422801822349,0.8110458582885116,1.2500132471148349,0.050986822105538454,0.5718822592843844,1.5741537148169786,1.4437563522102095,0.565361832339148,1.7475805634868316,0.9545754568259363,1.1463125038512492,0.9861905119126307,0.27463115462440413,0.7962017967521037,2.9950821945312813,1.6580078449428772,1.3993184636373135,-0.8148242529941754,-0.2743761651606843,1.2576253675365134,-0.8495818068386451,1.499626186757842,-0.5078075540390038,-0.7513834961100867,-0.24675966040912792,2.849286121835718,0.713862574106439,2.1836530161210597,1.7244386960074143,0.6391346909132559,1.54405348356586,0.6747713771518753,2.3974047155690523
SIDM00833,-0.0302152141912843,-0.8741587669375364,-0.3173271691645525,0.13282256638168202,1.808534286850686,-0.599708189442905,0.7871939354199027,0.3227940005603692,-0.18742578929540699,0.29972327514432656,1.1880956800295008,1.3599021055262226,0.8331791223946352,1.8568541365516391,1.314616231837952,0.06310957522029013,1.4951127065354914,-0.1046684665787362,0.33001323239326574,2.586176586814179,-0.7094958845543773,0.9259992534664293,-0.8099615224627021,0.7105088275708734,1.3611070611168925,-0.7719781822993127,1.7275259542203802,-0.5145117320073983,-0.7142930030053586,-0.7707645716264048,2.7440742625109613,1.3976756348990877,0.6798682994684104,2.00688807558397,0.08975067390884724,1.3907894500324929,0.5420902523615386,1.8955940882548352
SIDM00562,0.04921882293041429,-0.8000567978797577,-0.47663026093751976,0.6941159287024924,0.13645290234637156,-0.5896564404537912,1.0433469472677661,0.6120402343400646,-0.13042841345414985,0.7018221482170336,1.705329442743002,0.8343042147766592,1.7259199182893918,2.788901968851635,1.7501906604584863,0.12923654539904178,1.458513205876671,0.28145596828535535,1.2638014898438201,2.299066801619906,1.7751338268015622,1.4326986663984678,-0.8564110256611414,-0.3864745646461302,1.248641942767264,-0.6437018952611346,1.9215663839104065,-0.8329516558808333,-0.9178756597218862,-0.705555642324492,2.805558657847584,1.9522143788835737,1.9809170858048413,1.744591247035707,0.63444629309484,1.0334175746541991,1.1485677473770188,2.3401681585637912
SIDM01102,-0.4964365038186176,-0.914920909855459,-0.4844285909270201,0.19714836836202493,0.5523244575032451,-0.7020132447172797,0.4319550682686373,0.9443951045032881,-0.3883437919261496,0.5457800994818691,0.7737137420694182,0.7517508660013029,0.4234703927031855,2.109670058008428,0.9130403412016388,0.5700691982024066,1.1015386099292408,-0.18394007966414097,0.28702309847782925,1.9558327220477512,0.5109458591164066,-0.9071089629281384,-0.8636545075576751,-0.4631766119934077,0.9874244472166194,-0.6551084212097992,1.7594552069129745,-0.7602158859977045,-0.901552208321544,-0.5182487593782457,2.742954593664923,0.9641434695788177,0.38538977817630116,1.7317954021946182,0.4541634416185239,0.21602925273269044,0.764594010124503,2.0350751159722558
SIDM00418,-0.30057534480829357,-0.848091258485729,0.12420966999250273,0.4500109761653462,0.8235737537999938,-0.7299674932473937,0.5033742104947831,1.3648865049077727,-0.41096400319650217,0.2394902140889643,0.5207113921345736,0.9327415995519285,1.194519700102717,1.8788849195476858,1.3472571686422237,0.7451997026715992,1.680314607973769,0.20264610817971052,0.6600198946178284,2.4573480218864745,-0.5357316382923216,1.4669394015331618,-0.7997920808504578,-0.28042289516183744,1.159219889496438,-0.7175766581244519,2.311976545462744,-0.7926033012628966,-0.8585356700559281,-0.7990252920922827,2.5471929908943216,0.9488115862358745,1.259314336819522,1.520621146446493,0.5320145816734103,1.4061721836625414,0.2842655306292679,1.6512600089274876
SIDM00841,-0.33875476967493534,-0.6391847505524401,-0.2451614973366831,0.34327571129228684,0.9505900297251745,-0.6782740913012475,0.651151081275303,-0.024350288770638127,-0.5177586559874648,0.1741475135774192,1.692770842769328,1.2946753686465566,0.8359250149863925,2.1447835933896977,1.038083496917922,0.30988674764253593,1.3590091890040565,0.5394310073967281,0.5234421560811169,2.427654988078579,1.1211187525432456,1.165156824510091,-0.8333608540963586,-0.5762782968459619,1.2327816593341958,-0.814985306616724,1.5958326871464763,-0.6859618655719306,-0.7203978466101364,-0.792929436031635,2.585677890061533,1.0399138511163257,0.8708923810954174,2.4700251946838954,0.422411344408605,1.1725530365692385,0.541310523213139,1.8968886840935844
SIDM00260,-0.23651124248650449,-0.8792829722960703,-0.4076047349345974,0.4154808640194234,0.38809794838028383,-0.6433168486782671,1.114120940516663,0.9725557614277294,-0.36832233082708005,0.2004019597478703,1.1449436230169499,2.163034345546318,1.0324015605785875,2.244271150303909,1.2363147582306115,0.21597236032628667,2.5530449827314934,0.0024861238223145257,0.8877015377698461,2.6921327796731718,-0.6565987396341061,1.671786498722418,-0.7990154976308363,1.4916168101303013,1.919184964965475,-0.7702597951639278,1.909724299280311,-0.859719488281104,-0.8419713013945702,-0.78070158944338,3.1164893675090073,1.5364218970528905,1.597060623374274,1.5417637700309872,0.5130439082736861,0.745432786727902,0.9042071657884257,1.8941766227677084
SIDM00111,0.3170564404151959,-0.8186955668672004,0.7960786029758704,0.21870206600907927,0.9813637390618859,-0.6876844419089074,0.5653323701615401,1.1913200105468869,-0.5515658017906353,0.9906574289703616,0.7684912279909687,0.8882328786061338,0.3375157289454289,1.964804170148252,0.9451828139031981,0.6509595847536056,1.3299499750710826,0.01974248276650495,0.8478116669105232,2.7851781719931465,0.7722630699333468,1.4467269565739336,-0.85056172086389,-0.30686011165321186,1.1601277554465512,-0.7933273768961594,2.569076640699884,-0.8385317475117487,-0.7909905695913961,-0.809553383442365,2.7396437926886956,1.2355816004810392,1.8013377497484389,1.6607411303660817,0.5611315474422633,0.8356710270179866,0.15161300472703218,2.148594649113301
SIDM01179,-0.5947657942881223,-0.9075026174241243,-0.4889240883166465,0.8751851092724745,-0.4225111892647057,-0.6338716086302716,0.5307311328691316,1.2135595432088673,-0.4555455110392136,0.8079596613763582,0.628915225635557,2.2694780835332353,0.5065787300597103,1.4274748209866561,1.39174397635739,0.5404436192770276,1.0856873069317987,-0.008761835019241411,0.8385184948738774,2.7571916440609163,-0.5521477099191326,0.7229260790184187,-0.7762583332204848,-0.590931032005563,1.211322912091852,-0.7245197712431886,1.7835630905800393,-0.5893851806619781,-0.7639633843149071,-0.8425221722656202,2.7303988657054417,0.771571230931405,1.6851530807837747,2.0077974137872414,0.900367527832752,1.3819797403190985,0.37753626500614623,1.6724226774165947
SIDM00351,-0.35906960228049467,-0.8626555995626705,0.14276077221053082,-0.3183111516792853,0.8596189879578533,-0.7050841177542245,1.0520155866712257,0.3271643889947313,-0.5042401374159009,0.16325874782331054,0.5841347074735076,1.05824625522673,0.9307157377399745,1.568561705991137,0.6096540369027589,0.23781410838205788,1.316857257277538,0.1404230549345299,0.2231448129974431,2.3670115351567373,0.9109200785850838,0.8366444697104864,-0.7984443295935955,-0.7148722799685385,0.9587217205041503,-0.8083667953183601,2.272148457007387,-0.763397934099766,-0.7926182318238725,-0.6696620814916026,2.514019024559692,0.40706106069865583,1.3639571160704842,1.2951254127128882,0.33244729166701925,1.1441056820582298,0.23734957650171756,1.4647125899349531
SIDM01205,-0.07457857330141725,-0.8040213326624912,-0.48204229831884937,1.0010600530381204,1.0751797429367336,-0.6223033050461796,1.1210874608031591,1.2512474043917106,-0.5223720317488365,-0.10279924757581059,1.2695286176430225,1.7182881888727959,0.2763655895974344,1.881170608250919,0.8935991100123992,0.11896907850030862,1.0853523600507355,0.924247203452757,-0.3135601905529388,2.5864918844778217,1.2535612939859,1.1252941273034052,-0.5778427131558789,-0.3652914063536815,1.4178261602090012,-0.7856641271148932,1.331776411187865,-0.3095248943838975,-0.7279890393940968,-0.15199469988532557,2.802879389899269,2.202400348406941,1.803729747544741,1.6496827864153054,0.5410095090072667,0.6841015070888113,0.6298967747446277,2.572743397004639
SIDM01095,-0.424388191930748,-0.9659214248709173,-0.47683276456431567,0.9385381814679679,0.014543034592663436,-0.625182542498519,0.5692746813139153,0.6841504198353947,-0.8272517255263464,0.5673620130861304,0.820203446869245,0.9164091860912654,0.12965163510348288,1.858944657736456,1.1807989516967157,0.5689668448448945,2.036947560756587,0.3169661537778509,1.3807250795532815,2.0842932150329676,0.9418703200575258,0.8126378675812663,-0.6313304141151599,-0.4333200285283379,1.3459224323353614,-0.8070190889903152,1.7117287695799772,-0.7732824155037187,-0.7549950212629578,-0.7817692408080074,2.964549414296773,0.78266284616957,1.8176801891226102,1.678396762077359,0.7155521850517383,1.0455816327052188,-0.06486002779400864,1.340303005073975
SIDM01159,0.06491859297095137,-0.643995473032683,0.1359915229555322,0.6216171804453864,0.47948126218365456,-0.8086884112465474,0.5551334911058509,1.1448174083062457,-0.46230772594072644,0.6736915577326364,0.8697718968469225,0.9206630012007135,0.6547345474874381,1.9579328922749253,1.5151387904940148,0.9165416404856163,1.0286611585428636,0.42779351409437294,0.7503166570071355,2.8961508726530734,0.42874502573140844,1.4069653212672562,-0.9241199809073658,0.2802924779956227,1.1898346980469576,-0.693408835042226,1.6298592393289104,-0.8085911803604787,-0.8558920711686199,-0.8003853664541551,2.746169348880702,0.9569015694429398,1.5371664663504092,1.5356999792244719,0.5573569796955172,0.7529534069762959,0.3281029160344292,2.069063876585625
