,GCK,GALK1,GLB1,GALE,B4GALT1,PGM2,LALBA,PFKM,PFKL,MGAM,HK2,HK1,HK3,G6PC2,GLA,GANC,LCT,GALK2,UGP2,PGM1,B4GALT2,GAA,PFKP
SIDM00299,-0.6826662235204488,0.42659512327782095,1.8261131997977988,-0.1484708421909197,-0.4612906501210213,0.7364960375199027,-0.9904959387384245,2.044543411538278,-0.1972165732568329,-0.9506265821867287,0.09079460536823683,1.1551100769166458,-0.7787740229415144,-0.8936940076366319,1.321712749487093,-0.25953312960883246,-0.8286003274577273,0.6899276368716275,2.943822746828771,1.3520639409775528,0.8027901489327107,0.009028292844004639,2.089835768819685
SIDM00308,-0.8548486322691388,0.02645864774364277,1.4906727013406644,0.43984151911539343,-0.5634223427863831,1.010580024019492,-0.9373840546922158,0.720332231785158,0.1620153814643692,-0.782663445811572,0.7164112419686895,1.9994345984974262,-0.8220406976480973,-0.7945955266993644,1.3424306600171334,-0.47590477071857434,-0.9155736194857771,1.3892828762699276,2.4934089509223485,-0.7408926072825766,0.7999043873763567,-0.4787564814047488,0.9805623593966731
SIDM00227,-0.7979097185341536,0.1395656519457066,1.9029912505974809,0.38228058122324426,-0.35658975689708244,0.7572181192661732,-0.8243294174135014,1.9122772424921253,0.028080267871484724,-0.9564017008468098,1.6420070247459007,1.5422486412922438,-0.7913914027973323,-0.8688300722287011,1.030125650291959,-0.3832505621542565,-0.7409347251110198,1.0376139197696512,2.894033040136862,2.1693164592872027,1.0620857771816916,1.3848108875977134,2.6413028536030247
SIDM00294,-0.5183986088911061,-0.16701718118340284,0.44050140116196623,0.02297612248282042,-0.6466639140151091,0.7266287048600224,-1.0282789991837262,2.2845655794795436,-0.11826048149890488,-0.9452013275686812,-0.3166237795028541,1.8199417115111016,-0.7705058188134475,-0.8879180400868878,0.8653262046689838,-0.5952888996874689,-0.8624828870088742,0.7495797317444299,2.287709024615287,1.4644114892398137,1.243207604509338,1.261719334929704,1.9786390144207087
SIDM00677,-0.9240961662046433,-0.43194382495881295,2.0217706079045485,1.5939921585402184,-0.490844202924436,0.7968387099588858,-1.038878939069867,1.433174045984776,0.07303653169558387,-0.919123488251436,1.175990456424559,-0.6806095342126706,-0.8049598655918542,-0.8508069120724943,1.2945047939131678,-0.008874542953679143,-0.9340205666884698,1.5249237822550352,2.8001723632372926,0.15455551381117008,0.6463483198428974,-0.4952204527713626,1.5148706956912827
SIDM01220,-0.9397686754433687,0.9519764845937204,1.6759863901730327,0.5339369105833401,-0.423625827431285,1.2368074843497132,-0.9682875447204273,2.1527566829551685,-0.13091055783014882,-0.8277305412026487,0.26684626998618965,1.3372623459709538,-0.7988513731212167,-0.8242811681801735,1.8198230381212994,-0.20761246003918496,-0.8512663731857681,0.9481938791324634,3.1240432316027014,1.7979493193664444,0.9213063937157475,0.4074540006309141,2.350764895210654
SIDM01259,-0.9812419445372804,0.7579177709792186,0.9597177002169894,0.4804634990828963,-0.6407639015075379,0.592265972867552,-0.964731503467757,1.342084655788668,-0.03658412195602698,-0.81993966757589,0.5302951626145797,1.1089231259967456,-0.8543638084667012,-0.8797310864665827,1.5049400137528333,0.019939887928659677,-0.8300484223750674,1.5973921509408702,2.760341151760469,1.1806399496635394,0.7397012646379068,0.862294592052515,1.7638831139407567
SIDM00680,-0.8075848785207992,0.06169318526225365,1.83197012090831,0.980509148333894,-0.5787430576571087,0.9909537523081726,-0.9919561971450159,1.8083810022984645,0.10916368818261128,-0.9476941001443637,1.2166026533577823,0.9019457204522116,-0.8341308525389787,-0.8627834576528849,1.192457450882001,-0.11829707875338528,-0.9161018181600863,1.0271650794868668,2.597821866698221,0.49342311792730575,0.6478300836396912,0.906261669504019,1.1102411517948543
SIDM00346,-0.8798036256080616,0.19305326376428317,1.716843833895622,0.827391632015166,-0.6175987820707439,1.0654266022372043,-0.7480667248888452,1.0398806989727396,0.14175037379845098,-0.7240168397365296,1.0942466884590334,1.9208735050635632,-0.7657032303269268,-0.8422069599220714,1.1840524522707994,-0.06991101621663272,-0.6862258801604896,1.4394096788087072,2.6159334641485406,-0.6917539430524641,0.5667393648009976,0.24841426538101843,1.8320576489540097
SIDM00129,-0.9123333904550883,1.3341082021291941,2.69257543998265,1.5056127763323992,-0.22944401311437274,0.24013863780160632,-0.990276159663639,2.2812852762652933,0.32967338587134665,-0.7066550582658218,1.406045874311013,1.3067327176561074,-0.6821955377060119,-0.8361631673278884,1.0164523129339214,0.14836037956732237,-0.7550582950963388,0.9015659431587111,2.0166415170453886,2.4634887739732174,1.4151314381169664,1.1201532270622663,2.2281849402135236
SIDM00627,-0.8645403158185226,0.06455713208218058,1.4158055096577957,0.7175609824901149,-0.3874414977433162,1.1878224262114,-0.9687212686041781,1.8809514241396834,-0.28012156355751355,-0.9434333793848424,0.9894617636121981,2.0157202073339073,-0.8326373168238951,-0.8410748431510341,1.3894593601277379,-0.025908204208364698,-0.9201968097279024,0.856322292174119,2.847830554373151,1.1247253055157374,0.3117065072369055,1.1070976302070443,1.4963182160338786
SIDM00293,-0.8991968272821675,0.8080764043780806,1.5174645581763142,0.344799067837383,-0.597646261260995,0.7916539404317955,-0.9485386824255475,2.478324028479335,-0.5038627162063939,-0.7419634172501095,1.0130101087568095,0.5442220434515886,-0.8013916331366622,-0.8465606375490419,0.6244229861414096,-0.41293103882000415,-0.8273813586349267,0.7545693877892872,2.552325771929278,0.14722962827789116,1.42672480439259,1.3337803452774595,1.930187272925234
SIDM00274,-0.8705439656319082,0.20995695467445624,1.7119436592313457,1.1948446275960083,-0.57667678998059,0.8347270524944156,-1.0023011399957718,2.189068747683439,-0.10671578775328894,-0.9341234584303183,0.634315123211157,0.9930231687508255,-0.8096347098375649,-0.8690995882069688,1.5386969464275961,-0.38926452130452144,-0.9649657881881368,0.7181791875343702,2.9823168355171514,1.6400161394378991,0.6928878919347655,0.35977126785740726,1.9466768680225328
SIDM00544,-0.7225093716259318,0.33043136783177124,1.1850269820187767,-0.2638316396558602,-0.6973258448696336,0.6384541922810285,-0.9548394352499069,1.8440392628495852,-0.4743064109999453,-0.9547979167557977,1.628277576361169,1.527930763004742,-0.8698997264615436,-0.8659603686340953,1.3343819477114525,-0.14312625227309742,-0.8400056108353496,0.6052574265171451,2.0493403787574427,0.4748483557473257,1.509255595863505,0.8445581859016412,2.1854911817670666
SIDM01006,-0.898044613831758,0.15019660059574158,1.7935530486364517,0.6160288576770266,-0.40925208512306566,0.43909357377810243,-0.9342297972079324,1.7299398824024046,-0.2455896513292588,-0.8027260789000892,0.8357321852082982,-0.7558055997407195,-0.8116259258372911,-0.8220328161366198,1.8544628802816763,0.142565250896579,-0.7534480861545989,1.6593252091244983,2.4477113199000544,-0.04333120704397489,0.23385406354338956,-0.5074891186999207,1.5027285483084127
SIDM00302,-0.9173282781450102,0.2985597559551413,1.6225566383000685,0.6967563617032512,-0.40176142032628553,1.5270463962787821,-0.9914777251565257,1.9598623583345611,-0.1317644883827196,-0.8783868415539864,1.113148627830648,1.6129358090850492,-0.776769782714159,-0.7680899980556989,0.9932135720746815,-0.22969390174883558,-0.8896694721072845,0.9225723383003631,2.9294429381946245,2.3706506319846463,1.0062216985045729,-0.19263932860919342,2.780662977801144
SIDM00549,-0.8157353999573707,0.9130065921785187,1.3661749835710568,0.13084458938216761,-0.5456665290538597,1.4865106534097634,-0.8077212489748454,1.9771007740901896,0.39413570705444445,-0.8479787782152097,1.3584628140228823,1.1263558741613011,-0.6895218104556384,-0.7615508430785964,1.476112452825022,-0.014994488300382839,-0.8597614815156372,0.5953293621975237,2.7440284766822427,1.5661570817811301,0.8333377897255653,0.27376638050349295,1.9807673410626188
SIDM00292,-0.004007226448472919,-0.08593732425714735,0.9813562827286704,-0.33379433163727434,-0.7003805872598814,0.46562651483479583,-1.009006324842411,2.5532328989316104,-0.49474031727941664,-0.920684950502448,1.0334309426691506,0.8338942073241725,-0.8438230330098213,-0.889023007015401,1.000528873971384,0.18913862731665965,-0.8621487576474948,1.611287984301394,2.4243390529968734,1.2991040028217824,0.8103315070599,1.390949256182726,2.243310103493875
SIDM00623,-0.8056439879315811,0.6576409960416892,1.302850033442871,1.1125700043389548,-0.3563068824851506,0.19791116678046533,-0.9067090363259497,1.0860460083277628,0.07171313940669528,-0.9440080537459847,0.5980679276410121,1.3226590267114064,-0.8344293915623386,-0.845286549750693,1.7294228791631219,0.15726777888411284,-0.8650930922257476,1.069710524188661,2.329127648779846,0.6982826053628228,0.6996555460383171,0.6579534681753784,2.0407468251308725
SIDM00638,-0.9057122755754116,0.06860339901324057,1.2930617660316686,1.1503175580357756,-0.2014073194602236,1.0348638706163196,-0.8981561066763014,1.6076278393135464,-0.14524247862500209,-0.8678657310675075,0.20330997399316775,1.6150086167760507,-0.7903523735241854,-0.7758877090596538,1.669153781284322,0.030515734443970294,-0.9343902701439073,1.1439418706787237,2.802780568080864,1.8923533726776434,0.5695291519367413,0.6016155039813464,2.0594820196406056
SIDM00527,-0.8927181423632138,0.49392673348266236,1.8615039234496018,0.7378238271306574,-0.5640481058475971,0.8531395669430198,-1.0559280776016573,2.292160421095096,-0.21039359114722592,-0.7317622416123226,0.3413071954826863,1.6322860299345316,-0.7373308234655053,-0.884520712446901,1.507313407423869,-0.06209984632623032,-0.9498575572592102,1.1480151507634375,2.6678614470830304,1.1117411599043376,0.6954746706549326,0.9374412923723023,2.289080325635806
SIDM00976,-0.836596757125293,0.7707371893761824,1.3455502431934974,1.4338393347194762,-0.5221035063994167,0.5831803191752242,-0.9519509865925486,2.1415971300957857,-0.0494981346723515,-0.8052679771796347,0.7788362237655284,0.701844869368456,-0.70642269980178,-0.8376025216405715,1.4277255287275563,-0.03261661439695961,-0.9124794495961629,1.4748598758179932,2.713308363066516,1.4116427293049505,0.7963015965037872,0.2232986047940105,1.8075945802193194
SIDM00316,-0.6858297774713926,0.35052611740773004,1.6526612506931726,0.4415245292583226,-0.46295332651051085,0.04251496694189324,-1.0664741835419596,1.8561718174393127,-0.20869670236450166,-0.9640260169120248,-0.018119875256456787,0.4885413946621149,-0.7416851056508914,-0.7994542743905868,1.1863585096719536,-0.03611284076829565,-0.799919292391788,1.0865835763394922,2.762189621873804,1.8668231757677758,0.9770481812222362,0.18671490982971498,1.857355996839111
SIDM00326,-0.7979473248674634,0.6073359918825983,1.585458025295275,0.6855613680647096,-0.61056372265688,0.03716789444265942,-1.0383618059673048,2.1917206400274205,-0.22471547216709267,-0.8936514367658396,-0.5666250889843709,1.4529185630476118,-0.7370751461619336,-0.8689146924663242,1.60215849579235,-0.09105034978152379,-0.8990028804585097,1.2223449033323603,2.765691058611847,1.14762990054329,0.6567257238373981,0.5360613801191954,2.4068462290200023
SIDM01093,-0.732951328979708,0.4272912038928469,1.751717040923526,1.0962810226260973,0.05262021943570582,0.8293808312730264,-0.9675919768020073,1.748640536781921,0.31650164841766953,-0.9535047439207218,0.33999142050330383,1.6933057091179458,-0.6770355633493405,-0.8426808928854113,1.9441454453592761,-0.13848509824922367,-0.9324694870029645,1.102895674855661,2.747396677843088,2.0860758850122725,0.6503477637221173,0.39863594651479795,1.833033902875466
SIDM01098,-0.31138081794792793,1.0344766096696616,2.0150675686719066,0.22209599799858698,-0.5783154233948931,0.562780842350011,-1.0189208543588344,2.5290594455761632,-0.302008642251656,-0.9919558900176864,0.7172528722745513,1.710571612153512,-0.5054709958863441,-0.8457748939677996,1.3527389332269475,-0.3164578994814264,-0.8120492163973907,0.6593833388582285,2.7473623497718713,1.7691709246790142,0.95009870099748,0.9506121103576421,1.9492229260059522
SIDM00424,-0.7896409578149214,0.10061984136799684,-0.0017526555220365215,0.0777374952011832,-0.5685179227552752,1.069285721146181,-0.9117922071651275,1.7008499608267438,-0.2194669506830787,-0.8968843352135227,0.769374877702493,0.36669979501994016,-0.7227728219295151,-0.8494434913564959,0.9074452260561137,-0.004263595228797327,-0.8354964884930685,0.7012313783980764,3.0996692479176464,1.3889559370481235,0.3401713147030342,-0.15206215261924858,1.641719777536834
SIDM00973,-0.8320316077987872,0.7471600016693184,0.8373845488264858,0.8231260012190305,-0.5068276356577214,0.919849445301144,-0.9760821129115159,1.6149786900318153,-0.3514721573683545,-0.9541476337988678,0.6329825587355352,1.3371850331104795,-0.7051514500871079,-0.8233203192542586,0.595112556657047,-0.12002209764247107,-0.8142940476335254,1.3330863518047362,2.507862602000704,1.2652021684221684,0.8732100896962207,0.5130027075580434,2.660298139726012
SIDM00411,-0.9493540548012246,0.048854720179607604,1.5156620691735805,1.0576988386470003,-0.6599869276670689,0.7215405887407487,-0.7791400224059705,1.618274974771864,-0.09656204146395274,-1.0197727411187136,0.677186272659161,1.0368717133624228,-0.7629850476221607,-0.897734625561697,1.6526566336459894,-0.2533026570895187,-0.8100916814743342,0.988743679146725,2.8225213298113494,1.225309197740301,0.32796441830720763,0.7785944034939261,2.082214355499188
SIDM00374,-0.8631699060180009,0.44744118697947327,1.416205120269167,0.3704565221339794,-0.5030459818483038,0.851298364230936,-0.9922191872699634,2.283926542437915,0.26573208327020975,-0.9240095620032468,1.0282594399404033,-0.6510361236917446,-0.832562873132185,-0.8320523801204571,0.7007177355808534,0.12057750698913589,-0.7257136773782846,0.04598959126557812,2.509285919021151,0.09512981552511128,0.47633860936005445,0.22193042615651834,2.244379085268756
SIDM01160,-0.8403475076995355,-0.2715598452294854,1.5594736157335376,0.7750869782218199,-0.6003421115109082,1.0039360628917133,-0.9638344878881834,1.6257462358734178,-0.022764157857340806,-0.8947222631917194,1.4606637108538365,1.2306605139371984,-0.7977741585084078,-0.8575271027168754,0.9821936967769904,0.07884543156804602,-0.9112788946755236,1.164344662426671,2.654761174577245,0.7397213318622228,0.5610954363508768,0.16039317150528964,1.6212984067518772
SIDM00145,-0.7849184857135965,0.3079716476128224,1.223770073062358,0.09760699881126182,-0.6014113908397382,1.393836226663536,-0.8741690977583739,1.8350778064291997,-0.3465379850280287,-0.8910028467470714,1.138413587004593,0.9643423291113307,-0.784950417698534,-0.7994904818658013,1.2916362812890545,-0.05927367340235994,1.0471856624733817,1.2531349999217705,2.9177379532213923,1.2005646514803345,0.18324031409882394,-0.4691258512414516,2.2735395545902395
SIDM00975,-0.8288401969276153,0.3779400881380668,1.5175602306833846,0.11436696647351301,-0.5895115708374178,0.817012133096283,-0.9647689206022049,2.607493174607213,-0.2650967876566897,-0.8298548536759576,0.937341164583445,1.2443277873139855,-0.778536058304116,-0.9151080286678729,1.4085388145032591,0.10730570452553595,-0.8836231040922248,1.0082360581640581,3.342444432781267,1.549017023667178,0.6839423229386511,0.9954033470232121,1.5989335091692438
SIDM00971,-0.7626419673094916,-0.019448132118005924,1.8538631537281434,-0.015110574022226044,-0.5659463448326384,0.6658423754021663,-1.0594600860618821,1.8779261245224415,-0.13707696478696385,-0.9107141850166904,1.11602214155401,1.8121527265360333,-0.5340618943585426,-0.8942489441849857,1.2650325340612236,-0.10354528397753608,-0.9303456252004185,0.9631007396526893,2.817768904024762,-0.40932575627311935,0.8778244423325274,0.6888112116813478,1.5658356083535532
SIDM00251,-0.8625089529936618,0.24508608468167642,1.8047307934181158,1.0127965135921049,-0.6007299726045672,0.9595789572256693,-0.988369920196627,2.7240484618590206,0.0528233225089447,-0.9305331456047247,1.3175368428040786,1.1061383396310587,-0.7484773203742999,-0.8406427552484731,1.2629714643101055,-0.36372106706088786,-0.8881153222886156,0.6417984112862254,2.5490904936205907,1.573963505339255,0.9390341729049642,0.6643415339536436,1.818905053597902
SIDM00412,-0.7891116453618268,0.9000887005639752,1.4630283750863229,0.4948726750612733,-0.20117770980659563,0.6688136023196812,-0.8401939757342706,1.6232547894441298,-0.14247997477704652,-0.9412715327560517,0.9021847223402536,1.2493787685128366,-0.6535266227236852,-0.8643097305625531,1.3610254889848312,-0.16777442447495855,-0.8099791108813407,1.144693213391154,2.687594226517988,1.4084608881218825,0.2816964726825259,-0.5507510931585876,2.013942719507203
SIDM00023,-0.8522695573424576,0.35928335713623133,1.3495003196589457,0.7763372739395351,-0.47516081936686216,1.0435563554258056,-0.9918950965124468,2.1245947179510107,-0.2808229079447995,-0.9202565155074142,0.02947189483325095,1.5618348087673692,-0.794277010292986,-0.8615338346618601,1.6148563978049195,0.404739367620381,-0.8784350951388917,1.4933381040495806,2.681958142654253,1.4821644398788052,0.6476697932057831,1.3426107798933407,1.8874190234513872
SIDM01198,-0.8016160875032704,0.725348548085856,1.4227187855600538,-0.4056530617535534,-0.5724707499561733,0.7335405335694472,-0.9464109536491703,2.213404735036573,-0.4402536310559546,-0.8534109028813475,1.1513775226574523,0.6037967356820779,-0.6724548241934578,-0.7769808316366321,1.1982333093456945,0.013208552176797981,-0.9603914710756939,1.5097899394903056,3.0112884842539223,1.2922737179043406,-0.2885357467668706,0.5699790672606402,1.8203748729486338
SIDM00441,-0.8126677806960433,0.8420706949432697,1.7651423935000985,-0.1740543774567862,-0.6119334176779875,1.3527113947227007,-0.8907400629728143,0.8086979835150662,-0.12511339563311746,-0.9255170192338417,1.0953605766317698,0.11220478770527006,-0.735413286083503,-0.825923021610075,1.6743563729572142,0.8935469511852662,-0.8635836929451234,1.28287522734067,2.829155338078326,1.2573011170360509,0.16278199637148558,0.1274033180318183,1.6762632803557385
SIDM00388,-0.8050722906315146,0.873017480345152,1.4707769456142132,-0.06625108109539232,-0.5611368871037998,1.1618322926236573,-0.9736066125805889,1.994869009533448,0.2776423258679418,-0.9144805379566342,1.2935192583083674,0.20576456239977842,-0.7596134027723237,-0.8306597470168868,1.2013716380128037,0.21016964662520096,-0.8766218092754605,0.7762848681899652,2.6475866068327067,1.1643862152950253,0.3367742779135944,0.5296954425061038,1.625313376308382
SIDM00417,-0.753847275415129,0.13979826397332565,2.2104478267926932,0.5663045651370823,-0.5732716915170993,0.644619202766832,-1.010118596389573,2.1449411630913695,-0.31316720610610155,-0.791414975374634,-0.7071519701098061,0.7374216443906547,-0.70060345846481,-0.7026850307841557,1.4180089729453824,0.4873163478047114,-0.8181640925185215,1.9836824723536288,2.685029430956654,1.2078313803431384,0.2728288598111249,0.7032695836425846,2.039042374500256
SIDM00416,-0.9108051016922962,0.24892438137417663,1.2497101859058983,-0.045172712512239505,-0.5935021824999547,0.8376989636751321,-1.0084111153875512,2.587055356105728,0.0625939234619844,-0.9398075425341947,0.8210004279327486,0.4565168978002769,-0.6015159293394143,-0.7596878437533632,0.925127775625406,-0.16494710948579022,-0.8756894097433512,1.0944005341897152,2.7989327474499177,0.9096592229986021,0.3242021009796738,-0.08746371130133634,1.5415322339671211
SIDM00974,-0.8232419334773062,0.5603274549694351,2.127577486910129,1.1476450999965597,-0.5746375376015253,0.8110458582885116,-0.9239820698498327,2.3834721614083665,0.06011416998557081,-0.8711536563824538,1.6580078449428772,1.3993184636373135,-0.8148242529941754,-0.8722742826729764,1.2242322094966744,-0.11870998978637136,-0.8765802350323452,0.713862574106439,2.849286121835718,2.1836530161210597,1.049328528565322,0.7158715815604771,1.7003100793031034
SIDM00833,-0.8741587669375364,0.13282256638168202,1.463940066156842,1.808534286850686,-0.4633709878020072,0.7871939354199027,-0.9931855123636162,2.098859736970812,-0.11777109693507092,-0.9356474223129795,-0.7094958845543773,0.9259992534664293,-0.8099615224627021,-0.8823225358093189,0.9073221420418457,-0.1414993919991712,-0.9530292130292198,1.3976756348990877,2.7440742625109613,0.6798682994684104,0.8247655121862757,0.8826246429329396,1.9315254511395215
SIDM00562,-0.8000567978797577,0.6941159287024924,1.9411110915391023,0.13645290234637156,-0.5134289189798502,1.0433469472677661,-0.8331856888712031,2.042359579392812,-0.03382405061247424,-0.8387793580655392,1.7751338268015622,1.4326986663984678,-0.8564110256611414,-0.831521174721591,1.2994659563965683,-0.1991408789857908,-0.9225173383789658,1.9522143788835737,2.805558657847584,1.9809170858048413,1.1582739961552069,0.021474793385144006,2.1608999283587766
SIDM01102,-0.914920909855459,0.19714836836202493,1.9040173764571653,0.5523244575032451,-0.5454254652987518,0.4319550682686373,-0.9959735687703051,2.0146399448826346,-0.16196232322647566,-0.9402084485089471,0.5109458591164066,-0.9071089629281384,-0.8636545075576751,-0.8479066410777355,0.8735847272801133,-0.21802796972644387,-0.9071182145436759,0.9641434695788177,2.742954593664923,0.38538977817630116,0.4382062137756518,0.2039605955773089,1.6758772637436032
SIDM00418,-0.848091258485729,0.4500109761653462,1.696206471216356,0.8235737537999938,-0.45873544420002216,0.5033742104947831,-0.8434178072511447,2.1484203417580106,-0.4269265890563016,-0.8678554707960354,-0.5357316382923216,1.4669394015331618,-0.7997920808504578,-0.8216301184668042,1.0632988966226748,-0.08680358519871932,-0.9069770677710823,0.9488115862358745,2.5471929908943216,1.259314336819522,0.7562575284983813,0.3547651303526297,2.2834726609347955
SIDM00841,-0.6391847505524401,0.34327571129228684,1.728359499222842,0.9505900297251745,-0.5020830742422954,0.651151081275303,-1.0118576958292302,2.162654730844623,-0.2771614527849742,-0.9146041812926695,1.1211187525432456,1.165156824510091,-0.8333608540963586,-0.8743932454219125,1.8700152377055592,-0.12559805344098374,-0.9260446441889518,1.0399138511163257,2.585677890061533,0.8708923810954174,0.7545278104454022,1.4436774070767702,1.7887465660566133
SIDM00260,-0.8792829722960703,0.4154808640194234,1.768247980997585,0.38809794838028383,-0.13680851840214306,1.114120940516663,-1.0328907544192332,1.812417479220639,0.15688186835853865,-0.9151923543928099,-0.6565987396341061,1.671786498722418,-0.7990154976308363,-0.8528055289234767,0.9190797949037793,-0.20429487042481,-0.8807424204255552,1.5364218970528905,3.1164893675090073,1.597060623374274,0.6047786040075077,0.02753808515677374,1.8223010038528054
SIDM00111,-0.8186955668672004,0.21870206600907927,1.8603617669484114,0.9813637390618859,-0.4046491724099238,0.5653323701615401,-0.9694047194877538,1.8833327502777593,-0.3573091480597452,-0.9437173357705062,0.7722630699333468,1.4467269565739336,-0.85056172086389,-0.8498418496467752,1.4207844955991287,0.031105230205988953,-0.7698641415018926,1.2355816004810392,2.7396437926886956,1.8013377497484389,0.9796380216565654,0.5040421237362119,2.3583246618123823
SIDM01179,-0.9075026174241243,0.8751851092724745,1.9737416754332955,-0.4225111892647057,-0.5755649549573074,0.5307311328691316,-1.0766500226848013,2.043618334740213,-0.10970599669727868,-0.8894595004731237,-0.5521477099191326,0.7229260790184187,-0.7762583332204848,-0.6971904720904695,1.4049889248869483,-0.3496099788725855,-0.9349454169087169,0.771571230931405,2.7303988657054417,1.6851530807837747,0.4157466165933366,1.3988741622153396,2.1921981577625695
SIDM00351,-0.8626555995626705,-0.3183111516792853,1.073583012503469,0.8596189879578533,-0.4284963547754226,1.0520155866712257,-0.9784732158063463,1.97200795680974,-0.34844798146857897,-0.8734820603478296,0.9109200785850838,0.8366444697104864,-0.7984443295935955,-0.8078726268330655,0.9456146490640945,-0.47600263929960496,-0.8176963228069446,0.40706106069865583,2.514019024559692,1.3639571160704842,1.120811844324543,0.7739844081211467,1.7473522924690357
SIDM01205,-0.8040213326624912,1.0010600530381204,2.915939003147728,1.0751797429367336,-0.5444993852496331,1.1210874608031591,-0.9135990667533621,-0.614386059423699,0.14173458033594655,-0.8463234665940806,1.2535612939859,1.1252941273034052,-0.5778427131558789,-0.8280213182814915,1.9512913198991577,0.22768642935670533,-0.768449485326089,2.202400348406941,2.802879389899269,1.803729747544741,0.3990485956740457,1.1171755397147936,2.04519421173064
SIDM01095,-0.9659214248709173,0.9385381814679679,1.1702640260201618,0.014543034592663436,-0.6570883144800915,0.5692746813139153,-0.9806498379444066,1.8431083375953914,-0.5901787533140478,-0.9055239265037067,0.9418703200575258,0.8126378675812663,-0.6313304141151599,-0.8802732953543285,1.2417502221396968,-0.03702766683174094,-0.920702409770614,0.78266284616957,2.964549414296773,1.8176801891226102,1.028636754106524,0.5124575326304917,0.9809374548705225
SIDM01159,-0.643995473032683,0.6216171804453864,1.721324949847195,0.47948126218365456,-0.39835788231567953,0.5551334911058509,-0.9898087244766356,1.7813115413918,-0.07829514879765591,-0.9450803477849813,0.42874502573140844,1.4069653212672562,-0.9241199809073658,-0.9293244396796236,1.357396899666561,-0.08326900085266464,-0.8522826787653391,0.9569015694429398,2.746169348880702,1.5371664663504092,0.7446793822972214,0.5911467984838344,1.8261072804304355
SIDM01183,-0.7468366508897206,0.5219784439622144,1.7513965105745066,0.5978360814261553,-0.6537622755765546,0.16421399911877294,-1.0880058186484556,2.3998816785712704,-0.2674036721686695,-0.8777370635391752,-0.7025094099742876,1.7404458296108563,-0.754732837593051,-0.806602028166252,2.337270430190703,-0.12043039598813755,-0.871632865409631,1.3750582591372262,2.8833564480530884,1.3848355646877266,1.0029049806076495,1.203283992781856,2.170607408088212
SIDM00328,-0.8256642819134403,-0.033375133874870476,1.758867577040433,0.23700568404427572,-0.4525893647839022,0.5698578203193391,-1.0181684330237413,1.3653365221664922,-0.16802284618364702,-0.8938847165205489,0.4991680033080854,0.9297874346671848,-0.7937528941103383,-0.8584866542106326,1.3458228646119321,-0.14730826772856453,-0.8898830713147052,0.92771554523438,2.8017559225683035,1.2351675489021925,0.704200667146513,0.7112979115604592,1.6733668583231875
SIDM00389,-0.710817692518404,0.2607936133501781,1.4534513028731437,-0.01903298489927133,-0.6061339503579594,1.30012511037185,-0.7632791128558428,1.9737810129089917,-0.15125688002592177,-0.8720065477931774,1.5227326049466927,0.7759755138297278,-0.6073045682155124,-0.764463983567713,1.3411799133393634,-0.16543621173261114,-0.8619920471065877,1.229766480708357,2.7853706325206558,1.160835212035159,0.3586314271605526,-0.915026714208711,2.190428228808908
SIDM00489,-0.8579103903210487,0.43766784210804544,1.2937720031733826,0.8806264961105491,-0.5166062137390781,0.8056406048899953,-1.0045177893772548,2.0954710572543855,-0.2738906823714119,-0.9303988228782323,0.10689883098022933,1.423307927509496,-0.7363162853212338,-0.8761422253240372,0.6931212767464062,0.011854818082653611,-0.9049202058278543,1.2766860009833139,1.9907595914970933,1.3403718384435164,1.191226932875795,1.6111133742189356,1.3198130397756642
SIDM00953,-0.8799797203456083,1.3003318852198733,0.6271754309536752,-0.1730356792987527,-0.5923874405580143,0.7754659906723289,-0.9829274258642671,2.0746092848085844,-0.35715212668413776,-0.9882561474636828,1.4126858993407594,1.568422020192098,-0.7866509844788259,-0.8389991794339687,1.4285500964300246,-0.19059619239986608,-0.8400044494316694,1.6827303807221428,2.634650923447128,0.8772305674974928,1.0358412274235833,0.25898382893332506,2.3426333260773347
SIDM01245,-0.8599669595655824,0.47101138817118593,1.55069882664074,0.028878051636525282,-0.6125716852476523,0.7883101119491881,-0.9794122983404717,1.619024746368584,-0.2572779850570561,-0.834206019344406,0.5073576703182707,1.0132011571392094,-0.7608327595712662,-0.8252075209845994,1.5765278528486,-0.16651205168919772,-0.351597629305897,1.1156960514607503,3.4089383572757486,1.562521172735643,-0.16633949350963145,-0.23815122060526472,2.172193397609612
SIDM00929,-0.7909895239920908,0.5314054878203143,1.5342753348045541,0.9769702147058813,-0.27340910047458417,1.1903491202882286,-0.9056055910689099,1.5275796982581167,-0.06154002588710594,-0.9818174140292639,1.142491789709072,1.5026339697682103,-0.9214619125235282,-0.84945859991197,1.367605047524431,-0.27119186566449505,-0.8711961545562226,0.4854094200267473,2.899104720682803,2.3920128180765925,1.5073889387478172,-0.5179076966504846,2.515405257520184
SIDM00732,-0.7019001460238189,0.47689568396776805,1.9193724636119056,0.5146191022663079,-0.46780623556605994,0.8588375212301056,-1.03223245469719,1.9268644658182974,-0.32864671820555824,-0.9487218766581427,1.2486584074299303,1.5046505950175366,-0.8011209301456639,-0.8728014576505944,1.355579724711282,-0.29453582056227545,-0.7806908192998102,0.5705262330144555,2.933561591603933,1.8430071262078882,1.1272181386442277,0.845997115867121,2.65541460697616
