,STAT3,CHUK,PTPN11,PPARGC1A,NPY,TNF,SLC2A4,CD36,SLC2A1,MTOR,ADIPOR2,PRKAG2,ACSL6,POMC,MAPK9,MAPK10,PRKCQ,RXRB,RXRG,IKBKB,PRKAG3,RXRA,TNFRSF1B,ADIPOR1,AKT1,AKT2,TNFRSF1A,JAK2,LEPR,AKT3,LEP,ACACB,NFKB1,NFKBIB,NFKBIA,NFKBIE,IKBKG,MAPK8,CPT1A,PCK2,CPT1C,PCK1,RELA,STK11,PPARA,TRAF2,PRKAB2,PRKAB1,PRKAA2,PRKAA1,SOCS3,TRADD,ACSL5,ADIPOQ,G6PC2,IRS2,ACSL1,AGRP,PRKAG1,IRS1,CAMKK1,CAMKK2,IRS4,ACSL3,ACSL4
SIDM01160,1.18844617092941,0.536643375067011,-0.4399703588528047,-0.8857423915282796,-0.879582714549167,-0.8380056720440775,-0.8233258519271796,-0.9265080750327807,1.1566716209114867,0.1028087856836197,0.8985244984151315,0.22765370692279063,-0.891431576218073,-0.8226806210770344,0.5449946356525632,-0.09813704194164138,-0.5252054243967027,-0.1361869186248444,-0.958294659893904,0.41009984410710604,-0.786147605139659,1.139444635487583,-0.8229076228785136,1.2125054153047328,-0.1539780257568887,-0.3322620345768664,0.22806931126082708,-0.42628022513354474,-0.6570320649566056,-0.7612190352918091,-0.7753725519450202,-0.7047794884094325,2.080393869170316,0.0060864580200510904,2.1504945984014125,0.4401127979943324,-0.6490244747431082,-0.5023735924830663,-0.3937787694258398,1.116631488366825,-0.3955760902534643,-0.887052489949749,-0.12161929414270432,-0.19448790462656335,-0.2743516213844707,-0.3762337581620815,-0.06686840015262888,0.23330561058184748,-0.6783143563169897,-0.2893611927287782,-0.7881060178859481,0.4421319441565172,2.351574875524522,-0.7980275445240067,-0.8575271027168754,0.7243471233223869,0.8178088843968642,-0.7884978770023562,1.5949391313655168,0.7036075201165536,-0.3344190634988311,0.9791137806824874,-0.6853807368653217,2.4160259772745465,-0.734693679945523
SIDM00145,1.5373388210878147,1.0894161615788667,-0.42408706423646214,-0.8245336725584079,-0.6829009984224896,-0.6505733540619614,-0.8205399643325126,-0.895795625911592,0.801166142464782,0.12597559294865845,1.0095632901267464,0.412883378912733,-0.8916955440366311,-0.8310423385745563,0.5367146251143787,-0.8220571859610939,1.198236526885531,-0.08499889519000874,-0.8741256699710049,0.2165374470981674,-0.6521275034105392,-0.6403202117466423,-0.7578626831901241,0.7420940228072147,-0.14508168371135158,-0.3829653108561239,-0.08864905265296906,-0.2741950188662786,-0.7453111272727997,-0.6712056004289029,-0.7392406340109472,-0.5315573316741069,0.3688665454716265,-0.24688862471822615,1.3546849029322503,0.31489841050250944,-0.5106530896075184,0.08869347990408336,-0.4092629961072834,-0.17718761506085887,-0.7691469940624746,-0.901200118193943,-0.09502471228964345,-0.037197063395959434,-0.02339461991125874,-0.013088441028572007,-0.15609283921086606,0.6555749165442422,-0.5342719010631798,-0.40526088072306155,-0.6634908606580094,-0.08862745414518952,-0.881031123226835,-0.800893735781424,-0.7994904818658013,-0.7545770419715485,-0.6478585137510293,-0.7409039868480791,1.1719306024675096,-0.4283357662493239,-0.1535515897422446,1.0916773639947703,-0.7890391134984489,2.263202339434288,-0.5112390343355978
SIDM00975,1.7390977573482505,0.4308980245613371,-0.49187159212899395,-0.8903201206845733,-0.8603471787093834,-0.7634256227453796,-0.898227807029708,-0.8336133095837541,0.5616676404393995,0.041591964586868695,1.0867444725769708,0.6759023575828857,-0.8329102376772667,-0.86118739643132,0.3263630380904706,-0.790977819344598,-0.8552614590088505,-0.20300196494501718,-0.8106756321168498,0.001475674806011116,-0.7764431107309444,0.1817477772512092,-0.7835661562627081,0.8830063736930993,-0.33270096634478985,-0.6595948323460266,0.39976216703022277,-0.2779760774058475,-0.6965352409234968,-0.0145143776329166,-0.6942917477916718,-0.4934477649850179,2.626967903502437,-0.2201162606559746,1.9448743865559754,1.4552690907147092,-0.46477149930011963,-0.5085101842598688,0.24993242251551406,-0.01369404360867092,-0.440941733779093,-0.9376316728394077,0.005524873403060311,-0.1814260668952475,-0.08611498918353783,-0.21226121846710255,-0.27922453059660374,0.21147636869057013,-0.3939912321887402,-0.333383470622943,-0.5433200080340245,0.08013515597200094,-0.08351375518864056,-0.7630075615956298,-0.9151080286678729,1.6058493169368588,0.6254329628927813,-0.8443481555620204,1.6431368955195944,-0.19685522934330457,-0.42802077852346676,0.6509566943255121,-0.754093402040113,3.082537074876875,-0.24636389425068414
SIDM00971,0.8641205954591991,0.6526502763703504,-0.43977453688897233,-0.7798437553046437,-0.8840780337527169,-0.8461021334673912,-0.7596865433827422,-0.9281778706470184,1.3797482119073432,-0.1331723533746474,0.9748224079401684,0.647939071301183,-0.8586071222410945,-0.8280915687944072,0.8743408519412214,0.6607948028088739,-0.8562511194839201,-0.10196253718093722,-0.8446143035924569,0.09923607607820621,-0.6759434503836164,0.5356714956009087,-0.7790963114708226,1.6144843480018327,0.2580632661519532,-0.5080980502847281,0.3144865110502737,-0.415508997051219,-0.8024700479024662,-0.8306026184529746,-0.7826755269343659,-0.3526687618032191,1.6440394048877571,-0.3089595962371831,1.628257786931424,0.20874546656553056,-0.5106062790719758,-0.31630011689833964,1.1583647981296932,0.30558619265453607,-0.7031389825365254,-0.9223770326947552,-0.13754177630149073,-0.12953182646611153,-0.5630122989727604,-0.25942393072895176,-0.029143402982350224,0.30305255547390225,0.9183309610401575,-0.2679269190864183,-0.7787720796288531,-0.07158841781715342,-0.7514494238294762,-0.7839437098506167,-0.8942489441849857,-0.5424286440315123,2.338338062320553,-0.6615126533273213,1.6399574467258031,-0.4658695875995019,0.007073869252117531,0.977670493428205,-0.8389662879493722,2.4924334991415455,-0.6925716136127641
SIDM00251,1.4064424907014137,0.8677734239194214,-0.30130396679610805,-0.6440944076753921,-0.7957030108128641,-0.7141364201006954,-0.826592577284868,-0.8844907555636065,0.26785240421303613,0.09890086724377652,1.4199513085637523,0.556866546436193,-0.9367363156864972,-0.8249773348797114,0.5669314558300306,-0.7675047455945687,-0.5729819021828392,-0.12970685425235975,-0.9091243542469101,-0.18214836053429473,-0.7325461279615962,0.0825545093142483,-0.49719006906974833,1.2231038674926449,-0.06108337198505866,-0.47378219160402313,0.07545462055077505,0.36674938770195775,-0.7602567338350121,-0.8299824076046153,-0.7725471939591338,-0.29294184031160836,2.119896120483767,-0.32065570917988045,1.9263416041489205,0.44563828437638014,-0.48788488976253974,-0.22642858561168464,0.7140734429554048,1.406217994665428,-0.6755247368370273,-0.7280407817459523,-0.1831817935042554,0.18165320266715307,-0.1536186227361325,-0.12134912033595206,0.08777325997410622,0.13039173335872475,-0.829265639758703,-0.30437477052990225,-0.633487323724015,0.31236589238960416,0.9156158615897882,-0.7962934075958936,-0.8406427552484731,0.39232549089231916,2.148089298172302,-0.7887625494294309,1.5820554026964473,0.3082952339018539,0.1663910947418115,0.8046531027572397,-0.8530368499981773,2.411855282542045,-0.43026813724551305
SIDM00412,1.778860994751396,0.943301271293642,-0.44557896468917607,-0.9022559664478039,-0.9025829871758897,1.5318976860099518,-0.7673989085934206,-0.8841232732264811,0.8419003844694057,0.21986113367207408,1.0879734659154308,-0.6328295405004449,-0.8423609054797052,-0.872745166964391,0.7344975547502751,-0.7854213909409845,-0.8337296293427102,-0.21741949414180478,-0.8448291377395163,-0.11351833481789554,-0.6113908607838064,-0.36336678869431416,-0.5554116599431692,1.0906019052727334,-0.19775973394572563,-0.48398644151347436,-0.4163967737534991,-0.5098476903228051,-0.8439172659037526,-0.8284067660885268,-0.6816722635565339,-0.6152052901228393,2.374924589901235,0.001707722256471064,2.1926024237670907,0.8659965611948882,-0.44957868213222973,-0.40040336921995856,0.8100054499762496,-0.10265261611122098,-0.7882029779711234,-0.9124893373252381,-0.041245529643826766,0.22263293482966062,-0.055724271205450836,-0.12955411645110065,-0.1824490371440437,0.6454132516640638,-0.6259492319218211,-0.34708574169642714,-0.5534677174474489,0.21345639735625316,1.4215548514956593,-0.775797559658872,-0.8643097305625531,-0.36941230798965236,0.9381254503298804,-0.7654652624589592,1.090936839985174,-0.5416358478956759,-0.24371285861297978,0.7343372423367244,-0.7979526516175232,1.6058294031623204,-0.28623746248401555
SIDM00023,0.9322987208371106,0.734681923307727,-0.4386473521190853,-0.9251267686146386,-0.8489785053710036,-0.6953055174470493,-0.7574736233871466,-0.6538519854408298,1.3867413860712932,0.002552303733567405,0.995756179114665,0.7328948441223626,-0.9779980749521293,-0.8371572952172477,0.2714303933606489,-0.10683046631315848,-0.6429835442246433,-0.4594856298998987,-0.8908889460080676,-0.19836984201976032,-0.6770730877449308,1.4978475508361357,-0.7542662283160269,1.149297092064597,-0.02225262985857594,-0.6241215964420105,0.22115226437692778,-0.5787047528344579,-0.8449764603799162,-0.8925531568654644,-0.7576320039730458,-0.5496038563524897,1.940495142195408,-0.3430023894148127,1.8766153809604682,0.14031369873238525,-0.4794204046178212,-0.5127393506843516,1.2756478172539982,0.5929644207206962,-0.6059206902319936,-0.8976498844963665,-0.07915521658399804,-0.08409369960317797,-0.16801914955301642,-0.11640042701093022,-0.0011215581104156163,-0.00802657823616451,-0.7463740436021892,-0.005559868298374868,-0.4832205776260269,0.40986909731043053,-0.9144940947914323,-0.8085180618125999,-0.8615338346618601,1.0868538439175555,0.3752300903849583,-0.7600441552619345,1.471244843178537,-0.4008737084945413,0.5068541891054337,0.8462827057814375,-0.8407675542915976,1.6876915296419834,-0.6972347323589685
SIDM01198,0.561559121108756,0.8750558439461271,-0.4819614972764019,-0.8975058582263454,-0.8320625637270598,-0.6367542984802883,-0.8294078359030683,-0.8315436791449459,0.6163349369151409,0.25471802952262884,1.042316579532583,-0.5492423352703675,-0.7961142221303104,-0.7621349908087395,0.5991756847142016,-0.7679031290572651,-0.8825166538177818,-0.29897976128024256,-0.9052400689675794,0.16965336391324054,-0.6688267891935101,-0.4282270944899396,-0.6751989542167784,0.8627785814973095,-0.2397388857948273,-0.5892886140700756,-0.29527197005130407,0.45986301502802734,-0.5960619391941695,-0.873458110960579,-0.6322888542477628,-0.5549971881186442,1.9046562517677748,0.5127997572115449,1.9721232175778132,1.0130858193850092,-0.5980589124626143,-0.19051306790758102,-0.4966756560093262,1.1197609683596979,-0.8303579534025647,-0.8597251751339678,-0.020489936973291923,0.007573846833387309,-0.15992761596928273,-0.032296553732052445,0.81602392262877,0.5052423395848231,-0.6324303684524083,-0.3810263849633156,-0.7151304998260485,0.025181844181227618,1.123348550612623,-0.7690991996522729,-0.7769808316366321,0.5249668290324,1.0205581801641093,-0.7066434389402614,1.2312973262349443,-0.33326642520818767,-0.1016452510954959,0.3658968235556204,-0.8035658896350047,1.9006222292699915,-0.1477381661672977
SIDM00441,0.6877725829542878,0.8818974097515819,-0.238612955088699,-0.9298271123653641,-0.8895744994214081,-0.3168790471608157,-0.79180072180099,-0.8536183230428374,0.2784958217779198,0.1099395656362322,1.672985467404868,0.22840472671895487,-0.8848564705759004,-0.8305736098585648,0.7599625186805476,-0.8019334958379699,-0.6887256513985486,-0.11653926191456818,-0.8001032290003697,0.40127827371080893,-0.736215362175251,0.4225204006028675,0.2893227526195853,0.9209716740500454,-0.16736349336069778,-0.5469429924016979,0.2544356324906201,0.2849085996901272,-0.7192929959930265,-0.47091611136236755,-0.7558739584749565,-0.5995628040248651,1.9954394724809819,-0.25999688221934947,1.6274676844027758,0.7374927755273574,-0.4126214236937502,-0.3386584747169787,0.7731747496069561,0.9031719109446246,-0.7775651299825749,-0.7445748453679745,-0.10651077603768785,-0.046798592434920336,-0.4482253334757024,0.23012691872427096,-0.4508314478861825,0.6780355271266104,-0.6824762640732981,-0.3354590350223656,-0.7210640924777509,-0.0750587158462519,1.4495730772528082,-0.7305265624114377,-0.825923021610075,1.4450835421508916,0.5541603248805266,-0.7336489779440909,1.3445441486125382,-0.3239639674089365,-0.27901529809567915,1.2663245807645473,-0.8136178882337498,2.0711329238356835,-0.28734234624400284
SIDM00388,0.5889911232733173,0.7544526254007845,-0.4345220177312207,-0.8970589572055704,-0.777467367319746,-0.5398568740293271,-0.8114280442992036,-0.881344741553006,0.46220686541305256,0.06820100696882883,1.1539027695264623,-0.3635249703931292,-0.9091739658620863,-0.6948067183509649,0.46901871382022053,-0.7498177136022941,-0.4620127287169033,-0.11143382784462398,-0.6670522031800131,0.115770004858576,-0.6741002754590664,-0.4234880142565267,-0.7203834020669256,1.093636754658259,0.05696184706007796,-0.444275588757669,-0.3734846164440953,-0.5025363099460537,-0.7592037411562611,-0.7863442224035311,-0.7249424699657361,-0.30775689694827324,1.6847197062569033,-0.3144492069317767,1.8935205020392019,0.8381446294303451,-0.5991435267440816,-0.24063412350671873,-0.007525978213251013,1.4744968333374426,-0.8145655702878116,-0.8553875122019369,0.07004503944289038,0.4019590615007285,-0.2885266566786281,-0.12559938587196934,-0.0023602271269613393,0.4706285133489396,-0.6811299973195021,-0.4031003972752291,-0.7074869212379737,0.444994050579404,0.6535931292245021,-0.8015584042288626,-0.8306597470168868,0.2417412257184729,0.9814427059967903,-0.5480229488540019,0.8943340599771173,-0.5352238457832779,-0.23441871943798245,0.8660561210945454,-0.7981855731197266,2.027259587147939,-0.38538263511380966
SIDM00417,1.1403204006522683,0.8531151414173419,-0.5181115865404492,-0.8900355024805677,-0.8744763501579043,-0.6765837018090322,-0.7840546335806077,-0.9312392234882838,0.21494697298533125,-0.0815465840223639,0.6687149194649584,-0.28277006592918963,-0.8330442754642673,-0.6412639289763182,0.30993969105591923,-0.7877047145145124,-0.8460254618916184,-0.4284416952027306,-0.8042364560552997,-0.14598467628201117,-0.66920987118823,-0.2804018596440953,-0.6942705756231939,1.482147198683691,-0.346161014741771,-0.47114230555573006,-0.41118695248280784,-0.24184728857853544,-0.707871361486292,-0.8187078348374965,-0.6885190574533157,-0.34265514935868585,1.8928161271573944,0.45249686635050307,2.1431779167349108,1.2676780650042638,-0.2845764249404043,-0.41246451266524536,0.5127888270444686,1.1622378149844779,-0.6365678983829122,-0.8599205004612448,0.0015741079298884873,0.03688763156973859,-0.5043519034554331,-0.18053364340836492,-0.2700451948922823,0.43785187036620415,-0.7527426211879679,-0.43862549238374104,-0.6292379731856531,0.31419176339731986,-0.7614567312492343,-0.8142097585653612,-0.7026850307841557,0.3040359992848016,0.3408016837154528,-0.7249722928867428,1.8056048382141727,0.03883633029933144,-0.32231602031264583,1.6750333684596193,-0.8290212349628928,1.3770710611959283,-0.695554273528187
SIDM00416,0.42739073346425044,0.743804138371407,-0.51345685279493,-0.868681047015527,-0.7602966729013639,-0.3928251928902456,-0.8372862837190282,-0.7984502357519763,0.8108262883971116,0.12534232308273996,1.4029370426920182,-0.3529500975075289,-0.8859907698367699,-0.813869271481572,0.46761004359531727,0.21552336517789925,-0.7613490183761028,-0.17252014270733862,-0.8358415979539787,0.13529218433389642,-0.6536288643270873,-0.3746628901243854,-0.6405315653623135,1.3748238755509883,-0.3716202617428629,-0.3982435883020929,-0.2525185540967375,-0.34155231735468805,-0.7756186132949505,-0.7149967397269656,-0.6632428114480731,-0.20417356517254867,2.3721378763820575,-0.027027698006394544,2.0133142258147307,1.3392299337197435,-0.4428469256693793,-0.11108610191747505,0.17231359697141618,1.1377203257902435,-0.8103662094286398,-0.7481109735911897,-0.1338936251510886,-0.09162742580047,-0.3532755986490425,-0.1267950092067726,-0.12885524172629592,0.6284961759388757,-0.7276580208882977,-0.3098652465687458,-0.5291231130722247,0.510548324894959,0.6645719587859915,-0.803358601401268,-0.7596878437533632,0.22305132650887027,0.9438914888791277,-0.7441687380668631,1.3540733148205186,-0.37377582961280587,-0.28569708027682617,0.7397877074907856,-0.7257310414167305,1.700363746614996,-0.32790559154793975
SIDM00974,0.642639957847032,0.49158937717071505,-0.423713216082855,-0.7495217032392851,-0.8044642167687754,-0.7316303339107547,-0.8761160407267888,-0.9122282868009666,0.5997389313402147,0.11292157359848992,1.175210285338458,-0.05162904785246166,-0.9047815335909141,-0.8421089396224007,0.3591339515420853,-0.8131775820298377,-0.8628529599215631,-0.11544132174632747,-0.7335270032615425,0.04334314828328506,-0.6331371573998167,-0.2661029323417246,-0.673551758918168,1.0499536943794512,-0.0918688438316113,-0.5537949431338561,-0.187457336009135,-0.29100833125370806,-0.6541436097421935,-0.5012441721736893,-0.7315035345798877,-0.6015500099067024,1.7277722238790625,-0.3409346984187185,0.6401665648545402,0.8188135892731553,-0.5656515930808724,-0.2946353694177461,-0.46738095044578676,0.5937412107673459,0.06204153535170161,-0.8844182775411081,-0.18464744443495054,0.006399688896644763,-0.2281582432462203,-0.46301593048689477,-0.2727947317695342,-0.0692916702080237,-0.71645822700401,-0.21720846039138528,-0.6605799597151999,-0.1269892934349433,-0.780552684404878,-0.7701286848768689,-0.8722742826729764,1.6521812108456122,2.157671385537996,-0.8204934984900597,1.8110152005587972,-0.37216527956548895,-0.3703007943733722,0.6059323556179803,-0.6809757096219082,2.770077567443555,-0.6197344760989023
SIDM00833,1.045381587625774,0.7029414854229312,-0.5324416287439482,-0.885298757596342,-0.7627060582603462,-0.8202797122295229,-0.875636169723766,-0.8999637727107931,1.8602939976143984,0.19396740710229313,1.1716791547546677,0.9092633309250384,-0.8488396656149758,-0.9310289058096483,0.8161992269890186,-0.6770968341196376,-0.7236411593156258,-0.543327905472878,-0.9498308347042916,0.0919752482976703,-0.7685262348953129,0.7012707061768809,-0.5575933832628277,1.230226315612002,-0.036713290899206726,-0.5664236676171835,-0.23628953639952505,-0.3331831242781906,-0.7283145500047039,-0.7629448663163095,-0.7204882694784444,-0.3086385395979838,1.735254881944686,-0.4303982042651237,2.2737607131540782,-0.11978591490552208,0.010905221569594843,-0.2458715206178256,0.7688545854781444,1.0603885718833808,-0.7690001435097965,-0.9500484070662463,-0.10080612487977487,0.051450421637119284,-0.08140299809901622,-0.24586995657663094,-0.07830269536322623,0.5957292544856116,-0.67264821946195,-0.4032288399994701,-0.8500987293368065,0.14597731378241546,2.2779956752533117,-0.8070777359162936,-0.8823225358093189,0.137530343478506,1.3223719832785015,-0.9049600820515639,1.5276694915660871,1.5001837964154747,-0.11767829433275977,1.0183216677136784,-0.8962098076674762,2.232348678488403,-0.8622888549142173
SIDM00562,0.6879986023690826,1.1068731743233928,-0.473696769185685,-0.8568818239002155,-0.7764920964953875,-0.44647177967552454,-0.7172825766246651,-0.9215422228184512,1.3019772071796145,0.19098478396573884,1.0159114664162128,1.085797976411148,-0.9636167112874751,-0.7935574553124382,0.6971834346605755,-0.8329765746613715,-0.7734483957706519,-0.3023323584092664,-0.9322531672095948,-0.1395831145027009,-0.672425842484025,0.248502675754484,-0.7955274191612022,1.295699475045996,-0.04090432579237368,-0.5738026066828763,-0.12285169053648759,-0.1068950378240507,-0.7406007358940836,-0.8422086918461593,-0.7180914207271989,-0.4966278410099735,1.6618351478532032,-0.27261736847893414,1.605703275944572,0.5802972127138328,-0.5210767516830247,-0.5214322125053443,0.7303442159484244,0.9721286917306899,-0.6022649212429804,-0.8397401955877581,-0.32941688337259856,-0.2355224727578963,-0.4436874438956373,-0.21809659631213207,-0.20342242263182622,-0.22044835177093025,-0.548425937505296,-0.24700772772674442,-0.653846128642467,-0.3320987534103507,-0.8135998078681316,-0.8379238605331711,-0.831521174721591,-0.693356797542861,1.9915888402577058,-0.825417528970807,1.864555957675213,-0.6660760303919794,0.24519113076103688,0.76917600419091,-0.8063562346012635,2.0947764972459217,-0.7394443575734515
SIDM01102,1.0328648188191114,1.1039572539520515,-0.4151378222556787,-0.8661913943836143,-0.8542220395609493,0.1506982549761858,-0.8251374680072089,-0.8333458271991113,0.6141907749062891,0.4588521747184375,0.8838145425526148,-0.538825252643361,-0.853522411360281,-0.8228150611286864,0.37654701411745206,-0.04304388212068571,-0.830232935417414,-0.1021413665264768,-0.8785000882044778,-0.015852716477609087,-0.6255053836809558,0.4003117401168435,-0.27753390598069283,1.034791096333597,-0.14235773828778225,-0.5656903842400353,-0.2671640385462258,-0.03967764013050494,-0.7119399458319945,-0.7032902412689797,-0.6124467695034613,-0.6408287039901246,2.691668740397595,0.026825086793332814,2.7317924918314533,1.5151317815811387,-0.5996034747388349,0.3276931256586658,-0.557053514785634,1.2911314803341698,-0.7756796546697486,-0.7297688811255479,0.014677663298259477,-0.09996643501463442,-0.6097688658045919,0.06888582538510345,0.17487878712106072,0.6631245843353201,-0.7616595471547003,-0.09207742838409877,-0.6892770235226996,0.37434210970357434,1.1146038481526706,-0.7631136836172321,-0.8479066410777355,-0.26697822247828157,1.0995771491960897,-0.6989632216788952,1.4182272013984285,-0.5423301282493455,-0.4054435216905478,0.25298867425550414,-0.745150181984416,1.9921853070329005,-0.35079238993802875
SIDM00418,0.8839504373222382,0.8052819421224943,-0.6103560297496107,-0.7146680586229242,-0.8412375208396505,-0.5980765109599855,-0.8585183144604355,-0.9505542944643293,1.1214668989491223,-0.3481489885942462,0.7736932439381068,1.0175701673297797,-0.9938205901023747,-0.7921130354701454,0.4498172341631978,-0.768145146851206,-0.6557639158299727,-0.12118024091601141,-0.8969749387153116,0.30134391972768654,-0.6970416203686687,0.48890955540818054,-0.7205240126135912,0.8443338383986109,-0.2625245895720404,-0.5807364175911571,0.8294722011882413,-0.4907106924871269,-0.48395632737709365,-0.3453852627840594,-0.7609298571996655,-0.5918754757747906,1.6352869345536254,-0.2646954061423203,1.532706310669955,0.2947149425326507,-0.5315657158582872,-0.17333683860214968,0.1224143182547373,1.1746850905971291,-0.8723643288720296,-0.9210054827248899,0.028603975459498398,0.10822941406828722,-0.21895896762273875,-0.4545782816073665,-0.0006193900379372845,0.2972121693080449,-0.1895017095583447,-0.4636884827276832,-0.6790691119084227,0.3545123913414004,-0.2981151348074431,-0.8089253648074162,-0.8216301184668042,2.36499770108192,-0.44391684573679574,-0.8503664564202383,1.5505572123671538,0.3878402919834121,-0.036077921662459225,0.9575981641384124,-0.6798636913094817,1.971476720307813,-0.48885983393926224
SIDM00841,0.23791444512094695,0.7787580421553773,-0.42560687870866654,-0.8810648944238422,-0.8924630208926533,-0.8576412790860548,-0.79848689273056,-0.8657013896990923,2.2930831310025783,0.0029868913479327163,1.252603764436216,0.5206900152897099,-0.9040197996833058,-0.8742758696988177,0.32731314783667104,-0.6704294008790112,-0.8639545691218847,-0.28687972025843755,-0.8369664958917762,0.015637603717246984,-0.6967379610900881,0.21053176630368617,-0.029920368560393037,1.010243286065303,-0.051909467662911386,-0.5765180466700276,0.1253744465126473,-0.5126563946434594,-0.6716859140695142,-0.7623366727847201,-0.7852167021295403,-0.5735542168370705,1.6356633237783225,0.16864791983421384,1.035278491278205,0.23649615628560794,-0.43601025440196245,-0.148754910235485,0.7597598073213814,0.9056391580704264,-0.7284260228966587,-0.8159030865201985,-0.09164435629329268,-0.15642946183411632,-0.5469783442699401,-0.2713141723197072,0.19718415035406733,0.35236873728490437,0.1788258311550197,-0.3615382004837505,-0.776879745620508,0.45368443133272807,-0.6464367460988732,-0.7870555691190497,-0.8743932454219125,1.5689822460969323,0.3134178224708524,-0.7994403566168977,1.6492556499675994,-0.16759512954870617,0.3798338337357542,1.0948129103507331,-0.8938802611295347,1.5572229411618974,-0.614154377496053
SIDM00260,0.6823205353365819,0.7077451953184049,-0.5332832639882725,-0.8667575240357959,-0.881204430262186,-0.8110505909333496,-0.8254474645897222,-0.871519604237314,2.075269024215131,-0.20392324374761903,1.3619834598146954,0.826472065001256,-0.9490770906241632,-0.7395080655006425,0.7401918065912023,-0.8145948454010007,-0.5569138223212822,-0.15591653860708934,-0.9346262206021533,-0.026768132601314262,-0.6529334359987479,0.8558168026187714,-0.7377375539938442,1.303704904239747,-0.3490804847437381,-0.5323091302272092,0.17184776724500825,-0.4440373452943131,-0.5590911010069985,-0.333053853596989,-0.8097400338340759,-0.6237982956439846,1.7296714944877776,-0.18162224665880913,1.99965543464793,0.8565331645074366,-0.6515719539639407,-0.31133849449668843,0.7611755204376429,1.5747581339559766,-0.7477187331959466,-0.8906783019804224,-0.01932165008782726,-0.35661363704919585,-0.42191947879577163,0.18963210097255398,-0.13661114479147138,0.17425526062269578,-0.6169232105903448,-0.3404480813349754,-0.6346779871359,0.014361202871040741,-0.2387842152425802,-0.7785922382940254,-0.8528055289234767,0.8839485027944946,1.488948420828558,-0.7213819689159717,1.4009066501959773,-0.3865575866661081,-0.4407415265305921,0.818062785289595,-0.7514940477513062,2.883192792990993,-0.7843863576868637
SIDM00111,1.791593925856611,0.6734982831522509,-0.5639275382924153,-0.6616897861964566,-0.7462876324976979,-0.7084484581150566,-0.8637725326556784,-0.9100584924739291,1.8686370649961936,-0.05001965901365455,0.8464778788482665,0.9794066144477386,-0.9541614296801013,-0.906517735864387,0.5289435016345332,-0.8250061524627382,-0.7940993006978716,-0.33800692849278047,-0.89833392710304,-0.0801343607291428,-0.7885209131304174,0.1306766344090248,-0.689582673623894,1.255378407995105,-0.17537334636193747,-0.6344843490246996,0.13255733989863616,-0.29869749254498446,0.13122353942061482,-0.5941818541063287,-0.8100002310813779,-0.5582190215068068,1.3565770846004888,-0.3953140172323709,1.0006322051980931,0.022527809995549094,-0.6000237275678403,-0.01715503511853844,0.5794990775852463,0.9942583366684433,0.11376228673200241,-0.459341036467559,-0.2685541023300799,-0.026471488341755306,-0.33152609646866565,-0.27334437505058445,0.3944967373511966,0.02196944530132577,0.4137410021709561,-0.2627024829046887,-0.41620500287208595,-0.08969795550150834,-0.8130729772402366,-0.7662614839389186,-0.8498418496467752,0.43887451560280605,-0.12690872522373897,-0.7094920759874036,1.5366842588478362,0.397873277500116,-0.2425136790297825,0.6220495331329984,-0.8851174499592812,2.1455265374202686,-0.45344837505405605
SIDM01179,1.859515216725694,0.7947700468503186,-0.5304044492098345,-0.8898764504708997,-0.8239021855603766,-0.7673320326020273,-0.8005119546255614,-0.9181016326065952,-0.04098748130421284,-0.30559347239547185,1.2654807750597643,1.9262234032360437,-1.0017247496068646,-0.8185548840245602,0.665530802675609,-0.540925205801849,-0.6949017613708888,-0.17675743294150587,-0.8537556208518681,0.18468335033330555,-0.70676352418283,-0.0031223111275915324,-0.7340751371935562,0.9609382751589074,-0.3392787376254653,-0.6070778656227057,0.5076891366480618,-0.4390859073815792,-0.5648913054890794,-0.7136958311832934,-0.7393615647414198,-0.49740782669505146,1.6589824585889519,-0.31106693970843197,1.7549443685551298,0.7559237930980038,-0.4454602685664298,-0.37378316599972433,0.31177626526459506,0.4690198132220884,-0.8117250410151017,-0.8511089638052195,-0.15187784155385745,-0.22880999361051096,-0.426523172267592,-0.6314064578059885,-0.2412825671327505,0.3562600091127676,-0.7160334677670929,-0.46959546421133375,-0.5687533076171086,0.45456211924616524,-0.7585653242622684,-0.7798986126849609,-0.6971904720904695,1.1730841457268613,0.07432049622620668,-0.7404188371931083,1.5353690482940257,-0.5244275168502539,0.5315070366993635,1.1892844484914555,-0.7863593781555585,1.7958620133641927,-0.5952132107266015
