,SOS2,CHUK,STAT3,ZBTB16,RAF1,RARA,PML,JUP,MTOR,LEF1,EIF4EBP1,BAD,PIM2,MAP2K2,BRAF,MAP2K1,KIT,FLT3,SPI1,IKBKB,AKT1,AKT2,RPS6KB1,NRAS,AKT3,RPS6KB2,GRB2,STAT5B,MAPK3,TCF7,STAT5A,NFKB1,MYC,SOS1,TCF7L2,MAPK1,RUNX1,PIK3R5,IKBKG,HRAS,RUNX1T1,RELA,KRAS,CCNA1,ARAF,CCND1,PIK3R3,TCF7L1,PPARD,PIK3CA,PIK3CB,PIM1,PIK3CD,PIK3CG,PIK3R1,PIK3R2
SIDM00374,0.060741423714350484,1.1785152718583836,1.3842978235123085,-0.5544640956676604,0.8684751964752183,-0.6151050653363745,-0.5172880957331881,-0.7165758296325923,-0.15497831860719313,0.45020830131997486,2.0579726423420714,0.8246599003480124,1.3525926303827205,1.427518526478996,-0.18267601505909054,1.5722768084774918,-0.8371013193284965,-0.8330657801112633,-0.6700210239425884,0.06318874803253396,-0.39644869001748934,-0.4990542457426893,0.5258169715973465,1.4762611042510614,-0.748884378566372,0.019686110145346297,2.317264423664214,0.32677191431577834,0.27675907204753203,-0.5979278893858763,2.0156779694284057,2.6227391441130172,3.091734715265667,0.48055584305653465,-0.8354914593877661,0.8211021362360892,-0.8936137875037091,1.623951230552208,-0.4772526855366457,0.7216801284323582,-0.8472028110724065,-0.024264211688195036,0.9371843768201511,-0.8198965897195134,0.2708471076840033,-0.52321927365786,-0.2873586112733295,-0.6070173801241667,-0.7801677763914867,1.4192698130018189,-0.0015863881255500521,0.047919794428401656,0.12661923255141758,0.06933807030711583,0.7101803121912684,-0.5359605338166862
SIDM01160,0.15582540209760298,0.536643375067011,1.18844617092941,-0.6120857334589536,0.8898353840836593,-0.7206838117452979,-0.4064736431079897,2.1672007579254666,0.1028087856836197,-0.8842884756948403,2.361846337567729,1.1075838184319058,-0.7866262551495491,0.906562482742119,0.038662978249581315,1.5835805790319222,-0.9046948476327007,-0.9061098039328588,-0.9149491919930918,0.41009984410710604,-0.1539780257568887,-0.3322620345768664,0.46029920841967625,1.2449221327112465,-0.7612190352918091,-0.1619233662542268,1.6516339387545067,-0.07770973724117214,0.5403615228783089,-0.6531718066931957,-0.24177687341039097,2.080393869170316,3.028022845730909,1.1297443063025117,-0.4395697595259625,0.5611164930635762,-0.5567180115313313,-0.8001109002652728,-0.6490244747431082,0.9251035318653629,-0.8796448702251022,-0.12161929414270432,0.48232357378397,-0.9175171780714679,-0.009703671263281482,1.197850345103244,-0.5316982997906532,-0.6010957994781636,-0.7501647975741301,0.9378713374263831,0.4223242219914135,0.9746877104833067,-0.6957513156524642,-0.8673539110364847,-0.03023065281712406,-0.4751214289625675
SIDM00145,0.003194612457737527,1.0894161615788667,1.5373388210878147,-0.5127250049803993,1.222340555226881,-0.7248196566115396,-0.5598756959493312,-0.4950329276617496,0.12597559294865845,2.47209901749644,1.2239051481654477,0.8384287584381751,-0.6226994879121642,1.2169315484563663,0.013172175718705272,1.5487298119161192,-0.7696921060770221,-0.6896405762718295,-0.7210676637533414,0.2165374470981674,-0.14508168371135158,-0.3829653108561239,0.6688765368061961,1.672214374756436,-0.6712056004289029,-0.06837189443363423,1.9304153566092779,0.35856390018505624,0.198899834687351,1.5740275077711043,2.3268669687216335,0.3688665454716265,3.2447329326224446,0.7076652951668619,-0.674881210502105,0.8420866888486146,0.3309538653114846,-0.616685866952209,-0.5106530896075184,0.9016517836569579,-0.9172296707969295,-0.09502471228964345,1.0648285922054845,-0.8552430341286096,-0.12970111673421628,-0.6031643088277695,0.2496834043667951,-0.7217709232405424,-0.7467172044581158,0.8314009692364289,-0.018400940908583036,-0.45410189245758775,-0.5468405559421257,0.8163628170683489,0.6122300013840992,-0.3455904798127118
SIDM00975,-0.06248889757389386,0.4308980245613371,1.7390977573482505,-0.8182694596431561,0.667914827045068,-0.6099326324095476,-0.5934151436230257,-0.34627204218558527,0.041591964586868695,0.8753411607403189,1.9598046520916879,0.8968665751001661,-0.7498100260339193,1.4548694000788078,-0.11253756931897187,1.3397936473136476,-0.843265800664979,-0.9298768444001473,-0.8077361691363912,0.001475674806011116,-0.33270096634478985,-0.6595948323460266,0.18998232486050537,0.8882524665012252,-0.0145143776329166,-0.4716630963916373,1.3801718435418144,-0.145950787064899,0.4109762991444716,-0.7197940667777417,0.2328188261535772,2.626967903502437,2.401014052125624,0.5990629611895347,0.1519104934158879,0.44080813700183863,-0.4512518151057963,-0.7089174068441259,-0.46477149930011963,0.8847497287134882,-0.8715589327392267,0.005524873403060311,0.29518046591921054,-0.8911011485527673,-0.35968119381379715,0.9848354833478,-0.7061420385231344,-0.44098808964086766,-0.836051152630139,0.5311689130123125,0.2406067731627391,-0.6495142645683111,-0.6158783529610046,-0.7304204574390561,-0.22383073480811522,-0.5830333987096499
SIDM00971,0.06898150726435219,0.6526502763703504,0.8641205954591991,-0.6328965694138784,0.9840994762213562,-0.5986490628205401,-0.6915064192819905,1.8296092557600836,-0.1331723533746474,-0.8012791676359653,1.2906847837183162,1.030543259178247,-0.8615095330332599,1.004694247177376,0.07468926251449436,1.3377841714965912,-0.9369884400254722,-0.9048270884222793,-0.6731653551166608,0.09923607607820621,0.2580632661519532,-0.5080980502847281,0.9728220191914764,0.5879591046234587,-0.8306026184529746,-0.12347852910502066,1.4881806484979143,-0.5575587699999981,0.44753992891748423,-0.7567991872234445,-0.5140799622853033,1.6440394048877571,3.1816912561976047,0.57225391420623,-0.6186430438859213,0.5972136651532114,-0.31908283163366885,-0.5182908783959141,-0.5106062790719758,1.1963822563824231,-0.8851959927132943,-0.13754177630149073,0.6262191641240401,-0.979420152514986,0.046048752304809176,1.7917929240517179,0.7956840490888306,-0.45121493393410395,-0.6305788513699507,0.9157258262610262,0.42642348328186686,-0.7308554320819829,-0.6428401806490993,-0.8539706438570629,0.31433545656633155,-0.4674103962812997
SIDM00251,-0.15741564172951966,0.8677734239194214,1.4064424907014137,-0.690436375417243,0.9209985474723127,-0.6475843632981211,-0.22695110630722656,1.2595818366946308,0.09890086724377652,-0.8074385963963618,1.9176263439214654,0.7276132544228828,-0.6829085399349035,0.9968949270307409,-0.508592517850403,1.7210473298567899,-0.8655521670939876,-0.8074602276944394,-0.7145887233660649,-0.18214836053429473,-0.06108337198505866,-0.47378219160402313,0.5158605170791699,1.1526039054739925,-0.8299824076046153,-0.10326817267623496,1.4929803410996587,-0.405424371486657,0.2803783522797874,-0.5020898048948089,-0.06566143736185213,2.119896120483767,3.0185218890086545,1.0623823442779528,-0.1752400256115484,0.6747884116275189,-0.6263016608476212,-0.7064638775937819,-0.48788488976253974,0.8598122597099076,-0.8904719592008022,-0.1831817935042554,1.0127039039978598,-0.9859750866791179,-0.07749431033717213,1.1664935854569352,-0.4438483569661307,-0.6341346700003854,-0.7301466551173423,0.583855479838672,0.12304969245245363,-0.46504358598118756,-0.5862194505698869,-0.854625836540477,0.48739875090072465,-0.25038556264993556
SIDM00412,0.31292366742249755,0.943301271293642,1.778860994751396,-0.5535150131358743,1.1575895036147499,-0.7075478643767431,-0.44518361205123036,1.6289940203341753,0.21986113367207408,0.0014539718179507855,1.235818037565864,0.8557921865708543,1.1116651983127268,1.4884850368101117,-0.22468509889567026,1.923702536676503,-0.838143981969347,0.23462379541269773,-0.6681939815376711,-0.11351833481789554,-0.19775973394572563,-0.48398644151347436,1.012493939846859,1.5022894526891792,-0.8284067660885268,0.024474043563951726,2.6214977697587436,-0.3610288536292399,0.24399612452193456,-0.6565257192401968,-0.5277296864943022,2.374924589901235,2.791949976917336,0.4155915934708149,-0.7975564251072774,0.7529752466359841,-0.47932644651822265,-0.5576151598407979,-0.44957868213222973,0.6116622268950679,-0.8827971600096957,-0.041245529643826766,0.7862359162149266,-0.9963990610155795,-0.054471766045236486,-0.6467220149420062,-0.40832659116132897,-0.6381236716395264,-0.7700080495149474,1.2450870296441667,0.11417759015075661,0.681609999352545,0.1793801230378477,0.9186104913756331,0.0008596510534877207,-0.4656554886457795
SIDM00023,-0.11366742974713755,0.734681923307727,0.9322987208371106,-0.6939471720889364,0.8008908803361138,-0.7399551350992257,-0.5300580756083947,2.2858810978104867,0.002552303733567405,-0.7900195607267912,1.7075982743063634,1.5033111900801102,-0.8208288327521929,0.6892220110944809,-0.009405655753507502,2.030519327542189,-0.8104116379466398,-0.9010500013412089,-0.7112643039584126,-0.19836984201976032,-0.02225262985857594,-0.6241215964420105,0.4969089468360614,1.431058774188107,-0.8925531568654644,-0.07166761832542007,1.9959611697500435,-0.15760547748548248,0.5254356127220261,-0.7540195974087617,-0.5648260241760085,1.940495142195408,2.703283636697978,0.5665595184220644,-0.7218466900423175,0.7434415196941886,-0.5467715667510324,-0.8165453020726285,-0.4794204046178212,1.243371823120877,-0.9210921513632893,-0.07915521658399804,0.649224647786217,-0.9556122505639388,-0.26985442561859113,0.42900580603789623,-0.6364411497319652,-0.30413346546340303,-0.8432248397825834,0.6204023303217404,0.41035749845401076,-0.2694914640178967,-0.7250791013265749,-0.8278046256178763,-0.27065947769750315,-0.4534331486825259
SIDM01198,0.20481980681223455,0.8750558439461271,0.561559121108756,-0.45049843490912944,1.0203545052015066,-0.6692841807237588,-0.4949019474080588,-0.3421419672476803,0.25471802952262884,-0.12583680366641456,1.4757047246152732,0.49775870623577173,1.0720974343080767,1.1835166992316553,-0.2354861285481687,1.95376690322678,-0.7569258938651224,-0.706893408184961,-0.524194991915388,0.16965336391324054,-0.2397388857948273,-0.5892886140700756,0.6099075941326829,1.7965837775238547,-0.873458110960579,-0.41770617566773965,1.963738214311042,0.08226620886934234,-0.1113474172428823,-0.5706191770395408,-0.10465435223286473,1.9046562517677748,2.6251251330577703,0.8461193576713766,-0.7772703323215144,0.6932536524731792,-0.6740087466072764,-0.7331504341199825,-0.5980589124626143,0.4431267011174729,-0.8267361587042795,-0.020489936973291923,1.256548288492223,-0.9287303868259537,-0.014577714926125728,-0.7756591157627206,-0.5376674064389815,-0.5641529835909413,-0.7149124152931736,1.3907462806734017,0.08711876569449964,-0.08973988514117175,-0.4354798693102715,-0.11190515273722253,0.034729878026936764,-0.4684404356344909
SIDM00441,0.17645866328509913,0.8818974097515819,0.6877725829542878,-0.6620345159940739,1.0658067901469948,-0.6798345095927995,-0.419846523893953,-0.6464048179755394,0.1099395656362322,-0.7602836496835577,2.278529508730711,0.5851281398246395,-0.4974690159523124,0.8823156582439143,-0.3412197895028911,1.6379688263964725,-0.8483949045342016,1.7248100890874924,-0.5872201696413117,0.40127827371080893,-0.16736349336069778,-0.5469429924016979,0.5816610148050941,1.4043638594682464,-0.47091611136236755,-0.32640520230712783,2.269951354651929,-0.12210543603561155,0.21791913356986137,-0.721101523687286,0.45777052836453075,1.9954394724809819,3.155448405561575,0.5945790305361757,-0.7669895096642604,0.6725152023411634,-0.3605135718813461,-0.5341832099855002,-0.4126214236937502,0.7855116809429205,-0.8997919479192205,-0.10651077603768785,0.9083562047905224,2.735752141016195,0.2030777597943344,-0.7785708219545845,-0.5243330794903918,-0.6385076617147664,-0.6914407600150985,1.0518118365494245,0.7489696364843873,-0.4254041418867837,0.06202555787984481,0.7700501272340942,0.62067171528945,-0.5258224049408258
SIDM00388,0.6344961180524905,0.7544526254007845,0.5889911232733173,-0.49363542431384866,0.9388680331587295,-0.6896829462648961,-0.5381586806887118,-0.657519871042371,0.06820100696882883,1.5701878677854797,2.236216050120678,0.8181194966328186,0.28011695573513024,1.2047303670061298,-0.4766858736515618,1.7125222612692896,-0.8027561558644172,-0.7845898785925884,-0.513242727221324,0.115770004858576,0.05696184706007796,-0.444275588757669,0.5776201590406794,1.44732526472142,-0.7863442224035311,0.12252210662564782,1.73895742987766,-0.2544893727752651,0.5723722004418773,-0.7244977110889107,-0.6393892613226911,1.6847197062569033,3.232106482237082,0.526954469877852,-0.6061357383053976,0.9284401574970488,-0.45915560891794777,-0.7544439911952924,-0.5991435267440816,0.6944670398715792,-0.8660914223756313,0.07004503944289038,0.9554054280666495,-0.8656637324647576,-0.15792073454966532,-0.7431200799513268,-0.6267575999483095,-0.5948245993053375,-0.7053464790999903,1.3238329349496993,-0.32298103313032944,-0.2994443697534215,-0.06916535461916633,-0.3860422541877352,-0.08587130772629317,-0.3795968960896529
SIDM00417,0.6566889715259604,0.8531151414173419,1.1403204006522683,-0.7929349331922708,1.4302686031482164,-0.6386517228938065,-0.5394034304804536,1.0027718654141797,-0.0815465840223639,0.21340585317376592,2.3659091922305877,1.1837785730186328,1.5440159630946815,1.656926186304912,0.5439359103592529,2.7237491960244142,-0.7646293280430632,-0.8247642927577831,-0.6108324832635145,-0.14598467628201117,-0.346161014741771,-0.47114230555573006,0.5235472229909371,1.842330298206165,-0.8187078348374965,-0.1218726994350761,2.087566873323543,-0.4684667914898715,0.4225111425389809,-0.6574702575494942,-0.5459531853741045,1.8928161271573944,-0.5170876849762815,0.5935693569980364,-0.8499948657666319,0.7427641389540123,-0.8029281111179661,-0.643901542623449,-0.2845764249404043,0.661466749966505,-0.8292770620342936,0.0015741079298884873,1.1154842735087527,-0.9424599644283119,-0.014464169967260953,1.8261270565629872,-0.4394694689413112,-0.5811899205778429,-0.8474554399892062,0.9250914970901787,0.06626178774456995,-0.11569019230026995,-0.43213331003785227,-0.08553164369269217,-0.08358335552622284,-0.5707663138812041
SIDM00416,0.4156544515131485,0.743804138371407,0.42739073346425044,-0.7019239236236878,0.9904931990326116,-0.7181150025993038,-0.596499841210114,0.5359196404216844,0.12534232308273996,1.2423351738957797,1.6255276562725003,0.7919162261767418,1.1908796730042277,0.9253651445059826,-0.21770533251927043,2.104313696543735,-0.8743608442347086,-0.846693791203022,-0.6737437894111764,0.13529218433389642,-0.3716202617428629,-0.3982435883020929,0.4128676109779954,1.5225528532482988,-0.7149967397269656,-0.22682420107753173,2.3815631779683932,0.07099222008057243,0.26775012341714366,-0.638222696897033,0.7484280604095143,2.3721378763820575,2.9070163037099106,1.0942511267899284,-0.7390748672777886,0.8667469324557886,-0.5504358786757679,-0.6831818493126387,-0.4428469256693793,0.9846648520582996,-0.8835561284565828,-0.1338936251510886,1.0510232982439611,-0.9245881000118348,-0.0757347150497321,-0.6718305896124492,-0.6199722223712361,-0.6967235074928352,-0.7456356364096367,1.580220807873933,-0.07766512857601159,0.50289772365392,-0.31768611480293957,0.1953303878760789,-0.05471563454357558,-0.4452566505681192
SIDM00974,-0.15538306341279393,0.49158937717071505,0.642639957847032,-0.6215013391017413,0.9427703155875947,-0.6717104007583887,-0.4294170612455157,-0.4147047264776129,0.11292157359848992,0.8824912285190538,2.4251513212215436,0.49185182276151096,-0.8577884066712329,1.3294244801994635,-0.31172144638094795,1.5328643295946152,-0.6615503331436065,-0.9366445679002315,-0.7725870470669112,0.04334314828328506,-0.0918688438316113,-0.5537949431338561,0.3913799746438821,1.1794073886180148,-0.5012441721736893,-0.24731266129322568,1.3767677527076096,-0.2974528392489203,0.3912000676401896,-0.6452134803850631,0.08393764931792237,1.7277722238790625,3.186955998061299,0.42692670406319233,-0.7244948781158478,1.1988799497287221,-0.7375511520989636,-0.702406854409307,-0.5656515930808724,0.9362450173206144,-0.9119004256561869,-0.18464744443495054,0.3466590417215339,-0.8620907233622138,-0.3407503303103331,1.7323771098821572,-0.5899459910426816,-0.4651028902896916,-0.7439006401026116,0.7021792099229505,0.6087554090664942,-0.5551579302970486,-0.5313898545675876,-0.8560381572870849,0.1269166705073123,-0.5428994609405992
SIDM00833,0.15800372903712265,0.7029414854229312,1.045381587625774,-0.5995869157079231,0.21668686446135002,-0.625840641958576,-0.2900873814882565,2.3409564963918017,0.19396740710229313,1.8413357560771393,2.6016336634693227,0.5456920973152223,-0.7790090514137876,0.7373018763565032,-0.4056720897690283,1.5792245430167704,-0.9150336853919081,-0.21853978260741397,-0.7502209466627499,0.0919752482976703,-0.036713290899206726,-0.5664236676171835,0.1924152657580095,0.8928074913360178,-0.7629448663163095,-0.45439866868172774,1.6141471306850776,-0.25435913710875174,0.6975325473872664,-0.594927462586104,-0.3352546630843826,1.735254881944686,3.163574653863059,0.8213170678597426,-0.13156223014751636,0.8545759788423726,-0.47275924954208964,-0.8427412515962609,0.010905221569594843,0.3510909876787058,-0.9147839917657218,-0.10080612487977487,0.8871060621959809,-0.8637809694096564,-0.05011604691099296,1.0300771358704703,-0.6309893410179269,-0.6505084074798098,-0.799413074790719,1.0367261616267036,0.3310707028456807,-0.6373168194043876,-0.6858612215655687,-0.8591586808993703,-0.634720368315029,-0.2800684161392109
SIDM00562,0.12795064731981695,1.1068731743233928,0.6879986023690826,-0.5645830753632701,0.8800181989552671,-0.7692964636806691,-0.7035914873935042,1.58435022588171,0.19098478396573884,-0.7002035622658362,2.467251246088881,1.006138623300618,-0.7375091604555405,1.1264572080651725,0.048861994545013485,1.65056100250978,-0.8409370227669546,-0.764150050890253,-0.7535688976671391,-0.1395831145027009,-0.04090432579237368,-0.5738026066828763,0.8410876676358208,-0.57136611967176,-0.8422086918461593,0.2861455346897968,1.4498220024114532,-0.38036607734984546,0.28119779578813636,-0.7242763050553338,-0.7338865948260983,1.6618351478532032,3.0107190957763867,0.741508202786184,-0.6683343088997851,0.5401061929118718,-0.7404923633534021,-0.8323840987154814,-0.5210767516830247,2.023269814886292,-0.9053300193648247,-0.32941688337259856,0.7174168963973441,-0.9279369154276706,0.2012355533120303,-0.05663881586044674,0.6652918172488447,-0.6137060171001038,-0.6648969848836996,-0.14061420822769496,0.7663985404239901,-0.6221135448157254,-0.6428964209109428,-0.7397370649650419,-0.533928353157265,-0.32581590996012816
SIDM01102,0.3494341435899948,1.1039572539520515,1.0328648188191114,-0.5444126270804861,0.773482124963514,-0.6692712947036498,-0.4872344205280135,0.02258107903427036,0.4588521747184375,-0.8435627869673953,2.1799775084576063,0.9850688557332297,0.28065512839215595,1.4532565754566011,-0.1953703485630166,2.0370400260152315,-0.9131139515653037,-0.8500483306376869,-0.7390778617615575,-0.015852716477609087,-0.14235773828778225,-0.5656903842400353,0.4443083390967609,1.8806011356271672,-0.7032902412689797,0.0860219240796296,1.8243442430315813,-0.20323226807174666,0.43098092223083045,-0.6912596415087299,-0.4778974886211739,2.691668740397595,2.258050500155151,0.769934418742841,-0.7641533646729318,0.5020827177456222,-0.8207041140247936,-0.5732211437640953,-0.5996034747388349,0.4947735923720452,-0.8732184553965229,0.014677663298259477,0.9130531465222033,-0.2564062393103916,0.04673071573772569,-0.628288097024151,-0.5875857530446422,-0.723199234076209,-0.6879032510052907,1.4807230574277097,0.2808121749545324,0.14078357893821722,0.04456143808684699,0.029798353336287844,-0.21100886397920976,-0.5990895700037107
SIDM00418,0.31386045610647206,0.8052819421224943,0.8839504373222382,-0.7858913162783663,0.7460262533985836,-0.5893325692760915,-0.37399617453798123,0.8322855038716924,-0.3481489885942462,-0.6229842349276498,2.4011947538677902,1.0206679950967705,-0.6434114725565552,1.557486180111684,-0.09160049092515588,1.5661996395418034,-0.8623422080128842,-0.8744364436960474,-0.7548909240772861,0.30134391972768654,-0.2625245895720404,-0.5807364175911571,0.6150978721013389,1.3503382136987916,-0.3453852627840594,-0.2451669217672363,1.8961371345775992,-0.22556356533291586,0.35890009870723294,-0.7138882064841815,-0.2984409223446943,1.6352869345536254,2.963764785574798,0.7958541896463016,-0.42769290467719784,0.8281753338653185,-0.3703954914829707,-0.6812136374617814,-0.5315657158582872,1.0620777214319281,-0.6790707949334983,0.028603975459498398,0.6559449347838306,0.6433859404539253,0.19507085320328002,1.4250893859980764,-0.6780766065091433,-0.4726280817561736,-0.7215238971762112,1.0844794417333914,0.20716419221007035,-0.393001076038869,-0.6723173134696088,-0.7818650636052804,-0.5464838782834218,-0.30170892009995254
SIDM00841,-0.21274695800862764,0.7787580421553773,0.23791444512094695,-0.18593034421138818,0.8336714323668543,-0.6075228756722723,-0.5788134044387586,1.313970231727181,0.0029868913479327163,-0.770319625785708,2.585887460782938,0.6004542896237256,-0.7607882714954621,1.0387430952070213,-0.084040850568201,1.8692588002928932,-0.9449664610681681,-0.9697419690484138,-0.694942916518281,0.015637603717246984,-0.051909467662911386,-0.5765180466700276,0.2524064892819071,0.9991179403309013,-0.7623366727847201,-0.11283108263991955,1.86691581192312,-0.3471918861967602,0.21507800696388196,-0.5365649040963154,-0.45957319465988894,1.6356633237783225,3.624807019155725,0.46450074461692603,-0.21727103774751552,0.6236813303176094,-0.30989595834509925,-0.7269886492644632,-0.43601025440196245,1.139261014354133,-0.8651618103926855,-0.09164435629329268,0.7792074215639938,-0.8519889009296261,0.4923455010716825,1.4536558374327961,-0.6671956292251212,-0.4922894471198409,-0.6903967166219563,0.07428638469858213,0.10773134796017608,-0.6698753839831655,-0.5442447152892338,-0.618084596743463,-0.34039489080655044,-0.33001310447708315
SIDM00260,0.20639431972997083,0.7077451953184049,0.6823205353365819,-0.7387101430911542,0.7984593549834046,-0.7185293850859944,-0.5239294810159977,2.301881273182125,-0.20392324374761903,-0.5254771472382076,2.241991066429336,1.372415656216511,-0.8182925174226445,1.0708934741770517,0.18595465730115524,2.155589664711715,-0.8399789384865768,-0.8808335291057807,-0.7948404540711718,-0.026768132601314262,-0.3490804847437381,-0.5323091302272092,0.5706267561538768,1.6418686102137483,-0.333053853596989,-0.02462739600286046,1.7261708394171746,-0.3984226908404782,0.9688556916148979,-0.5698187175546237,-0.7413031359845808,1.7296714944877776,2.8725715398411538,0.8440027416908148,-0.3875823185767556,0.680470692175028,-0.6289645756512612,-0.7301315320470275,-0.6515719539639407,0.9020339852596925,-0.9115552816333594,-0.01932165008782726,0.7622566570272225,-0.8455224151304683,-0.20441764407427673,1.35184000182189,-0.601060438408978,-0.567905937290723,-0.6828121431769316,1.3351938202871954,0.2959828076245309,0.9624317745821317,-0.8045947172146216,-0.8257778011887567,-0.5269232993886979,-0.3957605798812274
SIDM00111,-0.0458771620450869,0.6734982831522509,1.791593925856611,-0.7516980373194592,0.7099174714981213,-0.7466161262190024,-0.3784058432867388,0.22998541678088177,-0.05001965901365455,0.14793875090480121,2.2749231692621916,0.7235043357339425,-0.6126973240050472,0.8115365000209093,-0.35362763424471194,2.0857307097675273,-0.7178544742942722,-0.7338950328301141,-0.782630298205571,-0.0801343607291428,-0.17537334636193747,-0.6344843490246996,0.8545785413934298,1.4915636961282308,-0.5941818541063287,-0.4231960793004604,1.5564672168598548,-0.1451798431951269,0.09436014632156378,-0.5804295450571825,-0.5878779967732936,1.3565770846004888,2.7668846852675753,0.7416711918918805,-0.3484804406076555,0.4993967951369354,-0.5759513155347203,-0.7666996235158835,-0.6000237275678403,0.239459125139617,-0.1498793105453656,-0.2685541023300799,0.2197044707181622,1.2684412508594802,-0.21176564822546537,1.2114252349516845,-0.4956591124080857,-0.613671458515237,-0.6462057058633647,1.0593001790346965,-0.010576863538710167,-0.24654345507986483,-0.5622361376376708,-0.8219682867801462,-0.011196311455608144,-0.4510810201816308
SIDM01179,0.11895806882530344,0.7947700468503186,1.859515216725694,-0.6655098342789453,0.3976755241431825,-0.7480527220213351,-0.6657319340310274,1.0053170925262045,-0.30559347239547185,-0.8193065661018862,2.27830669474858,0.7202763145262372,-0.8072666001140323,0.9951310699477992,-0.4868572586379153,1.0859398973228993,-0.8807308772938347,-0.6647530151205107,-0.7808359778779924,0.18468335033330555,-0.3392787376254653,-0.6070778656227057,0.5648626734616788,1.218380585741436,-0.7136958311832934,-0.5538859312221295,1.8337796953768717,-0.2836844881994824,0.7242087428446708,-0.5556919628228075,-0.7243224124156126,1.6589824585889519,2.866252949255149,0.7098333316416889,-0.6746484969740728,0.3679749082282688,-0.762053186505526,-0.7411496994830541,-0.4454602685664298,0.4858272645571213,-0.9232758520307086,-0.15187784155385745,0.6048641224709735,1.9006862233341226,0.009561623904918638,0.2678631195391532,-0.601390102164401,-0.43800261998251794,-0.7342457667919621,0.7505117546497962,0.6493282796948048,-0.15535994318425314,-0.6508527845578547,-0.854844060312712,-0.5180089387953762,-0.45625513223120473
SIDM00351,0.08549876020810201,0.9226171180343544,1.4086901460779993,-0.6012476208627118,1.6575469297969212,-0.6890250787170594,-0.510437563692312,1.7246994999131662,-0.0012165430593887969,-0.807467759466305,1.911148417243364,1.20136661149929,-0.7766792137221626,0.9823080226911776,0.1836458032388864,1.6530444341376171,-0.8433454084592692,-0.8351232886579921,-0.7415284535523827,-0.10990972519407095,-0.1063212953101763,-0.5792051171910602,0.6643670566851989,1.2936801809849767,-0.5178051539302393,0.1616238125237997,1.5146475376450836,-0.13010080943948857,0.10360872177176447,-0.4741229783159602,-0.5280087396783669,2.001992501043603,3.6143191802867136,0.7538860842129634,-0.3759577105281127,0.5434793312758806,-0.2675973399192245,-0.7024744919551088,-0.5734070289457552,1.3613474053370669,-0.8977873303339287,0.2377534267062725,2.069804141350856,-0.3002894336284411,-0.061144057051039334,1.1577558418228424,-0.7243495651446956,-0.24259995204334422,-0.7120350460480986,1.027365899052438,0.15446477676951634,0.9652705201840385,-0.8336068367770558,-0.7638572796243182,-0.5477226233363018,-0.5066629846315648
SIDM01205,0.2143658992032333,0.4095007325264294,1.326571937393321,0.7452773660314204,1.2678504784334974,-0.6523185790296526,-0.2817498662286694,-0.12347578262832523,0.06560592913593988,-0.8320304192115372,2.30485180201655,0.34100043114741885,-0.5053353067833252,1.4320344892299777,0.06198259432867514,1.6530916655152894,-0.8394707150496253,-0.6061215661746638,-0.7828250070184427,0.21058552171104614,-0.23670220678169682,-0.4999352258320263,0.3956009869333515,1.2942206793449715,-0.5729690856703967,-0.27520054776972763,1.8042015647022025,-0.14168174699394928,0.42416182865861013,-0.7270103100841788,1.1777509344782648,1.8547954977689243,3.093299515387743,0.7953724178286725,-0.7828951973725501,0.7280659146501992,-0.6012419487609958,-0.1983170240006017,-0.5127132613426812,-0.12283404329781168,-0.8659964566942603,-0.24889493104425414,0.3658580164348941,2.33649817714231,0.06932796735050024,-0.6993513349470964,-0.6400380048817766,-0.7060537419554681,-0.6177219433666824,0.6625866478532413,0.6237564687808103,0.381582811051555,-0.08267136656682693,0.1235924381580658,0.23606704104625567,-0.43302063366892585
SIDM01095,0.13345746859501542,0.5684020101025985,1.294994912903077,-0.6497647567138745,1.1114646987600727,-0.558920719820372,-0.7242618839502872,-0.574099381853392,0.2475022291116551,0.01098564595847263,2.0530335854393926,0.6374246566825421,-0.7150888635974277,1.1817975244226455,0.2088006543438508,1.9008935071119377,-0.9129342456489068,-0.7563520182453817,-0.7981916501656664,-0.30542420189036024,-0.05080532290556172,-0.4691685851995863,0.03613790727622619,1.4757282706079329,-0.32413271135550836,-0.4377238430499881,1.9664181216311465,-0.31376922798385243,0.2202463521344121,-0.6649308711577735,-0.39309778556788266,1.907970874082251,2.336949036818323,0.9272900889669606,0.08321151701390928,0.5896199563785971,-0.41921585598496636,-0.7627716925981538,-0.6344786657230707,1.2426845416019883,0.7937483843857005,-0.16691400102794127,0.5815470950496815,-0.5953244185920095,-0.29311595712874855,0.08954153265418195,-0.4943161220343966,0.24896772927496233,-0.8066184123010652,0.6483750314727564,-0.31863516352133,-0.19500615482029143,-0.6899418837108763,-0.8657975806279061,-0.40358497131965254,-0.5173011558596853
