,EPHX2,CYP2E1,ALOX5,CYP4A11,CYP2J2,PLA2G3,AKR1C3,PTGIS,ALOX12B,CYP4F2,PTGES2,ALOX15B,ALOX15,PLA2G6,PLA2G2E,PLA2G10,PLA2G2A,PLA2G4A,PLA2G5,PTGS2,PLA2G12B,PTGS1,PLA2G2F,ALOX12,CYP2C9,GPX7,GPX6,CYP2C19,CYP2C8,CBR1,CYP2B6,CBR3,CYP2U1,PLA2G1B,LTA4H,PTGES,GPX5,GPX1,GPX2,GPX3,GPX4,CYP4F3,PLA2G4E,GGT6,GGT7,GGT5,HPGDS,PLA2G2C,PTGDS,PLA2G2D,PLA2G12A,TBXAS1
SIDM00543,-0.6932324173792953,-0.3613615842472741,-0.9257042871603113,-0.41821267034592763,-0.590476946931107,-0.7064665824580183,-0.5716057574253628,-0.6830679806791107,-0.7578892126992879,-0.8215728653745452,0.9756512002874357,-0.8827938270730853,-0.773208009603352,-0.6614169068512573,-0.8430796062988986,-0.8497361995624719,-0.8936311243265562,0.7950676648758421,-1.0620924574181512,-0.6181912338837887,-0.8353005472956948,-0.2581869704042987,-0.8670901381479671,-0.5123455628964128,-0.8057785809987861,-0.732901584263292,-0.5968546308255849,-0.6458103892819127,-0.9985483026870068,2.009956053660901,-0.5738467991776102,1.3894760175656526,-0.105217109544175,-0.8533208325211056,2.5447730385671394,-0.4471478454471048,-0.8691579764910076,3.1897545372533864,-0.7127533620192993,-0.9436421431606179,2.230241103778704,-0.8902442429091815,-0.7038467117750543,-0.7303645382610243,0.2853285991051739,-0.7490298075408077,-0.9539553350299737,-0.8646477482372152,-0.8340790694690138,-0.7608086202747604,1.1091721008159086,-0.5529637872281313
SIDM00537,1.6510357895578984,-0.6708568387876335,-0.9231997205039336,-0.6730581188792071,0.420501283072498,-0.69631644165826,1.0311662479613173,-0.9099610802564737,-0.3944918291923972,-0.7859043895702469,1.1027995165320192,-0.863258299916086,-0.8188065183687916,-0.6995906094762696,-0.8439439342297973,-0.617638482164238,-0.6518544938848319,-1.0234908252714097,-0.9572908809346851,-1.0049958383840893,-0.8430962274673639,-0.785439438747265,-0.9411973543603581,-0.6946835086216825,-0.8565077198311754,0.8550474360902436,-0.7376817274687508,-0.832912720891421,-0.9464518634717626,0.9437017727044451,-0.6002133647796872,-0.08304622337987567,-0.5609380387608452,-0.9059067346593653,2.4558950533428034,-0.6622520261746024,-0.8805246546662906,2.57604203584461,1.3361187216806953,-0.9280883994120036,3.3227743013056528,-0.8961885271369833,-0.7879134784547627,-0.06710692488412105,-0.6283909541786388,-0.8087258031465472,-0.9310255707617346,-0.7704792293202696,0.6271265663249287,-0.7931110337250724,1.8155495495124279,-0.8110092711227623
SIDM00332,1.1802232298480955,-0.7661528546625929,-0.6057003376016481,-0.6265438015112026,-0.844444824563827,-0.7616239955109599,-0.39224963397762086,-0.7397384493894313,-0.6384617232164139,-0.8527662618123344,0.6163178419898699,-0.8581694651271625,-0.7588863585857918,-0.7342966304239535,-0.7796684494544124,-0.7588750386817555,1.5919141339372334,-0.9196303068875576,-0.8505375481573582,-0.9907982185607971,-0.7980575252706625,-0.7074048862778012,-0.8885813365452746,-0.7993554763956139,-0.8369101140874713,-0.904439254305337,-0.6076198265230074,-0.7636937868797475,-0.9744752747528322,1.410737422652385,-0.6959115574907895,-0.04630897604165691,-0.8323066025063891,-0.8360485681877157,2.531176556677646,-0.6711931327664812,-0.8194373113867977,-0.8041816858286217,-0.2946468565913291,-0.998215750793631,2.8739894434211255,-0.7427742238142314,-0.8470349093197598,-0.7824618483353528,-0.5424552105574287,-0.8576674281415733,-0.869535739937183,-0.8798624606012914,-0.7458789508030417,-0.8044035294949372,1.3499349544081718,-0.8204832533409855
SIDM00299,-0.7158113129270722,-0.6113449906133418,-0.9476018136004573,-0.5017060413912375,-0.9580716611089812,-0.6701587925484878,2.1660496531736615,-0.7690081626735457,-0.6637464738945148,-0.8013178835144019,0.7954007083360554,-0.8828108709825676,-0.8657926187741377,-0.6873089117354622,-0.8695565581506727,-0.9721359613640677,-0.897272410385954,-0.9615457955909601,-1.0408914689560222,-0.9868207685764208,-0.7585954372084096,-0.6756118843828224,-0.9223305903664433,-0.7694798474068889,-0.8353953786837862,0.7305072444245049,-0.6001234749537679,-0.8424897501522418,-0.9461379430549595,1.396665430171755,-0.6333637885210578,0.6433210547346272,-0.49561738360779994,-0.8876916345651743,2.376870008644555,-0.625424306934404,-0.8804108424080102,3.0529134483182085,-0.7949603228064166,-0.8645808676636322,2.8350191991775153,-0.9057110072902014,-0.9284047736978677,-0.8133099883214694,-0.4993790755156497,-0.8654340759422505,-0.9367387454977527,-0.9299927697150895,-0.6715999213707589,-0.8472675889207529,0.6019533065214384,-0.7945270580882974
SIDM00308,0.22113943352314067,-0.6867900469757838,-0.8559152555123967,-0.5651393826941341,-0.8650891665720628,-0.45241894542846856,2.0758861772655255,-0.6979989736674286,-0.8529059563862553,-0.7368064795500965,0.6006614976740741,-0.811732756970761,-0.8180628168058686,-0.5810037726529267,-0.8907913856113447,-1.0110676051840555,-0.7775274980277411,0.45042667144237825,-1.010140266830213,0.8980966443555263,-0.7998483483625937,0.5180136112466176,-0.9965968695438829,-0.8329012920507105,-0.898882958464754,0.5156129118084607,-0.6276954793360708,-0.8742045888284218,-0.9309325293906683,1.0704969169743725,-0.6508808095549938,-0.2851205334273539,-0.7282753208416641,-0.8263429092751993,1.8861475128349232,-0.5953617919250686,-0.9040395525342587,2.6737863139169815,-0.687546458940656,-0.8886882405602312,3.09439291006818,-0.8277121367592283,-0.7009172093634254,-0.8196011201426188,-0.6746882115182634,-0.7932926381096768,2.6236747332768786,-0.8429191017241136,-0.5097224721870006,-0.8087647089671154,1.2818213056676027,-0.633004531096334
SIDM00227,-0.6691580630214383,0.16038731974524842,-0.8568736699795725,-0.6119105389543954,0.1988770008622892,-0.676221410859065,0.5227877151045057,-0.746917857746766,-0.7189072107157486,-0.8290381011537131,0.7649771503599181,-0.884171634343043,-0.7952193400523816,-0.6881409943444226,-0.7282396392659324,-0.9919455659859825,-0.8626251703770892,-0.8798506202904768,-0.9486383437301283,-0.9793419735589112,-0.8626000381402376,-0.656337369313182,-0.8383559527961455,-0.7422640671059223,-0.7859069806555253,-1.0110929341911632,-0.5981828635735421,-0.80462571887702,-0.947115242611041,1.105334418359199,-0.6226712222207378,0.6389245980512359,-0.7779845634471246,-0.9131578793044898,2.7866092455067055,-0.6706910108037649,-0.8874916430510752,3.0143611903254395,-0.7794988782896188,-0.9688349563442328,3.3881042138627633,-0.8400010954234369,-0.769208677096928,-0.7816109291516703,-0.13484681427173933,-0.7623931978788789,-0.8783968569432303,-0.820785821878341,-0.7882459967832056,-0.8483473730424069,0.8912033771194001,-0.6937198412432495
SIDM00294,-0.4559705198566747,-0.8531677103576814,-0.8458066582497783,-0.5319254646279701,-0.7539154072344548,-0.7271538346947166,3.063916879316637,-0.8330980871402028,-0.5262812613817308,-0.7947988863592452,0.7877152177117974,-0.919524079529301,-0.8212673942978542,-0.677068621188153,-0.7870183493492131,-0.7132893949328668,-0.8642024401214025,-1.118453653048085,-1.0026667481005926,-1.0234386369524604,-0.8215243862379048,-0.6988071040088834,-0.9610004206281749,-0.7854030934563763,-0.8555170594976058,1.3001182294413196,-0.645828353589149,-0.8132977791286654,-0.9181129988505871,1.5091375892967909,-0.7237091316534687,1.614470558171049,-0.5559064186614304,-0.8819094789968562,1.6862930524903976,-0.4296882322602122,-0.8142837745499568,2.2807977793930907,2.3064181543617384,-0.9086625513165864,3.0442906576482898,-0.924928810903587,-0.9950974314159091,-0.8277840921558384,-0.20132162462331005,-0.8155385957846786,-0.8941334094296849,-0.9061138474289185,-0.8037065396944784,-0.7813145858703305,0.8761554392245693,-0.7107256656207931
SIDM00677,1.181022119103135,-0.6928687381937509,-0.10718932245367288,-0.5650731152232829,2.1631465721316463,-0.6965034066052274,2.6568330912219187,-0.867177232598657,-0.5611696258243133,-0.7669862965065691,1.2096800135373762,-0.891517854455773,-0.8125175687882592,-0.7185362314933051,-0.7171842203752563,-0.4909382224373393,-0.8120129964528192,0.7107147379894426,-1.0313650968195913,-0.8574197739281227,-0.803007015952257,-0.7718203979565178,-0.9306916525568636,-0.7394283201590384,-0.8600382346469289,-0.9538049298026278,-0.7037114023061681,-0.7641973101547399,-0.991966869246942,1.0126539918652848,-0.6508004455728476,-0.7291624880446791,-0.8143742134824307,-0.8898665803131088,2.3939944117289027,0.6120718474840907,-0.8670954516960923,2.8277723916194426,3.3082312325489496,0.16399271853440195,2.5680349307182246,-0.50654509186991,-0.842506602028772,0.8458634114542753,-0.6801575062507297,-0.7610847768480866,-0.928306448146604,-0.7947396401268816,-0.6736594536238638,-0.7823867790877859,1.2939435349463007,-0.7617884890569302
SIDM01220,-0.6375739651366206,-0.43191480506240926,-0.9410881691642218,-0.47066403049671246,-0.7772472154404316,-0.6060095364204594,-0.7066867378346254,-0.7670082389146721,-0.6646692702487745,-0.8424096811311265,0.5661134574521991,-0.9103153647534162,-0.8384407226367445,-0.7222474564479874,-0.908864240637385,-1.0021375257988205,-0.8787752507131839,1.4726337415706552,-0.9687396379318086,-0.4686991071500911,-0.8443705436836176,-0.7746655076766501,-0.8855123338445233,-0.8877207681212513,-0.8499107370611348,1.6869082618176203,-0.6822486137198542,-0.9041168655944243,-0.9813021450288681,1.202079301727652,-0.816460097041122,1.461718540647967,-0.2660606049774168,-0.9412154685411677,2.1487634015025003,-0.48283030604717597,-0.922456568470839,2.7475459325141456,-0.7349768104031571,-0.7249693008692536,3.1898439492817725,-1.0278663613337475,-0.7867056327462933,-0.8202434279197691,-0.2843046302378258,0.3721393664916821,-0.9388360794091497,-0.8552631462243917,-0.7508061511922959,-0.8077532956567361,0.9508455273733093,-0.6802934391986705
SIDM01259,-0.6545707741125447,-0.6301279852651905,-0.42403993690512093,-0.45420897046667474,-1.0280090245600007,-0.7334429837402877,0.32465099224127386,-0.8243818914244602,-0.8651959723746293,-0.8211103097149075,0.47373807721921274,-0.8557580054020765,-0.7666081854336776,-0.6737946239085562,-0.756722328127027,-0.914036104274708,-0.9040810003344315,-0.8806128955408137,-1.020021927156497,-0.9492588341542804,-0.9098533369334505,-0.49517708451787373,-0.9216051904934643,-0.9415677986555826,-0.8508677791254808,1.1647480132136483,-0.5989753569743729,-0.7909252825310135,-0.8883373246053059,-0.39946635051767715,-0.7854537560123921,0.31689253340409534,-0.5091592704512866,-0.8786066457407475,1.4060120105977723,-0.5809543872610264,-0.9241951513211549,0.8778796485260956,-0.6528846128572123,-0.9248634942522963,2.5314045601578763,-0.8702379429952143,-0.8406554343520098,-0.749975435900423,-0.9057261544263637,-0.7012958266104279,-0.911987869949626,-0.7691454747071707,-0.8360919779158298,-0.810873115573918,0.8303756274369299,-0.7627751451813258
SIDM00680,1.2805783024579904,-0.6761154568775701,-0.7915113158069846,-0.5981989965084206,1.0316408490740665,-0.3541868167089862,1.8034638972529051,-0.7748337653302726,-0.6595600187393111,-0.7580746712520418,1.1980971996009562,-0.8964219792431265,-0.7966148491119325,-0.6932600439204074,-0.7658638507133592,-0.28421538330231205,0.9654834450434514,-0.27280030112241443,-1.0004381675525815,-0.8801280905663187,-0.8087934451707902,-0.6656457403939553,-0.9253769221131605,-0.6854550708823989,-0.7914655005461307,-0.996101046445266,-0.7119775605637435,-0.8280322880158308,-0.9784167439220263,1.1470531870078087,-0.6547274510448543,-0.411148205655974,-0.7071790598057683,-0.9013768313243543,2.57761177564618,-0.7844585339626884,-0.8814327164549697,2.815333881480491,2.4131979043139022,-0.9368991845148745,3.084390887362037,-0.7655020370018809,-0.7184580160998207,0.19716113448551334,-0.7408403279050451,-0.8647178681600528,-0.9283807885944777,-0.8291807412411769,-0.723268882076471,-0.8289714215115738,1.3475962988005696,-0.5205425422290074
SIDM00346,0.24407828803190573,-0.6337117573155749,-0.702433896486758,-0.7270326029275778,-0.7993159214028058,-0.683717124564745,1.3621793727532203,-0.6351739220619941,-0.5937157162908037,-0.7115565908949185,0.46105851808041187,-0.8512140088264183,-0.7993718955213415,-0.45056415768942293,-0.7584281561071964,-1.0216885062214343,-0.8729848054306835,-0.31490549135863827,-1.0030318764305004,-0.9699742590263152,-0.9138199436399757,0.12078837965003056,-0.853071975316774,-0.7300694691054925,-0.8457565853950975,1.2958681371148846,-0.6549830629132798,-0.821130850173743,-0.9552222074130157,1.2145542032336103,-0.744119133818732,-0.48747925618844984,-0.6861682601643248,-0.9737249706625649,2.2936098017789868,-0.5803771373299955,-0.9567859378626415,2.4583481392937356,-0.8152071004844806,-0.8567107697402696,3.017617613593421,-0.8846737408847257,-0.7956240540740367,-0.8777242806337746,-0.5234183006767523,-0.5755900042879201,0.2656414476190319,-0.6340845667953762,-0.3628786269546013,-0.7659416746729069,1.1128121775373845,-0.4997524687519291
SIDM00129,-0.48408516814691044,-0.8945475246037119,-0.9938925958377642,-0.6431853562749925,-0.9656196396003078,-0.5139799028820567,-0.4677640146215595,-0.851645957866467,-0.8264905465984572,-0.8115319706601987,1.630102934798806,-0.762770550142813,-0.7909338147661285,0.1333490293698853,-0.641329023101005,-0.8268898422114824,-0.8693539422842745,-0.4923846563205943,-0.7738303140633443,-0.8952335109470959,-0.9100786176947155,-0.75378607929933,-0.8677943566038475,-0.7434646506968732,-0.8302366617403543,-0.887528222572349,-0.4960752769397124,-0.8751115378291346,-0.9756929064059484,1.4204077813932492,-0.5767789887194714,1.0214201350412577,-0.6406628437572695,-0.9410532067677746,2.107425138226743,0.2377260921238877,-0.7498143703209468,3.3649045405804174,-0.8072278538615935,-0.0566896147506616,3.278602575666037,-0.8429817855670555,-0.8537720197589649,-0.7564011158809967,0.2084512068256891,-0.5938419754658749,-0.8546569460649628,-0.9784330587078783,-0.7562649024798432,-0.7452436671906775,0.7785121885434482,-0.7397913411149374
SIDM00627,1.4666510213133936,-0.8447594786252597,-0.9689068987247654,-0.6854207854868104,-0.6474348033817797,-0.7052765301727204,-0.6231291290850198,-0.7821349815233791,-0.007759517558886494,-0.9161272961008445,1.0077044532095756,-0.41668889299343514,-0.8831755939129526,-0.7558233192804683,-0.8144520835779425,-0.0640889945397571,-0.9061815609458634,-0.157255958535531,-1.048390519904779,0.265973227750657,-0.8904487649745614,1.0331466671237988,-1.0257236985239186,-0.894022782828391,-0.8607859018028396,-0.7691152462474696,-0.6206020674224023,-0.9021267762907388,-1.0080052020383323,1.5449035778193774,-0.7655316042799191,0.3829427358354852,-0.519787103960865,-0.8872643008524088,2.0383284066943834,0.19920588029340117,-0.904607512840407,2.488605454336427,2.1057358886473367,-0.8705717130296954,3.2167128325365484,-0.5977636396371483,-0.9222173817464882,0.5786823329843969,-0.8787344269361476,-0.8969140836202573,-0.87171507865303,-0.8544537174973358,-0.9196491897656107,-0.841498542058963,1.0124423809458027,-0.8124014484494781
SIDM00293,-0.47161608542171185,-0.828541246744392,-0.8776453785055544,-0.39036261918154064,-0.2930401350606557,1.0393115471058483,0.5643531554049209,-0.8390168454942001,-0.5550995751680893,-0.8122439421337063,1.0153474780447473,-0.887695168957727,-0.7919661734548991,-0.6937984888012096,-0.9303048199889467,-0.8263010047670797,-0.8803737262126662,-1.2266547401866132,-1.004361696892425,-1.0459880815989389,-0.8688591111199064,-0.6381398886899872,-0.9463219008638178,-0.7668809449457488,-0.8723285108915151,-0.7661221886268895,-0.7020432076955423,-0.8507633465726144,-0.9754185324156786,1.233173080695326,-0.8101227377121174,-0.4926052009084603,-0.43593101719058247,-0.9752067696933253,2.1174784417013797,-0.4180024730110933,-0.9468771194808822,2.2062094947430504,2.65989652853846,-0.7772043498422513,2.90448956465101,-0.9951153496445543,-0.8144526602457811,-0.8118780964052092,-0.4266078153205224,-0.8338728923055385,-0.9338149599331232,-0.8304549200637997,-0.868278996255516,-0.7905552486783208,1.9015190579104204,-0.8089075778517762
SIDM00274,0.8836114515919885,-0.7133908590598208,-0.9842412299829131,-0.5527870622310345,0.1597486435871191,-0.5506063740433581,2.183477397236988,-0.7911703582105785,-0.6006791441907742,-0.8425258795398419,0.9846159015716145,-0.8618847978311763,-0.8405956755724667,-0.6825068777706661,-0.8396072794275221,-0.7051957069686401,-0.9484421276056927,-0.9827197526701646,-1.0035997422006433,-1.0164307096084675,-0.9623228826988665,-0.6324047221698739,-0.9484324317101168,-0.8304139071437053,-0.8080055323182278,-0.9019486171774447,-0.6476889225073332,-0.8713449766262916,-0.6899139549469373,1.2145597562435697,-0.6513317682172318,-0.4062748869075091,-0.6805072931524334,-0.9519212265881559,2.763321183689627,-0.4446248547758506,-0.9193804074656269,2.3039769031007356,-0.7233183871092895,-0.5849876318703763,3.3196306807403357,-0.5965237046367996,-0.8579808279057467,-0.7869911202283967,-0.39012924259364457,-0.8600494594809649,-0.8983754103196291,-0.8555495191110785,0.9800151573866698,-0.8154965500258895,1.4512187309246956,-0.7921732726661458
SIDM00544,-0.3490509598207355,-0.7248110811527394,-0.873246184014704,-0.47159951110522425,-0.6150489490174468,-0.23651206469519764,0.04652014894023331,-0.7147853405389686,-0.615827785463055,-0.7969575011595975,0.7085845849096379,-0.878148863907498,-0.8007319936909871,-0.7355289906612044,-0.726959331829299,-0.8562639170639157,-0.8528917625965254,-1.09262434894973,-1.0208902400707836,-1.0072105101361475,-0.803791689647692,-0.6783561577619884,-0.8732453574198723,-0.7990410446096989,-0.7908619988810747,0.6201609341510932,-0.7064113451267319,-0.8429876647323813,-0.9542174521088673,1.0801586351214283,-0.7185523271448384,-0.4894981540258499,-0.7254331689158428,-0.864662438028044,2.241801645962417,-0.5648290361858911,-0.9079441134329593,2.427473780642842,-0.7243990452007483,-0.542562522953241,3.0915249761996084,-0.9277580110363413,-0.842018060169396,-0.7388765631626711,-0.3248867121527599,-0.480108486608002,-0.9569082607955397,-0.7620800060206747,-0.8213424196045396,-0.8405651906741387,-0.04055423289083928,-0.7198104981074429
SIDM01006,0.9965761659471744,-0.490797675977481,-0.8257267164892792,-0.3059952468616516,0.6605641649927771,-0.6907688196926948,0.462754315431164,-0.6779349740533875,-0.5756307969983767,-0.7561882680453265,0.576184721887401,-0.8953676873842373,-0.799251459702295,-0.6007437796377249,-0.76922549594487,-0.37474057445039904,-0.9154883952526041,0.5311475308708478,-0.9196143002421666,-0.9681815482879901,-0.8506474972728878,-0.5052947253464714,-0.9640343704253145,-0.8249116739697443,-0.783707681919341,2.1734615494781138,-0.6172168061496224,-0.8221206110648387,-0.9904458574243616,1.2085636116252476,-0.7228740121092537,-0.2414010168310442,-0.09858314714759803,-0.8623001093886451,2.503866371353706,-0.6284824871154986,-0.8469601853720586,2.7552565202043904,-0.641603114915305,-0.910791659471658,2.759168891858595,-0.8872042230654239,-0.8630207566487956,-0.6301833676403643,-0.689179650425223,-0.7983124245938347,-0.8580275510070662,-0.8053412429345759,-0.6478601340145524,-0.764417946952124,0.9468927972602551,-0.7437925729878765
SIDM00302,-0.14903051583350665,-0.6861976126190713,-0.8238755008368756,-0.43223766242697803,-0.6487429576404594,-0.755141486015398,1.1180547378637575,-0.18033442439669173,-0.7566017149319648,-0.819596498979712,0.8749783961322224,-0.9477006079797999,-0.8098257455191061,-0.8219861539330005,-0.6915874226400178,-0.8675101083386839,-0.9071480897050043,-0.8881901388729777,-0.9385082326894979,-0.9911708982388396,-0.838319714851468,-0.7642129482808613,-1.001319554633929,-0.8985159864391148,-0.8366629090898715,-0.8052042312917194,-0.6965480608250839,-0.7940395108927345,-0.9489003420290102,1.478122370222903,-0.7778975061424358,1.5497473867753078,-0.27264627877247666,-1.0228816495771174,2.2152056935620754,-0.5017181922588183,-0.874762462976634,3.0642375963805804,-0.7735800485260497,-0.7007503486929572,3.072030282455861,-0.9273950425872411,-0.8795217091497893,-0.8545249350159235,-0.7808326820345401,-0.7615677585509885,-0.9506086121495178,-0.9315790378580834,-0.8010769653778087,-0.7974037137509976,1.2426848689757293,-0.6973270612370803
SIDM00549,0.30908677372866816,-0.6337337230790715,-0.5447403819791116,-0.5312384005343196,-0.7211671825732677,-0.707444801956154,-0.4905165402915289,-0.7107670418785644,-0.7153267080771237,-0.8185175861801832,0.9388413132865951,-0.8261884525802762,-0.7688256408461813,-0.5325343355300889,-0.8140691204670404,-0.8129818633649963,-0.9151187296035429,-0.9258669206801247,-0.999513297706244,-1.0056390202234382,-0.8925514084374089,-0.6986067788249662,-0.9225382048696679,-0.6135052886782925,-0.828890697198209,1.9513823721710253,-0.6019590995466659,-0.8015273609688148,-0.9228736271377762,-0.07046414081960233,-0.6766080575079642,-0.03863912843404184,-0.6630950352122108,-0.9036829807495786,2.339674937643177,-0.45291820565454854,-0.7955979676529159,2.7556397732374913,-0.5858189253010769,-0.920641651974344,3.2083394224193538,-0.9064098480634605,-0.835046562884288,-0.8228074477919635,-0.8677686524128343,-0.7651485044452138,-0.9233383303097896,-0.8420769614363084,-0.8648148241661948,-0.8015932684861526,0.6560213093421436,-0.6927182616625214
SIDM00292,0.6124754171433338,-0.1260713027044582,-0.8875054834760677,-0.5694082906997164,0.6468410150068169,-0.6926597038897921,0.5242625142384612,-0.8221069605677199,-0.4879413633022031,-0.9066663602225717,0.35396583421128425,-0.9353966773539999,-0.8549242244380734,-0.7717070835181937,-0.9200149872520904,-0.6082827936597999,-0.9763852240229065,-0.9985468383549797,-1.0881693176555545,-0.9687299559861238,-0.9752256336469958,-0.7079174667357031,-0.9199299430689387,-0.849702127777214,-0.8984589536700409,0.6268772501235185,-0.684569756337334,-0.9256641182853939,-0.9145286080477396,1.301191028823104,-0.8246347249808405,0.3022757622688896,-0.4575660534814459,-0.9786626734938265,1.9281540241702873,-0.624504275553094,-0.9251785876014755,1.9774456361256463,0.9120578452475693,-0.41269008542798147,2.9796977746509445,-0.9245721300416363,-0.9107318887236543,-0.8638267069714574,-0.07607983208313165,-0.8512518041593761,-0.8931044210890858,-0.9285789589700979,-0.8238312374131502,-0.9042308477295001,1.4259110659571783,-0.9029016121421231
SIDM00623,-0.6915035116391611,-0.08453352428622793,-0.9245167045744299,-0.509183802367581,-0.7503016515612054,-0.6222495679221789,1.7182569848692084,-0.8028003798319857,-0.6299389055077061,-0.763619875639317,0.6570225270253583,-0.8200165953886819,-0.8115875748658777,-0.6726866000391231,-0.7912175994029201,-0.7839566966875382,-0.8752099434588808,1.0960616059671437,-1.0139674842238824,1.5157670258070268,-0.8728360406798498,-0.7406014925128236,-0.8215625667741893,-0.6665438099259412,0.5346513305657303,-0.9226728973732191,-0.5964801340538688,-0.6956369465907792,-0.9567784146849097,0.8415992284303984,-0.7375161398957973,-0.37074559227841436,-0.7857187929905368,-0.902108539163172,1.8946747679170295,-0.5982485338628986,-0.9583767260818805,2.95410235599119,-0.8559515327681285,-0.8860242754206944,2.970570365530153,-0.7632572576151756,-0.8055560013788485,-0.825273288837226,-0.6766678386831216,-0.8030411744804948,-0.9128611334238812,-0.9582002735315036,-0.8177427042543923,-0.8054330113843358,0.5361682621701174,-0.7358240042458437
SIDM00638,0.009412823457325355,-0.7785947207444268,-0.8979540656803097,-0.44938278185729885,-0.7152915918631427,-0.5642293369738957,-0.8014456489295665,-0.7459436502706839,0.018484311475401093,-0.8466032444609518,1.111567047056083,-0.8477493330165722,-0.7584112519221845,-0.7195302358651172,-0.83345378854018,-0.4011171562489338,-0.8655481800060875,-0.6022456268833764,-0.9347961925849082,-0.9569245366367345,-0.8990685917690067,1.8696032491718213,-0.9219324787741873,-0.8314968690370964,-0.8293090417651415,-0.8860839825750608,-0.6537076919082138,-0.828002693754068,-0.9860806369496867,1.3488517682638368,-0.7537339099540856,0.47753418185744384,-0.6720639663954877,-0.9291480604326129,2.523535689083236,-0.1956849315846239,-0.9630099589248634,2.7518343217758092,-0.1371550286142758,-0.4395755247796757,2.580283146741659,-0.9043287044639636,-0.7196636071957236,0.287379978311854,-0.7765388148941442,-0.8214299692810049,-0.8378009513027002,-0.8593530597553152,-0.7340120334655934,-0.789953441818076,0.7423528878483637,-0.7827359872048405
SIDM00527,-0.6993781826395634,-0.7775591581302618,-0.9167079181899452,-0.40861017936168176,-0.43952198091837125,-0.7307009513154454,-0.6230608896906398,-0.8683969007589176,-0.6359421037165626,-0.8338231387216345,0.9493726260231033,-0.8949626070911554,-0.8023071615033592,-0.730604194817613,-0.7824493625093375,-1.014928629079949,-0.9056404350283289,0.5522067357687679,-0.9940598150653898,-0.016066284857511645,-0.9033261185636846,-0.7474692052094317,-0.9420574082945373,-0.8848526907192596,-0.887710341792588,-0.8547051070954886,-0.643645129983883,-0.8788714822139468,-1.041778069314461,1.5354743249186564,-0.7707776200488877,0.7510360593979987,-0.49566284585644776,-0.92920631925616,2.1483598972377536,-0.3634932694741723,-0.9273921423529365,3.2584381015268065,-0.7575863325224451,-0.9688619549187156,3.1834516335293004,-0.8915975596712289,-0.7948500295737689,-0.8018474228398558,0.011632502894561561,-0.7736623967797888,-0.9124697554413832,-0.8459061585896862,-0.7436672738392813,-0.8186851450256545,0.5265814827306761,-0.8268072109463648
SIDM00976,-0.682362120615708,-0.7869729983548545,-0.9064722885356421,-0.3772771698934764,-0.8719122430221159,-0.6803515389517247,0.8406048022104247,-0.6986465035383007,-0.7386316236177495,-0.916809723292063,0.7767072875197811,-0.8883812608588313,-0.8030172244900662,-0.677433855198933,-0.8029928141758209,-0.8769835053934918,-0.8743935380043535,1.7818483615914757,-0.9457867388141459,2.5578970124660287,-0.7545149219585787,-0.6911693629204699,-0.8971180276228665,-0.9106495199119785,-0.8553077722544251,0.826818421959158,-0.558156234120989,-0.9002843645542808,-0.9526824745883792,1.4351310650665159,-0.8280883634551821,1.0813745130288135,-0.7333408375358416,-0.939075961731342,2.215942158228485,0.7259572591224891,-0.9277222783843277,2.8817063680614865,-0.7317233546843221,-0.9191578620595252,3.3752890869656857,-0.9628440251763996,-0.83008727659453,-0.8196917348809358,-0.4857590782415306,-0.18013656898904618,-0.9700503405368953,-0.8191217886048097,-0.7996495918363344,-0.7739601580694354,0.24355857773219491,-0.7421798624909813
SIDM00316,-0.8328279288625763,-0.8122925615300931,-0.9405709210858391,-0.6342218655580661,-0.6737529195297969,-0.6515373821107044,-0.14886203064664208,-0.172704929257393,-0.8706702974124195,-0.8642259432712862,0.8879924328242146,-0.8139287007228116,-0.7649214786861912,-0.7099350305976634,-0.8339598271325591,-0.9417058301644868,-0.8573374875047106,0.6877527513882828,-0.8959601931147946,-0.7368708258218295,-0.8746852080952076,-0.13154832697013008,-0.9829925657018312,-0.8892927296134298,-0.917809631865274,0.6325721499747982,-0.5966332596367204,-0.7913650868033874,-0.9910048160570974,1.5836555285525362,-0.7463158231725466,1.5536407682328515,-0.6036783329267678,-0.8999387076334854,2.054552570912713,-0.45047724020050006,-0.861960887933185,3.1196097507698606,-0.7458950442991905,-0.816959355015198,3.103149094710244,-0.9223910412810545,-0.8650623270759613,-0.7779814165886626,-0.6279624353608475,-0.8031867663089461,-0.9821326708680345,-0.8513184000910204,-0.6593995513165894,-0.81371790706042,0.9084426747057394,-0.7892123789184913
