,AACS,PDHB,ALDH1B1,ACADS,PDHA1,ABAT,PDHA2,ALDH2,ACAT2,ACAT1,OXCT1,HADH,BDH1,HADHA,ACSM1,HMGCL,AKR1B10,ECHS1,ALDH9A1,GAD1,ALDH3A2,ACSM3,GAD2,ACSM4,HMGCS2,EHHADH,HMGCS1,ALDH7A1,ALDH5A1,BDH2,ACSM2A,ACSM5,L2HGDH
SIDM00302,-0.3648317338749705,2.7840074893715894,1.4794024359233946,-0.5331327000952844,1.9377116781895505,-0.4658856362717188,-0.7745357822478414,0.17416038554681482,2.549418220770966,0.7838206885110744,0.6095305092900778,1.7246896264194744,0.06644564937325202,1.3646137334980362,-0.9244894485519136,1.2264191109785638,-0.7200787236497218,2.2409637416249177,1.8505508367456451,-0.3276122176488969,0.7239768259483899,-0.6521195805780482,-0.82418893026639,-0.6082218310947907,-0.8034152942771868,-0.4662899955384525,1.7703979737904625,-0.13196580504246797,-0.29912284850739684,-0.42068979925073696,-0.8976864188446724,-0.6203409527385703,-0.42782617190605327
SIDM00549,-0.3398833629053332,2.4678407106646385,-0.06461595728082438,-0.291474232820697,2.1822499613710984,-0.4234248549210961,-0.7024713217569384,-0.7410259859064737,2.5779731987795595,0.9836530081216294,1.6697751546278063,2.4442551451315966,1.4554496527772693,1.5921049507472547,-0.78831290446037,1.2005389890195688,-0.9549793653967764,2.3802652042684502,1.6390154018948577,-0.7641720777903273,0.46227255052111677,-0.36514223272061536,-0.8570194423677354,-0.8895892251399153,-0.6578774215054164,-0.8535536503037896,1.5582429599340941,-0.6398801481590136,1.6652847425232247,-0.45573676439579436,-0.8163608465759175,-0.37765313794998795,-0.2741952684385432
SIDM00292,-0.07345791786428559,2.0206627195106286,0.009229900546422904,-0.22299940901841886,2.1274242036684474,-0.8542194858268687,-0.7982494518810348,0.7264195419904275,2.6904136415854296,0.68069349260206,0.6970132035066797,2.2423904700868773,0.21210032012963426,1.3096562552330555,-0.8447251497507896,1.6835721132762724,-0.9293531383863894,1.5402688657748795,1.827550619631762,0.059335968365963526,0.34816352657036526,-0.7373695113817176,-0.47082961381265054,-0.9853248075694993,-0.7919079769255416,-0.5916248054636075,2.3003598316144753,-0.19818937121600522,1.4651685338324258,-0.736334629588173,-0.910514342668181,-0.7598980709645348,-0.04426250083651661
SIDM00623,-0.4199485841257692,2.4768603190952763,0.43542724621954815,-0.37330199985632806,2.006973921939664,-0.08747598765368526,-0.7631337781384633,-0.6859897708207299,2.3644057151247,0.7760484935647801,0.8065809850675917,1.5853484297435774,-0.44024471039092705,1.6035216098829042,-0.735802737229125,1.436025234013229,-0.8389954543166708,2.2005305174961305,1.2170032704685465,0.5615009959609433,-0.11287290139059357,-0.44500621102895943,-0.835446283387832,-0.7904748564574388,-0.7394055968913528,-0.7771277358549957,2.315773821889429,-0.8249004119623502,0.32862921001074025,-0.3614340086545745,-0.8364766805220556,-0.7378965457604888,-0.1434885209380456
SIDM00638,-0.12664839135128247,2.1762087394250456,0.5666629152599804,-0.3654382460412378,2.262587294666504,-0.4649612290872809,-0.6978168968679356,2.4009048499322323,2.783004410810583,0.6133971086956633,0.8813831849979952,1.8207773671846732,0.7469902248448709,1.67529042793176,-0.8542054598079826,0.8578283870674699,-0.5899973290977326,2.5071917117826694,1.6097097073280797,-0.6927343669587885,1.5754829862906663,-0.6651053280866994,-0.7919710596109165,-0.8423926234784406,-0.7285495842729379,-0.3667796424951116,1.3802559272645905,0.3761642113680452,0.6306181160921546,-0.6490902918156051,-0.8497019338283326,-0.6685167638454964,0.5940132827370794
SIDM00527,-0.358752133516519,2.327193745342524,0.2665476539544687,-0.5383017855308426,2.0222121857709654,-0.512771634466001,-0.784474235203912,-0.8160699670469873,2.0217110491559818,1.012678226985765,0.576807136386054,1.4247696646484422,-0.34548749063965223,1.6483460521307847,-0.8199892531369193,1.5147032302221362,-0.8146357210237647,2.353576851976736,1.3466011149441173,-0.6596510276616525,0.1904352294506053,-0.699678517829134,-0.8426081358083546,-0.8918626261505331,-0.7145606010825555,-0.5610269618051194,0.8346308682005201,-0.14767873239526244,-0.64776489411147,-0.04269947910356286,-0.9369816004770631,-0.72707769637594,-0.5097175215951375
SIDM00976,-0.4372825973994828,2.253829526806706,-0.2241037453657919,-0.5150344998325751,2.0750302310425766,-0.8459106903410237,-0.855303249985593,-0.7479344679728921,2.8010027426501685,0.4626687138935542,0.4852661175620488,1.452837305219887,-0.015705496269427018,1.6020938736410757,-0.832529370513431,1.6330399428132933,-0.6692309659404666,1.8094938154796172,1.8057150046657662,-0.6588968450840923,0.5506222133646494,-0.6110923737842187,-0.8595027112092268,-0.9315517634437858,-0.7602660963211507,-0.5704792322568496,1.4660187415490633,-0.7168321384659218,-0.5629956486722673,-0.5047375440846655,-0.8510180830832592,-0.48998639481090384,-0.26601505387507274
SIDM00316,-0.5929534526815745,2.613568676137414,0.0021088576931651824,-0.7126248873065039,1.9463283377648963,-0.9853217672629832,-0.756582626186295,0.7112105328116112,2.6520314994024616,0.5846583699957688,1.1076133619522655,1.511803999285155,-0.14489588189026856,1.4942176503303126,-0.791826591835572,1.6118769507402964,-0.24893872965167987,2.0695452090144215,1.5475870384559063,-0.7777824292174604,0.8501644584859402,-0.4563149240243794,-0.9186755936272941,-0.8227845936926165,-0.734526079990996,-0.8352033176971736,1.4695460672607168,0.4083711099616459,-0.5414820291925777,-0.3277249655890748,-0.9483803322915184,-0.6957858709099706,-0.477521692376009
SIDM00326,-0.2696025759856322,2.621026780738091,0.7259724739673069,-0.19064602489931348,2.163309882865056,-0.4935307176034791,-0.7583985925354629,1.1286418494916493,1.411252343757783,0.6090601265468307,0.8736838729611865,1.4179228149275875,-0.29745363902532834,1.4526699022758758,-0.7928918186033103,1.630510965922295,-0.4424296932103679,2.3721240282421965,1.1215084762344913,-0.28462211000565835,1.3269373784735297,-0.36090977066942503,-0.8549639783420612,-0.8169563681183324,-0.7516013113023549,0.01762585223795109,0.858271949626694,0.03645907556028396,-0.008142478042992538,-0.7783571964788979,-1.0009777506033564,-0.8016963332237861,-0.05979121988131933
SIDM01093,-0.29315738690387205,2.3832522538103125,0.1306828580475892,-0.25744877617459155,2.2444429301415036,-0.7914031860607736,-0.828019593204592,1.6262692450599552,2.254870833409438,0.9276047276433683,2.0243198387990096,1.7404364394232683,-0.053750336551499384,1.603691595013498,-0.7029923098823263,1.2762498524425137,-0.6846635750387774,2.3763547936304823,1.2601279958542175,0.281045996645341,1.115645565907729,-0.6499149913199094,-0.8715688751016439,-0.7680409205934106,-0.6746044161633831,-0.04103004818287286,1.5216139053460387,-0.5493078865166313,0.22380409123650488,-0.5114640845592122,-0.8572734426474414,-0.7371261690360992,0.32323277888013735
SIDM01098,-0.6381727188429661,2.778923137319742,0.09275642006323388,-0.36492925289451106,2.076034193422793,-0.21730204758682953,-0.8609739435597007,1.8106233466913877,2.2038390397238525,0.7653286112456039,0.6616645509936876,1.6719278923594887,0.19559176374520368,1.8260764415777937,-0.8694904539401874,1.598904048922565,-0.46928554072495426,2.5909228482327653,1.4211922819072949,-0.769059812457443,0.5180056759022738,-0.4390125766715572,-0.8597433829505418,-0.8436130863822919,-0.6749175484953639,-0.5210823396717998,0.6322023282660485,-0.11066796181499018,0.10036637374412646,0.13403350339770786,-0.9213986085403674,-0.5885539053578001,-0.2619584739897264
SIDM00424,-0.26053761936910763,2.444563859779393,0.09334612743227373,-0.5050497237931819,1.8645261066690588,-0.6058570090519696,-0.5956596760341438,1.490450807994316,2.3363389991639494,0.83228968626994,-0.5747508527819895,2.395644224301408,-0.4360127781644364,1.8554212533656156,-0.8419282477914853,1.4137779245981623,-0.7159676823080202,2.4251076708773396,1.4672595726148532,-0.7169213752900027,0.21432322182205332,-0.4433004246465047,-0.8821845428538909,-0.8624635821823383,-0.7303829812470544,-0.7474828949387541,1.3853834268054848,-0.6331142593644796,2.175832711669632,-0.4998941806018761,-0.8896935609462732,-0.698613832713619,0.6045378610924415
SIDM00973,-0.12127719268286728,2.3098438926688076,0.3209497362314716,-0.5616608764318821,2.0751614250609576,-0.8435681320897738,-0.8143804407933392,-0.6568487367573412,1.093573323146252,0.6228248299948956,-0.18180602064232604,-0.11473567965918653,-0.508236915082763,1.3604164507887941,-0.8373573930566552,1.552051780504461,-0.7230971420778879,2.3714625299184506,1.5640280688166341,0.4272380560732401,0.30383298442597123,-0.6832591786341066,-0.8105750503330688,-0.8968924592728772,-0.6400007505411094,-0.7011855602691981,0.5760399921309882,-0.6527560192828695,-0.6498517080078368,-0.48366435455056606,-0.8071097186912402,-0.8709310921090648,-0.3469294552669181
SIDM00411,-0.2867658363822952,2.1534152782368317,-0.19914592958452756,-0.2732593160240814,1.9965508611662934,-0.7828923345048152,-0.6627883093881408,0.6910591161256558,2.2965054376979945,0.6979720832749714,0.49741330324183736,2.1135147752241257,0.11286672974230662,1.5430297606752086,-0.6923103803999832,1.4291878827719822,1.2414333505382462,2.5960100097140373,1.347799721322596,-0.3671827151268701,0.6459511927371928,-0.2932031319638717,-0.8946484276747919,-0.9254826823449533,1.0118986600509365,-0.32803226959867293,1.0642548031435632,0.38420082133648437,-0.12924335778439763,-0.3099696270909175,-0.9453927392654633,-0.8895739429722066,0.06272669895549868
SIDM00374,-0.470326281029186,2.271566243230389,0.44771340243821967,-0.43961656451486425,2.254013204686687,-0.3660594433871512,-0.7907424505343046,-0.804855609094114,2.038971362772685,0.9151449097772272,1.4844844370978751,2.124258514882501,0.5784482119594819,1.9129279616902204,-0.7312358452427871,1.5826951021854914,-0.8246065483021188,2.3236672193601318,1.5838457743712169,-0.5563304367407524,0.28950445014841397,-0.651210714518382,-0.8178033368969694,-0.8247353167162095,-0.7500927889487012,-0.6665370385348709,0.8136883672814064,-0.5842062324642235,0.18172144645645594,-0.33081829417655884,-0.9296636741907267,-0.6165087659325429,-0.12010687671268125
SIDM01160,-0.4943958785979387,2.1013726424485544,-0.24249996954638142,-0.14690794428073117,2.0347241819860824,0.16725608184701685,-0.7731461448066996,-0.7169616540025511,1.6601178290857133,0.6657364256613697,0.17842015156549712,2.233171606564276,-0.055921577454716834,1.6125920255425261,-0.8164914074201747,1.647785760603226,-0.46780847757580474,2.368839161721358,1.4332138715482472,-0.2376394066716518,1.6511915442041172,-0.6587337878568993,-0.8920386737190642,-0.6699867670877054,-0.6567071243355042,-0.5321950964823632,0.8074796053146904,-0.5998948449943811,0.9567457884994091,0.27614756973363397,-0.9657845042333991,-0.7274138593072379,-0.1805303594018078
SIDM00145,-0.5010076608572536,2.462722323367238,-0.523798341026323,-0.1585696895185215,2.0422382269088173,-0.3350038159680965,-0.6340919070628437,-0.2286144730317608,2.9527258857575602,0.6857447510721979,1.4328275637302652,2.5253179000736896,0.8054172732549869,1.5444223882567416,-0.7312243219729049,1.0779517768984446,-0.9332618072564973,1.9428462605142147,1.1776078838281274,-0.778298036241263,-0.5387527632341231,-0.5917196857712215,-0.7054986822139007,-0.89867594033184,-0.7590288220785936,-0.8027830641983099,2.042084880201221,-0.4533036345878199,0.7555567614143349,-0.23111614282659082,-0.8182878655239765,-0.7278769242079435,-0.055023874920673184
SIDM00975,-0.43353447478350043,2.286374876737556,-0.29166468157577,-0.36127477845129197,1.8947878646239094,-0.34907892471594354,-0.7738204945361242,-0.7377486169457977,1.7522556589465144,0.5569196112889497,0.6264161079582353,1.4538837170338434,-0.050083331166298956,1.5093383524414463,-0.8512629353984356,1.4193936676096652,0.8462897876435123,2.3274161288570823,1.006437184364387,0.771108212770524,1.464046725978896,-0.6345846844983999,-0.9393109777992709,-0.9213326725959031,-0.7356882413966166,-0.5685355236597783,0.28140344057239775,0.4249672327498945,-0.3577954343425674,0.4651853388517356,-0.9108512014099136,-0.7864622574715285,-0.4811037811666962
SIDM00971,-0.19550831787969492,2.4753164423891914,-0.004032772687473105,-0.6808372940567369,1.958513693917788,0.35389033658718266,-0.7833977369754814,1.1441948836839468,1.4994688610929772,0.541216187676626,0.5861371174447519,2.2854506381933186,0.8317377735008677,1.6036039252717216,-0.5804670281543203,1.1353223048891399,-0.7090314126707907,2.5381732906939822,1.9148086340177686,-0.7498175496870363,1.1135770651449297,-0.43654959619749867,-0.8671445761338225,-0.9659007868717198,2.0384652251149133,-0.5022423957422093,1.660214812025617,0.164270780641123,0.2958750495900131,-0.5750830800977741,-0.8003574938061443,-0.6725603621443855,-0.08585562456619072
SIDM00251,-0.2936285785535146,2.5381756507948774,-0.4256854331240501,0.24793133046111715,2.4643767112848827,-0.7881559492580619,-0.7931540127709297,2.1979757050358897,2.2903038299032383,0.8734907603493026,1.3341737116563162,2.5064508935537746,0.5405388401088945,1.647524519193121,-0.8017995757156682,1.5530889015089928,-0.11518816816295509,2.8440702944493736,1.338446036528666,-0.02132994828506587,1.423798101624257,-0.013787510229754727,-0.8530688652343608,-0.9630323585303585,-0.41462758026038493,-0.5314336757007502,1.6265216065343089,-0.43564543968985003,-0.7569136752407682,-0.3758272879876393,-0.8740484431253275,-0.7085462447999092,0.34262215718354844
SIDM00412,-0.7182164121661406,2.6826762527835757,-0.048505791061572906,-0.43868982772361215,2.1754520811597287,-0.4933173096354168,-0.7608020024978296,-0.0067870624047167444,2.9301921765704333,0.9737614758534687,1.6316955223806007,2.4151210101529865,0.3855628999665097,1.543107166282288,-0.8102610044640329,1.2979620026691847,-0.9128189534849099,2.038801243395305,0.9705818022484602,-0.7280267878355365,-0.09785976158929195,-0.6150696877148086,-0.8178944246721493,-0.9299329353030741,-0.6102181919334099,-0.7300735367677255,2.1236031343994637,-0.7504754914681132,0.5736470785128907,-0.34280535283194946,-0.8458798707695074,-0.7164505576213123,0.08973954849918658
SIDM00023,-0.19476255139686627,1.9969636938738249,0.2320453198252236,-0.06865472822638075,1.9673467345342233,-0.7712408700903316,-0.8912791926014986,1.5975995409919832,1.7808034759611866,0.9558269620352449,0.5438983482678278,1.8273031907171453,0.21293059403712428,1.684275328639192,-0.8732760788963106,1.4855951456683667,1.4020163118563456,2.4948111245736104,1.5377039181967824,-0.3858793118443026,1.598436180686689,-0.6277761412382711,-0.8632849495537475,-0.9151542906994011,-0.7163557826626676,-0.09744117405630348,0.9971876664752677,0.08812294978918754,0.5403713102485761,-0.6137915413141009,-0.8044884881414931,-0.7576562526792417,0.5260639545030076
SIDM01198,-0.12234270287498404,1.9673364128538045,0.381430338524107,-0.5552631983973653,2.331593467285319,-0.03466079783673366,-0.7047652724546696,1.405689946717723,2.3279952455902624,0.6256729651311778,0.8975549299088388,2.093579280668538,0.9861637704465591,1.5527003810737294,-0.5937980762253826,1.8223829534468994,-0.6487782477622517,2.533467867657712,1.3715778039840225,-0.7043847225835468,0.6804718469929328,0.9360670264267302,-0.9108932816112109,-0.8494822068675583,-0.7384362250990656,-0.7087714840388096,1.7076699822303272,-0.6817288712866999,2.111425481058126,-0.5059242135886839,-0.8620996218149591,-0.7147577750148768,-0.08064762666587745
SIDM00441,0.017374308737382254,2.3141983553708405,0.39794106484860287,0.3097363920106466,1.9737485393247012,-0.5094189150744488,-0.711462479446393,-0.7729252404901256,2.6458557419646005,0.8295391469567543,0.6423763516471171,2.2559225257312514,1.1006283436026887,2.097283060017891,-0.7138882153080649,1.4026593606520286,-0.8848946866066687,2.3331125716312076,1.563605317421381,-0.2619903255707276,1.0695416667517772,-0.5397748173560241,-0.81518234131027,-0.8560786823816601,-0.6582943376067959,-0.7196379507828431,1.9058894906291266,-0.6620555605195907,0.30569776347023087,-0.46352975909940275,-0.8338474751524079,-0.4223025019161968,-0.19616527923104987
SIDM00388,0.09437667922147752,2.217770742882672,-0.07542298322450887,-0.5449656147241841,2.360674756778284,-0.41987998173380936,-0.7493590305486243,1.347254181292532,2.122969546544821,0.9603694285259676,0.7921007806896123,2.6153091613197565,0.5259395144790044,1.5880608541471004,-0.8128902685570659,1.254439525506447,-0.8383473898657472,2.1349983600930496,1.0434378852241597,-0.570197301467324,0.06977998886563927,-0.49734784815399274,-0.8500642417896321,-0.9418246950998779,-0.7369652153197851,-0.89298617097613,1.3200595855806965,-0.5726843474715997,1.629855857246054,-0.13467041810163716,-0.7980223813500077,-0.46209261395135953,-0.1367502051504698
SIDM00417,-0.5231814853849457,2.28670188048633,-0.24970223921974075,-0.18953135570359933,1.8337214759785838,-0.8463304919281484,-0.7686717844311729,0.06673704938575005,2.6487569033324134,0.4912089217129742,0.249322019640035,1.8286326509548156,0.19513915508398919,1.6055188154093534,-0.8059618417096144,1.5829930198429603,-0.719721188827911,2.017307336650639,1.523849149437264,-0.7783597300209294,0.5403890198680282,0.41968390376069314,-0.8475825455927476,-0.6239390755872871,-0.7335076905794183,-0.631461645348962,1.2059427827808282,-0.5452266533903082,0.41883620086636253,-0.5271161587489823,-0.9081982879232021,-0.5516889127714187,-0.10227589757752756
SIDM00416,0.3741542189906417,2.5209872289399438,-0.19476511155388368,-0.7043742029417529,2.2970959899970156,-0.744290006132041,-0.6614754756115787,1.6903279225119963,2.045334365887789,0.7226789428737246,0.9223694196108794,1.8829615547394631,0.1793389133828534,1.44549439877428,-0.9015133569896332,1.753896558983585,-0.9469134303541519,2.197914574402742,1.8581531684800847,-0.5876424944029416,-0.1883513262289602,-0.5545453488524983,-0.8337300343425883,-0.8185906340660523,-0.7208166328872035,-0.6947126756099846,0.9498040557105455,-0.6263498719393217,1.790870208123734,-0.36574267966160595,-0.8123278091161473,-0.4261532980800988,-0.2179578442834401
SIDM00974,-0.6097337454696126,2.6078357581111407,0.20050360438747317,-0.30326357102224133,1.8624443512151196,-0.7460111341031594,-0.7957135283999603,-0.9435996031586119,2.6450530314090175,0.8991941981302,1.3499630831425007,1.663806578224741,0.46950688599042206,1.6600702663197655,-0.6893683019720761,1.41391466480267,-0.920115350952905,1.9772472418661626,1.6013822331433187,-0.3123948035861084,0.5375993410474026,-0.1830711003650347,-0.8568563187489566,-0.7260203172990567,-0.6617836794123031,-0.3757327534811885,1.451527798538923,-0.2955023937170087,0.048891044063687224,-0.4476416765284739,-0.8371900734739925,-0.654001367689098,-0.2640874442273164
SIDM00833,-0.4475418274954541,1.97242545283686,0.0328391636372124,-0.36697728546582276,2.0849836824557944,-0.6850455538614806,-0.7916499754039376,2.009879320618729,1.2889617329438472,0.5885385536969263,0.27023277820780045,1.7728930868735715,-0.224300270710274,1.4091486876471155,-0.8464409352764626,1.8084669966684372,-0.8156051294944509,2.2326013043581874,1.1390094955647116,-0.37128616463164404,0.6536663238844663,-0.24037548326905664,-0.8746411473004803,-1.0250555147820108,-0.7002308954734703,-0.4233906445359975,0.9239764079871551,0.19111010089697097,0.6014498310812365,-0.16320753054378992,-0.909857387235111,-0.8304347905502201,-0.18830389603104083
SIDM00562,0.06923840963045684,2.8591211098915004,0.6508075446342925,0.02520300557413384,2.317127252062018,-0.7961367203811509,-0.7319606246115453,2.7815726557775298,-0.4657119469371186,1.131649150212719,1.4249482353745537,2.2462053238643556,1.241573706391499,1.8044482898838812,-0.5184438181043872,0.740732909601513,-0.23578078985432302,2.3941961398055183,1.7374641890732672,-0.7611932827513277,1.3562964809398015,0.5119821386313085,-0.8497128589261493,-0.9053129609133129,-0.31047725385842967,-0.8092085803015745,1.8217812392981392,-0.7158995624366948,0.16604958910852083,-0.5441041716478597,-0.8175160129082543,-0.6466732202720787,0.6439390992139533
SIDM01102,-0.17129621554689525,2.1615754723781615,-0.136991691371535,-0.5547492845181975,2.4057554371383563,-0.7891906729115803,-0.7449699602477553,0.04180840003947704,1.7031111195843553,0.5688178225270796,1.2040251307310896,1.478412410153105,0.312041442072301,1.600818889911676,-0.8157521646858569,2.2563859209721446,-0.6742084892781635,2.4604854405627687,1.7068575131431885,-0.7040067913653789,-0.3869646366907386,0.5286365882830881,-0.778569875526097,-0.8627333060499907,-0.5974539168712119,-0.8740321585489792,1.141969144192396,-0.5718109348130147,-0.19577218109773706,-0.34053140516416364,-0.8879043075843807,-0.5523265567522228,-0.22063291044237562
SIDM00418,-0.602550030954418,2.6290357773718904,0.002855680053961528,-0.4979345167036854,2.20579519966972,-0.7740118762233492,-0.7530363440183387,1.3047338165765279,1.745683341217856,0.7102397879018523,0.4113693854115184,1.1730195863466562,0.1305499295591362,1.5942387765672321,-0.806868890052437,1.7389981337834548,-0.7324186156239371,2.394189502522592,1.187639929912295,-0.4442152582024766,0.4549513874660183,-0.6804736878098335,-0.870873746986948,-0.826313972293492,-0.8088784359833529,-0.4718959439253689,0.4068881372189965,-0.14443617941783077,0.06626729482435754,0.035551276267893894,-0.8873583323026734,-0.7064742783284874,-0.25218107585585076
SIDM00841,-0.40691234547411187,2.5994670485911837,-0.0709674305433935,-0.4173555445290522,2.514781740448634,-0.7886878453783199,-0.7875878714011973,1.7129981754249026,1.5567864790199517,1.154423857993459,0.5410005116118639,1.3965732291617219,0.3116037012824408,1.7050660394147084,-0.7817050653223617,1.8768352763893354,-0.9233367887942358,2.584548664685257,1.149557156659497,0.492557609115092,0.6829799531691131,-0.588545569680084,-0.9454520301501085,-0.8672986385971955,-0.714507535703894,-0.7391609362367598,0.5542611247852064,-0.22110558451002343,0.20448177635072623,-0.6202513203751431,-0.9283830945878128,-0.605306364770589,-0.10069091602915271
SIDM00260,-0.623882351424408,1.939137310215528,-0.05873313818543644,-0.1831042439776486,1.9953240316693064,0.2515743808912378,-0.6718625529340724,-0.6992740887628583,2.427910257877224,0.6695276060406465,-0.632296004993812,1.289924360765445,-0.3512120545830805,1.4184393873095285,-0.7727886592993952,1.5415253373762892,-0.7052668767528828,1.8931420543718118,1.4319404410579726,-0.5540030116007081,0.382641526109691,0.9232436417989781,-0.8345372032981995,-0.8105559526990315,-0.6558458233472562,-0.8654307217314812,1.3023818667727791,0.18651389950350586,0.2487894373949846,-0.6845907301940862,-0.8426810598459342,-0.7786423667177537,0.011069345253754172
SIDM00111,-0.4867387725302073,2.3715870392798366,0.2956312172048662,-0.35029952454511837,2.7342044489399195,-0.7877998263434208,-0.7770533923869724,-0.6102373287379604,1.996771801790764,0.5779183674012054,0.7414788279857061,1.7013885944270475,0.30409471644987496,1.3935439099165026,-0.8187985643507,1.7354707588317522,-0.6165301467331361,2.5687446239161504,1.5428257092379294,0.754842693799904,0.7177927862613249,-0.573877441064844,-0.8284981451344068,-0.9029107907093445,-0.8217105744502207,-0.6934380054990835,0.6590859921225629,0.18766161094645548,0.015547479153088744,-0.42490985483831617,-0.8988337601632058,-0.677673562396969,-0.2138145272591162
SIDM01179,-0.6053361304374352,2.131469913767728,-0.1363188435699205,0.035545980177714445,2.2863537625872543,-0.7453019184170628,-0.8279939904715647,1.098044633188552,1.1202402673718734,0.7834323271731154,-0.6821223335289609,1.4045930594630245,-0.16910131178852233,1.7950464954641867,-0.735994678731707,1.6396531181246843,-0.8099293082928104,2.0464013180066645,1.4203250076294023,-0.7774753965081458,1.3770057168563952,0.42755815719249796,-0.8786265736418579,-0.7888958629582339,-0.6856746915608086,-0.02937657649075992,0.5623836825780519,-0.10919102910884461,0.04672783473152794,0.0968954668942457,-0.7689834047255134,-0.5703764104833156,-0.47063975157432386
SIDM00351,-0.2248427465724186,2.0433086137345366,0.12661466400811788,-0.6335708154581204,1.9591251333462096,-0.733066763762293,-0.7430932917080809,0.5139734377188231,1.0920907122142398,0.6174034800519277,1.1356350804210475,1.2767947928937318,0.09230693087794589,1.6504572321488324,-0.8370261022241666,1.2667548133871225,-0.8432569146586972,2.280619500829774,1.1947779725834609,-0.541409557141316,1.105848508818692,-0.6158983006472648,-0.8458023662594358,-0.7074901370963066,-0.6030314994839908,-0.6612215561224473,1.0374807407668145,0.1469114667373618,-0.32235291578052744,-0.5346462905432767,-0.7431646560611769,-0.5626508742265827,-0.09209923120845089
SIDM01205,-0.35916622584756075,2.6533867172057577,0.08386780656957293,0.2990336701065681,2.5798042044145792,-0.3056178034262009,-0.7633744615146393,0.01620437758891366,2.8414051671895706,1.1944226309567818,0.7066439996522472,2.31505700458744,0.7776890109794649,2.3305753939724814,-0.7971169678852729,1.96793589834297,-0.8985801879562642,2.114675281761477,2.02157535796674,-0.40161626432152114,-0.05575184178219447,1.8432625425014297,-0.7596721444618479,-0.8078892419372166,-0.7708169178062515,-0.41178861749190476,0.9340092419327478,-0.7092068974460183,0.1273573998933448,-0.4536060412691488,-0.8923016759839044,-0.49667381326111876,-0.18310422016942118
SIDM01095,-0.04629966121990087,2.191695355030533,0.9813991417693191,-0.6873303177847647,2.396769792699133,1.3321349683112698,-0.8395348499078259,-0.34794855965644383,1.87641152517309,0.3843051678667859,1.202525029842538,1.4504647505741828,0.1519465756159117,1.6381579850088255,-0.7031072174313927,1.155240615459159,-0.8721203842206443,1.7268364462311192,1.0436049814400303,-0.17180136597790227,0.9549733405621698,-0.3771361830046655,-0.8762103619817999,-0.9885224406808334,-0.7281772152667207,-0.692020336046073,0.8108562959557528,-0.03907084052075175,-0.5961389509282701,-0.23534811660589416,-0.9106614839845085,-0.660930125592346,0.0575478022916341
SIDM01159,-0.3271861280313986,2.4835077583402314,0.1017746409974778,-0.2827304102097914,2.0360628907682874,-0.5471861483967083,-0.8041738453048078,-1.0333831875164825,1.7917568593615403,0.8587328431302628,0.9222900436738913,1.5772055669267726,-0.4070205306026823,1.5688040385261823,-0.9094629618793485,1.9240099645828723,2.150914021577906,2.082190662184422,1.7639452315260937,-0.6828401280642836,0.7755713613736032,-0.30162579017990865,-0.9449300468016774,-0.9293842452560674,-0.8191465803296865,-0.3225483354627981,1.0211886490920803,0.8629633566185284,0.278294711259836,-0.3483783956081187,-0.842594928307153,-0.7470680948932213,-0.16675669502870624
SIDM01183,0.21157347917376254,2.2319319808854154,-0.27721075618900154,0.24996993999845077,2.185271068045393,-0.7419689270833438,-0.8458564382106503,1.9133176024219904,2.5760505006429413,0.8141695171710739,1.4239116633890025,1.9410738039959436,1.099613401118658,1.721504687340855,-0.7906544818819368,1.574247946668291,3.804346038942039,2.412321067941632,2.0530825649470974,-0.0420614283045376,1.0442212517415366,-0.5682319161088476,-0.8251095249854388,-0.8876207075181557,-0.6672279947275477,-0.715120570218357,2.418273221044441,-0.19587632427079493,-0.27833080651223546,-0.6479019080864632,-0.8621066057142623,-0.7661051871750194,-0.16906068576063052
SIDM00328,-0.48597078030244867,2.3703184571608014,-0.1057221138825008,-0.4720565070010843,1.7780733672393423,-0.6634634950954644,-0.7085733716237903,1.7483350671828684,1.856257437480173,0.4652033888175918,-0.15517664668347236,1.7388206487967055,0.3081864736998612,1.6723881113003087,-0.9104857277834926,1.485203986379168,2.621521782145087,2.0991125774715793,1.4549367824497128,-0.3097269348862725,2.2267046156182135,-0.6335153953533101,-0.9187782132101977,-0.9188527912296339,-0.8661201960602378,-0.31894257915162466,1.3667570638369335,-0.6261638686183487,0.9137975003232242,-0.4366549297905271,-0.7672638088398664,-0.6740681787763362,0.4219941587668498
SIDM00389,-0.30391046807193495,2.447875000796573,0.2230838136492729,-0.45247951067316317,2.240601986028356,-0.8534371135877329,-0.597007792738942,-0.8815921617523738,3.0253598703075877,0.9649180135266212,1.890080528499406,2.3678657940868306,1.15338654486769,1.902215450260087,-0.703610368026855,0.9104942782775596,-0.844812466502489,2.075635283415262,1.4225476788197662,-0.7810457857884575,0.23108273834399642,-0.5888689420544579,-0.8562062009984823,-0.7574632231681833,-0.6253229224897425,-0.7800527100559523,2.257301552947035,-0.6605262872043047,1.0264968258734397,-0.4372437766344327,-0.8442017297288494,-0.5616936690331449,0.31588339771293017
