,ACOT4,BAAT,ELOVL5,ELOVL6,YOD1,ELOVL2,FADS1,FADS2,ACOX3,PECR,SCD5,SCD,ACAA1,HADHA,ACOT7,ACOX1,HSD17B12
SIDM00316,-0.8357226413549462,-0.7464238561433052,1.8841032786851317,-0.2266385447749893,0.2234235775990161,-0.7495620233874896,1.6031938785669573,-0.39018672811417343,0.6750394726555162,0.006904799983033302,-0.7106760244858593,1.0638073055764554,1.0589815507400737,1.4942176503303126,1.121454411638294,0.6475847713545798,1.063964862129774
SIDM00326,0.5934549433869559,-0.801470830157559,1.746095120974205,-0.8602471288407483,0.8884536238250947,-0.7224373371558392,1.4050045013547359,-0.5598904365587459,0.9349844737743471,0.07159631027649291,-0.633181346428034,0.9168995525542831,0.6845458038666997,1.4526699022758758,1.8379911572165244,0.7093103623152277,1.1072283929829856
SIDM01093,-0.021252458222496072,-0.744159422419166,2.0230119991006466,-0.6182294049593943,1.1495448908848858,-0.8655078555216836,1.7177117602778735,-0.1661585256723534,0.6029155664431861,0.4876277715672673,-0.6760413226123099,1.487434995164611,0.741604733898309,1.603691595013498,1.550762228442712,0.9181589949851676,1.5414267364387655
SIDM01098,-0.8701729386955708,-0.6957437301900244,1.9180066963872,-0.18966593938185575,-0.09803301054701165,-0.5384897010671726,1.8062910458776735,0.15474321403869945,0.8351920889289817,0.27691592466608506,-0.5935307476990713,1.5015653173984325,0.6707609232286916,1.8260764415777937,1.5754872789928207,0.8461684845136144,0.9300457174195917
SIDM00424,-0.8563893577453324,-0.7805864439210171,1.8493598730330396,0.010968554019407262,1.208461152284995,-0.7576528110475507,1.0515753366049443,-0.6224688161482961,0.7344308739197903,0.35222364630466896,-0.6948445107829669,1.4995443701450535,0.320127914256915,1.8554212533656156,1.6024461506821834,-0.1294090958400336,0.9452233585830891
SIDM00973,-0.7644779738683734,-0.8099634404500609,1.689170479139847,-0.21054426231970885,1.6524250978901738,-0.5604618715602425,1.299161943905376,-0.5142368033476554,0.7774586725568399,0.32275490168142174,-0.7687073438993317,1.077826448862004,0.22844271575243238,1.3604164507887941,1.2337281347370692,0.6014078663891289,1.287594158255377
SIDM00411,0.3614666660500905,-0.8214936443026156,1.696352137938411,0.8362447205549439,0.4095580736892043,-0.8954715162163083,1.1762358248895242,-0.5794684387323654,0.2538880275970955,0.6063727705043427,-0.7056775520298207,1.7060125750785913,0.655449267947628,1.5430297606752086,1.3729462841502456,0.916223075850441,1.2563709300384556
SIDM00374,-0.7946298218178482,-0.7465611647890137,1.8190041866666327,-0.24624267528592905,0.5908627009073899,-0.8013741066295775,1.1905612750806065,-0.08196082225763608,0.5319133769891528,0.922328269035046,-0.7476369568045059,1.6562205064441198,0.39501358046948276,1.9129279616902204,1.2029056291851086,0.2555409990816251,1.3366726183839333
SIDM01160,-0.6808446792801255,-0.8607550199649774,1.080417633289073,-0.2672265037626214,1.1063348988260013,-0.8166214252338988,1.1936184464218371,-0.7120705940830343,0.6822976102381675,0.2982559675040381,-0.7575072531330196,1.1053904991114027,1.1011530959100335,1.6125920255425261,1.0544244271602476,1.54708905395705,1.0094852200345739
SIDM00145,-0.8444543911116869,-0.7844361006057209,2.514218317640527,-0.48623975253373614,1.1899511800397977,-0.2874319111992609,2.019598836750909,0.004864405633303635,0.6879821130829801,0.17188770823096775,-0.4146920782500258,1.7815332543673212,1.0970730996657696,1.5444223882567416,1.4337861939430232,0.8336076309252278,0.7588570011095207
SIDM00975,-0.7892112551213565,-0.8144660548641208,1.7221694227946096,-0.3093886794559117,0.3815240151779791,1.0407943547745806,1.6292550844539992,-0.0668228626495919,0.9491236621083234,0.7342908644338706,-0.6913247802382768,1.1660235720251044,1.071084924669474,1.5093383524414463,1.6402337124901334,0.5739460518873625,1.172194849059782
SIDM00971,-0.2641067979367571,-0.7576818549818402,1.803387495687859,-0.5253315208275017,1.110762046521271,-0.8724027283790426,-0.6336042142253565,-0.10336388887476089,1.1518465401047542,0.30026478352279584,-0.7709977867134772,2.3346736877475993,0.9483927713061506,1.6036039252717216,0.9140404017829477,0.9316515431988508,1.18959999994339
SIDM00251,-0.914824633119369,-0.8495655086953302,-1.1542551042296296,0.12036855381290024,0.9814028817893635,-0.7118763322627497,-0.6505397385112185,-0.5871950124794135,-0.10591844466749092,-0.13940323492038198,-0.8159241200785528,2.3548184811149144,1.0047749518624085,1.647524519193121,1.2971340499821273,0.8514999082824763,1.520254646953155
SIDM00412,-0.8688096045681636,-0.7916977118124242,2.238303188078568,-0.8857506661462832,0.7712948242373101,-0.6368298568318626,1.487786621761724,0.18448504896488824,0.422528946285094,0.33097006177542304,-0.4975571215152547,1.5924936973165928,0.8580787890672554,1.543107166282288,1.1036475007782893,0.6773414608311202,1.2655930508606912
SIDM00023,0.24675675999774083,-0.7916825873326996,1.344259772346543,-0.24316074416633165,1.2506754157095514,-0.8105954979808148,1.5568314602124624,-0.6163415794291154,0.3975845422149997,0.7276417905177988,-0.5896771727647258,0.7848361926885814,0.7338691510342156,1.684275328639192,1.413008957096883,0.9046920862147513,1.0740543018316395
SIDM01198,-0.8408007842751256,-0.7858967189226437,1.8078076763317232,-0.07675109117782264,1.3135538374050244,-0.6507246309844275,-0.5446897254491837,-0.5306700292248011,0.3748061897316002,-0.03288463144450618,-0.6678692157518178,1.6106867222835541,0.4528945926551195,1.5527003810737294,1.0049667835718696,0.3134671968047478,0.8971192347059065
SIDM00441,-0.6989440400386573,-0.7541009657518308,1.7114661017207042,0.03431267756707593,-1.0210018529048268,-0.6124871526297213,2.2426918876902886,0.4534363869804594,0.6155240380755135,0.1920929703250253,-0.6267675525143411,1.9265608692301068,0.6540001273295445,2.097283060017891,0.9347242469813731,0.4504286906545649,1.2649470518050325
SIDM00388,-0.8384515763267177,-0.774182220428439,2.057597325931055,0.03247419054336293,-0.8724026025711252,-0.7090240084289784,-0.6160990431664518,-0.5608133516803551,0.2600646323951713,0.5282288646516708,-0.442220878157216,1.5616953210708302,0.8382552051260275,1.5880608541471004,1.294505809042307,0.4611364093807285,0.9679665948186315
SIDM00417,-0.8101040253745132,-0.8277688538947339,1.5783561694399486,-0.3549804621450956,-0.15066117722822145,-0.8725159487985571,1.8956399840679603,-0.15174001142449317,0.19502847064481746,0.7051448151444005,-0.72710398571607,1.202066723096706,0.4571653358922322,1.6055188154093534,1.1759684692232837,0.6408960890323535,1.2277234349059674
SIDM00416,-0.8188056581052083,-0.7511257932743646,1.7342272760041253,-0.054939263209280484,0.9101324301321119,-0.9057242359049383,1.0664114874197328,-0.41543093242772977,0.7716154192665283,0.5197653686018827,-0.7550439025792698,1.0445583327903174,0.6490742005391567,1.44549439877428,0.5957109008177854,0.6056400371438988,1.48920193948857
SIDM00974,-0.8854298080054962,-0.8037684876609469,1.7632489495125974,-0.41147842026461456,0.32252884026876333,0.8888999951931387,1.3073326740801487,-0.524176602602794,0.7120390770951978,0.8551219797448792,-0.7622783725088765,2.2392591629606295,1.135013875980929,1.6600702663197655,1.7936661758451866,0.4107420253288516,1.2067154151106547
SIDM00833,0.1554898130774587,-0.8447981027297922,-0.8727061276051067,-0.4865577523832611,0.7451114647698986,-0.7124206734680376,2.1166388441539796,-0.18390250970100425,0.9242953764801766,0.6796457232465573,-0.6453845840789589,2.0266236522180847,0.2571843042465959,1.4091486876471155,1.0155827380049696,0.6153695265730853,1.1411844941794937
SIDM00562,1.583095147369532,-0.867150699536305,1.982474535214699,0.8382163704408565,2.21863199811634,-0.7399513094155766,0.6082571511220601,0.4762654632967602,0.1572945350427761,1.0935795530379981,-0.5300705698815177,2.549401512012798,1.1099144065257043,1.8044482898838812,1.0809270692776813,0.9989396371281308,1.3022089245456174
SIDM01102,-0.7328829867907259,-0.8170514671941916,1.8797121009098554,-0.149884124925246,0.5856971186506892,-0.7387933713200492,1.4775126894616466,-0.06999345001645063,0.45445042803131847,-0.18950628847480502,-0.7074870503122955,1.4010083629400338,0.9239494401863939,1.600818889911676,1.1469969650888865,0.38403050519613213,0.9095013231319782
SIDM00418,-0.792225832170782,-0.900732336094945,1.7684127323469148,0.0883665640175726,0.7841806181157,-0.5585085648439798,1.8356584525399777,-0.5315835082616529,0.44109452975104385,0.6851639413657461,-0.7566270562955206,1.7908640082932852,0.6813441908703016,1.5942387765672321,1.322005184339316,0.9332199981512884,1.1439035728540086
SIDM00841,-0.3986535984923247,-0.7981480409743369,1.3743132538379494,-0.7111466849465312,0.7775505236796616,-0.7633571618390423,1.5796873787481183,-0.5334478881295996,0.18304200167940615,0.7658930075624686,-0.7420265505408163,1.3932122190129228,0.669606108411519,1.7050660394147084,1.2309973780090862,1.0075119581129968,1.393976091140864
SIDM00260,-0.7858072175370128,-0.8457624917309262,-0.9699461431366285,-0.9020895521846605,1.4885615454737047,-0.8409970867307779,0.37807229562469713,-0.5594196441785657,1.5915012215202722,0.1178440103785664,-0.3111997843172018,2.1669418848682205,0.7165742274000115,1.4184393873095285,1.3253639419126766,1.5402342510435714,1.064629550263645
SIDM00111,-0.872321093722097,-0.8176474967493007,2.2618854771480574,0.6191739715126545,1.1560548708095353,-0.4985141988578346,1.7351732303383725,-0.1685720568412979,0.43632946577789505,0.2626638265398561,-0.5571509245009921,1.546212132616814,0.4310021811200788,1.3935439099165026,1.3689021300228374,0.8203627711136451,1.4283459316540013
SIDM01179,-0.838774462963569,-0.7674010546014147,2.250690044933843,-0.41894932904870685,0.513258464231803,1.1265333877351935,0.7925159332408981,-0.4896044163136347,0.47628101585348825,0.4901217969891568,-0.7986739917165501,1.9130727965581502,0.5249825647834218,1.7950464954641867,1.5448709607982574,1.1106964083506843,0.9725865162106887
SIDM00351,-0.7003181556180792,-0.7768721621956134,0.8456740269710694,-0.20717886785013617,1.2464949573655186,-0.6981283882859879,1.1976587510581114,-0.6398143701413583,0.1550212399068855,0.2372262305694426,-0.47323364197547046,1.2312429850874647,0.33686822933727245,1.6504572321488324,1.1279344233535764,0.37182638378524696,1.2759125407458298
SIDM01205,-0.8332028020994882,-0.8101546420754016,2.2741039950869575,-0.8570439950548056,0.9375774100446518,-0.7840347687604989,2.2424222499482998,0.27621903283191274,1.0919364689980615,0.49672714784742183,-0.52681690302618,2.4190272985892873,0.9806858313317552,2.3305753939724814,1.779089106435415,0.5218749898640814,-0.42772669706438604
SIDM01095,-0.8014812653222654,-0.7271863314571385,1.3766080406019348,-0.11887108320863718,-0.5551038332477977,0.3309228779716138,1.808258290015389,-0.5998623305096642,0.43436846831589887,1.190798109374032,-0.3700054999999665,1.6718663001247307,0.19589090042711702,1.6381579850088255,0.5038454348166859,0.7819770823993961,1.2714052642689313
SIDM01159,-0.29156077177178147,-0.8644539043345464,1.9784344032896504,-0.05765155722870069,-0.0818567275714397,0.9164378310032468,1.7970345395731948,-0.06927508889620759,0.6710259641166999,0.5749868800818988,-0.7725436891425786,1.6753910684072837,0.5728308099421617,1.5688040385261823,1.3247584527610243,0.8980741493051322,1.2761726947425014
SIDM01183,-0.6960031927003696,-0.7838172165665155,2.0942977321062473,0.06191794779215362,0.8364354787652529,0.32764562661869884,1.6194813659983223,0.5833315858878795,0.4742929838879748,0.9392746448748438,-0.7201988497723011,1.800056804607773,0.828231619672675,1.721504687340855,1.0234867895106854,0.8017598661900858,1.5906368951264889
SIDM00328,-0.7788037260139687,-0.8529136657950406,1.8214859456366872,-0.3113327134158498,1.2249960104608302,-0.8966751761150968,1.0516618166912997,-0.6178590008247713,0.3629137807183497,0.10061652873918195,-0.6450034614550199,2.0225619339650778,0.33362069606525374,1.6723881113003087,0.9953477251536254,0.6113536591591062,1.1233771818474423
SIDM00389,-0.7015230748232182,-0.7485389208968966,1.7979549838144706,-0.63064424390946,0.2811966860768839,-0.7184440096610997,-0.4899244734395491,-0.5887251312244515,0.760037220715412,-0.17164027545123767,-0.7242377318730862,1.8130571847187635,0.9894933058820519,1.902215450260087,1.460527754935955,0.4372321415662793,1.1687136047427842
SIDM00489,-0.762724463248268,-0.845356491502622,1.9816108937813315,-0.09238627583539066,0.8318504692885325,-0.8589927651942799,2.0417770607979113,-0.6067238427362964,0.41751154579268945,0.39885045656846035,-0.6311817268347568,2.0663891418877167,0.12038759474043756,1.3324136666467086,1.021515622849377,0.7137406717534797,1.0620921576595368
SIDM00953,-0.8373087305827706,-0.8319585387346586,1.9141161427887605,-0.3366270269105085,-0.14409436780052207,1.7702653756081312,2.5428682629771138,0.5964329870538013,0.09671686692759449,0.9081691324922285,-0.5155690428416947,1.8379283351671314,0.14832679528468165,1.594032530319306,1.2966081409469885,0.5650373351974838,1.0675579295715805
SIDM01245,-0.8314343608620545,-0.8245706813765898,2.6427739985405747,-0.7304356573723721,-0.8007737366212484,-0.768205213177952,2.28968663624794,1.1218206922223248,0.8400389475160772,1.2014607140613565,-0.3540208203279197,1.4334426869078358,0.8407782766069827,1.8447756181352233,1.5315487799445429,0.8245817355953604,1.1710484880670415
SIDM00929,-0.49809790364715406,-0.8207031401594782,2.108489292485893,0.32563068817569935,0.43335519076788265,-0.7350467360432419,1.8627230717432806,0.1715340506949419,0.9379077099709239,0.3374697115108364,-0.6575108645172184,1.290671381332022,0.42305407259416256,1.4710534782391902,1.604570720892782,0.29782942342438523,1.1491285074629733
SIDM00732,-0.8994876423597062,-0.75754746322703,1.9899490175049461,0.7610165721931096,0.7919454796510562,-0.7837833269648564,2.2377291196847247,0.20181595221748752,0.7410737960491871,0.5362243270774217,-0.6150855186396933,1.6848198359672426,0.34731349818101903,1.297840844437956,1.0832598078636209,0.3308171083428171,1.427815430046401
SIDM01047,-0.783659103888274,-0.7842348245285575,2.313182670587261,-0.25445436120688425,1.5965361142763075,-0.7048883243925969,0.9526832940225498,-0.555448826394602,1.0016965015351555,0.03435955205960017,-0.473242812886258,1.8510705939855465,0.8908872275240709,1.8741762202872887,1.1598130363125647,0.9187153199745504,1.4767471714998812
SIDM01229,-0.7533776048124972,-0.7821386143473896,1.7789417304375286,0.11810158969684789,1.6770461418757283,-0.7808571447036118,1.9295759199959333,0.05395639336870146,0.3756615670229614,0.5104453402362537,-0.5316339988393987,2.1756494824476436,0.1949210457725498,2.1286371379206046,1.2423836161327344,0.1760489536239715,1.1698418916911846
SIDM00540,-0.5820777519482101,-0.7735406764161137,1.4235172884266887,-0.7154272707259529,1.1963515832452476,-0.8280713010626647,1.1475454088034112,-0.6491136075258165,0.727031144203674,0.1270078905889149,-0.49853803684678033,1.0787798625992717,0.5021118484463202,1.4680040739200269,0.9075877904181312,0.7981940756270568,0.9427057243498571
SIDM00264,-0.9745858590398534,-0.8536721254775943,1.2776918568645155,-0.010562370008349824,0.38193846489906175,0.1434403249924941,2.4331472626066555,0.4615589237678721,0.4384869854974657,1.1723502327754822,-0.6291970764334814,1.643424747936417,0.4730152175974368,1.8761983710245325,1.1647293846934366,0.8170945965441151,1.2996702317421263
SIDM00842,-0.8653330042717238,-0.8499205237394667,1.7793124384511916,0.5643470009986902,1.4955838097410148,0.836899691392722,2.153845385179123,-0.29124071832666476,0.6173485758810482,0.7485740826290121,-0.7462292184678907,1.8474884205330029,0.2846018092238131,2.215387045684701,1.1905487921452298,0.6044969523268033,1.3051935920522435
SIDM00923,0.3196974332748051,-0.7946239970766256,1.8608824867884093,-0.05157500018970812,0.7865667355942596,-0.889486090683384,1.8108236450312072,-0.5735110995738179,0.09228015139297482,0.30811447390640967,-0.5204052151952159,1.573844056920423,0.60595400277232,1.5833162793964528,1.3030337564610763,0.6026790265363822,1.3087245932228473
SIDM00120,0.5286840453402669,-0.777955591658216,1.7803282197040384,-0.027980145034188664,1.193990547027451,1.365308939225686,1.9018626021267002,0.022841194656468194,0.48984826354437494,0.5224202375573623,-0.6705004719958939,1.4129296401975968,0.38805479390475883,1.589405053156629,1.2410346073764225,0.32506152000894845,0.7242590692621536
SIDM00900,-0.13234076964790156,-0.7789256423484636,1.5487536922251544,0.08772225335992186,1.1713377284907922,-0.7707858643789415,1.7108835013883394,0.37280573470260026,0.6665399541622833,0.8444338046633922,-0.7703523969416257,1.5959767078207332,0.39577498331810357,1.7989433787240674,1.2833369114050819,0.10728342188011367,0.7111625149882641
SIDM00962,-0.7538549414222705,-0.8179614742658788,1.9831318007280676,-0.025272171646821114,-0.7107756282780323,-0.38356658473059285,2.029661600665779,0.22524863561674033,0.851574512508174,-0.2732715303922848,-0.7003949600460974,1.5498636273065756,0.7551216824634579,1.397497110258367,1.5371710870577266,0.49713481755987965,1.5407262880515415
SIDM00889,-0.7934459736583236,-0.7965061512902024,1.7649147998969736,-0.28721954585705367,0.8482495355407256,-0.6702426901287369,1.9369529865235593,0.7491373639316553,0.7088453020741633,0.4041219268601811,-0.6451749358187259,2.280319486917694,0.6846864964092558,1.5593797635187536,1.8325284546531517,1.1434282533284785,0.9977552960042342
SIDM00864,0.31936063428412964,-0.860729665119945,1.4398923552266158,-0.09134298075030466,1.3391394517537436,-0.7946074234100635,1.4935556457377321,-0.2522065953338191,0.11398207624800624,0.3921156908004515,-0.0437058124098955,1.284315685690165,0.39387078330429387,1.5130550347362335,1.3621832684168818,0.6452561592933996,1.6336742162674918
SIDM00233,-0.8915200355061486,-0.7846806741614117,2.012562850113913,-0.6287340188946049,-0.8908350633579525,-0.7566146102761784,1.3136144253523407,-0.5285061195379973,0.6169641864902566,0.7869277935403384,-0.731402526909994,1.60638142747511,0.8897787293082456,1.7540570612185298,1.3985222001134774,0.5268624010046618,0.018520175910344727
SIDM01233,-0.539662283154608,0.12189026075752879,1.5617840692095086,-0.15151426606776844,1.1975890153692006,-0.8228545351723847,2.0737348892775773,-0.5896964967979819,0.48363702843716505,1.583328868208657,-0.8034363506379679,2.199739193729044,1.3707245178041212,1.7321013289137537,1.9876327017169133,0.7597291745119877,1.2413057158065481
SIDM00964,-0.0956888014741681,-0.8790537819591056,1.735255641747329,-0.7127426435698563,1.1649250589291358,-0.7156679272870701,1.6410351114658603,-0.7287896650797451,0.23548263787123438,0.012309667685073931,-0.5810217052457088,1.5886805999849436,0.4526122266866032,1.2445947367516461,1.3182247866995205,0.6991322800036305,1.2149225905355576
SIDM00196,-0.8233705915631061,-0.8605860395200255,1.8289959974551129,-0.5887473049115672,1.436666791964674,1.1092090622196193,2.3807286833056542,0.5499233037610048,0.4192187524378014,0.5356254252021246,-0.4689379909167914,1.4912906142349638,0.4633955550702991,1.472283006757361,1.4216119809553645,0.1104518311598391,1.1579366407726137
SIDM00287,-0.7918017688080563,-0.8346306094292283,1.550003070477876,0.3698404683511784,-0.9441367364926317,-0.7061736658229194,1.4707181337695119,-0.09883791523376646,1.048151080013292,0.5780472916236633,-0.7714370642464295,1.5253016931391468,0.7003556417163659,1.5749248384920962,1.0100345807120252,0.19850840796986546,1.2199487832673634
SIDM00501,0.007413885394586974,-0.8782562809205585,1.684524158052567,-0.512576540190711,1.269659576782018,-0.8109009450213449,1.481347749327057,-0.5543967299883596,0.10298069699119801,0.29889946326263384,-0.1750005773009504,1.9956393648236415,0.7239383913529261,1.4178886318169026,1.5461260621420578,0.32593486152370593,1.1489681127270481
SIDM01237,-0.7014497581650107,-0.717721443874409,1.5279343993598469,-0.4100289563876775,0.781072538500959,2.277328289579646,0.8884166096188396,-0.5636870190373171,0.7419182056078606,1.6229610036560824,-0.777291820683822,1.7067939406640587,1.5721427967671906,2.161148200914915,1.4229246613218334,1.5069018591043986,1.0589570476053671
SIDM01228,-0.8686887782200129,-0.7835366505832325,1.6338065992468833,-0.33013607277153995,0.8700769165452399,0.09752875272934433,2.21077316547999,0.20818596154238994,0.3768567666362177,0.6876092750943069,-0.608243903351125,1.530987208909446,0.5950641835152342,1.557756328895263,1.5488873931904874,0.5518303426079288,1.1375387169925029
SIDM00935,0.19030768101699316,-0.8650890696581952,1.3782414209777667,-0.3025888472439817,1.0955417103830674,-0.7370440225598701,1.6783631648616557,-0.46024808869058353,0.36199138980296036,0.1695793714843846,-0.41873777692249287,1.257936907742989,0.5237649153073336,1.4167222958377428,0.8099971714431062,1.194997800219893,1.0768145115987833
SIDM00954,-0.6647303879125414,-0.8798369095264192,1.694273274393994,-0.04940237102838419,1.7364660492102237,-0.6571319508505237,1.0936511581158979,-0.5953982303055968,0.21678618100208502,0.35242737607571917,-0.4298483498192094,1.7113629914220394,0.8924534668184299,2.112374517972579,1.0590782727790944,0.20408096178963347,1.1580762208591666
SIDM00951,-0.8674136227368022,-0.82601206013161,2.1846656639806836,0.6613638214890308,1.348304003862865,-0.5916909066910337,2.162473929929875,0.7340990187794066,0.5887059762450606,-0.16527915929475276,-0.3639218012653939,2.2641559572440855,1.1361586734480755,1.8212091747569865,1.6931039024307037,0.8723386187869863,1.0303494163250124
SIDM00948,-0.6744732565342187,-0.8221819554748706,1.9757313192077222,0.7576361657190706,1.315718898777567,-0.6956371831426253,-0.6912015548435366,-0.6956839114035673,-0.1592752771982135,0.28296169994404446,-0.6555778143083938,1.18706416069859,0.3263734292195015,1.5446521951501544,0.9563906008842761,0.0676347270959349,1.345826964575608
SIDM00203,-0.9043474818108254,-0.8192698839248609,1.8581553727270104,-0.4649008864515008,1.4007879070606797,1.4637482851224657,2.4596053624024448,0.7801618224533029,0.6963790690171324,0.7733636486180233,-0.41196454204538085,1.5580179655315078,1.0347703995802162,1.4669816973745304,1.4351267536512655,0.6730945270137679,1.516139432167225
SIDM00896,-0.8706322120343305,-0.7623722586784425,1.4942486159133497,-0.4803728863758697,0.4619054779719765,-0.664861864287391,-0.5560520094333935,-0.6712213380594545,0.6345673897179478,1.0745614758628463,-0.6108378553306738,2.1230862065035345,0.7840646795132703,1.5379116681709168,1.2196401078219932,0.24351439380803308,0.6923502572015543
SIDM00285,-0.9460570573724503,-0.8707058813130681,1.730481699978335,-0.2896002886382584,0.8998497820117165,1.3410800308694502,2.5832596533165297,0.30519490696093954,0.7870556000082793,0.5733959958555963,-0.6149310498285709,1.5027013173734538,0.40722319373877025,1.7225763926169957,1.3172179087138953,0.670984595791848,1.135489945749213
SIDM00930,-0.8729315917512007,-0.7974868047219296,1.9051696483085723,-0.5002797986946318,1.3518053560158032,0.6401215133959807,1.4738200314954972,-0.6854183582399489,0.6050039195771675,0.8906186321558316,-0.6482347363859555,0.9896981494891491,0.3712295328030318,1.750847793196598,1.1228682689094804,0.6375580670101274,0.7566066908143132
SIDM00205,-0.8785150007334714,-0.8396609908357562,1.9246421088471086,-0.1351559010523341,1.7502749195750948,-0.43104686190045116,2.581601160754801,0.538147843856632,0.7612542561984863,0.7675350352375475,-0.5149482983464797,2.265585252312599,-0.03249775687999287,1.863162505156887,1.109814402534259,0.4594677448427802,1.3877303715003095
SIDM00535,-0.8083618673241401,-0.7347744981757455,1.9079109079058072,0.2267730305144781,0.3601915899179531,-0.7091420462455649,1.0628027512750986,-0.5912929880684552,0.8945068048368048,0.6613364989108115,-0.49278020988870236,2.576363122873189,0.6009840691774103,2.1663007414311695,1.7927718750718578,0.8650402850759777,1.336781106643465
SIDM01175,-0.8843762949957431,-0.7782566105420369,1.5786611616045017,0.7749318304124648,0.8744497414429466,-0.6498070937672478,1.8819926927810349,-0.5016846163030126,1.0288363374354168,0.2984319238629295,-0.7752311441166786,1.8748833988849727,0.6144219694865173,1.5154320188499433,1.9622445063379004,0.5656533484807803,1.0778057289379959
SIDM00832,-0.7643671522473187,-0.8675686331602569,0.7526416774856383,-0.2853033812214311,0.9635349156861901,-0.6940725367803267,0.2364634251392392,-0.6605579708170746,0.41520014248360876,1.0459135043108727,-0.7440522067457311,1.4614330003995477,1.2485628155539803,1.8855601309940602,1.288334454085417,1.0187762861122098,1.538434873985271
SIDM00528,-0.6559424755834726,-0.8222725740082037,1.9861607070934248,0.10211336810034106,0.577922527472988,0.43176976007176365,1.029562430335717,-0.03223218195635798,0.6271930588432343,0.8132356959152282,-0.5402404901944022,2.7134874597060574,0.8785631226372626,1.5735258466539708,1.503773877697641,1.9718028504437903,0.9792483393029395
SIDM00371,-0.9141935960955953,-0.8337181367641062,1.6229992192842084,-0.6678615354438859,-0.47860830287579825,-0.8298300425272594,0.29073578158371155,-0.6535607054832117,0.6264880931581864,1.5555796249973584,-0.6646745496423038,2.022243870380871,1.0052048069150494,1.7943284433723368,0.8167244189397225,1.2653751573238337,1.1945136149893074
SIDM00688,-0.8880376632507313,-0.7879417946747748,1.70719570154933,-0.8909201348569884,0.5553307464257612,-0.8375215861271603,-0.48951047547598414,-0.5597298891396749,0.4799274224770189,0.6647786890589321,-0.8553082501417424,2.129500230467539,0.6926257066642522,1.5325342860347977,1.2087313443035503,0.9554832509529979,0.9407005749721707
SIDM00583,-0.5502802554775912,-0.8588115921303255,1.914312617578609,-0.30673257465248116,0.9295486000575747,1.1303621263267452,1.3549110603479921,-0.5607013979683568,0.7395134094041216,0.734710827879347,-0.7194418926379301,1.7190363177685386,0.6769223691242632,1.6175208195757607,1.4893569679997134,0.7265789905842479,1.012475472911764
SIDM00188,-0.8645584969386306,-0.3161989795414563,2.1046865398005803,0.34613765542950825,0.7633717412958225,-0.5839429707796187,2.003997775693934,-0.1646416607661828,0.7478457152263072,0.4506782121794566,-0.6907535278051931,1.9474380752161842,0.44411888347828476,1.5689543292902166,1.2860957979733192,0.6484001845677247,1.3193757802293122
SIDM00096,-0.8204303499963314,-0.8274753554670998,1.6176971695646372,0.5621052624473853,0.9550532094431013,-0.6935409668363263,1.2374611423046729,-0.3706851596532381,0.5919014340424062,0.4010839662405957,-0.7409364033795133,1.3629508411849771,0.9129166066609112,1.5346639365078514,1.2226872992170064,0.4593186934370032,0.8522045225805215
SIDM00379,-0.9869115557047595,-0.778431851217558,2.151263435364908,0.22845685566577226,0.5875357065377408,-0.32572986324079733,1.859366749589245,-0.0020113336475266973,1.0864080071112825,0.5882358639884486,-0.8171346171503399,1.9239025615181544,0.6580847533539872,1.4423614310826027,1.4996680732962118,0.6877613582676075,1.1487366415817248
SIDM00381,0.5770816246352998,-0.8611379431445804,1.5224055421656983,-0.09937616808076553,0.8428513144602331,-0.9373432541889691,1.7208845612562642,-0.4462337808523921,0.23358649330916167,0.5978235300897654,-0.7117614402351865,1.3339789481766346,0.3045615699744317,1.6583598269909516,1.1672119292369998,1.0587097399028556,1.1197206687120576
SIDM00606,-0.06359974273139142,-0.8543402183181746,1.928647233668763,0.3888513748686585,1.3666958048559994,-0.7816474494025054,1.7198866780727609,-0.5545403461788665,0.021911210413035835,0.7276610935604565,-0.5897231198718325,1.832304657697718,0.7028048091880856,1.4896757980246187,1.2837659573362383,1.178904862141135,1.3023955789238701
SIDM00541,-0.7495071975446272,-0.8442143310216113,1.0419053002363095,-0.713983621367974,0.8956498454564353,-0.7950816878774557,-0.07635429369779533,-0.6130033657264472,0.20113831548351857,0.35442442614188974,-0.808796483171304,1.8328351142981916,1.4256820235914147,1.8644329991003488,0.9190953963780416,1.5273340589915914,1.2404187199676753
SIDM00808,-0.3515577127181928,-0.8050664568020484,1.90510824642133,0.02057387756726323,1.5524304065908183,-0.7304669730399177,-0.6354698020729249,-0.5771444610241386,1.5297998083449924,0.45786523091576103,-0.7431160153013532,1.683723439565639,0.7431565428053286,1.8640656837776777,1.101786414505202,0.6560439828070943,0.8301942778366622
SIDM00377,-0.8972604289112349,-0.8816970791659374,2.0722186443131716,0.09383962140608108,0.484204847454545,0.3724664121055395,1.7868998481139444,-0.5863508811564536,1.0100355819596831,0.04773581130159564,-0.5799831243946496,2.3171459687237865,0.7274950461834537,1.3994530350865997,1.708432753273475,0.7739862263277723,1.3127287729786536
SIDM00289,-0.8021746125314654,-0.8832678746092762,1.9859530275429957,-0.07687831745101706,0.6355747999807364,1.477122738115327,1.8448839735307387,-0.18291677264230355,0.5687515837145535,1.8699097157716957,-0.6100644506989445,1.29476328091045,0.8349212176975674,1.9426411445682257,0.9287217211129022,0.5066681889318221,1.0908496765888935
