,TSC2,IGF1,RPS6KA6,MTOR,EIF4B,EIF4E,EIF4EBP1,RICTOR,PGF,ULK1,RHEB,BRAF,PDPK1,RPTOR,AKT1,AKT2,RPS6KA2,RPS6KA3,RPS6KB1,MLST8,AKT3,RPS6KB2,TSC1,ULK2,CAB39,MAPK3,CAB39L,RPS6,MAPK1,RPS6KA1,PIK3R5,ULK3,EIF4E1B,STK11,EIF4E2,VEGFA,PRKAA2,VEGFC,PRKAA1,VEGFB,PIK3R3,DDIT4,PIK3CA,PIK3CB,PIK3CD,PIK3CG,PIK3R1,PIK3R2
SIDM00299,-0.37763353111617665,-0.7961723984105757,-0.9077526719659499,-0.2414395876728477,1.3638516261391804,-0.7933507091664638,1.8886761467107358,0.111916789487116,-0.7201242936871348,-0.29335169222288743,0.9123523264329135,-0.5076830368517684,0.8281996026993862,-0.7885827574582386,0.09223296829560859,-0.40746102679087376,-0.2211623947463248,1.103241867135173,0.33127786288417366,0.27664774219677213,-0.30068517799891403,-0.43347984935578904,-0.1703062339424005,-0.8141434925853712,0.4632560175884108,0.6119843370445592,-0.6767565592927846,3.5592036193943466,0.5833821478897799,-0.6175145632742549,-0.7335334777757478,-0.6667645517374782,-0.8446495899597976,-0.18391033892736097,0.5777480675998137,0.17452176946685372,-0.17750055911852466,0.8899686448381459,-0.2777126024819922,1.713480035902274,-0.5515446615453325,1.986334101265045,0.6388533754830228,0.026594411224917822,-0.40502491012247044,-0.7553890428079333,-0.6275971883329349,-0.3874041059179222
SIDM00308,-0.3883460993989384,-0.7291769782749611,-0.8062723015236847,0.0239815558215648,1.9422355727209075,-0.6167800525875966,2.042401740696773,0.47704551098250847,-0.5821646482571855,-0.4115550718447952,0.30913193593977784,-0.29169871795149743,0.7887032654652205,-0.6990061098258197,-0.22200762499727333,-0.629371217016109,-0.5380909409857159,1.3351755393577474,0.7946293885068785,0.6137575513890766,-0.9040395525342587,0.207191900763371,-0.052329446148761304,-0.6523552023640775,0.9764363545256437,-0.14452871150775257,-0.6111791568133619,3.642670547932427,0.6805964314226439,0.6772767648293743,-0.7185308683976359,-0.37360156198241984,-0.8047574330011772,1.1010522619386798,0.6536814170074426,0.7125692161386034,-0.7958759368421449,-0.7916480102566598,-0.10770799151803431,0.6200558983173562,-0.5309051088977478,2.852214863559912,1.0996522263032307,0.38112670064934806,-0.6132559708606845,-0.12877172834088352,0.012909166179688845,-0.16613496774435932
SIDM00227,-0.0029527964970113923,-0.7309158797419109,-0.45120428459378104,-0.38264311561438186,2.287589761675355,-0.7962166976236852,2.0449199045011732,-0.09706875895769546,-0.6530209198509449,-0.2722811326807972,0.5857012606658707,-0.5993702388433111,0.8838069053238525,-0.5853474881457295,-0.0976971072371856,-0.44986384488049574,0.7115269577002179,1.4282717495169222,0.37727408676570684,0.5713278539756533,-0.30693041082761885,-0.18910229311550214,-0.10523274564649034,-0.7872103075047732,0.2594705305231153,0.3189082143063728,-0.6169818967138491,3.7338572983928606,0.39052989398389354,-0.6061896570509615,-0.7852062075956484,-0.6944182278420923,-0.7775315670332394,-0.015024250162655154,0.6316100885477864,0.8924729690075748,-0.10821973173270197,-0.5145354373980644,-0.4414660219825725,2.1946733627431176,-0.4212388616937942,2.156406696076561,0.8680010117313252,-0.3962838585553395,-0.5245715699195775,-0.8425247876710207,-0.4430680522983442,-0.22661382128130572
SIDM00294,-0.3238609453244822,-0.7843468828196544,-0.8797841994904473,0.5754000999688361,1.3241471505772642,-0.6513564827048678,2.1976159638786474,-0.21700245712547345,0.5452618274496098,-0.42503416213223516,1.152113735039363,-0.6022268719252248,1.2225038132821187,-0.7705301663243078,-0.00987935373636073,-0.4581635239332141,-0.3524977714884402,0.5855885156556053,0.5214243559036101,0.8835640726095787,0.11568075936323448,-0.36978885306239234,-0.13738662489583822,-0.27867895036232215,0.38692381145505156,0.19365307891472583,-0.5232685659641729,3.5936089643216773,0.44408226173076726,0.41685663629156505,-0.8332834319024609,-0.642209803813617,-0.7822624444939859,0.25458817937739087,0.5299183022526737,-0.2007182321149219,0.4592208358683744,-0.6139565993680811,-0.5141427031109523,1.452449235636965,0.09315769972926069,1.404003996170652,0.46032974915621666,-0.15529185424934702,-0.6552427015251425,-0.8215243862379048,-0.3350084715618898,-0.29434558869072514
SIDM00677,-0.2345057188979199,-0.7457784314298296,-0.8564527275271147,-0.01753848792949272,2.058448307281469,-0.7213713850976152,1.5251258911568508,-0.025627216582442252,-0.745825012323058,-0.567272078928139,0.8471739963982214,-0.5403204671974559,1.1123372820448096,-0.813960826884656,-0.13512772700265763,-0.5428913333842019,-0.4315546747796923,1.022885848476699,0.4168381010524927,0.5290433779332034,-0.8314508063810588,-0.3633914902498267,0.035280115404495556,-0.8204596286531748,0.6967053435047682,0.8381887795061524,1.214161816899248,3.8783732537211235,0.5154260520064721,0.6672694074774737,-0.7535868336836217,-0.525551908606257,-0.778802778637405,0.05775713600699433,0.5340115991545026,0.0977412043200559,-0.7539378991979176,-0.7577094920436075,-0.30513250199669756,0.9007368961304771,-0.5700221345162189,1.2734834710580567,0.4773466161441613,0.04908958236054968,-0.72730437913422,-0.8209424845843569,0.5585101540859522,-0.5287540169246325
SIDM01220,-0.38135573266042294,-0.4317295581203703,-0.8448567835015321,0.45959686803106126,1.2392274969280568,-0.7105570873706525,1.8502309732375688,0.2690709050919289,-0.2918515903999986,-0.10415751020573825,1.1031701911728258,-0.44340115884575004,0.923307965760263,-0.8184994352575206,0.03828497301208084,-0.4726285131090212,0.8284649677656529,1.3967856909819396,0.3883543399595311,0.4313253547118809,-0.7619129161719742,-0.45370450000460966,-0.3445899411221832,-0.507912305864568,0.33020707229100454,0.4375825538700083,-0.3347275998874438,3.521853606310999,0.9433086825105012,1.0018206610040763,-0.7994808804777451,-0.6111473452715689,-0.8057970914352357,0.3262021585710224,0.6556966320280415,0.13179129569876388,-0.5232592977200494,1.0371408737856094,-0.12651180865878642,1.4829926896809695,-0.3383362452964265,1.6309805537422435,1.2549837797794396,0.08394141549854635,-0.6109810251996092,-0.7935309883867386,-0.4993113822728287,-0.3962989817549266
SIDM01259,-0.2780935622635776,-0.8271931898735333,-0.9268668372194986,0.4147546298728369,1.704458532321412,-0.6429026049400715,1.7068005824115533,0.20901682519384893,-0.5125613685176261,-0.49800570182262227,0.7784045357475897,0.13440821846638293,1.2119160520965575,-0.7261551194733551,-0.09546282937211611,-0.5137019218104572,-0.7475571592035155,1.5832002347433274,0.9306606055030155,0.8252801370367107,-0.1710346013713805,0.19874314076495503,0.2997449807000435,-0.7898139627063148,0.9193176314849537,0.4252921746572089,-0.4078084961603913,3.2225689650775196,0.661571715709272,0.39930453202102284,-0.7030135148886083,-0.31555868323070363,-0.8343700315086159,0.5352465133060732,0.10846605597323583,0.05328031135901958,-0.7496455116650979,-0.8613937009908499,-0.4908386908616235,1.5689658227849304,-0.43900684232803294,2.466548955292579,1.2911740080713863,-0.16201938282179246,-0.2802226271567411,0.03382746343747162,0.026467273077672326,-0.5401204583866881
SIDM00680,-0.16146344389560982,-0.7698570650496581,-0.8101825458058424,-0.11160455553459923,2.412729388952648,-0.6829723220367843,2.2048349741769164,-0.19358702517118154,-0.6321168450817911,-0.29027826183292094,0.2936705997216868,-0.5445133120072116,1.2031214390431653,-0.7351796718836413,-0.17648453684584384,-0.560650050315793,0.16288095956770304,1.3145113908777586,0.3077905258681874,0.8170367901277685,-0.824465558452723,-0.1343395007917198,-0.026543322635696347,-0.7904078763294353,0.6411405535103487,0.6237229778160193,-0.6885302474647569,3.853384404148357,0.5112966021053665,0.45174592535702884,-0.7858032050910275,-0.43653737102076984,-0.8633673097023438,0.23025071604669886,0.349318930594399,1.155282665271921,-0.7675255577087623,-0.7774882933559116,-0.2812287928177644,0.8312845719824609,-0.6447852304248114,3.0373739798369983,0.1136028613863054,0.020245515543643025,-0.7623931993612791,-0.8487908201213847,0.2557947974498982,-0.2371155570088084
SIDM00346,-0.6501160718353417,-0.32923867962355013,-1.0392749924027351,-0.19931132697665738,2.1565251024566776,-0.6574420218566638,2.4316614664939418,0.5763192841706093,-0.7474953730018401,-0.324985248047246,0.14845079501399167,-0.32627154039147443,0.9644770992919296,-0.71109349902763,-0.34439084827128014,-0.6479918953133181,-0.7203442030731217,0.9714805936252999,0.7207079032596629,0.8694053746551121,-0.8154834721099976,0.2566679067493416,-0.10629744577749635,-0.7823576980817224,0.9095958290997104,-0.2642456868676863,-0.6124217637586088,3.7017646348964086,0.9343269874902019,0.7078195598031735,-0.6199913123422233,-0.5800233362306144,-0.890855819906309,0.22559288972782887,0.3382510505702753,0.6018608377732979,-0.7476031833434933,-0.6789921490387091,-0.00815844566272818,0.983141087692304,-0.6691587388496824,3.100106620270114,1.3538747867969678,1.0968623450301538,-0.5410162737391846,-0.744937664734279,-0.06917609304047243,-0.48529553389357716
SIDM00129,-0.11815760391671812,-0.4318746417173552,-0.9413483659005222,0.23452975542648233,1.6140331049122272,-0.8501074920014269,2.996993709210981,-0.43263765358415757,-0.2863985452843083,-0.09727844143835203,1.0512279357028917,-0.3866921915399083,1.2212064008298031,-0.5907325498403285,0.4241318248685923,-0.4599898462911649,1.4093760474073933,0.558637537103299,-0.2260228401436323,1.2775882950622155,-0.5632824536300192,0.33211698319543936,-0.299628679653634,-0.6643074966754122,-0.070186613019633,0.868560868932791,-0.5011462722939195,3.21760537728632,0.9227732044742636,0.3905642838178914,-0.6499512328879465,-0.13605714959198054,-0.8825681036159311,0.20384622730824575,0.16464413956206628,0.6208200918519029,-0.7832911592704543,-0.07904144710847272,-0.3735507692129282,2.5256818027178634,-0.6460805161337153,3.1299809380993167,-0.45222971251712524,-0.06547933371986855,0.2677456387705371,-0.8346273696026001,-0.4806376037909204,0.14829680239589826
SIDM00627,-0.4562069644399518,-0.827011010742665,-0.9616076604224286,-0.1184248636215011,1.7744575022195266,-0.6732373569103709,1.274012658615152,0.24727291149217887,-0.5812399138750868,-0.5872442857672625,0.261518727739176,0.05957280908297466,0.9754558321080762,-0.7881100679936112,-0.2575397419967027,-0.6053265553515269,-0.726010448487598,1.2135267221389265,0.5404614266092282,0.3901117682465881,-0.9247694878893508,-0.28001655293948874,0.09315782218423752,-0.6113441273292123,0.6158637632248071,0.15569508158651568,-0.6834921467703012,3.7292479293949277,0.39673708599935126,0.18140963730949586,-0.7745812791716788,-0.7018499996416657,-0.8773866390382251,-0.017006840815649807,0.3136262567244853,-0.008149342331532026,-0.7513489128763517,-0.9192840703496789,-0.2780887516909541,1.0975285920440423,-0.5087334388181104,3.1890468228914184,0.8889365004552976,0.4937786877085337,-0.6800100434410244,-0.8307454772373132,0.23345335258175703,-0.3804362753957932
SIDM00293,-0.2412238171077233,-0.725567540039872,-0.8137126376667001,0.30076487398959406,2.204071108475681,-0.6732041162830374,2.401442710679485,-0.21775497277529396,-0.32751762199778844,-0.28337626218460604,0.5389554291768474,-0.3955218777957981,1.0692978148043586,-0.6870338524252466,-0.3795406287828418,-0.41413746378145927,-0.7056623734473879,0.27509618368590266,0.8564151636657893,1.044552936960951,0.4339639861578514,-0.2525880326556019,-0.12641904362407716,-0.4520886782426184,0.237545286459608,0.5292446765950288,-0.5397870839002611,3.6427400056918624,0.18511453785971513,0.056149140239329404,-0.6888709021310506,-0.5489216810168462,-0.8592450348536248,-0.028174032607442362,0.277318965239664,-0.23665105584405075,-0.35014278663657455,-0.1350319067623448,-0.5857214448830216,1.245916879818877,0.3393905724325136,2.0045322794599847,0.6550017434283466,-0.31759241014989664,-0.605858308022002,-0.8145395727629431,-0.40178952262489787,-0.30543165839103276
SIDM00274,-0.20942126555689894,-0.7665691173292875,-0.8305006309578987,0.00040989170431008764,2.3375096168657747,-0.8165982911256716,1.7706942145163787,0.4404629974955639,-0.7687855797395561,-0.3953531199782748,0.9274801446536814,-0.33280330508280015,1.1348604197472896,-0.8010208448588676,-0.36225934409951344,-0.29949643014654215,-0.928064244489336,1.6712399778361355,0.5668908987546701,1.142989582750495,-0.3891884535485515,0.03323070303438013,-0.09485517974382258,-0.7795987669801996,0.49198156949994454,0.8609591395071731,-0.4983064941840036,3.54213188327927,0.28298048467972114,0.1731423293800506,-0.7853497269744867,-0.6789201553215298,-0.8528695206552194,-0.03579266460341848,0.6142784215423626,0.08476468128643147,0.870794061939702,0.9588060820165867,-0.06972740086427855,1.3896246490710662,-0.3186359978480326,2.4455232796261206,0.8267581547975101,0.7038086427692489,-0.6377764714988481,-0.8128808490375085,-0.500529204617831,-0.39017735480411236
SIDM00544,-0.13267626960602202,-0.7464857955692257,-0.7385370024148415,-0.01245236821337478,2.0217455970769342,-0.6179185231471772,2.2051763269481377,0.04232947584666804,0.6959303278357517,-0.15968982581506652,0.9690910586368687,-0.22106712904368253,1.186768232050732,-0.6566905243036537,-0.004228508675871644,-0.6121097792117942,0.22155723119666612,1.1868936988331824,0.6742349621816718,0.8599537397392782,-0.11985905888242854,-0.12353508503975767,-0.0026736966202174062,-0.7796672113716449,0.26557088328762324,0.25428830946361247,-0.6907552393055543,3.648038802648983,0.34194095992801976,-0.5757196645995697,-0.7640012709159955,-0.5702073153259203,-0.8486722688604943,0.015738420524631636,0.5532025734943213,-0.1947089343234032,-0.5633230828102915,0.8279808790948803,-0.37060312886216684,1.2776486222976096,0.27361264179731076,2.0514752648774177,0.6356711715381769,-0.45049211305354725,-0.820322905226844,-0.8180673711265528,-0.33557552021695425,-0.4630769010247625
SIDM01006,-0.16602328065470548,0.2570167699329493,-0.9584918732231238,0.06751925687211621,2.2853275232846086,-0.7117234148504571,1.7055532088276222,0.34301884264294974,-0.7785827208320232,-0.5126189050877354,0.6057167411503596,-0.3396514394064873,1.338752125818703,-0.7854648609559303,-0.33982816363143936,-0.33555145886811055,-0.7141420645307134,1.5975834563531988,0.8109033058378683,0.874985023644011,-0.7690522110542899,0.326107625909428,-0.1625829248811962,-0.7922382083123041,0.48451750296064816,0.5131363004391298,-0.6380256246278551,3.526089377202295,0.29279656736300863,0.139585932225638,-0.7309462506710215,-0.32088325354245234,-0.7872893382267568,-0.02291603050490263,0.42354117008767,0.3932823503910538,-0.7182924287477901,-0.5017243681331133,-0.4055374530443879,1.6537444595424902,-0.540995781156808,1.860643986833122,1.0031742052654413,-0.3154573584245244,-0.6932060724446115,0.36126396725639964,0.16080371891121145,-0.4645110897148454
SIDM00302,-0.35334166659271976,-0.7290114148440048,-0.7044698559844927,-0.09517060026656987,1.8384880615309043,-0.6142717247232601,2.0254566239088607,-0.12796674468579006,-0.6661375392694725,-0.282717999716751,1.165979477198229,-0.5311450567092008,0.8912959346954773,-0.7589822477553424,-0.035321687491355724,-0.5518085934318944,-0.6338727637901113,1.203858049644393,0.48895875021503726,0.497025311802467,-0.3716912625499138,-0.19208470366056227,-0.012686528912803086,-0.4974652442047485,0.6173050746733749,0.29834095690426776,-0.2669371770562909,3.571447500823171,0.30552057982020114,-0.6026923140254143,-0.7059642761887356,-0.6641978108490223,-0.8234936090874954,0.2008494159831568,0.5884071429129557,-0.09698083121958673,-0.17145546300489864,2.050506366692608,-0.35767988269909473,1.4293857246027293,-0.6622226806284367,2.2913464313007577,0.6795287048209503,0.3348648061698399,-0.5037614035981208,-0.7315362916648669,-0.302488500812114,-0.4578689950175727
SIDM00549,-0.35908457178296743,-0.6301882840020602,-0.9070005779539703,0.11120150700353623,2.0601543104745716,-0.6208643669610076,2.154076799099904,0.09343441860176528,-0.6587765975341422,-0.12355476313920709,0.6406482302353643,-0.19051353830487905,1.1540829556559047,-0.7294001672153769,0.1366913382325795,-0.5101267194742084,-0.7882731006267749,1.1054137065095448,0.3356290967579041,0.7090628357971916,-0.6414026571395611,-0.11039011693590184,-0.1544721139546567,-0.7822581204755139,0.7787222377363608,0.232767785054096,-0.5201273913548133,3.682801150746189,0.7819746410335382,0.35185691815258374,-0.408768136349565,-0.6007339398194107,-0.6414554822674721,0.30415937189755815,0.3475384279085523,-0.5643384550387449,-0.676130009284223,-0.6947764453069247,-0.4484509919101314,1.803886591780409,-0.24962048720313607,2.3780390169395442,1.320272509750748,-0.13778170388428068,0.08916985822796912,0.3148250035869147,0.2432599305547697,-0.48198989773708173
SIDM00292,-0.5071018197635567,-0.7947365966455412,-0.7206264302761902,0.8032924610447812,1.1305309962178358,-0.7747207958416937,1.919000169661846,0.06082022941954866,0.6285871589655987,-0.061604493164335916,0.8658572426504989,-0.5579921378520032,0.8759275365898229,-0.538756992627753,-0.08658699144109862,-0.6459773657077847,-0.7211956612776292,0.7463014214338999,0.5201635924919328,0.22831378817180775,-0.20668644863113433,-0.49347948557321875,-0.17120842313223125,-0.5811898823922157,0.3606668976796617,0.44231475732677505,-0.5249582354148373,3.2846959581677164,-0.011646523079343666,-0.04323682764440527,-0.7438106158411865,-0.34925602501627745,-0.7955759703066747,-0.11330133109149328,0.27544365692528866,-0.18412092969292296,-0.260648234935947,-0.24873900375596086,-0.7843570770001229,1.755387587585256,-0.11648945217440111,1.183179349181738,0.6384971137629311,-0.24657692512942295,-0.6376223552646125,-0.915066047172562,-0.15085693837049677,-0.4842926432281315
SIDM00623,-0.4066370239446872,-0.7680452329428253,-0.7592864105505593,0.14196194088630254,1.930924751494804,-0.7009446459651559,2.0267106065286606,-0.11014778473585389,1.7960754930696425,-0.271274188730096,0.07557136345741125,0.005290936938834882,1.174164678758257,-0.6612638516607086,-0.0050078218958011745,-0.4562191584659462,-0.7271455004042203,1.4724235074853307,0.6436794981091071,1.237223187571632,-0.6868369585275791,-0.14364175871104123,-0.14062949674003336,-0.8081438099039318,0.9037663431873576,0.7823634761766681,0.07899350642098513,3.5695224223030677,0.43798161741017766,1.4657608687035317,1.0731962481626682,-0.14839057525996352,-0.8620636835128241,0.527422738307483,0.464592845137434,-0.04870689238349159,-0.8040320365549857,-0.6775111806946373,-0.3760548044753934,1.603686649444349,-0.3833720413025288,2.970933382029651,0.44211383784769986,-0.30597144253973013,0.20454079394184796,-0.8200513734128513,1.1278555977254805,-0.3960373201682722
SIDM00638,-0.29977480888988667,-0.7545604361644355,-0.8603385276370533,0.4284110006464274,2.0504800769517777,-0.7542395596548624,1.4963013222341068,0.04759725145449421,-0.7012533253295068,-0.1625993342327123,1.1395569068533598,0.13733300164831733,1.131109591135269,-0.7442013146370869,-0.08673188795014529,-0.570774906735604,0.14879864942165189,0.7597218632544348,0.6012246129429981,0.6099479831317322,-0.831694600051652,0.014130437818564514,-0.12669333768911495,-0.43909706604877813,0.4274715846140573,0.18247508982073815,-0.023335312517332542,3.593871582928534,0.9259140255380771,0.4501885141980202,-0.767184505532819,-0.203272034338595,-0.6510173998113337,-0.6555447965832154,0.37093432593074754,-0.07739889854502341,0.22107154657068945,-0.7608306918599647,-0.3576360601423581,1.1479116587617957,0.18490004715256575,1.7461576831494394,0.5302383905804797,0.5167996692304009,-0.6282320633594224,-0.859920551206787,-0.5712217918413564,-0.522820227125133
SIDM00527,-0.4499305159266396,-0.7633673600216448,-0.8647351002633166,-0.15017877602275426,1.8468371354775437,-0.8199958551176443,2.4576852752366976,-0.05927866631193395,-0.7075667939469311,-0.19279299436882702,0.9204226167461617,-0.2389668698332957,0.8492517460255207,-0.729926032681985,-0.2277475945911904,-0.6225102452620366,-0.5120956041794112,1.3767657262656219,0.47192629971491484,0.48785625497715457,-0.5217907892122146,-0.39730952465096186,-0.08458670503270661,-0.7311004062567574,0.7814827091944048,0.3222163079127865,0.16789275692807978,3.552862573805581,0.505479272291809,-0.5465277887496551,-0.7261185406676837,-0.5738251308570623,-0.6688408733360311,-0.1063351380046285,0.32488952610732186,-0.055191128249525635,-0.5481358025156539,1.3892643969146568,-0.37365022913142465,2.2548135728152774,-0.5159133771122212,2.578051164530036,0.7107469547530728,0.0016340764228345657,-0.3620060794039053,-0.8472060249727751,-0.16010607044808842,-0.25500684364479836
SIDM00976,-0.28647621479437363,-0.7384348907841211,-0.7023334458880586,0.10486046006397814,1.8558944634270202,-0.839090409819424,1.6505933199509675,0.008262251351947778,-0.6125903635112425,-0.3584975266147252,1.0761925433271564,-0.2055535922435058,1.0292925852173656,-0.7895001331715895,0.164146894252489,-0.6495985071540442,-0.16718789399320738,0.990947413223116,0.31498926009937833,0.32259425697613364,-0.3677473118272014,-0.3847226338375581,-0.08323162115305686,-0.525506397933823,0.8567133680620328,0.27667755568106206,-0.25009782320371987,3.395859117522663,0.6122684569414987,-0.37998546051130083,-0.736793698257556,-0.72984828873377,-0.7222241820146519,-0.06096613356739414,0.47654222614599784,1.061107825073375,-0.5176110977872638,2.4826420154270177,-0.27588797012902583,1.4086004520564144,-0.6472659937718621,1.8248058154553648,1.1124624573533572,0.13158132076134027,-0.5097438637785281,-0.8337291283578169,-0.07097789282701854,-0.5316005230199855
SIDM00316,-0.09344506745082867,-0.7847100828721595,-0.8340512146200004,0.06766900689166802,1.787586919126421,-0.7699995469405458,1.7326022829144732,-0.16005893611889194,0.1951282069619735,-0.22316664102392106,0.9475276885187035,-0.17973710816619048,1.0200171178686173,-0.7220990414035734,0.04914254039676153,-0.5088061786101092,0.48910994945573993,0.9864812443451665,0.4452005845417129,0.5453139376490996,-0.6269029384043396,-0.3413793327525513,-0.13395162247532105,-0.6820192010815701,0.4138655183947686,0.4661422621574193,-0.26450427314372027,3.565983663183654,0.7788891255073044,-0.5553652082313945,-0.7665298574030405,-0.6770293119339362,-0.8412756213559942,-0.05504788467029379,0.48482790023738737,0.7067456428077685,-0.6890274190622795,2.736169524888862,-0.17773440023284764,1.6538158079890706,-0.25386975318674726,-0.26077661141634445,0.6028602166006068,0.22060671903825094,-0.4694291428476385,-0.8066572417645654,0.18764844521312368,-0.5243610899008924
SIDM00326,-0.349510766861459,-0.7183337742719764,-0.7226301070090277,0.6649147847335607,1.6506256111379582,-0.6949943062584513,1.230232221972344,0.21598545346863807,-0.317240129001925,-0.19349855978719857,0.7007337677736585,0.012323497534462815,1.096059974167507,-0.7620804817806845,-0.1763337659227248,-0.5849058545516793,-0.09912939102738608,1.1066339737006066,0.699305684141127,0.46906618149168444,-0.3706018338788427,-0.4453569185727886,0.2108166198967606,-0.6191074134054939,0.36549748723643904,0.12396692713668121,-0.629438748791588,3.5861390644293576,1.041065527071637,-0.10824094973953582,-0.7210632933533825,-0.26002545753397677,-0.7954680483605152,0.22914011563301476,0.6281635988305849,-0.2621259043553943,-0.5410757438911225,0.22152879970044598,-0.06273312584044674,0.8519407291766957,-0.5537223817116395,1.279950255771257,1.185868904274696,0.5047812792026403,-0.5535185873643532,-0.8299918122053249,-0.21945917859644207,-0.3320083345405911
SIDM01093,-0.1376977506496662,-0.6350441822036581,-0.8680651739676769,0.37255937559101876,1.3461343938842216,-0.7470776640813652,0.9905070736405173,0.30775601082704235,-0.719527881876746,-0.45139848886123546,0.9948286297605715,-0.05067002295945962,1.3464026894511922,-0.7386972278695337,0.014278904425228212,-0.5342135613457178,-0.795533686231162,1.3509696081198896,0.3409854373638063,0.46718574899075854,-0.9115957036645806,-0.2344324483549092,-0.1136716373561782,-0.11091080784657259,0.5620509857873991,0.009041848105836194,-0.3685606447425701,3.0943933443922993,0.873695986992817,0.21860439918221575,-0.7792825749464217,-0.43265396675135703,-0.8118980789632775,-0.46931850403784015,0.3810207043432818,0.21195222925179755,-0.05273664914363298,0.5138996776913013,0.31005968944922746,0.9834036410129999,-0.5258400528333234,1.937960259718679,0.9141466744771077,0.6123179564791771,-0.6638947876046497,-0.8589165248767845,-0.5935399463867516,-0.3826828825341571
SIDM01098,-0.2817441245085233,-0.6656924397344791,-0.8115539687357514,0.046966798677855186,2.1660439967833294,-0.8019714580168512,2.1417532937736095,-0.41982379201788683,0.32581219175490717,-0.26495764386018344,0.7378750618410302,-0.300987804180994,0.7267832181321444,-0.7507449882968961,-0.10100272423512818,-0.6137511513623031,0.4890994999005298,0.9570408696541325,0.16914232152716727,0.898747824532443,-0.6283366784473022,-0.3938836074257713,-0.09966191600682198,-0.32681300674490615,0.217576329068299,0.31619423431814414,-0.5167875863251927,3.8049539661307543,0.15425779103500303,-0.3134239822922032,-0.7000230367169441,-0.5769480339725439,-0.5962818065675616,-0.1346899513913083,0.7293318214202279,-0.06981868199580223,-0.4226228348385076,0.8553968432476742,-0.5879763465182329,1.8783335396203586,-0.15823530464662555,1.9522157701773442,0.31094360033403284,-0.038937096058917764,-0.6268625040936583,-0.9639310209210279,-0.33895121534668726,-0.3058618851442085
SIDM00424,-0.2180540772373857,-0.6946024720132391,-0.8724913473799059,0.5111050103604817,1.6915508664811378,-0.6203712379697528,2.0765689348590044,-0.08320514900627483,-0.6486927056792637,-0.4746028491951339,0.2095315281686433,0.4095882993006769,1.5110758436329395,-0.706356644013257,-0.30326914877970473,-0.5501404741219281,-0.5603671998532688,1.300071827672292,0.8568095093788957,0.6315483688778624,-0.5310668659207012,0.018386030006946958,0.08994868291243056,-0.7694796226760862,0.801367504485388,0.2699574907437687,-0.05168115623075411,3.6973705699445247,0.6825314102762445,0.35177715841277357,-0.6915165207223022,-0.4861673841529826,-0.5921818467170259,0.2112619094128178,0.4818194769100476,0.2769744119208143,-0.7160416809980771,-0.7429147307018118,-0.34182241082699455,1.276245350975005,-0.49794841132873147,2.050802650340789,1.3576923488352048,0.20269421987579414,0.04336748601603845,0.09802582599231503,-0.08581799935063537,-0.4544825377019446
SIDM00973,-0.4392898447266083,-0.7124686768853814,-0.8776581462779143,0.19709320297794639,0.9749052056334699,-0.6747514681028154,1.387933288688532,0.46864419706539945,-0.2983352783882492,-0.22824097562952775,1.2929093163597511,0.15453647722022643,1.1577839191114359,-0.7104638392266305,-0.20314398250825128,-0.5801570872482131,-0.17229414657721173,1.8104575153973002,0.35814935781390195,0.0050081690844521005,-2.832893904648473e-05,-0.10574711215768898,-0.07699005059565509,-0.34234635019104775,0.9449850243550846,0.26299035004266214,0.6380630116607368,3.4905248558238777,0.4939504917971366,-0.043733197142933423,-0.7162974851844266,-0.5440494089012357,-0.8258749964387873,-0.1962155204841516,0.7077944934344328,0.3644365878670197,-0.04512561642839098,1.0142812330670692,-0.4043461935862997,0.7822635913040543,-0.6500319664314771,1.8696001649003389,1.0118574123062116,-0.21823842367906404,-0.5085016954323357,-0.9210231414301523,-0.48627451792678283,-0.5132062477368098
SIDM00411,-0.3236018758970928,-0.7825324489841776,-0.7105154349874367,-0.236465633712006,1.5320478984179937,-0.6347431932993657,1.2179661896834983,-0.26921228008654385,-0.5999664812493091,-0.4771039093693509,0.608362024830959,-0.38956617876619715,1.0728757869896368,-0.7646824230540469,-0.015505049851779537,-0.731427341261061,-0.4819203618866208,1.6609734374706104,0.61625049750589,0.32897759096951784,-0.8831901115599773,0.11903384289282878,-0.11685104175163276,-0.6814190733240167,0.8618596847104532,0.29408953761611967,-0.13180749011763357,3.3132685419442622,0.5572808769470882,-0.20941872416070526,-0.7658061754070679,-0.6831481842218712,-0.7895369164185236,-0.2149571741309342,0.5088651861911277,0.806469032318826,-0.6472782506205584,0.26840094270413717,-0.6014025452428605,1.2934472164689885,-0.5638311594066441,2.3253287416742485,0.7954696309109586,0.45220981601526666,-0.693223937778883,-0.7313452140571544,-0.2439869861094633,-0.3984408287883672
