,CNDP1,SRM,ECHS1,ALDH9A1,ALDH3A2,GAD1,GAD2,AOC2,ALDH1B1,HIBCH,ABAT,EHHADH,ALDH2,ACADM,UPB1,ALDH7A1,AOC3,DPYD,HADHA,SMS
SIDM00346,-0.8642656385524755,1.6039089387353034,2.0207105126843046,1.0188372982857958,-0.13761094986620856,-0.4666065090804835,-0.8947141599682386,-0.7379589372963069,-0.08200123112282388,0.749336608498794,-0.678705762772338,-0.17820605089965505,0.34998486646905125,1.408173686737844,-0.7128452561513381,-0.1894183945102876,-0.7734154834040206,-0.7636574573929017,1.7036867101523319,-0.8510045921190114
SIDM00129,2.7625109183433576,2.7454264972442166,2.1991654730489305,1.8663150447361692,0.2179385347643652,-0.6599776432494955,-0.8350450614373949,-0.9533639044403318,0.9482773772652717,0.3078869488887399,-0.850991404952488,-0.6417432639992124,-0.170775862995651,0.6504227999587282,-0.8126546141852345,-0.3975046805713421,-0.7268333584591571,-0.7023708095941844,1.4262537648451428,-0.7816826864543912
SIDM00627,-0.8419073367897919,0.7859030923478785,1.6922184052750169,1.3360117821358681,1.6238648315499797,0.2376529354934227,-0.8951658139550707,-0.5805579908832804,0.09552074122634953,1.4661867374561754,-0.17626584409354137,0.28043192902688613,1.7423397797710338,0.562058396837273,-0.8347078963470246,0.41078777102248026,-0.6915051363960948,-0.4710942473632069,1.7398857859537642,-0.8176507462613741
SIDM00293,-0.7812229334802653,2.3268487022057056,2.2203105335566256,1.5262387825515042,1.0002328950871113,-0.3198399580695952,0.07096929780139918,-0.6180331927505259,0.011219609818741677,0.2037755654593055,0.9198856226429858,-0.7591098097076617,1.1911483874300444,0.934754079475008,-0.6870751296905196,-0.4827962148704776,-0.6190573114743859,-0.7261509430636871,1.353825485323319,-0.7109587173627694
SIDM00274,-0.8381358816599285,1.9210539937651407,2.4086606023414276,1.5014352780557512,0.5658608423994405,-0.7474796477412324,-0.8357565370129177,-0.5969527656003802,-0.07836857167385712,0.7400596357510759,-0.6841862172346561,0.0846734811529714,0.1978164612514262,1.2834525971351696,-0.6384109565508309,-0.1363012644481188,-0.7493463130289246,-0.022570850254051738,1.874162312713278,-0.7785857127109626
SIDM00544,-0.6915983864921248,1.609471820629509,2.12901694863481,1.017246678110357,0.5606618976970903,-0.7456534678409684,-0.8363684346242135,-0.45389008522630214,0.7021445289898665,1.2019976614958787,-0.6868359059336302,-0.616600796327218,1.3346383385593272,0.9396384972378955,-0.6820509206225394,0.5948108512323858,-0.672828618266398,-0.676957895813046,1.8762403090319522,-0.5971119207321972
SIDM01006,-0.8172801751217602,2.208225412857763,1.4397804100084302,1.8006096138867216,0.7174668330954782,-0.7705351302746467,-0.8748125658308501,-0.8599438554422169,0.044267357120225254,1.0513030166339083,-0.7055200145653283,-0.7459841216112888,-0.1806608015105484,0.9127592027871001,-0.5363227531760653,-0.7826326800197718,-0.8728938599446631,-0.4685604859666098,1.2853044163857417,-0.6971536754644228
SIDM00302,-0.8991504341042055,2.101539784238928,2.2409637416249177,1.8505508367456451,0.7239768259483899,-0.3276122176488969,-0.82418893026639,-0.7920672285913729,1.4794024359233946,0.848357637179365,-0.4658856362717188,-0.4662899955384525,0.17416038554681482,0.6816208631751022,-0.7694507096931705,-0.13196580504246797,-0.8433086620802043,-0.196337305617117,1.3646137334980362,-0.7567104468595477
SIDM00549,-0.730766526310417,2.25590513562069,2.3802652042684502,1.6390154018948577,0.46227255052111677,-0.7641720777903273,-0.8570194423677354,-0.5763721854152779,-0.06461595728082438,1.1141021973133278,-0.4234248549210961,-0.8535536503037896,-0.7410259859064737,1.2797804584488066,-0.6711081191982443,-0.6398801481590136,-0.7490541690640141,-0.43921285145071215,1.5921049507472547,-0.8825688123475179
SIDM00292,-0.9344802119206581,2.050351086439401,1.5402688657748795,1.827550619631762,0.34816352657036526,0.059335968365963526,-0.47082961381265054,-0.7804018233896748,0.009229900546422904,1.1648669582465088,-0.8542194858268687,-0.5916248054636075,0.7264195419904275,1.133417864169121,-0.797420428762213,-0.19818937121600522,-0.79836342478798,-0.08653554000981596,1.3096562552330555,-0.8964798043080625
SIDM00623,-0.8507428300026295,1.778554921124372,2.2005305174961305,1.2170032704685465,-0.11287290139059357,0.5615009959609433,-0.835446283387832,-0.12573416847433597,0.43542724621954815,1.2956960784395823,-0.08747598765368526,-0.7771277358549957,-0.6859897708207299,0.9182821927522171,0.5398972301395414,-0.8249004119623502,-0.4219636484767534,-0.7891852245919431,1.6035216098829042,-0.45004488921113617
SIDM00638,-0.8401897292655981,1.677156673090181,2.5071917117826694,1.6097097073280797,1.5754829862906663,-0.6927343669587885,-0.7919710596109165,-0.703934297418322,0.5666629152599804,1.324995623682094,-0.4649612290872809,-0.3667796424951116,2.4009048499322323,1.509423123727882,-0.7545731878230743,0.3761642113680452,-0.8100706426464055,-0.42101229135574575,1.67529042793176,-0.8344030868810205
SIDM00527,-0.9104730156445142,1.5723534426561547,2.353576851976736,1.3466011149441173,0.1904352294506053,-0.6596510276616525,-0.8426081358083546,-0.7411894107539353,0.2665476539544687,1.0972442498054722,-0.512771634466001,-0.5610269618051194,-0.8160699670469873,0.2862781152862534,-0.74824935313076,-0.14767873239526244,-0.71178684903662,-0.630389138004684,1.6483460521307847,-0.7928907156665106
SIDM00976,-0.8807032583081984,1.6473019761037455,1.8094938154796172,1.8057150046657662,0.5506222133646494,-0.6588968450840923,-0.8595027112092268,-0.7899565429541401,-0.2241037453657919,0.6531804525480092,-0.8459106903410237,-0.5704792322568496,-0.7479344679728921,0.6981055762780827,-0.7007629640742588,-0.7168321384659218,-0.7758726182194915,0.24563774441271305,1.6020938736410757,-0.8620694660602812
SIDM00316,-0.9354438466521973,2.2050514390173857,2.0695452090144215,1.5475870384559063,0.8501644584859402,-0.7777824292174604,-0.9186755936272941,-0.7974180162348748,0.0021088576931651824,0.7025289235675896,-0.9853217672629832,-0.8352033176971736,0.7112105328116112,0.9034818636125347,-0.8500867635789454,0.4083711099616459,-0.8382327751552969,-0.2928780618002004,1.4942176503303126,-0.8116939269704676
SIDM00326,-0.9375128336571179,2.169683292711473,2.3721240282421965,1.1215084762344913,1.3269373784735297,-0.28462211000565835,-0.8549639783420612,-0.4587502499800368,0.7259724739673069,1.3725513416180362,-0.4935307176034791,0.01762585223795109,1.1286418494916493,0.6169942196639457,-0.7597202202637421,0.03645907556028396,-0.7619068260040893,-0.5714328473588834,1.4526699022758758,-0.8381508642697687
SIDM01093,-0.871215720166432,1.9742837904664938,2.3763547936304823,1.2601279958542175,1.115645565907729,0.281045996645341,-0.8715688751016439,-0.8470496639690923,0.1306828580475892,0.9484160804174124,-0.7914031860607736,-0.04103004818287286,1.6262692450599552,0.7760633906793504,-0.791794877289208,-0.5493078865166313,-0.7613671668722848,-0.04681233521927314,1.603691595013498,-0.784528780238339
SIDM01098,-0.9049432687562191,2.200870824815197,2.5909228482327653,1.4211922819072949,0.5180056759022738,-0.769059812457443,-0.8597433829505418,-0.9019595527936337,0.09275642006323388,0.7144055859051899,-0.21730204758682953,-0.5210823396717998,1.8106233466913877,0.818662809388013,-0.6258792723873481,-0.11066796181499018,-0.7740580913564,-0.4056101355936295,1.8260764415777937,-0.8547509180199026
SIDM00424,-0.7912810402321702,2.5734817378633696,2.4251076708773396,1.4672595726148532,0.21432322182205332,-0.7169213752900027,-0.8821845428538909,-0.3808133650415319,0.09334612743227373,0.954246336408994,-0.6058570090519696,-0.7474828949387541,1.490450807994316,1.4644077744067556,-0.6213455387870552,-0.6331142593644796,-0.49890976166039186,-0.7202022882401943,1.8554212533656156,-0.6661471281002996
SIDM00973,-0.8989237719436695,1.5099165337143423,2.3714625299184506,1.5640280688166341,0.30383298442597123,0.4272380560732401,-0.8105750503330688,-0.26230130191655937,0.3209497362314716,-0.27933791512125344,-0.8435681320897738,-0.7011855602691981,-0.6568487367573412,0.9650666527448565,-0.7884245921099273,-0.6527560192828695,-0.6797251134467327,-0.16664222583295,1.3604164507887941,-0.7753903230686194
SIDM00411,-0.8777782928594811,1.3252958239379815,2.5960100097140373,1.347799721322596,0.6459511927371928,-0.3671827151268701,-0.8946484276747919,-0.8942674383438872,-0.19914592958452756,0.6982417733406254,-0.7828923345048152,-0.32803226959867293,0.6910591161256558,0.25325912874468964,-0.8694086963797182,0.38420082133648437,-0.7547587294858213,-0.41823522385749756,1.5430297606752086,-0.6914986642929204
SIDM00374,-0.8105295283415583,1.6610917777536727,2.3236672193601318,1.5838457743712169,0.28950445014841397,-0.5563304367407524,-0.8178033368969694,-0.825690861883749,0.44771340243821967,1.0452145363780583,-0.3660594433871512,-0.6665370385348709,-0.804855609094114,1.5722826942509105,1.66097480887233,-0.5842062324642235,-0.6999655299577395,-0.7135240132784647,1.9129279616902204,-0.6544704531270404
SIDM01160,-0.8047656580221091,1.6880175930919037,2.368839161721358,1.4332138715482472,1.6511915442041172,-0.2376394066716518,-0.8920386737190642,-0.7408155198585575,-0.24249996954638142,1.5291992501730067,0.16725608184701685,-0.5321950964823632,-0.7169616540025511,0.9674096452803514,-0.8346876966830469,-0.5998948449943811,-0.7781188302502122,-0.548858234254675,1.6125920255425261,-0.7941892523658873
SIDM00145,-0.7892823685639704,1.671628439269082,1.9428462605142147,1.1776078838281274,-0.5387527632341231,-0.778298036241263,-0.7054986822139007,-0.5776944253512392,-0.523798341026323,1.058325182230423,-0.3350038159680965,-0.8027830641983099,-0.2286144730317608,1.3980055781035943,-0.6993236145796057,-0.4533036345878199,-0.6421382370489778,0.23998418174592404,1.5444223882567416,-0.6266665093832514
SIDM00975,-0.7638622771136839,2.0314080617386545,2.3274161288570823,1.006437184364387,1.464046725978896,0.771108212770524,-0.9393109777992709,-0.6234292100170257,-0.29166468157577,0.8231259855062232,-0.34907892471594354,-0.5685355236597783,-0.7377486169457977,0.7859114033583346,-0.7984267050959003,0.4249672327498945,-0.6222951580846384,0.5371345337918118,1.5093383524414463,-0.6990326084844742
SIDM00971,-0.8104505572748779,1.5006126636815529,2.5381732906939822,1.9148086340177686,1.1135770651449297,-0.7498175496870363,-0.8671445761338225,-0.7608601647557822,-0.004032772687473105,1.5190531590685745,0.35389033658718266,-0.5022423957422093,1.1441948836839468,1.240277734984442,-0.6972101895367456,0.164270780641123,-0.7146290891780326,-0.6895296042066764,1.6036039252717216,-0.7348471665376884
SIDM00251,-0.5514616732237793,1.5241239708577177,2.8440702944493736,1.338446036528666,1.423798101624257,-0.02132994828506587,-0.8530688652343608,-0.6232083077518981,-0.4256854331240501,1.8386864733229746,-0.7881559492580619,-0.5314336757007502,2.1979757050358897,-0.9556075342226473,-0.7089914427729925,-0.43564543968985003,-0.5476358267398175,-0.5214306769902072,1.647524519193121,-0.6476326302844434
SIDM00412,-0.8532993373252207,2.032293686100423,2.038801243395305,0.9705818022484602,-0.09785976158929195,-0.7280267878355365,-0.8178944246721493,-0.44977978097283855,-0.048505791061572906,1.3951912233595063,-0.4933173096354168,-0.7300735367677255,-0.0067870624047167444,1.4936876500019984,-0.6797467539461847,-0.7504754914681132,-0.7371446300290326,-0.6364250944150791,1.543107166282288,-0.7580703018277737
SIDM00023,-0.8670149009694641,1.438964587844918,2.4948111245736104,1.5377039181967824,1.598436180686689,-0.3858793118443026,-0.8632849495537475,-0.6297102432826704,0.2320453198252236,1.0578297566599706,-0.7712408700903316,-0.09744117405630348,1.5975995409919832,1.0445066563933743,-0.8055219834712072,0.08812294978918754,-0.7124058142736942,-0.5668267064643693,1.684275328639192,-0.885137713682213
SIDM01198,-0.8737798023371217,1.5592517118790192,2.533467867657712,1.3715778039840225,0.6804718469929328,-0.7043847225835468,-0.9108932816112109,-0.3897857946564804,0.381430338524107,0.6044337248327971,-0.03466079783673366,-0.7087714840388096,1.405689946717723,1.5184478087646465,-0.7584950798106925,-0.6817288712866999,-0.5408090521115237,-0.18729517869598705,1.5527003810737294,-0.7006823688584927
SIDM00441,-0.7434656207481347,2.037041587922424,2.3331125716312076,1.563605317421381,1.0695416667517772,-0.2619903255707276,-0.81518234131027,-0.7459326446191201,0.39794106484860287,0.9567471595453358,-0.5094189150744488,-0.7196379507828431,-0.7729252404901256,1.1551419297679126,-0.15189124701463325,-0.6620555605195907,-0.7374867187183257,-0.46342425640847884,2.097283060017891,-0.7707851328295625
SIDM00388,-0.770013605580515,1.7178373059062262,2.1349983600930496,1.0434378852241597,0.06977998886563927,-0.570197301467324,-0.8500642417896321,-0.46369347829677865,-0.07542298322450887,0.9866092467907943,-0.41987998173380936,-0.89298617097613,1.347254181292532,1.2160677045881179,-0.583804104274299,-0.5726843474715997,-0.5548150297544246,-0.47355239630990564,1.5880608541471004,-0.6527086117870354
SIDM00417,-0.7936563641254906,2.0497134336181926,2.017307336650639,1.523849149437264,0.5403890198680282,-0.7783597300209294,-0.8475825455927476,-0.3663879065023036,-0.24970223921974075,0.7107411208579355,-0.8463304919281484,-0.631461645348962,0.06673704938575005,0.9375039455081771,-0.6383995301886827,-0.5452266533903082,-0.5726851032298449,-0.6896781704733275,1.6055188154093534,-0.5531107766581894
SIDM00416,-0.7917583780900053,1.3127730025176694,2.197914574402742,1.8581531684800847,-0.1883513262289602,-0.5876424944029416,-0.8337300343425883,-0.49413885852046396,-0.19476511155388368,0.4835729527968288,-0.744290006132041,-0.6947126756099846,1.6903279225119963,1.6164558688369612,-0.5606846518057462,-0.6263498719393217,-0.49072117963994905,-0.7020994073782676,1.44549439877428,-0.8382556820144949
SIDM00974,-0.8024206468622919,2.3181210007759803,1.9772472418661626,1.6013822331433187,0.5375993410474026,-0.3123948035861084,-0.8568563187489566,-0.7424789468099174,0.20050360438747317,0.9280013635550188,-0.7460111341031594,-0.3757327534811885,-0.9435996031586119,0.9041861259317702,-0.7521328631566373,-0.2955023937170087,-0.7447010290982928,-0.5131787485576464,1.6600702663197655,-0.6388030292045704
SIDM00833,-0.8188038447878936,1.347422354027452,2.2326013043581874,1.1390094955647116,0.6536663238844663,-0.37128616463164404,-0.8746411473004803,-0.7769970210821064,0.0328391636372124,0.5244330035388277,-0.6850455538614806,-0.4233906445359975,2.009879320618729,0.2832419015635618,-0.8119472086301637,0.19111010089697097,-0.7498567861721172,-0.7272707715927981,1.4091486876471155,-0.7679374401598104
SIDM00562,-0.8508074934519955,2.156997551937401,2.3941961398055183,1.7374641890732672,1.3562964809398015,-0.7611932827513277,-0.8497128589261493,-0.739871377239869,0.6508075446342925,1.3260469138837023,-0.7961367203811509,-0.8092085803015745,2.7815726557775298,1.1974161714087697,-0.6242885793985739,-0.7158995624366948,-0.6575895209151613,-0.7248820512316037,1.8044482898838812,-0.7169523949830893
SIDM01102,-0.8827641067815178,1.6117876580614516,2.4604854405627687,1.7068575131431885,-0.3869646366907386,-0.7040067913653789,-0.778569875526097,-0.08789805655871041,-0.136991691371535,-0.46175864544944095,-0.7891906729115803,-0.8740321585489792,0.04180840003947704,1.3206530415785611,0.704554554828326,-0.5718109348130147,-0.13262073878582178,-0.5165862093498949,1.600818889911676,-0.8432497839642739
SIDM00418,-0.8497457781950838,1.4125392722593375,2.394189502522592,1.187639929912295,0.4549513874660183,-0.4442152582024766,-0.870873746986948,-0.6943305990770485,0.002855680053961528,0.9431475379663333,-0.7740118762233492,-0.4718959439253689,1.3047338165765279,0.7264986746438006,-0.782384605483226,-0.14443617941783077,-0.7676574287078135,-0.17344031102976845,1.5942387765672321,-0.8168517505626167
SIDM00841,-0.8316241376749424,2.2472051576729744,2.584548664685257,1.149557156659497,0.6829799531691131,0.492557609115092,-0.9454520301501085,-0.9282388366865344,-0.0709674305433935,0.6211151330039398,-0.7886878453783199,-0.7391609362367598,1.7129981754249026,1.0339248302098274,-0.6934877900451384,-0.22110558451002343,-0.5320582654692934,-0.6553223631331773,1.7050660394147084,-0.758975212253991
SIDM00260,-0.7568275982853876,1.3390236494649657,1.8931420543718118,1.4319404410579726,0.382641526109691,-0.5540030116007081,-0.8345372032981995,-0.6288344666520059,-0.05873313818543644,1.0086991320781522,0.2515743808912378,-0.8654307217314812,-0.6992740887628583,0.7700554181643954,-0.741722486315912,0.18651389950350586,-0.6921254626419889,-0.3036438259830889,1.4184393873095285,-0.6950432632123562
SIDM00111,-0.8317159510264278,1.401050978797964,2.5687446239161504,1.5428257092379294,0.7177927862613249,0.754842693799904,-0.8284981451344068,-0.6964223904531625,0.2956312172048662,0.7560978813120233,-0.7877998263434208,-0.6934380054990835,-0.6102373287379604,1.2165553868947248,-0.7534334427419821,0.18766161094645548,-0.7201203184375414,0.26266694235198407,1.3935439099165026,-0.7614514039430019
SIDM01179,-0.8833890107322105,1.5261506513206817,2.0464013180066645,1.4203250076294023,1.3770057168563952,-0.7774753965081458,-0.8786265736418579,-0.7736792512584446,-0.1363188435699205,1.1451718395260289,-0.7453019184170628,-0.02937657649075992,1.098044633188552,0.972919017290016,-0.8338711434376523,-0.10919102910884461,-0.6230895407504099,0.0019613074320152545,1.7950464954641867,-0.7534133031467428
SIDM00351,-0.8722424381961242,1.377794745891605,2.280619500829774,1.1947779725834609,1.105848508818692,-0.541409557141316,-0.8458023662594358,-0.8309372220470788,0.12661466400811788,0.4538954292242874,-0.733066763762293,-0.6612215561224473,0.5139734377188231,0.8060419413981338,-0.7045998527091235,0.1469114667373618,-0.7090920007028665,-0.5758667387584033,1.6504572321488324,-0.696541359773049
SIDM01205,-0.7676328122118723,1.9823253940311798,2.114675281761477,2.02157535796674,-0.05575184178219447,-0.40161626432152114,-0.7596721444618479,-0.7501217668495491,0.08386780656957293,1.4252787023308524,-0.3056178034262009,-0.41178861749190476,0.01620437758891366,1.3702071592624478,0.1336851495904813,-0.7092068974460183,-0.7081815189076923,-0.18328071652670228,2.3305753939724814,-0.5511213201830631
SIDM01095,-0.7718401202091987,1.985690171836801,1.7268364462311192,1.0436049814400303,0.9549733405621698,-0.17180136597790227,-0.8762103619817999,-0.7810742873253744,0.9813991417693191,1.4225150526958892,1.3321349683112698,-0.692020336046073,-0.34794855965644383,1.0049943815744913,-0.6652654015716206,-0.03907084052075175,-0.7670934694931911,-0.5115825422591329,1.6381579850088255,-0.7048644597703935
SIDM01159,-0.938336220290721,1.2370244689437737,2.082190662184422,1.7639452315260937,0.7755713613736032,-0.6828401280642836,-0.9449300468016774,-0.7885540537031154,0.1017746409974778,1.1471647201318387,-0.5471861483967083,-0.3225483354627981,-1.0333831875164825,0.8571376082534841,-0.7214297557542096,0.8629633566185284,-0.658117880622674,-0.13988883098605498,1.5688040385261823,-0.7492692279140842
SIDM01183,-0.7694283371749292,1.9749266220161974,2.412321067941632,2.0530825649470974,1.0442212517415366,-0.0420614283045376,-0.8251095249854388,-0.5451473972850012,-0.27721075618900154,1.4824251280769098,-0.7419689270833438,-0.715120570218357,1.9133176024219904,1.3430603514453545,-0.6705576087888634,-0.19587632427079493,-0.6422165654734617,-0.5315153816321704,1.721504687340855,-0.8586142792177158
SIDM00328,-0.8201682267143563,1.439165032629795,2.0991125774715793,1.4549367824497128,2.2267046156182135,-0.3097269348862725,-0.9187782132101977,-0.36298180880583797,-0.1057221138825008,0.9582004778075164,-0.6634634950954644,-0.31894257915162466,1.7483350671828684,0.8252672381947365,-0.7422052229806533,-0.6261638686183487,-0.6874049149025481,-0.3314990597030093,1.6723881113003087,-0.8255802058512989
SIDM00389,-0.8011281585493855,2.1235834802501765,2.075635283415262,1.4225476788197662,0.23108273834399642,-0.7810457857884575,-0.8562062009984823,-0.814870766600169,0.2230838136492729,1.0876903195163357,-0.8534371135877329,-0.7800527100559523,-0.8815921617523738,1.702856952774942,-0.7183369424667234,-0.6605262872043047,-0.6672220125795387,-0.3697366986402545,1.902215450260087,-0.5913582412432175
SIDM00489,-0.7805359663573955,1.4845454609806472,1.9175468084367306,1.1753803923549822,1.059510935962053,-0.2728270163517619,-0.9124103154717537,-0.4175167400282948,0.5745683711747814,1.2491063567215939,-0.6083504202574554,-0.11225790298815452,0.2394108173289169,0.7280497747713293,-0.8095442375468603,-0.22446511559130727,-0.6513941230220592,-0.10753816585492908,1.3324136666467086,-0.8798404542946974
SIDM00953,-0.8269717281787671,1.528818631369999,1.9242613211729147,1.3347668198355125,0.8096446941652771,0.6297121736342265,-0.8860282348068159,-0.7587616921921706,0.3993640218541543,0.9961989978457091,-0.6799777617166155,-0.7428719784537146,0.7732353458552166,0.7731573692304732,-0.7736310250489571,0.03877691721513876,-0.7681683656275536,-0.5674751443635905,1.594032530319306,-0.6305255475446676
SIDM01245,-0.8662792748907974,1.622751300484104,1.8131396541127907,1.4492083835190392,-0.5730645187278042,-0.5221370932677124,-0.908576160035323,-0.4889817465255147,-0.29443053303091826,1.4468299160758151,-0.608963450280031,-0.7901413067988209,0.7230232495090778,1.7522154617752144,-0.7065066135901006,-0.7175337863794168,-0.5694410209604839,0.7329131578650291,1.8447756181352233,-0.6743303823821502
SIDM00929,-0.8556918935842827,2.1387983567951276,2.3898514455300885,1.3591207913685683,1.145329634126689,-0.661757838415942,-0.8367497763936451,-0.7457070068575306,0.7575202139491916,1.0339518114279083,-0.7421224521060712,-0.6233860311272688,0.7921864245540186,1.0172010421167321,-0.8076484362528703,0.4315124245926756,-0.7947423046910093,0.029982443201230245,1.4710534782391902,-0.6378106348195034
SIDM00732,-0.8930413091837717,2.158093742854826,1.9390974944884374,1.3845952264308794,0.02744696704586229,-0.4414847220523858,-0.9293023541037861,-0.49622021043325115,0.8883664980996763,1.0034659777038633,-0.6661414459069326,-0.7233037840198069,1.0271390070233304,0.9649750502566457,-0.7741259621985,0.09094345422594251,-0.5445172736449236,0.9479751795962431,1.297840844437956,-0.6810458293754658
SIDM01047,-0.8377984122705088,1.9327579772341388,1.7473123631025684,0.8024163632577831,0.21690804656195878,-0.8131650784667616,-0.845212018582187,-0.7370408004694073,-0.2108907898445687,1.02435981984571,-0.41303908603643447,-0.22868550184323072,-0.7379003404096777,1.1475324031011602,-0.7450467045355847,-0.8132119470008577,-0.7374579842338522,-0.49481229398225285,1.8741762202872887,-0.7187269249599367
SIDM01229,-0.8504422212923701,1.826409223542972,1.7395505852430984,1.0027696223847489,0.2227805713681971,-0.7264256746872049,-0.8881223282451497,-0.5350319464848249,-0.03864325731748186,0.8567996217788998,0.6856822345814992,-0.7484380008655689,1.8584311781755296,0.5999176329002119,-0.6279254783810794,0.018239713980711864,-0.6131710118718553,-0.6722861153223453,2.1286371379206046,-0.6258157915270098
SIDM00540,-0.8888798891637637,1.0023915389212594,2.004001573395848,1.2440408477297793,1.3940533378987492,0.08931692115329296,-0.9679735106713132,-0.6903286091365088,-0.27748171802633464,0.7380048202447936,0.14713392288823535,-0.5841676029399024,1.2422760551885488,0.43583911848568946,-0.8282434673481973,-0.06208178317808772,-0.7826375470455327,-0.6335249736355758,1.4680040739200269,-0.6430691051098484
SIDM00264,-0.8673196114343098,1.8606867277724983,2.2497400356410377,1.584873660891279,0.7490274541772804,-0.8791722887235099,-0.887818804199726,-0.8300756239824444,0.003472058016383626,1.4231675175871943,0.7815340603185429,-0.4745956194238755,1.6704122497247411,0.975440196891351,-0.7970286392860783,0.686456562532281,-0.8281230926609204,-0.7896166960759813,1.8761983710245325,-0.7592866301751836
SIDM00842,-0.7855463683702131,1.8442898064078093,1.853382891874788,1.463168999165348,0.6639406008297924,0.23818467118695752,-0.8515861002523996,-0.5528084648524565,1.3490852669636288,0.9450636314542744,0.4413137960045088,-0.5761677330245984,2.2268903988052022,0.9822915661085245,-0.6606243083756944,-0.03351703181860319,-0.543497698822141,-0.7111926426758368,2.215387045684701,-0.7573762027900284
SIDM00923,-0.9014090088890725,1.9989706410523183,2.394287974416837,1.2265661063518174,0.6655206151647288,-0.10310057381589766,-0.8228282587655885,-0.816208983905193,0.6715613026295869,1.2088725903612205,-0.46582675378310806,-0.49373645514218717,-1.0041447365576561,0.4356137120966509,-0.5501398038751686,-0.6072606248054672,-0.7364174322804273,0.5369291581296932,1.5833162793964528,-0.1083644169923528
SIDM00120,-0.8380890800933186,2.11874784706737,2.470203508940799,1.3735553103167273,1.0439422408013026,-0.23582227770063252,-0.8296430406096159,-0.635434708611331,1.1261683603313652,0.8450691104831998,-0.7520891596219901,-0.4460015069500051,1.0900878615085758,0.8830389664277173,-0.8110965209635658,0.18902484228356278,-0.7028321761999656,-0.7405403743062644,1.589405053156629,-0.5811011163419426
SIDM00900,-0.7926632526931923,1.702261112059173,1.9781118378150424,1.3067522135276062,0.07932825002235065,-0.7263597974553399,-0.8322898881577806,-0.49513152014547374,0.4070318983902005,0.7293161283443557,-0.6256538484864592,-0.8760054037735799,0.5124847106148012,1.190696361013285,-0.5253957015625406,-0.5902020043613684,-0.6268763740143051,-0.27669239183267463,1.7989433787240674,-0.7164977798601269
SIDM00962,-0.8732852057016216,1.9669997516750808,2.3120359619694404,1.2387345809427546,0.27773480487205615,-0.7452751722415948,-0.8071117712897147,-0.5407972064501785,0.12042713645567693,1.2099359534279521,-0.6660974782877034,-0.821488533510343,-0.4474946256519332,1.1532665402045497,-0.7592798940416667,-0.45465435461891146,-0.6311424145566159,-0.4324126369274461,1.397497110258367,-0.7238628587876272
SIDM00889,-0.8337621794507475,2.2626491885467024,2.520121199737745,1.5930215016670537,1.2533798276948154,-0.6440212449696892,-0.8232472721263927,-0.45791228516861876,0.9427970267791709,1.3707781014769882,-0.6594651744443725,-0.777064502305066,-0.25213207499461693,1.4274235150060288,-0.6867059891481798,0.9280138246549189,-0.5896621524368287,-0.7000606382994754,1.5593797635187536,-0.5573270843429043
SIDM00864,-0.919704680593549,1.5718638251295005,1.620355394834194,1.4072642929791563,0.9494985310309887,0.2945215995740355,-0.9210398367937114,-0.4599123195388916,0.24829795561069803,1.3520202461392197,1.2358418994292881,0.08306017649362156,0.5727239897795583,0.9300324680325477,-0.14684640455610268,0.36452930512130516,-0.7657572354886837,-0.5203375927774686,1.5130550347362335,-0.7544471006400154
SIDM00233,1.0453833416651697,2.2686400051856563,1.9874828844925172,1.1221428405036784,-0.5939483819639809,-0.6714339543446893,-0.7952683691614163,-0.24440891212114968,0.4234883294232527,1.4442271019453699,-0.37917300200325194,-0.6547067355227233,-1.0120983728200053,1.0060680871490806,-0.6478581131686371,-0.6286575007291796,-0.4768565299439087,-0.38794521173981,1.7540570612185298,-0.6514285706294289
SIDM01233,-0.8768000458531658,1.2767708454287647,2.7927772296324913,1.3076499697621498,0.9244712565288752,-0.258162491370517,-0.91430851450025,-0.777838117795363,0.15948847482827877,1.600234968242735,0.101940194727179,0.49801219248457856,1.9938359887863548,0.6484935777100155,0.4207638299509692,0.736408950230353,-0.7855412552364919,-0.5773648006397638,1.7321013289137537,-0.771588228248068
SIDM00964,-0.8930460376802848,1.1944923885260579,2.1896501623627564,1.3789622781877702,0.9236880603894272,-0.37649141561776,-0.8546039129479472,-0.8386023180977007,-0.01192333843232942,1.1314289415057386,-0.31619092382190844,-0.3223873140888483,1.1589212457982998,0.8271362731573579,-0.8793963853539416,0.38294961637660974,-0.8227873889672762,-0.4473693212705407,1.2445947367516461,-0.7662628010251653
SIDM00196,-0.8337208607149723,2.04920902643456,1.9848654423322871,1.6811870658147847,0.7419466411529987,-0.7770770880733915,-0.9386726854695964,-0.6461060112495953,0.025257586339327523,1.1998953256545626,-0.21872877871575516,-0.47230317020118673,1.7600748538150162,0.9328251686593902,-0.7448426591127885,0.1067257407575812,-0.7503713370935042,-0.668728720563581,1.472283006757361,-0.7042827922783893
SIDM00287,-0.8225621678554268,1.9410879555938088,2.1578145682384164,1.4450181146761736,0.199486154347589,-0.8152344754297982,-0.8670739240835436,-0.7830175262527187,-0.1381772854583938,0.8834027237195586,0.1720259402122813,-0.7971055186301267,1.4886334152481686,2.0319102077441884,-0.5117954928570456,-0.6920357035563697,-0.7463039364904986,-0.4490057689749271,1.5749248384920962,-0.8608126198011186
