,ENGASE,GLB1,MANBA,MAN2B1,NEU4,NEU2,NEU1,FUCA1,FUCA2,AGA,MAN2C1,MAN2B2,NEU3,HEXB
SIDM00441,-0.2985647301529399,1.7651423935000985,1.3700492844315197,1.327472758724822,-0.46413185038646887,-0.6194075803188439,1.2044979148563473,1.6401705123863906,1.6368433521386956,1.3520194803092387,0.25402295384872015,0.2713782351396628,-0.6940726789452752,2.4553782631820398
SIDM00388,-0.5973600226588159,1.4707769456142132,0.8704415106600495,0.9771756749476335,-0.4616350471778096,-0.6807131937675803,0.9888135020273946,0.7068328539813731,-0.6851063493798827,0.778085359543889,-0.2018072343827259,-0.17560615395493354,-0.692566543827551,1.9876145446533076
SIDM00417,-0.5395438424921527,2.2104478267926932,1.0021318005229845,0.7480836017313518,-0.20487765055228013,-0.4172147126787885,2.2702449619090177,1.1479173697555836,0.5715548600360207,0.9551490235623236,-0.43901030473397407,-0.17655464093405296,-0.7745575587576736,2.6376568388374264
SIDM00416,-0.48251489188784813,1.2497101859058983,1.0449776948237166,0.8144873353843937,-0.41472161688642567,-0.6828334039918111,1.494254647348232,1.2379159614884407,-0.4934425094047696,1.5056406075016588,-0.18067767326105116,-0.1371618869360686,-0.7224331620706713,1.238081465552861
SIDM00974,-0.5190422090821509,2.127577486910129,0.4808104440930402,0.5100185531539357,-0.6102167086823899,-0.6191405965617737,1.6613592646729938,1.4291901303074834,1.117704844174164,1.326165400620832,0.3522547997205206,-0.1448687833913492,-0.718456584362802,2.9950821945312813
SIDM00833,-0.21699092218128965,1.463940066156842,1.319461560165281,0.2681966839832972,-0.5162557066643985,-0.7264173564212426,1.316298958400254,2.1427295889529128,1.835979193789495,1.2506940465776006,0.1868717886882863,-0.17650388359676641,-0.8461784798095813,2.586176586814179
SIDM00562,-0.45462752260523953,1.9411110915391023,1.3199696134078853,0.18046882944842224,-0.5545842335229453,-0.5946446569018699,1.5142808782970971,1.1496078596326715,1.9653245305520204,0.5258476471688897,-0.23814880787071216,-0.19551081050060257,-0.8176154166670941,2.299066801619906
SIDM01102,-0.5447079249283645,1.9040173764571653,0.8163681084215404,0.8818288627002262,-0.459955505375339,-0.47278043440348105,1.3156609213932862,0.44747182767417265,0.415548974905419,1.4324068317873475,-0.13381898587949234,-0.22302833318196713,-0.7569817927596951,1.9558327220477512
SIDM00418,-0.5468725614570139,1.696206471216356,0.5591176341678494,0.3121061388467063,-0.5284549908887032,-0.5336479513601153,1.8442917300017025,0.4256381688991118,1.5404025542971491,1.6087173013119265,-0.11309689571899095,-0.2805775925215824,-0.7940576812659286,2.4573480218864745
SIDM00841,-0.2945338690273625,1.728359499222842,0.06818585137594911,0.019017199191443755,-0.5302442178082453,-0.45093252535996653,0.8411344180183276,0.2907828555153379,1.7269867254563667,0.5632602642757772,0.24976870042536317,-0.09843489994940526,-0.7845218897756889,2.427654988078579
SIDM00260,-0.6000135242799906,1.768247980997585,1.9524726926133111,0.2560113245134785,-0.35187355468755704,-0.7175591225696718,1.4926627903805152,1.8860409127783586,2.5611991749259997,0.43241124925485896,-0.10521958992334159,-0.18395255351097564,-0.7704633421470015,2.6921327796731718
SIDM00111,-0.40395003462019363,1.8603617669484114,1.0705270378225629,0.4823142002487608,-0.4791897874289995,-0.6641916873682306,1.3573658185814321,1.3682605239732977,1.2988213474292851,1.1002363469019947,0.009488419227761119,-0.1282043639449869,-0.7583546851078683,2.7851781719931465
SIDM01179,-0.31338324711331544,1.9737416754332955,1.2091069398642553,0.5933923775047346,-0.5388147597773385,-0.5626110871292659,2.437706957716953,0.7694296709999191,1.3910680087365106,1.1725784504278591,-0.28272849810627865,-0.11911834194241555,-0.7824479449860381,2.7571916440609163
SIDM00351,-0.2665871736907472,1.073583012503469,0.11703009157243756,-0.07462225301440184,-0.4935943752253522,-0.7380345961761469,0.744747193450762,-0.36912955893187915,1.6764510427409123,-0.1395249350688736,-0.24543196902096714,-0.3675025971022422,-0.7623293665124821,2.3670115351567373
SIDM01205,-0.5492271770362124,2.915939003147728,1.7206308131769488,1.4119871385217813,-0.5276776117163196,-0.4711962946650871,1.9021918690436534,1.5401633688010106,1.4979591318119403,1.5340522534701178,0.49064243879694397,0.3758491803274545,-0.69957747441456,2.5864918844778217
SIDM01095,-0.13775216186264433,1.1702640260201618,0.31969736336925975,0.3843120783228727,-0.3285150417742584,-0.7835105787221159,0.9596477497831195,-0.7642449187629513,1.2411593681453625,-0.6031451970947229,-0.25909947704306596,-0.22239436539765278,-0.7797032212209148,2.0842932150329676
SIDM01159,-0.45146586584831744,1.721324949847195,0.8189152437042468,0.18291791830283724,-0.4886050021009792,-0.7859182520941667,1.2742740549106897,1.7600271352967658,1.136597522100811,0.7173147275751107,0.05485295791497489,0.01283808034789588,-0.8427594347780428,2.8961508726530734
SIDM01183,-0.584105940660688,1.7513965105745066,0.21270717892531638,0.12966533682804787,-0.26070428203621004,-0.47069405754668137,1.7093091301442764,0.5509901158886482,1.3916157718559683,1.1249089345805,-0.1937530981304164,-0.21818655061802164,-0.7873630596970339,2.2242618256356086
SIDM00328,-0.28991917169314774,1.758867577040433,1.119503319563133,0.5855252184706626,-0.5791016844971152,-0.6241069352738952,1.684125697528956,0.9705841447699393,1.0631946872818794,1.0476357026241523,0.6411113293792563,-0.23024530148748293,-0.8296946233979648,2.122311567163164
SIDM00389,-0.4323252621033903,1.4534513028731437,0.7504956181725227,0.806316521721092,-0.4036443618990225,-0.7150048504231077,0.7876741759421964,1.1084643942273453,0.1635612507330211,0.6282226255966983,-0.24455764918323972,-0.18391667031487247,-0.7049670915190305,1.5474456234400276
SIDM00489,-0.1860573769316196,1.2937720031733826,1.5484090625572489,0.6729328636660619,-0.5011570400258494,-0.5678638234185931,1.2023519694196543,-0.5346801702169938,1.3414388883125452,0.44495334742523734,0.09698179544123373,-0.24056807292840385,-0.7817719387450801,2.417351380865771
SIDM00953,-0.40084226664057276,0.6271754309536752,0.6923554879651374,0.5711816080729666,-0.46313397142324525,-0.688584821025429,1.2897131762845568,0.06147809054087064,1.1752500236874386,0.8852235713939323,0.19100047719992086,-0.2734151212265349,-0.7926170207575624,2.0011997739322696
SIDM01245,-0.17777822804766827,1.55069882664074,1.2911468964784423,0.8804729989390455,-0.40252288879658177,-0.6112664018819115,1.3993040483841246,-0.1869708255970961,0.1357840892320507,0.836991072080629,0.11893885875942359,-0.23917211388056478,-0.7488105839255425,2.135851806735107
SIDM00929,-0.587230424506539,1.5342753348045541,0.5631623363320674,0.4381604681690052,-0.5730343794354091,-0.6120939096254658,1.5227106702806676,1.759197443898356,1.2410158462052963,0.7856787101067235,-0.4252136236309414,-0.03034570306869543,-0.7797440463518603,2.3231660043009175
SIDM00732,-0.48310196386403526,1.9193724636119056,1.099676932626677,0.2517030458921812,-0.465773562983248,-0.6306166566705254,1.1834167764014039,0.5443389832594264,1.5914647466283325,1.0683589455766598,-0.17420037843154984,-0.25219914245122266,-0.8567404804704477,2.139683898305135
SIDM01047,-0.32108913914836634,2.076703813170966,1.8033713705007481,1.1586425535168972,-0.3758837938231713,-0.7154375001442725,1.627720753058711,0.8958484875804855,1.3172060165316708,1.3546652267093628,0.09508704820739236,0.12819432965420652,-0.7637813793470964,2.1768794083863563
SIDM01229,-0.3853613726099052,1.5234605779159467,0.7716610342141332,0.2975053812322602,-0.41762436826901667,-0.7941030480116915,1.288860961755204,-0.5633950383504172,0.5097168647676504,0.0603073387318051,0.2141255069679196,-0.37578300871172926,-0.7869702857255769,1.9557447777082353
SIDM00540,-0.43575853903800066,1.3536684407813655,1.220864160068442,0.9455960858284421,-0.5405613398642215,-0.6779610055245409,1.361243701309751,0.6716875218907672,0.8902620945906975,1.3464980001841753,0.13449746013031874,-0.08474330807063174,-0.8125363460405718,2.407655891202574
SIDM00264,-0.6221269799986793,1.4217694732283817,0.6900774080502861,0.4096023487055418,-0.5469963664143479,-0.7338763103354853,1.3075668037767694,1.4252548708209007,-0.6446321142460429,1.4778596478847348,-0.12097134720154366,-0.10682044963790055,-0.8526304234152765,2.220458902009222
SIDM00842,-0.430245339435762,1.7914837217401771,0.9139258310799285,0.16754200108827422,-0.49388372858095153,-0.6656115252425614,1.5317524842417103,0.15740922034395688,-0.5692046170150726,0.7399481063539508,-0.037758381142291145,-0.37474552835649205,-0.7586759900988262,2.3892727524890245
SIDM00923,-0.5123224707329724,1.5968992485017142,-0.42886179295732224,-0.09829554400972816,-0.49698339096125244,-0.5718292725665789,1.4970663624024647,0.032404056449103706,1.7777392822944806,0.7775905697236164,-0.3426617663230693,-0.1975503545616749,-0.7818248435051514,2.407684370791311
SIDM00120,-0.522751838231463,1.4782434814441285,0.28672800915970104,0.016783607261612602,-0.4704291250264726,-0.710584966619955,1.3475863615324692,0.5926277600695877,1.5285915446066216,0.18826576903412068,-0.3960176718495442,-0.08084160792909598,-0.7974321064168549,2.5316799149023006
SIDM00900,-0.27317191287519876,1.2542568635375464,0.6453566747430268,0.6162110453005083,-0.4249825857167467,-0.6189717447492117,1.1259900821664774,0.8886168911552552,0.9086502387971197,1.663166110087405,0.12978432206623808,-0.16393092604683043,-0.8234127269622078,1.7124212846413056
SIDM00962,-0.4716324749492113,1.2561544770357917,1.3451993475170851,0.9230154228769042,-0.548374970262897,-0.5522740864129643,0.8945501199498763,0.7259871686021626,-0.7183753569029003,0.5974724889643236,0.42017183804446084,-0.31197122204498445,-0.6979324898171803,2.3508327922437644
SIDM00889,-0.6010234279995633,1.4624169147161312,0.424603130742856,-0.012009978044452238,-0.47732439523263465,-0.6024996190486067,0.9722788224688083,1.133853859564867,-0.007682541530039861,0.3834630755435516,-0.298126131724545,-0.20136935007306714,-0.7830697439517409,2.4181180430896014
SIDM00864,-0.514938495747818,1.3985893314654938,0.36636319166736436,0.09630274730315645,-0.585488834221994,-0.7519215384904018,1.4507482258842797,1.7847250720620274,1.6349129441744985,0.4245043778146179,-0.2464115806196089,-0.31681770823794986,-0.8617330009323093,2.050053455943946
SIDM00233,-0.4883504512881654,1.970719460995509,-0.11597675424845079,0.9786867398393282,-0.5255112415067851,-0.7274700522246476,1.4084506861290664,0.8430119661867899,-0.3733242305036898,0.8989161827656905,0.15080846883829743,0.15541562526521643,-0.7705395644054532,2.0460950861908445
SIDM01233,-0.503030920010296,2.5882375712178,1.4563622060847885,0.28445135007720096,-0.4253736296586792,-0.6764878108641301,2.862571847429665,1.605526513792055,1.6867915552152133,0.6265028061977949,-0.4838398470040071,-0.14347394414341225,-0.7798929638193215,2.8593593457474733
SIDM00964,-0.5439233271790769,1.4992127696238255,0.8970090915115646,0.3346059497221112,-0.6242138025936812,-0.7405880649343111,1.4964176287065356,0.7669592809028064,1.4230261268096616,0.621612265914668,-0.351572547667011,-0.22560126095346394,-0.8362282225254084,2.639320053811603
SIDM00196,-0.6495745621960389,1.335786701581082,0.40161658722538757,0.18020141577829693,-0.33117046448046816,-0.734244400028275,1.252896700454211,1.093183056036378,-0.7729935298246743,0.9373600025235499,-0.09820692228841106,-0.3499098224478212,-0.861222559975563,0.9515697956946145
SIDM00287,-0.43854456517725116,1.3642277678756756,1.148009637205708,0.5516620691084607,-0.5351111888906719,-0.6206374142693759,1.5301914117594848,1.129853086665278,0.36670836686418407,1.253775701334286,-0.058727049736363515,0.04551602436819159,-0.7532596150558523,1.626786170239792
SIDM00501,-0.47577958345367577,1.3075669973227875,0.3142522736766682,-0.01920800302206759,-0.388370655825656,-0.6074793649228579,1.021079920340158,0.6495593325311677,1.5666142310455364,0.36473751471122723,-0.20267008362642316,-0.2696986659824759,-0.8451614694529854,2.407077721560372
SIDM01237,-0.42518499900895046,2.0633520849622577,0.7728714805164825,0.054266927936210296,1.2159835911341044,-0.6491782747680067,2.0694168932430106,1.718868999842025,1.9861437223872398,1.212761308110464,-0.23417913014761813,-0.21996375649023311,-0.7711901399640292,1.9266069782945545
SIDM01228,-0.5351502269639717,1.630405551041384,1.0364354695573679,0.28099727896606436,-0.4996965779690859,-0.7163121731053128,1.3198817410917665,1.0187631885378385,0.5378825387738568,1.0250819502912796,-0.2573582830618657,-0.3971690498963357,-0.8452764823623158,2.6511315776382753
SIDM00935,-0.3344528505251935,1.71653408772164,1.4349804108074125,0.6759102334013717,-0.45845121882953666,-0.8103393495817266,1.6987677825566547,1.696084093553967,1.3023880263874865,1.0943075104723818,0.05797862546142982,-0.05061841571390613,-0.7833945640512869,2.4194219272823747
SIDM00954,-0.6930900532894381,1.4624792660660018,0.9685758880156786,0.1539462214610833,-0.5593045519409803,-0.6865567029267035,1.1044827540313658,0.6763918725178917,0.7732589623946903,-0.015627731988417274,-0.3918316382229315,-0.37749326014384826,-0.7968034398072917,2.1076953023996183
SIDM00951,-0.16118591211669422,1.69271307210541,0.9196627972719432,0.30472930915239305,-0.5594413812018736,-0.5841044666848929,1.7949645881602088,0.9525117677441014,-0.5781267428239656,1.0796353630621118,-0.06710442767034917,-0.07849511449138359,-0.6279830894973086,2.0079678318149137
SIDM00948,-0.48263922892468497,1.0548404560029074,0.7133362401428234,0.31656374666825315,-0.43098553010015245,-0.6014692592894596,1.272829228867701,0.4936276978392417,0.9302771218206237,0.7512366016452312,-0.42468945605800157,-0.20793597127276445,-0.7055509506696455,1.0579747139537445
SIDM00203,-0.5068159703406389,1.3440129004071069,-0.28114608393509216,-0.3211896849752755,-0.4153952583279212,-0.6794245346482819,1.2384717493003894,1.875724638706883,-0.63317721642884,0.6166076321219929,-0.17983590459762064,-0.2965234126255548,-0.8309354244309967,1.0461908921275003
SIDM00896,-0.521265785761591,1.9695424689133423,0.9758714252978601,0.4169485090163497,-0.507771957681642,-0.5763868941186654,1.5722082727443323,0.9182743244803053,1.8826714376635372,1.7191883975629947,0.49939373918206204,-0.15510636285648274,-0.7959346891218342,2.56290380004706
SIDM00285,-0.41346937346111234,1.2201430666979816,0.3335634637710149,0.045430887691265694,-0.5153007657500726,-0.6037573341961011,0.8110976514781045,-0.5206251019398728,-0.6418573409368082,-0.21064191966191226,-0.003166079331624993,-0.3174825860293452,-0.8852574617924104,1.6445971515333262
SIDM00930,-0.597781102474503,1.4756069443842974,0.09939788563012655,-0.35334938106139446,-0.44255225049955876,-0.6719685251840574,1.5786923422604573,-0.06281343612375574,1.599199817963185,0.604764537523406,-0.35803396464110543,-0.028256321718997526,-0.7365713000581124,2.939799932513289
SIDM00205,-0.5167830718011851,1.4793563112378878,0.6220652455128463,0.558549949258301,-0.18910347759748258,-0.6348972661397891,1.974972093074338,1.0114438697889032,-0.7301774516834925,0.9701857462988396,0.2635812719283529,-0.3415461909929203,-0.7829773281142335,2.3763007374273304
SIDM00535,-0.5846389810358984,1.9728920487029735,1.3185054681345092,0.4660538830962042,-0.3535965259467271,-0.6692253152742367,2.4018714619938475,2.016739028311323,2.164826867275341,1.368879223164517,0.16288329527387055,-0.14750125139274928,-0.7176212263578052,3.053447408941121
SIDM01175,-0.5163390012723406,1.2762180931959322,-0.7941486002643319,0.5198937104261179,-0.291177725260178,-0.5054830748867042,1.3627790507525985,0.6847561067205549,1.9024335913518224,0.910961917602323,-0.517597359282055,-0.08715171858688517,-0.7818539210768154,2.432021516651713
SIDM00832,-0.41482610266612313,2.020338680624379,0.5168278173627033,0.4836847367978999,-0.41996382040694574,-0.5383847577437963,1.612083555429494,1.3672764340841976,1.5643609360388875,-0.12849910089807084,-0.15126684946363975,-0.1835389825159092,-0.7827410172843691,2.576584194970422
SIDM00528,-0.679691242429821,1.6626821113779366,1.036847445625873,0.8673162389235716,-0.4313765451014079,-0.539431030517797,1.5652221287445618,1.0252736672259803,1.7291699229031394,1.491728750495148,-0.07830121369372585,-0.15101879025168072,-0.8407757693917293,2.1286586034970463
SIDM00371,-0.40713691534023067,1.7924152778792457,1.4141385946221117,-0.18488366401107598,-0.49819294057024177,-0.680139631383403,1.7890943999387598,0.8063212196706178,1.5950953536222523,1.3977485285885374,-0.0018445444288604743,-0.08420849307164499,-0.7950280661966291,2.309534212516191
SIDM00688,-0.5131574446835012,1.238977036486246,0.9106010485450793,0.1804799576444516,-0.2853593193663207,-0.42712864706774656,2.0702713925108895,1.3951008520282964,-0.4860679893475703,1.1877799038424621,-0.31702549782418615,-0.03927829248914599,-0.7461000258734375,2.634789352394703
SIDM00583,-0.4917044298398536,1.0799702530771034,0.5321735123509095,-0.44709512245109284,-0.36668706092248454,-0.5410795033151148,1.244667975490186,0.7615568277181509,0.768828029668722,0.6479856204523615,-0.36054889840422,-0.19511964434659698,-0.622892945528619,2.4199811280349395
SIDM00188,-0.5712008020061585,1.6764374095525456,-0.0025738977158014623,0.2127978754849641,-0.4521587416480022,-0.49088149700771466,1.7632202348602544,1.2470259770386338,1.74752106639157,0.7894498625411452,-0.4183958043384459,-0.18002457321240195,-0.7786516549899769,2.4362081991112348
SIDM00096,-0.5120856502247358,1.3361437284304776,0.32921178615248586,0.24157459902880646,-0.5212169106168741,-0.5230019173895071,1.4066399994826297,0.9315111382620853,0.7303484407582278,1.1213216676090847,-0.26081126417587963,-0.09446945412611053,-0.7708049472838412,2.3581604429885092
SIDM00379,-0.6139840258866517,1.377301606049812,-0.02990066897957503,0.24377238186377165,-0.44359652250193876,-0.6481843549269208,1.7284317999926728,1.0250721833270582,1.8720887714374834,0.3094623233644989,-0.4797720908721035,-0.045547682179093454,-0.7462314902939229,2.62560035467805
SIDM00381,-0.5372062691850643,1.3686291856078954,0.8427438724514779,-0.10020687942892292,-0.5472179134443997,-0.6723876427974165,1.7118409222582591,1.48009775152728,1.7048239432551842,1.0884337329209832,-0.15661689902459427,-0.42669230175937856,-0.8708928560573237,2.742211882219908
SIDM00606,-0.5428357966236265,1.5319733633816977,1.2196186282808386,-0.2539266830938002,-0.4759170917458743,-0.6807179378589424,1.3259401593741957,0.9336830171182792,1.6677799657665542,0.12601071543423392,-0.08200964329848996,-0.37945229315916645,-0.8235287574250896,2.385487732110873
SIDM00541,0.036397591649249154,2.143531922379696,0.4369803240984023,0.10229941103933742,0.019250687395905842,-0.5312895966110958,1.893708927682814,1.1467426525447404,1.4818883579123243,0.2414619107811968,0.32915038960463977,-0.23786763866710445,-0.7547922475060592,2.7105372046552585
SIDM00808,-0.7019838935874351,1.4804174759498996,1.2306023917616407,1.1473289835233818,-0.3109411953371803,-0.5843521214488043,1.7077518063885897,1.9751913410428492,-0.5908254083522541,1.4415395047879551,-0.05959653604278018,-0.23220857614311877,-0.7345760914667611,2.163039914849087
SIDM00377,-0.6438169433575688,1.5082345781910216,1.0398360885875257,0.03129009254589596,-0.49764320222003705,-0.5285295232794929,1.658176846280059,0.6831110792359021,1.6846080955240272,0.7586595503422384,-0.24324276075201154,-0.08822871130594037,-0.7867618914201814,2.399298983319941
SIDM00289,-0.4285564738043324,1.0450668217769994,1.306574003408312,0.15514333511058875,-0.48906778306302723,-0.5489612966506562,0.39060155808515695,0.38693605946620707,0.8761047715660796,0.774401933514057,-0.22779654794669293,-0.23991334330146502,-0.6990031345580952,2.0244390560805376
SIDM00064,-0.4176855049283431,1.6665737794413151,0.046782408792088614,-0.17190137373887568,-0.38067261014401105,-0.5495432721389988,1.6659069907658637,1.2177412949310433,1.1342627845892526,0.861666775374335,-0.23732122522460936,0.0848358964400091,-0.6877913874373952,2.7394428706932086
SIDM01097,-0.5679089924576457,1.5399785670010104,0.6129172490863091,-0.07764239823704204,-0.22436807158152902,-0.5617580659149618,1.1879507415116108,0.6293376465148902,-0.6718348092230972,0.05132832980947208,0.12936427497323183,-0.23646863739854895,-0.8089284080675404,2.195635121431687
SIDM00350,-0.2638881098329844,1.0745070074240353,0.46602118081779986,-0.13843213758976866,-0.3555582874319302,-0.695093397533284,0.8693656447576456,0.7955355152921831,1.3924142747624677,0.8238557037923959,-0.07341273451350303,-0.27039833743283614,-0.8083290651840166,2.3306618729139146
SIDM01163,-0.48184869661704843,1.280342049481655,0.5177449598390651,0.2851020742387704,-0.41052083427142055,-0.7400703269497387,1.6248914139033062,1.1917427928004038,1.410769664254702,-0.43155747946391376,-0.20754546190701842,-0.40877585965061575,-0.8297524160815162,2.7882385508267524
SIDM00375,-0.35004551163940717,1.6808298878039007,1.417834520341078,0.2325266042077729,-0.4571710367817086,-0.5874899220730715,1.2607217043648917,1.3185775575338645,1.581629665787311,0.6873910375848978,-0.15829850157698538,-0.055062278582188866,-0.7868838935975323,2.6483982990844566
SIDM00600,-0.4451667768349794,1.28335384161452,0.8636258995887647,0.42969131574261776,-0.34784083338616956,-0.5238258882989802,1.309560458678481,-0.12931830629107982,-0.7461001945958379,0.7877245703358801,0.22919358624862252,-0.3621290503614299,-0.7607269673411969,2.6086100084847463
SIDM00367,-0.5397028750658697,1.6519987184057123,0.8125440807426878,0.34012859632041115,-0.26927546078920295,-0.6308240928221072,1.0114274077993441,0.49307700161343354,1.4911430061061874,0.4775136644605255,-0.17020046840631495,-0.3508698854806108,-0.7481821717599745,1.8886623122319106
SIDM00632,-0.45430148681333543,1.3954886169206249,0.950957818371593,0.6571201569656256,-0.34898862474714115,-0.46760400458127677,1.0365218477444262,2.071616292659357,0.4526407982770239,1.0513098823123854,0.015020205865871623,-0.2756910105311427,-0.7235361577712808,2.2392296978689012
SIDM00550,-0.509627578400928,1.6705626316540225,0.3736930823367796,0.0832402979585916,-0.41630809208077757,-0.5808653572504974,1.0161764120885513,0.4253464332176017,-0.6311905993327788,1.19214091265702,-0.05812198430763625,-0.20421398122131162,-0.8115280155809584,2.06353169031713
SIDM00230,-0.6903818266217302,0.6381072411424222,0.3985765955528625,0.5326541074244086,-0.5099345761060587,-0.5604235772119419,1.0788836430400315,-0.21326029731168056,1.5152986591272486,0.5637771979128364,-0.1292169782620271,-0.29852658099296586,-0.8307097088783115,1.9652300382565662
SIDM01206,-0.302826710188998,1.7516050835180983,0.6380240982059026,0.42364459415390227,-0.4251310217994385,-0.599510511461889,1.0219475157640443,-0.39226633516978243,-0.7300392011522244,0.39249330915363545,0.34167955275497053,-0.40521278189638943,-0.8066109365917439,1.9851458194644607
SIDM00127,-0.546439894687542,1.2357584012703067,0.6538145612820804,-0.03507695195437795,-0.42479440612845576,-0.6617061548576594,1.520416081353845,0.5336551596754827,1.6500657757465031,1.5336477805746507,-0.21236841041758195,0.010063405180968934,-0.7621737448817274,2.2793122323111685
SIDM01042,-0.43367548627746805,1.5207306043012578,0.6584190103335987,0.36620829673023886,-0.4160829228539737,-0.5362823176599809,1.563018001349665,0.8333536414188188,1.1492503624615467,0.7975884298406343,-0.2301491164074704,-0.219950709496026,-0.7695249790706771,1.7821449182350564
SIDM00491,-0.5257045064785208,2.0182266980503782,0.5931012564087903,0.4207821691158327,-0.521335715985243,-0.4502064662719835,1.6715480827264713,-0.11692598058705554,1.1495619307370901,0.5745411222873098,-0.0535001539711005,-0.21312466674894137,-0.7594344880410518,2.503650876575252
SIDM00488,-0.4597946569487927,1.4683324990478237,0.7305511892919201,0.8153331950345591,-0.4698643293780046,-0.5342259358921209,1.535819901127482,1.2442735774300393,1.112315182298294,0.7689889204629606,0.06926153522138688,-0.0806890974319957,-0.8204288610343484,2.262737550810928
SIDM00190,-0.10360796575254576,1.8952080709516426,0.5277389509088901,0.6008585713729296,-0.35462881754552583,-0.5361112692208159,2.2494101765512653,1.051018462401187,1.3475484624012242,0.8454426173785503,0.08084648698689595,-0.28178964345218804,-0.7817584245711701,2.768273719516838
SIDM00542,-0.5503041426100529,2.2005398341701863,1.6335049074238397,0.2149283259785895,-0.42965729755119736,-0.5000439334295043,1.8037867121523925,0.9033153564234969,1.3126083477016817,1.535917560461816,-0.2339774990312373,-0.11711421440547531,-0.771038387126087,2.6670904271435565
SIDM00198,-0.6489858721098928,1.4690243558608576,0.3516430010125787,-0.06170082703847835,-0.18982971018067832,-0.6164635673203102,1.264988721840238,1.0150038184149468,-0.7909383315317048,0.8794772583025648,-0.27095091584537656,-0.12921640400194265,-0.7983988082500212,2.114122018282391
SIDM00269,-0.6097615310174291,1.6759242538165113,0.24556424022896114,-0.05675580334401036,-0.3529420089762399,-0.6740754525422251,1.5536334915658732,0.26251268584813636,-0.3084360815334205,0.9524869373372209,0.0463987752721641,-0.26354649382862455,-0.7895821243074361,2.2788366287727673
SIDM00621,-0.5593849712112361,1.3863106464446935,-0.37560845833465645,-0.027614112779215605,-0.4489300079711893,-0.6662752601506328,1.2723707789328276,0.48273750297425194,-0.6263856127908667,1.745061827959165,-0.1360926627794471,-0.30676754320226607,-0.8292285456225615,0.7661844909796729
SIDM00599,-0.535636574684078,1.715259835863267,0.673008749283577,0.019420108423696486,-0.4903441543198839,-0.43289679234523293,1.7888140631150449,1.9950620082358774,1.4743299768707563,0.5519731938318264,-0.22284339912874812,0.09189379121954246,-0.7712737865730694,2.4341406888969486
SIDM00118,-0.2555937888881536,1.3784967628512794,1.0423547997390161,-0.20966550858516345,-0.5150447045585219,-0.5719977808908524,2.0614653827787217,1.7671875143004203,2.013258423335236,0.8928416887560895,-0.0692317488097004,-0.13649346352717417,-0.8016713375360528,2.6723828132632637
SIDM00596,-0.557477856985876,2.4734925249380137,0.30528688777600305,0.05470737203378832,-0.5323896104765754,-0.5131798717483358,2.45174134075484,0.7483368819082401,1.3753729491296771,0.7116733434529325,-0.27649708266426004,-0.04596071863821394,-0.6950560700141021,2.9015757324410805
SIDM01251,-0.582012400612285,1.688837884425685,0.8465974123439809,-0.20771062961119055,-0.45923117951546816,-0.5114269427234631,0.6032157084351665,1.1481509615896224,1.0558484360010205,0.8364753003766184,-0.3854214300915914,-0.013809536690787863,-0.7437142470067534,1.548451464685253
SIDM00197,-0.4156793876192954,0.9115174722481817,-0.11786476763712826,-0.19858460644483733,-0.3145653441662356,-0.6265957335377363,1.192985998408774,1.4376352983453407,-0.9028279029761606,-0.2247537559025247,-0.2584407153324986,-0.3609396200081765,-0.831886595584742,1.4858367834534212
SIDM00810,-0.6628104920785814,1.0062635880065125,0.39425022081274297,-1.240283810508395,-0.43952864911181627,-0.6560436608788336,1.2292671379854225,1.0295475778120446,1.2467874229500284,0.615751168267933,-0.32478657572908337,-0.29094254956932897,-0.8181093401724988,2.780251629093575
SIDM00174,-0.3584246539503538,2.3151768831733857,1.5365661631908187,0.7500562382035724,-0.38105121566975453,-0.6537662079910099,1.7960991583871633,2.43226586262689,1.3411938867605833,1.0533571465140386,-0.08132468680500624,0.2525607771252102,-0.8436403059052227,3.010243448093565
SIDM00487,-0.0720771799673055,2.0314268835215623,0.4999183614785358,0.12736978772596108,-0.4044574594874346,-0.5188933436483653,1.6162165200315992,1.9694720278212325,1.9822403255857284,-0.0643077940950905,0.044603531451481715,-0.08140481121935916,-0.7344813578883193,2.871055980514641
SIDM00263,-0.49687998594410365,1.4937027328291506,0.652505601255083,0.0264239165271707,-0.4170701340727394,-0.5484420748771268,1.8517289626150553,1.2965048074811603,-0.7393668696738835,-0.07558718423802288,0.21769341417561933,-0.26185905212911054,-0.8184489627933635,2.012856924578469
SIDM00277,-0.1472764807837355,1.7633760903542957,1.9322253343664033,1.680659076041134,-0.30829599448452943,-0.6369885156385637,1.4619265704906061,1.2587418926115572,1.253596977440555,1.2295614923419502,0.24856179270399723,0.1187446752312779,-0.7441267575072327,1.992274722524958
SIDM00592,-0.6061966947307942,1.770646383369779,0.6036769998972875,0.7092531107485754,-0.3857660245773017,-0.5708696684333373,1.9631225600883073,0.8600720300840278,1.553708598566969,-0.15013114720541731,-0.15959809617677753,-0.06211508554691778,-0.7890102949530104,2.6670061764686492
SIDM00496,-0.5316009284137384,2.046975476485747,0.30159632665198466,0.888047548036288,-0.6051640386688506,-0.5746466725637006,1.7089916159340115,2.182585119625188,0.8216669011252824,1.3823854580722394,-0.0360649500716496,-0.048097187821373136,-0.8329262610433898,2.4339629452543536
