,POLR2G,POLR2E,POLR2F,POLR1C,POLR2I,POLR2J,POLR3D,POLR1D,POLR3K,POLR3GL,POLR1B,POLR2K,POLR2L,POLR3H,POLR1A,POLR3C,POLR2B,POLR3A,POLR3G,POLR3B,POLR2A,POLR3F,POLR2D,POLR2C
SIDM00332,2.120089760557945,0.7439829005047247,0.1917341277371487,0.0839589177835515,2.6279954858100543,2.1692242421649,-0.2697072899308157,1.519034414536956,0.5638562581161412,1.6691422243849017,0.6205725846337148,2.0686438850128575,1.542281750297198,0.4582352640270791,-0.7698668407007402,1.262715300445126,2.0942018268324225,0.38063408845086366,-0.409279491590238,0.6950459368830993,-0.34594801779521467,-0.11690497695558895,0.2377893364469805,1.1177503459736744
SIDM00299,2.171402582311059,0.9600445459340383,0.12099061293574973,0.7165124510168318,2.670954270671572,2.074253021990576,0.3649097790328754,1.101923094004738,0.030115106243070667,1.73140025642949,0.6380377045571567,2.0305592609193903,2.568789926274796,0.42181620931806707,-0.4050399084460026,1.1429917093012578,2.4229154255766323,-0.4859846956921162,-0.11249704661167112,1.0690381168928935,-0.5882614163094744,0.816982649174406,0.1535874753812367,1.125611133808169
SIDM00308,2.428577176059131,1.2036303112444877,0.06204603973227517,1.1400453081393898,2.641855679208519,1.9938572291674037,0.8151825499837188,1.7800536329638748,-0.02038920034253297,1.9432009010249554,0.8474191268952341,2.3988316809897166,2.1933655800655867,0.3161855641111295,-0.45506413891214487,1.5173424796249348,2.9424213793644935,-0.6362331958951716,-0.5658289897240506,1.0017127794620186,-0.43490269826056566,0.5369862916351154,0.2947721870838468,1.051287852518233
SIDM00227,2.4857314276526017,1.3082715433643723,0.42113352385042246,0.8283142170244117,2.3106761376472815,2.288950574101545,1.0370468899228702,1.6275685612674295,-0.04126807255395576,1.3468447034655706,0.9999244362027137,2.3221692612460716,2.024682037247985,0.7959600618815813,-0.4275738287325628,1.3159136471681185,2.7573782015449515,-0.45277712073603993,-0.9744026161059325,0.982368612194689,-0.5477957590996438,0.629205321702542,0.3050939767114795,1.3868286634944205
SIDM00294,2.006729520139604,1.5023023652033363,0.3654726371136316,0.7117512776024759,3.15416027237851,2.1938247754050924,0.39614869629280813,1.1549128813045513,0.3638459359038821,0.8778133297113376,0.7824625781690274,2.535787002710727,2.0219723223353583,1.0131495513885957,-0.46240510496189036,1.1879256018968138,2.8303602532333,-0.4935812610335333,-0.5382341486714096,1.2836195879899268,-0.03739516591400531,1.1317482059538901,0.642456592203147,1.3850373173039323
SIDM00677,2.02754201857368,0.9638441621423953,0.18351366705975092,0.9836937347997101,2.289538012948594,2.4258428697248933,0.14283205576893046,2.113060352129343,0.07599954044892558,1.6297389200160952,0.9142939592981654,2.0861363519177067,1.8991005860145413,0.2766967055943813,-0.42811838092437093,1.0383463292136021,2.6388251099968603,-0.6046035142060658,-0.4919079205384413,0.7149317180922672,-0.06698495055297901,0.22357989477363216,0.2485394307601897,1.1046522849814546
SIDM01220,2.177124684729662,1.322249451238851,0.3675132640663119,0.46685689195739805,2.606523691221114,2.3872400825811924,0.3725212405125316,0.8455549683030903,-0.10732219004695437,2.134921450388149,0.416305335860443,2.1476624907871895,1.8732979943114754,0.2010016016281867,-0.6790019757493676,1.2748080797614296,2.8117252003646542,-0.4953787320049471,-0.5877139309881049,0.615754103542325,-0.6146299484933896,0.35054650691717204,0.10391073212113254,1.3370728604419126
SIDM01259,1.9493273032268374,1.1381077519757299,0.001164593293375205,0.5258560093170123,2.379734736133913,2.4730905684775792,0.7555334424807315,2.0673595792804202,0.3800810356279083,1.7443522493938197,1.0045466332221462,2.232738869313652,0.8847771882565953,0.09191089604757563,-0.5967586686951956,1.8446487411287726,2.4606731897938126,-0.30542036384465904,-0.5917660570419617,0.8028671459218656,-0.1378742822369985,0.8483522545623517,0.536184651258012,1.36536502531927
SIDM00680,2.2539045865714766,1.1904630508181913,0.18917095222166747,0.8927016904015702,2.672310657557756,1.9922233539566947,-0.02937809597931239,1.9357144999370324,-0.0054443610602774905,1.4806585905934522,0.5582158467028222,1.921662312636211,2.145407130621678,0.21294646124087654,-0.37405730005312077,0.7893327471929957,2.77578339332522,-0.6898318013893591,-0.5442106038218366,1.0834727545150697,-0.14326440594407758,0.26660777494949406,0.11190320644960308,1.3165167801376803
SIDM00346,2.312804165375615,1.0675998050937985,0.07497931775725038,1.1161936017358662,2.3798894669818904,1.7543695637499226,0.9271040367532352,2.0058615054446363,0.05849888268257015,1.5709130851066573,0.8266637749546218,2.228147425990392,1.5164000195679737,0.4567892354314149,-0.3596526774316672,1.4225519022552486,2.806811332023231,-0.5881755000877706,-0.24625264796079954,1.077625267427987,-0.3590110000269798,0.4483775902522255,0.22784168900754895,1.192424923009564
SIDM00129,2.4984273553507466,1.292830332690521,0.5927918868018914,0.8308500550050161,2.604698856046366,2.511002266722171,0.8342869085556966,1.3393427702309546,0.20098837919186407,1.0325773996615952,1.0700261632836277,2.206903124550962,2.3946935640537905,0.9727147882992973,-0.07899027535972236,1.3664322801641449,2.295698159874327,-0.462108149024211,-0.8429396483161199,0.7114755418806724,-0.06811070671363748,0.3937798911664098,0.6549942606454583,1.131891323789747
SIDM00627,2.0292387086010404,1.198944563419231,0.05151210852718784,0.3496492912100156,2.6383877927206587,1.9785502828453758,0.005062771077124777,1.5702859310854065,-0.026576244817222774,0.9332412397612421,0.5405083299632141,1.826189276042206,2.202457901932161,0.050581918038602236,-0.6990504185274836,0.5963974890029294,2.245765623588193,-0.4568207176396205,-0.9679811824667878,0.4154228161798037,-0.3833751298313928,0.4202168949121516,-0.06768736192808548,1.1909114976417103
SIDM00293,2.5438263149123466,1.0533014611123532,0.29993971587889,1.0065022636115122,3.1169638585036505,2.40626984822895,0.7411351708763159,1.333906281473055,0.9118555724078884,1.1195692061792717,0.8527623717215798,2.6368148769281414,1.975736706052431,0.7331700444580475,-0.6901324855711308,0.7743623727770385,3.027085357252473,-0.5465400822295855,-0.5535680713866529,1.042751063490344,-0.1334301933329367,0.4658519389284619,0.2903502758949308,1.5991747911989351
SIDM00274,2.1390863249019736,1.3834718384439582,0.0570256007540663,0.9167141896788563,2.956297919670544,2.0543168261479914,0.38540769587421103,1.480041858954855,0.278425020114335,1.5297164421542637,0.6455839096755415,2.21269053200723,2.3195429733826347,0.3644345961767336,-0.629185490902793,1.3672253754717216,2.5284472791206984,-0.5867737924600769,-0.5958710319588622,0.8595551079628841,-0.5098347132095101,0.7434112816970052,-0.05010324676450922,1.6614332301442098
SIDM00544,2.2356090410812754,1.3686287161737831,0.3831481618878097,0.9586689247988659,2.8796226667010574,2.4716654609508817,1.2109395683327238,1.3754469533373204,0.523428947829643,1.245318778257578,1.0063090764332798,2.165190847023618,1.9425467925015685,0.5456079935898036,-0.3242808061965531,1.6945399025137495,2.9063837978271043,-0.25825277344195874,-0.6640871250790927,1.1313031958747184,-0.1240702166558132,0.4377851905076952,0.7256930467993878,1.3896223055770087
SIDM01006,2.3423067491680833,1.1752607974086333,0.11000928291484575,0.7082773871848811,2.7936152004279955,2.6173336586899314,0.7522970467083901,1.3426313969919508,0.6602332173263263,1.7993041123249498,0.824977159836621,2.279849160197825,2.026241557605176,0.39680516348137085,-0.594381119787967,1.2937141513071095,2.5636991267775855,-0.5960356630625595,-0.6655743026403754,1.1665408341356691,-0.3487224224741789,0.48302064149621615,0.2523153646573454,1.388010628013894
SIDM00302,2.076399826372859,1.4781112838033124,0.15711185762727004,0.7478677827876229,2.32319549628209,1.861558320900854,0.18705006258879153,1.4192771701046276,-0.12168291337341967,1.3788413051876491,0.7567237853422667,1.9873212871612658,2.5011273172382,0.715225497725159,-0.0743982590822176,0.9020718039539715,2.798573093744729,-0.5173817228111671,-0.36455820485102897,1.1862138632053507,-0.3619570824778004,0.38890590940421504,0.15560045858110738,1.194964952721803
SIDM00549,2.436867337175014,1.2486569424595415,0.20279490402841555,0.82262950919861,2.749585137016843,2.221742444439099,0.562639130674809,1.7315607466233887,0.7486462054622904,1.1244380175564035,1.1704445032288786,2.093532552689987,1.9083294718198576,0.21366174880579075,-0.32232581407405486,1.2950852359403153,2.9254628274846106,-0.4961641677848896,-0.6655938963623769,0.880137711067312,-0.041354028998928496,0.3511594759339564,0.5716030862525243,1.317510451254975
SIDM00292,2.57826343408571,0.9377646880856892,-0.14864323012083325,0.5202283506141794,2.955460671552519,2.324335949001317,0.9820982449776752,0.8553592043917008,-0.04270568244595863,1.9140801480496958,0.8422005129173161,2.560944745032684,2.104204752090483,-0.16937092489883113,-0.5785575904349296,0.7352272918013849,2.8696702731605632,-0.5847340735062696,-0.556003875736886,0.8429800307039779,-0.6442840142530997,0.6375257992879579,0.014246077148833466,1.8825798443083623
SIDM00623,2.10690448804669,1.139856634561816,-0.008663737929863177,0.9651248633600681,2.1676006179867984,1.9683082392086146,0.7681336529249548,1.7313195997923132,0.226688052175002,1.519565495411111,1.1602168021072006,2.441293053303107,1.8348782226749394,0.13889741328432645,-0.5336372351623476,0.7041397972260424,2.8332894420810297,-0.4817851602841979,0.27701222169658146,0.6944434840150939,0.40585630001862705,0.29364004765981916,0.590517231773033,1.3478425862518197
SIDM00638,2.43927986634708,0.7804758503958414,0.3327981456140276,0.8317821428550882,2.540320730136185,2.2976616356781436,-0.1505098530732906,1.1949623195307704,0.4941926452591911,0.14535520917296596,0.8029080676402203,2.508292116473066,2.1293264688868327,0.24403155306389976,-0.5308577249015349,0.9438590619748561,2.3905565018539416,-0.5060767909167626,-0.5972908331358852,0.9546010396985306,-0.08710463080422738,0.6005742548231116,0.6898361592292784,1.458513054428891
SIDM00527,2.4286675824101303,1.0342687532742654,0.20510317320592317,0.7381196757424007,2.6305222730133755,2.4196758429974876,0.6815961230027872,1.1865491603319993,-0.17238782857494736,1.2728417681362183,1.009409312809693,2.1593059770585916,2.0970126968590943,0.5702463892737188,-0.4849075988399093,1.3597397080295723,2.7937949826878485,-0.09332484886797195,-0.6727983686653198,0.825352585972893,-0.4444598518836003,0.9091601974860243,0.5636806148949799,1.1791536655692136
SIDM00976,2.3806655446527447,1.030606315650785,0.21555871779036603,0.7483694629064408,2.6078230200711094,2.4608395201319038,0.37638924199855855,0.9033818549296615,0.04467254399840149,2.0615841658501983,0.6170173883195968,2.3224287867108337,2.4311444899093844,0.2244764152132372,-0.4721425770931955,1.7326089597747547,2.6699850738872413,-0.602870935109154,-0.6699681761911961,1.013235318610403,-0.5295637516242615,0.46767213646467376,0.3596031058586966,1.2885215696288406
SIDM00316,2.554095479497127,1.1473274621263783,0.29468936251984745,0.7230781034994667,2.8063190849985267,2.5721955221444195,0.17018926994086137,1.0832386193275028,-0.004183098034578839,1.740697362619338,0.35599042403845377,2.145729568882682,2.6412021414411906,0.7896212229790196,-0.47046290134244023,1.4056952940633003,2.4392870801418005,-0.4721965776039654,-0.4868550876310421,0.8789064118313641,-0.3635532848501667,0.39627248738340515,0.0457883958159112,1.4078376266469965
SIDM00326,2.133184227526734,1.5050351508391635,0.25119962256028233,0.5013728858609592,3.0276603768220136,2.0735289874332676,-0.06908109522955,1.1799825615867643,0.07989213687336458,0.9907938586969232,0.394296648527512,2.174278512915501,2.6147392038429906,1.0625947219432759,-0.34895754047854094,0.8382248709086484,2.3632431603306823,-0.5729251164822327,-0.9338892893299845,0.28465014934206645,-0.4454438112131193,0.5441745590533625,0.22895117750843552,1.666674231580037
SIDM01093,2.306309523736515,1.2860363830842672,0.2014789061248737,0.6846245363650633,2.7427711169513755,2.2726051548965605,-0.03185974627581978,1.07788805051953,0.32759638362577176,1.4059594089466319,0.5837131151176648,1.9782555929148637,2.7304532054211643,1.0743068995883776,-0.43742557967891516,0.9210648689977808,2.4470875341280296,-0.5786914213572584,-0.8447403638885852,0.787920394624911,-0.0020361757287534962,0.587092312049899,0.21019037660810966,1.8416684861034727
SIDM01098,2.5898640050168185,1.2772840100948053,0.18166082846758452,0.6717145268204536,2.9609316494368154,2.695587359540097,0.7972271124796694,1.5881087648208856,0.23769920485737248,1.3780895812419485,0.9352898301814953,2.2345474949012836,2.2294844096849054,0.18975949778121365,-0.5775518145673949,1.1337440727166048,3.0202557664540275,-0.2492824358497025,-0.9252769835923783,0.48879898733607774,-0.3509572903826802,0.4403170263335714,0.3265522036666556,1.5150343325872109
SIDM00424,2.514323145507251,1.3168408895853643,0.2722389440608366,1.1965790318129095,2.6217642578418556,2.504169071749807,0.37778137391690236,1.6296080876838086,1.1016719229567595,1.7596939579277617,1.0461480259555902,2.1853980186675535,1.777058152522754,0.5537765788659579,-0.3816639491833383,1.728464750708147,2.593786385776946,-0.44393165874918517,-0.426470992764913,1.2231371967029152,-0.5977489472098658,0.36719345830202643,1.3559181881026088,1.4925401904385693
SIDM00973,2.3985030691902582,1.0436791591604277,0.148121954661902,0.6271745966397992,2.252997891167247,2.5123781267548173,1.6345490203548085,0.9847663774072585,-0.3816541939505468,1.0050963277673417,1.3084051044338463,2.8911144577133703,1.965244855751376,0.0820908407222478,-0.5980062866954846,1.705741006572758,2.750669587245329,-0.24778774662757275,-0.7499698237814355,0.4489297968435373,0.18270800012732777,0.9283486920553026,0.9992051560054176,1.830642302250142
SIDM00411,1.9519228916459708,0.9599531111126641,0.013737675717270508,2.0942526088253777,2.940891140359128,2.27009158093379,-0.2125588983638201,1.3443581016913597,-0.17979161099928315,0.95677023550397,0.6287054243252758,2.1351409929918286,2.0097626413830065,0.2981781913759222,-0.5544734294129807,0.7902498220318178,2.6257730235337267,-0.5749944954168588,-0.8012185575058357,0.6151862836775848,-0.367404913420464,0.1947676130934318,0.40118350441664835,1.1826876404671058
SIDM00374,2.2560141586598683,1.2359316056843739,-0.12819923179001877,0.692726917097856,2.4619754740664654,2.2243722647980486,0.6352475959579705,1.4516046667861235,0.5818906043004907,1.273178478310208,1.0148830273763567,2.2807179154316244,1.5043551333340672,0.4083968020114973,-0.01914185381963811,1.284867747249497,2.7267974967468254,-0.4413743900205406,-0.5061108440128389,1.0105150070344133,-0.34926204670316363,0.5135931924213506,0.7968419796691104,1.1262968717473436
SIDM01160,2.425805915105878,0.7966483645295181,0.0836240348647202,1.002117011355278,3.0612542153302327,2.038901120888319,0.3252826289166365,1.5093235493390655,0.17387472080743663,0.8025268627279815,0.7461192395146743,2.122332659155893,1.478530643458013,0.2601632652746134,-0.6347570917892328,1.1090235701906859,2.7325149878768324,-0.601192655842005,-0.9868825209122073,0.9908813403282493,-0.3782819042311921,0.5912084761936771,0.1499762188761217,1.4174757762316574
SIDM00145,2.5279784670602004,1.2981185975123979,0.30723816574952023,0.9550888401584334,2.665771847567646,2.697972637708918,0.40265667032121605,1.7765854604750915,0.5854921764504532,1.4171025006062428,0.40216066070085044,2.209726480545886,1.7334348573846736,0.7263653864467283,-0.4580334989241732,1.053463626985227,3.014947641557839,-0.33556771539342595,-0.6561280373530721,0.9713884327781238,-0.3233188508540429,0.6941444711521555,0.8398206226947598,1.4920120891369384
SIDM00975,1.9862912948727918,1.0345099037467755,0.2029086734569713,0.6567396611318089,2.736276039404363,2.056297150449606,0.3729543917334668,1.6756266216071043,-0.07259132775657899,1.5006407095818561,0.8817567257415989,2.289608785761178,2.3414557825624955,0.6167283298589509,-0.5333604287770085,1.0340677111236456,2.8580907998031666,-0.7281682312032717,-0.3778940713292938,0.19464686623218794,-0.6052147481720134,0.6000658545437378,0.08166961860801195,1.0982056780722091
SIDM00971,2.22650388205743,0.8605130878992561,-0.0031384600933624268,0.8742760991482902,2.850074291383615,2.1245708082479267,-0.24397819640975335,1.2298807838455483,0.34303188538408824,0.9959010037921747,0.706099772387663,2.4941207406956294,2.833698890894575,0.4598186719276984,0.06395265164866674,1.141920600688003,2.852144426308971,-0.627666139210404,-0.9605191799795049,1.0293666823337757,-0.4568846150147682,0.6817182683828498,-0.27510986784783925,1.5459932533836047
SIDM00251,2.029975445014492,1.1275214115488104,0.1361495604296289,1.1356770676446215,2.689715076230444,1.8872679805108228,0.1589698903743818,1.3995703144126894,0.4015547041480741,0.8046739813524518,1.1059698281124664,1.865478055122222,2.106983584354511,0.3225338761328243,-0.5246084569566544,0.9069233341969194,2.809576888383517,-0.46216870697864987,-0.07886562953194097,1.3444220069480666,-0.13084626400642763,0.473547964284733,0.10410403316840497,1.7564232696898954
SIDM00412,2.4255570433597007,1.3151660094093864,0.07278131485734857,0.5875116585767178,2.524726705614689,2.355298629352,0.5550653094852502,1.7654971783126305,0.7793069621078068,1.5707709682238835,0.942757538979976,2.1738456532503796,1.76149196470453,0.45899765108388757,-0.4682761422217581,1.2437285847372888,2.739450512485735,-0.5230155276786369,-0.4649881597718092,0.703408027964427,-0.2757796225722901,0.4694712284223854,0.723290253508918,1.4063456754749308
SIDM00023,2.4844785963294824,0.9386269050730767,0.3290992524193276,0.4340950533009545,2.379208475229318,2.6587398012892307,0.1879694213800081,1.8076429549869661,0.10784410880003698,1.1667423421910703,0.7645321327747578,2.3035353479943583,1.9591274848516458,0.6321526915182731,-0.5937103921915736,0.7807335020764411,2.5736865904741832,-0.5772007186050162,-0.8462279982301849,0.5573084672374369,-0.47777906878430954,0.16705622615719667,0.2545152300373299,1.393638248563472
SIDM01198,2.3755805088018946,1.2738664900149035,0.24167992697396923,0.7997530360268532,2.183321200367573,2.6350861458237764,0.6436060161712783,1.714201534954716,0.4270952492942203,2.131575630823741,1.0448016818920745,2.350886006211711,1.3671827114188613,0.23624828689305263,-0.7031875621547395,1.829263643099765,2.8800433589903935,-0.2942813330413318,-0.6577456045214092,0.9654633236325489,0.14880734820580183,0.5408387321250208,0.6670504167787721,1.3712163279048746
SIDM00441,2.3366289934435396,1.119695059954102,0.11827935790214886,0.8576678666491608,2.6906504444222343,2.240402432158384,0.043496273953084856,1.8686802085483907,0.5389993417361958,1.507966622189638,0.8844397316601068,2.3110311484343082,1.8049818692918362,0.39333311861245857,-0.36258091447352664,1.4532601944504189,2.682746186918324,-0.6242706813680072,-0.6698497952282774,0.9291839762056506,-0.10937406172773191,0.1476170745216982,0.7191831619452964,1.276535953017082
SIDM00388,2.3507801902889245,0.9141267945211083,0.27239817524837656,1.0258547734699195,2.5794410637065304,2.4527769916978137,0.6725415984658649,1.5350346156899288,0.5172457139572639,1.3047282921756298,1.013302013330117,2.327204865762123,1.4368107502711611,0.1555370660467301,-0.6702619711773307,1.2138914601232118,2.8933396007131247,-0.5627358432607074,-0.6739041444057607,0.777106526562916,-0.35924791181766375,0.5451517265313203,0.7992277981287318,1.3707157320483498
SIDM00417,2.391912433081925,1.231680074385627,0.21117710086021088,0.7511287598269207,2.747620649698491,2.511779854084094,-0.014183107341056288,1.2064023651475195,0.14059871536557725,1.3134182766179958,0.7566916910240085,2.1993845917543515,1.7395412423604508,0.5177545149356853,-0.7572131167655564,1.4761564267700509,2.620995239529376,-0.5246807260564931,-0.9127661263106114,0.6830341871374107,-0.5776226536420292,0.6976544559901732,1.1703247752050674,1.4444441055820638
SIDM00416,2.64051888976954,1.118102873812105,0.17618648868401401,1.0151377979067557,2.6010861316065985,2.4080448270724344,0.4880804191268122,1.6462193818133255,0.3070704029736357,1.0968185128013241,0.9892985776722835,2.8525755679673797,1.8667209612179572,0.13624555776107447,-0.7638022889594355,1.1693115096741917,2.9240267804851183,-0.377648337932087,-0.7579684040757712,1.212375910460403,-0.08473492456091453,0.6615038889606297,0.7424367111556084,1.4568793775758242
SIDM00974,2.192469398989194,1.2705425563168202,0.3077615355952629,0.9373018628376212,2.665061796316379,2.5362037245556897,0.5400208730937768,1.6218454069198127,0.6055060807479107,1.0973809944428972,0.8049917178284234,2.305187202427547,2.235284660953901,1.2398361930913375,-0.33404403810339506,1.1362972730164702,2.5843613717478586,-0.4319041259007954,1.008409261318794,0.6483404231347036,-0.5339818348958763,0.6009467071947376,0.40095515413949984,1.1975137412029064
SIDM00833,2.1609528696839293,0.570125333970474,0.01822244391931299,0.9038279766000806,2.7892335543461058,1.9772435152707981,-0.0029036719955179307,1.0874844787569675,-0.057392546838681564,1.2305449248529077,0.9589281726509187,2.0207582236527606,2.00448891333747,0.09293670495131359,-0.4608517989555583,0.96348315338376,2.794604966777324,-0.5926691368771035,-0.7283226631672789,0.6795240955425493,-0.4028382923535818,0.02267062266721435,0.3069481911276488,1.3122208937387014
SIDM00562,2.4871558974509282,1.3081087867054797,0.17557567788196732,1.452840620293655,2.759785365956734,2.335478580542546,0.0030128480090737,1.5010938211863865,0.570280091266547,0.8218266480454431,1.2914628386312992,2.451719502735334,2.650483423967094,0.6896171206132893,0.005715984590218535,1.342035470478367,2.8439119325765936,-0.45679995655310124,-0.11033417317385519,1.5500333913982933,-0.5150488384079366,0.5937310787565644,0.4547362873491188,0.9666358984757134
SIDM01102,2.208103947019533,1.3692515335090025,0.1812992803446321,0.7399147713717903,2.731996541590992,2.4707961959039455,0.7846217718306402,2.0121880468367777,-0.051797411351233606,1.5493269878379692,0.6430801483134285,2.612082366005964,1.2521448471090015,0.08413748871731434,-0.8091610455169921,1.077961911481305,2.723901238221491,-0.39013582203040076,-0.6007087189440489,0.6577710714201563,-0.16904975173116452,0.4047365096223593,0.19011502286013532,1.5739706289727855
SIDM00418,2.2533834393492804,1.0388365486877211,0.10634223104524666,1.0415415390680693,2.6971965799587854,2.5057008208813656,0.5947809950563839,1.307637258592499,-0.14965417081861665,1.364111394927992,0.5887706722488922,1.9845859749207784,1.5889704960820739,0.5262075380594661,-0.31505388089452163,1.487454196093702,2.5750546031872505,-0.4297676038620765,-0.9370242885238543,0.4960100904449628,-0.6786855791437312,0.572037900493052,0.2489823404836878,1.328117842705633
SIDM00841,2.693118698351643,1.0513066460756035,0.3538571344311742,0.9841016647229038,2.7844608849285204,2.4434509656311754,0.2744160031807253,1.2833453630536562,0.3306340957505118,1.2783674603732258,0.9961743695792022,1.7421333396470804,1.8579449060377766,0.6696274231657958,-0.4497951109547951,1.118438144705358,2.9013450837980344,-0.22707963404610312,-0.645250580856976,1.0253833030007329,-0.17451778450295985,0.43748704323729953,0.4510371356483084,1.4826759230321067
SIDM00260,2.2815067512341694,0.5539661321714912,0.09410376843696763,0.9346817739147014,2.7227016851253594,2.0889469145558133,-0.07338739374230853,1.4234560192269572,0.3173032594566289,0.6158047970405349,0.9625777923559221,2.363229123652078,1.571470103672403,0.46351175172979037,-0.5957792540911663,0.9878787880570316,2.74801813784758,-0.5728478776310499,-0.7995206815013088,1.250871850374445,-0.2099034147819701,0.5629826833379962,0.5536275058162078,1.29827206023004
SIDM00111,2.2880837773117126,0.9538177421620445,-0.038366781275049694,0.644156731499601,2.5380295264736965,2.2329179277466404,0.2823925132435641,1.2541279114918764,-0.029301002878350437,1.559373073382138,0.5517444322089256,1.9254667106377983,1.980855436252466,0.0754173864859146,-0.657550877545648,1.0411571261992365,2.826061410248669,-0.5439444232299407,-0.6726671244599925,0.37344008853213256,-0.3294511478286029,0.45549766202026765,0.44750116063386486,1.1987609783754352
SIDM01179,1.9909871635102367,1.0892552320816138,-0.02395995088578082,0.9327605834067085,2.7255812460324553,2.547362307968478,-0.26088571626962714,1.4910283191875473,-0.016258707757809666,1.4615485059151165,0.6063250415820632,1.9222507290790154,1.582889714952278,0.03187638639045794,-0.6005156319957945,1.0871670633313948,2.670512279128131,-0.5884504556771847,-0.6566996947911813,0.09022827735190352,-0.5057020385375933,0.4555372228362277,-0.06096591404729418,1.0524773821107114
SIDM00351,1.9853625951959848,1.1490365912963876,-0.021988834210039308,0.7821246132325149,2.3544876608951646,2.149677466856087,-0.09694137407799937,1.9140752122107239,0.168396631153171,0.23169598756464832,0.6979804295509576,2.5528770206867684,1.5766059446622347,0.1894555018284558,-0.2298599888536266,1.1797179034434868,2.709007769085237,-0.32471779270624174,-0.7424527609637621,1.08965202171109,-0.3777117397908413,0.7580683129155318,0.3953008925502445,1.4277661332316722
SIDM01205,2.2627911462291213,1.0218203365869463,0.006473155844439741,1.1973871891804693,2.413773964873238,1.8771346361291241,0.7571379073033955,1.998388590721022,0.09970157297939213,1.793035201352264,1.0639359226404805,2.1579592034213153,1.154769762511329,-0.1698595794068636,-0.505605743353551,1.615247334466646,2.7031464903768714,-0.5319208590797613,-0.9297161108699258,0.30288982035728995,-0.5068937670008796,0.43770728463844844,0.44148793973697675,1.1965199804780178
SIDM01095,2.0501696961517752,1.1834603826804408,0.10167951788045244,0.6395229205522953,3.1344266220010844,2.413376672948505,0.5976665739247187,1.443253923766184,0.11524831404640032,1.100553792890808,0.7890157030895355,2.0395485782781386,2.204821703566493,0.10453528945981003,-0.45194986977376533,1.4257235244741335,3.3725882655158532,-0.37113339711664134,-0.7542952298478216,0.8521423286798188,-0.4545237166482852,0.5262105930879586,0.16867835042233048,1.4207089729498155
SIDM01159,2.3510488272133707,1.0524829618238323,0.07068520534171799,0.5885201815598301,2.475454181743581,2.427447166570217,0.30415619635882574,0.9017609343074954,-0.08566270562145024,1.5738069106549986,0.4215367069003965,2.1547732300043787,2.3575057929180114,0.3382826817036255,-0.7425980596822862,0.9462481448715098,2.7926561885473005,-0.6553093455168074,-0.5607756136630314,0.6254520899828218,-0.5404647984327159,0.7333026017975696,-0.00529072003600322,1.385233313492818
SIDM01183,2.5624549515010906,1.3678723435033802,0.08364736762445323,1.4466133228777869,2.095491745485858,2.476595222756938,0.4388271805461406,1.2743258288041899,0.3809737159997716,1.2029575318623005,0.7030243550511559,2.471159125685691,2.4560920355785463,0.3309641041001099,-0.7162836630216998,0.849469649799501,2.7583148144772016,-0.4655062619735911,-0.8533648440815642,0.6352479377430825,-0.45150380181709526,0.6086430420015184,0.3041314642001589,1.2142916924047225
SIDM00328,2.1279726388241786,1.2642374669956338,-0.0063368516084669506,1.0409512393135747,3.023032845633085,1.510891552299996,-0.12032749841192282,1.683997230415732,0.044502996694281656,1.2184765050909652,0.5435195785017976,2.3368330522258227,1.5442566709679144,0.0002638593513768705,-0.5594738084856419,1.2806475539256892,2.6469220256989727,-0.6342605680659906,-0.7842347638910757,0.7245827200533613,-0.5144073440861777,0.34811381581217954,0.4312857407973584,1.0339396597882702
SIDM00389,2.4420895240288742,1.3815598574239951,0.3130888778358203,0.9809391416307517,2.558352129777114,2.7266637033097973,0.2589785325598522,1.8838716122223949,0.864326314167287,1.5752443250400572,1.306848907353166,2.3961252055081985,2.0477111356652786,1.0263102206110717,-0.3124894487509018,1.3042456167118497,3.033064011473704,-0.45612020692573196,0.22650673839143076,1.1532964360181606,-0.07588825301755144,0.4179010817774341,1.063979093225112,1.1470091352830258
SIDM00489,2.076329062055714,0.7232150510834864,0.10672912386560587,0.6713784358486025,2.4001001039545873,1.797509683646506,0.5802530761022678,1.6437040729398287,0.3054421840533798,1.2520578020995141,0.8137549381749368,2.4233443444422584,1.485656049226097,0.3216936894143291,-0.3267137348341228,0.8283907461128427,2.5830908311499257,-0.4698355799381294,-0.6063834831297392,1.2249604509231244,-0.2049047871212061,0.5511828405227978,0.14485359781028312,1.4878285279612973
SIDM00953,2.4038577366159313,1.3486703312611024,0.400323964709393,1.2282216022977492,2.8064560862650487,2.059724858404398,0.13742301229265122,1.7196261394196124,0.5948767694930377,1.0160515782095938,1.0555903179416888,2.097211971932978,1.8268736837656203,0.7728529750470884,-0.40978838280519897,1.0613176562904898,2.805296218786355,-0.35168787695484593,-0.751613047184194,0.8250626349647221,-0.11388336848228313,0.7423904618113238,0.6461840097905347,1.3079740857082092
SIDM01245,2.34148166151316,1.1420828395338207,0.19692335307157524,0.7211766506796423,2.4919011821117434,2.353924651778389,0.5247440024871439,1.8578516431277179,0.44941343392164573,1.3998193639970764,0.6911495996678069,2.033516075986989,1.6699527763158415,-0.023990543815787413,-0.30918082384118384,0.8243561176875442,2.729086134086394,-0.519107710591242,-0.2620760452697682,0.8361599517373792,-0.10382487828718624,0.4541627076791217,0.5868753447399496,1.4167442943486823
