,CARS2,DARS2,VARS2,YARS2,FARSA,SARS2,RARS2,LARS2,FARSB,AARS2,NARS2,IARS2,WARS2,PARS2,TARS2,SEPSECS,MTFMT,HARS2,PSTK,EARS2,FARS2
SIDM00680,0.1545355697505518,1.3034114002360147,-0.13059895184708614,1.4027183935048728,0.3279448188954042,-0.44305586794878127,1.458047591193157,0.6918039018920445,1.8829136328319291,0.20794848288164786,1.1368169925894591,2.22714753650462,0.6045185476684387,-0.707955684767837,0.42773144742504976,0.2880961809158118,-0.1349364828307563,1.268620423593875,0.11029638101951322,0.19711271853081863,0.8221133491362508
SIDM00346,0.04653344981856363,1.4363880026988278,-0.019025909635664178,1.5418889737170136,1.2953951320989077,-0.15295459676144701,1.8412314046161764,0.7177863099008561,1.6664040368534152,0.9462441833732856,2.014424516156708,2.006604007991157,0.6282374896969783,-0.7737454961682136,0.6435360691263864,0.2094136985922994,-0.04575866022619941,1.2596759113747995,0.03428277961192151,0.046908177710581936,0.8143608603301754
SIDM00129,0.05144059375300744,1.5640527365411745,0.2751849164069552,0.9737858869143835,1.3160408895842626,0.4099304317864429,1.519247344127291,1.3684895104620474,1.7975862321130096,1.201892880538536,1.7926467673920314,2.2224441547958764,0.08452009672471718,-0.45418314611896604,1.0925173518998406,-0.5327759851150948,0.139593718021832,1.1227007587136049,-0.6293086688827811,0.6225691871808972,1.001385597597387
SIDM00627,-0.20925339807653914,0.4850011970262117,-0.5729682031691175,1.550163172671374,0.6390260437930305,-0.6209685076861717,1.5550127350169352,0.3887300871490223,1.1128460775911688,0.3091733292551414,0.9704094782146763,1.8803793805875633,0.04323816404607507,-0.8079084131333351,-0.125139420671246,-0.27879468154784315,-0.03305954401584022,1.0558083416003508,-0.5259461539206931,-0.11511267756074098,0.44024563215874435
SIDM00293,-0.4577240002747144,1.6369754481863843,-0.14744937279788575,1.6286450218642659,1.3024000073643947,-0.4105299801646227,1.8351599674189716,0.44078005030686185,2.0054455223792025,0.8880602533609315,1.8899223054168797,2.1262587397103188,-0.04881178976203514,-0.8920568570441959,0.6956277579636555,-0.004122937850665471,-0.1485523411453315,1.3383743132128323,-0.5927160552907299,0.3024816846770465,0.454982032403267
SIDM00274,-0.2118175765559861,1.144519032314842,0.014961029504336504,1.5282148317388073,0.7688232575693172,0.9694771224421372,1.8364658409845904,0.41481259847464774,1.3489323978511463,0.6219119329058129,1.213711691747901,2.346791034388657,0.701225545891764,-0.6471054590738323,0.8528458059478313,-0.3502521083659964,-0.15529464252664385,1.040700792639375,-0.3738907664235254,0.3250288021741307,0.5431884842914794
SIDM00544,-0.33474116764025796,1.3394044450621185,-0.056009689979847975,1.6290565097404648,1.1110181897200266,0.06496323193885378,2.4393006763515737,0.8935601977652463,1.914850570253416,1.0826322957012122,1.5847131283329337,1.9314815696824508,0.09390498294640094,-0.7750791161525799,1.2222746686872212,-0.4120088830178404,-0.0946473766241962,1.4019315566192394,-0.30926852540952876,0.4531837931978592,0.7434451939964808
SIDM01006,0.16364216822566188,1.5097186700375398,-0.09002981491827503,1.3099107403856642,1.0019177521391027,-0.35485434648500364,1.7268211588971112,0.3412108445156765,1.805537715130088,0.8394918684884086,2.097016142837388,2.0413156103444803,-0.22682303917345117,-0.8132513535533015,0.6096676973745795,-0.4048840065908481,0.1139742027522736,0.9231342398586609,-0.26601924016941536,0.43356261398232276,0.6663366846722406
SIDM00302,0.38195585742577287,1.0097155546877756,-0.45447396208929014,1.6672459089302591,0.8512708471948641,-0.15381105797149827,1.5452713666666846,0.7219218819006858,1.8987950804199871,0.5070330265184729,1.3784022316341165,2.147579193232434,0.35519112589354224,-0.8241562072732583,0.2745307705118738,-0.4461701418368416,-0.06353384902028776,1.0069541098787018,-0.4876334603716464,0.18169593870819048,0.5519752105409411
SIDM00549,0.3267751473650892,1.0024639410353635,-0.22748364197657736,1.3470461331756112,0.9953657342104378,-0.3822179207036575,0.9649325429677994,0.9807814909947864,1.8788598859565393,0.893864370819052,1.9748091399871233,1.9754378143416529,0.09657827905354277,-0.8802403335995123,0.5267877169676566,-0.06819884709117266,0.04057276717750611,0.7205295092765914,-0.14054281746532893,-0.14947181205596344,0.6425057172668178
SIDM00292,-0.14108760491877795,1.0596519908923776,0.24458302200279972,0.6214456610609561,0.49954855945916765,-0.5073751679641475,1.6883087719601508,0.41529146788069854,2.0466175406543328,0.781151468681785,1.7446101127478422,1.9943698803824228,0.16087453024721118,-0.8973822763975866,0.7045825710521043,0.17159734119820852,0.2843594283665163,1.2566986238182332,0.28206759310354496,0.5386374180824829,-0.22952899468587298
SIDM00623,0.26504460233030436,0.9535308362111363,0.23648362668790884,1.4991662744011887,0.9040331213324847,-0.021690155133389132,1.359129457414086,0.8252948373953465,1.8194736455278948,0.9223566284912236,1.484838287537623,1.9692591365675924,0.5008335385206955,-0.7182434421370648,0.6729839013525548,0.18973378187603582,0.08548321192820325,1.312471135767953,-0.14296164284141655,-0.028114227068009413,1.7643760844217495
SIDM00638,0.023782979062005674,1.626587899693795,-0.40677286767132836,1.6399224427153627,0.6297369420675887,-0.34479719434708533,1.9176809361067206,0.26490407318000675,1.6206803552481797,0.47476682972665374,1.512455055738239,2.366473346641402,0.40305412912876454,-0.7417879444910309,0.6958380770590573,-0.3866261073515214,0.1680827297053174,1.6237375221865098,-0.326799615921795,0.3569222647329271,0.8401249213783771
SIDM00527,0.6427210169190382,1.3284283646431994,-0.4248121851946817,1.208098398628367,0.8801016273338483,0.17833471579601629,1.7226532227118367,0.70142147062862,1.8916093545543782,0.759317737566939,1.538427301546851,2.2272771606956256,-0.02888236271228249,-0.792962376633376,0.40669270948657704,-0.4548827536597218,0.12482210566581876,1.441476808206111,-0.24856393639755,-0.03560458073181658,0.32428462048039347
SIDM00976,-0.17670362993890232,1.7199207454129253,-0.3410709186728416,1.7271832071674702,0.5390748782535536,-0.08279660276011828,1.9102618768315878,0.26016637930081576,1.9349759110734355,0.8964744794898726,1.1129175464242145,2.427589211111657,0.29693977448263564,-0.8796142917919981,0.8438203133592578,-0.2554063708821971,-0.06722348938566398,1.2178862209664052,-0.6921226819592731,0.0359327741681187,1.019626343437321
SIDM00316,0.031141426034658012,0.6470007130519885,-0.2955042483466321,1.0615064914115113,0.6876833000593189,0.354666151218056,2.05261535372688,0.8105663743438303,1.9681548056626976,0.8390011127014284,1.170762137869102,2.1986028036871006,0.012802212784291573,-0.7441936735746228,0.22309203381165435,-0.496676358249058,0.021003064427834946,1.2473457726513433,-0.5993541764762665,0.10689376785892593,0.9967474325724592
SIDM00326,-0.27395280149987383,0.9449499994001374,-0.38276618202849394,1.7263083402542159,1.0085202916429583,-0.1954006998882269,1.8297106743777847,0.5672455668005971,1.6722012798530428,0.47888805691859937,1.0239043509497403,1.8660175376855084,-0.021540577941555318,-0.782968413058246,0.5418605793496217,-0.6041434296505414,0.421364510315784,1.063552435676148,-0.45824755722906557,0.08013108900447066,0.41041161411621124
SIDM01093,0.11116719484863248,1.0818671084301186,-0.25581288917706957,1.4645028574555814,0.6350471046767915,0.0776706478121013,1.6208694350317128,0.9149531056747388,1.457938923909294,0.6392851056619726,1.4809642046099274,2.359796733496591,0.39424545399496885,-0.7335040320322137,0.42020853629091187,-0.5001861537726968,0.5708497926590423,1.2655270080143994,-0.34094767141474364,-0.030651069954074923,0.7499209667560643
SIDM01098,-0.3893089518774991,1.0722467853939983,-0.2403585734182051,1.0086022991806405,1.1270588820361414,-0.12927160987319108,2.2729671047196476,1.1397545319467466,1.7805317569323516,0.528039500126988,1.5169385966117692,2.328487857041828,-0.06843728912947997,-0.9243785217173278,0.5415778239190557,-0.5716284687266143,-0.16075524390594673,1.37194482742156,-0.643489737219526,0.13288133522717302,0.34061414088144265
SIDM00424,-0.04562725655535984,1.0873271538605347,-0.04235683392768777,1.7080635871513605,0.934625938383145,-0.502081639499109,1.3240444851735593,0.9994758988420115,2.2647350656579057,0.6762313677184864,2.325548800286916,2.0075762641859214,0.33521072527322743,-0.8657317176615574,0.688719382490868,0.1082163379714058,0.1702828376709969,0.9168293863347436,0.060951445206854395,0.2385221334237925,0.5536178562007925
SIDM00973,-0.01617777435290947,1.1353426601161645,-0.2898058023546062,1.29399114120769,0.9515192433030266,-0.0723887886008871,1.5148764796546805,0.6003980009009904,2.0223586183322624,0.6929859284386886,0.9956995508802219,2.0922581259427813,-0.41536059876112075,-0.8982764199775182,0.43538130580721185,-0.2940977834482994,-0.08114129133652022,1.5413783190777866,-0.4846262410995555,0.12867095808220436,0.20023211747216327
SIDM00411,-0.3421976515319594,1.1724199790112848,-0.4288452246984105,1.14605335313233,0.6914529666951748,-0.32421003074332955,1.9195017261422163,0.4492579985561473,1.6966012942791875,0.5925741578742901,1.4984500556441098,2.1546724148167495,-0.22632207334390708,-0.826506360291352,0.30249508210358345,-0.6157160848854327,0.19404928011569436,1.329540565508885,-0.4781313634234969,0.05184339620595932,0.2720724485896435
SIDM00374,0.24474886079507469,1.3433795899355703,0.533152065791221,1.435099999033223,0.8313512873727918,-0.3892162518933013,1.6245379356269678,0.6827237077687935,2.094391151552117,0.9233112601865164,1.65156674074151,2.21061123480729,0.39481708887128075,-0.6976600976328429,0.8629120277655283,0.20126862168534831,-0.27304299156262235,1.0027986906148982,-0.10704901106645175,0.3198874792951454,0.528457759804204
SIDM01160,-0.16283794148619612,1.0115575704795357,-0.34433388089487466,1.723535976259861,0.2737509832213883,-0.39121237159972455,1.7975271102491632,0.7166745096305382,1.786778659445606,0.8601239823937256,1.5413578960569283,2.2949412239511173,0.05026652779593109,-0.756801291686814,0.4381303295142317,-0.44357889338760015,0.1554128707253623,1.4902611220975084,-0.6035900234294109,0.1800808311296991,0.6705575385478164
SIDM00145,0.0002607451780107148,0.8994150015441752,0.06828989230232156,1.3791233346028564,1.1992824980737051,-0.38327835257858905,1.4048093727084494,0.833490084669695,1.787339473948616,0.9521666873222129,1.7780230168266256,1.8840184638289352,-0.06185364648952993,-0.8202972549150609,0.3023213128440017,0.42189770235050117,-0.004402211309478395,1.2197768529773325,-0.24208364938565782,-0.11477637875400451,0.8233210476715608
SIDM00975,0.12213709142700542,0.37508231846764006,-0.3177887587343421,1.0538378979661893,0.5020531033258246,-0.1768866825254699,2.0939363115329552,0.7106450266568484,1.5269091346556058,1.0442157920394244,1.1779312390409786,2.509214893674421,-0.10761673825484788,-0.8812617865289479,0.09036127911111497,-0.3411468124981165,0.3368221351913979,1.0853986974295236,-0.29111370249359736,-0.15552405621130824,0.4779526639765021
SIDM00971,-0.2756690165669504,1.379015573451463,0.0573645601886097,1.5417330702954513,0.6223494547408001,-0.4790692999215523,1.9594351023051026,0.8026964102298763,1.974305029749292,0.5377281618890625,0.43139552906530854,2.6958094731176607,0.23572216505016472,-0.7119277022368,0.5820945103095175,0.19432638429172733,-0.20994122024631132,1.2323484249386447,-0.45665692601142477,0.28923585695316606,0.71611446541253
SIDM00251,0.14012718144651135,0.8896572464192262,-0.379627066316841,1.8602575507643657,0.9723740369870318,-0.5060358127376903,1.8600257513947418,1.067691602965092,1.6918618176107378,0.9720180467156214,1.566233929729015,2.2610826562519115,0.2816309625454504,-0.7223583905760808,0.4808277937979587,-0.1604439639706175,0.42348612277659553,1.106735664856552,-0.540555789162267,0.07404584581130721,0.046283381097392204
SIDM00412,0.39352212518130286,1.1188644137387684,0.18825208160743717,1.5152860648742132,1.1507959168814963,-0.3473764701878169,1.8306137162877871,0.8984146873232494,1.8912501403833892,0.8292719588745459,1.5493375073722193,2.1817172793081476,0.13757108851956065,-0.8544903233911811,0.6153706609052297,-0.3544844403121282,0.059779950106389035,0.9471913496248509,-0.44735256150692,-0.25248505497588464,0.2985610276502619
SIDM00023,0.36813005995450904,1.5682181873778174,-0.2122491208085207,1.3602035701866735,0.6219268630152879,-0.10087573046167383,1.6141969832299823,0.5704802873161016,1.6923949217648329,0.3720915898339412,1.5373092124705878,2.402501235678944,-0.0039429853625385074,-0.7705621964378319,0.6969234189940143,-0.4782399875947337,0.7005014031568065,0.7293675881801902,-0.6242397337572448,0.13040646673701642,0.5073172602079752
SIDM01198,0.10859905575438056,0.8665376483315583,0.19944893938247485,1.3560100492469618,0.7667067895878074,-0.5989251298778485,1.2761891549938345,0.7542341887682573,2.013842057577985,0.8536358054170335,1.69111669030981,2.0646061152860997,-0.23801522449958717,-0.8082104636606613,1.3501741886078036,0.10895253605151985,0.21583523295109103,1.1199412424527402,0.2635729734634414,-0.02021656625961271,0.19948086172482304
SIDM00441,0.18286592011207745,1.9416080924342376,0.09217379621224764,1.7617514375342451,1.3240004677470139,-0.3923085504239319,1.6674969914810278,0.8340039421971187,1.6822653022290117,1.00773940855984,1.3614356125019285,2.068061490589823,0.155287802867147,-0.774526286057645,0.5593931461044914,0.01018436436402093,0.2444533584986597,0.8226477914261777,-0.343718928106335,-0.14386716061576302,0.7854315687658481
SIDM00388,0.12712702425206004,0.6292318134253602,0.40016754841638147,1.2015132012932463,0.929062654353641,-0.5405844781965903,1.499552147585155,0.4202231030739879,1.9365554428127327,0.6117731152914774,1.8892251960850073,2.111568724103847,-0.3466748003137742,-0.8191669295270655,0.49464559592297896,-0.17987250411264064,-0.009829391391354223,1.0883785373477988,-0.19029149018073244,-0.15268432192400877,0.33271767216042586
SIDM00417,-0.3814091346858486,1.4295581569305509,-0.3101827428856093,1.0685259208732263,1.1436094391637304,-0.44726244429173934,1.5561473294984134,0.619770538606616,1.7452685131087295,0.23882111646025145,1.2077508495078457,2.2097403782650575,-0.15461964383699053,-0.8871415752508265,0.6297495196091337,0.34923980552659706,0.18804935541692214,0.9307672636191378,-0.5872317835519197,0.22213089868566016,0.7227861361003955
SIDM00416,-0.05935398547794523,1.1075007583935015,0.32376010731615157,1.6243291639137043,1.0193108656570053,-0.5425632884990503,1.7322994225360229,0.4628069400377067,2.020519762361651,0.2436660231992294,2.0187080801524298,2.4299162541444748,-0.29070338645250904,-0.8779050976300279,0.5302577470266447,0.2863028020976617,-0.12726542531826984,1.0620500292106645,-0.48804931936190965,-0.2479929400756666,0.014350820888062546
SIDM00974,-0.09078025802016278,0.5676736762683684,0.3624894171114552,1.2685292536092374,0.8389755762644625,-0.01542346636502668,1.96286918988264,1.1925044319362434,1.9768953366703532,1.0638042124656832,1.8181255956266265,1.8846589306923465,0.1815386705497441,-0.8944959121149693,0.39563215646964917,-0.3287481901249295,0.3666240533527276,1.0931961971320914,-0.3546464115494194,0.4637458764941292,1.0341512622188953
SIDM00833,-0.42606314244037524,0.9933606581151377,-0.09070350384018347,1.3462279834661843,0.7895097948732241,-0.5555039498520471,1.3295830524874792,0.057224867802043194,1.845654272491429,0.8311695638569755,1.6713204045056544,2.337140174635283,-0.060042389323324376,-0.8554709014596031,0.5700115633180786,-0.036460720590566896,0.1972746760474825,1.359123029274623,-0.17272174834876275,0.12780603326259798,0.4203114756086195
SIDM00562,0.10944634241789475,1.5474924060348894,-0.22076336014763423,1.7981932168990735,1.069858537799187,-0.457693312419325,1.5088594311125136,0.9116020686315532,2.3359447967647293,0.7324426710791114,1.6317599656477297,2.483385195092543,0.8717276173789705,-0.6471242455232008,0.7656383453791724,-0.5186509497189129,0.16254862357418554,1.3879378413543166,-0.20157049398323854,0.08796213698571685,1.146447086859421
SIDM01102,-0.08274563989250724,0.689665862969324,0.4903517801747307,0.948360933205115,0.7118967761559905,-0.4987080556520995,1.56229098530001,0.4760057245280871,1.877056499218176,0.4234806085590404,1.3070482349287933,1.9950841534873145,-0.022033095014783063,-0.8563613818072369,0.7437872697521565,0.26414336481475087,-0.12507175448434757,0.9789813030222303,-0.11578263651182696,-0.21455491403971008,0.5122565047585752
SIDM00418,0.3251126001300521,1.269378038353974,-0.353628342415713,1.3436388750288866,0.5017202179520527,-0.07406696463739909,1.9819136735289853,0.6700797715899107,1.8389977755442204,0.5898130287939931,1.9434930703552191,2.4170743414908937,0.0033665393515125755,-0.8329081625781524,0.3735091962038206,-0.27231850098867894,-0.1201399868986333,1.072845545336154,-0.3194564593981375,-0.15541862723332092,0.6213315793072528
SIDM00841,0.596708451364961,0.9200005209089793,-0.12876733304850668,1.7121579441805532,0.925483967197313,0.37874214935460604,1.597176743589624,1.0365977449525021,2.376356499049334,0.5273427879447832,2.066165049597595,2.179890017812183,0.18868600031845473,-0.8238895938590542,0.5301522549590464,-0.48393800871978443,-0.021220103413355677,1.1245181930708743,0.11588964062888583,0.26785866287713844,0.5620936387570669
SIDM00260,-0.24899413520076105,1.1379921679305227,-0.24390036181040137,1.2531595239402558,0.6855748200590744,0.049451976305187766,1.8307600707721616,-0.3040968517242856,1.8744784903841014,0.2854379271117728,1.7057302617334589,2.1768658309495885,0.057008639069185366,-0.8042371809380692,0.3236061899257353,-0.20870917251935414,-0.1453339259189885,0.9793954700390026,-0.4603209388265651,-0.22289483334793778,0.7381101176076523
SIDM00111,-0.5352028710760602,0.8255497737625562,-0.3206416757764561,1.1778618974385164,0.4938740296543764,-0.31667399707058075,1.861361533170411,0.4451480528481039,1.8442719955542086,0.2997578727554,1.3881856453698136,2.034198448979057,0.17573420155184832,-0.7751788048616892,0.3527736906596301,-0.4593741062557951,0.1876378645704947,1.285954633484152,-0.4665258719582635,0.00872656495306043,0.5925804192881104
SIDM01179,-0.04321007906447956,0.6544267670713716,-0.16929414331968928,1.456855649402125,0.7194028073875695,0.7031019719311297,1.9113728164099126,0.3306214656959962,1.829151042005408,0.5284717369270955,1.0800975086104114,2.478609074426583,0.34571601739074187,-0.8606327299236485,0.41572186324755134,-0.5042945267012707,-0.3333427843072751,1.266278251078213,-0.27824205823920445,0.18659277624996692,0.7883835855426118
SIDM00351,0.24793288121545082,1.4660996635091783,-0.4811429774642869,1.2386704583482633,0.7164316354813505,0.12072922001525015,1.4692483378061008,0.620286668924614,1.8888143444112235,0.5029963074318744,1.7023131080259084,2.4432248251898434,0.22654630794848216,-0.5073764606229147,0.41713199763074604,-0.45748028207377617,-0.11303664852631166,1.2298801376593234,-0.3575551434962107,-0.22712432333672897,0.2275743965268389
SIDM01205,0.41237683810742587,1.6842049318298562,0.5020141961843908,1.120624965379771,1.037422783782722,-0.429511521569391,1.5029934484959289,0.8411607030700865,1.8685882339210504,1.2228289172878473,1.7572224378830414,2.5803127133514363,0.5146246322199427,-0.755364280521192,0.9994596397467934,0.48322313069152417,0.26418770468634173,1.3765784912073378,0.30100329445972274,0.2838414847399138,0.9779337057567505
SIDM01095,-0.5330669124267395,1.1361282752158772,-0.2388570245781043,1.1332225548122192,0.7428255085575424,-0.3558187823167354,2.1574869360861766,0.7135296134136986,2.1209044369580616,0.5789473795369655,1.5749663202511845,2.1485459402397065,0.10845035715923401,-0.800381526471374,0.4559736860334103,-0.34588827996206095,0.058389322515531854,0.8628740040897689,-0.401816467087185,-0.16554918706722901,0.18824626405337952
SIDM01159,-0.429195353414327,0.975623940406876,-0.25420413452238777,1.1633939602666152,0.3629604640756346,-0.27044815578638315,1.946787666018628,0.4870005626653464,1.427213790985329,0.7648013570941422,1.240775362843187,2.1527021146196716,-0.0014281388990652411,-0.880570184636158,0.1531033573708452,-0.22738735056281972,-0.002975182268026964,1.158127063815337,-0.3273682245035869,-0.053037242900367994,0.8528256580185831
SIDM01183,-0.213396956978222,1.514375730511154,-0.24789020812759466,1.5445883472972677,0.8007827565796611,-0.5428083212008943,1.4381113192440558,0.5451170893873589,2.269852987813049,1.4942115398193514,1.6084195918621458,2.4759765120049,0.4907634457726843,-0.7471760367166334,0.49200744360445153,-0.2565570285106221,-0.23069977110821366,1.078294393497564,-0.6768764432730924,-0.1977678222013584,0.7198616394465072
SIDM00328,-0.32889501846668145,1.0734279364984405,0.23362121117006465,1.3578530698367923,0.6790669283528727,-0.36880976703157237,1.5750021807908858,0.446998271711368,1.7203610211149467,0.6869794415756654,1.1239443953537729,2.2534007753975103,0.26903905892974556,-0.8022913956695157,0.41728326085979245,-0.4293297926080162,0.06932502834223307,0.96331982853158,-0.20004619709486104,-0.10668933688846784,0.9151158713441157
SIDM00389,0.29716135047070263,1.3883440221326917,0.059435653645207205,1.4998161417806983,1.1347678278633795,-0.450464219202091,1.7541397190579366,0.9140865929916182,2.1752719967251863,0.5900000689617018,1.7256603722504373,2.294605755211952,0.21593710893279322,-0.735343453449608,1.1359224353396944,-0.1948563239335991,0.3771908429383311,0.9843197471153566,-0.35152384647778107,0.15935696827582482,0.2680000204099373
SIDM00489,-0.01016299593428208,1.0079986379628048,0.1802096632627435,1.6612373389444042,1.0865199372390386,-0.1989702731755227,1.9226333880690074,0.38233950365860436,1.815288903932765,0.5621295924537292,1.7584691858489445,2.328390927064631,0.6232990062818476,-0.5959132969427278,0.8258204366433313,-0.49459788860875625,0.40018288992229745,0.7982781324070748,0.04746901666782263,0.7571552731220969,0.5989143430552748
SIDM00953,0.12552599349726376,1.3203228636679625,0.4445598822048265,1.3275832821946767,1.3599530340380932,-0.3829817158760888,1.9627077604500518,-0.05081062824703332,2.0412772090273754,1.1419760027626402,1.6006750022105076,1.8132864314621646,0.23764225872440514,-0.7850227165620123,0.4955051526205135,-0.36439290796734747,0.09463095540437147,0.8960468069022162,-0.5570374748763123,0.8038361634919772,0.9411499567981707
SIDM01245,0.15019463838866623,0.3986681874545326,0.37569191038172745,1.5563880245341557,1.2587949979220563,-0.4398631107173577,1.2163690022035127,0.8543314176338338,1.6151798358257252,0.8751880775664943,2.087220151438634,1.8013223202228321,0.09779307028308874,-0.8001998245868843,0.4626884201410199,0.02434471684936774,-0.12337141364260924,1.1421249923709793,-0.20760200000809187,-0.10328001658386163,0.8958642494555169
SIDM00929,0.04911849662077557,0.48858616845853514,-0.30562809123542367,1.581141549583883,1.3254108251931132,0.4856482749763339,1.5402767580680858,0.007562055609070338,1.685845737694145,0.449421185145686,1.171557197079157,1.4434072404567282,0.26923597275981054,-0.7717905414967648,0.186422465968775,-0.3358841135910903,0.0009682644414525708,1.342091733289844,-0.06255156192188341,-0.37172944025508803,0.7516851867412367
SIDM00732,0.013020019405476063,1.2258760950876262,-0.4599395387535052,1.182552732068971,1.4540583591950524,0.04344063773590173,2.3821572747410014,0.44452255642268473,2.2133547527262194,0.6526120989703218,1.814062066439959,2.123737401916049,-0.24615878846584377,-0.7697799752764227,0.40974613527334586,-0.577818095003026,-0.2366239841349778,1.2855444488029755,-0.2877295016866918,-0.053340666767523255,0.423248955719819
SIDM01047,0.09788286012845791,0.729322661154381,0.14610992083143431,1.2932652046972744,1.4861058209931535,-0.3656318869631607,1.9468342801470069,0.892671194226292,2.0778776545247997,1.3031158417003235,2.053125141782892,1.9798340468450406,0.342424262968479,-0.7267077214389935,0.5118378398432271,0.3469855151511693,-0.0078020456948066684,0.9548682819942926,-0.12062669768619434,-0.02048602011893645,1.0628627761871356
SIDM01229,-0.09744173978136021,0.5256187946882459,0.24449094892476725,1.5041153720065032,1.0659452633763236,0.5043220189069396,1.9298153422335291,0.09376946435212695,2.329860010165065,0.9477555341575762,2.070324913712488,2.2062731451274633,-0.061395224838116165,-0.8578558988025844,0.6815117404699307,-0.41833636004002067,-0.1829201689504054,1.0504350141080603,-0.12453099538713179,0.009566973865560666,0.784828062463012
SIDM00540,0.054605293810964406,0.930466538098093,-0.3804019354851353,1.6573406122390055,0.6053450605805786,-0.5630824892164324,1.8537063578812738,0.06973628247169156,1.385410729708441,0.5002297387997742,1.239225905412976,1.9973481991941453,-0.11366165810383352,-0.7308950617642201,0.421967140551737,-0.15223033071308412,-0.0013460214416682087,1.1513297985434487,-0.5066770836513003,0.18161385520995157,0.6959475232694279
SIDM00264,-0.2039110095176846,1.4270926576648684,-0.22790294489691035,1.1893533839749466,0.5361420971312375,0.1531398547993756,1.6146329884293278,0.6189734615696466,1.949003185460034,0.20583289250618333,1.70217017352238,2.386235131880837,0.21927683144406343,-0.6981677636200275,0.48912357374095583,0.046504149065929125,-0.05221422992370625,1.0959554730602643,-0.31561099661385683,0.06443118008061395,0.45211052452651107
SIDM00842,-0.07797344143242585,0.6521848660332186,-0.2670652179446047,1.91688435009798,0.9835018679150529,0.2862846386616608,1.6538705538513212,0.4346775912639642,2.07497602998992,0.2016089109827895,1.6400532461754223,2.190109540696472,0.9777190516554215,-0.7192360311032461,1.911823566685151,-0.30046612593568517,0.028145959613799194,0.7371717314269278,-0.263242803919509,0.6643385475239553,0.8495132180209679
SIDM00923,0.39127214760372536,1.1740184420362856,-0.3571563955536382,1.576379679403099,0.9707766451043898,-0.4317910340265129,1.6920055500191384,0.47359791152061526,1.8890168377041174,0.8509573587007273,1.6882002533187772,1.962602973286934,0.17935892011871918,-0.831812418639353,0.4426385723355735,-0.5860163699479736,-0.06765439544383665,0.9175510923082553,-0.18859846286766033,-0.23413241451850142,0.8835955028580587
SIDM00120,-0.0868780776271516,1.5053024318409725,0.7833029285557724,1.4774083433694034,0.996950082892943,0.21357460960277527,1.5489556861291065,0.659886850192566,1.955678075932282,0.9371941876344231,1.3750895148105897,2.427387640442625,0.38186409177458697,-0.8456587033032681,0.9746538081566,-0.47330347227415576,0.0701470166429471,0.9539340773983764,0.031100385826649972,0.2776866568250146,0.6310883942878048
SIDM00900,-0.02230508174077057,1.0288960704222083,-0.21958719381934313,1.2847527825598357,0.9574831489031528,-0.46623676296428784,1.467574247175099,0.43067096149569956,2.148266342684567,0.6999594556107216,1.593630346505446,1.8127016275476893,0.05164314933256913,-0.7008096696778718,0.5886465789524531,-0.02371786460395233,-0.21334962972136476,0.7267044811455211,-0.33905866926007655,-0.045817610475608575,0.1298697069450648
SIDM00962,0.1432700588800704,0.8681671955353233,0.004447061790214086,1.5594326355633532,1.1414888906301668,-0.35459069950959854,1.2544441296520812,0.8398538163218875,2.075548009835446,0.9307976939300845,2.0775645199299237,2.2632065504248726,0.2918790806088583,-0.6546802782922116,0.844752195464925,0.05929685760198915,-0.11209378768328916,1.4499467680769011,-0.20803468745053827,0.1152409335693033,0.846475736866551
SIDM00889,-0.23077565892223614,1.2431873277454,0.21633513331198787,1.755608810879089,1.1509921158734921,0.3510321662569051,1.8532343235654698,1.1184384264901548,1.8812840459928644,0.500772015417996,2.3099399743372575,2.3062175775890084,0.29620390738002844,-0.6897033221523131,0.6365906641964455,-0.48351136591569394,0.474288369178034,1.4267958401357144,-0.26103304632276547,0.30156878861368547,0.7014182600332284
SIDM00864,0.013478652572713256,1.28041868344897,-0.3766015572820756,1.3686828009890752,0.7796080319211853,-0.4196735225536384,1.8340198772523661,0.37460557855807713,1.5778399518641113,0.8552865318034641,1.0939117791761102,2.1969239411028836,0.554009270104116,-0.6567170575514234,0.5545762507091192,-0.3966910097062257,-0.027105620314650396,1.0219757165975332,0.08642521758281847,-0.17044536119168052,0.4299979772884668
SIDM00233,-0.07110398851782894,1.1763166687178936,-0.026862998942274608,1.186388417638394,1.4511083638729105,0.023539563316857588,1.3476391602358575,0.6859989071536416,1.843732337799784,0.6915732568884202,1.4583224404628345,2.033908632113524,0.11411314828400225,-0.6773777741461736,0.8121655680397539,0.22478476511271506,0.18921674287792636,1.2550866910173009,-0.22245045758896403,-0.015392775242578309,1.5902503503735246
SIDM01233,-0.009213606256893004,1.0586244302991814,-0.36204145803810955,1.6457142807658862,0.36365046453131206,0.07133259158832532,2.013630383977983,0.735651390688028,1.6895809957408339,0.5482628604852101,1.8443334252656904,2.4465374756042904,0.17444892856645622,-0.8299267919494074,0.35424161426151984,-0.37464245456563267,0.022630808435508583,1.064307466142529,0.013656853767233376,-0.07105816200337588,0.57017817339712
