,CDC16,KLHL13,PIAS3,UBA6,UBE2L6,BIRC3,HERC1,XIAP,PML,HERC2,PRPF19,UBE2O,UBE2M,UBE2Q2,MAP3K1,UBE4A,BRCA1,MDM2,UBE2K,UBE2D4,UBOX5,KLHL9,UBR5,UBE3A,UBE2R2,TRIM37,FBXW8,UBE2E3,ANAPC7,ANAPC5,UBE2QL1,PIAS1,SMURF1,UBE2G2,BTRC,UBE2G1,UBE2I,SOCS1,UBE2H,UBE2J2,SKP1,TRAF6,FBXW11,UBE2L3,NHLRC1,UBE2N,UBE4B,MGRN1,RBX1,DDB2,NEDD4L,SOCS3,SIAH1,DDB1,DET1,RNF7,BIRC2,UBE2U,UBE2Z,UBA7,VHL,UBA1,UBE2NL,PIAS4,AIRE,FBXO4,CBLC,UBE2A,CDC27,HUWE1,UBE2B,CDC34,UBE2D1,UBA3,UBE2E1,UBE2E2,UBE2D2,CDC20,UBE2D3,ITCH,UBE2Q1,ANAPC10,RCHY1,WWP1,PPIL2,UBE3C,UBE2J1,ANAPC11,SAE1,UBA2,RHOBTB2,CUL5,KEAP1,SYVN1,SKP2,PIAS2,CUL7,CUL1,FBXW7,CUL2,CUL3,UBE3B,CUL4A,CUL4B,ANAPC2,FANCL,ANAPC4,SMURF2,CDC23,CBLB,CBL,NEDD4,TRIM32,FZR1,TRIP12,ANAPC13,FBXO2,HERC4,WWP2,UBE2C,HERC3,BIRC6,ERCC8,MID1
SIDM01237,1.2596789081894109,-0.6667257092199351,-0.4519279527484377,0.3637473161753486,0.47678388251273757,-0.37612654612609164,-0.536202279150062,1.1778378691030003,-0.6827082597294238,0.11201423731576883,2.033562641867391,0.3703707056713279,1.826747922214842,0.5733574165497938,1.6098742704403193,-0.12074016254101667,-0.7134539428749702,0.228776968749185,-0.019386675151133844,0.7068482459192241,-0.11725284089230235,0.5947805630845272,0.9213186219614603,1.8543502095126438,1.7465331934975392,0.020038366561117977,-0.3004446198464674,2.1210318235440546,0.6410600690760074,2.235938484265265,-0.7952760450779309,1.3382219176495194,-0.2584497966688246,1.0682872488278057,-0.01988537611390993,1.341111025624621,1.6660199434677885,-0.20524944263906797,0.9342286820377333,1.4113983793668978,0.8981397657992044,-0.32037782886446575,1.5963243457926075,0.8793982885080609,-0.7542894938848783,1.7919707592891645,1.9013585870396674,1.4895835356810931,2.336663970122878,0.7331926446625545,1.3638677562599695,-0.6300960148042812,1.1749363660033216,0.7901779464842925,0.25171738389847653,0.277781163376292,1.8921360959623967,-0.93373089990737,1.215943879255242,-0.0620912580078011,1.4459646675470474,0.9911034804881997,-0.8668434158149214,0.404470692799314,-0.7779374095548408,-0.6496935179823021,-0.7184778484212552,1.6091011056933002,1.098283013876727,-0.3147992311339656,1.3430318455779546,1.881123020775948,2.1865139459373273,1.1070916327819045,2.431677510026314,-0.6117267529830944,1.7515398592694125,-0.5360219702268617,2.6165673458636776,1.3382477858370774,1.2508660699800902,1.1657887254944896,0.6860686570413119,0.20519866344331533,-0.3648566489059427,-0.047824976749838495,1.3855186863202873,2.4644575683652037,1.0951013599704644,2.1590895524410896,-0.5043969586125995,1.2172164723877414,1.1751975723225707,1.4426637941671256,-1.0063915625718998,-0.21236455674552382,0.033185663974162526,2.0641765921096047,0.32663473093561735,1.8651902454534874,0.8484200342024235,-0.22878554744512658,1.4931673014720608,0.6388168420203186,-0.5801423755918803,0.8562132427278942,1.3177645397593976,0.3714946862491511,-0.04546193914252108,-0.3871680305035414,-0.2837094416706337,0.449348427518732,-0.21355148700994742,-0.4472125218044431,-0.2020556990171666,2.098579956394086,1.915280259375183,0.38206399909944583,-0.19835040186488556,0.890354425959903,-0.8048059704336471,1.1256682495103156,0.6303183343638544,-0.4034813684458065
SIDM01228,0.8963011402497472,-0.707835022007304,-0.42298710579271376,0.515772708941428,1.4408401743560724,-0.8588100977458112,-0.5024245992092394,1.209654685867266,-0.6863849634660552,0.17043175290400644,2.732175819938126,0.044612637582529556,1.8139243484049266,0.735159318115813,0.7611580467375786,-0.22016144333274099,-0.030226078756304075,-0.4371334378872102,0.07407851255442893,0.5974666497672336,-0.6310773261658122,1.1069417121555696,1.3497334979614033,1.7839840867534063,1.5032997604970564,0.7509051830274144,-0.270944425184441,1.5864315033961436,0.5995460516791162,2.6912115337666926,-0.596495476466563,1.27861180735742,-0.40684254850224305,0.8372301867846155,-0.16680232460352387,1.4198303706200437,2.0870807520853676,-0.8500575139832884,0.9434691994010782,1.2581858354424427,0.7059767888695392,-0.0949286450882999,1.490046945381469,0.941729825802535,-0.685186808447567,1.9348627141603392,0.9276955715523111,0.8477999185026105,2.4439480913303964,0.3996290971726857,1.6133707981550054,-0.6860494098780122,0.6708589404998017,0.6405572433671628,-0.24798815815511688,0.6498477771923025,0.9183994121094405,-0.798222515375517,0.889118694765597,-0.39423681693831436,0.9476162466290673,1.4078167824722567,-0.7741159495142504,0.24457931558288562,-0.8275348439419515,-0.7163121731053128,-0.948567305124743,1.858553831922836,1.5264688297825233,-0.5090219044306954,1.0766544994251552,1.171064934346085,1.7526889329069502,1.5977981071858716,2.3739993174324736,0.26179677733465745,1.5031517588288248,1.266962789027803,2.425101663765654,1.032846320345321,1.2279165156370877,1.2730401341471693,0.5954672144456125,-0.285810017228228,-0.5067106701901429,0.10313346047416752,1.3173011408686013,2.3693546837433854,1.4380088412715377,1.844935084422832,-0.3629629957345358,1.209263985498448,1.1358369221574327,0.7270987861148874,-0.07279983457763999,0.32580328618211324,-0.43684976989417057,2.2809512129320133,1.1101041108949483,1.635694138040047,0.9974199523024774,-0.34076157514752736,2.448701867118537,0.9851567237923999,-0.5421994720700871,0.8125850993384666,1.46771970477741,0.08483429571541597,0.25079449509853013,-0.7568383221850189,-0.22824227377551123,-0.06133430884994483,0.24989283297768516,-0.4559216193525649,0.04653150964311228,2.2043682119135166,-0.7293326579709746,0.24127318101685385,-0.36200742303577865,2.368481318901714,-0.8102901855832104,0.6591123450120284,0.6177374148555661,-0.3161943171147832
SIDM00935,1.428094203360644,0.07668892544545612,-0.2718233224034395,0.6108053986271216,2.6275020831202185,1.3769276964894288,-0.44708853521987285,1.4502769541379923,-0.41230832637390413,0.5034432319541611,2.1397953206962965,-0.05901150434527972,1.794255463689352,0.6605688754508516,1.1647866835172647,-0.177947497175549,-0.6871015331130275,-0.4393742921682631,0.1436569085872944,0.40379558827129464,-0.4882574762534224,0.5406727983318235,1.1816803553297242,1.8776345808309607,1.5171608897894948,0.7410999776960163,0.04530999227433491,1.8550055554355014,0.6108171349041713,2.5192598246382087,-0.9092312551697801,1.8003993622162855,-0.43518693624534566,0.31419036765768593,-0.26571450229832033,1.3816340902147315,1.8546736107847286,-0.7935588266349799,1.94042398994596,1.2519380842548429,0.8126370498738813,0.26915659306531364,1.6327480099942964,1.3307701981959723,-0.43228107720614123,1.4550360762307823,1.0205915185765384,1.0124182611998735,2.3319182737276476,0.7428569475760818,0.40148553307358814,-0.651750852319759,0.6950850351496346,0.736716612320779,-0.27593813425496894,0.38624010113948554,1.5240311181714592,-0.7904755264908335,1.3602201415896795,0.9857142501778068,1.0494861286371568,0.8812991062356247,-0.9117333287208567,0.08244910195170511,-0.8471476158663408,-0.600033175849258,0.4469377622593694,2.1188822748127727,1.2458869768700989,-0.3878518604387257,0.9003616128576882,0.6615589138426025,2.1503960557074415,1.581796958769601,2.5637939308358098,1.1212475054454762,1.1839330951946683,0.9360238826897739,2.7106619441367847,1.087354068695492,1.181940492246303,1.2413690715388432,0.6771794247867671,0.5435665956424579,-0.3107840477971608,-0.20552993816745432,1.260935047207448,2.4956264728618263,1.1476051761320831,1.770789561718794,-0.5167542556123514,1.1824694739890749,1.4037247321991917,1.7462711781687579,-0.39896973888761994,-0.01653822268459664,-0.38034258457927667,1.7660335980419617,0.467224332395638,1.7185727471349854,0.8964010832879059,-0.16578411927310563,1.5423565914861692,0.6888601822995742,-0.3889916127216185,0.7207733443841106,1.3551607307674014,0.3374519403980063,0.05365950952276103,-0.5118838043435002,-0.3673679896713063,0.35409380600536267,0.6617128077888338,-0.6250201699220324,-0.2224932871649104,2.2439943906277935,0.49351173403557763,0.6161534894533938,-0.32692093864176675,2.404957156657916,-0.6248605540954442,0.7906728344482157,-0.022367443147030798,0.40030696133192106
SIDM00954,1.808179880113431,0.5584730918513668,0.057750000052283215,0.5268505319717528,0.8541470098516534,-0.9601226452460097,-0.33214745562328535,0.816047954258241,-0.42276135027558037,0.5465531739703697,2.157298743884557,-0.013285397526458128,2.0615257118519486,0.7261593788892302,1.375008281277583,-0.248750784782017,-0.21840329330324534,-0.41403854381446303,-0.009581499405848463,0.7247524659411342,-0.47031846227884805,1.4345004493747615,1.4198534761371515,2.321421871982635,1.8927339693722267,0.7019588772611929,-0.32356289582289166,1.4379026530769996,0.9973510865712425,2.3502516207721467,-0.8891002019820509,1.0822773203406482,-0.2737527736136126,1.439183955952613,0.013842629742455884,1.3164966666466578,1.8678190661724698,-0.8820166209367544,1.3831164120705304,1.2647770006238364,1.0593010226491928,-0.3526011333920914,1.8439723590705084,1.0197336236982324,-0.7468075046288435,1.749220932079602,0.9387545233660706,0.9875611091162809,2.3535203104750377,0.02436941374548471,0.9863451848066037,-0.6652569988408132,0.7437253182580178,0.7255075943561624,-0.5071335134870175,0.10483290767601859,1.3149731311166883,-1.009394051146423,0.7966004587605297,-0.509137038976403,1.4439810210936417,0.9306049211597114,-0.8189989272071118,0.2483097886364342,-0.895449379196973,-0.7245681416997142,-0.8224740100621085,1.659311503446069,1.277403464340304,-0.08214097675178265,1.3374865048849083,1.4780989940641076,1.5658675571366363,1.700477524504709,2.4511918154348153,1.0214626272850797,1.955441363744781,1.2043510604987642,2.4831673396359846,0.7222217346722585,2.564225497882323,1.2121439586458664,0.7946385847084934,-0.418300501257541,-0.5352935796921127,0.42695946726219125,1.0410212570763913,2.1748880634011987,1.4131815326953547,2.220515791080508,-0.456990310459968,1.349549152505152,1.063121187129203,1.0414857314111894,-0.22020072354769837,0.4685068763044125,-0.4589514055885849,1.8050657945367607,0.283221866489574,1.8257235196435928,0.8086463337467612,-0.4086733806628187,1.9141949515554955,0.5326616931563993,-0.5393034051163444,1.0091436215832412,1.2839327505969371,0.47496075961554246,0.6167323628794092,-0.7757088921152046,-0.45013873890330613,0.01786897735094431,0.020545314858405807,-0.5290550767259657,-0.5084186621273616,1.5735888213412896,-0.8477898945769375,0.3030109059120983,-0.5086791878463308,3.1494096932217093,-0.8397830123880123,0.7110901529295635,0.5998362117035594,-0.047192881937936464
SIDM00951,1.470542194394536,-0.7492647730568728,-0.4170001217851255,0.5526150005445147,2.4878785984965024,-0.3664080351534828,-0.0731386849289361,1.1057569442931696,-0.22016728949773326,0.2910192456514428,2.348175666176233,0.1961898715207318,1.7159201609372468,1.4053447108352388,1.1909668148428179,0.14975314530325165,0.023745807531614704,-0.21982987647229715,0.09573794605889675,0.12722523949552875,-0.5678117175345969,1.0244948706887516,1.122264875817069,1.9230668303644614,1.7105914847389074,0.43432053582095737,-0.27887696472237217,1.2329510522329092,0.7135445030704798,2.670100637111608,-0.9287925684330655,1.529092797420089,-0.5166338653179515,0.9434912093275187,-0.04560015005371738,1.3764812001094846,2.033304489566095,0.8251076306567736,0.5516038673372027,1.2733659128514698,1.0315083377160323,-0.16980725820506581,0.9684276206783653,0.9561218947126194,-0.7440142333703459,1.891724652767937,0.6925174605315755,0.944396512005142,2.5349321324060416,1.5456047685464844,-0.5150228887306676,-0.6647377742326791,0.7670696907195836,0.7614107408696594,-0.08944637126180405,0.5259671071220409,1.7853698871233774,-1.049057897040258,0.7691212770318392,0.4706507610687417,1.331425866924478,1.407385952131524,-0.7438918559616907,0.5243378345847669,-0.7416434629965866,-0.4680640135636292,-0.9600277662896513,2.003556826569161,1.1890274608351616,-0.40197763709896034,1.3657428048765463,1.0071640344917472,1.876150921025458,1.496815789553578,2.502286913850122,-0.619612243660848,1.7762304824597086,1.2207013694860458,2.78781439343616,0.7897606142577945,1.54962148957228,1.5940959247957454,1.055759929942149,-0.25300581410836404,-0.30557567212281117,-0.1677387300234276,1.6162141845768794,2.241208422826354,1.2796129448782128,2.178944456311262,-0.43558619015690825,1.4885203247463805,1.2772839670829068,0.8330384892513802,0.059907890984818545,0.260392650377322,-0.4391211694771192,2.3510816650079875,0.7722863533289372,1.7885301117879908,0.8819875181323394,-0.4579576822823075,1.3922462425027078,0.924375649444424,-0.38402683615436467,0.7949310650390636,1.9696173315876393,0.49685486319728267,0.43076496284656934,-0.392235421801272,-0.2060315958892672,-0.775786621261051,-0.028975749706494445,-0.2581280698190535,-0.009998543685568802,2.0714512148073676,-0.7308726797043587,0.36808794930055133,-0.4368024509831296,2.701147800680654,-0.7241899953527883,0.994733028414353,0.6512538633980153,-0.6697413163065092
SIDM00948,1.5533743038266732,-0.6795911502861611,-0.4019515234827573,0.5705841704358356,1.0195175116885282,1.9317582086684988,-0.001574947561620098,1.1461791736692264,-0.6227411989585138,0.4938315828669446,2.257502551578515,0.05425900894727169,2.2804733708883953,0.9228173849567209,1.5382905869259895,0.12966653544739473,0.6116426084526896,0.10608347609020898,0.3184487126201508,0.33692201621294543,-0.5465060372697088,0.565627301848276,1.8912508132524175,2.318943114009558,1.8451454125249986,0.7782476678211807,-0.17325349095321294,1.7980266039748476,0.8047664343862316,2.4196973839731055,-0.7961802629036434,1.9328494339037174,-0.35396280715145495,1.1674531291125743,-0.0944851689439028,2.2640749807620297,2.2199772547057735,-0.3429217242541671,1.2070341735611334,1.5249274930423427,0.5106929068490091,0.16114016879734708,1.5140316930736755,0.788183505534937,-0.7570476524237313,1.5113914529508896,0.7226478217534823,1.185845617182045,2.215714426779129,1.7003729950614095,0.5750039759446736,-0.8104991413674848,0.958641016462967,0.3638374008733412,0.23840200356582367,0.45372606120396985,1.8511990429929226,-0.8871721769856876,0.8642128730003791,-0.41246774953828536,1.5476378635291075,0.6752598221230106,-0.8369876430103198,0.5715439134270957,-0.8568953436004452,-0.4343214128405121,-0.8879655731085853,2.2921380990699993,1.6429424207728955,0.017722537774007577,1.6292198253081132,1.2201330875604004,1.6836771960371095,1.694392485933102,2.7200650740192884,1.1727701179614125,2.0312456866917494,0.7713659806082195,2.8421532191894867,0.9947285192496379,1.523894865901781,1.7708208546078217,1.2754834350368212,0.15941310358388747,-0.3510310324034966,-0.11569404095499856,2.4989697019911543,2.335429434667957,1.4244116557707809,2.6547239551787545,-0.1529466239109464,1.3397116303769034,1.083691284285979,2.094368965031894,-0.1441433349855553,1.0782446950163396,-0.5122636735899028,2.3193203721846487,0.9171952942332247,1.5805852953105675,1.1141586103707684,-0.3072664231877588,1.3475956938392528,0.9729600854839355,-0.3749663221703463,0.488564773923085,1.8197547644340217,0.29073105709071295,0.6447327754088269,0.1442549774972267,-0.16549914550703496,-0.11888331348773708,0.24680069216813577,-0.399776612744279,-0.14438034604055425,2.0393896659679718,-0.40266701372840513,0.5529794669464148,-0.3446868273685436,2.6944872630577055,-0.7331537104458558,1.3243409651861955,0.8823933343965692,-0.6725570012836242
SIDM00203,1.4196015075772213,1.2249702131436384,-0.19803329038036013,0.3594218181348709,0.8398663378951929,-0.9040717851328025,-0.13295160129197414,1.2738052566128018,-0.6457389960677506,0.46360345875076986,2.3434755567846546,0.34844913890748186,1.950989173406105,0.9369083321055609,0.3704405282176887,0.11378835369048149,-0.023306629684122903,-0.4707467420094734,0.14815979725387168,0.6572770594788206,-0.24212437308277837,0.6728600916494523,1.246344068393779,2.093787574388346,1.4720248500958675,0.742673527287316,-0.05101998989015432,1.6312685640353366,1.038753617612662,2.0048607622663805,-0.9090704129122501,1.6480794237499292,-0.3576696306810256,1.509857547769823,-0.04498813750411999,1.853619609641938,2.186058426489576,-0.8495046800871268,1.064914459451653,1.4601465269629166,0.8903257722832517,0.06662445582902145,1.7562588852173473,1.2263872447590942,-0.4026595502969835,2.0724083974013205,1.121895524727081,0.954199140913442,2.509621995914181,0.3716115867440758,0.2714361265441796,-0.8127018627622322,0.8805427157039551,1.0505022544193479,0.40158280577586597,0.32696577617423406,1.3975420652726263,-0.8891706750416647,1.1120986671253386,-0.4676333313816351,1.193004411809726,1.6290068213516316,-0.7484295200364582,0.35256759303552465,-0.7911739227153234,-0.6822999706365895,-0.8866376911887244,2.1993919557921804,1.6711618736352687,-0.34351371737649217,0.6738632344478691,1.0756679739691326,1.7621946442291676,1.8463397854194727,2.8858336079088747,0.8442740093173169,1.4091692812359573,1.468657727688066,2.525551138392416,1.0008162964250855,1.9414136569491052,1.4206022229095487,1.3053301342912669,-0.3780711690132108,-0.47910048836949953,0.24742829702428848,1.2215273622982765,2.317450899294729,1.633142821406817,2.14749358953447,-0.5757615881468087,1.8123772141392107,0.5411247668101868,0.8812901172454077,0.7227357356802071,0.5572705747356913,-0.413487787390088,2.3657801865560617,0.472328409294984,1.5237968825197263,0.9946718488624391,-0.2772885127329626,1.3219091730344106,0.7239814371878066,-0.5814450800369076,0.8043867426005187,2.086677747350343,0.2847336361661376,0.11385828314247359,-0.6648652874140267,-0.06742821578794835,-0.38476960794296516,0.5657833826701639,-0.4325347901929605,-0.11134493630799874,2.1939906326403573,-0.613967795632303,0.23476840157926004,-0.4661558770473932,2.88963318105193,-0.8440791306043554,0.9479619437675517,0.22387649930464523,-0.5401642878249088
SIDM00896,1.36378601336038,-0.6313538795562584,-0.1514261742953011,0.491902468250769,2.618397152117884,-0.06253564648197342,-0.033303225284316104,1.1219248751225162,0.030638499669360348,0.21529381222147959,2.2546181128152405,0.11108848838586224,2.149528870178651,0.05487717851682329,1.4464705502819133,0.13160279495983743,-0.47983001335190445,1.2688532998500814,0.29567350764648237,0.6313617715460532,-0.27826233556352115,0.8825862919421634,1.9715807909425942,2.103791558683044,1.8288572569637076,0.5402636893501307,-0.0349790967112622,2.127575683288439,0.6392195383970647,2.5678519887532056,-0.8227406539021899,1.7327657268906562,-0.3440868855753412,1.1898058911743024,0.09945833223023662,2.0738656556257284,1.6460832799086393,-0.8118204375142469,1.7295356672281905,1.1430698549502176,0.6739209886285713,-0.1214757994664074,1.4931494248454174,0.717510139526745,-0.6704430928291304,1.8599031415396592,0.9732322701187821,1.3659191035335112,2.5459711346149643,0.8395695216775317,0.14256117727893494,-0.6300042504811701,0.8052205888574279,0.9645017403461102,0.6051703803927286,0.3672383332836185,1.56698862876442,-0.9185333909639826,1.6603519045385606,0.2083305247932912,1.1542576848648323,1.18176552330916,-0.7327838325609312,0.4286210158778067,-0.6781761730366289,-0.7071435706153615,-0.8590350398110368,2.12546295356795,1.3316975605300563,-0.4747517206627879,1.3520587173118748,1.0661666796414784,1.4225081417122973,2.213316733170099,3.1057367237898714,1.497431875752582,1.6706702618710494,-0.5333548827396722,2.6143769456749637,0.8402469317875726,1.7844622819375076,1.9469832990140068,0.9012499320609221,0.41129081047993665,-0.3081508726926845,0.21907163825665035,1.9395011757224008,2.276301529297915,0.9887247101702357,2.147736876443439,-0.3403564689990095,1.3767898403309122,1.131347075047261,1.25895196044932,-0.5537933454866324,0.5842089554942728,-0.3114305490888879,2.6300220977910858,1.174858773050072,1.9086517791336146,1.2176488302521113,-0.11593425219449197,1.3885367113718745,0.7160820780398571,-0.17698168243990844,0.8162708028073518,1.6435082422502192,0.12666258476267522,0.3662477242162947,-0.8617763617411296,-0.1864409592393629,-0.4351966816719424,0.7445684173517372,-0.46143778937619934,0.27874935350197383,2.002276217683842,-0.5451707436062672,0.615488374257374,-0.2840480174029926,1.4940578314377049,-0.6586741603079821,1.1126396466155777,0.3565129600374864,-0.7473546028001417
SIDM00285,1.5045774251405144,1.1872274738240898,-0.5958422693670883,0.11244483643675754,1.682870462778421,-0.9667982163821929,-0.06786929776349093,1.0601024226892946,-0.7001147808342776,0.5284610022885179,2.394277537470084,0.9336414152316737,1.7559196334953189,0.6698985819312792,0.5210991360329811,-0.11200863859064501,0.3927525107513699,-0.45480879529567675,-0.1731645640755316,0.4858341755594335,-0.6637468042241614,0.909433491231639,1.271974489990584,2.1686032410496927,2.071141191391789,0.9759154948716351,0.06462977145221148,1.8861587899310026,0.9882488628599992,2.4283440768756406,-0.6989121571496961,1.8751145183645574,-0.38855497050025684,1.348891322209692,-0.4021871850771729,1.57085984334446,2.053590773795171,-0.88020530699199,1.0086908734204443,0.5995172321602984,0.9901076336282651,-0.7197980416077773,1.639354199799689,0.9223557252268729,-0.7907265310158995,2.052397109396551,0.7137519670040288,1.416134632236607,2.519129681990552,0.9866639249472031,0.5920240295401789,-0.8051307767358885,1.2785049200522798,1.040545272889175,0.7511765600282644,0.22841747946509075,1.174969353715771,-0.9495022335549863,1.0965689065764965,-0.4656179805555295,1.4935975721016266,1.2682140577507155,-0.8086074855099674,0.4455585326794252,-0.8502785806532434,-0.7439301118270609,-0.8308811922003011,1.3451575220967347,1.1633325437521442,-0.3064663579299594,1.4897274337944104,1.3162135144723168,1.5336526044090888,1.5782842751551174,2.5776448031533588,0.9963655288698086,1.7475798997185328,0.4402338496014363,2.4172623188341626,0.8347144261198326,1.609455937036011,1.4256378896461894,0.4740898544618404,-0.5811360443553478,-0.3200838842355718,-0.10419208369784616,0.9896598994635611,2.6150811233057003,0.9650241717762711,2.4780422213966053,-0.3968185432625075,1.6527326902109516,1.356110364145739,0.8992382632079098,0.35234891896497567,0.12266751835639318,-0.24342999644234523,2.465584706662374,0.6464371850497138,1.7582366995319962,0.9311275830145563,-0.3507037803980623,1.4050968343255723,0.35984884560968844,-0.505454106858124,0.7328460301008669,1.5196351735332316,0.3820663466112723,0.3648442343781321,-0.43487344710772174,-0.18036398319058594,-0.6595561835268854,0.3997214075699097,-0.5096592940734013,-0.2776118648330243,2.189123004573715,-0.6434553485983222,-0.2583148534735121,-0.4574408835614365,3.1919443266280543,-0.869214760872105,0.8319543989359863,0.5615386406473131,-0.7208402303816303
SIDM00930,1.1322904449567468,-0.5679620959350835,-0.24280979874881592,0.43154069800658273,1.138002808057433,-0.44043431314477915,-0.4038339407756239,0.9748228173834333,-0.4485865019527175,0.15192163853948795,2.0685709532608474,0.26587113702282383,1.8142324472545757,1.0294034699931178,1.1582602423303694,-0.2168499935910792,0.093781805057476,-0.629785866873061,0.32581269897948023,0.5691447269910922,-0.5580457543607628,1.0138953866133988,1.1199581006789279,1.7601754771055462,1.3716259399363406,0.9353360905682856,-0.5086941716305149,2.2369404919037805,0.5590596180419397,2.1610208266452813,-0.9319286217658194,2.0178101702880773,-0.5465736233188512,0.7189002905580509,-0.18831526565065182,1.3670647037560748,1.6982319502247423,-0.8405798122161532,0.9318161587863781,1.2820932194531445,0.8765913855193238,-0.18360529414558546,1.6466356426436735,1.0331811088456044,-0.42725905449021656,1.6420198543575597,0.8709667175515041,0.40341707957248935,2.505182977658426,0.44815735537536705,0.6736525380354234,-0.5387446664310446,0.5852384635840718,0.6741311636401043,-0.08552985569709468,0.40832354677354504,1.6224392542154946,-0.9441140969394548,1.2551362342606698,-0.1479211352166375,0.8291392418389623,1.0712794785976134,-0.7348699686201731,0.21515043455989505,-0.849060150144047,-0.6369658119466356,-0.8477235416184199,1.817481099242603,1.760506169303007,-0.5473785914666403,1.1864884678319967,0.9250999967157442,1.7602334968377402,1.9428886657130715,2.8814855243899085,1.144022681627797,1.607592241537226,1.471872208970305,2.1966576023393873,1.0051473365349688,1.2736756732158978,1.7700726289779027,0.3283006235649167,-0.3141751236898392,-0.5785911967314952,-0.07552020134877492,1.3449602134085559,2.6515390744289955,1.163741523025697,2.132340044749066,-0.527127019076652,1.3545094228388375,0.7724856818190449,0.4252965078113772,-0.08734019477422,0.3689961976469997,-0.4738669890004699,1.9279064063445215,0.22790513455836345,1.7381507399296738,1.0505657749941337,-0.4943723893064613,1.415141889408203,1.1882198797967358,-0.5907487469910306,1.11779332559063,1.884454962191525,1.1895139221445354,0.6176256262696068,-0.556984640664546,-0.3655874096109425,1.3030447486421388,0.9992397357456514,-0.5627007199894991,-0.025322789025892693,2.2919578027041476,-0.8461085310575464,0.9532330651860998,-0.39641326445631503,2.779900343112913,-0.7616590164265243,1.092874395978638,1.0112611466328008,0.6386288650102385
SIDM00205,1.5436654495299567,1.1916816179001455,-0.28060598175823664,0.41292792674339784,2.0077411887421306,-0.4898938298211818,-0.035062974297995396,1.3351377400623332,-0.6002373069114142,0.1741309994263744,2.1031506391844466,0.13234199512563688,2.0976101087152057,0.9848126339393676,0.35407621922027177,-0.16207436258674415,-0.8374420225403614,-0.5458681973024767,0.09481723580513218,0.2651373554841662,-0.0444182293283124,1.0545010395059962,1.3967822038400262,1.9022342632603133,2.0445629201667703,0.6555636840112334,-0.09121926229875926,1.5587100673483814,0.5520237922259232,2.221698905298301,-0.8296911749333199,1.5234999567732135,-0.4926954089940819,1.7662446720217648,-0.07905722359692655,1.899837084410006,1.961209654107796,-0.7395160394983641,1.2391718765745874,1.168520535034332,0.7831177671232773,-0.37306732701085454,1.550747402290706,1.1818204203196911,-0.5229805277573447,1.3551083362466803,1.0833443514274133,1.2300147235632595,2.3736940480443067,0.14609769352587254,-0.008081517559121352,-0.7717334523319898,1.113292924457196,0.631508861153641,-0.23313035191368026,0.22144037074186745,1.3830893552274564,-0.9381835887666343,1.352612376277703,-0.08681696409581019,1.2074703158408266,1.5047573936934915,-0.9097343042908067,0.6489787157503948,-0.8243390237495575,-0.662239882802642,-0.8231163008645184,1.8383875384276127,1.3913211227991376,-0.673364358783701,1.0432944233984187,1.721012205755251,1.3010225893425356,1.2546773538737805,2.586804857243649,-0.3790836278271893,1.5152702182726425,0.7915556404519003,2.5685480376907086,1.389183071984342,1.3396332860790017,1.6898043652649402,1.2573702121610562,-0.22458566455831694,-0.45564520001032827,-0.2399109515986532,1.3634781802915747,2.115894700538393,1.0117977217889258,2.155807920059407,-0.3976169682402485,1.7889219553885485,0.5617635634793327,1.296973532320225,0.8549244122223938,0.40076038551212567,0.23963560005399967,2.4491138377600032,0.5969561837063099,1.8089564268037965,0.8121851157849739,-0.3322381201739645,1.5683575754510166,1.2157738184119715,-0.45322538019827535,-0.1376006376672136,2.075129252440147,0.33212980985351886,0.39704224485015666,-0.6911083592451779,-0.08776534197976427,0.28540074175032726,0.6132398940863892,-0.3909325150048129,-0.3445053070056507,1.5310774561288965,-0.20011979232375138,0.8653902186428072,-0.34754973017385776,2.960074910725931,-0.842924967555353,0.6273596017299828,0.609629294049641,-0.6988151964118426
