,PIGP,PIGW,PIGM,PIGN,PIGF,DPM2,PIGQ,PIGH,PIGO,PIGG,PIGZ,GPAA1,PIGU,PGAP1,PIGT,PIGK,PIGL,PIGV,PIGB,PIGX,PIGA,GPLD1,PIGC
SIDM00299,1.424279118006898,0.5972528840145978,0.11005689577771627,0.3151193757781042,0.4989188550180914,0.988972360732641,-0.548640871898145,-0.7703427909669569,0.9381571262586478,-0.34282849158498413,-0.05398141580545513,0.336934592480217,0.7256096511253506,-0.7361737900885564,0.9695925978682758,0.7626505990706232,-0.7431061849447393,0.580769721333894,0.8755638496134482,0.8017501745865032,-0.6568074878823282,-0.7720686745069769,0.8530127553448689
SIDM00308,1.684047612659898,0.7678315644979845,0.5466680698660359,0.730085523318441,0.1953221829985683,1.052683891798576,0.10934239254959247,-0.6762224256389386,0.37845465057325095,-0.5048905886578643,-0.4406119737956303,0.35881145907110157,0.5122595134412956,-0.9430652649714649,0.4514229704798815,0.3274089374626306,-0.6900160330846278,0.7857581129575801,1.0572623298681576,0.3699517233234208,-0.6120364626112653,-0.4688071796577961,0.9896642171378643
SIDM00227,1.4359488847357291,0.9499610731871735,0.7829763520008598,0.4817868237495402,0.7385347960824221,1.5253217146857132,-0.3900898730155349,-0.8494398360927741,0.5352621491963377,-0.18237677867080865,-0.6540077955122386,0.6478872872283549,0.8611518462685921,-0.6624978358807484,1.3664427779726527,0.658589935900812,-0.46676798418865895,0.5554219295284201,0.6985781905596915,0.7983916078210618,-0.649888391888003,-0.7453409653248728,1.354815753261218
SIDM00294,1.6958730995842806,1.012059331187959,0.21237060256579302,-0.1091551523835106,0.48923868865469133,1.0494491970610014,-0.6530716838066678,-0.6911944185440676,0.5664780623950908,-0.5021237087643832,-0.5411009045405797,0.36017964742883385,0.666354158581315,0.17421856485957232,0.6108003304256545,0.7403520208551766,-0.7333267561840666,0.03903010002262233,-0.2958647243109245,0.8774335622376461,-0.7137595385860314,-0.7397132926648415,0.43574325114932994
SIDM00677,1.5175345116476857,0.6716788972776939,0.7912905707646773,0.5891476834688669,1.016464754087277,1.261334282335601,-0.4585654921329538,-0.7095386046618165,1.0083946890371018,-0.2761535213030386,-0.6763588582075181,0.14492867395755563,0.8428544412148266,-0.7160373305392506,1.093873528503876,0.05453688082960673,-0.8263057311503279,1.0941487334110955,0.7300710664799588,0.7927498679784476,-0.5992545545691746,-0.7809023742779627,1.0510401523056596
SIDM01220,1.5491604744375882,0.27166553027543827,-0.07379572359839648,0.18029542358523148,0.447960068077951,0.8702723705675217,-0.5445964556980625,-0.6960722121004923,0.8261347751100007,-0.4569957499004904,-0.6156677755446472,0.5321603391467751,0.3236302825604573,-0.8730609021994463,1.4844494267915138,0.98099630538078,-0.6410959774429282,0.45098931186582486,0.7880436424349874,1.1084286093295896,-0.5536227391903985,-0.7780983972129685,1.064133248065576
SIDM01259,0.5909029730777481,0.04910410945843232,-0.5527224133482719,0.4751355799005443,0.8661634389533087,1.2099231592233588,-0.2850781038744696,-0.28861455587703905,0.5848086410832336,-0.36258907140949104,-0.7268465568997702,0.5012468813828806,0.8945444018003204,-0.8620226716286524,0.773766147200529,0.47586753330859577,-0.7950619986611309,0.8666640758577214,1.7644124928920528,0.9125106094225613,-0.3315602015625218,-0.46553106089139323,0.8205951267815446
SIDM00680,2.0431978987503405,0.5646083257171147,0.45235078210127944,0.6107698191462227,0.4246732080916002,1.3181753385508268,-0.3980828717793319,-0.6346417460712537,1.0229759726781278,-0.38994404248302583,-0.4119692386849023,0.42804669795767475,0.7189691609689457,-0.48113198145916475,1.053201387467743,0.23375138127189457,-0.41216454660912966,0.577031369809567,0.9763098521571841,0.6562351399122236,-0.5529494726439392,-0.8095756123703792,1.0818387239672465
SIDM00346,2.182785526187078,0.9718534468186877,0.6538723663449949,0.3265369539028067,0.05998688389398379,1.1426873825395347,-0.3585932949922777,-0.7192527578920209,0.43617754969183253,-0.37267796311596035,-0.057206457911301196,0.643545690023724,0.8212582444099363,-0.9457366113161162,0.580383039793149,0.15399049834659906,-0.7102989675540027,0.9051139700692141,1.0986120515293896,1.0386399254005063,-0.6795334611658432,-0.7132061255082764,1.0352979435357914
SIDM00129,1.9711253142178227,0.8637511357258216,0.46931590700019826,0.3453907849519071,0.7780099514529005,1.763357233206202,-0.25622481907064826,-0.7527770692186194,1.9808476227486012,-0.4895687359863606,-0.3565637436470704,1.411396575241433,1.3549729808608897,-0.8689963317179982,2.179905424234268,0.33119355433970143,-0.7161692256995483,1.2730297435797264,0.6271902585985706,0.6768514415560999,-0.6338223346841271,-0.8023345596239908,1.1461218987162014
SIDM00627,1.3744718571513592,0.5788888234211237,-0.11021592687899653,0.2864515379095781,0.3297266047107606,1.4483046579235006,-0.3786899382286574,-0.6652901071761396,1.0811501013796334,-0.49580387666340986,-0.47586682474880243,0.11575189912687109,0.5120004848281704,-0.8643089912617844,0.7285210621215638,0.291252820563075,-0.8257869875698051,0.5607374583061799,0.942135130229227,1.225862432496771,-0.6060212310197877,-0.8149820083871566,0.7372671262459883
SIDM00293,2.040333243543903,1.212846606536601,0.8436800744596942,0.03136938996723516,0.4704517890409373,1.2954845001146504,-0.5338078901818846,-0.7080646552812008,0.7445932864946182,-0.39561069861747095,-0.7416182742944994,0.13234291426610492,1.0853334438869715,-0.5932824603133273,0.7167770624065812,0.07505541075767817,-0.7992404918442505,0.6496152675110786,-0.0633742456408116,0.9315870844993406,-0.6897983814611918,-0.7102916863684032,1.159269311867407
SIDM00274,1.7675307341291007,0.3478891503255154,0.5045966454867074,0.7232728521449174,0.6192031752777576,1.1191422442922454,-0.4875335811443432,-0.7887182793558131,0.5662310192657775,-0.6149199455570838,-0.5943015245965466,0.12284577869188198,0.8505596777297215,-0.8032240753151929,0.9775917232823798,0.7256009260337744,-0.7759171828972455,0.46702927831713065,0.46717826122203676,0.850248521063072,-0.5861668153288363,-0.7903827230690365,0.7797157612180796
SIDM00544,1.0251537648684728,0.9075193904639968,0.8746930782226846,-0.17082083660681702,0.4292696660220427,1.0186685289488804,-0.4764878935765993,-0.6090823245662853,0.8776106868414281,-0.4399807991988416,-0.5906299841558602,0.21328605650772403,0.8802244568170549,-0.6253655127714796,1.1426018849325816,0.2959315892318356,-0.8511556879996289,-0.00938586823139073,-0.23671584197899354,0.47954244314483924,-0.5373281843673746,-0.7500120265031407,0.925718127110397
SIDM01006,1.9160115716965995,1.076540397664028,1.4123914423828459,0.7884523343048184,0.3668605348395872,1.138314106204622,-0.47669388375207483,-0.5975915219030883,0.8024615826650738,-0.44761965651975477,-0.7542833276600389,0.7689523054383078,0.8076997982383275,-0.8169272001854923,1.395702936075735,0.920170817925045,-0.5879133684255666,0.47961880685065544,0.989884808963364,1.0199148751545366,-0.49850638590284185,-0.7144861339967289,1.1019405791667578
SIDM00302,1.2756592779785918,0.5466760453426038,0.3720958170945623,0.21404049539493986,0.430195140127392,1.1646631474675693,-0.5419980133958078,-0.7666359057753154,0.681363458506043,-0.4301287567202825,-0.5148010062557831,0.3020302715976361,0.671836072193594,-0.8761180034106388,0.902789695152063,0.7091078116668291,-0.8593170749585,0.33814444529579674,0.8872447870633599,0.782682775959926,-0.6462457023893393,-0.7751805854272876,0.7481447534156269
SIDM00549,1.6073524293442287,0.5098662958744403,0.7742616957280684,0.46613686271725363,0.5524236969105822,1.1435155525265748,-0.36595586652360584,-0.7544302986062029,0.9387738049179749,-0.37310579115600606,-0.017310919757066848,0.15333222921762912,0.8707255533599781,-0.9417685582170177,0.5974337848324586,-0.19395935190443783,-0.7938148831885716,0.1570384259182704,1.6183021615095017,1.0156563085404313,-0.612419351617655,-0.33466579883514974,1.0621431111857296
SIDM00292,1.6861606757063996,0.7819232780258406,0.5328966707273448,-0.5040208830643875,0.3617788998567383,1.585250819453859,-0.7212335858086429,-0.6436875928249278,0.6974238848893296,-0.051426553208706954,-0.4553420675403624,0.05917001309837653,0.9350757947437158,-0.1625020360644146,0.8749659700877085,0.4222835152912201,-0.8191672617613297,0.4694846374227367,0.9377396912312643,1.134311715140597,-0.6094823372062568,-0.5910303704739257,0.9564889458275787
SIDM00623,1.9053792056917553,0.5054176252145713,-0.034753114171454165,0.06860318307437076,0.3585919596182335,1.0873387251203095,-0.25725034801654906,-0.6263143028344421,0.7592592081456158,-0.33745858811560253,-0.541836116383072,0.1458195649914427,0.4459620170234354,-0.8138543276755449,0.7499494022368973,0.2880015233942344,-0.5868661373022689,0.2875105015883839,1.1828216264852371,1.1130603581847727,-0.5175262981305571,-0.31291318203275037,0.5679363336254625
SIDM00638,1.726837911376517,0.99284774603645,0.456886015390704,0.5415006928962645,0.5519709941749805,1.0091328683472987,-0.3799687294540157,-0.6791218609083144,1.1496286795672894,-0.48980552760105367,-0.6547139453544867,0.5473598903051442,0.5933473866193785,-0.7403575934967251,0.9786947484137574,0.7898818866951787,-0.8053387981857902,0.6879336536606151,1.1966201937417755,0.81035168739909,-0.41548215144740996,-0.7619699846817464,1.0275676324078775
SIDM00527,1.7374551996646046,0.7311107115527329,0.4062718471430392,0.14862971817656676,0.4979328494871129,1.4740126934484998,-0.41919595249395375,-0.8106971173474181,1.112014911974271,-0.2553603014754095,-0.4474182558991766,0.4923672584523537,1.0043912095959895,-0.6704756405524998,1.4782143108393366,0.42708062011842723,-0.6876552169136254,0.5034910996793872,1.1923514451942236,0.6631790246579014,-0.6469586270029006,-0.8712217835689822,0.9645342872303134
SIDM00976,1.357670647388595,0.44820837280671105,0.405369373069019,0.7342603193068727,0.6294427646012163,1.3141653675540756,-0.43066273379886266,-0.7052035688048791,0.6947841546358746,-0.4775317834600434,-0.6698152107014194,0.9252347170404324,0.7827356714489657,-0.9781700313386932,1.1171412170533175,1.0058843378939744,-0.7717104231494702,0.8153607747169833,1.2251163771372913,0.9627737678672138,-0.6134028881723304,-0.7930236028536396,1.2381150291432788
SIDM00316,1.6274824506805865,0.7782912387937929,0.24122810089189345,0.12215100754014369,0.5187573247767526,1.3899153618580256,-0.4769447290139771,-0.8395164608323892,0.8708771880509314,-0.4683425092613163,-0.7692596497254227,0.43878923299613426,0.30653524888854183,-0.7974717215303833,1.182705993604729,0.8419785387059746,-0.8138074814213384,0.8051779355550749,1.0699370901108238,0.7282069012910568,-0.6634969494857357,-0.7314900469745581,0.9224032859433908
SIDM00326,1.9297639183295945,0.557858584366536,0.19699608532629515,-0.46002644026028505,0.45770228724778905,1.6232289794311068,-0.4021726666945971,-0.5714128214406382,1.2249602823702626,-0.5732981383315453,0.0049016110971877285,0.895328816566255,0.631898753778086,-0.7510924434828877,1.5403908788730327,0.582261421082436,-0.5605295856044149,0.8980701298627994,0.8991687776574632,0.876870281991752,-0.732958160862039,-0.8349222497845141,0.7699320775038065
SIDM01093,2.173898335047339,0.9866311330487645,0.6104815057481432,0.7091025198181802,0.5901856633952981,1.2475427553433103,-0.3266681310462134,-0.7491820228390911,0.9167866714099919,-0.4136506421143304,-0.3710461989115138,0.8035555665918519,1.154002202896241,-0.8726359485265526,1.5338245799664783,0.9206762121528896,-0.6945651506775923,0.5716218522424553,0.9166742366696174,1.169517531917302,-0.5021310090935506,-0.8005936453398066,0.9481567107600162
SIDM01098,1.6371876111994068,0.36804150857612467,0.28210676664617346,0.4322753526130354,1.056475925493354,1.8543898233950107,-0.2789489336967546,-0.7393591543215874,0.8249154925824719,-0.5346148838388223,-0.47611511913910526,0.5492851553882188,0.8627408182888382,-0.7664949769440706,1.3601928073637344,0.2737044036612592,-0.6976366108174119,0.5307727561091802,0.5415608087892578,0.9169758728263063,-0.5901807694510602,-0.71798535999043,0.8232304401588634
SIDM00424,1.7646407647739883,0.5562966877103077,-0.8065908490035926,0.30255939195718384,0.5022566904618249,1.15811128932429,-0.4917708153849056,-0.7149411765516719,0.36405498813394993,-0.43607306584021827,-0.7356974836571565,0.16441347770403691,0.8654411089944359,-0.8465670945249205,0.5928023427985163,0.6041517171079956,-0.6847205878085927,0.4294942589467794,1.2174188611061987,1.2348745590354453,-0.5778172542593041,-0.18053079272777936,0.9252699422665805
SIDM00973,1.3372305081910865,0.8416031251992657,0.21705659293684298,-0.12006269243215603,0.10972974373409705,1.3994027320735463,-0.39114992393942866,-0.4614937140728047,0.5855325583277143,-0.0318823260600444,-0.4272274743549921,0.5573398430005818,0.6888731303023246,-0.6620230012718417,1.3718537350604951,-0.16582649591905305,-0.707662951288257,0.7191433193627735,0.5372991780592794,0.8639954629102382,-0.6312381372566864,-0.8809215679332109,1.0581753602160355
SIDM00411,2.06811151128416,1.02726614093323,0.4374598949156395,-0.19468517849646852,0.46861998448785885,1.1621578349212411,-0.5938499038671441,-0.6967751001088994,0.7619299931000532,-0.45561383471369604,-0.6228632142058842,0.4775722335736724,0.8791096296928145,-0.9551899023436812,0.9668975597621715,0.003874719614227372,-0.7864306065259715,0.862113615502894,1.122379643362785,1.0105982538015144,-0.6333945270380065,-0.8262229223726986,0.9656984361445832
SIDM00374,1.8911003043166839,0.45030511979281523,0.09872243760231439,0.2569670185773685,0.5701524964162579,1.1896122796346955,-0.479636915597116,-0.6967029912433241,0.5045697432987679,-0.509410593106008,-0.7373500220489242,0.20500771060403652,0.6268519140439939,-0.8252890534029325,0.6487740639078434,0.2393974936244112,-0.4066043538102905,0.4981459739934997,1.353968263785892,0.8767934502382472,-0.5577209615597738,-0.7816690879289278,1.012860087812165
SIDM01160,2.081135751713604,0.7251946255664802,0.5524540649845935,0.7919121531059703,0.7783655372945527,1.0719357845619661,-0.21470896717314092,-0.6662515393651768,0.7326995204227994,-0.2846330349033818,-0.21611858239871534,0.404271122468254,1.247342972743854,-0.657763790965263,1.3482004502626879,0.20648601275356165,-0.7587225304812849,0.9171728709115455,1.262919529953888,0.7032080168379701,-0.5410036028039754,-0.4600989209929968,0.9733411735987282
SIDM00145,1.5816706240955283,0.8949102515823358,0.5528822444816223,0.3728108564917734,0.3545388072280113,1.22361709787835,-0.446962708766835,-0.6312280743660524,0.5907815000499206,-0.224461495975123,-0.6735532102744554,0.12295747688057836,1.123067870193793,-0.7506589050691973,0.6167195715727597,0.19068320579291717,-0.7750000039460426,0.3931974894278236,0.4642462429568363,1.226447159690842,-0.4038093446664141,-0.760146440732592,0.9238512054216275
SIDM00975,1.6953763909164279,0.32916536906572885,0.39394692732841285,0.2957640115469428,0.5741215401639,0.9368342219239587,-0.40083490701497965,-0.6946000639301564,0.8970905826867802,-0.3005763046815084,-0.39746363232058685,0.3843924534234355,0.7243554060588727,-0.25165320519339573,1.4979932398749034,0.6218118443722229,-0.5884722986205552,0.8713329297078274,0.9343625019695023,0.6802022890385997,-0.6235111504866118,-0.816054229953956,0.6797402595720108
SIDM00971,1.5728498662652577,0.04431532622315909,1.0413280763882649,0.1317758111821711,0.3590864675957326,1.1000603360094248,-0.3497678511013847,-0.6327244074634029,0.9186521211788182,-0.30303786084643936,-0.5804366666278523,1.2674910354831095,0.676556421407059,-0.8824327881180075,0.8122629915815449,0.3562811919881535,-0.8018481264701888,0.5153075248827399,0.6921170807651772,1.2971647434106137,-0.6615638477448331,-0.7240612339382312,0.9296298800039918
SIDM00251,1.7590089829064068,0.712292262416566,0.5017704887735556,0.2973989316407006,0.5618146757749777,0.926777548795606,-0.3520274361286802,-0.49719396703956975,0.5486774554072046,-0.6095863120901551,-0.5309789345646716,0.21229118270722422,0.4744208076615256,-0.38519503283086615,0.6506353886181002,0.13466040120865522,-0.6802526900821205,0.4180718267504242,0.25218881516959935,0.7893964605212374,-0.6369859874356888,-0.8267991269269973,0.772113242834325
SIDM00412,1.2990805232391778,0.5913515367282467,-0.45132223208302685,0.7195371255004791,-0.05155954521474152,1.0176423522918847,-0.5776085676522389,-0.6281441655031783,0.7532401430257422,-0.46866233947759633,-0.7874430322497196,-0.05376415070219371,0.6446488238775154,-0.9140670566797413,0.6092941113581652,0.20066381289762242,-0.756880572434288,0.07812423268351125,1.2329087523890465,0.2665859761822813,-0.4744610616280486,-0.64856419352775,0.8708862822010681
SIDM00023,1.9738598070350752,0.7126730781612817,0.4445366416672131,0.34071669211930034,0.30841907067874075,1.6210607435850022,-0.5845602021504344,-0.6950409626897601,0.711750366039997,-0.48063947216174546,0.043865144635991456,0.24633437543809386,1.267780916601116,-0.6640226207537053,1.2640236889493655,0.354157443986136,-0.6884649901285058,0.9443498164520517,0.7798922445884545,0.9372489556968833,-0.7089586572564109,-0.7959714855757863,0.9486697672929485
SIDM01198,1.5684422828541666,0.49578554480747966,-0.1652882293852522,0.06289565540087551,0.2427028036175175,1.0453411365455674,-0.43498517671400916,-0.42933842628570434,0.6905756602358784,-0.37507327136903923,-0.6304723255497394,0.08469882112069921,0.6084750226203594,-0.8765067827525034,0.5572102269632658,0.2502829256377807,-0.7664373603202868,0.5447513914955049,1.3955761208121693,0.9130664330274014,-0.45683281938979337,-0.5755190968384365,1.0745107979335224
SIDM00441,1.5752964360809978,0.6093470231863475,0.5082961353483005,0.7769070028075666,0.6522836164566544,1.3528915037405074,-0.31212742174316865,-0.6452214292142958,0.7799474960220074,-0.40145842223627537,-0.7556360968008744,0.5350293362428049,0.949016238924043,-0.9133307851286674,1.054885054754248,0.33821358054867867,-0.6591515598747466,0.3998001733095115,1.7301286170787264,1.1922178493278786,-0.5285369665707254,-0.7855959405520275,1.2082001633294288
SIDM00388,1.924062750515116,0.25971096614362127,0.33681293930316586,0.48323313873371126,0.3317845137337325,1.0461905441306376,-0.44924006655269483,-0.5012239746403685,0.7461910007606934,-0.41679718540953437,0.48517651484946733,0.1692541057098346,0.7606997439025482,-0.8388666205045865,0.4531010244337826,0.20874546243137215,-0.23775130778836204,0.29196674409091583,1.0323262549194683,0.8580319079436065,-0.5411512501759765,-0.6090243696971904,1.0585364464148665
SIDM00417,2.014166908853158,1.4453979757210402,0.8365665572645552,0.6637708485931323,0.22552132407242426,1.9986004392554881,-0.4497488858373419,-0.6591991465297957,0.9531929213951835,-0.19120105888887295,-0.6385949749828592,0.15704831144914663,0.7120576254750698,-0.901768713506491,0.9691616901559383,0.4560565370485246,-0.836301642556547,0.3955303158306691,0.3803497484836201,1.6116266812252826,-0.6413316343085577,-0.7912919255842855,1.361434670784348
SIDM00416,1.759811629399956,0.25067822467918804,-0.40607920218868143,0.9406306076270539,0.45284661425779593,1.2003310616044458,-0.38532768298013836,-0.6803233992062847,0.7455954128857952,-0.3401012108291356,-0.2649220103967364,0.019195000421639342,0.7604166679441337,-0.9311006239826243,0.6516739746913768,0.49607557191852875,-0.3377419614442807,0.7133146900727341,1.1671495178781062,0.8322943106808887,-0.5581700116327164,-0.5539736727541242,1.1194693282544772
SIDM00974,1.9622710763385092,0.7041034189727955,0.24084610700081258,0.34484380044088153,0.5703173953940835,1.1301111927798062,-0.46557385035424037,-0.5720881416310365,1.1529624593488563,-0.31765632815657563,-0.5300273353352518,0.6799759291308168,0.841277538024235,-0.65988207552779,1.3301765151838651,0.6904952369508524,-0.6007473071676012,0.4984358597390637,0.8569417092682552,1.2423115126440318,-0.5089302415554041,-0.7783959496286149,0.8123203913653363
SIDM00833,2.162245760260651,0.7378845437821914,0.7433277722250288,-0.22845783442804904,0.5780607815142457,1.1888960882832165,-0.24972772869250973,-0.739563833859899,1.233784356671788,-0.16057192626329242,-0.6653242004848536,0.16441620666821954,0.8288471047462536,-0.9703002422056274,0.8286846668659028,-0.2245152582309285,-0.7926147638585089,1.0299287921124725,0.8021827947647749,0.984882499588657,-0.6489666293722315,-0.7430777283026819,1.1084534217057134
SIDM00562,1.8282779175613526,0.8419345301660671,1.0231686610632085,0.19047679327885286,0.885274592603029,1.2142938319440113,-0.44928741529126337,-0.5478561152304431,1.5071014738094684,-0.48398226555465196,-0.48433133358078706,0.9238820287905244,1.0357151774901687,-0.878545608944598,1.1528769736054199,0.9057652287471321,-0.6960396408117078,-0.21518648568873247,0.7449518693929137,0.7898331864268727,-0.3502677173688684,-0.7491995489631401,0.9889063174110717
SIDM01102,1.897068096238115,-0.1987891918423848,0.14548007290421297,0.2073212913713242,0.4316368833128281,1.0488795987443802,-0.4309189403511566,-0.5092964662685872,0.6045220194660589,-0.2924692769196584,-0.6747573586562713,0.017372847471113798,0.8266106916291245,-0.8200148710306397,0.715764257951965,0.7868272955668916,-0.4293561743638827,1.5709228680627352,1.4420456207249963,0.892791842483191,-0.42235783117270403,-0.7270209044643355,0.7739694613540807
SIDM00418,1.1861700142973246,0.5730409726343005,0.1536936454290521,-0.10809808128422824,0.3969442979136733,1.5768199955679425,-0.5490670687138786,-0.7087206415635197,0.9534565586866894,-0.3283036870553576,-0.4459982394172026,0.40943924140495397,0.7337076921831072,-0.8157180265673191,1.061007912477015,0.31137691038456505,-0.6942745077971377,0.5183516300015356,1.1888693422652177,0.652279982944715,-0.6130691620258828,-0.8345218992509588,1.094299754387569
SIDM00841,1.7899734235627645,0.6240507515126344,0.2930982483298067,-0.09855550317994426,0.5712391212818617,1.4741555560662394,-0.33616874867137525,-0.7082605809562467,0.49707187261085234,-0.4362704240021617,-0.6691298454321998,-0.01939171579860425,1.2622531912441184,-0.8472703911377147,1.137279973462936,0.13072123631590515,-0.6054553628059615,0.7330035754325576,0.6524829706869925,0.9163002567506846,-0.5368251432633435,-0.7405971679950102,1.3429411059409277
SIDM00260,1.9378071264482022,0.5638860696857713,0.3514659322518341,-0.035903016255181,0.45574214727413936,1.169409211747818,-0.37932659361440585,-0.6411996197039662,1.551175499817081,-0.37753188166454393,-0.6609335861624911,0.6102882506609517,1.1854055165536002,-0.8380576154886725,0.6488480437768647,0.5774468347406158,-0.5990551685111118,0.7956303758895352,1.1680820005685715,0.9293247753300835,-0.47627837829980324,-0.6983598754868033,1.2238861812236252
SIDM00111,1.2983447761757265,0.5923422273740869,-0.061161202931873146,-0.06085894125279033,0.6110581541719651,1.1601119315842632,-0.5733617774264651,-0.7140700337762453,1.033589155353076,-0.4546902327842579,-0.5925262941283241,0.23232039148595357,0.5604365836542977,-0.8870264756191664,0.9419828712488798,1.0023883733320103,-0.6259475819943247,0.5611633592153003,1.0708150813472608,0.9382567896718053,-0.5519411335880006,-0.7598669232450478,1.0851116144568098
SIDM01179,1.3493295544508355,0.22942913622758943,0.2864732055129616,0.25831923211005425,0.8829069835358969,1.0762575968426467,-0.5141023811953205,-0.7754336508379883,0.7500655416367255,-0.4294466585115245,0.5466418762662218,0.03823492558243496,0.8647455909836618,-0.7288511955128675,1.120323289650533,0.7064866831080361,-0.6672144438305664,0.3438063262618751,0.6512555531126942,0.9277609343906957,-0.5668652418947014,-0.7115566676554146,0.876961936694985
SIDM00351,1.6024305011482651,0.738447290408232,0.5036235593845052,0.12240080820349128,-0.05928392852381805,1.2728783315517391,-0.5125424529499583,-0.7112166018577395,0.9665938508736647,-0.5356862629239304,-0.5439273430783954,0.4622806652974101,0.8799293908740934,-0.9374516492333858,0.8981824027819308,0.0525456676181276,-0.7326561818214606,0.5627844600727229,0.8050646849071392,0.9449085266692331,-0.538083715915655,-0.7818206167254796,1.2430981768930498
SIDM01205,1.7385044634203355,0.09768303418310631,0.25536417537338396,0.6344915545692755,0.960782309337639,0.6633967084836049,-0.5234219258639701,-0.6666681859928888,0.2792554823041683,-0.33962585947398344,-0.1893695405691763,0.29273292054043265,1.739209572813146,-0.9012556055021355,1.4042892279136885,0.86801955381562,-0.42305220015102174,0.9708029964551428,1.313482693194097,0.43460255286581634,-0.452344985236542,-0.7705425073872569,1.3616100623148262
SIDM01095,1.3637683291275697,0.7564273130508188,0.24850927148135823,0.07255753729298028,0.4487928201633485,1.1646040115586604,-0.5053771918339127,-0.7644877189078396,0.6204242508357186,-0.4589136508722875,-0.7085539411373409,-0.4349069730262024,0.8464657562223197,-0.5975556849482636,1.0869909560108844,0.854962843002258,-0.5562617266160123,0.4444240062500139,0.6133672944237633,0.9549736100947853,-0.549982912246804,-0.7731170755885716,0.8728017208879681
SIDM01159,1.803755720599085,0.5339900063697538,0.3045284156897807,0.26410116482487705,0.6436449991779173,1.2059333985613792,-0.516773377503478,-0.6897796252380477,1.017868565683129,-0.4604845616479745,-0.2692866622939627,0.507925826992439,0.7892519358235137,-0.8386371666893606,1.3577023755109836,0.9160135413668243,-0.6349551102911648,0.7692389392931647,1.2356180025073769,1.0982909084561814,-0.56537829121734,-0.796955677387666,1.0261900175550998
SIDM01183,2.3697721884155345,0.6125433753507294,-0.7615431884165998,0.2890786403404234,0.5881740539151102,1.5274611101462239,-0.5693888075181778,-0.687014537564532,1.179339222403675,-0.6130633726689452,-0.6584080249462008,0.9158105090590148,1.0818449856088548,-0.40843739143653734,0.8683788053502888,0.5619901105806477,-0.8408263105732853,0.57189886976274,0.541931495977242,1.0839023533193803,-0.6430795841187525,-0.8359263100441982,0.9662367597548082
SIDM00328,1.9252956559418002,0.7685107243447339,0.2898572390605291,0.3748806012155379,0.7563504469377867,0.8358911534495671,-0.47164423474391143,-0.5659972675332315,0.7019633145067609,-0.38824307926516494,-0.2920672430658105,0.22145667462036853,1.1834483217345864,-0.6650001974783549,1.029072647487727,0.5889214330888488,-0.7277067164812205,0.8506864308960492,1.0253266922336128,0.9469425194833747,-0.6122808297131813,-0.5933992279798613,0.8715112247913702
SIDM00389,1.4017780603953724,0.9819861676255182,0.31245053046883164,0.4803258919832952,0.47053426610228577,1.2429022228958155,-0.4954252582085187,-0.6275694980667627,0.5459621272366145,-0.44193609952258806,-0.6519350342342439,0.19143781642818788,0.6224739680265139,-0.8792600499605111,0.5558533439221827,0.3665707097926558,-0.6576032766064567,0.10813815814608163,1.193694653559307,0.7825600039751691,-0.4557874617649934,-0.6468803979436737,0.6518226481675906
SIDM00489,2.1912698907912613,0.914817906646785,0.6928956683045636,-0.16027176698138962,0.5246576750501585,1.22762267728623,-0.40035401078211696,-0.7205450429696416,0.8751178472889001,-0.6026947054635915,-0.11626799028589763,0.2396976413513478,0.9533218247892498,-0.5499472510040908,0.9279819240445857,0.6506422714151122,-0.60257617379348,0.8421495545721629,0.7222656193505159,1.0588070003554566,-0.6414608134938038,-0.8171528112674818,0.6612529257842301
SIDM00953,1.3568603861475772,1.4553475911102964,0.3105881651569013,0.1897973263523833,0.8489926884717612,1.3574561971715204,-0.36647387921899516,-0.6101566349128116,0.9551322153355396,-0.5513601578374276,-0.6455819647159675,0.30633687844498325,1.093483186508468,-0.8027219205246168,0.9339827444000923,-0.04306702208921059,-0.7376600657030314,0.6453284421075017,1.0373637158608253,1.303595656440612,-0.6192062463088007,0.8754530446696839,0.8701344081226243
SIDM01245,1.3907044228321843,0.44442227318200345,0.25594984299202284,0.485851807527996,0.7577251698526939,0.6972194975508055,-0.4877748892259842,-0.5050217220056479,0.7094123054443677,-0.4185033084802372,-0.5969080634443872,-0.006084146055944048,1.1313410855771122,-0.6224637255070546,0.6106782201897673,0.5455015809105555,-0.5123017946897396,0.678771116573642,1.329753090947149,1.0403477878133378,-0.5254719499606935,-0.6861628426767324,0.906851395090601
SIDM00929,1.5678814963597407,0.5627961708299349,0.26191519273786323,0.4820702956031635,0.26116643287584734,1.452303057347126,-0.3473006451082259,-0.7433279577900789,1.2411475956755227,-0.36408255461649525,-0.7076970203046239,0.5966743750883489,0.9092615893104387,-0.828883492963694,1.1415761155004684,1.3619679649737064,-0.7464687719165221,0.771664257209863,0.6745503752251206,1.2040707569812221,-0.6193981601837539,-0.8071250613413524,0.7816485168208265
SIDM00732,1.3405667426104235,0.7034926570920668,0.3455231928923918,-0.46031213050432074,0.6293970839283259,1.8733427152127289,-0.5928286666860978,-0.6251198052099278,0.9085289027729708,-0.5184711408800788,-0.4287411256506483,0.8606225838467215,0.8859136741778059,-0.7166442551889521,1.4858536124296255,1.0429017132608036,-0.6923274452627033,0.7291995360416995,0.2583921327731376,0.8714007766350171,-0.6713648433680584,-0.8424745350838168,0.9298584080004133
