,CPT1A,CPT1C,ACADS,ALDH1B1,ACADSB,ACADL,ALDH2,ACADM,CYP4A11,ACAT2,ACADVL,ACAT1,HADH,HADHB,HADHA,ADH7,ADH6,ACSL6,ADH1B,ADH1C,ADH4,ECHS1,ADH5,ALDH9A1,ALDH3A2,ACSL5,ADH1A,EHHADH,GCDH,ALDH7A1,ACOX3,ACSL1,ACAA1,CPT2,ACOX1,ECI2,ECI1,ACSL3,ACSL4
SIDM00293,0.11075474099992111,1.3735822387039651,-0.6177395088284109,0.011219609818741677,-0.5387433866002164,-0.7569301937875069,1.1911483874300444,0.934754079475008,-0.39036261918154064,2.8080174591737115,1.0456127245007805,0.45239603282387914,2.3123424154946792,1.2185550271815615,1.353825485323319,-0.8249621527030218,-0.7874789405284468,-0.5776415343371812,-0.9381284050506439,-0.9143318322512416,-0.941358938645798,2.2203105335566256,1.468108932584515,1.5262387825515042,1.0002328950871113,-0.7635110914372526,-0.8154121192616839,-0.7591098097076617,0.9279843397792819,-0.4827962148704776,0.654353317202311,0.5827814464398757,0.826863745509653,0.44506530002359107,0.7479990966857447,-0.2227967655902366,2.395974593708276,1.908594318563075,-0.6888484319459175
SIDM00274,-0.1864053510486689,-0.5199179426939764,-0.22621074439557207,-0.07836857167385712,-0.1289494797940272,-0.8581261462337617,0.1978164612514262,1.2834525971351696,-0.5527870622310345,2.1033750928794586,1.4001320016443082,0.823431996980253,1.578160142217372,1.8271176302255032,1.874162312713278,-0.8747377588987891,-0.8015063786494285,-0.9743663069757728,-0.8539609967134802,-0.8725542728078584,-0.9516384729359748,2.4086606023414276,1.891390840101751,1.5014352780557512,0.5658608423994405,0.1470152591393444,-0.9107308354901529,0.0846734811529714,-0.06897065647357153,-0.1363012644481188,0.796793501369613,0.013951910537635117,0.8405829900654288,0.5927883537687015,0.6497271624954593,1.1871353874297974,2.8297349021001192,1.9370645182223825,-0.2859872381707815
SIDM00544,0.3620651901756948,0.7769964111887021,-0.6534403657209373,0.7021445289898665,-0.03037397459581711,-0.8192079631632021,1.3346383385593272,0.9396384972378955,-0.47159951110522425,2.6580601783175197,0.8066913643948683,0.5486508191952183,1.6661933450644983,1.792938072595832,1.8762403090319522,-0.8060438912501735,-0.7447585728991667,-0.9503433514886144,-0.83171350494958,-0.8343115101034784,-0.9149420215143144,2.12901694863481,1.81991981517404,1.017246678110357,0.5606618976970903,-0.8485505886406625,-0.8860881024518682,-0.616600796327218,0.33297990588445847,0.5948108512323858,0.7493996562430374,0.886558723047186,0.48490008811256535,0.16552406464487032,0.8370939406944362,1.0108216257086202,2.2236390717651804,1.9295190738707615,-0.6116007378699787
SIDM01006,-0.12841934961048845,-0.8681112678313113,-0.5477844761750631,0.044267357120225254,-0.4433062451511653,-0.8663331173763871,-0.1806608015105484,0.9127592027871001,-0.3059952468616516,2.4862667900508164,0.8104448924900579,1.0539860484616501,2.3040275879902863,1.1864771039706536,1.2853044163857417,-0.8180539263236788,-0.7536717914160528,-0.9025682041221978,-0.8030169003651653,-0.8852215593930514,-0.8115561353469259,1.4397804100084302,1.198957077999169,1.8006096138867216,0.7174668330954782,0.9168335179196188,-0.7641401316194486,-0.7459841216112888,0.7208163992686454,-0.7826326800197718,0.3823895286255733,0.6532374080126933,0.5657085628970522,0.4655484566961621,0.3601031064616538,-0.5561123708905651,2.8597134598545106,1.6694985610135804,-0.12042758880303907
SIDM00302,-0.018953957455736175,-0.7457170847715071,-0.5331327000952844,1.4794024359233946,-0.18483283126814107,-0.8036319990325409,0.17416038554681482,0.6816208631751022,-0.43223766242697803,2.549418220770966,1.3242297704388517,0.7838206885110744,1.7246896264194744,1.4006281181957931,1.3646137334980362,-0.8237504296882318,-0.8223292389796151,-0.993533633670589,-0.8927805963831082,-0.90318488549532,-0.9574857626994089,2.2409637416249177,2.081595045086712,1.8505508367456451,0.7239768259483899,0.42952343602873355,-0.8253938065350046,-0.4662899955384525,0.025953357078626792,-0.13196580504246797,1.0194832108516847,0.7324820493856492,0.6168547039819148,0.2354716755428311,0.5594195498505659,1.304870810282669,1.6031448070490868,1.8684446769933996,-0.03144233887176828
SIDM00549,0.7654596622608323,-0.7891160274438157,-0.291474232820697,-0.06461595728082438,-0.3563356281088108,-0.773847323841251,-0.7410259859064737,1.2797804584488066,-0.5312384005343196,2.5779731987795595,1.156157832053455,0.9836530081216294,2.4442551451315966,1.519421335562402,1.5921049507472547,-0.7495189202533868,-0.7574202601309634,-0.9310184493385462,-0.8975976187896245,-0.8113195340029207,-0.8418651550991345,2.3802652042684502,1.5719752410064158,1.6390154018948577,0.46227255052111677,1.1081563891693142,-0.6721742456530859,-0.8535536503037896,0.799552703960299,-0.6398801481590136,0.29008802976266,0.00010871081698721647,0.826211199630602,0.4505645762334005,0.4840639254110586,0.9252562135942126,2.65494281757538,1.5998694813898373,-0.6436151305281006
SIDM00292,-0.25612913325377257,0.36478865941864924,-0.22299940901841886,0.009229900546422904,-0.5255201537724237,-0.744478443176704,0.7264195419904275,1.133417864169121,-0.5694082906997164,2.6904136415854296,0.6872519427346597,0.68069349260206,2.2423904700868773,1.1193215911342713,1.3096562552330555,-0.8655851238317384,-0.821942362441629,-0.19870788408583134,-0.9633861857182612,-0.90381817698062,-1.06204511544757,1.5402688657748795,1.8396325926531256,1.827550619631762,0.34816352657036526,-0.9504378073932465,-0.8731399727867029,-0.5916248054636075,0.06684195468455435,-0.19818937121600522,0.9025055833112199,1.3226360236986698,0.15359839185738583,0.536467470439011,0.6236461396787522,0.44467160319598026,1.8289745051964081,1.78500899413042,-0.5524298404482834
SIDM00623,-0.46135357658576115,-0.890747263728775,-0.37330199985632806,0.43542724621954815,-0.1152972744507405,-0.8746350161149158,-0.6859897708207299,0.9182821927522171,-0.509183802367581,2.3644057151247,1.5380697628424083,0.7760484935647801,1.5853484297435774,1.7783663449823754,1.6035216098829042,-0.8422308182452645,-0.7770705786771585,-0.8732047297169275,-0.9018023186300288,-0.8843844777953517,-0.8970939194615233,2.2005305174961305,1.1638859183954242,1.2170032704685465,-0.11287290139059357,0.4960454872652841,-0.7235775527420222,-0.7771277358549957,0.2451571467924641,-0.8249004119623502,0.9790296156449146,0.7446692103577772,0.8239823684505161,0.668004515556984,0.7885038124632268,0.5805924931818753,2.438015263909017,1.5836718354196062,0.5461592519339471
SIDM00638,1.0093933456334323,-0.572661334575717,-0.3654382460412378,0.5666629152599804,0.06984256702901949,-0.8155344456066487,2.4009048499322323,1.509423123727882,-0.44938278185729885,2.783004410810583,1.496750660527007,0.6133971086956633,1.8207773671846732,1.9242333897971515,1.67529042793176,-0.8273591118533012,-0.7754648043968224,-0.9809493339290787,-0.8205197370144024,-0.883330252491666,-0.9393233370399453,2.5071917117826694,1.5421392673701275,1.6097097073280797,1.5754829862906663,1.087444542270769,-0.7795811668739265,-0.3667796424951116,0.10779773729742868,0.3761642113680452,0.20959162194034828,0.9027132372746709,0.7529481229654552,0.6959055164739462,0.7802776488222009,1.1295811726963423,2.7883774015353726,1.9054902910741263,-0.5982030010602496
SIDM00527,-0.05796824398323327,-0.4000754706586314,-0.5383017855308426,0.2665476539544687,-0.03806283267471643,-0.8605212411859804,-0.8160699670469873,0.2862781152862534,-0.40861017936168176,2.0217110491559818,1.1299312112082995,1.012678226985765,1.4247696646484422,1.8960740312131603,1.6483460521307847,-0.8391144921541523,-0.7878881510906814,-0.8514043355853803,-0.8923658232147392,-0.9578327236748742,-0.9849776536103786,2.353576851976736,1.6625912423330038,1.3466011149441173,0.1904352294506053,-0.8381049392272056,-0.8717282796574146,-0.5610269618051194,-0.06753121985814346,-0.14767873239526244,1.0700826881969223,1.4047558420518136,0.5073788564696575,0.09518890889980523,0.7884506400174622,0.7958777960768407,1.8508851634642403,1.8224836924559786,0.08120241374447668
SIDM00976,-0.2876488543705322,-0.6729522367164771,-0.5150344998325751,-0.2241037453657919,-0.5059260924039715,-0.8451900803507234,-0.7479344679728921,0.6981055762780827,-0.3772771698934764,2.8010027426501685,1.2211030071530318,0.4626687138935542,1.452837305219887,1.6574459564393753,1.6020938736410757,-0.7773781610542464,-0.8353894759716399,-0.9317810156820725,-0.8901016861395857,-0.8906815593561769,-0.955848292946167,1.8094938154796172,1.3829151787784573,1.8057150046657662,0.5506222133646494,0.11629287938192617,-0.847753544926218,-0.5704792322568496,0.22633552201454715,-0.7168321384659218,0.5286021484191071,0.408496360524282,0.5495137613934089,0.7311498235950838,0.5634176751391734,1.4141495122735213,2.2025217700412325,2.1043283654730085,-0.07933282059442752
SIDM00316,0.5946594689308207,0.6818779401711741,-0.7126248873065039,0.0021088576931651824,-0.5074541617158855,-0.7728458040359711,0.7112105328116112,0.9034818636125347,-0.6342218655580661,2.6520314994024616,1.3467102176338983,0.5846583699957688,1.511803999285155,1.4985862317728442,1.4942176503303126,-0.852028668813142,-0.7483147925629339,-0.8645117390904744,-0.8037833898550829,-0.7063883560101983,-0.84499817424845,2.0695452090144215,1.7280993376878167,1.5475870384559063,0.8501644584859402,-0.39743023918000164,-0.8602641249821982,-0.8352033176971736,-0.07886680878652612,0.4083711099616459,0.6750394726555162,0.5857129007923437,1.0589815507400737,0.24952632281595333,0.6475847713545798,1.2803061359017789,2.1165707658799855,1.7948453075190336,-0.37157108693347324
SIDM00326,-0.2524399059896568,-0.09202140377018492,-0.19064602489931348,0.7259724739673069,-0.4163545508720196,-0.8341294707353077,1.1286418494916493,0.6169942196639457,-0.4881408035272439,1.411252343757783,1.3898650796960657,0.6090601265468307,1.4179228149275875,1.655409184593522,1.4526699022758758,-0.8457054885669287,-0.7614682527781061,-0.9324638254760846,-0.9011157526766264,-0.8805617021752835,-0.9004379607332071,2.3721240282421965,1.6082803651809627,1.1215084762344913,1.3269373784735297,-0.8143993162177035,-0.8467211475637516,0.01762585223795109,0.4268497974589326,0.03645907556028396,0.9349844737743471,0.0768953237641062,0.6845458038666997,0.46024250571013325,0.7093103623152277,0.6169584887800357,2.4208384069943234,1.7168956551703753,-0.4040829547650918
SIDM01093,0.18239173021430627,-0.702675735434998,-0.25744877617459155,0.1306828580475892,0.011712828084697936,-0.7558738707186451,1.6262692450599552,0.7760633906793504,-0.5480740373964763,2.254870833409438,1.447839694232594,0.9276047276433683,1.7404364394232683,1.7676680968272598,1.603691595013498,-0.8581159517509941,-0.7718896195120677,-0.9497013727927973,-0.915118552155574,-0.8668314201109557,-0.9616879188681086,2.3763547936304823,1.666908027722382,1.2601279958542175,1.115645565907729,0.6926817217642876,-0.8067942799950701,-0.04103004818287286,0.22648802508997815,-0.5493078865166313,0.6029155664431861,0.4679916423239976,0.741604733898309,0.6781001748066386,0.9181589949851676,0.0014703101710141706,2.916211339280262,1.4708378425235138,-0.21967254876422215
SIDM01098,0.6703003982391937,1.007048357447978,-0.36492925289451106,0.09275642006323388,-0.3276601992052887,-0.8394523985853749,1.8106233466913877,0.818662809388013,-0.3840581617718576,2.2038390397238525,1.406613377074973,0.7653286112456039,1.6719278923594887,1.9704957920946304,1.8260764415777937,-0.9060142850782061,-0.7587498220436271,-0.884336999552302,-0.9153145200307481,-0.8073117895703102,-0.7954458778042489,2.5909228482327653,1.8220481829304467,1.4211922819072949,0.5180056759022738,-0.7502397773362159,-0.8148666244429342,-0.5210823396717998,-0.10994010163646581,-0.11066796181499018,0.8351920889289817,0.501935026036053,0.6707609232286916,0.7378126288021521,0.8461684845136144,0.9643943965567848,2.708110630242002,1.7194088817268125,-0.7245758536475198
SIDM00424,0.1833147609904217,-0.8056981623247594,-0.5050497237931819,0.09334612743227373,-0.18976803292231464,-0.768146186416689,1.490450807994316,1.4644077744067556,-0.6432207617560308,2.3363389991639494,-0.5053068450766794,0.83228968626994,2.395644224301408,1.5756139764552348,1.8554212533656156,-0.7545385794234964,-0.6577908872918822,-0.8713874677842535,-0.8418585023931742,-0.8159392512402764,-0.7492117187847407,2.4251076708773396,1.7307655480176185,1.4672595726148532,0.21432322182205332,0.6507700876610367,-0.8460408882474524,-0.7474828949387541,0.7283356200981369,-0.6331142593644796,0.7344308739197903,0.13921139448026063,0.320127914256915,0.5743785448381018,-0.1294090958400336,0.07774479144630242,2.9347742614185295,1.987965293221359,-0.41315337755351916
SIDM00973,0.11939295414314692,-0.7879710109956509,-0.5616608764318821,0.3209497362314716,-0.7076413729346105,-0.7977565458025424,-0.6568487367573412,0.9650666527448565,-0.5083226504080014,1.093573323146252,1.5503016210355915,0.6228248299948956,-0.11473567965918653,1.745432689582756,1.3604164507887941,-0.7786491343204193,-0.7304784578862311,-0.2667316626469963,-0.8514415424953339,-0.825984032192405,-0.9437066544084659,2.3714625299184506,1.6736428387510927,1.5640280688166341,0.30383298442597123,-0.8951168968878358,-0.8473541451405642,-0.7011855602691981,-0.7644631533225473,-0.6527560192828695,0.7774586725568399,1.2098658710935235,0.22844271575243238,0.7942624031856158,0.6014078663891289,0.7002647368322771,1.7517656073563572,2.9113848741085606,-0.43663586694865014
SIDM00411,1.2191016686011278,-0.6440978683234576,-0.2732593160240814,-0.19914592958452756,-0.17537129063256027,-0.7420871907114188,0.6910591161256558,0.25325912874468964,-0.706581338549737,2.2965054376979945,1.0164117666535935,0.6979720832749714,2.1135147752241257,1.7008543969916008,1.5430297606752086,-0.8594869977762247,-0.6691672959443727,-0.8858027505690048,-0.907328059909576,1.771115548752715,-0.7978418587498513,2.5960100097140373,1.5899950241166394,1.347799721322596,0.6459511927371928,2.0287661638597845,-0.8195449446472642,-0.32803226959867293,-0.10002376695759913,0.38420082133648437,0.2538880275970955,1.2403820650307662,0.655449267947628,0.4182177054898446,0.916223075850441,0.24290357604644572,2.3805973306053008,2.43866650109705,-0.06626495199721863
SIDM00374,-0.6287001666073463,-0.7403464093543553,-0.43961656451486425,0.44771340243821967,0.6250145813766607,-0.733899891627239,-0.804855609094114,1.5722826942509105,-0.5743153479973686,2.038971362772685,1.1606199294611699,0.9151449097772272,2.124258514882501,1.754825950891333,1.9129279616902204,-0.7891672609734719,-0.7722648906430668,-0.9084048811116764,-0.8446374443937437,-0.8958570328442464,-0.7965776798384888,2.3236672193601318,1.3846733408682739,1.5838457743712169,0.28950445014841397,1.5069123436237275,-0.8360829677490337,-0.6665370385348709,0.6916254496736549,-0.5842062324642235,0.5319133769891528,1.8984168013336515,0.39501358046948276,0.653012777598752,0.2555409990816251,0.302941667254024,2.884005329208678,2.0146665306560685,0.38527110813958887
SIDM01160,-0.3937787694258398,-0.3955760902534643,-0.14690794428073117,-0.24249996954638142,-0.13894154933448266,-0.8388835312956525,-0.7169616540025511,0.9674096452803514,-0.6976197650190582,1.6601178290857133,1.4203314155238291,0.6657364256613697,2.233171606564276,1.9179597013073288,1.6125920255425261,-0.8267272199041028,-0.7913961349309463,-0.891431576218073,-0.9063851254432076,-0.9130136771996138,-0.9900350151785257,2.368839161721358,1.7167898762251088,1.4332138715482472,1.6511915442041172,2.351574875524522,-0.8816721837788066,-0.5321950964823632,-0.24770904178687358,-0.5998948449943811,0.6822976102381675,0.8178088843968642,1.1011530959100335,0.7506937400067445,1.54708905395705,0.6223659931600216,2.6591055375362433,2.4160259772745465,-0.734693679945523
SIDM00145,-0.4092629961072834,-0.7691469940624746,-0.1585696895185215,-0.523798341026323,-0.06161769497260807,-0.754395315116963,-0.2286144730317608,1.3980055781035943,-0.6508175538819035,2.9527258857575602,0.3955418039796624,0.6857447510721979,2.5253179000736896,1.0310270069312946,1.5444223882567416,-0.8353731108629946,-0.6576899850690405,-0.8916955440366311,-0.8765133426455154,-0.6623202101650693,-0.8273207882432189,1.9428462605142147,2.0491991120108386,1.1776078838281274,-0.5387527632341231,-0.881031123226835,-0.8374805043140373,-0.8027830641983099,0.7338994831526336,-0.4533036345878199,0.6879821130829801,-0.6478585137510293,1.0970730996657696,0.2979746059445676,0.8336076309252278,1.154192545828372,-0.5389253974744973,2.263202339434288,-0.5112390343355978
SIDM00975,0.24993242251551406,-0.440941733779093,-0.36127477845129197,-0.29166468157577,0.4581923288741189,-0.8301644179886316,-0.7377486169457977,0.7859114033583346,-0.6642658935370226,1.7522556589465144,0.944230643335619,0.5569196112889497,1.4538837170338434,1.4847837365260375,1.5093383524414463,-0.8727300905004282,-0.8044690297299674,-0.8329102376772667,-0.869064598587124,-0.8799084568199217,-0.900860745451169,2.3274161288570823,1.744326542271687,1.006437184364387,1.464046725978896,-0.08351375518864056,-0.7760443337525343,-0.5685355236597783,0.0339766795890459,0.4249672327498945,0.9491236621083234,0.6254329628927813,1.071084924669474,0.5495819378890702,0.5739460518873625,1.0024626528095943,2.019761126642736,3.082537074876875,-0.24636389425068414
SIDM00971,1.1583647981296932,-0.7031389825365254,-0.6808372940567369,-0.004032772687473105,1.1268636558315024,-0.7612617359585847,1.1441948836839468,1.240277734984442,-0.544140766595426,1.4994688610929772,1.161883366810003,0.541216187676626,2.2854506381933186,1.6052200764672306,1.6036039252717216,-0.873743940945093,-0.6797280656243532,-0.8586071222410945,-0.8451287451678519,-0.8041753967833897,-0.9131563960823287,2.5381732906939822,1.3134149198368636,1.9148086340177686,1.1135770651449297,-0.7514494238294762,-0.783680249574126,-0.5022423957422093,0.17445951695084147,0.164270780641123,1.1518465401047542,2.338338062320553,0.9483927713061506,0.7223795894834599,0.9316515431988508,1.2991491447021681,2.526427295539613,2.4924334991415455,-0.6925716136127641
SIDM00251,0.7140734429554048,-0.6755247368370273,0.24793133046111715,-0.4256854331240501,0.15757916644343256,-0.8090934180274338,2.1979757050358897,-0.9556075342226473,-0.27655651504687956,2.2903038299032383,1.5860144624271033,0.8734907603493026,2.5064508935537746,1.6916819854265488,1.647524519193121,-0.8218367813018654,-0.7654493565043559,-0.9367363156864972,-0.9004740575459214,-0.8883488190256535,-0.8836945339711508,2.8440702944493736,1.824469930382016,1.338446036528666,1.423798101624257,0.9156158615897882,-0.8356659746697125,-0.5314336757007502,0.1319430372133116,-0.43564543968985003,-0.10591844466749092,2.148089298172302,1.0047749518624085,1.104410333525448,0.8514999082824763,0.33294762071442324,2.866756980785642,2.411855282542045,-0.43026813724551305
SIDM00412,0.8100054499762496,-0.7882029779711234,-0.43868982772361215,-0.048505791061572906,0.2965380902414072,-0.7518056742557585,-0.0067870624047167444,1.4936876500019984,-0.49069655795904676,2.9301921765704333,0.6890421823530012,0.9737614758534687,2.4151210101529865,1.4178005836812118,1.543107166282288,-0.79744424253322,-0.7435972493589338,-0.8423609054797052,-0.8931310337678662,-0.8560055422625411,-0.7589519267385636,2.038801243395305,1.5680130850004723,0.9705818022484602,-0.09785976158929195,1.4215548514956593,-0.8035152131467309,-0.7300735367677255,0.7334568651423314,-0.7504754914681132,0.422528946285094,0.9381254503298804,0.8580787890672554,0.5776594439957932,0.6773414608311202,1.911613163691923,2.5013501815997206,1.6058294031623204,-0.28623746248401555
SIDM00023,1.2756478172539982,-0.6059206902319936,-0.06865472822638075,0.2320453198252236,-0.19307977933426332,-0.7391226790104747,1.5975995409919832,1.0445066563933743,-0.4037388981304942,1.7808034759611866,1.4054073625885393,0.9558269620352449,1.8273031907171453,1.8846802576204829,1.684275328639192,-0.7475700638113421,-0.8093757854289781,-0.9779980749521293,-0.8965261791169796,-0.9021894601050351,-0.9626659558296162,2.4948111245736104,1.6379169362815842,1.5377039181967824,1.598436180686689,-0.9144940947914323,-0.8528556549021589,-0.09744117405630348,0.3757158528295713,0.08812294978918754,0.3975845422149997,0.3752300903849583,0.7338691510342156,1.1944352599539168,0.9046920862147513,0.8500214721421916,2.219711103486776,1.6876915296419834,-0.6972347323589685
SIDM01198,-0.4966756560093262,-0.8303579534025647,-0.5552631983973653,0.381430338524107,-0.18716780000971933,-0.7693860279657325,1.405689946717723,1.5184478087646465,-0.46322687771840954,2.3279952455902624,0.7699413973054383,0.6256729651311778,2.093579280668538,1.5533111374150317,1.5527003810737294,-0.7706208320378364,-0.7163757340778317,-0.7961142221303104,-0.8171395831754036,-0.7647501558273926,-0.9017649266858996,2.533467867657712,1.7850782888902663,1.3715778039840225,0.6804718469929328,1.123348550612623,-0.757075280899686,-0.7087714840388096,-0.248132021303508,-0.6817288712866999,0.3748061897316002,1.0205581801641093,0.4528945926551195,0.7352950097075762,0.3134671968047478,0.6705265294622382,2.5891624455859903,1.9006222292699915,-0.1477381661672977
SIDM00441,0.7731747496069561,-0.7775651299825749,0.3097363920106466,0.39794106484860287,0.04192376037787361,-0.7716095412047895,-0.7729252404901256,1.1551419297679126,-0.5885277398581011,2.6458557419646005,1.3158334895520372,0.8295391469567543,2.2559225257312514,1.7978881641716118,2.097283060017891,-0.8437133647211812,-0.7405498046183782,-0.8848564705759004,-0.8316882666646607,-0.8594838270454953,-0.8479672897563749,2.3331125716312076,1.4504836568635027,1.563605317421381,1.0695416667517772,1.4495730772528082,-0.7929045604033669,-0.7196379507828431,0.5825495014591934,-0.6620555605195907,0.6155240380755135,0.5541603248805266,0.6540001273295445,0.9694836498531402,0.4504286906545649,0.023932644549520855,2.4356937639987257,2.0711329238356835,-0.28734234624400284
SIDM00388,-0.007525978213251013,-0.8145655702878116,-0.5449656147241841,-0.07542298322450887,0.19798085916331676,-0.8215691855429735,1.347254181292532,1.2160677045881179,-0.5282701412144658,2.122969546544821,1.3658342904235026,0.9603694285259676,2.6153091613197565,1.4453072172572958,1.5880608541471004,-0.7559228587957485,-0.7212555411256513,-0.9091739658620863,-0.8635489633565503,-0.88184362707682,-0.9128513593810172,2.1349983600930496,1.678475896977203,1.0434378852241597,0.06977998886563927,0.6535931292245021,-0.8489233809190707,-0.89298617097613,0.07935559682501811,-0.5726843474715997,0.2600646323951713,0.9814427059967903,0.8382552051260275,0.5125960183125775,0.4611364093807285,0.9893504655888968,2.6111816936264307,2.027259587147939,-0.38538263511380966
SIDM00417,0.5127888270444686,-0.6365678983829122,-0.18953135570359933,-0.24970223921974075,-0.0926369377473107,-0.7610723183274455,0.06673704938575005,0.9375039455081771,-0.39000522724835596,2.6487569033324134,0.6316307602060725,0.4912089217129742,1.8286326509548156,1.7024856385821727,1.6055188154093534,-0.6686099907907966,-0.7252109886833724,-0.8330442754642673,-0.9117941719697091,-0.8705341233730325,-0.8965372737014564,2.017307336650639,1.2593477514637577,1.523849149437264,0.5403890198680282,-0.7614567312492343,-0.685817547158083,-0.631461645348962,0.12821706021066476,-0.5452266533903082,0.19502847064481746,0.3408016837154528,0.4571653358922322,0.6708352561905038,0.6408960890323535,0.8180759052989252,2.312155183565978,1.3770710611959283,-0.695554273528187
SIDM00416,0.17231359697141618,-0.8103662094286398,-0.7043742029417529,-0.19476511155388368,-0.07673779661061511,-0.706812267364761,1.6903279225119963,1.6164558688369612,-0.49620224266308693,2.045334365887789,0.8836223699147774,0.7226789428737246,1.8829615547394631,1.3229672577995248,1.44549439877428,-0.7623534318923444,-0.5945069465176881,-0.8859907698367699,-0.8774188574030651,-0.9362008475679249,-0.8725687955470683,2.197914574402742,1.704980761362941,1.8581531684800847,-0.1883513262289602,0.6645719587859915,-0.7624706191085482,-0.6947126756099846,0.28631030647827727,-0.6263498719393217,0.7716154192665283,0.9438914888791277,0.6490742005391567,0.3880885483544312,0.6056400371438988,0.17600716070700734,2.070401351408168,1.700363746614996,-0.32790559154793975
SIDM00974,-0.46738095044578676,0.06204153535170161,-0.30326357102224133,0.20050360438747317,-0.4427389760264351,-0.7441512824740943,-0.9435996031586119,0.9041861259317702,-0.47366649493030144,2.6450530314090175,1.064166065600234,0.8991941981302,1.663806578224741,1.8665750945523323,1.6600702663197655,-0.8502706387428247,-0.7910655679817173,-0.9047815335909141,-0.9170348001941849,-0.7878902732855207,-0.8590615610746467,1.9772472418661626,1.4897489354256241,1.6013822331433187,0.5375993410474026,-0.780552684404878,-0.8268561412383764,-0.3757327534811885,0.35056858154811765,-0.2955023937170087,0.7120390770951978,2.157671385537996,1.135013875980929,0.7776785279602807,0.4107420253288516,1.0795026467076396,2.4084808082352094,2.770077567443555,-0.6197344760989023
SIDM00833,0.7688545854781444,-0.7690001435097965,-0.36697728546582276,0.0328391636372124,-0.5354463629508992,-0.7739202222139886,2.009879320618729,0.2832419015635618,-0.6504440270000564,1.2889617329438472,1.089082574049917,0.5885385536969263,1.7728930868735715,1.3515650501228322,1.4091486876471155,-0.8800891871923305,-0.8004975965845199,-0.8488396656149758,-0.8725204835731838,-0.8699619175717404,-1.0651836532857635,2.2326013043581874,1.4907138715110717,1.1390094955647116,0.6536663238844663,2.2779956752533117,-0.8570039035412673,-0.4233906445359975,0.0648262747873555,0.19111010089697097,0.9242953764801766,1.3223719832785015,0.2571843042465959,0.12269772150234813,0.6153695265730853,0.6575605566873975,2.8347961657676173,2.232348678488403,-0.8622888549142173
SIDM00562,0.7303442159484244,-0.6022649212429804,0.02520300557413384,0.6508075446342925,0.33809966465192737,-0.808642851826051,2.7815726557775298,1.1974161714087697,-0.4623692654962735,-0.4657119469371186,1.1819481253592865,1.131649150212719,2.2462053238643556,1.763500916037131,1.8044482898838812,-0.8284562180457864,-0.6390906352605881,-0.9636167112874751,-0.8642054830795812,-0.8613921814099235,-0.8771083189727025,2.3941961398055183,1.103245118424076,1.7374641890732672,1.3562964809398015,-0.8135998078681316,-0.8298834335130059,-0.8092085803015745,0.5882622023753385,-0.7158995624366948,0.1572945350427761,1.9915888402577058,1.1099144065257043,1.184610420790316,0.9989396371281308,1.326492766248495,2.4594575887295504,2.0947764972459217,-0.7394443575734515
SIDM01102,-0.557053514785634,-0.7756796546697486,-0.5547492845181975,-0.136991691371535,-0.033854857704434874,-0.7809075995032378,0.04180840003947704,1.3206530415785611,-0.543721825249038,1.7031111195843553,1.583108144817782,0.5688178225270796,1.478412410153105,1.5033132071268267,1.600818889911676,-0.7192877191605731,-0.6774229133525492,-0.853522411360281,-0.8805460026826082,-0.7465164357253525,-0.8062869934830387,2.4604854405627687,1.5312478908099048,1.7068575131431885,-0.3869646366907386,1.1146038481526706,-0.7504487496366457,-0.8740321585489792,-0.32800598609662,-0.5718109348130147,0.45445042803131847,1.0995771491960897,0.9239494401863939,0.7590003701177457,0.38403050519613213,0.5158094419105734,2.352797428206494,1.9921853070329005,-0.35079238993802875
SIDM00418,0.1224143182547373,-0.8723643288720296,-0.4979345167036854,0.002855680053961528,-0.24956816444486693,-0.7980273964967666,1.3047338165765279,0.7264986746438006,-0.5077678195036847,1.745683341217856,0.9212169638749018,0.7102397879018523,1.1730195863466562,1.6469139119736456,1.5942387765672321,-0.8545465777847691,-0.7778268094382713,-0.9938205901023747,-0.8188966830173084,-0.9012223034993957,-1.044977549405402,2.394189502522592,1.4507340410748786,1.187639929912295,0.4549513874660183,-0.2981151348074431,-0.862004165951648,-0.4718959439253689,-0.19039405709138837,-0.14443617941783077,0.44109452975104385,-0.44391684573679574,0.6813441908703016,0.29392599716664825,0.9332199981512884,0.8519971478156431,2.655930778994485,1.971476720307813,-0.48885983393926224
SIDM00841,0.7597598073213814,-0.7284260228966587,-0.4173555445290522,-0.0709674305433935,-0.39177087789910614,-0.7106852757010506,1.7129981754249026,1.0339248302098274,-0.6479426852606763,1.5567864790199517,1.601950157921939,1.154423857993459,1.3965732291617219,1.46172886127627,1.7050660394147084,-0.8120008015027134,-0.6765219897827711,-0.9040197996833058,-0.8773922619972733,-0.8771363692314093,-0.8274450560363581,2.584548664685257,0.963871861452428,1.149557156659497,0.6829799531691131,-0.6464367460988732,-0.7678044214302712,-0.7391609362367598,-0.25580846351503217,-0.22110558451002343,0.18304200167940615,0.3134178224708524,0.669606108411519,0.6203180989569292,1.0075119581129968,0.843334565218358,3.0097708009801227,1.5572229411618974,-0.614154377496053
