,SRM,GSTP1,GSTT1,GSTZ1,RRM2B,SMS,PGD,GSTO1,GSTA5,MGST2,LAP3,MGST1,MGST3,GSTA3,GPX7,GSTA4,GPX6,GSTM4,GGCT,GSTM3,GSTA1,GSTA2,GSR,GSS,RRM1,RRM2,GCLC,GSTK1,GPX5,TXNDC12,GPX1,GPX2,GPX3,IDH2,GPX4,IDH1,OPLAH,GCLM,GGT6,ANPEP,GGT7,GSTO2,GGT5,G6PD,ODC1
SIDM00294,2.3319944921776297,-0.37196621604912905,-0.4077547422763562,1.096568113911285,-0.775201668256939,-0.8024221900749837,2.151414961608168,1.9874370612335477,-0.846153604512558,1.290159519089888,0.6878062710215262,-0.507457107432411,2.6214474754243207,-0.5523550264632098,1.3001182294413196,1.956659774422824,-0.645828353589149,-0.8521278813270173,2.244360876092292,0.05384276912025061,-0.7591767028553527,-0.8848754880622635,0.8980917279480912,1.0244472442930914,2.3020251693563187,2.8355311930305316,0.44949431053434025,-0.595965625064054,-0.8142837745499568,2.0079516620133724,2.2807977793930907,2.3064181543617384,-0.9086625513165864,1.556996332948546,3.0442906576482898,1.2919931352352332,-0.7192033914135583,0.11521386865281746,-0.8277840921558384,-0.8277175433085664,-0.20132162462331005,-0.60444490416939,-0.8155385957846786,-0.3733164848695285,2.6006381997199943
SIDM00677,1.64558862515395,3.728248512555603,-0.5250379926278333,0.716228711426393,-0.47040180529431735,-0.6830348344836427,1.697488476367256,2.1426694575047858,-0.7980902757077261,2.8245103940158223,0.764780258345,2.7253799048006706,2.934336505352493,-0.46224706475683686,-0.9538049298026278,0.7728168955492907,-0.7037114023061681,-0.4693288751636449,2.2038788576375032,-0.6945165546093449,-0.7616760028329606,-0.8047153759908324,1.056459060098401,1.3400455997687066,1.695450294670845,2.066538211926949,0.7278998494568564,-0.28679830284164626,-0.8670954516960923,2.015296907390609,2.8277723916194426,3.3082312325489496,0.16399271853440195,2.113259197234759,2.5680349307182246,2.0574162057249885,0.742944218805306,0.06750874815121692,0.8458634114542753,-0.774745275356501,-0.6801575062507297,0.3054321178252355,-0.7610847768480866,-0.3896734222404003,2.695302830818959
SIDM01220,1.7702950811752398,2.9503270255330354,1.3991378158992882,0.4414365394458095,-0.583161849902059,-0.6201509722629746,1.6787313909777815,2.36656282910229,-0.7549770915098751,1.4618846014810312,0.6712021368180049,1.7003853073401454,2.748036285026598,-0.40971034592844807,1.6869082618176203,-0.39068819772614105,-0.6822486137198542,-0.10278332184183012,1.9901894635885493,0.4383556369327234,-0.7662737008494922,-0.8808107650087041,1.1246560167452926,0.898204087386671,1.6003539632791788,2.0845514683525534,0.16553889200125194,-0.19162910060767957,-0.922456568470839,2.2887757436337104,2.7475459325141456,-0.7349768104031571,-0.7249693008692536,0.803217017677365,3.1898439492817725,2.4176000363020647,0.24991907901235438,0.6438424522450651,-0.8202434279197691,-0.8281034096539133,-0.2843046302378258,-0.6686735379963104,0.3721393664916821,1.0063022906141719,1.8470551015538104
SIDM01259,1.3640015259393679,1.9602594502780522,-0.49019794595903976,1.2751970236779584,-0.4159129325303096,-0.7405390141419705,1.5292704199422633,1.5287329763161819,-0.7649252520226854,1.332614605024778,1.3063967491608277,1.7801410954589478,0.9144239046931669,-0.37728946293642346,1.1647480132136483,-0.7935508141716944,-0.5989753569743729,-0.4477178455775229,2.023664188192028,-0.7299716271796255,-0.8800085173309832,-0.9005775660711999,1.0023756730796747,1.0165123620056615,1.9223861596453813,1.8043781656311733,0.8052291215111472,-0.30178102115534233,-0.9241951513211549,1.8492488844342398,0.8778796485260956,-0.6528846128572123,-0.9248634942522963,2.066040877752897,2.5314045601578763,1.2064744419118305,-0.5768214942871739,0.22868875600130156,-0.749975435900423,-0.7820850511609133,-0.9057261544263637,-0.5791760268568563,-0.7012958266104279,-0.4215353067402413,2.3139999808271057
SIDM00680,1.334941139036461,3.5640768330047043,1.8333428660616715,0.853623425716071,-0.7365877055905655,-0.6360953479907262,2.005016259453708,2.020901665264897,-0.7878638905115085,2.6081191284645073,0.7841369062784254,2.919074233229767,2.4054834498872695,-0.5589036570484035,-0.996101046445266,0.6135231394028691,-0.7119775605637435,-0.5693046133637173,1.9226458387925986,-0.6785481412341664,-0.748938658902249,-0.8175670148371907,1.2437988168237852,1.1254530361367432,1.5941824801627988,2.1933767526922785,0.8986939496520086,-0.032965718491038395,-0.8814327164549697,2.151401578282915,2.815333881480491,2.4131979043139022,-0.9368991845148745,1.493366636530636,3.084390887362037,2.411465014270951,1.023255651819793,-0.13383849496819208,0.19716113448551334,-0.7752618239415232,-0.7408403279050451,1.0489762458252023,-0.8647178681600528,-0.35021924879314403,2.744845236947157
SIDM00346,1.6039089387353034,2.2845270477801805,0.4133785919550744,0.5702503085209609,-0.6205270691064828,-0.8510045921190114,2.384053055494037,2.838458831456807,-0.8811033384095391,2.4837099107231198,1.0517984757516055,2.7593838888577036,-0.29230038566328903,-0.4467968003448927,1.2958681371148846,-0.1426763165193762,-0.6549830629132798,-0.5591662282630248,1.7518952291933143,-0.5992223250659452,-0.7613762708345111,-0.7930810079811412,1.744679444130908,1.340798990094968,1.812883762699826,2.295359446483242,0.9980497810167185,-0.5988562823462669,-0.9567859378626415,1.8393755612236589,2.4583481392937356,-0.8152071004844806,-0.8567107697402696,1.311636859089654,3.017617613593421,1.4157434972166012,1.0881884118559402,0.5832157248714377,-0.8777242806337746,0.6551630270279298,-0.5234183006767523,-0.3953151588629718,-0.5755900042879201,-0.35238404125232814,2.5188514067378245
SIDM00129,2.7454264972442166,3.7171836055043115,1.4624013570983536,1.334673280197001,-0.6724655246147536,-0.7816826864543912,1.7621987558834566,2.677759263698217,-0.6951205775083142,1.9459093641055598,0.3419876679218404,-0.19286605512376168,2.885216686723676,-0.5097240030158254,-0.887528222572349,0.8368092279742759,-0.4960752769397124,-0.1045926606298342,1.706293040596827,-0.717592287677828,-0.6918036792867397,-0.7792127185522294,1.4319410543509141,1.7517614708119629,1.0585712234431282,1.1081637801337272,-0.05793493511439856,-0.14365748853243507,-0.7498143703209468,1.924058613705438,3.3649045405804174,-0.8072278538615935,-0.0566896147506616,0.12214911358232965,3.278602575666037,2.1314460270962603,1.7744688704152938,-0.04590534307268295,-0.7564011158809967,-0.8558557882117162,0.2084512068256891,-0.6573668568286092,-0.5938419754658749,0.5135241515796344,2.9111379547818044
SIDM00627,0.7859030923478785,3.6023980844372456,1.2049579719438146,1.0149933976752923,-0.7976310516859138,-0.8176507462613741,1.9165770138545324,1.8171766039698098,-0.6967840338985699,2.371271854829239,0.7336903791111917,-0.5372594932642378,2.5250286710500256,-0.39390283129657994,-0.7691152462474696,-0.26149245722684916,-0.6206020674224023,-0.8054956535245403,2.3763961204683763,-0.7685974227045788,-0.757981921167374,-0.8351796452782702,1.429157529901869,1.1596390340510854,2.354433669107297,2.2134383735688727,1.5611337657022382,-0.29458554911242235,-0.904607512840407,1.759155229119954,2.488605454336427,2.1057358886473367,-0.8705717130296954,0.8359096851480631,3.2167128325365484,1.5506426355667728,0.12827151957404137,-0.3909588157314991,0.5786823329843969,-0.8194680592350422,-0.8787344269361476,0.4999509609203906,-0.8969140836202573,-0.1024470535336992,1.8136941620510947
SIDM00293,2.3268487022057056,-0.294801728301654,-0.6343385041489906,0.7696777825673184,-0.7588607637518752,-0.7109587173627694,2.0824150694408283,-0.6256557701979633,-0.5901490650293884,0.4460953523252842,-0.09846626162746717,2.203848466946775,2.4938411911826455,-0.3459144246782932,-0.7661221886268895,1.7008152537370835,-0.7020432076955423,-0.8120688158458864,2.19375756466063,0.5937796946280378,-0.6968195651997472,-0.8738636743887335,0.8615501823115526,1.1697891079205418,2.0900699913078458,2.3932674229397364,0.3058179584822206,-0.5811949661094308,-0.9468771194808822,1.7357849469246902,2.2062094947430504,2.65989652853846,-0.7772043498422513,1.8589269627603495,2.90448956465101,1.0494586726380684,-0.5119949710593262,0.003569314094509011,-0.8118780964052092,-0.6585462423663404,-0.4266078153205224,-0.717802482444257,-0.8338728923055385,-0.3675608734741399,3.2202092661142605
SIDM00274,1.9210539937651407,3.2966322769347003,-0.4652532217571825,0.8898924056038213,0.9782843866871626,-0.7785857127109626,1.430200480090842,2.3222437046104907,-0.8273714459483676,1.6666431011965295,0.6622165301432027,2.4970821675292467,2.7400343853132094,-0.5006609381306008,-0.9019486171774447,0.9144231653897489,-0.6476889225073332,-0.6135796210928534,2.108002133155037,-0.08434312613024146,-0.8172291770850221,-0.871869835527861,1.4881903513365144,1.054080129510126,1.6007897231783184,1.7914722047167675,0.37514578781166785,-0.14332716001876533,-0.9193804074656269,2.3376049042507097,2.3039769031007356,-0.7233183871092895,-0.5849876318703763,0.9124496104704737,3.3196306807403357,1.459028716762322,-0.4350910211730551,-0.13362410850543663,-0.7869911202283967,-0.8316922362784243,-0.39012924259364457,0.9688064754756143,-0.8600494594809649,0.3145745055798407,2.5393042410795053
SIDM00544,1.609471820629509,3.3246246176279373,-0.5703976731355439,0.6297957683864609,-0.6678402009636661,-0.5971119207321972,1.486562728802679,2.139766338252792,-0.7624779431024808,-0.3480429670018091,0.803594545354024,-0.5406779635955534,1.6771165030796686,-0.460808744157444,0.6201609341510932,1.7173479366142466,-0.7064113451267319,-0.8843577600144052,1.9811506341070573,-0.3940352770346426,-0.6616801301357402,-0.7686197255332766,1.2230755116875258,0.8939320627242636,2.1665070393390558,2.120019561292614,0.5549513096175037,-0.4486268988272012,-0.9079441134329593,1.7812854259775208,2.427473780642842,-0.7243990452007483,-0.542562522953241,1.5131448863400327,3.0915249761996084,1.6729275841977722,-0.8508056146155971,0.43427690589376766,-0.7388765631626711,-0.8041888497051776,-0.3248867121527599,0.03011389828217075,-0.480108486608002,-0.1892953278852441,3.768879917313636
SIDM01006,2.208225412857763,3.4626915492755614,-0.5465034408616982,0.24201745738472435,-0.7113976794354564,-0.6971536754644228,1.5395757014020548,1.8040753961101255,-0.6699790892966748,2.2359473201532674,0.9973492703398023,0.7386499774379431,1.7585229232290833,-0.28757404916753837,2.1734615494781138,0.19074438080927367,-0.6172168061496224,-0.8453685905620089,2.0355739470104175,-0.7176916762584516,-0.7291024916218655,-0.8265155776184526,1.0160597632728594,0.5496977872471827,1.87460232939565,2.4000001351600786,0.6423686361549622,-0.2547935974320811,-0.8469601853720586,2.2344910745778725,2.7552565202043904,-0.641603114915305,-0.910791659471658,1.8005538553396307,2.759168891858595,0.6553147670383812,-0.5406228058685488,-0.33581874106345494,-0.6301833676403643,-0.752128523729833,-0.689179650425223,-0.6749618648304203,-0.7983124245938347,-0.42074703140856806,2.5810139403920638
SIDM00302,2.101539784238928,2.849122305160295,-0.6500060619133696,0.44176803835586426,-0.489903686798712,-0.7567104468595477,1.4700410049993426,2.318789046236976,-0.6565841370211701,1.3695041418120342,0.7903230398018851,2.9385360512113663,2.7255152889635013,-0.23726592125376936,-0.8052042312917194,1.1607853451960848,-0.6965480608250839,-0.6797876956946274,1.6215871183433461,-0.3108498396449945,-0.6477370386788195,-0.795989690859079,1.0330507053750155,1.1528931566236047,1.896419799470459,1.7320667283262903,0.1916223383150705,-0.44118226541326117,-0.874762462976634,1.9311449632471285,3.0642375963805804,-0.7735800485260497,-0.7007503486929572,0.1157171035836708,3.072030282455861,1.5361120406672915,-0.05131199360523479,0.41036131092459033,-0.8545249350159235,-0.15391442241209277,-0.7808326820345401,-0.48701373502100803,-0.7615677585509885,0.20050839638687035,2.3669039175624067
SIDM00549,2.25590513562069,3.240192105988263,-0.6493181209828102,0.4547580033400312,-0.6871254175920889,-0.8825688123475179,2.0866387426505417,2.4034467346043833,-0.7712651008700375,2.179211973369991,0.7272652198318457,-0.366305827539099,2.8799874036333497,-0.44808106131593306,1.9513823721710253,-0.5132365666802275,-0.6019590995466659,-0.8125849260818815,1.878086559658757,-0.5798475541971381,-0.5697809823659622,-0.7718971390618523,1.1090050393757591,1.132346262650285,2.174941954143106,2.4130498349147893,-0.011165927793618089,-0.5572765689609095,-0.7955979676529159,2.3340059118589402,2.7556397732374913,-0.5858189253010769,-0.920641651974344,2.323010944829187,3.2083394224193538,2.0623613432679058,-0.673342593776354,-0.1377852720633008,-0.8228074477919635,-0.6823075338067042,-0.8677686524128343,-0.6367404348616817,-0.7651485044452138,-0.2703361049683178,3.0800965044408786
SIDM00292,2.050351086439401,0.2645052716971958,-0.4405399583850521,0.5176975507407819,-0.6903738596796133,-0.8964798043080625,2.358922032537715,1.4297897381442781,-0.8614002000446933,1.6262062113138407,0.8096129864514844,-0.6366796752169916,2.6547643648173787,-0.38664540057056457,0.6268772501235185,2.038358410682047,-0.684569756337334,-0.8013879688736393,2.01880108863717,0.38984099926973426,-0.35199476267897956,-0.8023139649498214,0.7060023889601086,1.0989855122878978,2.2776546797070365,2.3411333298786907,0.7977674523016591,-0.513528207942466,-0.9251785876014755,1.7576595396713361,1.9774456361256463,0.9120578452475693,-0.41269008542798147,1.725225270202827,2.9796977746509445,1.27890057922444,-0.6719993827673905,-0.2048480894956407,-0.8638267069714574,-0.8851685895629237,-0.07607983208313165,-0.14967129533922666,-0.8512518041593761,-0.5228758331654301,2.704554885114239
SIDM00623,1.778554921124372,3.334671588881471,-0.5008337718625719,0.33388168547467156,0.3768704155429971,-0.45004488921113617,2.0732827423891873,1.817739440238847,-0.7563283981149185,0.30735711741302885,1.3949318388391543,-0.28179669916054195,2.270497957444532,-0.3907601725938208,-0.9226728973732191,1.8089495885304794,-0.5964801340538688,-0.6360876739684076,1.9645947008300506,-0.6126368101730112,-0.8388219725151743,-0.9737491286271328,0.711626974233068,1.0228761615806423,1.8954264892434531,2.2886202516140033,0.3978780024798518,-0.4751221298488223,-0.9583767260818805,1.6258608773212515,2.95410235599119,-0.8559515327681285,-0.8860242754206944,1.1737465933793305,2.970570365530153,0.6066015207523724,0.6953362976586426,-0.26282751954659633,-0.825273288837226,-0.8403574678885547,-0.6766678386831216,-0.7068724725020717,-0.8030411744804948,0.43564369847659795,2.7857853302558286
SIDM00638,1.677156673090181,3.2839667033046602,1.6248747702121469,0.332730767218673,-0.10918501486446568,-0.8344030868810205,2.4461459298022254,2.3932895467953568,-0.766048764371863,1.9090714277720018,0.5961206945788944,3.282072418808415,2.8411374100720046,-0.4902767433931557,-0.8860839825750608,-0.5010631111073731,-0.6537076919082138,-0.773888306053437,2.1262593133380756,-0.18882680548440453,-0.8185666337402182,-0.9043013765836629,0.7999101345439785,0.8257231449885964,2.067815392933925,2.5328625279193555,0.8826340087660771,-0.26331454983554664,-0.9630099589248634,2.1654839958099683,2.7518343217758092,-0.1371550286142758,-0.4395755247796757,1.235542075665403,2.580283146741659,2.208642435126622,-0.3719631325298178,0.7132268585265705,0.287379978311854,-0.6420593184733542,-0.7765388148941442,1.2401801432068797,-0.8214299692810049,0.3223899930558827,2.2295380518967414
SIDM00527,1.5723534426561547,3.120994862012632,0.595874072869992,0.5657935702971856,0.38651983418792896,-0.7928907156665106,1.38906540702725,2.9604237292429634,-0.8371990181764547,0.27575932546384074,0.7710445727962629,1.2136148263376152,2.694512460560614,-0.4870485879239025,-0.8547051070954886,0.8533214783184505,-0.643645129983883,-0.5071753844820426,1.5194965261903515,-0.6839823747907476,-0.7981408509342232,-0.9020808453045286,1.0384378370984606,1.4689182607321702,1.8208408179365028,1.768432982397691,-0.05552787926316356,-0.1405742957412609,-0.9273921423529365,1.5587444437135185,3.2584381015268065,-0.7575863325224451,-0.9688619549187156,0.10999316781773193,3.1834516335293004,2.208912583070231,-0.5721753640170404,-0.28400287824809134,-0.8018474228398558,-0.864888137139678,0.011632502894561561,-0.6334890311951217,-0.7736623967797888,-0.11363023712804157,2.4117886260148684
SIDM00976,1.6473019761037455,3.1413863128516724,0.8530529946298098,0.8221421104353989,0.04737304404632138,-0.8620694660602812,1.309937496743982,2.4255553106871552,-0.770519971372936,-0.4247206776252285,0.606843317705557,2.9451123874445884,3.0217349075992246,-0.2151572445153504,0.826818421959158,0.8252041734292106,-0.558156234120989,-0.7412722257076912,1.739705286964964,-0.04600758541789067,-0.6718220271972927,-0.8663519277731416,0.8621916941927312,1.064554978203353,1.958638464765335,2.438709322655621,0.08419916210652889,-0.2500976093591887,-0.9277222783843277,1.9999348177234877,2.8817063680614865,-0.7317233546843221,-0.9191578620595252,-0.11587281257286583,3.3752890869656857,1.9072010530910999,-0.012588509393133027,-0.003537804921958237,-0.8196917348809358,1.6278454006732461,-0.4857590782415306,-0.7309183277775922,-0.18013656898904618,0.06850053932329518,2.0820184743376573
SIDM00316,2.2050514390173857,3.1112777612841667,-0.5272946345093642,0.7795625964780483,-0.6863016781661249,-0.8116939269704676,1.2374843760826466,2.264074264179628,-0.7793516596330022,0.5427272569696564,0.8479004204174208,2.1236859127419203,2.4825563288003316,-0.4700339053928437,0.6325721499747982,1.806484912601685,-0.5966332596367204,-0.5952623958265616,1.7385916140336612,-7.895341365097474e-06,-0.7329271659581291,-0.95843473152538,0.7963550421680434,0.9754693099115277,1.606939535102615,2.441345891432482,-0.21410487818162988,-0.28883379027759737,-0.861960887933185,1.9196365585137858,3.1196097507698606,-0.7458950442991905,-0.816959355015198,0.6371344181025498,3.103149094710244,1.4656351585211653,-0.2309820788167615,0.08376161944534641,-0.7779814165886626,1.9294293242105276,-0.6279624353608475,-0.6765579009616008,-0.8031867663089461,0.032220980511124986,2.928478714398086
SIDM00326,2.169683292711473,3.348670041476546,-0.495760356850032,1.3185972793253609,-0.649016139955276,-0.8381508642697687,2.0525164987729587,2.061967905377398,-0.8531586663703166,1.2868975234906228,0.12366842878186657,0.10379972420572516,2.2231210019894925,-0.3812171619483919,-0.6543665630067248,-0.026659362465497858,-0.5488520551189753,-0.7577638412553614,1.679204814712526,0.4393763863102261,-0.6934701510671697,-0.8759486512703167,0.20095975468631835,1.3490526414104094,2.1239230808677014,2.0374187303862747,0.18276868923868997,-0.52146755885775,-0.9070486458191421,1.9952632766530851,3.020129269543673,-0.3738364640006665,0.990813687312365,1.7138529749050908,3.4742007026600135,0.9331553484906516,0.9174517793168623,0.23169591334103976,-0.7566252906776457,-0.7088413641131063,-0.49814668957911773,-0.013797509731491958,-0.6995227199883767,0.1250868231786343,1.9510906855716008
SIDM01093,1.9742837904664938,3.164183549605967,-0.6260312882478147,0.832758303079091,-0.596074734061786,-0.784528780238339,1.3799143892248618,2.1438880737946455,-0.7352949717924586,1.570705548931944,0.9406843313784662,3.2018076856085718,2.5881246850569912,-0.5194758103952415,1.182086289105384,-0.695443511392885,-0.5563149089338003,-0.8515676890745771,1.6980093229678,-0.11034798825177955,-0.6007636942020206,-0.7861375949892906,0.4833263811944514,1.4770482331024268,2.196489307372083,2.7581545720537832,0.13504015116528234,-0.21269936357247407,-0.7984439461187196,2.36297744680588,3.1677167981730476,-0.7439628475154875,-0.8737385527890577,0.9940667035190326,3.0179379960943438,1.9738734928212633,-0.5010382541250683,0.6040609625197277,-0.773498884237636,-0.8020007823824634,-0.590012005938319,0.3081851824665225,-0.7990839161242501,-0.08217531806589244,2.480105831826476
SIDM01098,2.200870824815197,3.4581293209117026,1.2433031159784143,1.3355634728851025,-0.5841128364200034,-0.8547509180199026,1.9300635018439634,2.4326961557665903,-0.8714595719053015,1.434090619576312,0.13756995239648143,-0.3070049911889387,2.602192930769986,-0.13876161112047325,1.6284463661268933,2.010874760989413,-0.5527822487412792,-0.583582552953108,1.924743737610254,-0.034816270118347696,-0.6555809812504955,-1.0597845636477028,0.9457168919810599,1.2678731300643316,1.6811859428425229,1.8856102120324427,-0.14050951832356667,-0.2331628339214871,-0.9279045660826127,2.2521810547833434,3.12611471023498,-0.7419625073357586,-0.8082145988467512,1.428489224897355,3.1000027474963585,1.6132581746985797,-0.4875550504836731,-0.6034219479568556,-0.7070234938488833,0.4654682673935539,-0.4692101303972855,-0.611019365086536,-0.7177945030035504,-0.1250936541328073,2.952842673187211
SIDM00424,2.5734817378633696,2.793273965821623,-0.5504113583269563,1.2113222560987316,0.3432543362887399,-0.6661471281002996,1.9198728604418958,-0.2904917284316487,-0.8307973749200374,0.7366875688938141,0.9151686014922089,-0.39147952396480107,0.7800464334137465,-0.40475606429290834,1.4762645658755735,-0.0893000809995355,-0.5172313231261099,-0.7633745013620848,2.261693055776336,-0.7052224613410071,-0.6823860049060827,-0.9007056153897863,1.1028798877640036,1.1331011123286054,2.0430701433020046,2.617847869433568,0.40473113741988515,-0.6577434902514733,-0.7377031911485559,1.7188049601351434,1.899691383743024,-0.7960997517739888,-0.8713404855213913,0.014641802494296105,2.740343450808165,0.27175080158826564,-0.13170628440132132,0.06562724658637507,-0.6975776679850124,-0.7028463419179243,-0.7411212808026231,-0.5343188901803948,-0.7686655951594042,0.12672175222831075,3.0743935599958045
SIDM00973,1.5099165337143423,2.9536983851036673,-0.40127299128255983,0.3843209028388213,0.7154609246586967,-0.7753903230686194,0.7284518028132734,2.2496373778573404,-0.7514173428722485,0.2279271932416128,0.4857854952546263,0.35346165763248916,2.142435328466866,-0.41834900081344767,-0.6882839780113581,0.5407249974558533,-0.6302997368464078,-0.7486838951790832,1.9477333538825865,0.6011428778376178,-0.5626318293134063,-0.8624115119193148,0.8895170069899544,1.3158973372078113,0.879062831737724,-0.34275935554493464,0.2089423773576209,-0.6458599432646839,-0.9181671951646969,1.6723432401761278,3.123395787886112,-0.6620619186319344,-0.976350464972069,-0.3682262008323106,2.9337969292486377,0.9418748669702341,-0.4454379050992761,-0.37608997445953357,-0.6853632410822416,-0.6230014829680399,0.10834273248842416,-0.6653106017262693,-0.6901697502307406,-0.062373927269200415,2.652752581347615
SIDM00411,1.3252958239379815,3.550441139867229,-0.6652354938702437,1.2843432164934496,-0.6224220323478012,-0.6914986642929204,1.5708961671646686,2.7206753331897966,-0.7509954353913273,2.454910235958131,1.0581433100302422,2.1510625116775297,2.0636362440659086,-0.4587767765540327,-0.6927297774158792,-0.5551625393929,-0.5388704954589703,-0.909528010202867,1.960689054986282,-0.7137518754231178,-0.25730833635519845,-0.9046274191115125,1.0518001440049574,1.1663445510181816,2.102443823149563,2.5316322136262253,0.4058184917604399,-0.017181417595104855,-0.8896148087853432,1.7186586401048354,2.6060340569647966,2.284788860613794,-0.44655289853291924,1.418853474057236,2.948010993263499,1.8244897400036462,0.26374551995376994,-0.0650728398187819,-0.6881765430769912,-0.8824912928636174,-0.6007369172578729,1.318332012526538,-0.8019788339398263,0.4769618404876504,2.1988130851636787
SIDM00374,1.6610917777536727,3.489006531817703,-0.5584705420944601,0.523330651303914,-0.29985626111777325,-0.6544704531270404,1.5788987300513049,2.472233746611704,-0.7252675198192078,-0.406014098563697,1.266470373486882,-0.3639982803896619,1.4335358506659066,-0.43157472561738225,-0.7851355380085763,-0.5831854105128254,-0.5205249858188953,-0.8818826346269912,1.797616175839545,-0.7528066081883292,-0.7015132084707439,-0.8934793882910935,1.2698001314154324,1.0003684580979544,1.9842056480854888,2.3533975194557395,0.020615958162987266,-0.515788503468289,-0.8857329711748869,1.6369842807945107,3.0468716237083497,-0.8100192451777688,-0.8796616772804147,-0.2620465885557181,3.2602768344249418,1.4348318077901137,0.0998003863230392,-0.030023960677952512,-0.6595552402940041,-0.8306868090284502,-0.7571779975665375,-0.5226510597799043,-0.7325971602687631,-0.278794561084866,2.760971063328273
SIDM01160,1.6880175930919037,3.4986777059485137,1.0684754394661486,0.5371750417577815,-0.4774126517654249,-0.7941892523658873,1.7033427907552425,1.8749786045705557,-0.8485968393943679,2.4301089124534108,0.5319702083893812,3.0540593262790763,1.854517648791969,-0.39418152918293176,-1.0866011723081987,-0.4974745816674171,-0.6570002198819099,0.12075675189160903,1.888586711409397,0.7578049776144743,-0.6788976408268487,-0.9841033967792325,1.1772542426292538,1.3611272205657778,1.218651203961445,1.2602157525359416,0.737872870255387,-0.365212393330176,-0.8594538095946558,2.1371623923108993,2.67175435147924,2.8101156904952154,-0.7434014323391682,0.5800648565167139,2.804012505677275,2.6589101684015346,-0.6072188609746361,-0.013263141434249958,0.329180766506495,-0.7741670957059107,-0.4814752137672374,-0.6974431925766127,-0.7253519287906132,0.1433207094492686,1.7618476847480062
SIDM00145,1.671628439269082,3.203975024294143,-0.35638877440942607,0.3679522776627466,-0.6644536443317046,-0.6266665093832514,1.811721180702561,2.3196823478527473,-0.7375048438738534,-0.42481402956901204,0.7247343049477195,-0.4533702123689841,1.82076865707434,-0.48187149508924415,0.04652376833037676,0.3314168254056246,-0.5548362166378848,-0.7436895198068769,1.9976958441615094,-0.36992352621089375,-0.7630060141181773,-0.8875664022329991,1.1834585320821562,1.2026661889920205,2.4606061339635357,2.69699005041156,0.7099717409997167,-0.5118923774799726,-0.7383552351632681,1.7927621843362895,1.700437153472749,-0.4834999172997329,-0.9256498793604375,1.9508797714387949,3.0355563894422817,1.270670881159387,-0.4307004067493815,0.1334419447961538,-0.7825277371640038,-0.7107473846760008,-0.634250286591854,-0.6346202200888146,-0.8211637822852422,-0.3881112705029596,2.8003894421646858
SIDM00975,2.0314080617386545,3.3010627236234447,1.2389494730893937,0.5027512159248744,-0.26494785297056933,-0.6990326084844742,1.9526482738313955,2.445885369746967,-0.8274442845418216,2.3039947454868672,0.5891026783630623,-0.5251905942274193,2.2255332120986986,-0.2967490269948079,1.4612425949305008,1.6777632937947224,-0.7342963955963141,-0.5420109518744142,1.7909938459739312,0.5532974395276157,-0.6976752647091565,-0.9232452100834403,1.1283120932344999,1.1517809701580821,1.5082374566305443,1.361584157888723,0.3561728325099139,0.006054926841697075,-0.7518126684741702,1.792380267483361,2.845335876472857,-0.7552027886234531,-0.6971798482126633,0.10099732941033282,3.2693057602804236,1.40955981881201,0.32880149212952625,0.38481541698417526,-0.7478158455548596,-0.6996094982015245,0.0017566462595581228,-0.649837202315993,-0.8642066715882981,0.421435400502575,1.2318378037055526
SIDM00971,1.5006126636815529,0.8200020082646455,-0.681200181733123,0.3866036404203958,-0.5394390439549455,-0.7348471665376884,1.9189000018953646,1.8393256654831758,-0.7786620099679418,1.827996409193881,0.612072677804037,3.3649964831696697,3.0457108320228063,0.10538416430611544,-0.7530305714814836,0.39938023494535013,-0.5302405602399778,-0.8816374803328441,2.374760344999742,0.8714669874863721,-0.8518142935570137,-0.9051352655232281,1.3365958355938394,0.5049644672082433,2.074990111771956,1.8636790827420049,0.845773412300483,-0.5565252935170812,-0.8156368601859777,1.8132323820269813,-0.443047217909974,-0.37969602738158875,-0.7870941196492293,2.1914968269872355,2.9214227222239475,1.7295798522491035,1.0624307608429193,0.5470513185796807,-0.4423186809607951,-0.771004392068581,-0.7174251162261149,1.416102779908553,-0.7996414957018937,0.18770425013469014,1.3362635146755795
SIDM00251,1.5241239708577177,3.4407716962645214,1.464809966546071,0.6597622829767662,-0.6599811704234851,-0.6476326302844434,1.3788099282639592,2.41104920551058,-0.7766587820222486,1.346499021468343,1.105286405993852,3.3020597534439666,1.9468703187841652,-0.4696015944469995,-0.8282812348042794,0.5562237387483999,-0.5576636649312479,-0.5410066440569953,1.9124612211266503,-0.6686169004501392,-0.6780596870335698,-0.8386293658503192,1.5341940746281766,1.1995490609219037,1.8526173340098016,2.406127707574298,1.2137565472504481,-0.1370717925861077,-0.7627685430122643,2.18863684856107,2.958541107308439,2.2818122320812853,-0.8793450952236235,0.61865199538275,3.152560964378521,2.23347026668177,1.4508894713302087,0.10248277664019831,-0.7562261582966917,-0.7446684463001239,-0.7955071221392701,1.3692251283944485,-0.770400595614825,-0.335215953250528,2.6885891509972755
