,POLE4,ERCC4,POLE3,ERCC3,ERCC6,ERCC5,GTF2H5,ERCC2,RFC4,CETN2,RFC5,RPA1,RAD23B,RBX1,DDB2,RPA3,POLD3,RPA2,RAD23A,PCNA,DDB1,POLE2,ERCC1,POLD1,POLD2,POLE,RFC1,RFC3,RFC2,XPC,XPA,GTF2H1,CDK7,LIG1,CUL4A,CUL4B,ERCC8,CCNH,GTF2H3
SIDM00677,1.5585266248380927,-0.7096469449750038,1.6732178827348971,-0.22070780202075704,-0.48525339279709734,1.1031210765436097,1.0577932929343379,-0.39967307058127,-0.745537276168314,1.9229574628770312,0.7946038604107731,0.7040203416822701,1.782431051639465,2.264788105983452,1.5104349447669139,1.6507576954930474,-0.08428367679668755,1.8552498251224432,1.7240147894956066,2.738397028904643,0.7367577069611488,0.7089748802527497,0.862312604986051,0.674433918834104,2.0880541453907075,1.363454162775791,0.840246578315569,0.8660687797035705,1.3068369297423308,1.2411855288860865,0.572252658746174,1.3614175416851668,2.415878252530246,0.7670181950715045,2.062783686191021,0.49487225317869615,0.5621312685391071,1.4878966636365454,-0.13246266138252924
SIDM01220,1.6155412459102398,-0.4536411165482092,1.5985807328959907,0.011391191267986532,-0.6040784228759842,0.3551981210243037,1.5930230360030966,-0.038330577324409545,-0.6190544974189174,2.1858637693676086,1.138070530097846,1.307741764822698,1.4768839381385312,2.5878064187536576,0.504954769598621,1.9675269477181203,-0.026197338943668342,2.042713489852917,1.8440068675035053,2.784621300256336,0.667811318420794,1.0924080642470129,1.8669160905465967,1.0046623354623259,2.0397025377703843,1.3501347845683156,1.4428298543036548,0.5791357732429745,1.5312629817749874,0.36878166528930734,0.9940666076129233,1.2714075468252637,2.0357519858568973,0.4628127786452028,0.9088534738627416,0.9494997347478701,0.4045483404506727,1.1851610787327935,-0.12271519312091371
SIDM01259,1.2538373013062405,-0.4546371072653015,2.2567631539892554,0.28786339008474016,0.14015437985815868,0.9170802327495869,0.9960480666376124,-0.31375506900620953,-0.4146737775997193,1.28823034783736,1.3585809114538943,1.1805801959118802,1.5976167545324764,2.079922048816691,2.0182229240453227,2.0403874319601556,0.5793360552924429,2.410991775296397,1.910132810245092,2.9465063338004494,0.7954929964917795,1.4776561793183283,0.9492425405582828,1.169591952872975,2.18906557019365,1.6668782478566821,1.7204342485414938,1.5867428728261912,2.0048085946748837,0.8409849526477727,0.704854730702227,1.9184435088280396,2.3252385864454617,1.4317544159287614,1.815294590398321,0.9652075345287832,0.6102902035511033,1.8436345045269225,0.07834536340993795
SIDM00680,0.736154081289377,-0.6468385422956239,1.5477677014182931,-0.09512198526904955,-0.348400396885779,0.7141970861796946,1.0295322764296595,-0.229719945724726,-0.7076766278247991,2.0542966003049288,1.0295684802317546,0.7865503120667727,1.6076636704572582,2.341073796693379,1.1866743091375211,1.3884882616209673,-0.18326292617921086,1.741318486881221,1.7944262369234314,2.49621106038851,0.5919370711930868,0.8797383511327773,1.5267875903449193,0.27714278762413636,1.8011424998832464,1.6468377304849071,1.2738609292564314,0.41458194216586325,0.9870260759790144,0.9049858487362217,0.330213073201264,1.4063636932164747,2.7415576639355934,0.6918724073119634,1.4693096649631658,0.4325473805710488,0.3998074528151114,1.4297623884988908,-0.13990423316454192
SIDM00346,1.5444533327770988,-0.7262802057418184,1.4034993999840222,-0.3327184778156435,-0.22082619594906233,0.832614335456749,1.6804938726023428,-0.23692552077530205,-0.5101559934739576,1.1604006971724603,1.3483751792312724,0.9202345776817064,1.4623636976766599,2.4654955709362287,0.33155679811794286,1.6572787868083565,0.3214541778807313,2.288538651561588,1.875576600290195,2.9081829013201332,1.0349690324485723,1.8079294931359338,1.7849387196403992,1.1859410784716764,1.837864800599381,2.0103590817636725,1.4439552099991944,1.2729255769833034,1.301425484385396,0.9109114604028414,0.10872093860023231,1.6759417971883528,2.3963415656614804,1.0228649905117468,1.5574962787389846,0.36921246514815087,0.7091349501575382,2.066418760214498,0.2507098124089064
SIDM00129,2.175820133521228,-0.6680516824373043,1.5273684046570446,0.10377137238231968,-0.8092228588184185,-0.36012791102762337,1.3696732219234593,0.21679793552922,-0.8751876235464036,1.2934205466562394,0.7564192140175,0.38151868418535884,1.6942452565810275,2.397699357906526,1.4456799310123898,1.3661548725926516,-0.6933282648529472,1.7210710638268885,2.267106943332072,2.556188801656556,1.1154903725571688,0.1297345550695832,2.1283144992722725,0.8752687910950901,2.448873318662958,1.574234181933515,-0.46143944390285224,0.292008684916745,1.042242770737036,0.71876304076464,-0.08060511072770775,1.0991756224852953,1.5867145913392158,0.6179280742961045,0.8595896932618023,-0.12222043759556243,0.12161139875428308,1.1501074588890763,0.5040350787852017
SIDM00627,1.9301472031441582,-0.4987977716124119,2.259731328874905,-0.19812566544176113,-0.5463596839838314,0.5431414033217191,1.138291706989593,-0.42345735872546514,-0.5924619738985617,2.2486687256960427,1.3470009894747614,1.0491885670452332,2.1182538834244085,2.2922995807189794,2.0189462988115654,1.7901106423734439,0.34675953766563505,2.1149824413414433,1.7047457745884849,3.048786599821073,0.636363378828195,1.692204508695813,1.6963624529445276,0.9530956112529417,2.003794499140689,1.2781426313386821,1.207245846766964,1.1634180514035077,1.663574893856613,0.7223221404270236,0.9612629788019336,1.4536361440974144,2.3841925162153688,0.7195534029336441,0.9079232746109387,0.7919284598697188,0.1828950851453066,1.5308378054208078,-0.16607796079706794
SIDM00293,1.0026488274070793,-0.4630294249047013,1.6386366698292096,-0.02125606935336744,-0.7112891978322224,0.24596901207956318,1.373265673492956,-0.4498466112074713,-0.36746951510848624,1.4094862969692505,1.5287490811095634,1.1546461478141317,1.854834601303089,2.4305623723127088,0.7332494865532067,2.221145985538116,0.160754749731088,2.5766544717264384,1.8233001152015917,2.9122010975233925,0.9759421253867699,1.4623975305558026,1.260865169686368,1.4204898064537272,2.0952278492938734,2.1219665407376143,1.4026432344186879,1.1147654056675316,1.2653275982538916,0.8985458202882531,0.1307428772240254,1.2352207804016724,1.4431725544549103,0.9148428536187516,1.4360276671564187,0.34622036447393073,0.48181399865992414,0.9188478791587334,-0.16391041762801778
SIDM00274,1.879396819257397,-0.5470366619481409,1.5107232979867768,-0.15300668119141458,-0.3821545316913367,0.6294914987427683,1.6085994113561917,0.23783844106041865,-0.7715630882469497,1.895254997107308,1.0398354184490943,0.7743200535502897,1.4301620558754347,2.0312908131212084,0.6861293128810629,1.8961986694339243,-0.14087975630879113,1.7354581643543792,1.6927269751759297,2.081121775251913,0.7671554787328028,0.6040026253950241,2.4237307590722286,1.031453844527394,2.4814105762124727,1.190969135672925,0.9817527091099476,0.5240292886454315,1.2431509041301902,0.4335862194218138,0.5113090473943184,1.8853454448900493,2.5867304978233574,1.092048754089245,1.2905166944308253,1.0080474825290466,0.059888335315483945,1.1008347876516307,-0.08317156407337252
SIDM00544,1.7856233302520321,-0.4443234090438792,1.8442990285076355,0.18167606889103854,-0.5498956672650659,0.21532230362258947,1.6262145220122706,-0.3037873928347264,-0.6611457773952498,1.9340819712560957,1.5173690778683586,1.1537123542346395,1.521322259417171,2.514961187197339,1.1653234673957154,1.7987383676252502,0.2614863632540666,1.6800793930194762,1.6371451577960419,2.673670094512286,1.0053037734105075,1.5062904179252288,1.5584305660991107,0.8234687722920582,1.9843510461565952,1.7481400935980778,1.3171071629897217,1.429834927985846,1.6201516947609838,0.9497640485794671,0.16382829552500164,1.39312275118101,1.9648373392791838,0.6331759794605687,1.476221523093335,0.6230524226762425,0.8147671671332775,1.6206135356272358,-0.05066165614174445
SIDM01006,1.0873635574541225,-0.461212601413168,1.622594403934115,-0.2667515162993744,-0.541833278601993,0.9833755940836487,1.2333720312892742,-0.2166560286817889,-0.5572311374818576,1.5573018930396703,1.1462484850231662,1.0881809055393434,1.4515201524321544,2.2765289067946846,0.9665530348738882,1.9114921018732347,0.2568064964748423,1.7950302469253865,1.911980561451464,2.5568936213364415,0.9191739839856937,1.7726347105516902,1.9992914327057465,1.2536443343490014,2.223852190637891,1.5836075306210196,1.20336543662411,0.8984396591356786,1.355804815088124,1.1092285142796277,0.3211542443649703,1.3215153321921642,1.7841503650365995,1.2648127315707238,1.9684138958864335,1.1116932081180935,0.40281272179337074,1.264167299588915,-0.032192815658756084
SIDM00302,1.8756195739055457,-0.6642645754101785,1.689447165001433,0.09672827545458938,-0.08463595493321738,0.3478618989236925,2.053822597531688,0.6119602626763798,-0.7957301202331438,2.313106703433972,0.8409757995266628,0.9758919822098596,1.9213558338957177,2.4215505227248757,0.4528300257662818,1.5181236864307301,-0.13370058898799358,1.788202649667758,1.4905101292358192,2.636679199542856,0.8091144150397906,1.101305672792949,1.6524185043485249,0.24393827604749357,2.1176346396278984,1.3308460037678034,1.2404227758785953,0.7822613926042098,0.6741798225972043,0.7582590709523999,0.3630391040890591,1.6263874559498477,2.347389876301565,0.4461733483399102,1.7201413600452506,1.5384101106423496,0.3010671651338822,1.5439392414558861,0.16367889740387034
SIDM00549,0.7427417023816373,-0.642046621791262,2.1706284676916248,0.18436355763881246,-0.5886606445241324,0.7666819609346467,1.2425355105468998,-0.2389803719787263,-0.4843929274401477,1.8329988281444611,2.4766477082314635,1.2679815302215547,1.7009443273257747,2.5346273869444116,1.5045325502068165,2.0417533540177217,0.4052339265996071,2.2039482650206783,2.0049753073133725,3.05450715843871,0.9391102443476798,1.6348719523332533,1.9739255137865153,1.4455375734940774,2.2883295410515827,2.283362788800381,1.4831491910429282,1.1793650686567845,1.5145152065396186,0.4879987719596256,0.4226594132350313,1.6247308606124635,1.9281178720685914,1.2976830560322223,1.6633893767465957,0.20187493773205087,0.4398515852897463,1.4810359204105414,-0.22500354750447665
SIDM00292,0.9972474150264812,-0.5138333011821031,1.8832417592042332,-0.1981866491350293,-0.5030222393128665,0.5101174809272394,1.7485203299890926,-0.351676496283501,-0.5649164094051564,2.090784628182998,1.362448507206785,0.8334102170204587,1.5669292294203259,2.205271463226998,0.7267433952186773,1.8513928194550138,0.01927293059448155,2.67502417362511,2.035168603449833,2.993122987884848,0.8059691891213934,1.3092467257346696,1.2383441695302972,0.3417102710623714,2.1712066995989256,1.752624591500341,1.2505944407609884,0.7380554012007153,1.4511734528137055,0.4646080864327159,0.4495515779368101,1.3573232119725913,1.6911967102578553,0.7575662162628294,1.4028972147866219,0.501457823917656,0.454351567682182,1.2019955411496634,-0.22020579333390478
SIDM00623,1.5611863611211778,-0.5516252696632159,1.274426402301355,0.11403901135182781,-0.09293559439828222,1.0592179279803424,1.4559134988250164,-0.2922137959309843,-0.6544113776888326,1.6061359956841357,1.0506938307791034,0.6829603041930233,1.6785774404850657,2.711321368372665,1.9241279940713258,1.323310938015608,0.13457714188728456,2.094819646821068,1.8138933447445151,2.907535975518578,0.8007414557274289,0.9755295609639424,1.3442365429293497,0.8749729508016761,1.744372306281295,1.299337551270387,0.9389027310104779,0.9928030690336931,1.419682806835135,1.5732987005071988,0.17993652827756912,1.5771250314129532,2.4307265214139084,1.152769062691544,1.6945323055585293,1.079838008504181,0.3075362377810857,1.6684712263503516,0.29593398172911767
SIDM00638,2.007524781905997,-0.5898821632267323,2.0159878247674237,0.33091586665051287,-0.3051491123453533,0.36958822392101853,1.8977109887872012,-0.1236858029498337,-0.5930163721697047,2.1133453804815825,1.689826254020118,1.2876468223060804,1.9803860695648783,2.0699862575637518,0.6760686697861323,1.5947856541275176,0.42087079449799675,2.2259561947966295,1.173402897069609,2.99043641151979,0.9371177384698705,1.7893643433771502,1.4705318450410854,1.0520317671806938,2.479675648697647,1.8506151758787481,0.9132140881800457,0.7857147390949191,1.7159291836876833,0.5212962124356835,0.11215409350920534,1.159571429462111,2.300664776935474,0.47027189500418054,1.3433974889351392,0.9113774696807955,0.3446273761558818,1.3226446877520261,0.021981493369147398
SIDM00527,1.9079598837538063,-0.6049412438103251,1.2416765623399812,0.3054371355101796,-0.34397239224761905,0.75257640768555,1.4851925023471222,-0.22028997071925577,-0.7664127175776791,2.5703512010333567,0.9374851241864451,0.757144183666533,1.6384486613897937,2.316667926995256,1.9145457473229028,1.6362858305789163,-0.04791163325132233,1.4065687954706947,1.463333685865923,2.90146269512328,0.9555220625448442,0.2638505520991423,1.826959729207771,0.4124945697365198,2.1960362657070047,1.155702633181991,1.22018594013354,0.4370303720031966,1.3679614464899998,1.4451988369148232,0.25704871776845933,1.891689127723477,1.996789004419777,0.37462765063602216,1.6442128022901954,1.3347159094445389,0.27339799223395106,1.4619514438507155,0.009494127851108794
SIDM00976,2.2921973771947743,-0.5493752722063098,1.5039660245984638,0.047484643234638045,-0.6393307387626632,0.15059384423576905,1.6437191580752408,0.04676513226039246,-0.7315391857513671,2.223522726382985,1.1630963997617123,1.1121045068205895,1.6758791138360176,2.3850775435219926,1.3098269361029826,1.973101986468844,0.03704467442475217,1.7736554209155668,1.6331657489834248,2.51064454587761,0.61821354037347,0.871425763013229,1.8801084502453878,0.5462168480201577,2.287577023738394,1.3596382449487325,1.2237969195744598,0.3957189036757007,1.5145763488806756,0.9040071871811443,0.04832428592693432,1.4015877464823199,2.2702132694295,0.312591136276384,1.1970368201546868,1.1286714360818624,0.614720831626389,1.3876592238822782,-0.02404050582376685
SIDM00316,2.210055619102626,-0.5838236716985163,1.6551997936983363,-0.2460195775428049,-0.6752895556004067,0.28366757955398797,2.221590856474583,-0.1444027685188639,-0.7225154997505963,2.423883861927123,1.245175632110378,0.7193857752460695,1.845943529497288,2.3486078997484525,0.8746865309222754,1.8179780125068363,0.1363886986546974,1.8398187865101643,1.608537638502423,2.468665581813139,0.9313894170526488,1.3516908731010262,2.2827515265107716,0.7204145839395782,2.3990310135331376,1.4067369833577121,1.044485638760613,0.724853956448583,1.7711474659697872,0.8136283799806603,0.34553472100582633,1.1986283890615737,1.7623302606672844,0.6933982203409177,1.3840858638237457,1.741626297118343,0.7428820981979999,1.653491144063694,0.04434998128756681
SIDM00326,2.012800575403778,-0.6900775214266012,2.084622488519279,-0.03722793773180108,-0.18642752742319807,0.2701154258972987,1.4108485374811424,-0.37130878544589146,-0.6164035491408222,2.588850101756407,1.0435933462283944,0.999444081528974,1.982988152654217,2.470445309219772,0.8808977915668353,1.9299820245336332,-0.1506493306258988,1.9150554587895445,1.8057573593122405,2.442050527893327,0.7530462761712828,0.9407201216192363,1.60177072416139,0.6495814817740143,2.154825774235701,1.3860734656483675,0.8803944483154493,0.8514774810150679,1.3365187623431936,0.7642515999299248,0.5690620099181932,1.6445183070490066,2.6116477890694623,0.10768780987025238,1.3358521651953918,1.820002738044554,0.33774018011871215,1.8635504508556668,-0.07920355995976804
SIDM01093,2.2965124850805996,-0.4583000879098922,1.9582086280017343,0.16074022914996097,-0.3595190948629927,0.22714189693668452,1.7470916942158912,0.05690613815792213,-0.6168116873627518,2.254221120937025,1.5002986020189912,1.0891507617551026,1.6827533084575252,2.441164887666695,1.0431827366521236,1.9078228674789424,0.48159397792610126,2.2349003764704904,1.5757764805009395,2.747307187841375,0.8730852623532948,1.4156203548989263,1.7584293114653051,1.1130839118828824,1.9569851431571523,1.821536830978347,0.9141177087724655,0.9666157898203479,1.5575823881249098,0.760270622621362,0.14072792751893134,1.5341662948494208,2.035222720674872,0.7462009045619781,1.3616417597637407,1.0771810478487127,0.3980200079955137,0.7376864187446373,0.14904856889400336
SIDM01098,1.2300095031994016,-0.553268351554985,1.378799699773944,0.2053801197796087,-0.6025828390987173,0.4308527368680077,1.4794656255071683,-0.36272612962875406,-0.7880104398399007,2.5710768166907982,0.9206917382259099,0.9865050787710851,1.4936632135807197,1.8518519903523252,1.14947575947401,2.086656672345881,-0.33235884462779514,1.9895417005210903,1.598466825604207,2.4353399076119517,0.9133550871687791,0.26973824563250576,1.944169997114246,0.7442213961716705,2.350448128382148,1.4864857443467274,1.057014926072361,0.9742792861016482,1.5200219601644382,0.9756962408976413,-0.019939595290573764,1.3535213738329182,2.1542832635655564,0.41054580752681125,1.1556808570087354,0.6943305331467579,0.46516561650887894,0.9439983051854585,-0.1179151253942436
SIDM00424,1.6043156808819499,-0.4537228621559499,2.3072504387712542,0.06184825987974192,-0.5058465627002939,0.3209937200390409,1.758301666184534,-0.22776674314580833,-0.16245384154478937,2.073788776370414,1.4766541370060644,0.7741101466028087,1.4208302380385547,2.7579170621595397,0.7462884367073509,2.105071504077872,1.0473184438444196,2.2605847205409213,1.7737737938052736,3.0943239343595463,0.813456660083475,1.8675140520792912,1.5369088571997453,1.4271722469255144,2.6425153683433904,2.111040916960464,1.5963122565959635,1.8276822916912272,2.2345234286547107,1.0904508090553828,0.038341127678245664,1.7444981477868566,2.184606236135245,1.1576822590370388,1.7350175873212828,0.731097839915803,0.36341662485334036,1.4519180734722859,0.3713846749948819
SIDM00973,2.250200991142106,-0.5213212258007044,1.6430810222945915,0.39303618977221666,-0.0820579376382016,0.667705817287207,1.2331439138758211,-0.2606129037061019,-0.7494621515701313,1.8523193072084332,0.03055478962528216,0.6868834075209316,1.2932438561694322,1.835268562052514,1.47783913828438,1.5460758322866295,-0.6486770401273361,1.8642166486320486,1.7449570597258406,2.267344396355504,0.3971376491076395,-0.6554002444947685,2.5187845587837883,-0.42695899842339563,2.159104014574909,1.1951675386251264,0.9403409351076555,0.020271972452531276,1.124116149352027,1.312431374904308,-0.4248022567038882,1.8702554280691217,2.6106265319894395,-0.6220276176602308,1.4512312045038647,-0.0882667415135611,0.3653460426416782,2.227469672995425,0.10390525483892805
SIDM00411,1.828445723061003,-0.5069057834093463,1.851812006263749,0.047775913292030465,-0.3922132636547566,0.39306166261408954,1.4080105885844267,-0.36120423156082776,-0.6259903454369692,2.6769354167261312,1.3462904883623577,0.825512809976765,1.8596613374815592,2.2801462814890328,1.268995320460879,2.0486892275879565,0.8298843902290246,1.8662371775052755,1.599463610527777,2.645097147991257,0.44089591949677953,1.5667322884826618,1.1045769467939184,0.5975972770267579,1.964268578368571,1.5796902700414792,1.1911918804255295,0.9164431339519311,1.7571283186449247,0.10566655646399979,0.39646569634158085,1.5199129738692612,2.351968047073194,0.2735332463563035,1.3563615615396165,0.9690212946357467,0.4905852308710328,1.2711314103255185,0.11294300255716905
SIDM00374,1.1815646118246326,-0.569927456632316,1.3375126081795108,0.21699442264701485,-0.2756268381653747,0.9254568229228799,0.8971518136205905,-0.13803123964629743,-0.5781645913392892,1.3041933862085084,0.9707214279051609,1.1593171551192945,1.8349445170066758,2.32243986846793,2.4178358893240603,1.6265183931109537,0.5409309824553933,2.2383963382238647,1.8917992614323829,3.007949159992936,0.7498814248359624,0.7959835192491492,1.542877403310293,0.9515695351140733,1.8890826640048473,1.578193202317913,1.4596447303944189,1.3189543763596603,1.974032309593205,1.4961579994170517,0.2540093261090128,1.6522839884468405,2.3275366675712537,0.9183988401307964,1.762939885706019,0.6215103006650758,0.28738937330917347,1.5653120461804126,0.5842723370474777
SIDM01160,1.6781883078626354,-0.5386149806560713,1.4722031917048362,0.07498316604947579,-0.5535459987534342,0.7857703156617019,1.3553179323263302,-0.0325488771661608,-0.7726057488013468,2.2862093606124843,0.7908647921951525,0.8695117337598722,1.65062555149148,2.392492350844064,1.482009901020957,1.5611135834998031,-0.08348031870145503,1.687874707066374,1.2275933702431105,2.2765555128577226,0.8433381035530813,0.3318166925351477,1.8675350764270369,0.27354172850223446,1.7711007321768006,1.287260067703584,0.8720885721210176,0.554855865253797,0.8746196906466793,1.4027833172731823,0.4739594167294148,1.3551591115778459,2.3934401687669373,0.5159274059573582,1.519163241630998,0.4353086963039055,0.14196479456119868,1.3097159982274273,0.11708570588938592
SIDM00145,1.7984782069725915,-0.32117841902123245,1.945257269067526,0.24094993556087022,-0.4776817004142561,0.8088519188525468,1.680379244106619,-0.3903958505801341,-0.4578526173210759,2.0946321407739323,1.7642748788766531,1.1360962318891994,1.5190611738108422,2.618757429971584,1.3449719835149232,1.8400695555717685,0.6483377895081806,2.415147762194062,1.6426779047905613,3.3943063850761903,0.9973433825590813,2.0993459347551284,1.2375497667135587,1.4868177405153409,2.2724863493315937,2.375985221676219,1.935688230405205,1.4651852149961668,1.4976723213948069,0.46423026572565107,0.5480813551256789,1.5470863338852043,1.9225709904394712,1.4872362839420912,1.4923080073252866,0.7228974357262449,0.7226419809766056,1.4229783001301721,-0.11930485320669115
SIDM00975,1.4649597350650387,-0.4927516896807237,0.9307676586473407,0.2484686936042198,-0.6219482229865639,0.7786905776004512,1.8379997594667632,-0.16113746132945916,-0.7676531022496398,2.011961478223603,0.5559892286618558,0.6176055035472188,1.576835228994257,2.3644788405297454,1.4485254604819042,1.7578500791681313,-0.33325770538598165,1.3091808201785737,1.5500631123608182,2.299781670339239,0.61928310921504,0.026611164319294837,2.0879271080754584,0.1257741764112699,1.9653410316309194,1.1161371721736764,1.0641970050037948,0.30561404018181515,1.2097967205487847,1.117419151670066,0.026361565618787473,2.3158419886534864,2.015439763129499,0.13490114080870316,1.4895889650743595,1.240286968191217,0.3173691316302966,1.3094018353471515,0.005763714232430053
SIDM00971,1.662391779276294,-0.573500172431399,1.4368245301570772,-0.24767682665047094,-0.4705729842924756,0.5104539411634134,1.693836920358921,-0.22468789439168727,-0.790758703932047,2.50893530948699,0.9759013109441779,0.6432196856175388,1.7614164612621288,2.555797355929422,0.8228092033858777,1.47475900379663,-0.335771793204792,1.227872999968124,1.484022504550077,2.905646755049576,0.9537704004940669,0.9464288776961016,1.7056550186366863,0.6239372989382095,1.9135702335931952,1.8132533693312352,1.4745282051563924,0.7416510821268684,1.1095342758478313,0.7771109960147957,0.3407173955252116,1.3914564496821258,2.2807379064871083,0.6738998419749249,1.7620079439932523,0.7621156021541876,0.22330655825881232,0.7633928387967736,0.1127750204989988
SIDM00251,0.6772619128164912,-0.5585916388801101,1.79473696651023,0.25083018225732195,-0.2945782709102968,0.5375000003723919,1.332029926141783,-0.14619860352105973,-0.6848597899120941,1.9704981169894413,1.583080252092965,1.056708005187605,1.6350716277616217,2.23863284014466,1.0907126468205823,1.440395026687063,0.08031819406123177,2.1136753780152984,1.6081038791830795,2.69019949950628,0.7855493887902687,1.5162505725972688,1.3461711181939708,0.6827504983346016,1.9556676950800809,1.6926398150680027,1.2158191346572778,0.8131983383484489,1.3650744518456555,0.7871062189596664,0.4650071242323181,1.444101678112423,2.2338079947652227,0.5056015933528354,1.5876174926539075,0.6619266583475139,0.4149939545701493,1.5666606906562446,0.2831327718858413
SIDM00412,1.4473900120458028,-0.4671214934632702,1.9999458439969149,0.2884456498628335,-0.2879211210105629,1.1218056746197127,1.0986165553465819,-0.013727405068457339,-0.5330133969046482,1.829205513525006,1.4480899047790323,1.00810230222288,1.585698452758889,2.496972506366477,0.763156264179218,2.202416980017068,0.5335748128058858,2.396971977368436,1.8386582614052507,3.092287361549938,0.9360986149816732,1.7944595171795354,1.1020397363548375,1.2701466604300224,2.064192241185004,2.1864686372851927,1.2953695348554977,1.6562902022361947,1.6732660715218204,0.9112604766234649,0.26965152786055785,1.6004046600215767,2.146889053285128,1.4204066908383663,1.744483009396034,0.9820334972490755,0.49704621497618356,1.7051741990057148,0.06842001952275699
SIDM00023,1.6475903444611724,-0.6631238251933518,1.7031022348113996,-0.02461282388100247,-0.6073994446081783,1.036811831353745,0.8919280681057428,-0.32502323349168966,-0.6498509913583287,2.416050666267081,1.428190096353498,1.1610150168415942,1.6278306793444683,2.439763906308981,1.3301269042855686,2.386101243584581,0.5807679644626363,1.879833566506965,1.5539559554977895,2.694631628257509,0.879247799560485,1.9843103196547691,1.3252799266494155,0.8609727950289215,2.2419001757317636,2.0774887267279265,1.2198308375976954,1.2883594108891379,2.186435910892794,0.38358292051936993,0.2601082662190313,1.2151338674776955,2.089956671652327,0.7760516354245955,1.6889078036049248,0.6009572792850857,0.06833822719910206,1.175334476583689,0.31778060267572794
SIDM01198,1.946499996034802,-0.29463475524670296,2.3356283594465954,0.28511195010320806,-0.23079462087878463,0.9276258793230373,1.664551055003655,-0.10744758960266286,-0.5591171690505521,1.6729634002376752,1.0715184450678994,1.0400293581322504,1.4472871055364778,2.4376107887914285,1.77595975336477,1.900498745950365,0.02351244414092996,2.179237505501928,1.8305026563697746,2.9394205447452593,0.5277380685301368,0.34016340146259144,1.0575940516442095,0.8727705740282302,2.285652494102592,1.5535791884938441,1.3236014258150173,1.5189334539526482,1.0965679362472398,0.9371007966781489,0.12097290113283547,1.7387108934333542,2.1821611247534354,0.17775754027514773,1.5525022492660872,0.5125332943801147,0.5867287349970489,2.0694639992133097,-0.037079024822898
SIDM00441,1.9243180505441908,-0.49791782698499515,2.1883706538664156,0.16403854783075733,-0.5113391928107663,1.2084956477154039,1.101542048181471,-0.14517894158759012,-0.46186644974584,1.9273849952429314,2.0779326426406715,1.0233922609438149,1.5892103237708601,2.4593266211121336,1.4346159836138233,1.9709655828719324,0.8429513753251755,2.0015546069740857,1.9378145115355578,2.735204421650587,0.7725154866838546,1.879608354294171,1.830588311578923,1.3747374961137315,1.996428116327794,2.301508865355948,1.5416138223788671,1.5502106634940704,1.8888662556513003,0.7551023921383857,0.40547511295186867,1.1891448496424382,1.9352016579924562,1.1314023222455274,1.623935858969294,0.46932712683570527,0.5714758972387854,1.646490667825199,0.43277113258273764
SIDM00388,1.5830169925100448,-0.5273706550071676,2.2002159081498553,0.34395358874679643,-0.5668668835800638,0.908221561155135,1.4621266275863276,-0.19029699152583796,-0.3815059586929857,2.287626386052921,1.8571908272155897,1.3082144722469073,1.377483892020879,2.292933221095674,2.7207887011477583,1.952029755265955,0.43570952097012966,2.0375283953588825,1.9496515746830438,3.1295979077849374,0.8373465546123372,1.639130746249692,1.6831213973837817,1.2535699693150246,2.3681231424700706,1.9111448629587549,1.6152751376203596,1.1076859797739294,1.433530816780723,0.9224234746544464,0.41913216435761236,1.513906832648849,2.16968966007528,1.2923911879428653,1.5296529347977819,0.6371889410492017,0.46551616696132214,1.8540827364112908,-0.15326324342485734
SIDM00417,0.7371288315384922,-0.39264725156207453,2.244588680239526,0.36185109666702325,-0.49682060635598846,-0.01343295651322567,1.0643980675186688,-0.3942713698358933,-0.4026088900408394,1.438478907292618,1.1937669191516267,0.8320338548626444,1.757583531370655,2.211058227715004,0.9898656344301887,2.070780523913266,0.03688875951695403,2.4569106965417706,1.9018395164386797,2.9245601733058098,0.6811829578961176,0.9999475775222985,1.4874074157365742,1.384995475187525,2.386859530879514,1.7256036524411533,1.2568345602056235,0.5555297950844849,1.5448761626684744,0.868653358954252,0.2393196935294053,1.7923040266945252,2.4582481762831065,1.3208182111188245,0.9651315221746872,0.7369994876157044,0.30388545362011377,1.3154935676932726,-0.08803800125336718
SIDM00416,2.622953971761953,-0.3816704009809365,1.7772724083899913,0.01914592902814122,-0.43982893622902786,0.7194877016530061,1.9385932148193286,-0.2738906024631045,-0.7818177889746636,2.0004002689280576,0.4934987529695827,1.0683579706900415,1.5607935953779042,2.4364351694854745,2.00212377895489,1.9530431513943554,-0.429719135692121,2.115023685737102,1.6492533312174875,2.7481204218017306,0.6002533279386386,0.021099740528306255,1.8248297051718867,0.589352871213067,1.897914424042977,1.1417882974732256,1.3063363260593013,0.4417920866901887,0.6139311859372809,1.8339308113731643,0.11464371410306981,1.7362486085500648,2.3168590707971397,-0.11711585483087485,1.5840111493537752,0.5701753274251973,0.6509826495424323,2.046391818914549,-0.06197487348587671
