,CASP9,RAF1,PRKCB,PRKCA,PPP3CC,PPP3R1,SH2D2A,PLA2G3,SPHK1,BAD,PRKCG,PLA2G6,PTK2,PLA2G2E,PLA2G10,NOS3,MAPK11,MAP2K2,PLA2G2A,RAC3,PLA2G4A,PTGS2,PLA2G5,MAPK13,PLA2G12B,MAP2K1,KDR,AKT1,PLA2G2F,AKT2,NRAS,AKT3,CHP2,NFAT5,MAPK3,RAC1,PLA2G1B,MAPK1,MAPKAPK3,PIK3R5,HRAS,NFATC4,MAPK14,MAPK12,NFATC3,MAPKAPK2,KRAS,SPHK2,VEGFA,PXN,PLA2G4E,SRC,PIK3R3,PPP3CB,PPP3CA,PIK3CA,PIK3CB,PIK3CD,PLA2G2C,PLCG1,SHC2,PLA2G2D,PLCG2,PLA2G12A,NFATC2,NFATC1,PIK3CG,PIK3R1,CDC42,PIK3R2,CHP1
SIDM00832,0.10151609755385596,0.6923028262320772,-0.7046636103056619,-0.11017214820191233,0.5545181875196494,0.45706779628022,0.3312169562446646,-0.5818814150298115,-0.5804687900955421,0.9879314729760638,-0.8081403880354768,-0.6667270899606513,0.6480474720810966,-0.8165447019770992,0.6543610372077643,-0.7397613053509888,-0.7461961675097027,1.01562544363684,-0.7739758267234155,1.2045253880888378,0.6706086693612764,-1.0284317880034362,-1.040787560500306,1.20717098791458,-0.7074158345535069,1.3172768602687486,-0.7857383893795356,-0.2514166118181142,-0.7543711925856027,-0.46205316565691734,0.8351257366012098,-0.8788428968727604,0.26650236758191925,0.7404698271302894,0.6551428937817955,2.6437928712777903,-0.8866901018216349,0.35812464551025286,0.97965941357999,-0.8069546098634771,1.3433735929340775,-0.8344952332500267,0.48186562286383444,-0.15668126112320513,0.24625950240217614,-0.010401513427108617,1.0282700346702212,-0.5314621725712745,0.16655308807446426,-0.3196274576110365,-0.7867432509349558,-0.09739215247943526,-0.7132146713611778,0.8063417655654612,0.6372282514078919,0.7843717269439923,0.2768332010294442,-0.6678945424268861,-0.7961826864090794,-0.05184857784570714,-0.7710579509198796,-0.8029043606553572,-0.336186523665113,1.3353071397671525,-0.80527191399962,-0.8826828567129024,-0.9512192639565977,0.44162358350931996,-0.26906675894002957,-0.11778769005115587,1.5497335510273202
SIDM00528,0.0488513620778927,0.7571192265504048,-0.870890048000654,-0.6825184397628579,0.20680946413198759,-0.18605296997510046,-0.7315181194240488,-0.7222874727077411,1.2385958060107598,1.5166895969577703,-0.7581248018108661,-0.6715121522182197,0.6748508939094431,-0.8367506423589505,-0.41423776046317967,-0.7469096832157915,-0.6381897817007499,0.8861577587895904,-0.9165083693843984,1.4951452842003798,-1.1591929716142764,-1.068406618441306,-0.8800769815996314,1.6802514986172783,-0.9658983803432041,1.6199258707313975,-0.6867345922809582,0.3818556376695243,-0.9554647274137934,-0.5890836890439028,1.152463139372431,-0.919850972455737,-0.7243913955662474,0.5652124273524468,0.8647935137212137,2.2949733240091907,-0.9629142840137447,0.6451216688727028,0.7069075672632178,-0.8073656637101051,1.1505827669040425,-0.8088774514977861,0.3356034974951121,-0.47464881502009115,1.1469348472182865,-0.020842285491639998,0.5829758166933029,-0.5590028022514898,-0.36848453892206023,-0.19141462910193516,-0.848961657296644,0.003315965671426678,0.285183373131798,1.3252298772534796,1.3296542814458374,0.5349196392587716,0.1993578058864077,-0.7385291112788261,-0.8172964885812276,0.0074211755829804915,0.07029756010319324,-0.7804117052369915,-0.14771723134929374,1.5224764229176464,-0.8456776889223898,-0.6676352096656069,-0.9590122603556988,0.18273107511373848,-0.3218768330637635,-0.17416887289508978,1.041516051014067
SIDM00371,0.4470533358194064,0.2652186690952928,-0.7913957619121663,-0.0893044997751094,0.5088061891196695,0.15376331674683863,-0.7053831768062913,-0.6445311236790399,-0.7140276433484296,0.866442071757539,-0.7249202561638426,-0.7107969413601002,0.6878419363281775,-0.7314714874338815,-0.7579773983020722,-0.6471161841112815,-0.3739784238289345,1.1657213488851537,-0.8909486236830907,0.2656036595666314,-0.9359494645636973,-0.9943737561482026,-1.0738736883297548,-0.5278480548570159,-0.7358564009992383,1.4605516414666382,-0.6561190088399991,-0.2229081156677861,-1.0335847078364668,-0.6704640021578374,1.41024529540681,-0.5686335331042086,-0.8714531464593525,1.6202747785142495,0.2650879285242577,2.6032528136906414,-0.9097873729112604,0.8678167969956708,0.4327720273825121,-0.7672738180158256,1.0931386109103485,-0.7954315747010997,0.244441420070609,0.5065913347368433,0.3713565432843112,-0.16310101470021854,0.6830887295311577,-0.524745968826479,0.5546306814368172,-0.15407375573145507,-0.894519780112886,0.18252749672825114,-0.5070118997171718,0.8952371373832348,1.1991720534133314,1.227697707652068,0.6397223626619672,-0.6261181045369932,-0.7833317892725588,-0.1291133991876957,0.2121597190781162,-0.8274152615854657,0.5681342123101134,0.30728982713035063,-0.5674871924753996,-0.8683936879813048,-0.8221723108026069,-0.48558473460355517,-0.2007333675894931,-0.3247177219497541,1.8282709517333153
SIDM00688,0.7017348151185394,1.019941622308857,-0.7443022648158522,-0.3937183605894082,1.4623141620422317,0.15647704039629695,-0.3467752255870982,-0.685004098927597,-0.45091007098809827,0.8556795410851495,-0.7005566701957374,-0.6398144130773915,-0.5985941004502324,-0.8686707878760661,-1.0302210399325744,-0.6615624010584892,-0.41736548432312903,1.2287888034240415,-0.7662127091093031,0.5932079358452834,-1.0665062590154357,-1.0302320625941273,-0.8068729701682197,0.6687141333095837,-0.8660777676823158,1.7778259582340152,-0.6203559583812477,-0.41723603747301374,-0.8012531509742821,-0.46487660381978346,1.608344544737216,-0.7875148053517733,-0.8203736556985579,0.6671518763874208,0.2952871737853554,2.1602638041149684,-0.8980958185214793,0.8976922539901645,0.7386565889881069,-0.16944405875148727,0.8032752099479474,-0.7755878530223483,0.07110902007269297,0.7648485603883938,1.135994524545797,0.4223235379474251,0.8193960528766632,-0.3298514717388383,-0.07073070653784072,-0.1633842015715083,-0.822384719878922,-0.6604991746328266,-0.29382526218451177,1.4132343673363812,0.013016638804338818,0.6473645448478188,0.3674348196825791,-0.6707219882446551,-0.7753894138575042,0.034888679318956686,-0.8498359758682913,-0.7046864930386604,2.1663338048651353,1.19262622099935,-0.8004179401443811,-0.9174464264138121,1.009652794689846,-0.011552678430060978,0.42900067537817593,-0.3592231531599428,1.0733927954971054
SIDM00583,0.08380047483081597,0.9056619717163262,-0.7911583678691806,0.16430959168262504,0.29151186588769606,0.4363974584778214,-0.9099228176343098,-0.6013685502683542,0.6457428979254582,0.6952991324356599,-0.6932647290301834,-0.7693753762755963,0.6411355649028032,-0.7935872349688687,-0.6632248410219523,-0.6510281783833987,-0.5167043907787612,1.0742974357501296,-0.8088124632352114,1.4526566559331389,-1.2075542297407797,-1.0642496763995748,-0.9529312169935091,-0.6196191699925226,-0.8464488477036037,1.685678127044036,-0.5471683938640839,-0.045288651105350054,-0.9964933502917213,0.6082372003145006,1.5706877158432382,-0.7205918363682406,-0.7645697532094368,0.9176588049155234,0.20109644603436336,2.4974852595841295,-0.9278182452359487,0.7317678249074253,0.1108805232412226,-0.8779034276424424,1.4173965810049876,-0.7756885913308045,0.047597199529508076,0.33459389671255846,0.6470509899609799,-0.16814902799864673,0.9355273169597498,-0.5805520619329443,-0.33724796862247275,0.15084532072036808,-0.8421859264882292,-0.6337023091596152,-0.1527499375768399,1.1536527790314193,1.083777733145334,0.871482869285972,0.9496308898300391,-0.48999271577481524,-0.9450278055827467,-0.1707433548638874,-0.5644298574946471,-0.8156480619458115,-0.22060677869000758,1.0537587511309792,-0.7371450023319226,-0.7299972175463892,-0.8481020116745684,-0.29448280234238117,-0.20460953604574852,-0.3623635771579412,1.1221945363842085
SIDM00188,0.27659184060888886,0.4677356918668298,-0.8228577767666927,0.2323361670544803,0.6558215307945041,-0.014450469337307106,-0.6457473543600528,-0.6816058330976408,0.3408480190637621,0.6275983486175579,-0.7453903738381048,-0.7632862819555466,0.9960811081890826,-0.7747582452163989,-1.0042437136994256,-0.7434620338180187,-0.6184873000420344,1.1529098782780087,-0.780342356261708,0.8575821558391108,-0.9732980876796037,-1.045648967467273,-0.960822000131311,0.6165586517754061,-0.847808723894721,1.9989131636159096,-0.6484511613694377,-0.35111596889561153,-0.9468568183918289,-0.5583234954967731,1.4842724168575518,-0.44715747290360025,-0.7801636880555062,0.6706246563793867,0.08877875582836599,2.8097398699173346,-0.9608226970017935,0.40277808327749265,0.7608651163568996,-0.78766218887177,1.0769933460456869,-0.7836657166921193,0.3650435688294269,0.11175354602855547,0.610493020492158,0.16138444422917692,0.5142189195646291,-0.6004821191124606,0.061147755088648566,-0.008278489307548462,-0.6914472138925712,0.3508095469075028,-0.6910247353296446,0.7207146595825308,1.1279041936310392,0.8049929994706001,0.7826196490419794,-0.5501437224101906,-0.8036430613862314,0.0027151719605163194,-0.7247035963437324,-0.8042130352325302,-0.003474190374160042,1.009984806499241,-0.8094331003503589,-0.8439736863594397,-0.8402128433442747,-0.4237365514516711,-0.18803431386986683,-0.37548317977199686,1.1554635951304708
SIDM00096,0.5712895913021797,0.980044853465392,-0.810010313025454,-0.5481833872910238,0.9540843488498506,0.21489684982558097,2.0642151730527014,-0.4557585491068668,-0.5816485497398101,0.8584157968874379,-0.7838879460763619,-0.7123998174602444,-0.7246542744080643,-0.7767980978907294,-0.9439973201287639,-0.6454564323449506,-0.3265209640325776,0.9960737606709278,-0.7975429326015456,1.1688434691274077,-0.8068653023065334,-0.9913150550467231,-0.9401578854363389,0.026243975910159693,-0.8106505133698151,1.9495572031609423,-0.5793252798263423,-0.019285564832576124,-0.8794401909954283,-0.5288424162738694,1.9657719573441363,-0.8318831672033429,-0.7697474714845257,0.6363729486492669,0.36112936791762984,2.536980925075614,-0.9624636314476174,0.5979301769604732,0.8328163362532612,-0.7693953926003733,0.7434334095915428,-0.8145589962501092,0.2986385946069177,0.7821114517381229,0.9370195422442251,0.5119768602426183,1.2614117902774435,-0.6009252407205914,-0.17910414260505023,-0.4554996554780086,-0.7285102513698347,-0.5838116223572589,-0.6510490265878993,1.0738496933979904,0.3959340112820705,1.152940356640037,0.09169059427396094,-0.7303867577555122,-0.792398964381417,-0.10716390784739162,-0.7765868881288601,-0.7723092021039205,0.23593675271875486,0.7431393546912493,-0.8431986109413669,-0.59060354408515,0.4744480397921314,-0.09693671712346892,0.036526031482887994,-0.3669740611702108,0.7579103064353833
SIDM00379,0.23985770299915607,0.8190586770082638,-0.7896596962192357,0.07851317039251927,1.274968306473839,0.09188123294509155,-0.5173275993419708,-0.5686980484918047,0.43356688850402797,1.1862548884535478,-0.78258172070619,-0.7734903093548708,0.4663364920636,-0.8031272092935157,-0.8561179041456312,-0.7509158843098789,-0.5645921561830797,1.1557441427258544,-0.8273085863282683,-0.0676407761655958,-0.996106608593254,-1.023898783935627,-0.9759994998959703,-0.3945496768108581,-0.841721790565206,2.022130077624146,-0.6348225666094176,-0.01316232682888373,-0.9939631172119465,-0.6220644451795638,2.037544956761349,-0.27762147410040944,-0.855828338570392,0.5720275670174194,0.15567229889027803,2.606417034874675,-0.9632177794796448,0.6973435743871191,1.370133072074482,-0.7941717669288347,1.3830183065881607,-0.808234386583398,0.3413719173330396,-0.2531044538415488,0.5262284624439817,0.22203892024501798,0.269465574139155,-0.6026646012137733,0.54322047281436,-0.049838861369268586,-0.806539538942272,-0.4529486152982185,-0.49016180649043584,1.4959487330494181,0.8578947145467976,1.1247469860508599,0.30423390941718415,-0.4047581235737372,-0.8232802072002664,0.11631930502560767,-0.7251320442485307,-0.8247374243184203,-0.4402634315008523,0.9500209082365393,-0.8023495959059658,-0.7990758318211442,-0.8154659866653698,-0.46910801326667956,-0.07687776970330007,-0.37835063652083634,1.215486974717954
SIDM00381,0.7275362257506174,0.897858867705595,-0.8411865206240031,-0.45328340406083617,1.0504420786946875,0.05625355850064469,0.056409284774836456,-0.7283826482749104,1.0775722737545101,1.052856264419308,-0.7892194887332041,-0.6816783023483967,1.0404001064550223,-0.8172000455258164,-0.6884077345398539,-0.7922850989605015,-0.7091298305688012,0.6331406728054123,-0.8775897014439659,1.6192454469883537,-1.178979461045022,-0.9109337248214754,-0.9328879308547497,0.6606120163658721,-0.9074917471984226,1.8310707676208626,-0.7440825161340483,-0.04287745110820446,-0.9948965529683372,-0.5430866207951622,1.8163160592172063,-0.8602505514400279,-0.550380397840798,1.0156662901127171,0.752201850951832,2.4203866488870944,-0.878700575135191,0.753939271358998,0.19502505613449247,-0.8041760964446747,0.9388301578709622,-0.7897531939667347,-0.2576889932595181,-0.42045065969771556,0.9703943476771055,0.017377298585122172,0.35942325075242276,-0.6692074624079964,0.22118992413789915,-0.08763961123017813,-0.8850548252960404,-0.4303047547172482,-0.23452329603910904,1.1868613251022628,0.8460465562361564,0.9506157842467021,0.21604679313046446,-0.5757213739247654,-0.7241186851235561,-0.12415696741851895,-0.40783790179535084,-0.7989231514258467,0.17028029514701767,1.5988749137114573,-0.8133097231688865,-0.7942188852622624,-0.911147782285361,-0.7599588174260159,0.01727056898644206,-0.5917934011520232,1.279636012260433
SIDM00606,0.09606042908681205,0.7137671556460751,-0.8411179743391992,-0.3737368190033975,0.5605191825997317,-0.1018343401372689,0.11687906515338752,-0.697055420098023,0.29204492151284117,1.1663181144378332,-0.7129569689370705,-0.773437978413469,0.8500947589629817,-0.855990626122128,-0.7722824184689512,-0.6737508810973595,-0.45155255228091906,0.9844417634372397,-0.9058138384089819,1.6386891299788255,1.4907949410159322,2.104601636650154,-0.9818379472455689,0.8738859272712061,-0.8451133969203025,1.767310690062274,-0.6898269623853084,-0.14160959190569075,-0.9033936408096895,-0.6281621719182732,1.4236262215111117,-0.8939875138709149,-0.790915563023934,0.9108534183614698,0.4232371088834983,2.626170724927151,-0.9826889434031821,0.664751676648903,0.9501220280068534,-0.8211419647777892,1.2897229491607096,-0.7984777846574215,0.0945985901334197,0.5821721314886947,0.5283595128312104,-0.15728025589675396,0.615490598909286,-0.645574963645673,-0.11010712391413251,0.011455045463669777,-0.7678461037780118,0.03516191643542598,-0.6318258003580642,1.3469001250613757,0.9004458764219082,1.0506924738126842,0.4020571370546068,-0.7591909477467037,-0.8521221252249541,-0.2587507584315748,-0.9102046312639022,-0.8002972439941531,0.4815870220764157,1.2741584320019972,-0.8326844809926129,-0.8589291204641494,-0.8414961297232282,-0.41874244175240954,-0.29493820345530863,-0.209948371676178,1.462524429578453
SIDM00541,0.19414872594969973,1.0290312252388352,-0.871618362258661,-0.18831354066615433,0.5580968816081473,0.1134456550728554,-0.3611959538867012,-0.7073042094016149,-0.7876042348525205,0.36484882369087995,-0.6430902400436803,-0.7336948333898584,0.48924079460099257,-0.7939889462708415,-0.03181858853378204,-0.543236233298419,-0.6354677174705285,1.4225111443408833,-0.8438218581983743,0.11147566585851836,-1.1289068603318586,-1.0358448106962306,-1.04125687251235,0.386033098413944,-0.8025590925115285,1.4127236690728564,-0.743320100307195,-0.36621549702620304,-0.8714148986063334,-0.6007472926136289,1.422498760859372,-0.9153684783817391,-0.7472075079440527,1.2465739272423948,0.8120384684781511,2.4439121917431357,-0.9112567725163946,0.35635086115020703,1.0020753202036476,-0.8063744066108226,0.7330453630907374,-0.7580738382836939,0.6979820694969113,-0.649059128823607,0.9337966809067996,-0.1722232129487303,0.7563456626962638,-0.29754619350814865,0.38140918125913803,-0.193121399214514,-0.8501574264117886,-0.24120759378356782,-0.6285116407224137,0.7534829866791438,0.4124783351911518,0.5114271828285004,0.1794247131396706,-0.7137881439149677,-0.8329578488924839,-0.21794859971088795,-0.8400615946530083,-0.7749818132540767,-0.620963002509432,1.3566093493391747,-0.7972589627046485,-0.9353676085425435,-0.875386630171873,0.5113303426809513,-0.2758626772190839,-0.14815401874949208,1.5937231428876089
SIDM00808,0.5837798013396873,0.9773364735836857,1.5783506023448013,-0.596178704483926,1.149529172781593,0.18872944923730786,-0.5423196237953642,-0.6271661211405697,-0.7968780752264844,0.9986294294215874,-0.7551662977668937,-0.7104460469138281,-0.6145739219005835,-0.6475893053215854,-0.8585746511923505,-0.5915868147105007,-0.21917810722376344,1.5041637443226445,-0.8324951051848573,1.324909676124541,-1.063685326928143,-1.033854143757245,-1.0348646972838624,0.6186510226340299,-0.9016471328462606,1.7691213736507259,-0.6882339161709125,-0.1475363812925706,-1.0122735759029262,-0.50654037411019,1.8400538920746041,-0.7514786177598519,-0.7949974889901733,0.742185523189172,0.8877596553640671,2.0362623761898955,-0.945936554973667,0.7613314325201707,0.734160231884022,-0.20466196935160383,0.6360324827829463,-0.5887685132443378,0.233434861395147,0.5306452700591109,0.9433579341252039,0.6623119754564777,0.5250618468487953,-0.48975209542813464,0.2873874587598623,-0.7155793585305354,-0.8710954917203388,-0.6993690225512281,-0.5364889375174622,1.411899919527745,0.5743313761475073,1.2664125924450338,0.08615817961795899,-0.23569107664642458,-0.8585746511923505,0.2574290387186714,-0.638407462631738,-0.6857402630027557,2.500749011685453,1.2899589827041258,-0.5821673247097575,-0.6856174072051584,-0.2505670972321455,-0.3909763615925668,0.21564908829814508,-0.3126549652751439,1.1475313169351142
SIDM00377,-0.048645110368413284,1.0290800425751778,-0.8456370924434007,0.39110811466032924,1.3679957480716944,0.16419565917371956,-0.8315710894795177,-0.5699730028354858,1.384262878573338,0.9041231990328171,-0.6970703700016379,-0.7598347444515213,0.4307829720303129,-0.8680284417788783,-1.022226504760062,-0.7623812644103385,-0.703683549430033,1.3637098394872216,-0.8477171449192851,0.37052825436078385,-1.0052401011429106,-0.9726949533786946,-0.9681257356517828,-0.7126446629107547,-0.8823049347494798,1.6300436712052966,-0.617389236594572,0.10740728149818252,-1.0335183663718728,-0.5924295738652763,2.0205626956412863,-0.2155141567260438,-0.7991406929843599,0.5679681912925205,0.17996125543370717,2.388415287311823,-0.8358324016243759,0.5421622771935033,0.3162691001680453,-0.856017544347476,1.3047589688573975,-0.7381427765899541,-0.007557510579285572,0.07636522114938894,0.823584018445748,-0.08838340105443007,0.4367785158724119,-0.5987117184037164,0.24687740742230105,-0.21477204675933584,-0.8733699675512007,-0.22611933208303156,-0.3964718077770758,1.2850993699003983,1.140825006518464,0.5720707021007735,0.06657352735052835,-0.3595019945512233,-0.8463312826648693,0.4478769369735101,-0.6732662690207131,-0.837539517280337,-0.5097201968080861,0.7387896537104531,-0.7195893240720395,-0.8687590673928167,-0.8902700842723955,0.23927316723270017,0.11738352418865333,-0.3494396645920005,1.2495934278628313
SIDM00289,0.23350578198412486,1.129067605959098,1.0260448599159313,-0.49406771615452016,1.4818553141037796,0.5224248079263947,-0.8095543134394205,-0.7172556865673934,-0.5867468015963865,0.8118348756310443,-0.7114897410296733,-0.7267164412217437,0.39548494228097597,-0.8230033254485981,-0.8599859511669087,-0.7342876230057687,-0.6123732098745572,0.8101769924950436,-0.8478615817086285,0.9461287138999204,-1.091094188475577,-1.0547087297678863,-0.8563516883169258,-0.43337257813738317,-0.8563516883169258,1.401066813856914,-0.7254950464625628,-0.27201044501273053,-0.9256142699323006,-0.5949601239373982,1.1490417222038363,-0.812098164726848,-0.7215102267881112,0.5985716525528785,0.4776657674993872,2.035476832880763,-0.9043612614524835,0.8907587541968803,0.32880397136324785,-0.5912929524147175,0.582319533045585,-0.5486154640232397,0.8372021945946997,-0.09790320368281924,1.4113431714655262,0.635959097900061,0.8998980686618564,-0.4622407919983131,-0.17195185131464563,-0.4972998994534744,-0.8665596952251189,-0.39998437446432167,-0.41231527664487644,1.2776838798790697,1.407647307194046,1.804834168748006,0.02710329387102216,-0.050894915023773295,-0.7360726575557275,0.03241347250422134,-0.7911250189699164,-0.8447591431582319,1.995982215379701,0.5550234132715862,-0.6581199457048251,-0.5941387924248606,0.6468015775089831,0.9015387976551827,-0.19927474223875266,-0.43372615867992687,1.323316086729913
SIDM00064,0.5823982946632559,1.0733909980162375,-0.7831734387383457,-0.17923660799883256,0.7896039663546628,0.02025853706891226,-0.8138827015435501,-0.672343121764272,-0.3761578273195442,1.4447280815325285,-0.6984694853232772,-0.7228600657904425,0.7741721592212496,-0.862102351961414,-0.8702653142617914,-0.7738945918051545,-0.3656066566820048,1.0487758000836391,-0.8681973367869551,1.6932442070326632,-0.8138570051565512,-1.0570254004995803,-1.0421443544611726,-0.682825423675296,-0.8485558453936213,1.1808004296610155,-0.5924407696427958,-0.28904896979654854,-0.9247492917416841,-0.5383360749103513,2.1411751597618105,-0.35731046037227415,-0.8010998899090943,1.1706889744446614,0.6564182919043617,2.4787571287027803,-1.0001521925110706,0.5255672274116417,1.0364877440873825,-0.73377484446879,1.4932708400267114,-0.8067808850855887,0.12140370920280973,0.44403480803055634,0.3082834875540829,-0.35806184482050846,0.772902024329865,-0.5220521733612955,-0.09621336731936724,-0.21758887347705724,-0.7645997104313892,-0.3701688261911452,-0.30793173338703306,1.474232092882274,0.5909845221103798,0.4345245821451878,0.1892158543413729,-0.6082799682450422,-0.770429188359832,0.24266692678404744,-0.8524824833559651,-0.7582888706909394,-0.15505287031005527,0.603608162675989,-0.6572247949663327,-0.8804388270567012,-0.9027827028547369,-0.4104460761095136,0.1767238649151843,-0.4315765480034867,1.1705312598121613
SIDM01097,0.11759472933309287,1.0840845127896461,2.732406116768979,-0.5579537846753089,0.6738377409913955,0.41274341672852094,-0.658781028614645,-0.3924021595788525,-0.5433105899027065,0.36869422763091586,-0.6993622098292014,-0.7144898932877776,0.9013027888364862,-0.7343828698637513,-0.9060749521882069,-0.7029506485632919,-0.7196640224146382,1.334853239915586,-0.9247260721247111,1.4623017654077537,-0.03773811573550098,-0.9887780599886763,-1.0329253200999926,-0.6902111782691955,-0.892891140597079,1.497435964040557,-0.6647410141196602,-0.29660040272393356,-1.0231281590605037,-0.5933263014838142,1.1300582414667413,-0.4935398219156635,-0.9121963433970215,0.2674927202543006,0.4008388861237127,2.5392185722732736,-0.9471131083243715,0.7572260332145098,0.6398210424817121,-0.8088788365254285,0.6938820293026742,-0.6869300258640597,0.1802450402588077,-0.03587722632756613,0.10728518255332017,-0.5303696923512834,0.9181695109222953,-0.6388703506030309,0.9069435295793062,-0.4556270458653189,-0.8178495124991992,-0.5846942495493131,-0.41376010747695613,1.4858187472878608,1.6720983775097618,0.9573153337522645,0.05286476518373327,-0.6779089454542646,-0.9622020390181405,0.28020528486997676,0.21912904078950712,-0.8134894328610913,0.36550739696218637,1.5736941134176163,-0.7846547439062206,-0.8592769939109607,-0.697905744474757,0.2579507539740188,-0.16056151152240275,-0.48607883675118196,1.1033990181763644
SIDM00350,-0.029471209546101888,0.6873615634492779,-0.7657454207112263,-0.478139317870003,0.10550951803665509,0.1893367613456843,-0.40701739372937695,-0.596104328699797,-0.3178707230958708,1.3648794634846155,-0.7238322424922923,-0.736129546264542,0.8816906175105732,-0.7321885772846765,0.878334478728798,-0.6414973939767824,-0.5810423846643248,0.972219142172026,-0.8523420648929944,1.7236137477397278,0.8289256674534042,-0.27033794365265557,-0.9809986957972736,-0.001010591887701048,-0.9155319257498505,1.7279632876644644,-0.7085836981892185,-0.23029530552287833,-0.8361086324455796,-0.6985909084150909,1.3481837444118878,-0.8299752313572537,0.12078842694749999,0.6943697552459438,0.12302788108816974,2.488015571658043,-0.9317743325678222,0.7523858778331869,0.49730794437718834,-0.7506648371296484,1.4458092590742802,-0.6099689380408211,0.29126574010713985,0.1757372128501108,0.5696786700245697,-0.16986230767091132,0.7480323925549109,-0.6068343522410996,0.08129463948133318,-0.059217558324087996,-0.8745339595144178,-0.183699586461302,-0.6405597769507229,0.5401174358740487,0.8825626001601617,0.7608993832511646,0.6819766325710152,-0.7800521409470331,-0.8235780938439886,-0.35119649566771843,-0.8684316690474636,-0.8105638037439955,0.588899285318937,0.7885115795542222,-0.8762656633887677,-0.9064701691520699,-0.9419138079474587,-0.046272007854318134,-0.27257780884519744,-0.09437853951528345,1.556565007598508
SIDM01163,0.10298681570679995,0.8305373858827663,-0.7992363879079605,-0.2815134468071525,0.11038930817134592,0.11784174388613959,-0.4197007020929192,-0.6418628331406762,-0.35984006169799965,0.67194688644299,-0.6820461276629008,-0.6777202396379904,0.5303450441214219,-0.7574769738470538,-0.9251402376930188,-0.6736958889413189,-0.5470954061442451,1.5640431595271165,-0.9237798311043415,1.3200821155432332,-0.8494069507815736,-1.0306619703731694,-0.9751431999401142,-0.5395846849789816,-0.768048533813348,1.2585553360223038,-0.6615253883157994,-0.3494659669940271,-1.0631192177214195,-0.5792357249122809,0.6744200713153566,-0.5022605402673792,-0.8204646853150275,1.6166826360088693,0.15421909701789047,2.55546016185862,-1.0246172202964547,0.21025401867283064,0.4063328637493773,-0.7524870650389354,0.9348442553335335,-0.5169821609789429,0.5616941047026802,-0.11168140290067638,0.5970614459094655,0.024056075220475242,0.30260455351556786,-0.6277954353598284,-0.18012888950348813,-0.17598314114112723,-0.7670745702918338,-0.2736146410218266,-0.5570265400579038,1.3779861846958885,-0.11009815549457862,0.8236957280154156,0.43455069589792084,-0.5456154446563165,-0.7684238294487893,0.4528282596592655,0.3548650396421953,-0.7350227398833534,-0.08429761437093584,0.3619620355097717,-0.8091881995544771,-0.8457620518660784,-0.8257500228420063,-0.46727715662404296,-0.3463426726859749,-0.2653417476402253,1.1386139877999775
SIDM00375,0.23727158813901209,1.7784226844769315,-0.8361096314258071,-0.4555538335225742,0.35925929743870205,0.05963745274038454,-0.7435455833137317,-0.34772689548104735,0.204515426710379,0.45845840568614477,-0.8335400665838032,-0.8212985641174755,0.5860345076882697,-0.8197747103940592,-0.8170167054456328,-0.8410974736105526,-0.6654904531999858,1.1111862232481664,-0.9065119044413092,1.4103896996625627,0.9078566240029382,0.8885407970920403,-1.0073792138934392,0.7063481813562661,-0.8895009270014251,1.8397820421006799,-0.8085265256309931,-0.1678617602936158,-1.0996388240965167,-0.5953346236545091,1.1945376978027429,-0.3754096240264343,-0.3486578682046154,0.8518426200440191,0.1101655710792219,2.6829459704021654,-0.923481904418491,0.8109085031636242,0.4571978664925555,-0.7897983091121995,0.3026202385282422,-0.7143851671072036,0.4465618411894945,-0.15354427488733433,0.6416857542514094,0.15192983634508384,0.92354358379219,-0.6790568833977884,-0.044579214143921346,-0.3620175418845876,-0.9672976763509875,-0.08051074332793219,-0.38209857137411696,1.4995092697053993,0.9384243114421394,1.0295173085680733,0.29001689864304103,-0.785603317243246,-0.8047273038514432,-0.13256817692681383,-0.7055697223809183,-0.8815990532166678,0.8199953092050478,1.0468556436606935,-0.7753686593751705,-0.8516520728698952,-0.9372596880742825,-0.09470056072916254,-0.17994330472953,-0.33170942539963516,1.4368078185889743
